Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em Fevereiro/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
60;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 115 ; 2.571.835 ; 845 ; 28.314.265 ; 1.669 ; 10.163.907 ; 2.170 ; 13.800.825 ; 4.799 ; 54.850.832 ; 485 ; 55.314.886 ; 104 ; 25.970.055 ; 589 ; 81.284.941 ; 5.388 ; 136.135.773 ;
61;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;B & T ASSOCIADOS CC LTDA. - PRUDENCIAL; 177 ; 4.744.919 ; 665 ; 20.524.712 ; 10.162 ; 22.406.323 ; 23.654 ; 30.413.407 ; 34.658 ; 78.089.361 ; 700 ; 34.968.992 ; 69 ; 11.127.358 ; 769 ; 46.096.350 ; 35.427 ; 124.185.711 ;
62;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 598 ; 249.506 ; 24.848 ; 7.039.914 ; 135.956 ; 47.382.573 ; 188.439 ; 49.281.385 ; 349.841 ; 103.953.378 ; 45 ; 13.382.357 ; 97 ; 5.989.802 ; 142 ; 19.372.159 ; 349.983 ; 123.325.537 ;
63;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 243 ; 54.118.678 ; 180 ; 19.567.249 ; 16 ; 4.677.322 ; 117 ; 4.045.642 ; 556 ; 82.408.891 ; 14 ; 8.576.414 ; 5 ; 2.019.507 ; 19 ; 10.595.921 ; 575 ; 93.004.812 ;
64;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 2 ; 3.000.344 ; -   ; -   ; 10 ; 7.479.201 ; 62 ; 6.062.768 ; 74 ; 16.542.313 ; 3 ; 73.543.050 ; 3 ; 2.166.300 ; 6 ; 75.709.350 ; 80 ; 92.251.663 ;
65;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 19 ; 41.152.606 ; 17 ; 5.991.553 ; 36 ; 47.144.159 ; 3 ; 4.103.572 ; 4 ; 38.527.825 ; 7 ; 42.631.397 ; 43 ; 89.775.556 ;
66;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 29 ; 504.930 ; 389 ; 10.771.939 ; 303 ; 13.385.022 ; 538 ; 18.412.100 ; 1.259 ; 43.073.991 ; 653 ; 29.754.878 ; 224 ; 14.359.437 ; 877 ; 44.114.315 ; 2.136 ; 87.188.306 ;
67;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 164 ; 3.496.708 ; 1.168 ; 29.743.446 ; 320 ; 6.123.191 ; 834 ; 11.353.128 ; 2.486 ; 50.716.473 ; 337 ; 33.266.464 ; 14 ; 1.798.489 ; 351 ; 35.064.953 ; 2.837 ; 85.781.426 ;
68;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 91 ; 1.271.918 ; 684 ; 14.757.637 ; 7.888 ; 10.613.479 ; 13.935 ; 19.481.379 ; 22.598 ; 46.124.413 ; 1.809 ; 29.652.836 ; 215 ; 7.538.073 ; 2.024 ; 37.190.909 ; 24.622 ; 83.315.322 ;
69;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 7 ; 30.402.853 ; 1 ; 124.488 ; 2 ; 118.731 ; 25 ; 284.263 ; 35 ; 30.930.335 ; 1 ; 9.000.000 ; 4 ; 41.000.000 ; 5 ; 50.000.000 ; 40 ; 80.930.335 ;
70;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 61 ; 808.970 ; 347 ; 4.300.632 ; 14.860 ; 17.479.315 ; 38.722 ; 27.543.516 ; 53.990 ; 50.132.433 ; 761 ; 21.480.516 ; 113 ; 7.972.577 ; 874 ; 29.453.093 ; 54.864 ; 79.585.526 ;
71;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 45 ; 7.201.888 ; 90 ; 4.805.604 ; 26 ; 794.563 ; 86 ; 2.280.208 ; 247 ; 15.082.263 ; 128 ; 29.711.780 ; 86 ; 30.623.011 ; 214 ; 60.334.791 ; 461 ; 75.417.054 ;
72;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 130 ; 3.597.898 ; 691 ; 23.904.559 ; 562 ; 7.042.743 ; 751 ; 6.475.800 ; 2.134 ; 41.021.000 ; 304 ; 25.975.147 ; 64 ; 6.233.246 ; 368 ; 32.208.393 ; 2.502 ; 73.229.393 ;
73;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 12 ; 640.481 ; 143 ; 2.058.828 ; 4.982 ; 2.867.164 ; 5.715 ; 18.052.338 ; 10.852 ; 23.618.811 ; 1.226 ; 31.824.922 ; 158 ; 14.816.549 ; 1.384 ; 46.641.471 ; 12.236 ; 70.260.282 ;
74;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 12 ; 490.146 ; 450 ; 28.304.874 ; 54 ; 645.653 ; 125 ; 3.127.631 ; 641 ; 32.568.304 ; 580 ; 32.891.034 ; 85 ; 2.694.331 ; 665 ; 35.585.365 ; 1.306 ; 68.153.669 ;
75;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 60 ; 3.143.516 ; 608 ; 20.802.412 ; 242 ; 4.072.503 ; 520 ; 4.645.056 ; 1.430 ; 32.663.487 ; 766 ; 24.925.858 ; 165 ; 6.695.410 ; 931 ; 31.621.268 ; 2.361 ; 64.284.755 ;
76;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 1 ; 598.446 ; 9 ; 1.011.675 ; 19 ; 29.966.508 ; 13 ; 21.106.158 ; 42 ; 52.682.787 ; 6 ; 984.554 ; 7 ; 9.111.030 ; 13 ; 10.095.584 ; 55 ; 62.778.371 ;
77;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 1 ; 780 ; 87 ; 83.010 ; 29.549 ; 11.841.962 ; 38.890 ; 27.501.460 ; 68.527 ; 39.427.212 ; 2.127 ; 17.731.576 ; 1.143 ; 2.918.024 ; 3.270 ; 20.649.600 ; 71.797 ; 60.076.812 ;
78;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 24 ; 24.934.729 ; 16 ; 1.909.971 ; 9 ; 49.986 ; 33 ; 307.800 ; 82 ; 27.202.486 ; 8 ; 4.793.096 ; 19 ; 27.569.712 ; 27 ; 32.362.808 ; 109 ; 59.565.294 ;
79;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 20 ; 6.624.488 ; 49 ; 1.860.956 ; 51 ; 20.571.999 ; 141 ; 2.698.475 ; 261 ; 31.755.918 ; 46 ; 5.521.394 ; 24 ; 18.446.395 ; 70 ; 23.967.789 ; 331 ; 55.723.707 ;
80;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 165 ; 14.114.502 ; 304 ; 9.451.735 ; 144 ; 3.244.099 ; 78 ; 14.472.173 ; 691 ; 41.282.509 ; 6 ; 8.431.300 ; 2 ; 3.000.000 ; 8 ; 11.431.300 ; 699 ; 52.713.809 ;
81;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 4 ; 28.918 ; 37 ; 16.302.459 ; 47 ; 8.468.732 ; 104 ; 2.202.669 ; 192 ; 27.002.778 ; 36 ; 17.399.931 ; 13 ; 7.415.598 ; 49 ; 24.815.529 ; 241 ; 51.818.307 ;
82;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 10 ; 442.210 ; 40 ; 714.739 ; 119 ; 20.636.596 ; 311 ; 21.652.992 ; 480 ; 43.446.537 ; 115 ; 2.608.431 ; 90 ; 1.306.539 ; 205 ; 3.914.970 ; 685 ; 47.361.507 ;
83;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 7 ; 2.849.494 ; 1 ; 25.801 ; 5 ; 2.862.630 ; 47 ; 22.698.606 ; 60 ; 28.436.531 ; 4 ; 18.000.000 ; -   ; -   ; 4 ; 18.000.000 ; 64 ; 46.436.531 ;
84;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 2 ; 3.761.021 ; 1 ; 21.703 ; 4 ; 140.451 ; 8 ; 61.766 ; 15 ; 3.984.941 ; 13 ; 18.935.158 ; 13 ; 20.531.615 ; 26 ; 39.466.773 ; 41 ; 43.451.714 ;
85;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 93 ; 9.005.280 ; 259 ; 8.136.783 ; 1.804 ; 2.422.855 ; 1.439 ; 4.861.398 ; 3.595 ; 24.426.316 ; 316 ; 7.628.206 ; 74 ; 6.067.095 ; 390 ; 13.695.301 ; 3.985 ; 38.121.617 ;
86;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 3 ; 101.775 ; 166 ; 8.261.442 ; 188 ; 830.683 ; 595 ; 8.244.644 ; 952 ; 17.438.544 ; 209 ; 16.373.927 ; 14 ; 794.911 ; 223 ; 17.168.838 ; 1.175 ; 34.607.382 ;
87;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 3 ; 2.675.076 ; 6 ; 3.836.542 ; 9 ; 10.068.848 ; 69 ; 923.007 ; 87 ; 17.503.473 ; -   ; -   ; 2 ; 15.000.000 ; 2 ; 15.000.000 ; 89 ; 32.503.473 ;
88;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 2 ; 16.790 ; 103 ; 2.954.992 ; 3.745 ; 2.324.178 ; 2.659 ; 5.900.254 ; 6.509 ; 11.196.214 ; 557 ; 13.566.675 ; 47 ; 7.026.436 ; 604 ; 20.593.111 ; 7.113 ; 31.789.325 ;
89;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 13 ; 761.098 ; 13 ; 203.309 ; 2 ; 4.000.000 ; 58 ; 9.210.841 ; 86 ; 14.175.248 ; 4 ; 12.750.000 ; 2 ; 4.000.000 ; 6 ; 16.750.000 ; 92 ; 30.925.248 ;
90;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 1 ; 861.346 ; 9 ; 1.265.638 ; 32 ; 410.257 ; 53 ; 11.658.634 ; 95 ; 14.195.875 ; 5 ; 16.000.796 ; 1 ; 800 ; 6 ; 16.001.596 ; 101 ; 30.197.471 ;
91;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 31 ; 622.790 ; 378 ; 10.769.239 ; 122 ; 1.574.292 ; 510 ; 2.906.137 ; 1.041 ; 15.872.458 ; 606 ; 12.371.413 ; 113 ; 893.104 ; 719 ; 13.264.517 ; 1.760 ; 29.136.975 ;
92;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 7 ; 71.875 ; 24 ; 212.088 ; 2.396 ; 2.075.475 ; 1.847 ; 2.794.505 ; 4.274 ; 5.153.943 ; 482 ; 11.153.999 ; 87 ; 10.283.550 ; 569 ; 21.437.549 ; 4.843 ; 26.591.492 ;
93;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A;PROSEFTUR CC - PRUDENCIAL; 27 ; 361.070 ; 365 ; 9.525.903 ; 32 ; 423.487 ; 39 ; 414.324 ; 463 ; 10.724.784 ; 283 ; 10.038.457 ; 67 ; 872.413 ; 350 ; 10.910.870 ; 813 ; 21.635.654 ;
94;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 6 ; 10.003.092 ; 6 ; 10.003.092 ; 8 ; 10.000.000 ; -   ; -   ; 8 ; 10.000.000 ; 14 ; 20.003.092 ;
95;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 7 ; 51.796 ; 1.531 ; 858.761 ; 1.530 ; 2.068.896 ; 3.068 ; 2.979.453 ; 297 ; 8.309.753 ; 75 ; 7.049.196 ; 372 ; 15.358.949 ; 3.440 ; 18.338.402 ;
96;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 4 ; 26.657 ; 33 ; 2.488.639 ; 78 ; 3.079.630 ; 121 ; 3.349.126 ; 236 ; 8.944.052 ; 48 ; 5.318.486 ; 11 ; 2.605.000 ; 59 ; 7.923.486 ; 295 ; 16.867.538 ;
97;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; 3 ; 33.070 ; 1.066 ; 536.173 ; 815 ; 542.978 ; 1.884 ; 1.112.221 ; 56 ; 6.736.157 ; 39 ; 6.690.036 ; 95 ; 13.426.193 ; 1.979 ; 14.538.414 ;
98;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 29 ; 376.159 ; 148 ; 2.530.302 ; 3.399 ; 2.470.185 ; 3.941 ; 3.213.187 ; 7.517 ; 8.589.833 ; 494 ; 4.313.521 ; 130 ; 1.408.632 ; 624 ; 5.722.153 ; 8.141 ; 14.311.986 ;
99;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 8 ; 1.424.109 ; 21 ; 1.365.339 ; 55 ; 1.924.408 ; 41 ; 1.974.663 ; 125 ; 6.688.519 ; 51 ; 3.350.160 ; 59 ; 3.358.823 ; 110 ; 6.708.983 ; 235 ; 13.397.502 ;
100;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 7 ; 95.631 ; 107 ; 4.695.323 ; 42 ; 643.435 ; 226 ; 1.117.024 ; 382 ; 6.551.413 ; 201 ; 5.729.118 ; 35 ; 709.619 ; 236 ; 6.438.737 ; 618 ; 12.990.150 ;
101;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 84 ; 257.018 ; 35 ; 523.418 ; 361 ; 5.446.688 ; 233 ; 1.123.493 ; 713 ; 7.350.617 ; 32 ; 248.827 ; 43 ; 4.360.157 ; 75 ; 4.608.984 ; 788 ; 11.959.601 ;
102;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 14.901 ; 3.343.922 ; 10.974 ; 5.017.394 ; 25.875 ; 8.361.316 ; 190 ; 2.492.912 ; 8 ; 770.993 ; 198 ; 3.263.905 ; 26.073 ; 11.625.221 ;
103;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 36 ; 2.118.346 ; 3 ; 47.261 ; 43 ; 84.719 ; 75 ; 4.014.345 ; 157 ; 6.264.671 ; 3 ; 3.500.000 ; 10 ; 1.710.000 ; 13 ; 5.210.000 ; 170 ; 11.474.671 ;
104;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 14 ; 228.045 ; 105 ; 940.600 ; 174 ; 1.907.828 ; 419 ; 2.978.831 ; 712 ; 6.055.304 ; 218 ; 3.284.339 ; 74 ; 1.500.134 ; 292 ; 4.784.473 ; 1.004 ; 10.839.777 ;
105;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 7 ; 102.703 ; 7.018 ; 4.355.840 ; 6.577 ; 5.154.757 ; 13.602 ; 9.613.300 ; 630 ; 1.050.526 ; 4 ; 126.402 ; 634 ; 1.176.928 ; 14.236 ; 10.790.228 ;
106;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 1 ; 101.783 ; 26 ; 4.124.131 ; 21 ; 364.087 ; 10 ; 797.747 ; 58 ; 5.387.748 ; 5 ; 4.515.000 ; 1 ; 600.000 ; 6 ; 5.115.000 ; 64 ; 10.502.748 ;
107;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 15 ; 280.833 ; 98 ; 1.855.595 ; 4.087 ; 1.961.246 ; 3.091 ; 2.730.062 ; 7.291 ; 6.827.736 ; 208 ; 2.813.136 ; 32 ; 413.349 ; 240 ; 3.226.485 ; 7.531 ; 10.054.221 ;
108;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 5 ; 33.754 ; 38 ; 496.100 ; 1.718 ; 1.168.611 ; 3.023 ; 3.702.574 ; 4.784 ; 5.401.039 ; 608 ; 3.319.876 ; 49 ; 318.420 ; 657 ; 3.638.296 ; 5.441 ; 9.039.335 ;
109;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 1 ; 8.555 ; 9 ; 231.750 ; 70 ; 1.624.182 ; 112 ; 2.504.273 ; 192 ; 4.368.760 ; 86 ; 2.599.489 ; 63 ; 1.500.872 ; 149 ; 4.100.361 ; 341 ; 8.469.121 ;
110;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 47 ; 2.665.684 ; 6 ; 398.493 ; 53 ; 1.007.993 ; 106 ; 4.072.170 ; 17 ; 3.474.569 ; 1 ; 5.737 ; 18 ; 3.480.306 ; 124 ; 7.552.476 ;
111;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 2 ; 38.412 ; -   ; -   ; 7 ; 2.822.690 ; 6 ; 903.666 ; 15 ; 3.764.768 ; 1 ; 250.000 ; 2 ; 2.850.000 ; 3 ; 3.100.000 ; 18 ; 6.864.768 ;
112;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 67 ; 2.759.812 ; 25 ; 165.140 ; 13 ; 280.224 ; 15 ; 191.510 ; 120 ; 3.396.686 ; 24 ; 343.378 ; 74 ; 2.931.748 ; 98 ; 3.275.126 ; 218 ; 6.671.812 ;
113;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 2 ; 27.414 ; 34 ; 1.913.018 ; 120 ; 301.439 ; 448 ; 1.204.207 ; 604 ; 3.446.078 ; 142 ; 2.867.841 ; -   ; -   ; 142 ; 2.867.841 ; 746 ; 6.313.919 ;
114;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; -   ; -   ; 19 ; 650.142 ; 2.895 ; 1.796.633 ; 2.716 ; 1.636.606 ; 5.630 ; 4.083.381 ; 71 ; 943.020 ; 17 ; 473.903 ; 88 ; 1.416.923 ; 5.718 ; 5.500.304 ;
115;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 17 ; 2.543.501 ; 2 ; 2.294 ; 16 ; 111.904 ; 21 ; 19.663 ; 56 ; 2.677.362 ; -   ; -   ; 10 ; 2.627.583 ; 10 ; 2.627.583 ; 66 ; 5.304.945 ;
116;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; 6 ; 295.214 ; 41 ; 178.413 ; 203 ; 2.398.222 ; 250 ; 2.871.849 ; 3 ; 2.236.831 ; 1 ; 56.940 ; 4 ; 2.293.771 ; 254 ; 5.165.620 ;
117;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 7.558 ; 2.307.051 ; 3.342 ; 967.097 ; 10.900 ; 3.274.148 ; 8 ; 44.789 ; 111 ; 1.339.080 ; 119 ; 1.383.869 ; 11.019 ; 4.658.017 ;
118;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; -   ; -   ; 3 ; 4.235 ; 697 ; 1.683.694 ; 532 ; 2.157.967 ; 1.232 ; 3.845.896 ; 39 ; 519.049 ; 4 ; 46.260 ; 43 ; 565.309 ; 1.275 ; 4.411.205 ;
119;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; -   ; -   ; 48 ; 773.314 ; 233 ; 141.840 ; 347 ; 1.290.603 ; 628 ; 2.205.757 ; 149 ; 1.989.972 ; 11 ; 69.013 ; 160 ; 2.058.985 ; 788 ; 4.264.742 ;
120;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 6 ; 110.266 ; 36 ; 939.147 ; 169 ; 721.710 ; 354 ; 326.703 ; 565 ; 2.097.826 ; 102 ; 1.234.302 ; 27 ; 813.022 ; 129 ; 2.047.324 ; 694 ; 4.145.150 ;
121;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 7 ; 21.032 ; 21 ; 371.888 ; 1.171 ; 563.565 ; 1.162 ; 1.517.733 ; 2.361 ; 2.474.218 ; 122 ; 1.422.001 ; 11 ; 129.365 ; 133 ; 1.551.366 ; 2.494 ; 4.025.584 ;
122;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 8 ; 139.418 ; 14 ; 472.304 ; 57 ; 373.925 ; 233 ; 924.438 ; 312 ; 1.910.085 ; 131 ; 1.372.116 ; 13 ; 460.593 ; 144 ; 1.832.709 ; 456 ; 3.742.794 ;
123;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 3 ; 220.914 ; 27 ; 1.115.230 ; 14 ; 140.366 ; 13 ; 104.200 ; 57 ; 1.580.710 ; 24 ; 1.119.267 ; 5 ; 261.127 ; 29 ; 1.380.394 ; 86 ; 2.961.104 ;
124;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 6 ; 61.752 ; 12 ; 204.276 ; 30 ; 710.590 ; 28 ; 402.267 ; 76 ; 1.378.885 ; 54 ; 675.001 ; 48 ; 843.229 ; 102 ; 1.518.230 ; 178 ; 2.897.115 ;
125;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 7 ; 21.155 ; 258 ; 1.424.664 ; 265 ; 1.445.819 ; 228 ; 1.423.638 ; 5 ; 20.129 ; 233 ; 1.443.767 ; 498 ; 2.889.586 ;
126;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 14 ; 30.687 ; 61 ; 1.443.418 ; 75 ; 1.474.105 ; 5 ; 1.390.000 ; -   ; -   ; 5 ; 1.390.000 ; 80 ; 2.864.105 ;
127;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 1 ; 75.870 ; 30 ; 931.047 ; 14 ; 124.452 ; 77 ; 207.045 ; 122 ; 1.338.414 ; 88 ; 1.133.924 ; 7 ; 195.636 ; 95 ; 1.329.560 ; 217 ; 2.667.974 ;
128;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;CONEXION CC LTDA. - PRUDENCIAL; -   ; -   ; 1 ; 4.489 ; 24 ; 231.124 ; 162 ; 1.077.324 ; 187 ; 1.312.937 ; 104 ; 964.076 ; 4 ; 114.995 ; 108 ; 1.079.071 ; 295 ; 2.392.008 ;
129;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; -   ; -   ; 7 ; 683.684 ; 46 ; 520.556 ; 53 ; 1.204.240 ; 19 ; 406.805 ; 13 ; 555.022 ; 32 ; 961.827 ; 85 ; 2.166.067 ;
130;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;FRAM CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 10 ; 137.480 ; 15 ; 186.555 ; 41 ; 741.840 ; 66 ; 1.065.875 ; 45 ; 878.320 ; 13 ; 186.555 ; 58 ; 1.064.875 ; 124 ; 2.130.750 ;
131;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; 1 ; 6.208 ; -   ; -   ; 473 ; 306.606 ; 1.063 ; 1.030.745 ; 1.537 ; 1.343.559 ; 91 ; 739.434 ; 6 ; 25.091 ; 97 ; 764.525 ; 1.634 ; 2.108.084 ;
132;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 2 ; 555.308 ; 482 ; 322.505 ; 21 ; 282.634 ; 505 ; 1.160.447 ; 3 ; 591.165 ; 5 ; 291.134 ; 8 ; 882.299 ; 513 ; 2.042.746 ;
133;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 39 ; 798.123 ; 47 ; 122.794 ; 86 ; 920.917 ; 6 ; 104.700 ; 4 ; 768.000 ; 10 ; 872.700 ; 96 ; 1.793.617 ;
