Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em MARÇO / 2023;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
69;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 9 ; 596.796 ; 31 ; 2.783.041 ; 16.996 ; 21.261.517 ; 52.954 ; 41.864.112 ; 69.990 ; 66.505.466 ; 1.031 ; 27.881.670 ; 65 ; 5.146.625 ; 1.096 ; 33.028.295 ; 71.086 ; 99.533.761 ;
70;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 13 ; 382.205 ; 114 ; 4.974.029 ; 7.062 ; 4.106.984 ; 10.106 ; 22.597.857 ; 17.295 ; 32.061.076 ; 1.761 ; 44.533.424 ; 164 ; 21.754.860 ; 1.925 ; 66.288.285 ; 19.220 ; 98.349.361 ;
71;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 7 ; 18.295.054 ; 8 ; 2.038.904 ; 16 ; 5.870.572 ; 28 ; 2.819.855 ; 59 ; 29.024.386 ; 4 ; 21.900.000 ; 15 ; 41.826.963 ; 19 ; 63.726.963 ; 78 ; 92.751.349 ;
72;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.; 1 ; 120.760 ; 1 ; 10.784 ; 29.179 ; 11.672.979 ; 52.658 ; 40.732.187 ; 81.839 ; 52.536.710 ; 2.720 ; 32.005.502 ; 1.077 ; 3.334.241 ; 3.797 ; 35.339.743 ; 85.636 ; 87.876.454 ;
73;59.118.133;BANCO LUSO BRASILEIRO S.A.; 39 ; 9.390.186 ; 132 ; 26.225.745 ; 26 ; 2.566.198 ; 175 ; 5.633.873 ; 372 ; 43.816.002 ; 183 ; 31.544.302 ; 67 ; 11.625.508 ; 250 ; 43.169.810 ; 622 ; 86.985.812 ;
74;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 9 ; 1.259.119 ; 36 ; 5.323.784 ; 219 ; 22.940.571 ; 604 ; 22.698.329 ; 868 ; 52.221.802 ; 124 ; 15.822.465 ; 67 ; 11.980.514 ; 191 ; 27.802.979 ; 1.059 ; 80.024.781 ;
75;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 10 ; 1.355.112 ; 137 ; 14.530.956 ; 253 ; 3.131.700 ; 1.373 ; 18.342.195 ; 1.773 ; 37.359.962 ; 1.095 ; 32.021.371 ; 190 ; 3.637.061 ; 1.285 ; 35.658.432 ; 3.058 ; 73.018.394 ;
76;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 17 ; 22.857.183 ; 17 ; 5.748.564 ; 10 ; 334.871 ; 53 ; 1.980.763 ; 97 ; 30.921.381 ; 8 ; 13.297.702 ; 10 ; 24.281.924 ; 18 ; 37.579.626 ; 115 ; 68.501.007 ;
77;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 25 ; 47.909.044 ;;; 35 ; 15.184.247 ; 2 ; 29.284 ; 62 ; 63.122.575 ;;; 1 ; 106.850 ; 1 ; 106.850 ; 63 ; 63.229.425 ;
78;92.894.922;BANCO ORIGINAL S.A.;;; 1 ; 318.240 ; 79 ; 1.513.029 ; 154 ; 9.249.916 ; 234 ; 11.081.185 ; 3 ; 5.902 ; 5 ; 50.005.966 ; 8 ; 50.011.868 ; 242 ; 61.093.053 ;
79;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 19 ; 2.682.744 ; 15 ; 310.675 ; 4 ; 395.542 ; 31 ; 29.244.330 ; 69 ; 32.633.291 ; 4 ; 28.000.000 ;;; 4 ; 28.000.000 ; 73 ; 60.633.291 ;
80;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;;; 4 ; 302.537 ; 6 ; 14.180.304 ; 43 ; 12.889.747 ; 53 ; 27.372.588 ; 1 ; 12.000.000 ; 1 ; 15.000.000 ; 2 ; 27.000.000 ; 55 ; 54.372.588 ;
81;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 37 ; 5.491.900 ; 94 ; 8.423.868 ; 925 ; 3.687.345 ; 3.308 ; 12.006.594 ; 4.364 ; 29.609.708 ; 923 ; 17.346.241 ; 117 ; 6.143.180 ; 1.040 ; 23.489.421 ; 5.404 ; 53.099.129 ;
82;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 5 ; 736.689 ; 175 ; 18.472.337 ; 39 ; 505.875 ; 296 ; 5.611.104 ; 515 ; 25.326.006 ; 466 ; 24.868.763 ; 59 ; 1.997.800 ; 525 ; 26.866.563 ; 1.040 ; 52.192.569 ;
83;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 65 ; 10.231.767 ; 51 ; 8.147.690 ; 279 ; 5.881.150 ; 318 ; 18.512.560 ; 713 ; 42.773.167 ; 6 ; 7.427.400 ;;; 6 ; 7.427.400 ; 719 ; 50.200.567 ;
84;04.062.902;OZ CORRETORA DE CÂMBIO S.A.; 7 ; 533.505 ; 90 ; 7.188.509 ; 424 ; 3.919.688 ; 652 ; 10.153.505 ; 1.173 ; 21.795.208 ; 638 ; 18.285.692 ; 163 ; 5.391.866 ; 801 ; 23.677.558 ; 1.974 ; 45.472.766 ;
85;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 4 ; 3.452.667 ; 53 ; 6.232.207 ; 98 ; 3.998.808 ; 198 ; 9.050.856 ; 353 ; 22.734.538 ; 100 ; 14.007.215 ; 24 ; 6.185.000 ; 124 ; 20.192.215 ; 477 ; 42.926.753 ;
86;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 3 ; 167.089 ; 69 ; 7.448.835 ; 197 ; 2.683.687 ; 1.310 ; 11.858.775 ; 1.579 ; 22.158.386 ; 889 ; 18.433.136 ; 167 ; 1.977.847 ; 1.056 ; 20.410.982 ; 2.635 ; 42.569.368 ;
87;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 7 ; 9.410.304 ; 16 ; 6.810.844 ; 14 ; 210.271 ; 60 ; 1.569.053 ; 97 ; 18.000.472 ; 2 ; 797.000 ; 4 ; 20.796.450 ; 6 ; 21.593.450 ; 103 ; 39.593.922 ;
88;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 2 ; 131.138 ; 117 ; 6.074.543 ; 215 ; 1.606.686 ; 973 ; 12.262.042 ; 1.307 ; 20.074.409 ; 298 ; 17.305.725 ; 18 ; 709.378 ; 316 ; 18.015.103 ; 1.623 ; 38.089.511 ;
89;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 17 ; 5.070.500 ; 18 ; 2.472.982 ; 21 ; 517.724 ; 41 ; 8.614.009 ; 97 ; 16.675.216 ; 3 ; 10.010.000 ; 4 ; 4.630.000 ; 7 ; 14.640.000 ; 104 ; 31.315.216 ;
90;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A; 6 ; 57.481 ; 46 ; 2.388.986 ; 78 ; 952.266 ; 569 ; 10.787.848 ; 699 ; 14.186.582 ; 547 ; 13.353.177 ; 98 ; 1.185.996 ; 645 ; 14.539.173 ; 1.344 ; 28.725.755 ;
91;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;; 1 ; 100.000 ; 2.202 ; 1.064.795 ; 2.749 ; 3.451.258 ; 4.952 ; 4.616.053 ; 859 ; 12.679.321 ; 80 ; 10.192.274 ; 939 ; 22.871.595 ; 5.891 ; 27.487.648 ;
92;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 6 ; 163.885 ; 186 ; 9.541.529 ; 91 ; 1.274.317 ; 420 ; 1.509.730 ; 703 ; 12.489.461 ; 341 ; 10.985.424 ; 62 ; 1.276.489 ; 403 ; 12.261.912 ; 1.106 ; 24.751.373 ;
93;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 80 ; 2.011.951 ; 2.322 ; 2.062.271 ; 3.271 ; 5.684.442 ; 5.673 ; 9.758.664 ; 812 ; 10.270.360 ; 70 ; 4.556.041 ; 882 ; 14.826.401 ; 6.555 ; 24.585.065 ;
94;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;;; 15 ; 1.675.618 ; 3.766 ; 3.285.256 ; 5.748 ; 8.643.524 ; 9.529 ; 13.604.399 ; 677 ; 8.858.708 ; 141 ; 1.932.063 ; 818 ; 10.790.771 ; 10.347 ; 24.395.170 ;
95;36.658.769;BANCO XCMG BRASIL S.A.;;; 2 ; 9.714.594 ; 2 ; 1.500.000 ; 2 ; 1.560 ; 6 ; 11.216.154 ; 2 ; 9.712.894 ; 1 ; 1.500.000 ; 3 ; 11.212.894 ; 9 ; 22.429.048 ;
96;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 2 ; 198.295 ; 1 ; 102.862 ; 1.349 ; 899.784 ; 2.339 ; 2.201.611 ; 3.691 ; 3.402.552 ; 410 ; 9.504.572 ; 95 ; 8.317.037 ; 505 ; 17.821.609 ; 4.196 ; 21.224.161 ;
97;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 6 ; 988.519 ;;; 209 ; 3.697.064 ; 278 ; 7.007.116 ; 493 ; 11.692.700 ; 134 ; 4.724.697 ; 69 ; 2.408.893 ; 203 ; 7.133.591 ; 696 ; 18.826.290 ;
98;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 1.185 ; 504.512 ; 817 ; 502.360 ; 2.002 ; 1.006.872 ; 67 ; 8.565.706 ; 46 ; 8.575.878 ; 113 ; 17.141.584 ; 2.115 ; 18.148.456 ;
99;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 16.288 ; 3.527.618 ; 15.509 ; 7.525.019 ; 31.797 ; 11.052.637 ; 453 ; 5.298.574 ; 7 ; 1.296.281 ; 460 ; 6.594.855 ; 32.257 ; 17.647.492 ;
100;54.403.563;BANCO ARBI S.A.;;; 25 ; 4.273.550 ; 5 ; 4.124.225 ; 37 ; 444.327 ; 67 ; 8.842.102 ; 13 ; 4.435.935 ; 6 ; 4.001.347 ; 19 ; 8.437.283 ; 86 ; 17.279.385 ;
101;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 53 ; 4.280.087 ; 3 ; 51.070 ; 27 ; 354.637 ; 119 ; 2.449.736 ; 202 ; 7.135.531 ; 7 ; 3.500.000 ; 18 ; 5.950.000 ; 25 ; 9.450.000 ; 227 ; 16.585.531 ;
102;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 3 ; 64.254 ; 65 ; 1.412.758 ; 191 ; 2.073.407 ; 765 ; 5.719.060 ; 1.024 ; 9.269.480 ; 293 ; 6.108.689 ; 90 ; 1.119.972 ; 383 ; 7.228.661 ; 1.407 ; 16.498.141 ;
103;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 3 ; 15.945.878 ;;; 3 ; 15.945.878 ;;;;; -   ; -   ; 3 ; 15.945.878 ;
104;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 6 ; 1.254.238 ; 53 ; 2.586.652 ; 40 ; 1.867.815 ; 73 ; 2.250.484 ; 172 ; 7.959.188 ; 110 ; 4.630.580 ; 41 ; 2.915.535 ; 151 ; 7.546.115 ; 323 ; 15.505.303 ;
105;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 97 ; 407.726 ; 29 ; 552.820 ; 310 ; 4.207.589 ; 368 ; 3.500.525 ; 804 ; 8.668.660 ; 66 ; 2.111.517 ; 33 ; 2.676.690 ; 99 ; 4.788.206 ; 903 ; 13.456.867 ;
106;61.444.949;SAGITUR CORRETORA DE CÂMBIO S.A.; 4 ; 323.825 ; 119 ; 2.367.527 ; 1.963 ; 1.379.077 ; 289 ; 2.711.079 ; 2.375 ; 6.781.508 ; 180 ; 4.959.296 ; 96 ; 1.588.113 ; 276 ; 6.547.408 ; 2.651 ; 13.328.917 ;
107;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 28 ; 912.394 ; 87 ; 2.752.198 ; 3.766 ; 1.572.804 ; 3.471 ; 2.747.654 ; 7.352 ; 7.985.051 ; 232 ; 4.056.499 ; 40 ; 1.058.844 ; 272 ; 5.115.343 ; 7.624 ; 13.100.394 ;
108;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;;;; 7.164 ; 3.425.814 ; 7.713 ; 6.026.827 ; 14.877 ; 9.452.641 ; 1.053 ; 2.449.787 ; 7 ; 135.926 ; 1.060 ; 2.585.714 ; 15.937 ; 12.038.354 ;
109;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 3 ; 362.442 ; 23 ; 1.043.911 ; 93 ; 1.978.576 ; 552 ; 3.122.861 ; 671 ; 6.507.790 ; 146 ; 3.570.761 ; 129 ; 1.722.447 ; 275 ; 5.293.208 ; 946 ; 11.800.998 ;
110;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;;; 34 ; 296.397 ; 1.597 ; 1.327.744 ; 3.927 ; 4.780.608 ; 5.558 ; 6.404.749 ; 794 ; 4.414.249 ; 81 ; 675.731 ; 875 ; 5.089.980 ; 6.433 ; 11.494.730 ;
111;00.795.423;BANCO SEMEAR S.A.; 2 ; 197.963 ; 63 ; 2.148.101 ; 8 ; 502.361 ; 80 ; 2.323.606 ; 153 ; 5.172.030 ; 30 ; 3.999.510 ; 4 ; 85.983 ; 34 ; 4.085.493 ; 187 ; 9.257.523 ;
112;61.186.680;BANCO BMG S.A.; 2 ; 3.850.000 ;;; 12 ; 1.417.492 ; 52 ; 905.363 ; 66 ; 6.172.854 ; 1 ; 3.000.000 ; 1 ; 12.000 ; 2 ; 3.012.000 ; 68 ; 9.184.854 ;
113;33.042.953;CITIBANK N.A.;;;;; 3 ; 96.375 ; 14 ; 8.009.551 ; 17 ; 8.105.926 ;;;;; -   ; -   ; 17 ; 8.105.926 ;
114;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;;; 3 ; 263.135 ; 312 ; 1.318.852 ; 820 ; 2.505.261 ; 1.135 ; 4.087.247 ; 288 ; 2.574.936 ; 34 ; 1.132.273 ; 322 ; 3.707.209 ; 1.457 ; 7.794.456 ;
115;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 46 ; 1.048.608 ; 323 ; 199.841 ; 863 ; 2.110.520 ; 1.232 ; 3.358.968 ; 228 ; 3.449.624 ; 23 ; 544.508 ; 251 ; 3.994.132 ; 1.483 ; 7.353.100 ;
116;00.000.208;BRB - BANCO DE BRASILIA S.A.;;;;; 51 ; 173.225 ; 331 ; 3.376.372 ; 382 ; 3.549.597 ; 7 ; 3.175.596 ; 1 ; 12.113 ; 8 ; 3.187.709 ; 390 ; 6.737.307 ;
117;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 3 ; 11.114 ; 23 ; 543.398 ; 2.930 ; 1.699.784 ; 3.644 ; 2.254.103 ; 6.600 ; 4.508.399 ; 149 ; 1.406.124 ; 10 ; 454.312 ; 159 ; 1.860.436 ; 6.759 ; 6.368.835 ;
118;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 2 ; 3.800 ; 37 ; 624.982 ; 1.147 ; 634.509 ; 1.795 ; 2.409.747 ; 2.981 ; 3.673.038 ; 245 ; 2.463.298 ; 8 ; 72.498 ; 253 ; 2.535.795 ; 3.234 ; 6.208.834 ;
119;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 5 ; 136.829 ; 14 ; 30.716 ; 392 ; 2.729.186 ; 411 ; 2.896.731 ; 346 ; 2.814.016 ; 1 ; 3.932 ; 347 ; 2.817.948 ; 758 ; 5.714.679 ;
120;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 1 ; 69.423 ; 59 ; 1.457.075 ; 213 ; 542.315 ; 614 ; 762.437 ; 887 ; 2.831.250 ; 199 ; 2.091.471 ; 31 ; 479.095 ; 230 ; 2.570.566 ; 1.117 ; 5.401.817 ;
121;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 2 ; 172.230 ; 20 ; 1.107.676 ; 19 ; 258.184 ; 45 ; 1.042.251 ; 86 ; 2.580.341 ; 37 ; 1.983.755 ; 11 ; 263.912 ; 48 ; 2.247.666 ; 134 ; 4.828.008 ;
122;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 1 ; 158.659 ; 7 ; 505.468 ; 41 ; 739.667 ; 65 ; 727.405 ; 114 ; 2.131.199 ; 81 ; 1.263.221 ; 50 ; 932.378 ; 131 ; 2.195.598 ; 245 ; 4.326.797 ;
123;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 2 ; 186.253 ; 165 ; 359.372 ; 659 ; 1.706.750 ; 826 ; 2.252.375 ; 98 ; 1.690.944 ; 2 ; 126.545 ; 100 ; 1.817.489 ; 926 ; 4.069.864 ;
124;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 498 ; 294.008 ; 1.873 ; 1.964.858 ; 2.371 ; 2.258.866 ; 226 ; 1.710.839 ; 2 ; 546 ; 228 ; 1.711.385 ; 2.599 ; 3.970.251 ;
125;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 12 ; 813.616 ;;; 54 ; 866.058 ; 55 ; 291.595 ; 121 ; 1.971.269 ; 33 ; 292.199 ; 64 ; 1.679.674 ; 97 ; 1.971.874 ; 218 ; 3.943.143 ;
126;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 1.653 ; 778.275 ; 930 ; 1.553.382 ; 2.583 ; 2.331.657 ; 68 ; 1.098.276 ; 13 ; 324.502 ; 81 ; 1.422.777 ; 2.664 ; 3.754.434 ;
127;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 3 ; 16.702 ; 30 ; 381.113 ; 732 ; 1.584.430 ; 765 ; 1.982.245 ; 404 ; 1.447.554 ; 4 ; 256.985 ; 408 ; 1.704.539 ; 1.173 ; 3.686.784 ;
128;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 2.214 ; 740.128 ; 2.049 ; 1.698.271 ; 4.263 ; 2.438.399 ; 135 ; 1.091.775 ;;; 135 ; 1.091.775 ; 4.398 ; 3.530.174 ;
129;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 9.000 ; 8 ; 150.398 ; 8 ; 141.246 ; 101 ; 1.285.011 ; 118 ; 1.585.655 ; 91 ; 1.543.115 ; 12 ; 257.999 ; 103 ; 1.801.114 ; 221 ; 3.386.769 ;
130;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 12 ; 2.585.407 ;;; 16 ; 20.405 ; 5 ; 8.384 ; 33 ; 2.614.197 ; 1 ; 10.000 ; 3 ; 500.000 ; 4 ; 510.000 ; 37 ; 3.124.197 ;
131;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;;;; 104 ; 104.629 ; 567 ; 1.545.395 ; 671 ; 1.650.024 ; 168 ; 1.434.133 ; 3 ; 1.583 ; 171 ; 1.435.717 ; 842 ; 3.085.740 ;
132;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 4 ; 139.775 ; 1 ; 11.400 ; 255 ; 176.831 ; 1.032 ; 1.285.270 ; 1.292 ; 1.613.276 ; 146 ; 1.144.443 ; 5 ; 157.585 ; 151 ; 1.302.028 ; 1.443 ; 2.915.304 ;
133;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 6 ; 362.296 ; 47 ; 102.616 ; 170 ; 992.833 ; 223 ; 1.457.745 ; 171 ; 1.352.592 ; 25 ; 96.190 ; 196 ; 1.448.781 ; 419 ; 2.906.526 ;
134;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 5.051 ; 1.321.160 ; 2.566 ; 768.557 ; 7.617 ; 2.089.717 ;;; 44 ; 510.636 ; 44 ; 510.636 ; 7.661 ; 2.600.353 ;
135;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 2 ; 108.171 ; 12 ; 428.670 ; 44 ; 524.894 ; 58 ; 1.061.735 ; 41 ; 627.514 ; 11 ; 428.670 ; 52 ; 1.056.184 ; 110 ; 2.117.919 ;
136;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 575 ; 318.086 ; 1.146 ; 1.028.920 ; 1.721 ; 1.347.006 ; 111 ; 736.215 ; 5 ; 21.108 ; 116 ; 757.322 ; 1.837 ; 2.104.328 ;
137;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 2 ; 13.953 ; 681 ; 461.345 ; 654 ; 947.595 ; 1.337 ; 1.422.892 ; 28 ; 581.178 ; 9 ; 72.152 ; 37 ; 653.331 ; 1.374 ; 2.076.223 ;
138;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;;; 1 ; 3.400 ; 4 ; 227.766 ; 42 ; 738.394 ; 47 ; 969.560 ; 17 ; 741.303 ; 3 ; 228.798 ; 20 ; 970.101 ; 67 ; 1.939.660 ;
139;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 64 ; 103.534 ; 71 ; 284.434 ; 135 ; 387.968 ; 9 ; 790.546 ; 5 ; 640.000 ; 14 ; 1.430.546 ; 149 ; 1.818.514 ;
140;61.033.106;BANCO CREFISA S.A.;;;;; 3 ; 2.319 ; 9 ; 686.922 ; 12 ; 689.241 ; 10 ; 905.292 ;;; 10 ; 905.292 ; 22 ; 1.594.532 ;
141;59.285.411;BANCO PAN S.A.;;;;; 7 ; 48.348 ; 38 ; 737.618 ; 45 ; 785.967 ; 5 ; 740.000 ;;; 5 ; 740.000 ; 50 ; 1.525.967 ;
142;04.902.979;BANCO DA AMAZONIA S.A.;;; 1 ; 150.000 ; 30 ; 589.953 ; 36 ; 100.960 ; 67 ; 840.913 ; 2 ; 107.000 ; 10 ; 501.370 ; 12 ; 608.370 ; 79 ; 1.449.283 ;
143;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 457 ; 131.775 ; 785 ; 705.442 ; 1.242 ; 837.217 ; 111 ; 575.158 ;;; 111 ; 575.158 ; 1.353 ; 1.412.375 ;
144;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 3 ; 373.870 ; 8 ; 13.617 ; 101 ; 205.719 ; 112 ; 593.206 ; 95 ; 580.941 ; 3 ; 12.943 ; 98 ; 593.884 ; 210 ; 1.187.090 ;
145;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 56 ; 34.181 ; 186 ; 538.093 ; 242 ; 572.274 ; 52 ; 499.459 ;;; 52 ; 499.459 ; 294 ; 1.071.733 ;
146;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 28 ; 18.313 ; 326 ; 450.282 ; 354 ; 468.594 ; 123 ; 427.136 ; 1 ; 1.208 ; 124 ; 428.344 ; 478 ; 896.939 ;
147;33.042.151;BANCO DE LA NACION ARGENTINA;;; 4 ; 131.423 ; 493 ; 452.807 ; 22 ; 63.289 ; 519 ; 647.519 ; 1 ; 52.925 ; 2 ; 172.660 ; 3 ; 225.585 ; 522 ; 873.104 ;
148;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;;;;; 413 ; 198.822 ; 265 ; 243.701 ; 678 ; 442.523 ; 21 ; 43.401 ; 2 ; 10.000 ; 23 ; 53.401 ; 701 ; 495.924 ;
149;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 421 ; 140.977 ; 233 ; 204.151 ; 654 ; 345.129 ; 7 ; 140.029 ;;; 7 ; 140.029 ; 661 ; 485.158 ;
150;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 66 ; 31.271 ; 172 ; 198.414 ; 238 ; 229.685 ; 11 ; 76.770 ;;; 11 ; 76.770 ; 249 ; 306.455 ;
151;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 2 ; 40.573 ; 10 ; 150.596 ; 12 ; 191.169 ; 10 ; 112.613 ; 1 ; 2.590 ; 11 ; 115.203 ; 23 ; 306.372 ;
152;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;;;;; 144 ; 87.483 ; 101 ; 87.635 ; 245 ; 175.118 ;;;;; -   ; -   ; 245 ; 175.118 ;
153;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 3 ; 2.705 ; 16 ; 30.820 ; 19 ; 33.525 ; 4 ; 31.896 ;;; 4 ; 31.896 ; 23 ; 65.421 ;
154;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 5 ; 29.104 ; 5 ; 29.104 ;;;;; -   ; -   ; 5 ; 29.104 ;
155;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 1 ; 12.030 ; 1 ; 12.030 ; 1 ; 12.000 ;;; 1 ; 12.000 ; 2 ; 24.030 ;
156;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
157;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 3 ; 1.319 ; 3 ; 1.319 ;;;;; -   ; -   ; 3 ; 1.319 ;
158;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.002 ; 1 ; 1.002 ;;;;; -   ; -   ; 1 ; 1.002 ;
159;04.866.275;BANCO INBURSA S.A.;;;;;;; 1 ; 552 ; 1 ; 552 ;;;;; -   ; -   ; 1 ; 552 ;
;;;;;;;;;;; -   ; -   ;;;;; -   ; -   ; -   ; -   ;
Total;;; 31.739 ; 27.342.816.093 ; 83.204 ; 18.167.039.941 ; 1.419.672 ; 52.505.200.023 ; 1.836.661 ; 58.106.881.127 ; 3.371.276 ; 156.121.937.185 ; 47.074 ; 85.344.720.813 ; 47.074 ; 85.402.558.095 ; 94.148 ; 170.747.278.908 ; 3.465.424 ; 326.869.216.093 ;
"Fonte: Sistema Câmbio; Dados extraídos em: 10/04/2023";;;;;;;;;;;;;;;;;;;;;
