Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em OUTUBRO / 2021;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
74;59.118.133;BANCO LUSO BRASILEIRO S.A.; 93 ; 7.841.220 ; 145 ; 12.821.638 ; 43 ; 3.968.389 ; 125 ; 1.639.295 ; 406 ; 26.270.542 ; 162 ; 21.022.923 ; 116 ; 18.375.711 ; 278 ; 39.398.635 ; 684 ; 65.669.177 ;
75;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 772 ; 8.528.774 ; 2.507 ; 23.553.934 ; 3.279 ; 32.082.708 ; 1.571 ; 19.415.230 ; 822 ; 4.175.292 ; 2.393 ; 23.590.522 ; 5.672 ; 55.673.231 ;
76;60.889.128;BANCO SOFISA S.A.; 114 ; 20.314.367 ; 31 ; 3.424.205 ; 17 ; 5.308.387 ; 55 ; 1.646.063 ; 217 ; 30.693.023 ; 2 ; 243.471 ; 14 ; 24.244.298 ; 16 ; 24.487.769 ; 233 ; 55.180.791 ;
77;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 32 ; 755.510 ; 537 ; 17.207.316 ; 218 ; 2.970.192 ; 529 ; 6.263.713 ; 1.316 ; 27.196.731 ; 793 ; 23.340.927 ; 163 ; 3.523.646 ; 956 ; 26.864.572 ; 2.272 ; 54.061.303 ;
78;92.894.922;BANCO ORIGINAL S.A.; 1 ; 2.302.450 ; 10 ; 10.750.099 ; 54 ; 72.267 ; 125 ; 6.766.219 ; 190 ; 19.891.035 ; 8 ; 33.057.450 ; 5 ; 58.014 ; 13 ; 33.115.464 ; 203 ; 53.006.498 ;
79;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 67 ; 1.522.544 ; 207 ; 2.759.990 ; 1.536 ; 11.136.261 ; 2.357 ; 19.954.796 ; 4.167 ; 35.373.590 ; 707 ; 13.284.034 ; 71 ; 3.254.985 ; 778 ; 16.539.019 ; 4.945 ; 51.912.609 ;
80;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 1 ; 32.238 ; 10 ; 117.401 ; 481 ; 2.436.932 ; 736 ; 4.518.228 ; 1.228 ; 7.104.800 ; 827 ; 14.428.708 ; 76 ; 12.235.513 ; 903 ; 26.664.221 ; 2.131 ; 33.769.021 ;
81;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 77 ; 4.737.839 ; 229 ; 6.668.582 ; 477 ; 2.778.060 ; 958 ; 4.345.148 ; 1.741 ; 18.529.629 ; 483 ; 7.887.389 ; 120 ; 4.403.507 ; 603 ; 12.290.896 ; 2.344 ; 30.820.525 ;
82;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 24 ; 1.142.489 ; 415 ; 11.400.488 ; 175 ; 2.144.025 ; 413 ; 2.288.091 ; 1.027 ; 16.975.092 ; 339 ; 12.061.095 ; 75 ; 1.659.939 ; 414 ; 13.721.033 ; 1.441 ; 30.696.126 ;
83;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 41 ; 816.786 ; 272 ; 6.336.432 ; 3.001 ; 4.780.391 ; 563 ; 2.794.577 ; 3.877 ; 14.728.186 ; 443 ; 9.013.029 ; 212 ; 5.465.562 ; 655 ; 14.478.591 ; 4.532 ; 29.206.777 ;
84;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 15 ; 1.501.197 ; 10 ; 114.117 ; 3 ; 83.662 ; 9 ; 3.854.406 ; 37 ; 5.553.383 ; 4 ; 11.500.000 ; 3 ; 10.000.000 ; 7 ; 21.500.000 ; 44 ; 27.053.383 ;
85;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 151 ; 11.837.872 ; 87 ; 2.006.742 ; 82 ; 2.590.411 ; 39 ; 7.504.252 ; 359 ; 23.939.278 ;;; 4 ; 2.522.315 ; 4 ; 2.522.315 ; 363 ; 26.461.593 ;
86;00.416.968;BANCO INTER S.A.; 22 ; 400.615 ; 13 ; 274.893 ; 6.865 ; 7.864.654 ; 1.920 ; 11.160.121 ; 8.820 ; 19.700.283 ; 69 ; 4.083.888 ; 58 ; 1.778.941 ; 127 ; 5.862.829 ; 8.947 ; 25.563.112 ;
87;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 2 ; 39.216 ; 12 ; 2.542.461 ; 44 ; 6.720.885 ; 70 ; 3.811.255 ; 128 ; 13.113.817 ; 27 ; 5.903.755 ; 9 ; 6.313.120 ; 36 ; 12.216.875 ; 164 ; 25.330.693 ;
88;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 21 ; 7.035.668 ; 9 ; 1.158.099 ; 14 ; 2.685.914 ; 28 ; 106.631 ; 72 ; 10.986.313 ; 10 ; 3.517.473 ; 19 ; 9.707.345 ; 29 ; 13.224.817 ; 101 ; 24.211.131 ;
89;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 5 ; 171.974 ; 163 ; 6.997.308 ; 70 ; 1.511.898 ; 166 ; 786.206 ; 404 ; 9.467.386 ; 240 ; 7.758.185 ; 57 ; 1.649.586 ; 297 ; 9.407.771 ; 701 ; 18.875.157 ;
90;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 2 ; 17.584 ; 44 ; 827.550 ; 122 ; 8.129.309 ; 168 ; 8.974.443 ; 8 ; 8.196.786 ; 2 ; 734.121 ; 10 ; 8.930.906 ; 178 ; 17.905.350 ;
91;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 10 ; 1.774.333 ; 176 ; 5.118.413 ; 106 ; 1.950.974 ; 181 ; 1.405.757 ; 473 ; 10.249.477 ; 92 ; 5.203.964 ; 26 ; 2.405.187 ; 118 ; 7.609.151 ; 591 ; 17.858.628 ;
92;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 3 ; 31.603 ; 64 ; 1.011.269 ; 111 ; 1.291.234 ; 548 ; 2.335.446 ; 726 ; 4.669.551 ; 235 ; 6.125.131 ; 61 ; 4.061.345 ; 296 ; 10.186.476 ; 1.022 ; 14.856.027 ;
93;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 6 ; 120.088 ; 177 ; 6.440.564 ; 46 ; 393.806 ; 41 ; 307.781 ; 270 ; 7.262.239 ; 149 ; 6.791.002 ; 55 ; 556.552 ; 204 ; 7.347.554 ; 474 ; 14.609.793 ;
94;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 40 ; 3.410 ; 53 ; 172.890 ; 93 ; 176.300 ; 15 ; 7.297.595 ; 9 ; 7.120.500 ; 24 ; 14.418.095 ; 117 ; 14.594.395 ;
95;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 61 ; 6.157.430 ; 5 ; 338.322 ; 17 ; 182.326 ; 38 ; 257.371 ; 121 ; 6.935.449 ; 4 ; 665.750 ; 25 ; 6.470.000 ; 29 ; 7.135.750 ; 150 ; 14.071.199 ;
96;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 13 ; 351.581 ; 39 ; 1.389.756 ; 186 ; 871.443 ; 685 ; 3.369.713 ; 923 ; 5.982.493 ; 543 ; 5.376.496 ; 59 ; 1.833.171 ; 602 ; 7.209.667 ; 1.525 ; 13.192.160 ;
97;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.004 ; 1 ; 1.004 ; 5 ; 6.588.297 ; 8 ; 6.580.589 ; 13 ; 13.168.885 ; 14 ; 13.169.889 ;
98;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 20 ; 303.363 ; 114 ; 2.584.845 ; 269 ; 2.031.450 ; 413 ; 2.356.629 ; 816 ; 7.276.287 ; 326 ; 4.229.124 ; 127 ; 1.653.100 ; 453 ; 5.882.224 ; 1.269 ; 13.158.510 ;
99;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 800 ; 296.258 ; 479 ; 301.512 ; 1.279 ; 597.771 ; 49 ; 6.026.707 ; 41 ; 6.051.536 ; 90 ; 12.078.243 ; 1.369 ; 12.676.014 ;
100;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 10 ; 711.451 ; 29 ; 749.513 ; 113 ; 2.370.083 ; 173 ; 1.906.271 ; 325 ; 5.737.318 ; 83 ; 2.471.687 ; 48 ; 2.902.621 ; 131 ; 5.374.309 ; 456 ; 11.111.627 ;
101;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 19 ; 447.766 ; 42 ; 656.743 ; 231 ; 1.508.153 ; 659 ; 3.244.825 ; 951 ; 5.857.487 ; 530 ; 3.414.855 ; 63 ; 1.462.531 ; 593 ; 4.877.386 ; 1.544 ; 10.734.872 ;
102;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 184 ; 2.680.130 ; 254 ; 2.584.037 ; 438 ; 5.264.167 ; 202 ; 2.680.473 ; 33 ; 2.785.796 ; 235 ; 5.466.269 ; 673 ; 10.730.436 ;
103;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 18 ; 1.249.013 ; 45 ; 880.196 ; 69 ; 2.242.562 ; 311 ; 1.632.323 ; 443 ; 6.004.094 ; 131 ; 1.458.626 ; 122 ; 2.446.449 ; 253 ; 3.905.075 ; 696 ; 9.909.169 ;
104;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 17.573 ; 55 ; 2.849.259 ; 162 ; 141.977 ; 316 ; 909.186 ; 534 ; 3.917.994 ; 163 ; 4.622.360 ; 26 ; 1.017.102 ; 189 ; 5.639.462 ; 723 ; 9.557.456 ;
105;00.795.423;BANCO SEMEAR S.A.; 1 ; 48.212 ; 47 ; 3.547.239 ; 7 ; 386.324 ; 23 ; 678.211 ; 78 ; 4.659.986 ; 21 ; 3.886.233 ; 1 ; 100.000 ; 22 ; 3.986.233 ; 100 ; 8.646.220 ;
106;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 22 ; 572.883 ; 25 ; 386.703 ; 160 ; 1.582.421 ; 299 ; 2.788.756 ; 506 ; 5.330.764 ; 162 ; 1.986.687 ; 37 ; 948.914 ; 199 ; 2.935.601 ; 705 ; 8.266.365 ;
107;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 21 ; 130.169 ; 165 ; 3.480.016 ; 12 ; 121.766 ; 26 ; 334.979 ; 224 ; 4.066.930 ; 163 ; 3.906.765 ; 36 ; 252.781 ; 199 ; 4.159.546 ; 423 ; 8.226.476 ;
108;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 10 ; 340.415 ; 283 ; 2.089.599 ; 475 ; 3.545.215 ; 768 ; 5.975.229 ; 438 ; 1.946.276 ; 11 ; 241.018 ; 449 ; 2.187.294 ; 1.217 ; 8.162.523 ;
109;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 8 ; 418.721 ; 124 ; 2.828.651 ; 55 ; 300.596 ; 91 ; 505.051 ; 278 ; 4.053.019 ; 184 ; 3.351.827 ; 36 ; 722.454 ; 220 ; 4.074.281 ; 498 ; 8.127.299 ;
110;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 11 ; 267.270 ; 50 ; 1.039.838 ; 180 ; 871.131 ; 357 ; 2.125.185 ; 598 ; 4.303.424 ; 196 ; 2.640.280 ; 31 ; 608.394 ; 227 ; 3.248.674 ; 825 ; 7.552.098 ;
111;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 1 ; 1.997 ; 31 ; 1.358.537 ; 75 ; 1.125.110 ; 220 ; 1.447.912 ; 327 ; 3.933.557 ; 148 ; 2.606.363 ; 5 ; 895.009 ; 153 ; 3.501.372 ; 480 ; 7.434.929 ;
112;54.403.563;BANCO ARBI S.A.; 5 ; 3.548.369 ; 4 ; 9.289 ;;; 7 ; 13.348 ; 16 ; 3.571.005 ;;; 1 ; 3.535.000 ; 1 ; 3.535.000 ; 17 ; 7.106.005 ;
113;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 8 ; 86.672 ; 44 ; 631.441 ; 104 ; 1.244.777 ; 177 ; 1.522.016 ; 333 ; 3.484.907 ; 174 ; 2.084.095 ; 74 ; 1.248.469 ; 248 ; 3.332.564 ; 581 ; 6.817.471 ;
114;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 103 ; 387.981 ; 247 ; 1.046.402 ; 350 ; 1.434.383 ; 198 ; 2.837.876 ; 60 ; 2.176.053 ; 258 ; 5.013.928 ; 608 ; 6.448.312 ;
115;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 62 ; 289.058 ; 31 ; 343.326 ; 211 ; 2.574.107 ; 220 ; 824.735 ; 524 ; 4.031.226 ; 38 ; 277.719 ; 41 ; 1.967.972 ; 79 ; 2.245.691 ; 603 ; 6.276.916 ;
116;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 6 ; 70.168 ; 16 ; 467.843 ; 90 ; 1.347.612 ; 238 ; 1.908.547 ; 350 ; 3.794.171 ; 285 ; 1.685.550 ; 30 ; 735.705 ; 315 ; 2.421.255 ; 665 ; 6.215.426 ;
117;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 1 ; 4.992 ;;;;; 14 ; 209.962 ; 15 ; 214.954 ; 3 ; 3.213.000 ; 1 ; 2.500.000 ; 4 ; 5.713.000 ; 19 ; 5.927.954 ;
118;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 3 ; 146.022 ; 22 ; 945.142 ; 16 ; 31.364 ; 90 ; 1.777.908 ; 131 ; 2.900.437 ; 70 ; 2.718.349 ; 10 ; 176.535 ; 80 ; 2.894.884 ; 211 ; 5.795.321 ;
119;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 65 ; 2.025.311 ; 13 ; 324.626 ; 16 ; 343.479 ; 32 ; 110.433 ; 126 ; 2.803.848 ; 34 ; 399.786 ; 69 ; 2.336.633 ; 103 ; 2.736.419 ; 229 ; 5.540.268 ;
120;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 2 ; 3.546.252 ;;; 8 ; 198.435 ; 45 ; 920.032 ; 55 ; 4.664.718 ; 1 ; 289.800 ; 1 ; 290.050 ; 2 ; 579.850 ; 57 ; 5.244.568 ;
121;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 18 ; 132.817 ; 40 ; 724.519 ; 142 ; 514.503 ; 287 ; 1.289.567 ; 487 ; 2.661.406 ; 167 ; 1.554.129 ; 17 ; 169.024 ; 184 ; 1.723.153 ; 671 ; 4.384.559 ;
122;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 1 ; 50.076 ; 47 ; 1.290.173 ; 83 ; 490.942 ; 69 ; 250.994 ; 200 ; 2.082.186 ; 82 ; 1.614.662 ; 35 ; 612.387 ; 117 ; 2.227.049 ; 317 ; 4.309.235 ;
123;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 3 ; 14.201 ; 24 ; 433.710 ; 218 ; 1.044.377 ; 294 ; 1.585.247 ; 539 ; 3.077.536 ; 198 ; 1.084.081 ; 24 ; 143.216 ; 222 ; 1.227.297 ; 761 ; 4.304.832 ;
124;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;; 7 ; 326.150 ; 28 ; 938.337 ; 25 ; 667.179 ; 60 ; 1.931.665 ; 28 ; 982.926 ; 28 ; 927.934 ; 56 ; 1.910.860 ; 116 ; 3.842.525 ;
125;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 83 ; 1.687.532 ; 126 ; 1.432.953 ; 209 ; 3.120.485 ; 59 ; 183.319 ; 11 ; 432.349 ; 70 ; 615.668 ; 279 ; 3.736.153 ;
126;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;; 41 ; 1.193.250 ; 11 ; 220.932 ; 20 ; 389.783 ; 72 ; 1.803.965 ; 41 ; 1.558.460 ; 11 ; 196.531 ; 52 ; 1.754.991 ; 124 ; 3.558.956 ;
127;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 6 ; 129.226 ; 30 ; 633.301 ; 32 ; 189.513 ; 78 ; 726.586 ; 146 ; 1.678.626 ; 109 ; 1.358.283 ; 27 ; 302.030 ; 136 ; 1.660.313 ; 282 ; 3.338.939 ;
128;04.902.979;BANCO DA AMAZONIA S.A.; 31 ; 933.338 ; 10 ; 259.626 ; 11 ; 293.979 ; 39 ; 72.620 ; 91 ; 1.559.563 ;;; 10 ; 910.000 ; 10 ; 910.000 ; 101 ; 2.469.563 ;
129;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 114 ; 245.217 ; 288 ; 1.029.796 ; 402 ; 1.275.013 ; 147 ; 866.353 ; 2 ; 75.582 ; 149 ; 941.935 ; 551 ; 2.216.947 ;
130;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 6 ; 410.941 ; 13 ; 359.660 ; 23 ; 309.846 ; 42 ; 1.080.446 ; 25 ; 713.547 ; 9 ; 352.420 ; 34 ; 1.065.967 ; 76 ; 2.146.413 ;
131;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 16 ; 88.474 ; 155 ; 833.470 ; 171 ; 921.944 ; 218 ; 862.358 ; 6 ; 104.685 ; 224 ; 967.042 ; 395 ; 1.888.986 ;
132;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 10 ; 688.724 ; 66 ; 260.219 ; 76 ; 948.943 ; 60 ; 255.835 ; 7 ; 684.128 ; 67 ; 939.963 ; 143 ; 1.888.906 ;
133;61.033.106;BANCO CREFISA S.A.;;;;; 5 ; 1.677 ; 6 ; 925.767 ; 11 ; 927.445 ; 1 ; 900.000 ;;; 1 ; 900.000 ; 12 ; 1.827.445 ;
134;33.042.151;BANCO DE LA NACION ARGENTINA; 5 ; 604.968 ; 3 ; 161.970 ; 390 ; 263.770 ; 22 ; 168.553 ; 420 ; 1.199.260 ; 1 ; 150.000 ; 3 ; 400.000 ; 4 ; 550.000 ; 424 ; 1.749.260 ;
135;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 10 ; 186.454 ; 17 ; 58.419 ; 159 ; 588.847 ; 186 ; 833.720 ; 152 ; 769.838 ; 15 ; 52.957 ; 167 ; 822.795 ; 353 ; 1.656.514 ;
136;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 229 ; 396.885 ; 183 ; 763.791 ; 412 ; 1.160.677 ; 74 ; 353.593 ; 11 ; 30.042 ; 85 ; 383.635 ; 497 ; 1.544.312 ;
137;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 34 ; 17.334 ; 125 ; 719.798 ; 159 ; 737.132 ; 41 ; 703.350 ;;; 41 ; 703.350 ; 200 ; 1.440.482 ;
138;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;;;; 190 ; 85.699 ; 437 ; 667.705 ; 627 ; 753.404 ; 86 ; 582.375 ;;; 86 ; 582.375 ; 713 ; 1.335.779 ;
139;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 85 ; 185.661 ; 153 ; 580.120 ; 238 ; 765.782 ; 75 ; 402.653 ; 1 ; 769 ; 76 ; 403.422 ; 314 ; 1.169.204 ;
140;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 18.950 ; 2 ; 89.918 ; 94 ; 278.125 ; 104 ; 436.607 ; 201 ; 823.600 ; 25 ; 264.810 ; 6 ; 26.332 ; 31 ; 291.141 ; 232 ; 1.114.742 ;
141;59.285.411;BANCO PAN S.A.;;;;; 4 ; 58.580 ; 20 ; 497.930 ; 24 ; 556.510 ; 3 ; 500.000 ;;; 3 ; 500.000 ; 27 ; 1.056.510 ;
142;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 2 ; 31.122 ; 29 ; 20.011 ; 78 ; 485.836 ; 109 ; 536.969 ; 75 ; 505.061 ; 2 ; 299 ; 77 ; 505.360 ; 186 ; 1.042.329 ;
143;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 1.253 ; 44 ; 58.404 ; 79 ; 371.953 ; 124 ; 431.610 ; 79 ; 314.578 ;;; 79 ; 314.578 ; 203 ; 746.188 ;
144;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 107 ; 293.577 ; 121 ; 264.564 ; 228 ; 558.141 ; 1 ; 4.000 ;;; 1 ; 4.000 ; 229 ; 562.141 ;
145;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 141 ; 93.547 ; 238 ; 254.556 ; 379 ; 348.103 ; 13 ; 203.066 ;;; 13 ; 203.066 ; 392 ; 551.169 ;
146;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 12 ; 15.308 ; 69 ; 149.410 ; 81 ; 164.719 ; 55 ; 139.331 ; 1 ; 1.049 ; 56 ; 140.380 ; 137 ; 305.099 ;
147;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 52 ; 59.222 ; 73 ; 145.220 ; 125 ; 204.442 ; 3 ; 64.976 ;;; 3 ; 64.976 ; 128 ; 269.418 ;
148;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 13 ; 6.869 ; 24 ; 43.711 ; 37 ; 50.580 ; 7 ; 35.042 ;;; 7 ; 35.042 ; 44 ; 85.622 ;
149;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;;;; 14 ; 35.591 ; 14 ; 35.591 ; 10 ; 49.294 ;;; 10 ; 49.294 ; 24 ; 84.885 ;
150;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;;;; 7 ; 34.538 ; 7 ; 34.538 ; 7 ; 34.538 ;;; 7 ; 34.538 ; 14 ; 69.076 ;
151;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 5 ; 20.401 ; 5 ; 20.401 ;;;;; -   ; -   ; 5 ; 20.401 ;
152;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;;;;; 4 ; 13.463 ; 4 ; 2.881 ; 8 ; 16.344 ;;;;; -   ; -   ; 8 ; 16.344 ;
153;36.658.769;BANCO XCMG BRASIL S.A.;;;;;;; 4 ; 6.940 ; 4 ; 6.940 ; 3 ; 6.940 ;;; 3 ; 6.940 ; 7 ; 13.880 ;
154;33.886.862;MASTER S/A CORRETORA DE CâMBIO, TíTULOS E VALORES MOBILIáRIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
155;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 5 ; 10.568 ; 5 ; 10.568 ;;;;; -   ; -   ; 5 ; 10.568 ;
156;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;; 4 ; 4.500 ; 4 ; 4.500 ;;;;; -   ; -   ; 4 ; 4.500 ;
157;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 2 ; 1.309 ; 2 ; 1.309 ;;;;; -   ; -   ; 2 ; 1.309 ;
158;33.042.953;CITIBANK N.A.;;;;; 1 ; 56 ; 2 ; 351 ; 3 ; 407 ;;;;; -   ; -   ; 3 ; 407 ;
159;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 2 ; 93 ;;; 2 ; 93 ;;;;; -   ; -   ; 2 ; 93 ;
;;;;;;;;;;;;;;;;;;;;;
Total;;; 44.166 ; 15.610.673.659 ; 107.872 ; 17.792.309.581 ; 691.443 ; 40.572.870.276 ; 425.850 ; 38.024.895.536 ; 1.269.331 ; 112.000.749.053 ; 30.108 ; 43.049.622.637 ; 30.108 ; 43.071.051.379 ; 60.216 ; 86.120.674.015 ; 1.329.547 ; 198.121.423.068 ;
"Fonte: Sistema Câmbio; Dados extraídos em: 10/11/2021";;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Primário incluem os registros de contratos da natureza 99000 e não incluem os registros ACAM204.;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre  instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
