Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Mar/2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
22;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 2.833 ; 317.698.792 ; 6.982 ; 277.681.498 ; 7.803 ; 820.148.209 ; 22.938 ; 2.103.724.082 ; 40.556 ; 3.519.252.581 ; 5.374 ; 2.009.628.693 ; 17.713 ; 782.338.057 ; 23.087 ; 2.791.966.750 ; 63.643 ; 6.311.219.331 ;
23;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 592 ; 1.775.422.766 ; 734 ; 1.417.545.595 ; 1.326 ; 3.192.968.361 ; 95 ; 1.398.146.650 ; 78 ; 774.121.390 ; 173 ; 2.172.268.040 ; 1.499 ; 5.365.236.400 ;
24;31.872.495;BANCO C6 S.A.; 189 ; 224.101.438 ; 1.869 ; 221.244.754 ; 6.721 ; 769.595.348 ; 114.099 ; 936.909.959 ; 122.878 ; 2.151.851.498 ; 398 ; 1.685.433.397 ; 527 ; 1.501.695.312 ; 925 ; 3.187.128.709 ; 123.803 ; 5.338.980.207 ;
25;78.632.767;BANCO OURINVEST S.A.; 2.877 ; 329.857.066 ; 6.672 ; 566.255.030 ; 41.659 ; 472.064.466 ; 190.250 ; 823.254.519 ; 241.458 ; 2.191.431.082 ; 1.936 ; 1.441.831.552 ; 30.395 ; 869.676.727 ; 32.331 ; 2.311.508.279 ; 273.789 ; 4.502.939.360 ;
26;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 241 ; 944.524.325 ; 41 ; 32.944.535 ; 279 ; 478.913.219 ; 560 ; 314.352.426 ; 1.121 ; 1.770.734.505 ; 215 ; 795.520.507 ; 260 ; 1.875.969.409 ; 475 ; 2.671.489.917 ; 1.596 ; 4.442.224.422 ;
27;68.900.810;BANCO RENDIMENTO S.A.; 181 ; 19.789.348 ; 530 ; 199.771.295 ; 861.443 ; 1.264.134.433 ; 10.117 ; 343.605.125 ; 872.271 ; 1.827.300.202 ; 3.405 ; 637.679.422 ; 25.363 ; 1.388.602.069 ; 28.768 ; 2.026.281.491 ; 901.039 ; 3.853.581.693 ;
28;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 26 ; 103.822.776 ; 34 ; 67.491.021 ; 62 ; 1.085.134.665 ; 320 ; 342.588.711 ; 442 ; 1.599.037.173 ; 39 ; 395.942.262 ; 112 ; 1.716.871.186 ; 151 ; 2.112.813.448 ; 593 ; 3.711.850.621 ;
29;62.232.889;BANCO DAYCOVAL S.A.; 1.598 ; 338.282.293 ; 3.876 ; 458.349.756 ; 290.030 ; 455.973.892 ; 9.160 ; 519.352.094 ; 304.664 ; 1.771.958.035 ; 1.217 ; 1.005.093.786 ; 3.505 ; 813.680.532 ; 4.722 ; 1.818.774.317 ; 309.386 ; 3.590.732.353 ;
30;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 398 ; 452.150.812 ; 2.022 ; 383.859.572 ; 895 ; 866.041.214 ; 1.356 ; 373.113.177 ; 4.671 ; 2.075.164.775 ; 183 ; 428.161.606 ; 233 ; 988.215.367 ; 416 ; 1.416.376.972 ; 5.087 ; 3.491.541.747 ;
31;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 195 ; 9.586.676 ; 2.028 ; 99.468.377 ; 574 ; 34.572.259 ; 38.402 ; 79.330.326 ; 41.199 ; 222.957.637 ; 1.126 ; 1.620.221.481 ; 1.289 ; 1.487.853.977 ; 2.415 ; 3.108.075.457 ; 43.614 ; 3.331.033.095 ;
32;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 219 ; 443.709.058 ; 584 ; 160.711.886 ; 169 ; 194.365.758 ; 385 ; 141.412.237 ; 1.357 ; 940.198.939 ; 262 ; 783.459.749 ; 305 ; 1.130.157.096 ; 567 ; 1.913.616.845 ; 1.924 ; 2.853.815.784 ;
33;07.679.404;BANCO TOPÁZIO S.A.; 161 ; 81.687.954 ; 134 ; 13.601.735 ; 582 ; 258.385.371 ; 1.748 ; 958.782.706 ; 2.625 ; 1.312.457.766 ; 1.523 ; 1.023.140.614 ; 4.893 ; 391.159.885 ; 6.416 ; 1.414.300.499 ; 9.041 ; 2.726.758.265 ;
34;58.160.789;BANCO SAFRA S.A.; 638 ; 266.244.619 ; 2.604 ; 444.301.890 ; 2.644 ; 645.816.490 ; 6.137 ; 442.535.313 ; 12.023 ; 1.798.898.312 ; 906 ; 436.031.180 ; 887 ; 477.168.629 ; 1.793 ; 913.199.809 ; 13.816 ; 2.712.098.121 ;
35;58.616.418;BANCO FIBRA S.A.; 292 ; 357.676.890 ; 2.470 ; 430.261.072 ; 94 ; 73.690.206 ; 662 ; 64.586.140 ; 3.518 ; 926.214.308 ; 211 ; 699.390.409 ; 184 ; 597.933.777 ; 395 ; 1.297.324.186 ; 3.913 ; 2.223.538.494 ;
36;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;;;;; 27.035 ; 141.518.008 ; 670.657 ; 510.404.440 ; 697.692 ; 651.922.448 ; 4.525 ; 740.185.933 ; 4.464 ; 371.305.991 ; 8.989 ; 1.111.491.924 ; 706.681 ; 1.763.414.372 ;
37;71.027.866;BANCO BS2 S.A.; 1.070 ; 224.137.484 ; 3.502 ; 176.793.315 ; 26.097 ; 420.382.596 ; 74.312 ; 399.755.559 ; 104.981 ; 1.221.068.954 ; 132 ; 189.473.084 ; 135 ; 278.180.455 ; 267 ; 467.653.539 ; 105.248 ; 1.688.722.494 ;
38;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 196 ; 315.372.703 ; 1.177 ; 195.038.730 ; 62 ; 171.678.656 ; 950 ; 298.415.517 ; 2.385 ; 980.505.606 ; 115 ; 339.993.194 ; 79 ; 344.356.400 ; 194 ; 684.349.594 ; 2.579 ; 1.664.855.200 ;
39;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 1.740 ; 156.717.519 ; 1.310 ; 79.480.720 ; 1.071 ; 44.588.670 ; 1.716 ; 591.676.916 ; 5.837 ; 872.463.825 ; 29 ; 577.842.873 ; 57 ; 107.031.559 ; 86 ; 684.874.432 ; 5.923 ; 1.557.338.257 ;
40;33.923.798;BANCO MASTER S/A; 352 ; 193.419.575 ; 944 ; 48.338.325 ; 57.907 ; 275.673.047 ; 208.130 ; 457.458.024 ; 267.333 ; 974.888.972 ; 229 ; 336.983.968 ; 135 ; 245.027.650 ; 364 ; 582.011.618 ; 267.697 ; 1.556.900.589 ;
41;10.690.848;BANCO DA CHINA BRASIL S.A.; 87 ; 199.151.645 ; 47 ; 23.751.862 ; 66 ; 396.742.785 ; 269 ; 88.515.549 ; 469 ; 708.161.842 ; 128 ; 168.185.318 ; 246 ; 651.819.096 ; 374 ; 820.004.415 ; 843 ; 1.528.166.257 ;
42;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 6 ; 72.963.572 ; 16 ; 7.950.885 ; 5 ; 5.568 ; 1.272 ; 581.885.414 ; 1.299 ; 662.805.438 ; 49 ; 677.843.670 ; 13 ; 162.751.807 ; 62 ; 840.595.477 ; 1.361 ; 1.503.400.915 ;
43;00.997.185;BANCO B3 S.A.;;;;; 506 ; 475.707.368 ; 477 ; 535.175.542 ; 983 ; 1.010.882.910 ; 113 ; 167.796.536 ; 116 ; 108.283.767 ; 229 ; 276.080.302 ; 1.212 ; 1.286.963.213 ;
44;15.114.366;BANCO BOCOM BBM S.A.; 36 ; 47.490.250 ; 334 ; 51.225.676 ; 100 ; 298.002.893 ; 696 ; 204.918.823 ; 1.166 ; 601.637.642 ; 29 ; 102.323.202 ; 46 ; 465.984.412 ; 75 ; 568.307.614 ; 1.241 ; 1.169.945.256 ;
45;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 10 ; 17.399.208 ;;; 10 ; 17.399.208 ; 1 ; 500.550.694 ; 1 ; 500.000.000 ; 2 ; 1.000.550.694 ; 12 ; 1.017.949.902 ;
46;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 32 ; 4.517.300 ; 553 ; 46.234.339 ; 693 ; 124.625.284 ; 3.681 ; 368.566.087 ; 4.959 ; 543.943.010 ; 505 ; 373.116.925 ; 170 ; 87.500.384 ; 675 ; 460.617.309 ; 5.634 ; 1.004.560.319 ;
47;00.360.305;CAIXA ECONOMICA FEDERAL; 305 ; 115.780.271 ; 252 ; 30.073.092 ; 22.993 ; 143.741.467 ; 2.566 ; 201.180.280 ; 26.116 ; 490.775.111 ; 587 ; 199.452.848 ; 636 ; 288.697.921 ; 1.223 ; 488.150.769 ; 27.339 ; 978.925.880 ;
48;13.059.145;BEXS BANCO DE CÂMBIO S/A; 72 ; 100.709.186 ; 273 ; 10.101.917 ; 28.854 ; 73.587.193 ; 367.468 ; 304.813.130 ; 396.667 ; 489.211.426 ; 790 ; 271.433.843 ; 93 ; 132.431.175 ; 883 ; 403.865.017 ; 397.550 ; 893.076.443 ;
49;61.024.352;BANCO VOITER S.A.; 211 ; 76.619.729 ; 554 ; 73.925.037 ; 361 ; 26.776.574 ; 2.544 ; 299.501.112 ; 3.670 ; 476.822.452 ; 141 ; 336.171.067 ; 100 ; 69.072.580 ; 241 ; 405.243.647 ; 3.911 ; 882.066.099 ;
50;03.609.817;BANCO CARGILL S.A.; 38 ; 231.760.466 ; 1 ; 49.271 ; 11 ; 9.131.907 ; 188 ; 99.770.480 ; 238 ; 340.712.125 ; 5 ; 70.000.000 ; 7 ; 310.000.000 ; 12 ; 380.000.000 ; 250 ; 720.712.125 ;
51;07.656.500;BANCO KDB DO BRASIL S.A.;;; 13 ; 3.051.571 ; 232 ; 69.804.218 ; 967 ; 289.426.209 ; 1.212 ; 362.281.999 ; 196 ; 307.847.647 ; 33 ; 40.591.001 ; 229 ; 348.438.647 ; 1.441 ; 710.720.646 ;
52;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 478 ; 11.593.894 ; 2.286 ; 86.107.598 ; 13.763 ; 77.700.568 ; 10.479 ; 181.552.044 ; 27.006 ; 356.954.105 ; 6.834 ; 232.080.412 ; 343 ; 53.616.672 ; 7.177 ; 285.697.084 ; 34.183 ; 642.651.188 ;
53;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 552 ; 21.253.083 ; 4.955 ; 115.809.587 ; 4.988 ; 77.870.296 ; 11.389 ; 148.109.719 ; 21.884 ; 363.042.686 ; 1.263 ; 210.514.673 ; 247 ; 45.869.006 ; 1.510 ; 256.383.680 ; 23.394 ; 619.426.365 ;
54;28.811.341;STONEX BANCO DE CÂMBIO S.A.; 80 ; 16.628.933 ; 165 ; 5.377.585 ; 11.460 ; 277.956.115 ; 682 ; 24.456.733 ; 12.387 ; 324.419.365 ; 193 ; 12.802.084 ; 504 ; 277.540.903 ; 697 ; 290.342.987 ; 13.084 ; 614.762.352 ;
55;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 2.250 ; 100.415.762 ; 2.494 ; 124.859.765 ; 1.843 ; 137.923.583 ; 1.152 ; 51.765.935 ; 7.739 ; 414.965.045 ; 36 ; 49.339.836 ; 12 ; 110.118.131 ; 48 ; 159.457.967 ; 7.787 ; 574.423.012 ;
56;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 15 ; 97.447.688 ; 62 ; 8.496.862 ; 115 ; 153.213.565 ; 144 ; 9.987.044 ; 336 ; 269.145.159 ; 25 ; 9.425.361 ; 30 ; 261.488.743 ; 55 ; 270.914.104 ; 391 ; 540.059.264 ;
57;33.042.953;CITIBANK N.A.;;;;; 3 ; 11.883 ; 10 ; 343.483 ; 13 ; 355.366 ;;; 1 ; 500.000.000 ; 1 ; 500.000.000 ; 14 ; 500.355.366 ;
58;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 52 ; 67.182.614 ; 49 ; 194.665.033 ; 101 ; 261.847.647 ; 14 ; 178.725.000 ; 15 ; 46.915.000 ; 29 ; 225.640.000 ; 130 ; 487.487.647 ;
59;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 73 ; 151.500.506 ;;; 72 ; 30.145.416 ; 8 ; 36.536 ; 153 ; 181.682.458 ; 3 ; 300.034.323 ; 1 ; 2.030.745 ; 4 ; 302.065.068 ; 157 ; 483.747.526 ;
60;00.416.968;BANCO INTER S.A.; 56 ; 28.604.764 ; 35 ; 782.968 ; 29.279 ; 60.281.781 ; 31.855 ; 178.286.256 ; 61.225 ; 267.955.769 ; 79 ; 145.975.114 ; 51 ; 38.044.774 ; 130 ; 184.019.888 ; 61.355 ; 451.975.656 ;
61;45.246.410;BANCO GENIAL S.A.; 99 ; 8.949.984 ; 64 ; 15.989.836 ; 796 ; 105.832.775 ; 1.105 ; 158.707.775 ; 2.064 ; 289.480.369 ; 57 ; 109.799.749 ; 17 ; 49.865.076 ; 74 ; 159.664.825 ; 2.138 ; 449.145.194 ;
62;61.186.680;BANCO BMG S.A.; 4 ; 3.544.515 ; 2 ; 1.782.251 ; 58 ; 17.112.491 ; 121 ; 10.745.457 ; 185 ; 33.184.714 ; 9 ; 190.812.925 ; 12 ; 207.544.515 ; 21 ; 398.357.440 ; 206 ; 431.542.155 ;
63;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 386 ; 9.237.885 ; 3.018 ; 92.322.249 ; 1.614 ; 37.941.553 ; 4.942 ; 77.047.113 ; 9.960 ; 216.548.800 ; 2.989 ; 166.485.251 ; 188 ; 44.403.196 ; 3.177 ; 210.888.447 ; 13.137 ; 427.437.247 ;
64;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 44 ; 77.959.980 ; 49 ; 21.525.128 ; 28 ; 15.756.358 ; 235 ; 28.113.748 ; 356 ; 143.355.214 ; 42 ; 99.164.559 ; 56 ; 170.161.372 ; 98 ; 269.325.931 ; 454 ; 412.681.145 ;
65;30.723.886;BANCO MODAL S.A.; 32 ; 3.514.276 ; 128 ; 26.741.240 ; 353 ; 96.527.972 ; 551 ; 166.089.459 ; 1.064 ; 292.872.946 ; 14 ; 104.875.031 ; 4 ; 10.010.458 ; 18 ; 114.885.489 ; 1.082 ; 407.758.435 ;
66;49.336.860;ING BANK N.V.;;;;; 7 ; 599.666 ; 26 ; 57.529.810 ; 33 ; 58.129.476 ; 7 ; 188.384.323 ; 5 ; 133.673.809 ; 12 ; 322.058.131 ; 45 ; 380.187.608 ;
67;62.144.175;BANCO PINE S.A.; 55 ; 70.257.377 ; 543 ; 86.892.629 ; 10 ; 2.427.355 ; 95 ; 18.493.925 ; 703 ; 178.071.286 ; 15 ; 71.669.200 ; 20 ; 73.185.075 ; 35 ; 144.854.275 ; 738 ; 322.925.561 ;
68;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 19 ; 154.500.000 ; 9 ; 1.997.700 ; 4 ; 28.299 ; 39 ; 148.668 ; 71 ; 156.674.668 ; 22 ; 10.836.697 ; 54 ; 154.595.057 ; 76 ; 165.431.754 ; 147 ; 322.106.422 ;
69;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 250 ; 5.573.882 ; 2.276 ; 54.210.196 ; 6.470 ; 32.711.294 ; 5.864 ; 75.677.303 ; 14.860 ; 168.172.675 ; 7.643 ; 121.874.731 ; 856 ; 30.185.251 ; 8.499 ; 152.059.983 ; 23.359 ; 320.232.657 ;
70;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 23.003 ; 112.519.414 ; 35.815 ; 140.231.748 ; 58.818 ; 252.751.161 ; 227 ; 44.064.710 ; 780 ; 16.806.667 ; 1.007 ; 60.871.377 ; 59.825 ; 313.622.538 ;
71;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 2.341 ; 24.940.019 ; 11.830 ; 142.120.624 ; 14.171 ; 167.060.643 ; 7.201 ; 127.132.913 ; 2.951 ; 10.634.332 ; 10.152 ; 137.767.245 ; 24.323 ; 304.827.888 ;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 431 ; 9.313.074 ; 3.759 ; 101.144.616 ; 1.051 ; 16.731.275 ; 3.437 ; 40.149.582 ; 8.678 ; 167.338.547 ; 1.589 ; 122.131.009 ; 66 ; 6.822.799 ; 1.655 ; 128.953.807 ; 10.333 ; 296.292.354 ;
73;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 92 ; 97.357.986 ; 120 ; 27.232.418 ; 155 ; 7.297.331 ; 286 ; 9.643.016 ; 653 ; 141.530.751 ; 136 ; 45.913.306 ; 91 ; 99.962.336 ; 227 ; 145.875.642 ; 880 ; 287.406.393 ;
74;60.889.128;BANCO SOFISA S.A.; 500 ; 112.135.968 ; 115 ; 15.068.973 ; 40 ; 10.299.304 ; 274 ; 22.008.893 ; 929 ; 159.513.138 ; 34 ; 10.048.475 ; 72 ; 110.202.005 ; 106 ; 120.250.480 ; 1.035 ; 279.763.618 ;
75;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 479 ; 13.137.360 ; 2.469 ; 82.688.858 ; 1.504 ; 23.909.711 ; 2.010 ; 32.616.568 ; 6.462 ; 152.352.497 ; 1.383 ; 100.024.996 ; 217 ; 21.741.652 ; 1.600 ; 121.766.648 ; 8.062 ; 274.119.145 ;
76;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 120 ; 3.171.548 ; 814 ; 15.804.633 ; 5.770 ; 40.602.150 ; 10.063 ; 97.912.438 ; 16.767 ; 157.490.769 ; 2.782 ; 79.306.601 ; 211 ; 9.425.916 ; 2.993 ; 88.732.517 ; 19.760 ; 246.223.285 ;
77;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 2 ; 7.002.925 ; 90 ; 44.361.096 ; 130 ; 29.319.042 ; 417 ; 62.033.026 ; 639 ; 142.716.089 ; 175 ; 81.846.386 ; 11 ; 11.805.000 ; 186 ; 93.651.386 ; 825 ; 236.367.475 ;
78;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 68 ; 1.536.738 ; 1.816 ; 64.748.936 ; 718 ; 17.559.293 ; 1.890 ; 23.652.330 ; 4.492 ; 107.497.298 ; 2.943 ; 79.803.082 ; 418 ; 10.484.802 ; 3.361 ; 90.287.883 ; 7.853 ; 197.785.182 ;
79;59.118.133;BANCO LUSO BRASILEIRO S.A.; 243 ; 28.885.125 ; 385 ; 25.284.990 ; 68 ; 16.984.458 ; 491 ; 22.986.398 ; 1.187 ; 94.140.971 ; 500 ; 52.855.814 ; 294 ; 50.446.073 ; 794 ; 103.301.887 ; 1.981 ; 197.442.858 ;
