Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Out/2017;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
12;60.498.557;BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.; 1.591 ; 872.299.313 ; 4.717 ; 740.868.391 ; 5.111 ; 4.870.046.250 ; 5.368 ; 4.648.734.197 ; 16.787 ; 11.131.948.151 ; 5.499 ; 23.167.385.364 ; 4.822 ; 23.664.622.951 ; 10.321 ; 46.832.008.315 ; 27.108 ; 57.963.956.466 ;;;;
13;02.801.938;BANCO MORGAN STANLEY S.A.; 1 ; 54.100.115 ;;; 5.235 ; 10.034.115.774 ; 5.636 ; 9.323.376.144 ; 10.872 ; 19.411.592.033 ; 243 ; 8.704.371.585 ; 284 ; 9.538.503.158 ; 527 ; 18.242.874.743 ; 11.399 ; 37.654.466.775 ;;;;
14;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 3.346 ; 10.232.051.374 ; 2.510 ; 8.158.909.460 ; 5.856 ; 18.390.960.835 ; 246 ; 6.213.040.178 ; 264 ; 8.667.712.878 ; 510 ; 14.880.753.056 ; 6.366 ; 33.271.713.891 ;;;;
15;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 1.215 ; 1.995.618.060 ; 6.589 ; 1.805.492.793 ; 3.423 ; 4.855.711.143 ; 10.721 ; 6.885.781.155 ; 21.948 ; 15.542.603.150 ; 848 ; 7.379.398.193 ; 748 ; 5.306.639.158 ; 1.596 ; 12.686.037.351 ; 23.544 ; 28.228.640.502 ;;;;
16;59.588.111;BANCO VOTORANTIM S.A.; 1.465 ; 2.619.341.746 ; 8.875 ; 1.239.101.279 ; 2.856 ; 3.173.651.612 ; 8.027 ; 4.230.438.532 ; 21.223 ; 11.262.533.169 ; 3.280 ; 7.980.586.210 ; 7.086 ; 8.203.641.384 ; 10.366 ; 16.184.227.594 ; 31.589 ; 27.446.760.764 ;;;;
17;49.336.860;ING BANK N.V.; 171 ; 1.154.230.404 ; 63 ; 9.632.376 ; 118 ; 554.682.161 ; 645 ; 421.772.768 ; 997 ; 2.140.317.709 ; 163 ; 11.279.580.582 ; 212 ; 12.583.709.849 ; 375 ; 23.863.290.431 ; 1.372 ; 26.003.608.140 ;;;;
18;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 197 ; 649.789.559 ; 34 ; 73.841.298 ; 317 ; 610.941.763 ; 488 ; 634.264.202 ; 1.036 ; 1.968.836.823 ; 868 ; 10.966.004.958 ; 907 ; 11.534.543.516 ; 1.775 ; 22.500.548.473 ; 2.811 ; 24.469.385.296 ;;;;
19;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 221 ; 1.888.260.723 ; 1.166 ; 791.989.639 ; 700 ; 1.868.422.046 ; 1.570 ; 2.716.660.859 ; 3.657 ; 7.265.333.267 ; 1.923 ; 8.257.732.673 ; 2.620 ; 8.496.381.367 ; 4.543 ; 16.754.114.040 ; 8.200 ; 24.019.447.307 ;;;;
20;61.820.817;BANCO PAULISTA S.A.; 1.812 ; 1.122.217.872 ; 5.113 ; 392.357.641 ; 8.276 ; 1.489.383.228 ; 15.374 ; 2.078.932.981 ; 30.575 ; 5.082.891.722 ; 15.733 ; 6.637.529.073 ; 132.641 ; 6.763.168.308 ; 148.374 ; 13.400.697.381 ; 178.949 ; 18.483.589.103 ;;;;
21;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 487 ; 1.360.804.400 ;;; 784 ; 1.560.670.898 ; 453 ; 2.187.452.067 ; 1.724 ; 5.108.927.366 ; 76 ; 2.391.338.063 ; 222 ; 6.296.976.451 ; 298 ; 8.688.314.514 ; 2.022 ; 13.797.241.879 ;;;;
22;58.160.789;BANCO SAFRA S.A.; 1.886 ; 1.272.723.671 ; 9.495 ; 1.226.850.806 ; 9.211 ; 1.516.591.720 ; 23.059 ; 2.928.051.195 ; 43.651 ; 6.944.217.393 ; 1.753 ; 3.381.560.274 ; 1.655 ; 2.027.425.976 ; 3.408 ; 5.408.986.249 ; 47.059 ; 12.353.203.642 ;;;;
23;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 893 ; 2.431.886.500 ; 352 ; 311.810.419 ; 724 ; 1.743.063.720 ; 2.235 ; 1.817.379.876 ; 4.204 ; 6.304.140.514 ; 128 ; 1.084.025.174 ; 193 ; 3.088.001.477 ; 321 ; 4.172.026.651 ; 4.525 ; 10.476.167.165 ;;;;
24;68.900.810;BANCO RENDIMENTO S.A.; 224 ; 17.498.127 ; 755 ; 241.143.165 ; 379.645 ; 1.148.523.728 ; 8.348 ; 1.447.501.896 ; 388.972 ; 2.854.666.917 ; 5.200 ; 3.436.660.230 ; 100.839 ; 2.878.396.294 ; 106.039 ; 6.315.056.524 ; 495.011 ; 9.169.723.441 ;;;;
25;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 754 ; 416.598.686 ; 1.347 ; 153.364.408 ; 479 ; 1.958.549.979 ; 2.691 ; 1.711.885.934 ; 5.271 ; 4.240.399.007 ; 374 ; 2.249.864.520 ; 306 ; 2.597.629.119 ; 680 ; 4.847.493.638 ; 5.951 ; 9.087.892.646 ;;;;
26;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 1.677 ; 99.723.038 ; 12.463 ; 477.357.017 ; 6.982 ; 576.157.489 ; 27.195 ; 917.163.514 ; 48.317 ; 2.070.401.058 ; 9.676 ; 3.725.414.322 ; 77.689 ; 3.009.279.980 ; 87.365 ; 6.734.694.303 ; 135.682 ; 8.805.095.361 ;;;;
27;00.360.305;CAIXA ECONOMICA FEDERAL; 2.728 ; 1.070.282.093 ; 2.000 ; 65.248.681 ; 63.139 ; 1.021.744.999 ; 16.820 ; 1.555.421.521 ; 84.687 ; 3.712.697.295 ; 1.270 ; 2.060.991.652 ; 1.541 ; 2.528.611.876 ; 2.811 ; 4.589.603.528 ; 87.498 ; 8.302.300.823 ;;;;
28;78.632.767;BANCO OURINVEST S.A.; 989 ; 237.952.307 ; 4.333 ; 261.391.419 ; 4.127 ; 470.627.140 ; 7.679 ; 601.112.732 ; 17.128 ; 1.571.083.597 ; 3.878 ; 3.289.360.941 ; 100.785 ; 3.093.353.255 ; 104.663 ; 6.382.714.196 ; 121.791 ; 7.953.797.794 ;;;;
29;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 1.683 ; 502.732.256 ; 5.213 ; 885.834.842 ; 3.522 ; 1.565.186.812 ; 5.403 ; 1.123.489.712 ; 15.821 ; 4.077.243.622 ; 700 ; 1.719.619.982 ; 689 ; 1.777.722.431 ; 1.389 ; 3.497.342.413 ; 17.210 ; 7.574.586.036 ;;;;
30;62.232.889;BANCO DAYCOVAL S.A.; 3.209 ; 490.457.714 ; 5.349 ; 330.119.107 ; 5.349 ; 458.211.675 ; 22.484 ; 749.146.944 ; 36.391 ; 2.027.935.440 ; 5.542 ; 2.780.075.977 ; 22.615 ; 2.696.251.297 ; 28.157 ; 5.476.327.274 ; 64.548 ; 7.504.262.714 ;;;;
31;07.656.500;BANCO KDB DO BRASIL S.A.;;; 2 ; 2.844.356 ; 1.762 ; 2.691.822.533 ; 2.227 ; 904.569.871 ; 3.991 ; 3.599.236.760 ; 100 ; 813.430.642 ; 929 ; 2.647.370.000 ; 1.029 ; 3.460.800.642 ; 5.020 ; 7.060.037.401 ;;;;
32;28.195.667;BANCO ABC BRASIL S.A.; 745 ; 308.635.494 ; 1.213 ; 205.239.930 ; 250 ; 915.118.486 ; 2.165 ; 1.673.518.619 ; 4.373 ; 3.102.512.529 ; 487 ; 2.158.655.290 ; 442 ; 1.708.202.031 ; 929 ; 3.866.857.321 ; 5.302 ; 6.969.369.850 ;;;;
33;71.027.866;BANCO BONSUCESSO S.A.; 601 ; 67.839.022 ; 1.018 ; 77.414.868 ; 1.677 ; 387.212.141 ; 5.336 ; 395.670.264 ; 8.632 ; 928.136.295 ; 2.529 ; 2.752.991.896 ; 9.965 ; 2.734.577.218 ; 12.494 ; 5.487.569.113 ; 21.126 ; 6.415.705.408 ;;;;
34;13.059.145;BEXS BANCO DE CÂMBIO S/A; 460 ; 1.898.237.005 ; 876 ; 29.099.406 ; 1.347 ; 205.760.957 ; 4.546 ; 1.045.060.362 ; 7.229 ; 3.178.157.732 ; 2.110 ; 1.083.065.356 ; 1.554 ; 2.113.746.843 ; 3.664 ; 3.196.812.199 ; 10.893 ; 6.374.969.930 ;;;;
35;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 2 ; 13.000.000 ;;; 64 ; 1.282.019.589 ; 56 ; 871.240.579 ; 122 ; 2.166.260.167 ; 22 ; 1.705.097.490 ; 39 ; 2.125.455.724 ; 61 ; 3.830.553.214 ; 183 ; 5.996.813.382 ;;;;
36;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 285 ; 1.063.482.518 ; 262 ; 1.855.078.276 ; 547 ; 2.918.560.794 ; 177 ; 1.850.779.537 ; 118 ; 1.058.186.221 ; 295 ; 2.908.965.758 ; 842 ; 5.827.526.552 ;;;;
37;03.532.415;BANCO ABN AMRO S.A.; 73 ; 225.091.021 ; 24 ; 16.424.459 ; 234 ; 2.589.533.587 ; 468 ; 2.515.814.138 ; 799 ; 5.346.863.204 ; 41 ; 76.782.389 ; 108 ; 360.193.781 ; 149 ; 436.976.170 ; 948 ; 5.783.839.375 ;;;;
38;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 762 ; 815.432.956 ; 1.939 ; 308.107.946 ; 699 ; 636.158.590 ; 1.083 ; 467.295.634 ; 4.483 ; 2.226.995.125 ; 1.120 ; 1.028.354.546 ; 1.155 ; 1.704.114.973 ; 2.275 ; 2.732.469.519 ; 6.758 ; 4.959.464.644 ;;;;
39;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 467 ; 29.077.653 ; 3.256 ; 125.048.735 ; 1.316 ; 251.145.114 ; 19.980 ; 679.216.446 ; 25.019 ; 1.084.487.947 ; 3.645 ; 1.912.473.553 ; 3.621 ; 1.382.640.792 ; 7.266 ; 3.295.114.345 ; 32.285 ; 4.379.602.292 ;;;;
40;30.723.886;BANCO MODAL S.A.; 91 ; 73.453.046 ; 635 ; 54.839.756 ; 827 ; 1.175.842.405 ; 998 ; 988.413.448 ; 2.551 ; 2.292.548.656 ; 112 ; 906.857.597 ; 203 ; 1.102.495.368 ; 315 ; 2.009.352.965 ; 2.866 ; 4.301.901.620 ;;;;
41;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 490 ; 671.538.763 ; 300 ; 167.929.964 ; 173 ; 962.826.025 ; 958 ; 627.084.137 ; 1.921 ; 2.429.378.890 ; 88 ; 429.943.210 ; 117 ; 1.137.763.268 ; 205 ; 1.567.706.478 ; 2.126 ; 3.997.085.368 ;;;;
42;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 84 ; 193.720.018 ;;; 84 ; 193.720.018 ; 5 ; 1.550.000.000 ; 5 ; 1.550.000.000 ; 10 ; 3.100.000.000 ; 94 ; 3.293.720.018 ;;;;
43;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 1.278 ; 26.715.486 ; 6.338 ; 149.266.578 ; 12.829 ; 141.841.127 ; 23.667 ; 526.430.425 ; 44.112 ; 844.253.616 ; 29.529 ; 1.010.142.000 ; 2.100 ; 507.679.171 ; 31.629 ; 1.517.821.170 ; 75.741 ; 2.362.074.786 ;;;;
44;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 8.312 ; 649.020.828 ; 10.827 ; 408.058.256 ; 3.576 ; 219.788.722 ; 12.429 ; 278.398.964 ; 35.144 ; 1.555.266.770 ; 342 ; 305.467.960 ; 386 ; 486.226.964 ; 728 ; 791.694.923 ; 35.872 ; 2.346.961.693 ;;;;
45;03.609.817;BANCO CARGILL S.A.; 109 ; 366.310.570 ; 19 ; 21.335.793 ; 27 ; 21.453.449 ; 287 ; 98.877.163 ; 442 ; 507.976.975 ; 28 ; 689.750.000 ; 34 ; 985.500.000 ; 62 ; 1.675.250.000 ; 504 ; 2.183.226.975 ;;;;
46;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 67 ; 179.789.790 ; 96 ; 10.195.496 ; 83 ; 579.257.563 ; 212 ; 415.624.802 ; 458 ; 1.184.867.650 ; 89 ; 318.399.854 ; 224 ; 639.394.571 ; 313 ; 957.794.426 ; 771 ; 2.142.662.076 ;;;;
47;58.616.418;BANCO FIBRA S.A.; 647 ; 399.410.327 ; 4.471 ; 450.668.710 ; 556 ; 74.738.424 ; 3.114 ; 325.467.171 ; 8.788 ; 1.250.284.632 ; 194 ; 588.771.578 ; 79 ; 222.772.724 ; 273 ; 811.544.301 ; 9.061 ; 2.061.828.933 ;;;;
48;15.114.366;BANCO BBM S/A; 279 ; 245.339.141 ; 121 ; 16.411.753 ; 129 ; 380.532.312 ; 611 ; 225.285.005 ; 1.140 ; 867.568.211 ; 75 ; 318.188.226 ; 100 ; 690.880.335 ; 175 ; 1.009.068.561 ; 1.315 ; 1.876.636.772 ;;;;
49;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 65 ; 718.274 ; 410 ; 3.876.841 ; 5.714 ; 293.455.001 ; 13.627 ; 723.742.742 ; 19.816 ; 1.021.792.858 ; 8.009 ; 476.016.191 ; 3.908 ; 48.124.319 ; 11.917 ; 524.140.510 ; 31.733 ; 1.545.933.368 ;;;;
50;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 1.854 ; 45.894.447 ; 16.955 ; 340.731.170 ; 12.598 ; 138.591.519 ; 35.614 ; 327.153.347 ; 67.021 ; 852.370.483 ; 8.073 ; 570.322.003 ; 1.893 ; 87.059.580 ; 9.966 ; 657.381.583 ; 76.987 ; 1.509.752.067 ;;;;
51;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 863 ; 1.955.021 ; 2.173 ; 14.626.006 ; 3.036 ; 16.581.027 ; 5.312 ; 666.966.315 ; 3.128 ; 654.413.402 ; 8.440 ; 1.321.379.717 ; 11.476 ; 1.337.960.744 ;;;;
52;59.118.133;BANCO LUSO BRASILEIRO S.A.; 1.522 ; 243.443.513 ; 1.773 ; 157.051.166 ; 552 ; 118.733.986 ; 1.943 ; 104.407.640 ; 5.790 ; 623.636.305 ; 2.090 ; 275.988.048 ; 1.717 ; 376.201.013 ; 3.807 ; 652.189.061 ; 9.597 ; 1.275.825.366 ;;;;
53;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 879 ; 290.405.402 ; 917 ; 449.099.130 ; 1.796 ; 739.504.532 ; 298 ; 304.245.794 ; 213 ; 145.541.912 ; 511 ; 449.787.706 ; 2.307 ; 1.189.292.238 ;;;;
54;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 317 ; 6.577.993 ; 1.866 ; 22.164.124 ; 12.622 ; 81.196.826 ; 51.257 ; 572.305.435 ; 66.062 ; 682.244.378 ; 8.774 ; 505.645.454 ; 31 ; 873.898 ; 8.805 ; 506.519.352 ; 74.867 ; 1.188.763.730 ;;;;
55;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 9.220 ; 84.319.667 ; 43.031 ; 583.310.048 ; 52.251 ; 667.629.715 ; 22.967 ; 499.056.873 ; 584 ; 5.372.837 ; 23.551 ; 504.429.710 ; 75.802 ; 1.172.059.425 ;;;;
56;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 987 ; 20.516.569 ; 11.969 ; 256.027.552 ; 7.049 ; 101.412.029 ; 33.580 ; 287.983.609 ; 53.585 ; 665.939.759 ; 13.763 ; 458.714.093 ; 171 ; 37.924.261 ; 13.934 ; 496.638.354 ; 67.519 ; 1.162.578.112 ;;;;
57;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 206 ; 4.226.696 ; 1.154 ; 6.683.670 ; 6.338 ; 528.316.996 ; 7.698 ; 539.227.363 ; 28.129 ; 571.310.759 ; 141 ; 44.163.306 ; 28.270 ; 615.474.064 ; 35.968 ; 1.154.701.427 ;;;;
58;10.690.848;BANCO DA CHINA BRASIL S.A.; 109 ; 94.849.557 ; 78 ; 52.555.830 ; 221 ; 262.922.683 ; 415 ; 141.358.466 ; 823 ; 551.686.536 ; 195 ; 251.211.010 ; 191 ; 329.182.031 ; 386 ; 580.393.040 ; 1.209 ; 1.132.079.576 ;;;;
59;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 141 ; 38.763.490 ; 1.123 ; 46.825.618 ; 800 ; 358.338.890 ; 792 ; 109.680.123 ; 2.856 ; 553.608.122 ; 840 ; 165.133.744 ; 510 ; 407.079.092 ; 1.350 ; 572.212.835 ; 4.206 ; 1.125.820.957 ;;;;
60;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;; 4 ; 49.577.307 ;;; 4 ; 49.577.307 ; 4 ; 524.008.823 ; 4 ; 530.764.677 ; 8 ; 1.054.773.500 ; 12 ; 1.104.350.807 ;;;;
61;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 15 ; 1.719.164 ; 321 ; 137.695.307 ; 449 ; 346.176.197 ; 1.104 ; 347.440.759 ; 1.889 ; 833.031.428 ; 301 ; 168.188.282 ; 73 ; 30.955.969 ; 374 ; 199.144.251 ; 2.263 ; 1.032.175.679 ;;;;
62;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 403 ; 7.402.654 ; 4.621 ; 84.410.620 ; 11.298 ; 41.903.734 ; 31.526 ; 194.242.999 ; 47.848 ; 327.960.007 ; 20.328 ; 443.762.181 ; 6.685 ; 215.812.317 ; 27.013 ; 659.574.498 ; 74.861 ; 987.534.506 ;;;;
63;61.186.680;BANCO BMG S.A.; 86 ; 177.462.552 ; 30 ; 7.874.905 ; 18 ; 19.007.214 ; 176 ; 283.059.442 ; 310 ; 487.404.113 ; 25 ; 313.412.749 ; 29 ; 185.483.117 ; 54 ; 498.895.867 ; 364 ; 986.299.979 ;;;;
64;92.894.922;BANCO ORIGINAL S.A.; 208 ; 344.022.972 ; 1.065 ; 102.487.545 ; 453 ; 10.495.243 ; 1.965 ; 37.724.573 ; 3.691 ; 494.730.334 ; 123 ; 136.561.297 ; 54 ; 334.303.667 ; 177 ; 470.864.964 ; 3.868 ; 965.595.297 ;;;;
65;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 2.502 ; 113.390.293 ; 8.979 ; 274.311.512 ; 3.497 ; 90.349.952 ; 8.380 ; 111.237.982 ; 23.358 ; 589.289.739 ; 3.803 ; 277.634.246 ; 514 ; 96.015.100 ; 4.317 ; 373.649.345 ; 27.675 ; 962.939.084 ;;;;
66;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 4.963 ; 260.763.238 ; 3.595 ; 104.006.346 ; 2.031 ; 61.879.213 ; 1.848 ; 211.358.811 ; 12.437 ; 638.007.609 ; 204 ; 154.937.393 ; 163 ; 162.123.020 ; 367 ; 317.060.413 ; 12.804 ; 955.068.022 ;;;;
67;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 3 ; 143.273 ; 132 ; 27.532.438 ; 474 ; 352.893.884 ; 544 ; 159.134.445 ; 1.153 ; 539.704.041 ; 102 ; 88.969.413 ; 137 ; 255.288.916 ; 239 ; 344.258.329 ; 1.392 ; 883.962.370 ;;;;
68;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 198 ; 2.462.514 ; 1.988 ; 32.868.869 ; 4.711 ; 54.562.817 ; 17.028 ; 228.893.169 ; 23.925 ; 318.787.370 ; 20.157 ; 381.813.156 ; 1.281 ; 177.972.475 ; 21.438 ; 559.785.631 ; 45.363 ; 878.573.001 ;;;;
69;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 757 ; 190.257.387 ; 867 ; 52.914.876 ; 644 ; 99.233.331 ; 760 ; 38.597.439 ; 3.028 ; 381.003.033 ; 463 ; 186.281.186 ; 379 ; 304.570.760 ; 842 ; 490.851.946 ; 3.870 ; 871.854.979 ;;;;
70;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 447 ; 151.357.104 ; 453 ; 55.296.307 ; 243 ; 51.964.235 ; 489 ; 48.434.798 ; 1.632 ; 307.052.444 ; 268 ; 225.086.626 ; 342 ; 267.965.458 ; 610 ; 493.052.084 ; 2.242 ; 800.104.528 ;;;;
71;62.144.175;BANCO PINE S.A.; 176 ; 112.126.894 ; 97 ; 76.374.927 ; 41 ; 41.376.863 ; 319 ; 202.404.494 ; 633 ; 432.283.178 ; 21 ; 174.640.301 ; 23 ; 167.137.125 ; 44 ; 341.777.426 ; 677 ; 774.060.604 ;;;;
72;60.889.128;BANCO SOFISA S.A.; 1.035 ; 190.628.229 ; 1.775 ; 113.265.252 ; 187 ; 95.008.252 ; 912 ; 144.714.203 ; 3.909 ; 543.615.936 ; 261 ; 98.244.554 ; 174 ; 122.153.607 ; 435 ; 220.398.161 ; 4.344 ; 764.014.097 ;;;;
73;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 43 ; 45.341.789 ; 78 ; 21.210.317 ; 125 ; 44.269.075 ; 979 ; 95.627.642 ; 1.225 ; 206.448.824 ; 115 ; 313.112.041 ; 111 ; 232.728.282 ; 226 ; 545.840.324 ; 1.451 ; 752.289.148 ;;;;
74;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 285 ; 7.107.672 ; 10.059 ; 219.017.110 ; 4.027 ; 37.835.063 ; 11.377 ; 101.717.053 ; 25.748 ; 365.676.898 ; 14.763 ; 310.656.425 ; 1.733 ; 35.010.704 ; 16.496 ; 345.667.129 ; 42.244 ; 711.344.027 ;;;;
