Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em FEVEREIRO / 2017;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 112 ; 289.416.055 ; 454 ; 90.959.337 ; 433 ; 1.808.288.513 ; 2.062 ; 1.339.687.601 ; 3.061 ; 3.528.351.506 ; 19 ; 848.255.825 ; 41 ; 1.401.921.330 ; 60 ; 2.250.177.154 ; 3.121 ; 5.778.528.660 ;;;;
11;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 222 ; 400.783.555 ; 1.053 ; 226.102.371 ; 704 ; 979.002.908 ; 1.257 ; 783.304.369 ; 3.236 ; 2.389.193.203 ; 376 ; 1.213.640.493 ; 377 ; 1.680.676.586 ; 753 ; 2.894.317.080 ; 3.989 ; 5.283.510.283 ;;;;
12;60.498.557;BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.; 97 ; 31.995.435 ; 443 ; 62.853.567 ; 422 ; 46.787.349 ; 454 ; 48.739.888 ; 1.416 ; 190.376.240 ; 454 ; 1.655.584.612 ; 426 ; 1.910.723.371 ; 880 ; 3.566.307.983 ; 2.296 ; 3.756.684.222 ;;;;
13;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 391 ; 1.031.307.398 ; 470 ; 1.079.307.320 ; 861 ; 2.110.614.717 ; 24 ; 631.136.232 ; 24 ; 671.135.175 ; 48 ; 1.302.271.407 ; 909 ; 3.412.886.124 ;;;;
14;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 102 ; 172.607.368 ; 634 ; 98.046.190 ; 253 ; 275.697.091 ; 859 ; 875.413.281 ; 1.848 ; 1.421.763.931 ; 99 ; 984.808.289 ; 77 ; 320.799.331 ; 176 ; 1.305.607.620 ; 2.024 ; 2.727.371.551 ;;;;
15;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 20 ; 126.108.407 ; 91 ; 67.905.937 ; 35 ; 76.604.764 ; 134 ; 219.753.636 ; 280 ; 490.372.744 ; 181 ; 1.039.261.298 ; 206 ; 933.901.648 ; 387 ; 1.973.162.945 ; 667 ; 2.463.535.690 ;;;;
16;59.588.111;BANCO VOTORANTIM S.A.; 124 ; 255.223.852 ; 785 ; 140.359.562 ; 211 ; 240.847.306 ; 710 ; 281.531.327 ; 1.830 ; 917.962.047 ; 230 ; 522.770.972 ; 502 ; 665.247.633 ; 732 ; 1.188.018.604 ; 2.562 ; 2.105.980.652 ;;;;
17;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 8 ; 25.975.227 ; 3 ; 1.203.840 ; 21 ; 31.802.309 ; 48 ; 68.514.638 ; 80 ; 127.496.014 ; 65 ; 938.050.509 ; 71 ; 912.189.677 ; 136 ; 1.850.240.187 ; 216 ; 1.977.736.200 ;;;;
18;61.820.817;BANCO PAULISTA S.A.; 163 ; 125.979.063 ; 431 ; 23.869.888 ; 767 ; 247.098.918 ; 1.357 ; 279.831.692 ; 2.718 ; 676.779.560 ; 1.254 ; 512.607.894 ; 12.111 ; 597.044.202 ; 13.365 ; 1.109.652.096 ; 16.083 ; 1.786.431.656 ;;;;
19;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 175 ; 312.615.753 ; 168 ; 636.039.081 ; 343 ; 948.654.834 ; 31 ; 536.257.801 ; 15 ; 223.701.946 ; 46 ; 759.959.747 ; 389 ; 1.708.614.581 ;;;;
20;58.160.789;BANCO SAFRA S.A.; 157 ; 149.043.841 ; 709 ; 85.543.090 ; 764 ; 106.006.764 ; 2.099 ; 286.089.542 ; 3.729 ; 626.683.237 ; 177 ; 238.109.213 ; 173 ; 122.819.234 ; 350 ; 360.928.447 ; 4.079 ; 987.611.684 ;;;;
21;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 183 ; 462.747.704 ; 207 ; 66.847.649 ; 390 ; 529.595.353 ; 6 ; 19.500.000 ; 100 ; 415.160.000 ; 106 ; 434.660.000 ; 496 ; 964.255.353 ;;;;
22;71.027.866;BANCO BONSUCESSO S.A.; 30 ; 7.261.934 ; 31 ; 6.633.426 ; 79 ; 30.334.085 ; 369 ; 26.531.867 ; 509 ; 70.761.312 ; 186 ; 381.178.480 ; 783 ; 385.237.418 ; 969 ; 766.415.898 ; 1.478 ; 837.177.210 ;;;;
23;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 62 ; 23.635.473 ; 119 ; 8.024.432 ; 23 ; 1.389.228 ; 218 ; 294.847.766 ; 422 ; 327.896.899 ; 34 ; 363.320.884 ; 26 ; 85.468.297 ; 60 ; 448.789.181 ; 482 ; 776.686.080 ;;;;
24;78.632.767;BANCO OURINVEST S.A.; 59 ; 9.712.833 ; 311 ; 15.968.554 ; 361 ; 48.856.838 ; 664 ; 39.693.194 ; 1.395 ; 114.231.419 ; 324 ; 326.692.600 ; 9.516 ; 315.727.421 ; 9.840 ; 642.420.021 ; 11.235 ; 756.651.440 ;;;;
25;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 61 ; 128.889.987 ; 40 ; 19.718.570 ; 46 ; 122.476.800 ; 100 ; 57.058.974 ; 247 ; 328.144.331 ; 3 ; 74.672.125 ; 9 ; 311.267.459 ; 12 ; 385.939.584 ; 259 ; 714.083.915 ;;;;
26;68.900.810;BANCO RENDIMENTO S.A.; 24 ; 346.238 ; 46 ; 12.576.918 ; 22.390 ; 87.434.257 ; 1.392 ; 89.380.972 ; 23.852 ; 189.738.385 ; 476 ; 273.976.626 ; 8.466 ; 235.030.462 ; 8.942 ; 509.007.088 ; 32.794 ; 698.745.473 ;;;;
27;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 32 ; 37.958.834 ;;; 54 ; 23.788.725 ; 39 ; 356.334 ; 125 ; 62.103.893 ; 1 ; 25.000.000 ; 24 ; 602.500.000 ; 25 ; 627.500.000 ; 150 ; 689.603.893 ;;;;
28;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 146 ; 9.731.971 ; 866 ; 26.853.867 ; 486 ; 55.826.185 ; 2.194 ; 61.257.796 ; 3.692 ; 153.669.818 ; 711 ; 280.153.111 ; 6.157 ; 253.756.669 ; 6.868 ; 533.909.780 ; 10.560 ; 687.579.598 ;;;;
29;62.232.889;BANCO DAYCOVAL S.A.; 249 ; 56.434.008 ; 398 ; 30.062.433 ; 442 ; 22.401.480 ; 2.062 ; 59.420.563 ; 3.151 ; 168.318.484 ; 485 ; 257.654.521 ; 1.902 ; 224.116.820 ; 2.387 ; 481.771.340 ; 5.538 ; 650.089.824 ;;;;
30;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 131 ; 17.268.406 ; 409 ; 63.711.193 ; 269 ; 155.750.355 ; 430 ; 111.034.245 ; 1.239 ; 347.764.198 ; 65 ; 149.298.214 ; 61 ; 148.662.953 ; 126 ; 297.961.167 ; 1.365 ; 645.725.365 ;;;;
31;00.360.305;CAIXA ECONOMICA FEDERAL; 234 ; 111.023.278 ; 185 ; 7.514.387 ; 5.091 ; 56.193.352 ; 1.673 ; 66.677.438 ; 7.183 ; 241.408.455 ; 102 ; 102.179.168 ; 117 ; 192.161.735 ; 219 ; 294.340.903 ; 7.402 ; 535.749.358 ;;;;
32;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 5 ; 8.064.400 ; 5 ; 196.482 ; 4 ; 179.376 ; 16 ; 219.030.910 ; 30 ; 227.471.169 ; 8 ; 219.283.000 ; 2 ; 8.000.000 ; 10 ; 227.283.000 ; 40 ; 454.754.169 ;;;;
33;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 71 ; 144.031.657 ; 209 ; 37.666.350 ; 66 ; 25.221.354 ; 85 ; 17.234.665 ; 431 ; 224.154.026 ; 103 ; 53.805.834 ; 112 ; 166.784.530 ; 215 ; 220.590.364 ; 646 ; 444.744.390 ;;;;
34;49.336.860;ING BANK N.V.; 15 ; 44.895.231 ; 6 ; 515.316 ; 6 ; 17.946.810 ; 51 ; 9.657.473 ; 78 ; 73.014.830 ; 18 ; 151.145.243 ; 21 ; 201.521.876 ; 39 ; 352.667.119 ; 117 ; 425.681.949 ;;;;
35;13.059.145;BEXS BANCO DE CÂMBIO S/A; 35 ; 111.950.378 ; 99 ; 2.327.290 ; 98 ; 7.899.762 ; 405 ; 70.588.630 ; 637 ; 192.766.059 ; 165 ; 78.849.262 ; 104 ; 125.669.142 ; 269 ; 204.518.404 ; 906 ; 397.284.463 ;;;;
36;03.609.817;BANCO CARGILL S.A.; 7 ; 48.491.459 ; 2 ; 11.680 ; 2 ; 6.194.819 ; 23 ; 6.479.057 ; 34 ; 61.177.015 ; 5 ; 82.000.000 ; 6 ; 231.500.000 ; 11 ; 313.500.000 ; 45 ; 374.677.015 ;;;;
37;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 33 ; 168.343.878 ; 8 ; 11.156.330 ; 41 ; 179.500.208 ; 7 ; 10.998.832 ; 17 ; 168.229.431 ; 24 ; 179.228.263 ; 65 ; 358.728.471 ;;;;
38;28.195.667;BANCO ABC BRASIL S.A.; 44 ; 12.824.432 ; 99 ; 17.077.631 ; 24 ; 50.262.673 ; 223 ; 68.160.589 ; 390 ; 148.325.325 ; 25 ; 91.931.186 ; 24 ; 81.377.815 ; 49 ; 173.309.001 ; 439 ; 321.634.326 ;;;;
39;73.622.748;B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.; 127 ; 2.097.990 ; 525 ; 10.959.606 ; 1.127 ; 13.132.597 ; 2.198 ; 54.859.255 ; 3.977 ; 81.049.448 ; 2.879 ; 100.225.690 ; 167 ; 49.574.403 ; 3.046 ; 149.800.093 ; 7.023 ; 230.849.541 ;;;;
40;03.532.415;BANCO ABN AMRO S.A.; 3 ; 5.014.613 ; 4 ; 2.191.233 ; 16 ; 105.038.679 ; 23 ; 104.140.373 ; 46 ; 216.384.899 ; 5 ; 2.476.000 ; 7 ; 6.284.000 ; 12 ; 8.760.000 ; 58 ; 225.144.899 ;;;;
41;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;; 27 ; 7.032.273 ; 33 ; 101.749.756 ; 85 ; 102.340.285 ; 145 ; 211.122.315 ; 18 ; 8.720.000 ; 3 ; 900.000 ; 21 ; 9.620.000 ; 166 ; 220.742.315 ;;;;
42;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 624 ; 56.543.663 ; 898 ; 33.521.073 ; 273 ; 17.728.059 ; 1.123 ; 15.130.081 ; 2.918 ; 122.922.875 ; 33 ; 27.656.704 ; 37 ; 52.674.666 ; 70 ; 80.331.370 ; 2.988 ; 203.254.245 ;;;;
43;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;;;;; 4 ; 100.561.668 ; 5 ; 100.989.156 ; 9 ; 201.550.823 ;;;;; -   ; -   ; 9 ; 201.550.823 ;;;;
44;30.723.886;BANCO MODAL S.A.; 6 ; 637.267 ; 123 ; 9.411.669 ; 58 ; 18.988.579 ; 81 ; 8.765.902 ; 268 ; 37.803.417 ; 7 ; 61.500.000 ; 9 ; 56.805.610 ; 16 ; 118.305.610 ; 284 ; 156.109.027 ;;;;
45;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 26 ; 41.489.024 ; 56 ; 59.785.241 ; 12 ; 7.260.668 ; 94 ; 11.885.989 ; 188 ; 120.420.922 ; 5 ; 20.210.700 ; 3 ; 10.210.206 ; 8 ; 30.420.906 ; 196 ; 150.841.828 ;;;;
46;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 135 ; 44.615.414 ; 133 ; 49.323.571 ; 268 ; 93.938.985 ; 26 ; 27.321.237 ; 26 ; 22.631.725 ; 52 ; 49.952.962 ; 320 ; 143.891.947 ;;;;
47;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 20 ; 425.182 ; 199 ; 6.214.988 ; 88 ; 19.393.679 ; 423 ; 46.214.304 ; 730 ; 72.248.153 ; 231 ; 51.495.629 ; 228 ; 18.542.984 ; 459 ; 70.038.613 ; 1.189 ; 142.286.766 ;;;;
48;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 3 ; 31.039 ; 28 ; 269.377 ; 406 ; 20.354.940 ; 949 ; 62.264.472 ; 1.386 ; 82.919.828 ; 803 ; 50.000.536 ; 451 ; 5.702.687 ; 1.254 ; 55.703.223 ; 2.640 ; 138.623.051 ;;;;
49;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 21 ; 638.855 ; 52 ; 351.179 ; 280 ; 57.412.966 ; 353 ; 58.402.999 ; 3.121 ; 63.805.297 ; 18 ; 6.144.763 ; 3.139 ; 69.950.060 ; 3.492 ; 128.353.059 ;;;;
50;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 139 ; 3.799.340 ; 1.366 ; 30.061.378 ; 1.086 ; 11.243.480 ; 3.136 ; 27.902.527 ; 5.727 ; 73.006.724 ; 699 ; 49.055.950 ; 157 ; 6.250.366 ; 856 ; 55.306.316 ; 6.583 ; 128.313.041 ;;;;
51;58.616.418;BANCO FIBRA S.A.; 49 ; 12.361.910 ; 444 ; 28.350.871 ; 37 ; 1.761.909 ; 241 ; 25.148.941 ; 771 ; 67.623.632 ; 18 ; 56.744.585 ; 3 ; 2.853.772 ; 21 ; 59.598.357 ; 792 ; 127.221.989 ;;;;
52;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 16 ; 2.379.419 ; 72 ; 2.832.177 ; 92 ; 50.498.785 ; 88 ; 39.785.201 ; 268 ; 95.495.581 ; 59 ; 9.527.628 ; 38 ; 17.093.568 ; 97 ; 26.621.196 ; 365 ; 122.116.778 ;;;;
53;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 69 ; 290.689 ; 148 ; 1.356.037 ; 217 ; 1.646.726 ; 416 ; 60.719.430 ; 190 ; 59.655.382 ; 606 ; 120.374.812 ; 823 ; 122.021.538 ;;;;
54;59.118.133;BANCO LUSO BRASILEIRO S.A.; 86 ; 14.790.104 ; 84 ; 19.019.945 ; 34 ; 15.235.061 ; 151 ; 12.951.564 ; 355 ; 61.996.674 ; 147 ; 25.760.105 ; 108 ; 23.812.507 ; 255 ; 49.572.611 ; 610 ; 111.569.286 ;;;;
55;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 797 ; 7.419.469 ; 4.147 ; 52.028.576 ; 4.944 ; 59.448.046 ; 1.925 ; 44.890.628 ; 28 ; 373.892 ; 1.953 ; 45.264.519 ; 6.897 ; 104.712.565 ;;;;
56;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 26 ; 465.181 ; 137 ; 2.188.534 ; 1.089 ; 7.562.428 ; 4.615 ; 50.015.558 ; 5.867 ; 60.231.700 ; 656 ; 43.993.893 ; 1 ; 10.000 ; 657 ; 44.003.893 ; 6.524 ; 104.235.593 ;;;;
57;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 97 ; 2.225.248 ; 920 ; 19.529.691 ; 580 ; 8.434.627 ; 2.619 ; 24.400.419 ; 4.216 ; 54.589.986 ; 1.222 ; 36.175.391 ; 16 ; 2.980.126 ; 1.238 ; 39.155.517 ; 5.454 ; 93.745.502 ;;;;
58;15.114.366;BANCO BBM S/A; 32 ; 32.397.471 ; 2 ; 27.409 ; 8 ; 4.547.881 ; 46 ; 2.755.892 ; 88 ; 39.728.654 ; 9 ; 15.868.665 ; 13 ; 36.618.525 ; 22 ; 52.487.190 ; 110 ; 92.215.844 ;;;;
59;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 26 ; 328.364 ; 348 ; 7.450.982 ; 1.129 ; 5.797.772 ; 3.269 ; 19.199.520 ; 4.772 ; 32.776.638 ; 1.627 ; 35.067.214 ; 327 ; 14.539.885 ; 1.954 ; 49.607.099 ; 6.726 ; 82.383.737 ;;;;
60;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 276 ; 13.021.458 ; 672 ; 20.685.063 ; 344 ; 9.622.567 ; 664 ; 7.091.192 ; 1.956 ; 50.420.280 ; 255 ; 17.541.890 ; 60 ; 12.413.681 ; 315 ; 29.955.571 ; 2.271 ; 80.375.851 ;;;;
61;62.144.175;BANCO PINE S.A.; 7 ; 1.242.026 ; 8 ; 8.992.703 ;;; 25 ; 16.499.849 ; 40 ; 26.734.578 ;;; 4 ; 50.000.000 ; 4 ; 50.000.000 ; 44 ; 76.734.578 ;;;;
62;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 8 ; 115.701 ; 169 ; 2.500.852 ; 406 ; 5.296.318 ; 1.476 ; 20.304.721 ; 2.059 ; 28.217.593 ; 1.882 ; 32.331.375 ; 123 ; 15.019.933 ; 2.005 ; 47.351.308 ; 4.064 ; 75.568.901 ;;;;
63;10.690.848;BANCO DA CHINA BRASIL S.A.; 14 ; 13.617.454 ; 2 ; 119.731 ; 8 ; 12.364.282 ; 36 ; 7.594.753 ; 60 ; 33.696.220 ; 16 ; 12.908.074 ; 19 ; 25.118.611 ; 35 ; 38.026.685 ; 95 ; 71.722.904 ;;;;
64;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 10 ; 2.515.503 ; 42 ; 30.725.698 ; 51 ; 6.605.254 ; 103 ; 39.846.456 ; 9 ; 2.907.384 ; 13 ; 24.530.000 ; 22 ; 27.437.384 ; 125 ; 67.283.840 ;;;;
65;60.889.128;BANCO SOFISA S.A.; 82 ; 17.478.221 ; 126 ; 6.055.436 ; 9 ; 431.927 ; 82 ; 17.716.545 ; 299 ; 41.682.129 ; 41 ; 24.693.122 ; 15 ; 897.386 ; 56 ; 25.590.508 ; 355 ; 67.272.638 ;;;;
66;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 22 ; 470.385 ; 788 ; 20.162.323 ; 342 ; 2.616.289 ; 947 ; 7.684.126 ; 2.099 ; 30.933.122 ; 1.310 ; 27.849.219 ; 135 ; 3.145.019 ; 1.445 ; 30.994.238 ; 3.544 ; 61.927.360 ;;;;
67;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 379 ; 20.791.943 ; 237 ; 6.699.997 ; 147 ; 4.034.930 ; 145 ; 15.462.852 ; 908 ; 46.989.723 ; 12 ; 5.443.567 ; 12 ; 7.783.565 ; 24 ; 13.227.132 ; 932 ; 60.216.854 ;;;;
68;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 4 ; 39.733 ; 383 ; 16.305.040 ; 92 ; 1.899.623 ; 532 ; 11.062.507 ; 1.011 ; 29.306.904 ; 659 ; 27.051.456 ; 8 ; 1.630.280 ; 667 ; 28.681.736 ; 1.678 ; 57.988.639 ;;;;
69;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 5 ; 185.777 ; 148 ; 3.654.913 ; 5 ; 3.195 ; 804 ; 21.070.802 ; 962 ; 24.914.687 ; 696 ; 24.758.634 ; 6 ; 220.061 ; 702 ; 24.978.695 ; 1.664 ; 49.893.382 ;;;;
70;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 4 ; 13.675.665 ; 13 ; 832.120 ; 6 ; 159.613 ; 14 ; 8.985.257 ; 37 ; 23.652.656 ; 12 ; 10.899.970 ; 6 ; 14.913.656 ; 18 ; 25.813.626 ; 55 ; 49.466.282 ;;;;
71;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 38 ; 9.445.013 ; 36 ; 2.640.281 ; 24 ; 4.085.535 ; 32 ; 811.543 ; 130 ; 16.982.372 ; 24 ; 10.013.421 ; 42 ; 20.864.560 ; 66 ; 30.877.981 ; 196 ; 47.860.353 ;;;;
72;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 12 ; 149.657 ; 130 ; 2.914.963 ; 150 ; 663.186 ; 450 ; 20.450.598 ; 742 ; 24.178.404 ; 1.876 ; 23.012.225 ; 27 ; 522.408 ; 1.903 ; 23.534.633 ; 2.645 ; 47.713.038 ;;;;
73;61.024.352;BANCO INDUSVAL S.A.; 22 ; 11.485.632 ; 8 ; 638.391 ; 19 ; 6.146.714 ; 56 ; 6.846.252 ; 105 ; 25.116.989 ; 6 ; 5.887.273 ; 10 ; 15.172.315 ; 16 ; 21.059.588 ; 121 ; 46.176.577 ;;;;
74;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 85 ; 1.413.411 ; 98 ; 13.736.434 ; 183 ; 15.149.844 ; 6 ; 21.475.159 ; 2 ; 7.478.072 ; 8 ; 28.953.231 ; 191 ; 44.103.075 ;;;;
75;92.894.922;BANCO ORIGINAL S.A.; 29 ; 15.306.749 ; 144 ; 14.117.139 ; 45 ; 198.749 ; 184 ; 2.269.324 ; 402 ; 31.891.961 ; 11 ; 11.433.999 ;;; 11 ; 11.433.999 ; 413 ; 43.325.960 ;;;;
76;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 391 ; 14.729.826 ; 164 ; 4.715.938 ; 58 ; 4.558.047 ; 315 ; 5.438.294 ; 928 ; 29.442.104 ; 13 ; 1.959.936 ; 36 ; 11.586.197 ; 49 ; 13.546.133 ; 977 ; 42.988.237 ;;;;
77;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 15 ; 12.547.664 ; 17 ; 2.038.104 ; 16 ; 7.462.873 ; 37 ; 3.992.277 ; 85 ; 26.040.918 ; 3 ; 172.424 ; 6 ; 14.672.476 ; 9 ; 14.844.900 ; 94 ; 40.885.818 ;;;;
78;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 16 ; 211.447 ; 555 ; 2.378.683 ; 1.360 ; 11.947.844 ; 1.931 ; 14.537.974 ; 1.163 ; 16.700.077 ; 37 ; 7.200.304 ; 1.200 ; 23.900.380 ; 3.131 ; 38.438.354 ;;;;
79;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 14 ; 176.724 ; 462 ; 11.983.361 ; 980 ; 1.403.790 ; 841 ; 6.928.198 ; 2.297 ; 20.492.073 ; 627 ; 17.449.327 ; 3 ; 117.435 ; 630 ; 17.566.761 ; 2.927 ; 38.058.835 ;;;;
80;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 42 ; 826.423 ; 680 ; 12.601.618 ; 184 ; 3.587.885 ; 669 ; 4.448.218 ; 1.575 ; 21.464.145 ; 349 ; 13.175.093 ; 7 ; 570.000 ; 356 ; 13.745.093 ; 1.931 ; 35.209.238 ;;;;
