Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Julho/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
61;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 171 ; 3.818.883 ; 987 ; 28.687.794 ; 1.350 ; 12.843.496 ; 2.893 ; 20.297.765 ; 5.401 ; 65.647.938 ; 682 ; 71.232.736 ; 176 ; 38.908.191 ; 858 ; 110.140.927 ; 6.259 ; 175.788.865 ;
62;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 273 ; 71.181.558 ; 177 ; 13.293.136 ; 20 ; 3.567.914 ; 168 ; 7.040.404 ; 638 ; 95.083.012 ; 5 ; 11.809.540 ; 9 ; 67.126.706 ; 14 ; 78.936.246 ; 652 ; 174.019.258 ;
63;45.283.173;BBVA BRASIL BANCO DE INVESTIMENTO S.A.;BBVA BRASIL BI S.A. - PRUDENCIAL; 2 ; 60.000.000 ; -   ; -   ; 2 ; 16.017 ; 5 ; 70.170 ; 9 ; 60.086.187 ; 8 ; 7.568.379 ; 8 ; 67.513.690 ; 16 ; 75.082.069 ; 25 ; 135.168.256 ;
64;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 1.397 ; 415.624 ; 27.160 ; 7.254.043 ; 155.551 ; 60.387.711 ; 168.943 ; 44.948.690 ; 353.051 ; 113.006.068 ; 21 ; 2.425.331 ; 35 ; 11.078.968 ; 56 ; 13.504.299 ; 353.107 ; 126.510.367 ;
65;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 5 ; 538.560 ; 63 ; 4.356.690 ; 138 ; 31.001.845 ; 104 ; 8.136.360 ; 310 ; 44.033.455 ; 28 ; 21.165.887 ; 37 ; 47.910.000 ; 65 ; 69.075.887 ; 375 ; 113.109.342 ;
66;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 26 ; 8.450.101 ; 65 ; 4.002.341 ; 27 ; 1.688.869 ; 61 ; 1.814.508 ; 179 ; 15.955.819 ; 98 ; 46.102.317 ; 67 ; 49.813.611 ; 165 ; 95.915.928 ; 344 ; 111.871.747 ;
67;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO C MBIO - PRUDENCIAL; 91 ; 1.725.772 ; 1.078 ; 20.716.610 ; 1.727 ; 12.850.099 ; 5.063 ; 22.154.355 ; 7.959 ; 57.446.836 ; 632 ; 39.374.561 ; 211 ; 11.805.049 ; 843 ; 51.179.610 ; 8.802 ; 108.626.446 ;
68;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 112 ; 1.933.215 ; 1.099 ; 19.767.164 ; 403 ; 13.025.077 ; 908 ; 21.965.163 ; 2.522 ; 56.690.619 ; 1.701 ; 37.484.480 ; 367 ; 10.749.838 ; 2.068 ; 48.234.318 ; 4.590 ; 104.924.937 ;
69;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; -   ; -   ; 27 ; 14.135.938 ; 69 ; 9.762.656 ; 152 ; 30.651.256 ; 248 ; 54.549.850 ; 34 ; 42.205.419 ; 21 ; 7.230.572 ; 55 ; 49.435.991 ; 303 ; 103.985.841 ;
70;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCO SICOOB - PRUDENCIAL; 387 ; 37.283.339 ; 765 ; 22.803.436 ; 366 ; 8.720.950 ; 167 ; 25.454.367 ; 1.685 ; 94.262.092 ; 1 ; 940.560 ; 3 ; 7.581.300 ; 4 ; 8.521.860 ; 1.689 ; 102.783.952 ;
71;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 170 ; 6.176.583 ; 1.142 ; 31.741.362 ; 557 ; 9.286.030 ; 759 ; 8.447.836 ; 2.628 ; 55.651.811 ; 713 ; 34.323.107 ; 98 ; 9.587.226 ; 811 ; 43.910.333 ; 3.439 ; 99.562.144 ;
72;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; 4 ; 1.980 ; 116 ; 104.014 ; 34.078 ; 14.305.309 ; 51.867 ; 41.052.009 ; 86.065 ; 55.463.312 ; 3.065 ; 31.080.664 ; 1.733 ; 3.245.015 ; 4.798 ; 34.325.679 ; 90.863 ; 89.788.991 ;
73;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 71 ; 1.849.403 ; 941 ; 33.017.618 ; 230 ; 3.976.221 ; 541 ; 7.484.035 ; 1.783 ; 46.327.277 ; 1.015 ; 38.333.435 ; 168 ; 3.749.028 ; 1.183 ; 42.082.463 ; 2.966 ; 88.409.740 ;
74;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 9 ; 284.551 ; 25 ; 362.482 ; 1.600 ; 640.025 ; 2.537 ; 39.006.704 ; 4.171 ; 40.293.762 ; 1.216 ; 41.383.413 ; 59 ; 2.921.471 ; 1.275 ; 44.304.884 ; 5.446 ; 84.598.646 ;
75;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 11 ; 88.919 ; 171 ; 1.824.960 ; 342 ; 7.157.835 ; 1.769 ; 24.931.377 ; 2.293 ; 34.003.091 ; 647 ; 30.355.806 ; 76 ; 10.877.615 ; 723 ; 41.233.421 ; 3.016 ; 75.236.512 ;
76;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 147 ; 2.782.237 ; 1.278 ; 25.491.557 ; 350 ; 8.123.303 ; 774 ; 7.785.044 ; 2.549 ; 44.182.141 ; 360 ; 26.440.368 ; 34 ; 4.189.946 ; 394 ; 30.630.314 ; 2.943 ; 74.812.455 ;
77;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 51 ; 33.252.410 ; -   ; -   ; 51 ; 33.252.410 ; 1 ; 1.219.000 ; 38 ; 34.471.000 ; 39 ; 35.690.000 ; 90 ; 68.942.410 ;
78;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 157 ; 3.976.571 ; 306 ; 8.070.342 ; 1.512 ; 13.221.846 ; 12.521 ; 16.565.854 ; 14.496 ; 41.834.613 ; 276 ; 15.604.012 ; 58 ; 8.126.801 ; 334 ; 23.730.813 ; 14.830 ; 65.565.426 ;
79;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 45 ; 4.014.059 ; 740 ; 16.995.602 ; 51 ; 642.495 ; 324 ; 6.980.299 ; 1.160 ; 28.632.455 ; 831 ; 24.369.661 ; 121 ; 5.240.297 ; 952 ; 29.609.958 ; 2.112 ; 58.242.413 ;
80;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 35 ; 1.028.341 ; 470 ; 16.190.917 ; 156 ; 3.888.595 ; 595 ; 8.203.654 ; 1.256 ; 29.311.507 ; 662 ; 21.101.626 ; 129 ; 1.623.998 ; 791 ; 22.725.624 ; 2.047 ; 52.037.131 ;
81;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC A ORIANA LTDA. - PRUDENCIAL; 2 ; 53.716 ; 124 ; 5.679.684 ; 114 ; 10.020.066 ; 194 ; 9.925.197 ; 434 ; 25.678.663 ; 252 ; 15.831.839 ; 56 ; 10.064.463 ; 308 ; 25.896.302 ; 742 ; 51.574.965 ;
82;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 14 ; 16.716.424 ; 40 ; 2.922.677 ; 50 ; 256.801 ; 130 ; 4.284.546 ; 234 ; 24.180.448 ; 41 ; 8.341.979 ; 18 ; 17.695.985 ; 59 ; 26.037.964 ; 293 ; 50.218.412 ;
83;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 108 ; 7.431.959 ; 381 ; 10.257.634 ; 687 ; 2.377.344 ; 1.705 ; 5.475.964 ; 2.881 ; 25.542.901 ; 403 ; 9.493.826 ; 69 ; 3.566.701 ; 472 ; 13.060.527 ; 3.353 ; 38.603.428 ;
84;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 5.332 ; 5.703.778 ; 13.736 ; 16.143.223 ; 19.068 ; 21.847.001 ; 388 ; 12.120.426 ; 82 ; 1.563.698 ; 470 ; 13.684.124 ; 19.538 ; 35.531.125 ;
85;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 3 ; 2.133.234 ; 570 ; 425.077 ; 34 ; 3.057.859 ; 607 ; 5.616.170 ; 13 ; 16.113.000 ; 22 ; 11.405.224 ; 35 ; 27.518.224 ; 642 ; 33.134.394 ;
86;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 9 ; 6.805.685 ; 4 ; 5.769.552 ; 35 ; 269.218 ; 69 ; 1.802.352 ; 117 ; 14.646.807 ; 8 ; 8.991.359 ; 8 ; 8.991.157 ; 16 ; 17.982.516 ; 133 ; 32.629.323 ;
87;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 7 ; 47.302 ; 1.073 ; 456.983 ; 1.884 ; 2.987.599 ; 2.964 ; 3.491.884 ; 383 ; 15.996.580 ; 73 ; 12.956.621 ; 456 ; 28.953.201 ; 3.420 ; 32.445.085 ;
88;17.354.911;RENDIMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A;RENDIMENTO - PRUDENCIAL; 5 ; 24.150 ; 22 ; 32.729 ; 11.972 ; 4.989.007 ; 33.779 ; 15.631.022 ; 45.778 ; 20.676.908 ; 674 ; 10.819.986 ; 8 ; 157.571 ; 682 ; 10.977.557 ; 46.460 ; 31.654.465 ;
89;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 49 ; 1.460.805 ; 205 ; 10.104.319 ; 95 ; 1.986.731 ; 333 ; 3.585.853 ; 682 ; 17.137.708 ; 293 ; 11.616.056 ; 52 ; 1.383.141 ; 345 ; 12.999.197 ; 1.027 ; 30.136.905 ;
90;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 3 ; 20.287 ; 43 ; 607.427 ; 2.105 ; 1.088.209 ; 3.083 ; 5.441.428 ; 5.234 ; 7.157.351 ; 840 ; 13.762.141 ; 58 ; 8.821.256 ; 898 ; 22.583.397 ; 6.132 ; 29.740.748 ;
91;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 1 ; 26.420 ; 101 ; 3.896.342 ; 2.273 ; 1.612.496 ; 2.473 ; 5.480.018 ; 4.848 ; 11.015.276 ; 637 ; 12.735.805 ; 64 ; 4.988.725 ; 701 ; 17.724.530 ; 5.549 ; 28.739.806 ;
92;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 23 ; 465.676 ; 232 ; 5.474.474 ; 4.119 ; 3.168.053 ; 4.668 ; 6.768.585 ; 9.042 ; 15.876.788 ; 538 ; 10.294.895 ; 47 ; 1.920.397 ; 585 ; 12.215.292 ; 9.627 ; 28.092.080 ;
93;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 1 ; 33.085 ; 2 ; 85.656 ; 56 ; 12.835.786 ; 340 ; 670.784 ; 399 ; 13.625.311 ; 12 ; 716.664 ; 9 ; 12.745.044 ; 21 ; 13.461.708 ; 420 ; 27.087.019 ;
94;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOP LIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 783 ; 333.155 ; 660 ; 386.591 ; 1.443 ; 719.746 ; 60 ; 11.410.831 ; 46 ; 11.339.785 ; 106 ; 22.750.616 ; 1.549 ; 23.470.362 ;
95;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 16 ; 2.759.209 ; 30 ; 10.608.327 ; 46 ; 13.367.536 ; 11 ; 9.043.684 ; 1 ; 900.000 ; 12 ; 9.943.684 ; 58 ; 23.311.220 ;
96;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 49 ; 426.638 ; 228 ; 3.477.906 ; 5.047 ; 2.956.636 ; 5.896 ; 5.925.775 ; 11.220 ; 12.786.955 ; 793 ; 7.717.423 ; 140 ; 1.690.247 ; 933 ; 9.407.670 ; 12.153 ; 22.194.625 ;
97;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 24 ; 9.951.072 ; 3 ; 132.179 ; 16 ; 504.668 ; 22 ; 63.118 ; 65 ; 10.651.037 ; 1 ; 65.000 ; 13 ; 10.229.878 ; 14 ; 10.294.878 ; 79 ; 20.945.915 ;
98;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 1 ; 3.090.874 ; 24 ; 1.104.383 ; 1 ; 7.127 ; 25 ; 5.392.736 ; 51 ; 9.595.120 ; 14 ; 6.561.078 ; 2 ; 3.103.715 ; 16 ; 9.664.793 ; 67 ; 19.259.913 ;
99;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 61 ; 6.323.380 ; 14 ; 1.879.956 ; 12 ; 63.073 ; 29 ; 1.227.948 ; 116 ; 9.494.357 ; 6 ; 2.751.699 ; 16 ; 5.947.300 ; 22 ; 8.698.999 ; 138 ; 18.193.356 ;
100;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 1 ; 30.485 ; 17 ; 282.854 ; 68 ; 1.403.682 ; 109 ; 7.007.770 ; 195 ; 8.724.791 ; 95 ; 6.955.522 ; 52 ; 1.099.060 ; 147 ; 8.054.582 ; 342 ; 16.779.373 ;
101;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 8 ; 4.236.610 ; 36 ; 4.088.903 ; 44 ; 8.325.513 ; 7 ; 3.811.880 ; 3 ; 3.746.000 ; 10 ; 7.557.880 ; 54 ; 15.883.393 ;
102;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 7 ; 168.914 ; 34 ; 2.755.339 ; 93 ; 1.747.271 ; 113 ; 3.512.054 ; 247 ; 8.183.578 ; 29 ; 5.948.443 ; 10 ; 1.595.000 ; 39 ; 7.543.443 ; 286 ; 15.727.021 ;
103;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 2 ; 708.046 ; 36 ; 664.370 ; 4.792 ; 1.917.963 ; 5.163 ; 5.580.940 ; 9.993 ; 8.871.319 ; 932 ; 5.076.031 ; 49 ; 1.665.908 ; 981 ; 6.741.939 ; 10.974 ; 15.613.258 ;
104;27.842.177;BPY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;BPY CCTVM - PRUDENCIAL; 10 ; 176.810 ; 54 ; 1.267.944 ; 195 ; 1.360.506 ; 962 ; 5.241.247 ; 1.221 ; 8.046.507 ; 164 ; 5.947.461 ; 36 ; 985.030 ; 200 ; 6.932.491 ; 1.421 ; 14.978.998 ;
105;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 9 ; 370.632 ; 8 ; 410.715 ; -   ; -   ; 18 ; 467.341 ; 35 ; 1.248.688 ; 1 ; 2.500.000 ; 1 ; 10.000.000 ; 2 ; 12.500.000 ; 37 ; 13.748.688 ;
106;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 4 ; 136.218 ; 1 ; 23.928 ; 247 ; 139.711 ; 808 ; 917.557 ; 1.060 ; 1.217.414 ; 170 ; 6.144.921 ; 39 ; 5.486.583 ; 209 ; 11.631.504 ; 1.269 ; 12.848.918 ;
107;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 15.495 ; 3.444.546 ; 11.670 ; 6.242.411 ; 27.165 ; 9.686.957 ; 322 ; 2.945.554 ; 15 ; 151.850 ; 337 ; 3.097.404 ; 27.502 ; 12.784.361 ;
108;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 9 ; 100.673 ; 5.808 ; 3.119.700 ; 7.802 ; 5.829.138 ; 13.619 ; 9.049.511 ; 1.058 ; 2.885.772 ; 2 ; 2.235 ; 1.060 ; 2.888.007 ; 14.679 ; 11.937.518 ;
109;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 2 ; 63.545 ; 219 ; 3.040.601 ; 153 ; 1.321.105 ; 669 ; 2.132.464 ; 1.043 ; 6.557.715 ; 214 ; 4.483.919 ; 11 ; 699.608 ; 225 ; 5.183.527 ; 1.268 ; 11.741.242 ;
110;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 95 ; 448.556 ; 189 ; 1.460.106 ; 342 ; 4.224.397 ; 330 ; 2.152.654 ; 956 ; 8.285.713 ; 55 ; 1.077.989 ; 27 ; 2.095.655 ; 82 ; 3.173.644 ; 1.038 ; 11.459.357 ;
111;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 37 ; 620.423 ; 97 ; 1.485.906 ; 110 ; 1.688.355 ; 173 ; 1.403.801 ; 417 ; 5.198.485 ; 225 ; 2.798.570 ; 116 ; 2.217.780 ; 341 ; 5.016.350 ; 758 ; 10.214.835 ;
112;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 5 ; 274.831 ; 20 ; 467.762 ; 55 ; 2.692.608 ; 51 ; 1.956.824 ; 131 ; 5.392.025 ; 52 ; 1.936.544 ; 48 ; 2.479.404 ; 100 ; 4.415.948 ; 231 ; 9.807.973 ;
113;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 152.546 ; 26 ; 8.183.031 ; 28 ; 8.335.577 ; -   ; -   ; -   ; -   ; -   ; -   ; 28 ; 8.335.577 ;
114;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 23 ; 2.155.569 ; 2 ; 41.606 ; 25 ; 292.778 ; 82 ; 1.702.604 ; 132 ; 4.192.557 ; 5 ; 1.643.749 ; 12 ; 2.415.246 ; 17 ; 4.058.995 ; 149 ; 8.251.552 ;
115;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 2 ; 227.735 ; 9 ; 426.017 ; 15 ; 2.325.425 ; 26 ; 2.979.177 ; 8 ; 3.678.759 ; 4 ; 1.385.031 ; 12 ; 5.063.790 ; 38 ; 8.042.967 ;
116;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 3 ; 96.826 ; 28 ; 457.074 ; 2.125 ; 1.552.839 ; 3.460 ; 2.192.897 ; 5.616 ; 4.299.636 ; 165 ; 1.622.425 ; 17 ; 640.883 ; 182 ; 2.263.308 ; 5.798 ; 6.562.944 ;
117;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE C MBIO LTDA - PRUDENCIAL; 18 ; 168.726 ; 42 ; 683.596 ; 1.209 ; 739.402 ; 1.750 ; 2.309.255 ; 3.019 ; 3.900.979 ; 182 ; 2.346.443 ; 8 ; 298.461 ; 190 ; 2.644.904 ; 3.209 ; 6.545.883 ;
118;17.772.370;VIPS CORRETORA DE CÂMBIO S.A.;VIPS CC LTDA. - PRUDENCIAL; 5 ; 94.068 ; 51 ; 1.799.503 ; 26 ; 332.976 ; 295 ; 828.398 ; 377 ; 3.054.945 ; 144 ; 2.537.013 ; 4 ; 341.164 ; 148 ; 2.878.177 ; 525 ; 5.933.122 ;
119;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 9 ; 2.904.344 ; 4 ; 22.489 ; 13 ; 2.926.833 ; 2 ; 22.200 ; 9 ; 2.904.349 ; 11 ; 2.926.549 ; 24 ; 5.853.382 ;
120;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 2 ; 12.904 ; 74 ; 1.590.808 ; 28 ; 489.390 ; 28 ; 798.911 ; 132 ; 2.892.013 ; 76 ; 2.380.796 ; 28 ; 493.371 ; 104 ; 2.874.167 ; 236 ; 5.766.180 ;
121;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; 1 ; 4.546 ; 45 ; 2.143.392 ; 4 ; 409.706 ; 22 ; 249.765 ; 72 ; 2.807.409 ; 63 ; 2.406.758 ; 7 ; 427.801 ; 70 ; 2.834.559 ; 142 ; 5.641.968 ;
122;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 2 ; 33.261 ; 38 ; 1.619.323 ; 15 ; 167.254 ; 42 ; 1.065.138 ; 97 ; 2.884.976 ; 52 ; 2.586.248 ; 5 ; 102.271 ; 57 ; 2.688.519 ; 154 ; 5.573.495 ;
123;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 35.530 ; 7 ; 183.472 ; 9 ; 219.002 ; 2 ; 2.707.746 ; 2 ; 2.618.722 ; 4 ; 5.326.468 ; 13 ; 5.545.470 ;
124;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 3 ; 43.049 ; 28 ; 843.981 ; 47 ; 813.172 ; 18 ; 792.489 ; 96 ; 2.492.691 ; 44 ; 1.722.357 ; 37 ; 942.102 ; 81 ; 2.664.459 ; 177 ; 5.157.150 ;
125;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 1 ; 4.973 ; 58 ; 603.417 ; 309 ; 544.264 ; 475 ; 1.099.929 ; 843 ; 2.252.583 ; 148 ; 1.967.827 ; 18 ; 874.973 ; 166 ; 2.842.800 ; 1.009 ; 5.095.383 ;
126;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; -   ; -   ; 5 ; 1.028.909 ; 58 ; 627.985 ; 50 ; 955.628 ; 113 ; 2.612.522 ; 1 ; 2.000.000 ; -   ; -   ; 1 ; 2.000.000 ; 114 ; 4.612.522 ;
127;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 11 ; 228.111 ; 41 ; 653.905 ; 43 ; 563.923 ; 50 ; 841.220 ; 145 ; 2.287.159 ; 85 ; 1.496.057 ; 54 ; 792.965 ; 139 ; 2.289.022 ; 284 ; 4.576.181 ;
128;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 2 ; 188.800 ; -   ; -   ; 6 ; 6.520 ; 7 ; 10.729 ; 15 ; 206.049 ; 1 ; 2.000.000 ; 2 ; 2.200.000 ; 3 ; 4.200.000 ; 18 ; 4.406.049 ;
129;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 7 ; 1 ; 344 ; 2 ; 351 ; 7 ; 1.951.720 ; 12 ; 1.934.920 ; 19 ; 3.886.640 ; 21 ; 3.886.991 ;
130;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; -   ; -   ; 4 ; 203.005 ; 2 ; 40.817 ; 13 ; 353.980 ; 19 ; 597.802 ; 9 ; 1.821.161 ; 7 ; 1.318.339 ; 16 ; 3.139.500 ; 35 ; 3.737.302 ;
131;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; -   ; -   ; 46 ; 691.192 ; 200 ; 190.105 ; 366 ; 850.361 ; 612 ; 1.731.658 ; 151 ; 1.669.481 ; 26 ; 316.995 ; 177 ; 1.986.476 ; 789 ; 3.718.134 ;
132;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 309 ; 130.531 ; 1.546 ; 1.762.553 ; 1.855 ; 1.893.084 ; 160 ; 1.615.773 ; -   ; -   ; 160 ; 1.615.773 ; 2.015 ; 3.508.857 ;
133;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; 4 ; 19.806 ; 32 ; 831.674 ; 8 ; 53.464 ; 53 ; 393.228 ; 97 ; 1.298.172 ; 23 ; 1.424.612 ; 2 ; 341.522 ; 25 ; 1.766.134 ; 122 ; 3.064.306 ;
134;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 435 ; 315.098 ; 1.115 ; 1.389.632 ; 1.550 ; 1.704.730 ; 118 ; 1.200.595 ; 5 ; 105.000 ; 123 ; 1.305.595 ; 1.673 ; 3.010.325 ;
