Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em MAIO / 2019;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
18;59.588.111;BANCO VOTORANTIM S.A.; 72 ; 301.555.902 ; 401 ; 163.296.194 ; 401 ; 350.537.586 ; 1.171 ; 405.599.354 ; 2.045 ; 1.220.989.037 ; 327 ; 934.422.172 ; 1.035 ; 979.483.867 ; 1.362 ; 1.913.906.039 ; 3.407 ; 3.134.895.076 ;;;;
19;00.360.305;CAIXA ECONOMICA FEDERAL; 128 ; 39.117.369 ; 118 ; 4.322.089 ; 8.221 ; 83.615.483 ; 1.672 ; 1.406.280.322 ; 10.139 ; 1.533.335.263 ; 128 ; 1.393.664.986 ; 127 ; 162.677.327 ; 255 ; 1.556.342.313 ; 10.394 ; 3.089.677.576 ;;;;
20;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 98 ; 273.701.817 ; 416 ; 196.680.609 ; 378 ; 547.391.391 ; 770 ; 520.566.976 ; 1.662 ; 1.538.340.793 ; 52 ; 416.647.908 ; 53 ; 422.066.800 ; 105 ; 838.714.708 ; 1.767 ; 2.377.055.501 ;;;;
21;03.532.415;BANCO ABN AMRO S.A.; 1 ; 6.000.000 ;;; 120 ; 870.258.938 ; 122 ; 874.380.950 ; 243 ; 1.750.639.889 ; 10 ; 83.037.600 ; 9 ; 87.043.324 ; 19 ; 170.080.924 ; 262 ; 1.920.720.813 ;;;;
22;28.195.667;BANCO ABC BRASIL S.A.; 85 ; 49.529.007 ; 187 ; 40.665.403 ; 111 ; 146.918.484 ; 251 ; 167.777.815 ; 634 ; 404.890.708 ; 181 ; 531.146.247 ; 334 ; 516.723.251 ; 515 ; 1.047.869.499 ; 1.149 ; 1.452.760.207 ;;;;
23;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 193 ; 155.141.379 ; 605 ; 115.838.770 ; 386 ; 301.539.115 ; 538 ; 56.218.164 ; 1.722 ; 628.737.428 ; 79 ; 131.378.380 ; 85 ; 414.529.140 ; 164 ; 545.907.520 ; 1.886 ; 1.174.644.947 ;;;;
24;61.820.817;BANCO PAULISTA S.A.; 187 ; 109.428.453 ; 375 ; 18.386.401 ; 89.803 ; 115.579.242 ; 1.346 ; 40.168.788 ; 91.711 ; 283.562.883 ; 1.985 ; 345.783.791 ; 10.864 ; 529.623.790 ; 12.849 ; 875.407.582 ; 104.560 ; 1.158.970.465 ;;;;
25;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 110 ; 423.085.998 ; 37 ; 20.300.793 ; 76 ; 96.268.761 ; 241 ; 141.085.771 ; 464 ; 680.741.323 ; 19 ; 20.712.254 ; 27 ; 380.703.447 ; 46 ; 401.415.702 ; 510 ; 1.082.157.025 ;;;;
26;68.900.810;BANCO RENDIMENTO S.A.; 24 ; 1.135.228 ; 190 ; 13.921.489 ; 36.514 ; 173.557.347 ; 11.044 ; 104.654.624 ; 47.772 ; 293.268.687 ; 814 ; 321.346.587 ; 11.605 ; 381.583.074 ; 12.419 ; 702.929.661 ; 60.191 ; 996.198.348 ;;;;
27;71.027.866;BANCO BS2 S.A.; 100 ; 10.325.452 ; 438 ; 22.973.643 ; 831 ; 310.511.441 ; 1.356 ; 301.683.356 ; 2.725 ; 645.493.892 ; 156 ; 156.423.994 ; 3.565 ; 158.006.176 ; 3.721 ; 314.430.169 ; 6.446 ; 959.924.061 ;;;;
28;78.632.767;BANCO OURINVEST S.A.; 201 ; 17.231.591 ; 1.586 ; 89.064.615 ; 749 ; 45.028.469 ; 1.971 ; 68.006.870 ; 4.507 ; 219.331.544 ; 570 ; 387.268.422 ; 8.882 ; 262.785.872 ; 9.452 ; 650.054.294 ; 13.959 ; 869.385.839 ;;;;
29;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 293 ; 9.117.074 ; 1.616 ; 71.136.804 ; 1.209 ; 113.508.797 ; 3.521 ; 137.019.147 ; 6.639 ; 330.781.821 ; 954 ; 277.793.624 ; 5.894 ; 179.474.789 ; 6.848 ; 457.268.413 ; 13.487 ; 788.050.235 ;;;;
30;58.616.418;BANCO FIBRA S.A.; 55 ; 36.660.817 ; 417 ; 124.160.836 ; 72 ; 199.615.788 ; 450 ; 41.780.635 ; 994 ; 402.218.076 ; 33 ; 160.100.155 ; 33 ; 217.093.445 ; 66 ; 377.193.600 ; 1.060 ; 779.411.676 ;;;;
31;10.690.848;BANCO DA CHINA BRASIL S.A.; 35 ; 331.552.767 ; 26 ; 8.748.479 ; 19 ; 28.090.015 ; 45 ; 13.016.574 ; 125 ; 381.407.835 ; 25 ; 15.428.205 ; 69 ; 353.298.294 ; 94 ; 368.726.499 ; 219 ; 750.134.334 ;;;;
32;03.609.817;BANCO CARGILL S.A.; 7 ; 45.171.196 ;;; 5 ; 31.499.736 ; 46 ; 11.997.412 ; 58 ; 88.668.345 ; 7 ; 309.000.000 ; 7 ; 293.000.000 ; 14 ; 602.000.000 ; 72 ; 690.668.345 ;;;;
33;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 17 ; 49.763.893 ; 10 ; 2.622.996 ; 10 ; 821.652 ; 131 ; 234.460.490 ; 168 ; 287.669.032 ; 20 ; 300.300.000 ; 12 ; 60.300.693 ; 32 ; 360.600.693 ; 200 ; 648.269.725 ;;;;
34;13.059.145;BEXS BANCO DE CÂMBIO S/A; 27 ; 161.111.219 ; 35 ; 1.248.059 ; 282 ; 27.386.259 ; 1.561 ; 142.740.231 ; 1.905 ; 332.485.768 ; 84 ; 131.509.022 ; 62 ; 176.833.542 ; 146 ; 308.342.564 ; 2.051 ; 640.828.332 ;;;;
35;58.160.789;BANCO SAFRA S.A.; 149 ; 59.453.892 ; 937 ; 74.283.108 ; 1.012 ; 106.406.396 ; 2.263 ; 120.031.118 ; 4.361 ; 360.174.514 ; 186 ; 165.488.970 ; 182 ; 91.986.736 ; 368 ; 257.475.706 ; 4.729 ; 617.650.219 ;;;;
36;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 86 ; 149.669.059 ;;; 127 ; 46.992.803 ; 39 ; 38.692.342 ; 252 ; 235.354.203 ; 19 ; 352.259.466 ;;; 19 ; 352.259.466 ; 271 ; 587.613.670 ;;;;
37;62.232.889;BANCO DAYCOVAL S.A.; 614 ; 108.025.470 ; 651 ; 42.550.594 ; 758 ; 9.677.726 ; 3.182 ; 66.788.596 ; 5.205 ; 227.042.386 ; 553 ; 177.148.352 ; 1.477 ; 181.433.600 ; 2.030 ; 358.581.951 ; 7.235 ; 585.624.337 ;;;;
38;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 79 ; 3.973.779 ; 702 ; 28.451.345 ; 313 ; 116.525.318 ; 83.145 ; 144.359.296 ; 84.239 ; 293.309.737 ; 261 ; 166.263.578 ; 359 ; 112.758.284 ; 620 ; 279.021.861 ; 84.859 ; 572.331.599 ;;;;
39;33.923.798;BANCO MÁXIMA S.A.; 43 ; 107.890.219 ; 237 ; 7.331.929 ; 1.013 ; 11.432.450 ; 14.260 ; 180.285.929 ; 15.553 ; 306.940.527 ; 56 ; 175.635.425 ; 18 ; 82.563.700 ; 74 ; 258.199.125 ; 15.627 ; 565.139.652 ;;;;
40;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 105 ; 33.351.251 ; 179 ; 31.582.716 ; 113 ; 47.753.076 ; 128 ; 159.752.453 ; 525 ; 272.439.496 ; 110 ; 197.024.272 ; 107 ; 88.664.640 ; 217 ; 285.688.912 ; 742 ; 558.128.408 ;;;;
41;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 5 ; 15.227.607 ; 18 ; 11.731.263 ; 14 ; 2.804.979 ; 41 ; 109.497.223 ; 78 ; 139.261.071 ; 19 ; 165.937.357 ; 36 ; 233.767.572 ; 55 ; 399.704.930 ; 133 ; 538.966.001 ;;;;
42;30.723.886;BANCO MODAL S.A.; 15 ; 5.401.199 ; 53 ; 4.226.798 ; 118 ; 156.194.930 ; 131 ; 25.115.692 ; 317 ; 190.938.619 ; 8 ; 43.174.261 ; 13 ; 168.506.484 ; 21 ; 211.680.745 ; 338 ; 402.619.363 ;;;;
43;62.144.175;BANCO PINE S.A.; 24 ; 21.449.178 ; 267 ; 54.167.215 ; 12 ; 32.960.111 ; 37 ; 3.127.804 ; 340 ; 111.704.308 ; 13 ; 123.247.800 ; 54 ; 69.322.000 ; 67 ; 192.569.800 ; 407 ; 304.274.108 ;;;;
44;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 169 ; 85.302.198 ; 391 ; 101.616.574 ; 560 ; 186.918.772 ; 22 ; 44.200.000 ; 30 ; 39.850.000 ; 52 ; 84.050.000 ; 612 ; 270.968.772 ;;;;
45;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;;;;; 12 ; 1.338.123 ; 31 ; 99.308 ; 43 ; 1.437.431 ; 52 ; 133.493.550 ; 55 ; 134.423.428 ; 107 ; 267.916.978 ; 150 ; 269.354.409 ;;;;
46;07.679.404;BANCO TOPÁZIO S.A.; 11 ; 2.332.098 ; 2 ; 20.794 ; 130 ; 2.540.876 ; 433 ; 131.893.174 ; 576 ; 136.786.942 ; 567 ; 128.643.673 ; 5 ; 1.617.665 ; 572 ; 130.261.338 ; 1.148 ; 267.048.279 ;;;;
47;00.997.185;BANCO B3 S.A.;;;;; 165 ; 102.030.978 ; 169 ; 112.987.740 ; 334 ; 215.018.717 ; 39 ; 27.588.311 ; 31 ; 16.643.964 ; 70 ; 44.232.275 ; 404 ; 259.250.992 ;;;;
48;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 17 ; 1.024.615 ; 22 ; 356.071 ; 9 ; 1.281.714 ; 57 ; 61.227.176 ; 105 ; 63.889.577 ; 10 ; 130.750.000 ; 4 ; 58.000.000 ; 14 ; 188.750.000 ; 119 ; 252.639.577 ;;;;
49;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 195 ; 3.891.780 ; 731 ; 18.073.738 ; 2.019 ; 20.963.813 ; 3.455 ; 52.606.247 ; 6.400 ; 95.535.579 ; 3.188 ; 90.038.893 ; 306 ; 43.863.491 ; 3.494 ; 133.902.384 ; 9.894 ; 229.437.963 ;;;;
50;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 887 ; 64.096.483 ; 1.264 ; 41.982.111 ; 446 ; 13.077.164 ; 1.300 ; 30.302.141 ; 3.897 ; 149.457.899 ; 24 ; 22.561.422 ; 37 ; 30.432.488 ; 61 ; 52.993.910 ; 3.958 ; 202.451.809 ;;;;
51;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 3 ; 37.146.567 ;;; 3 ; 839.278 ; 11 ; 66.056 ; 17 ; 38.051.901 ; 5 ; 63.047.668 ; 7 ; 101.048.790 ; 12 ; 164.096.458 ; 29 ; 202.148.359 ;;;;
52;92.894.922;BANCO ORIGINAL S.A.; 34 ; 60.919.413 ; 27 ; 3.081.688 ; 51 ; 1.728.147 ; 149 ; 3.815.871 ; 261 ; 69.545.119 ; 14 ; 39.990.127 ; 16 ; 84.954.096 ; 30 ; 124.944.223 ; 291 ; 194.489.342 ;;;;
53;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 33 ; 47.041.816 ; 207 ; 17.753.219 ; 9 ; 23.585.355 ; 179 ; 11.613.665 ; 428 ; 99.994.055 ; 30 ; 21.097.742 ; 22 ; 62.413.686 ; 52 ; 83.511.428 ; 480 ; 183.505.484 ;;;;
54;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 202 ; 4.747.333 ; 1.887 ; 29.841.172 ; 1.969 ; 19.030.568 ; 4.485 ; 32.960.257 ; 8.543 ; 86.579.330 ; 712 ; 63.196.573 ; 223 ; 24.100.619 ; 935 ; 87.297.191 ; 9.478 ; 173.876.521 ;;;;
55;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 37 ; 13.953.661 ; 66 ; 44.144.031 ; 7 ; 260.830 ; 84 ; 28.914.922 ; 194 ; 87.273.443 ; 17 ; 65.941.385 ; 13 ; 5.931.939 ; 30 ; 71.873.324 ; 224 ; 159.146.767 ;;;;
56;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 3 ; 14.877 ; 1 ; 1.123 ; 827 ; 39.535.852 ; 13.180 ; 65.556.421 ; 14.011 ; 105.108.273 ; 341 ; 34.926.166 ; 639 ; 10.436.850 ; 980 ; 45.363.017 ; 14.991 ; 150.471.290 ;;;;
57;15.114.366;BANCO BOCOM BBM S.A.; 22 ; 26.052.189 ; 3 ; 885.500 ; 22 ; 27.604.828 ; 107 ; 12.556.807 ; 154 ; 67.099.325 ; 2 ; 10.700.313 ; 4 ; 60.701.068 ; 6 ; 71.401.381 ; 160 ; 138.500.705 ;;;;
58;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 8 ; 828.814 ; 25 ; 3.242.129 ; 150 ; 15.178.242 ; 454 ; 62.408.539 ; 637 ; 81.657.723 ; 64 ; 50.638.696 ; 9 ; 1.464.245 ; 73 ; 52.102.941 ; 710 ; 133.760.665 ;;;;
59;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 41 ; 35.514.036 ; 22 ; 31.503.472 ; 63 ; 67.017.507 ; 19 ; 30.625.685 ; 25 ; 34.488.386 ; 44 ; 65.114.071 ; 107 ; 132.131.578 ;;;;
60;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 14 ; 2.632.688 ; 12 ; 234.171 ; 2.070 ; 57.650.712 ; 229 ; 8.552.037 ; 2.325 ; 69.069.608 ; 55 ; 4.568.821 ; 158 ; 56.066.336 ; 213 ; 60.635.157 ; 2.538 ; 129.704.765 ;;;;
61;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 18 ; 3.756.684 ; 25 ; 1.807.359 ; 16 ; 33.162.008 ; 71 ; 36.132.479 ; 130 ; 74.858.530 ; 17 ; 5.885.422 ; 20 ; 44.646.936 ; 37 ; 50.532.357 ; 167 ; 125.390.887 ;;;;
62;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 45 ; 764.728 ; 272 ; 3.529.693 ; 1.482 ; 10.298.575 ; 4.770 ; 56.658.468 ; 6.569 ; 71.251.465 ; 956 ; 49.291.894 ; 3 ; 32.105 ; 959 ; 49.324.000 ; 7.528 ; 120.575.464 ;;;;
63;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 807 ; 8.722.694 ; 3.618 ; 54.927.089 ; 4.425 ; 63.649.783 ; 3.214 ; 49.008.089 ; 18 ; 193.476 ; 3.232 ; 49.201.565 ; 7.657 ; 112.851.348 ;;;;
64;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 120 ; 105.502 ; 306 ; 815.970 ; 426 ; 921.472 ; 689 ; 55.615.075 ; 410 ; 54.903.531 ; 1.099 ; 110.518.606 ; 1.525 ; 111.440.078 ;;;;
65;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 86 ; 1.576.183 ; 1.237 ; 25.854.991 ; 594 ; 7.772.111 ; 2.313 ; 21.453.305 ; 4.230 ; 56.656.590 ; 1.527 ; 45.416.489 ; 47 ; 7.302.263 ; 1.574 ; 52.718.752 ; 5.804 ; 109.375.342 ;;;;
66;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 1 ; 3.016.970 ; 10 ; 2.154.988 ; 5 ; 59.709 ; 60 ; 1.757.169 ; 76 ; 6.988.836 ; 9 ; 95.279.899 ; 5 ; 5.277.644 ; 14 ; 100.557.543 ; 90 ; 107.546.379 ;;;;
67;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;;; 25 ; 35.205.493 ; 10 ; 11.466.878 ; 40 ; 5.216.715 ; 75 ; 51.889.086 ; 10 ; 42.250.000 ; 3 ; 12.000.000 ; 13 ; 54.250.000 ; 88 ; 106.139.086 ;;;;
68;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 602 ; 24.928.729 ; 618 ; 17.260.676 ; 320 ; 4.861.684 ; 261 ; 20.106.057 ; 1.801 ; 67.157.146 ; 16 ; 18.343.337 ; 17 ; 11.103.735 ; 33 ; 29.447.072 ; 1.834 ; 96.604.218 ;;;;
69;59.118.133;BANCO LUSO BRASILEIRO S.A.; 38 ; 3.408.080 ; 269 ; 25.150.774 ; 38 ; 3.430.920 ; 164 ; 9.431.522 ; 509 ; 41.421.295 ; 270 ; 39.618.315 ; 85 ; 12.184.562 ; 355 ; 51.802.877 ; 864 ; 93.224.173 ;;;;
70;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 38 ; 34.446.152 ; 131 ; 5.466.212 ; 78 ; 245.479 ; 64 ; 1.329.614 ; 311 ; 41.487.456 ; 77 ; 6.756.176 ; 33 ; 34.559.183 ; 110 ; 41.315.359 ; 421 ; 82.802.815 ;;;;
71;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;;;; -   ; -   ; 42 ; 37.975.800 ; 75 ; 37.334.063 ; 117 ; 75.309.863 ; 117 ; 75.309.863 ;;;;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 108 ; 1.538.221 ; 1.314 ; 25.944.146 ; 309 ; 4.560.157 ; 1.328 ; 10.493.362 ; 3.059 ; 42.535.886 ; 470 ; 30.750.105 ; 3 ; 272.909 ; 473 ; 31.023.014 ; 3.532 ; 73.558.900 ;;;;
73;61.186.680;BANCO BMG S.A.;;; 3 ; 11.051.100 ;;; 35 ; 20.144.688 ; 38 ; 31.195.788 ; 4 ; 32.140.720 ; 1 ; 10.000.000 ; 5 ; 42.140.720 ; 43 ; 73.336.508 ;;;;
74;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 155 ; 2.833.985 ; 1.019 ; 22.991.529 ; 562 ; 8.652.645 ; 894 ; 11.077.480 ; 2.630 ; 45.555.637 ; 418 ; 24.875.456 ; 21 ; 2.210.046 ; 439 ; 27.085.503 ; 3.069 ; 72.641.140 ;;;;
75;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 17 ; 1.988.496 ; 49 ; 22.242.861 ; 72 ; 21.955.513 ; 138 ; 46.186.871 ; 17 ; 12.254.000 ; 14 ; 10.561.000 ; 31 ; 22.815.000 ; 169 ; 69.001.871 ;;;;
76;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 3 ; 86.289 ; 60 ; 12.837.336 ; 55 ; 4.053.707 ; 201 ; 11.129.634 ; 319 ; 28.106.966 ; 71 ; 23.332.839 ; 16 ; 3.545.000 ; 87 ; 26.877.839 ; 406 ; 54.984.805 ;;;;
77;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 44 ; 977.266 ; 670 ; 14.046.719 ; 403 ; 4.823.606 ; 963 ; 7.096.338 ; 2.080 ; 26.943.929 ; 1.312 ; 21.134.444 ; 228 ; 5.691.900 ; 1.540 ; 26.826.345 ; 3.620 ; 53.770.274 ;;;;
78;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 26 ; 403.264 ; 779 ; 18.337.633 ; 200 ; 1.603.502 ; 759 ; 4.683.024 ; 1.764 ; 25.027.422 ; 707 ; 22.109.071 ; 133 ; 1.095.473 ; 840 ; 23.204.544 ; 2.604 ; 48.231.966 ;;;;
79;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 376 ; 2.402.517 ; 401 ; 10.327.305 ; 777 ; 12.729.822 ; 737 ; 21.025.820 ; 128 ; 13.079.843 ; 865 ; 34.105.663 ; 1.642 ; 46.835.485 ;;;;
80;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 57 ; 2.340.969 ; 275 ; 6.169.041 ; 400 ; 5.298.652 ; 1.150 ; 8.643.082 ; 1.882 ; 22.451.744 ; 806 ; 14.312.388 ; 120 ; 7.211.620 ; 926 ; 21.524.007 ; 2.808 ; 43.975.751 ;;;;
