Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Mai/2023;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
10;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 796 ; 4.441.208.415 ; 3.494 ; 2.164.571.435 ; 2.767 ; 8.835.608.858 ; 3.754 ; 11.613.738.488 ; 10.811 ; 27.055.127.195 ; 1.017 ; 6.975.090.998 ; 712 ; 6.520.462.486 ; 1.729 ; 13.495.553.484 ; 12.540 ; 40.550.680.678 ;
11;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.; -   ; -   ; 2 ; 60.608.606 ; 1.073 ; 10.333.647.671 ; 1.281 ; 12.890.165.646 ; 2.356 ; 23.284.421.924 ; 252 ; 10.015.770.221 ; 225 ; 5.850.829.344 ; 477 ; 15.866.599.565 ; 2.833 ; 39.151.021.489 ;
12;60.498.557;BANCO MUFG BRASIL S.A.; 418 ; 254.949.444 ; 1.308 ; 423.245.243 ; 1.357 ; 833.231.223 ; 2.588 ; 949.577.593 ; 5.671 ; 2.461.003.503 ; 3.291 ; 14.377.413.943 ; 3.304 ; 14.206.551.966 ; 6.595 ; 28.583.965.909 ; 12.266 ; 31.044.969.412 ;
13;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 534 ; 920.755.116 ; 1.264 ; 1.044.604.046 ; 1.202 ; 2.458.111.560 ; 1.955 ; 1.632.231.215 ; 4.955 ; 6.055.701.938 ; 3.183 ; 8.443.635.277 ; 3.245 ; 9.179.415.749 ; 6.428 ; 17.623.051.026 ; 11.383 ; 23.678.752.964 ;
14;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL; -   ; -   ; -   ; -   ; 1.200 ; 7.299.737.853 ; 1.110 ; 8.453.006.037 ; 2.310 ; 15.752.743.890 ; 291 ; 4.188.781.243 ; 251 ; 3.035.445.088 ; 542 ; 7.224.226.331 ; 2.852 ; 22.976.970.221 ;
15;03.532.415;BANCO ABN AMRO S.A.; -   ; -   ; -   ; -   ; 1.530 ; 9.890.054.783 ; 1.641 ; 9.579.526.066 ; 3.171 ; 19.469.580.849 ; 43 ; 712.120.936 ; 48 ; 1.080.000.000 ; 91 ; 1.792.120.936 ; 3.262 ; 21.261.701.785 ;
16;53.518.684;BANCO HSBC S.A.; 128 ; 1.591.079.006 ; 279 ; 207.285.334 ; 912 ; 2.166.101.861 ; 1.480 ; 1.573.046.117 ; 2.799 ; 5.537.512.317 ; 658 ; 5.934.439.206 ; 721 ; 7.829.065.861 ; 1.379 ; 13.763.505.066 ; 4.178 ; 19.301.017.384 ;
17;59.588.111;BANCO VOTORANTIM S.A.; 1.353 ; 1.574.759.651 ; 4.067 ; 638.832.852 ; 1.104 ; 1.672.738.750 ; 3.398 ; 1.042.321.491 ; 9.922 ; 4.928.652.744 ; 1.964 ; 6.128.551.474 ; 3.082 ; 7.411.032.989 ; 5.046 ; 13.539.584.463 ; 14.968 ; 18.468.237.206 ;
18;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 2.099 ; 294.389.953 ; 2.295 ; 331.109.780 ; 31.289 ; 3.769.655.810 ; 40.207 ; 5.070.010.522 ; 75.890 ; 9.465.166.065 ; 8.002 ; 3.257.514.938 ; 24.843 ; 1.926.653.718 ; 32.845 ; 5.184.168.656 ; 108.735 ; 14.649.334.721 ;
19;07.679.404;BANCO TOPÁZIO S.A.; 820 ; 269.532.089 ; 202 ; 54.367.401 ; 126.116 ; 628.600.673 ; 357.256 ; 5.733.275.866 ; 484.394 ; 6.685.776.030 ; 5.247 ; 6.275.116.629 ; 15.295 ; 1.379.269.075 ; 20.542 ; 7.654.385.704 ; 504.936 ; 14.340.161.734 ;
20;33.264.668;BANCO XP S.A.; 1.542 ; 664.503.655 ; 11.030 ; 2.175.151.431 ; 18.262 ; 1.971.988.400 ; 89.433 ; 3.909.211.300 ; 120.267 ; 8.720.854.786 ; 569 ; 4.455.901.817 ; 449 ; 1.058.623.445 ; 1.018 ; 5.514.525.262 ; 121.285 ; 14.235.380.048 ;
21;31.872.495;BANCO C6 S.A.; 311 ; 797.259.480 ; 2.935 ; 603.076.313 ; 56.366 ; 1.660.840.157 ; 470.041 ; 2.833.164.161 ; 529.653 ; 5.894.340.111 ; 575 ; 4.262.455.003 ; 827 ; 3.327.428.138 ; 1.402 ; 7.589.883.140 ; 531.055 ; 13.484.223.252 ;
22;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 373 ; 1.954.997.938 ; 45 ; 17.756.173 ; 442 ; 1.465.376.044 ; 1.120 ; 1.797.015.591 ; 1.980 ; 5.235.145.746 ; 357 ; 2.680.999.409 ; 420 ; 4.205.893.890 ; 777 ; 6.886.893.299 ; 2.757 ; 12.122.039.045 ;
23;19.307.785;BRAZA BANK S.A. BANCO DE CÂMBIO; 542 ; 33.427.056 ; 4.806 ; 569.205.052 ; 1.568 ; 218.895.323 ; 48.643 ; 244.453.157 ; 55.559 ; 1.065.980.588 ; 1.942 ; 5.439.465.277 ; 2.298 ; 4.875.202.690 ; 4.240 ; 10.314.667.966 ; 59.799 ; 11.380.648.554 ;
24;78.632.767;BANCO OURINVEST S.A.; 3.574 ; 456.075.053 ; 12.102 ; 712.810.622 ; 140.887 ; 1.800.218.303 ; 199.622 ; 3.252.970.615 ; 356.185 ; 6.222.074.593 ; 4.051 ; 3.381.006.890 ; 58.777 ; 1.612.404.412 ; 62.828 ; 4.993.411.302 ; 419.013 ; 11.215.485.895 ;
25;02.801.938;BANCO MORGAN STANLEY S.A.; 76 ; 1.321.798.317 ; 254 ; 433.581.268 ; 921 ; 3.137.658.281 ; 1.057 ; 2.444.709.450 ; 2.308 ; 7.337.747.316 ; 39 ; 1.113.801.064 ; 89 ; 2.628.911.399 ; 128 ; 3.742.712.463 ; 2.436 ; 11.080.459.779 ;
26;28.195.667;BANCO ABC BRASIL S.A.; 536 ; 492.257.940 ; 1.737 ; 523.782.537 ; 1.108 ; 893.777.765 ; 2.730 ; 927.796.158 ; 6.111 ; 2.837.614.399 ; 667 ; 4.075.984.638 ; 1.316 ; 4.144.183.351 ; 1.983 ; 8.220.167.989 ; 8.094 ; 11.057.782.389 ;
27;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 37 ; 290.125.178 ; 15 ; 2.045.160 ; 116 ; 510.112.697 ; 214 ; 208.579.798 ; 382 ; 1.010.862.832 ; 398 ; 4.680.095.620 ; 435 ; 5.285.920.919 ; 833 ; 9.966.016.539 ; 1.215 ; 10.976.879.372 ;
28;58.160.789;BANCO SAFRA S.A.; 1.069 ; 382.537.676 ; 2.241 ; 589.766.219 ; 123.754 ; 2.524.797.837 ; 90.109 ; 1.645.530.249 ; 217.173 ; 5.142.631.981 ; 1.481 ; 1.787.742.415 ; 1.607 ; 2.552.180.286 ; 3.088 ; 4.339.922.701 ; 220.261 ; 9.482.554.682 ;
29;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 429 ; 815.896.380 ; 909 ; 279.703.295 ; 382 ; 939.454.849 ; 858 ; 664.264.950 ; 2.578 ; 2.699.319.473 ; 474 ; 2.793.961.677 ; 558 ; 3.760.216.469 ; 1.032 ; 6.554.178.146 ; 3.610 ; 9.253.497.619 ;
30;62.232.889;BANCO DAYCOVAL S.A.; 1.192 ; 295.231.755 ; 3.454 ; 650.415.082 ; 244.446 ; 1.751.379.906 ; 231.818 ; 1.554.913.743 ; 480.910 ; 4.251.940.485 ; 2.181 ; 1.803.231.997 ; 8.022 ; 1.708.872.698 ; 10.203 ; 3.512.104.695 ; 491.113 ; 7.764.045.180 ;
31;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 21 ; 367.654.451 ; 47 ; 139.427.582 ; 91 ; 1.515.048.788 ; 664 ; 794.300.251 ; 823 ; 2.816.431.073 ; 101 ; 1.803.720.677 ; 184 ; 3.140.977.279 ; 285 ; 4.944.697.956 ; 1.108 ; 7.761.129.029 ;
32;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 285 ; 406.055.950 ; 1.348 ; 253.832.702 ; 128 ; 1.315.637.237 ; 1.030 ; 1.247.150.028 ; 2.791 ; 3.222.675.917 ; 263 ; 2.005.648.620 ; 215 ; 2.214.417.271 ; 478 ; 4.220.065.891 ; 3.269 ; 7.442.741.808 ;
33;68.900.810;BANCO RENDIMENTO S.A.; 40 ; 24.397.989 ; 591 ; 480.728.797 ; 358.365 ; 1.085.030.940 ; 18.842 ; 368.460.692 ; 377.838 ; 1.958.618.418 ; 6.713 ; 1.713.526.594 ; 34.965 ; 1.978.793.825 ; 41.678 ; 3.692.320.419 ; 419.516 ; 5.650.938.837 ;
34;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; -   ; -   ; 1 ; 1.995.411 ; 520 ; 1.733.846.402 ; 775 ; 2.241.610.253 ; 1.296 ; 3.977.452.066 ; 77 ; 886.353.331 ; 57 ; 281.438.022 ; 134 ; 1.167.791.352 ; 1.430 ; 5.145.243.418 ;
35;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA; -   ; -   ; -   ; -   ; 3.292.185 ; 1.539.985.888 ; 3.676.174 ; 1.606.690.533 ; 6.968.359 ; 3.146.676.422 ; 4.777 ; 915.089.888 ; 4.777 ; 848.387.806 ; 9.554 ; 1.763.477.694 ; 6.977.913 ; 4.910.154.116 ;
36;58.616.418;BANCO FIBRA S.A.; 334 ; 265.780.538 ; 2.196 ; 675.189.071 ; 216 ; 116.502.362 ; 2.349 ; 144.381.131 ; 5.095 ; 1.201.853.101 ; 481 ; 1.993.840.421 ; 427 ; 1.581.316.075 ; 908 ; 3.575.156.496 ; 6.003 ; 4.777.009.597 ;
37;00.038.166;BANCO CENTRAL DO BRASIL; -   ; -   ; -   ; -   ; 15 ; 168.475.909 ; -   ; -   ; 15 ; 168.475.909 ; 4 ; 2.034.844.375 ; 4 ; 2.000.000.000 ; 8 ; 4.034.844.375 ; 23 ; 4.203.320.284 ;
38;15.114.366;BANCO BOCOM BBM S.A.; 40 ; 21.969.247 ; 181 ; 46.103.557 ; 168 ; 531.054.432 ; 1.127 ; 329.215.159 ; 1.516 ; 928.342.395 ; 118 ; 1.540.360.714 ; 184 ; 1.641.404.530 ; 302 ; 3.181.765.244 ; 1.818 ; 4.110.107.639 ;
39;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 346 ; 460.849.693 ; 1.041 ; 528.080.124 ; 2.023 ; 802.670.365 ; 4.718 ; 481.462.059 ; 8.128 ; 2.273.062.241 ; 317 ; 661.580.216 ; 327 ; 946.023.131 ; 644 ; 1.607.603.347 ; 8.772 ; 3.880.665.588 ;
40;71.027.866;BANCO BS2 S.A.; 1.568 ; 409.738.634 ; 5.912 ; 345.982.239 ; 37.315 ; 720.624.807 ; 50.826 ; 748.384.227 ; 95.621 ; 2.224.729.907 ; 155 ; 550.581.636 ; 167 ; 586.592.253 ; 322 ; 1.137.173.888 ; 95.943 ; 3.361.903.795 ;
41;13.059.145;BEXS BANCO DE CÂMBIO S/A; 133 ; 465.008.440 ; 325 ; 83.221.732 ; 58.277 ; 268.616.008 ; 492.479 ; 1.024.100.495 ; 551.214 ; 1.840.946.676 ; 1.234 ; 914.519.043 ; 272 ; 555.253.466 ; 1.506 ; 1.469.772.509 ; 552.720 ; 3.310.719.185 ;
42;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION; -   ; -   ; -   ; -   ; 76 ; 98.049.055 ; 235 ; 1.251.463.982 ; 311 ; 1.349.513.037 ; 66 ; 1.227.698.522 ; 14 ; 74.608.736 ; 80 ; 1.302.307.258 ; 391 ; 2.651.820.295 ;
43;10.690.848;BANCO DA CHINA BRASIL S.A.; 129 ; 788.732.672 ; 56 ; 115.654.233 ; 156 ; 183.879.350 ; 458 ; 58.108.863 ; 799 ; 1.146.375.118 ; 198 ; 304.390.184 ; 310 ; 1.103.279.209 ; 508 ; 1.407.669.393 ; 1.307 ; 2.554.044.511 ;
44;07.656.500;BANCO KDB DO BRASIL S.A.; 1 ; 12.000.000 ; 15 ; 5.245.911 ; 613 ; 329.937.725 ; 1.530 ; 918.817.841 ; 2.159 ; 1.266.001.477 ; 202 ; 889.790.161 ; 156 ; 357.154.649 ; 358 ; 1.246.944.810 ; 2.517 ; 2.512.946.287 ;
45;00.997.185;BANCO B3 S.A.; -   ; -   ; -   ; -   ; 916 ; 800.109.957 ; 734 ; 827.994.028 ; 1.650 ; 1.628.103.985 ; 157 ; 196.588.345 ; 234 ; 168.725.004 ; 391 ; 365.313.349 ; 2.041 ; 1.993.417.334 ;
46;28.811.341;STONEX BANCO DE CÂMBIO S.A.; 360 ; 59.640.104 ; 260 ; 17.653.370 ; 19.810 ; 686.101.288 ; 1.023 ; 63.922.517 ; 21.453 ; 827.317.279 ; 267 ; 52.003.827 ; 850 ; 716.168.350 ; 1.117 ; 768.172.178 ; 22.570 ; 1.595.489.456 ;
47;00.360.305;CAIXA ECONOMICA FEDERAL; 510 ; 207.842.792 ; 429 ; 18.031.938 ; 36.417 ; 204.309.727 ; 15.908 ; 341.343.141 ; 53.264 ; 771.527.598 ; 784 ; 362.516.465 ; 824 ; 395.863.025 ; 1.608 ; 758.379.490 ; 54.872 ; 1.529.907.088 ;
48;33.923.798;BANCO MASTER S/A; 296 ; 306.938.490 ; 627 ; 53.460.533 ; 12.055 ; 252.317.406 ; 1.607 ; 122.388.181 ; 14.585 ; 735.104.610 ; 59 ; 179.684.369 ; 140 ; 524.562.627 ; 199 ; 704.246.997 ; 14.784 ; 1.439.351.607 ;
49;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 832 ; 22.374.008 ; 7.445 ; 182.961.921 ; 10.127 ; 225.707.708 ; 22.725 ; 334.230.581 ; 41.129 ; 765.274.218 ; 2.460 ; 393.791.010 ; 605 ; 124.559.668 ; 3.065 ; 518.350.678 ; 44.194 ; 1.283.624.897 ;
50;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 124 ; 282.092.259 ; -   ; -   ; 154 ; 61.051.564 ; 8 ; 340.405 ; 286 ; 343.484.228 ; -   ; -   ; 22 ; 930.436.145 ; 22 ; 930.436.145 ; 308 ; 1.273.920.373 ;
51;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 33 ; 110.211.086 ; 9 ; 1.109.390 ; 29 ; 12.439.850 ; 107 ; 144.974.369 ; 178 ; 268.734.695 ; 63 ; 478.046.604 ; 110 ; 467.027.380 ; 173 ; 945.073.984 ; 351 ; 1.213.808.678 ;
52;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 27 ; 271.020.026 ; 40 ; 6.267.884 ; 81 ; 126.612.308 ; 135 ; 204.052.253 ; 283 ; 607.952.471 ; 28 ; 197.122.218 ; 57 ; 384.591.693 ; 85 ; 581.713.911 ; 368 ; 1.189.666.382 ;
53;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 21 ; 220.894.430 ; 14 ; 5.879.770 ; 11 ; 7.454.636 ; 54 ; 1.253.157 ; 100 ; 235.481.993 ; 34 ; 334.722.380 ; 55 ; 546.700.405 ; 89 ; 881.422.785 ; 189 ; 1.116.904.778 ;
54;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 1.547 ; 294.755.428 ; 1.684 ; 148.566.555 ; 2.701 ; 111.152.261 ; 3.288 ; 82.794.916 ; 9.220 ; 637.269.160 ; 156 ; 137.463.182 ; 251 ; 302.337.276 ; 407 ; 439.800.457 ; 9.627 ; 1.077.069.617 ;
55;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 4.044 ; 198.037.619 ; 5.074 ; 225.339.699 ; 4.030 ; 110.604.702 ; 2.241 ; 182.673.526 ; 15.389 ; 716.655.546 ; 94 ; 173.790.890 ; 40 ; 97.659.382 ; 134 ; 271.450.272 ; 15.523 ; 988.105.818 ;
56;62.144.175;BANCO PINE S.A.; 109 ; 123.562.262 ; 595 ; 223.555.297 ; 87 ; 81.456.454 ; 1.023 ; 103.942.923 ; 1.814 ; 532.516.937 ; 65 ; 299.652.739 ; 57 ; 127.489.419 ; 122 ; 427.142.158 ; 1.936 ; 959.659.094 ;
57;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.; 3 ; 433.235 ; 21 ; 886.835 ; 3.248 ; 236.754.552 ; 16.025 ; 413.076.148 ; 19.297 ; 651.150.769 ; 2.755 ; 215.759.621 ; 89 ; 40.411.198 ; 2.844 ; 256.170.818 ; 22.141 ; 907.321.587 ;
58;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 802 ; 19.204.410 ; 3.403 ; 110.285.751 ; 66.201 ; 130.964.216 ; 177.114 ; 233.553.009 ; 247.520 ; 494.007.385 ; 8.009 ; 283.439.231 ; 588 ; 89.758.527 ; 8.597 ; 373.197.758 ; 256.117 ; 867.205.143 ;
59;61.024.352;BANCO VOITER S.A.; 74 ; 93.036.193 ; 474 ; 153.676.273 ; 938 ; 168.189.644 ; 3.880 ; 224.030.298 ; 5.366 ; 638.932.408 ; 221 ; 164.835.424 ; 195 ; 39.848.862 ; 416 ; 204.684.286 ; 5.782 ; 843.616.695 ;
60;03.609.817;BANCO CARGILL S.A.; 16 ; 117.768.906 ; -   ; -   ; 22 ; 38.103.219 ; 382 ; 187.040.182 ; 420 ; 342.912.308 ; 18 ; 195.000.000 ; 6 ; 300.000.000 ; 24 ; 495.000.000 ; 444 ; 837.912.308 ;
61;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 595 ; 16.695.631 ; 4.025 ; 137.057.586 ; 8.052 ; 70.050.128 ; 18.763 ; 130.652.955 ; 31.435 ; 354.456.299 ; 3.403 ; 276.490.311 ; 358 ; 95.512.149 ; 3.761 ; 372.002.460 ; 35.196 ; 726.458.759 ;
62;00.416.968;BANCO INTER S.A.; 56 ; 10.598.279 ; 78 ; 1.385.505 ; 64.318 ; 331.354.291 ; 133.369 ; 254.557.315 ; 197.821 ; 597.895.391 ; 33 ; 16.253.523 ; 45 ; 104.617.836 ; 78 ; 120.871.359 ; 197.899 ; 718.766.750 ;
63;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; -   ; -   ; -   ; -   ; 671.260 ; 222.322.361 ; 1.054.935 ; 304.323.807 ; 1.726.195 ; 526.646.168 ; 515 ; 115.188.089 ; 867 ; 32.269.483 ; 1.382 ; 147.457.572 ; 1.727.577 ; 674.103.740 ;
64;60.889.128;BANCO SOFISA S.A.; 857 ; 198.935.643 ; 352 ; 27.667.553 ; 94 ; 15.670.587 ; 525 ; 120.584.783 ; 1.828 ; 362.858.567 ; 42 ; 113.700.905 ; 80 ; 179.883.542 ; 122 ; 293.584.448 ; 1.950 ; 656.443.015 ;
65;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 113 ; 151.138.665 ; 93 ; 76.454.146 ; 49 ; 3.420.419 ; 356 ; 80.751.156 ; 611 ; 311.764.387 ; 67 ; 180.682.246 ; 65 ; 163.176.259 ; 132 ; 343.858.504 ; 743 ; 655.622.891 ;
66;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 58 ; 5.394.016 ; 393 ; 41.292.534 ; 37.764 ; 75.579.133 ; 70.160 ; 180.177.306 ; 108.375 ; 302.442.988 ; 18.360 ; 222.393.383 ; 1.896 ; 81.816.031 ; 20.256 ; 304.209.414 ; 128.631 ; 606.652.402 ;
67;45.246.410;BANCO GENIAL S.A.; 57 ; 3.455.558 ; 190 ; 22.601.948 ; 1.437 ; 163.980.684 ; 1.713 ; 245.448.664 ; 3.397 ; 435.486.854 ; 77 ; 123.588.554 ; 23 ; 19.389.768 ; 100 ; 142.978.321 ; 3.497 ; 578.465.175 ;
68;30.723.886;BANCO MODAL S.A.; 9 ; 3.438.647 ; 5 ; 529.711 ; 731 ; 219.486.886 ; 692 ; 115.871.408 ; 1.437 ; 339.326.652 ; 7 ; 23.822.181 ; 19 ; 129.334.547 ; 26 ; 153.156.727 ; 1.463 ; 492.483.379 ;
69;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 77 ; 7.183.409 ; 1.023 ; 104.380.489 ; 2.538 ; 42.116.809 ; 10.416 ; 124.249.494 ; 14.054 ; 277.930.202 ; 2.141 ; 196.284.273 ; 176 ; 17.018.255 ; 2.317 ; 213.302.528 ; 16.371 ; 491.232.729 ;
70;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 25 ; 2.166.950 ; 134 ; 12.913.537 ; 78.484 ; 87.973.923 ; 263.429 ; 208.375.615 ; 342.072 ; 311.430.026 ; 5.055 ; 150.560.997 ; 296 ; 19.386.540 ; 5.351 ; 169.947.538 ; 347.423 ; 481.377.563 ;
71;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 601 ; 17.988.259 ; 4.263 ; 146.302.808 ; 2.673 ; 38.179.546 ; 6.105 ; 54.233.048 ; 13.642 ; 256.703.661 ; 2.186 ; 178.900.942 ; 369 ; 34.535.084 ; 2.555 ; 213.436.025 ; 16.197 ; 470.139.686 ;
72;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 2 ; 538.174 ; 104 ; 129.847.377 ; 295 ; 40.543.006 ; 689 ; 95.290.193 ; 1.090 ; 266.218.751 ; 243 ; 193.993.981 ; 29 ; 9.914.360 ; 272 ; 203.908.341 ; 1.362 ; 470.127.091 ;
73;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.; 2 ; 230.430 ; 5 ; 54.342 ; 138.336 ; 56.689.935 ; 267.604 ; 219.778.211 ; 405.947 ; 276.752.919 ; 12.531 ; 178.011.035 ; 4.809 ; 14.457.675 ; 17.340 ; 192.468.711 ; 423.287 ; 469.221.629 ;
74;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 40 ; 1.134.437 ; 524 ; 18.624.477 ; 33.193 ; 18.679.868 ; 50.649 ; 102.007.126 ; 84.406 ; 140.445.908 ; 8.777 ; 205.944.740 ; 666 ; 105.525.440 ; 9.443 ; 311.470.180 ; 93.849 ; 451.916.088 ;
75;59.118.133;BANCO LUSO BRASILEIRO S.A.; 206 ; 46.774.673 ; 546 ; 129.658.975 ; 115 ; 12.167.625 ; 648 ; 20.914.548 ; 1.515 ; 209.515.821 ; 818 ; 162.666.385 ; 330 ; 71.035.950 ; 1.148 ; 233.702.334 ; 2.663 ; 443.218.156 ;
76;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 64 ; 8.437.379 ; 141 ; 23.683.666 ; 1.015 ; 98.656.634 ; 2.878 ; 109.671.962 ; 4.098 ; 240.449.641 ; 585 ; 82.531.363 ; 310 ; 56.229.780 ; 895 ; 138.761.144 ; 4.993 ; 379.210.785 ;
