Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em JULHO / 2016;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
21;61.820.817;BANCO PAULISTA S.A.; 124 ; 59.215.242 ; 335 ; 19.895.105 ; 703 ; 95.360.927 ; 1.191 ; 110.036.091 ; 2.353 ; 284.507.365 ; 1.282 ; 605.671.188 ; 10.444 ; 624.563.822 ; 11.726 ; 1.230.235.010 ; 14.079 ; 1.514.742.375 ;;;;
22;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO; 5 ; 19.782.716 ; 161 ; 9.751.314 ; 77 ; 125.443.146 ; 63 ; 12.294.911 ; 306 ; 167.272.088 ; 135 ; 474.276.684 ; 153 ; 611.236.986 ; 288 ; 1.085.513.669 ; 594 ; 1.252.785.757 ;;;;
23;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 3 ; 36.500.000 ;;; 20 ; 64.019.466 ; 51 ; 5.064.633 ; 74 ; 105.584.099 ; 48 ; 528.466.518 ; 54 ; 613.398.014 ; 102 ; 1.141.864.531 ; 176 ; 1.247.448.631 ;;;;
24;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 135 ; 26.971.419 ; 451 ; 79.216.444 ; 343 ; 369.635.550 ; 535 ; 166.204.606 ; 1.464 ; 642.028.019 ; 61 ; 180.586.121 ; 69 ; 335.121.645 ; 130 ; 515.707.765 ; 1.594 ; 1.157.735.784 ;;;;
25;62.232.889;BANCO DAYCOVAL S.A.; 239 ; 27.828.724 ; 373 ; 29.155.118 ; 527 ; 33.529.971 ; 1.586 ; 222.238.471 ; 2.725 ; 312.752.285 ; 476 ; 413.512.307 ; 1.276 ; 224.593.466 ; 1.752 ; 638.105.773 ; 4.477 ; 950.858.058 ;;;;
26;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 96 ; 29.233.142 ; 42 ; 3.648.984 ; 43 ; 114.376.737 ; 155 ; 214.941.044 ; 336 ; 362.199.907 ; 20 ; 212.677.874 ; 30 ; 182.782.497 ; 50 ; 395.460.371 ; 386 ; 757.660.279 ;;;;
27;71.027.866;BANCO BONSUCESSO S.A.; 24 ; 548.533 ; 36 ; 1.471.007 ; 44 ; 9.669.961 ; 199 ; 12.327.004 ; 303 ; 24.016.506 ; 265 ; 360.190.471 ; 672 ; 354.600.857 ; 937 ; 714.791.328 ; 1.240 ; 738.807.833 ;;;;
28;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 75 ; 3.195.231 ; 877 ; 33.161.374 ; 479 ; 28.636.889 ; 1.504 ; 36.935.088 ; 2.935 ; 101.928.583 ; 1.171 ; 317.891.902 ; 8.502 ; 278.766.697 ; 9.673 ; 596.658.598 ; 12.608 ; 698.587.181 ;;;;
29;68.900.810;BANCO RENDIMENTO S.A.; 17 ; 2.006.639 ; 69 ; 9.821.139 ; 20.389 ; 85.788.637 ; 1.569 ; 104.459.574 ; 22.044 ; 202.075.989 ; 377 ; 240.006.299 ; 9.669 ; 232.649.034 ; 10.046 ; 472.655.333 ; 32.090 ; 674.731.323 ;;;;
30;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 15 ; 21.455.892 ; 36 ; 314.920.385 ; 51 ; 336.376.277 ; 27 ; 313.327.216 ; 6 ; 19.891.353 ; 33 ; 333.218.569 ; 84 ; 669.594.846 ;;;;
31;61.146.577;BANCO BARCLAYS S.A.;;;;; 14 ; 211.204.698 ; 17 ; 218.044.770 ; 31 ; 429.249.467 ; 20 ; 157.730.125 ; 20 ; 77.607.301 ; 40 ; 235.337.426 ; 71 ; 664.586.893 ;;;;
32;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 57 ; 100.141.338 ; 20 ; 11.279.178 ; 56 ; 171.593.336 ; 287 ; 259.330.277 ; 420 ; 542.344.129 ; 12 ; 20.287.144 ; 14 ; 95.238.038 ; 26 ; 115.525.182 ; 446 ; 657.869.311 ;;;;
33;78.632.767;BANCO OURINVEST S.A.; 55 ; 33.337.264 ; 406 ; 19.673.400 ; 315 ; 25.001.587 ; 755 ; 34.958.673 ; 1.531 ; 112.970.923 ; 298 ; 243.962.109 ; 8.329 ; 253.476.830 ; 8.627 ; 497.438.939 ; 10.158 ; 610.409.862 ;;;;
34;00.360.305;CAIXA ECONOMICA FEDERAL; 329 ; 115.429.541 ; 226 ; 6.414.829 ; 5.013 ; 51.108.931 ; 1.385 ; 76.090.957 ; 6.953 ; 249.044.259 ; 88 ; 120.849.541 ; 124 ; 194.361.569 ; 212 ; 315.211.110 ; 7.165 ; 564.255.369 ;;;;
35;49.336.860;ING BANK N.V.; 24 ; 114.305.751 ; 9 ; 2.476.222 ; 25 ; 1.925.042 ; 59 ; 6.768.050 ; 117 ; 125.475.064 ; 10 ; 224.780.099 ; 10 ; 194.869.173 ; 20 ; 419.649.271 ; 137 ; 545.124.335 ;;;;
36;28.195.667;BANCO ABC BRASIL S.A.; 69 ; 23.492.845 ; 121 ; 6.947.614 ; 34 ; 150.858.388 ; 236 ; 53.505.848 ; 460 ; 234.804.694 ; 31 ; 77.981.259 ; 40 ; 197.148.041 ; 71 ; 275.129.300 ; 531 ; 509.933.994 ;;;;
37;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;;;;;; -   ; -   ; 4 ; 413.031.446 ;;; 4 ; 413.031.446 ; 4 ; 413.031.446 ;;;;
38;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 108 ; 61.713.559 ; 249 ; 159.201.789 ; 357 ; 220.915.348 ; 17 ; 142.229.368 ; 45 ; 44.850.000 ; 62 ; 187.079.368 ; 419 ; 407.994.716 ;;;;
39;13.059.145;BEXS BANCO DE CÂMBIO S/A; 33 ; 88.608.978 ; 85 ; 2.081.920 ; 190 ; 18.396.140 ; 370 ; 66.802.447 ; 678 ; 175.889.485 ; 213 ; 80.985.015 ; 249 ; 118.864.719 ; 462 ; 199.849.735 ; 1.140 ; 375.739.220 ;;;;
40;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 39 ; 91.991.884 ;;; 77 ; 29.387.631 ; 58 ; 21.214.657 ; 174 ; 142.594.173 ; 1 ; 333.006 ; 2 ; 125.000.000 ; 3 ; 125.333.006 ; 177 ; 267.927.179 ;;;;
41;73.622.748;B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.; 120 ; 2.786.492 ; 532 ; 12.081.113 ; 1.143 ; 12.623.711 ; 2.217 ; 58.660.354 ; 4.012 ; 86.151.670 ; 2.996 ; 109.975.763 ; 196 ; 54.905.709 ; 3.192 ; 164.881.472 ; 7.204 ; 251.033.143 ;;;;
42;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 946 ; 62.770.509 ; 858 ; 31.721.284 ; 352 ; 18.200.115 ; 1.221 ; 44.781.052 ; 3.377 ; 157.472.960 ; 28 ; 39.033.825 ; 33 ; 42.964.528 ; 61 ; 81.998.353 ; 3.438 ; 239.471.313 ;;;;
43;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 17 ; 17.745.134 ; 31 ; 6.576.712 ; 9 ; 81.042.948 ; 80 ; 85.572.202 ; 137 ; 190.936.996 ; 1 ; 10.000.000 ; 3 ; 30.000.000 ; 4 ; 40.000.000 ; 141 ; 230.936.996 ;;;;
44;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 40 ; 19.890.028 ; 105 ; 12.960.117 ; 64 ; 17.419.657 ; 56 ; 6.479.451 ; 265 ; 56.749.253 ; 97 ; 52.994.479 ; 99 ; 66.971.467 ; 196 ; 119.965.946 ; 461 ; 176.715.199 ;;;;
45;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 18 ; 421.420 ; 177 ; 6.698.764 ; 81 ; 24.721.674 ; 385 ; 25.130.818 ; 661 ; 56.972.676 ; 309 ; 48.766.530 ; 680 ; 38.752.589 ; 989 ; 87.519.119 ; 1.650 ; 144.491.795 ;;;;
46;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 74 ; 423.822 ; 174 ; 1.640.757 ; 248 ; 2.064.579 ; 362 ; 69.616.044 ; 160 ; 68.810.651 ; 522 ; 138.426.695 ; 770 ; 140.491.274 ;;;;
47;03.532.415;BANCO ABN AMRO S.A.; 19 ; 51.500.000 ;;; 14 ; 12.138.867 ; 17 ; 1.392.571 ; 50 ; 65.031.437 ; 2 ; 707.300 ; 20 ; 62.051.000 ; 22 ; 62.758.300 ; 72 ; 127.789.737 ;;;;
48;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 1.180 ; 7.788.774 ; 3.772 ; 61.071.693 ; 4.952 ; 68.860.467 ; 2.319 ; 54.160.075 ; 20 ; 63.533 ; 2.339 ; 54.223.609 ; 7.291 ; 123.084.076 ;;;;
49;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;; 41 ; 306.552 ; 552 ; 20.261.731 ; 1.069 ; 54.610.216 ; 1.662 ; 75.178.500 ; 599 ; 39.009.162 ; 307 ; 5.357.699 ; 906 ; 44.366.861 ; 2.568 ; 119.545.361 ;;;;
50;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 6 ; 48.711 ; 168 ; 2.947.247 ; 404 ; 3.702.754 ; 1.227 ; 18.065.360 ; 1.805 ; 24.764.072 ; 2.004 ; 53.906.036 ; 312 ; 36.860.863 ; 2.316 ; 90.766.899 ; 4.121 ; 115.530.971 ;;;;
51;59.118.133;BANCO LUSO BRASILEIRO S.A.; 155 ; 29.727.894 ; 190 ; 6.258.748 ; 32 ; 3.879.240 ; 175 ; 17.250.300 ; 552 ; 57.116.183 ; 226 ; 23.859.275 ; 181 ; 33.945.375 ; 407 ; 57.804.650 ; 959 ; 114.920.832 ;;;;
52;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 52 ; 953.428 ; 172 ; 2.371.400 ; 1.285 ; 7.458.680 ; 4.626 ; 54.597.466 ; 6.135 ; 65.380.973 ; 838 ; 48.417.236 ; 2 ; 81.059 ; 840 ; 48.498.295 ; 6.975 ; 113.879.269 ;;;;
53;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 55 ; 48.439 ; 280 ; 842.606 ; 335 ; 891.045 ; 208 ; 55.604.349 ; 129 ; 54.889.547 ; 337 ; 110.493.896 ; 672 ; 111.384.941 ;;;;
54;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 143 ; 3.152.074 ; 1.301 ; 25.622.445 ; 1.111 ; 12.325.958 ; 2.886 ; 22.107.022 ; 5.441 ; 63.207.500 ; 657 ; 39.465.326 ; 153 ; 7.222.503 ; 810 ; 46.687.829 ; 6.251 ; 109.895.329 ;;;;
55;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 1 ; 1.000.000 ; 2 ; 517.312 ; 15 ; 14.645.351 ; 75 ; 3.041.402 ; 93 ; 19.204.065 ; 13 ; 61.939.510 ; 12 ; 28.182.220 ; 25 ; 90.121.730 ; 118 ; 109.325.795 ;;;;
56;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 151 ; 1.723.733 ; 1.119 ; 24.327.632 ; 621 ; 10.577.768 ; 2.076 ; 25.907.903 ; 3.967 ; 62.537.036 ; 1.205 ; 39.401.292 ; 12 ; 1.559.344 ; 1.217 ; 40.960.636 ; 5.184 ; 103.497.671 ;;;;
57;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 7 ; 96.421 ; 91 ; 2.041.501 ; 216 ; 669.127 ; 1.083 ; 19.520.583 ; 1.397 ; 22.327.632 ; 1.578 ; 50.638.176 ; 88 ; 29.846.977 ; 1.666 ; 80.485.154 ; 3.063 ; 102.812.786 ;;;;
58;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;; 31 ; 12.498.860 ; 39 ; 36.169.591 ; 160 ; 6.168.897 ; 230 ; 54.837.348 ; 37 ; 15.188.457 ; 19 ; 32.680.000 ; 56 ; 47.868.457 ; 286 ; 102.705.804 ;;;;
59;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 65 ; 16.277.419 ; 70 ; 34.554.538 ; 135 ; 50.831.957 ; 31 ; 30.814.500 ; 18 ; 12.532.000 ; 49 ; 43.346.500 ; 184 ; 94.178.457 ;;;;
60;33.923.798;BANCO MÁXIMA S.A.; 17 ; 448.009 ; 85 ; 3.256.417 ; 28 ; 656.451 ; 51 ; 1.910.724 ; 181 ; 6.271.601 ; 40 ; 46.497.534 ; 112 ; 40.535.010 ; 152 ; 87.032.544 ; 333 ; 93.304.145 ;;;;
61;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 22 ; 748.359 ; 352 ; 6.598.285 ; 868 ; 3.539.493 ; 3.086 ; 17.648.383 ; 4.328 ; 28.534.520 ; 1.934 ; 39.959.203 ; 283 ; 19.931.227 ; 2.217 ; 59.890.430 ; 6.545 ; 88.424.950 ;;;;
62;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 30 ; 1.137.595 ; 876 ; 22.535.418 ; 334 ; 2.841.776 ; 1.097 ; 11.458.189 ; 2.337 ; 37.972.978 ; 1.389 ; 39.274.053 ; 162 ; 9.216.347 ; 1.551 ; 48.490.399 ; 3.888 ; 86.463.377 ;;;;
63;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 35 ; 11.674.920 ; 2 ; 50.351 ; 2 ; 7.052 ; 9 ; 106.946 ; 48 ; 11.839.269 ; 24 ; 34.465.000 ; 30 ; 39.750.000 ; 54 ; 74.215.000 ; 102 ; 86.054.269 ;;;;
64;61.186.680;BANCO BMG S.A.; 10 ; 27.210.889 ;;; 1 ; 244.556 ; 19 ; 1.336.045 ; 30 ; 28.791.490 ; 2 ; 16.500.000 ; 4 ; 37.002.780 ; 6 ; 53.502.780 ; 36 ; 82.294.270 ;;;;
65;58.616.418;BANCO FIBRA S.A.; 46 ; 18.947.769 ; 289 ; 20.388.402 ; 50 ; 1.403.654 ; 208 ; 19.010.963 ; 593 ; 59.750.789 ; 5 ; 20.001.000 ; 1 ; 1.022 ; 6 ; 20.002.022 ; 599 ; 79.752.811 ;;;;
66;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 707 ; 24.308.229 ; 232 ; 8.245.690 ; 74 ; 690.379 ; 300 ; 1.213.641 ; 1.313 ; 34.457.939 ; 18 ; 13.991.417 ; 55 ; 29.472.567 ; 73 ; 43.463.984 ; 1.386 ; 77.921.923 ;;;;
67;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 120 ; 5.014.729 ; 735 ; 23.142.971 ; 248 ; 4.696.107 ; 737 ; 6.444.156 ; 1.840 ; 39.297.962 ; 303 ; 26.085.598 ; 31 ; 6.014.299 ; 334 ; 32.099.898 ; 2.174 ; 71.397.860 ;;;;
68;61.024.352;BANCO INDUSVAL S.A.; 35 ; 10.225.450 ; 33 ; 1.580.364 ; 18 ; 6.619.942 ; 49 ; 6.495.725 ; 135 ; 24.921.481 ; 15 ; 23.645.567 ; 19 ; 21.395.825 ; 34 ; 45.041.392 ; 169 ; 69.962.873 ;;;;
69;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 4 ; 31.640 ; 49 ; 302.338 ; 203 ; 34.322.837 ; 256 ; 34.656.814 ; 1.862 ; 34.144.091 ; 2 ; 8.460 ; 1.864 ; 34.152.551 ; 2.120 ; 68.809.365 ;;;;
70;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 32 ; 27.737.561 ; 38 ; 3.172.193 ; 20 ; 409.454 ; 47 ; 1.111.970 ; 137 ; 32.431.178 ; 19 ; 6.098.490 ; 22 ; 29.765.270 ; 41 ; 35.863.760 ; 178 ; 68.294.938 ;;;;
71;10.690.848;BANCO DA CHINA BRASIL S.A.; 11 ; 8.915.827 ; 13 ; 1.676.022 ; 9 ; 5.045.017 ; 29 ; 2.498.165 ; 62 ; 18.135.031 ; 15 ; 34.811.568 ; 24 ; 14.272.799 ; 39 ; 49.084.367 ; 101 ; 67.219.399 ;;;;
72;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 19 ; 1.420.524 ; 101 ; 17.274.012 ; 120 ; 18.694.535 ; 20 ; 30.646.516 ; 11 ; 14.649.839 ; 31 ; 45.296.355 ; 151 ; 63.990.891 ;;;;
73;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 432 ; 16.599.106 ; 302 ; 8.509.492 ; 162 ; 7.315.499 ; 147 ; 13.767.781 ; 1.043 ; 46.191.878 ; 13 ; 8.953.699 ; 13 ; 8.484.956 ; 26 ; 17.438.654 ; 1.069 ; 63.630.533 ;;;;
74;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 26 ; 168.208 ; 1.092 ; 3.039.170 ; 2.106 ; 14.189.292 ; 3.224 ; 17.396.670 ; 1.567 ; 28.419.831 ; 52 ; 17.025.218 ; 1.619 ; 45.445.050 ; 4.843 ; 62.841.719 ;;;;
75;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 0 ; 15 ; 647.698 ; 44 ; 15.666.841 ; 131 ; 16.394.334 ; 191 ; 32.708.873 ; 15 ; 13.352.283 ; 12 ; 11.890.000 ; 27 ; 25.242.283 ; 218 ; 57.951.156 ;;;;
76;60.889.128;BANCO SOFISA S.A.; 97 ; 28.996.228 ; 102 ; 6.005.151 ; 21 ; 811.527 ; 82 ; 540.840 ; 302 ; 36.353.745 ; 9 ; 1.029.653 ; 11 ; 17.516.178 ; 20 ; 18.545.831 ; 322 ; 54.899.576 ;;;;
77;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 3 ; 23.000.000 ; 4 ; 102.998 ; 5 ; 249.432 ; 23 ; 1.658.058 ; 35 ; 25.010.487 ; 4 ; 5.675.000 ; 9 ; 23.000.000 ; 13 ; 28.675.000 ; 48 ; 53.685.487 ;;;;
78;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA;;; 173 ; 4.737.239 ; 15 ; 38.411 ; 758 ; 21.021.192 ; 946 ; 25.796.841 ; 770 ; 25.758.596 ; 6 ; 45.226 ; 776 ; 25.803.822 ; 1.722 ; 51.600.663 ;;;;
79;15.114.366;BANCO BBM S/A; 34 ; 20.427.068 ; 3 ; 998.791 ; 10 ; 3.899.037 ; 24 ; 398.353 ; 71 ; 25.723.249 ; 8 ; 1.141.049 ; 15 ; 22.641.140 ; 23 ; 23.782.189 ; 94 ; 49.505.438 ;;;;
80;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 3 ; 9.267 ; 384 ; 15.913.761 ; 74 ; 536.478 ; 513 ; 7.403.057 ; 974 ; 23.862.564 ; 650 ; 23.568.723 ; 9 ; 851.212 ; 659 ; 24.419.935 ; 1.633 ; 48.282.499 ;;;;
81;62.144.175;BANCO PINE S.A.; 20 ; 11.757.144 ; 8 ; 13.335.916 ; 3 ; 3.157.927 ; 31 ; 7.176.418 ; 62 ; 35.427.405 ; 1 ; 10.000.000 ;;; 1 ; 10.000.000 ; 63 ; 45.427.405 ;;;;
