Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Setembro/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
40;10.690.848;BANCO DA CHINA BRASIL S.A.;BANK OF CHINA (BRASIL) - PRUDENCIAL; 28 ; 101.918.000 ; 12 ; 1.135.672 ; 148 ; 155.875.101 ; 80 ; 24.925.530 ; 268 ; 283.854.303 ; 64 ; 161.091.592 ; 83 ; 392.804.179 ; 147 ; 553.895.771 ; 415 ; 837.750.074 ;
41;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;BANRISUL - PRUDENCIAL; 526 ; 183.196.249 ; 895 ; 66.484.655 ; 332 ; 101.955.727 ; 441 ; 13.497.276 ; 2.194 ; 365.133.907 ; 32 ; 45.475.048 ; 71 ; 247.403.886 ; 103 ; 292.878.934 ; 2.297 ; 658.012.841 ;
42;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL; 133 ; 78.889.379 ; 623 ; 59.216.572 ; 302 ; 93.792.880 ; 383 ; 69.486.399 ; 1.441 ; 301.385.230 ; 60 ; 181.336.406 ; 54 ; 170.461.542 ; 114 ; 351.797.948 ; 1.555 ; 653.183.178 ;
43;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 55 ; 2.512.510 ; 310 ; 1.422.519 ; 74.265 ; 95.185.325 ; 206.069 ; 72.816.013 ; 280.699 ; 171.936.367 ; 11 ; 300.636.338 ; 10 ; 175.686.640 ; 21 ; 476.322.978 ; 280.720 ; 648.259.345 ;
44;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;BANK OF CHINA (BRASIL) - PRUDENCIAL; 47 ; 76.171.602 ; 202 ; 50.127.842 ; 23 ; 7.890.699 ; 114 ; 171.659.856 ; 386 ; 305.849.999 ; 59 ; 252.990.644 ; 43 ; 78.467.808 ; 102 ; 331.458.452 ; 488 ; 637.308.451 ;
45;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 236 ; 230.378.315 ; 193 ; 209.546.553 ; 429 ; 439.924.868 ; 33 ; 86.140.076 ; 52 ; 107.001.571 ; 85 ; 193.141.647 ; 514 ; 633.066.515 ;
46;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 9 ; 792.504 ; 36 ; 4.047.014 ; 355 ; 83.521.672 ; 940 ; 203.725.009 ; 1.340 ; 292.086.199 ; 48 ; 125.699.088 ; 1 ; 6.000.000 ; 49 ; 131.699.088 ; 1.389 ; 423.785.287 ;
47;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 935 ; 44.703.021 ; 1.433 ; 56.783.165 ; 891 ; 115.582.022 ; 434 ; 46.522.048 ; 3.693 ; 263.590.256 ; 22 ; 41.019.010 ; 17 ; 118.863.822 ; 39 ; 159.882.832 ; 3.732 ; 423.473.088 ;
48;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;SCOTIABANK BRASIL - PRUDENCIAL; 3 ; 21.700.000 ; -   ; -   ; 16 ; 6.005.059 ; 88 ; 99.588.381 ; 107 ; 127.293.440 ; 6 ; 75.660.560 ; 9 ; 212.909.874 ; 15 ; 288.570.434 ; 122 ; 415.863.874 ;
49;62.144.175;BANCO PINE S.A.;PINE - PRUDENCIAL; 29 ; 58.266.574 ; 252 ; 72.065.935 ; 29 ; 10.545.660 ; 434 ; 29.429.016 ; 744 ; 170.307.185 ; 26 ; 106.861.722 ; 23 ; 104.353.309 ; 49 ; 211.215.031 ; 793 ; 381.522.216 ;
50;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 11 ; 181.714.669 ; 11 ; 3.936.739 ; 7 ; 8.149.981 ; 52 ; 4.928.987 ; 81 ; 198.730.376 ; 3 ; 5.500.000 ; 7 ; 175.000.000 ; 10 ; 180.500.000 ; 91 ; 379.230.376 ;
51;07.656.500;BANCO KDB DO BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL; 1 ; 10.000.000 ; -   ; -   ; 109 ; 52.562.021 ; 208 ; 19.299.037 ; 318 ; 81.861.058 ; 43 ; 110.515.977 ; 63 ; 173.550.000 ; 106 ; 284.065.977 ; 424 ; 365.927.035 ;
52;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;ADVANCED CC LTDA - PRUDENCIAL; 169 ; 6.903.884 ; 2.694 ; 43.942.042 ; 1.761 ; 57.413.664 ; 3.536 ; 82.245.842 ; 8.160 ; 190.505.432 ; 418 ; 116.196.094 ; 96 ; 53.256.770 ; 514 ; 169.452.864 ; 8.674 ; 359.958.296 ;
53;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 27 ; 64.978.316 ; 11 ; 85.512.303 ; 13 ; 38.934.314 ; 51 ; 189.424.933 ; 11 ; 84.134.745 ; 8 ; 65.718.470 ; 19 ; 149.853.215 ; 70 ; 339.278.148 ;
54;00.360.305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL; 96 ; 68.310.311 ; 97 ; 4.106.687 ; 6.613 ; 37.179.719 ; 2.122 ; 58.605.470 ; 8.928 ; 168.202.187 ; 142 ; 61.056.953 ; 158 ; 107.557.648 ; 300 ; 168.614.601 ; 9.228 ; 336.816.788 ;
55;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 10.631 ; 20.101.253 ; 82.546 ; 126.005.056 ; 93.177 ; 146.106.309 ; 276 ; 105.836.230 ; -   ; -   ; 276 ; 105.836.230 ; 93.453 ; 251.942.539 ;
56;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 39 ; 815.860 ; 340 ; 8.265.776 ; 332 ; 62.379.186 ; 813 ; 72.953.698 ; 1.524 ; 144.414.520 ; 179 ; 49.920.783 ; 64 ; 30.979.044 ; 243 ; 80.899.827 ; 1.767 ; 225.314.347 ;
57;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 244 ; 41.688.403 ; 182 ; 13.194.844 ; 41 ; 14.641.197 ; 93 ; 9.094.493 ; 560 ; 78.618.937 ; 8 ; 30.579.446 ; 11 ; 54.248.766 ; 19 ; 84.828.212 ; 579 ; 163.447.149 ;
58;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 14.530 ; 2 ; 14.530 ; 2 ; 54.009.535 ; 2 ; 107.923.968 ; 4 ; 161.933.503 ; 6 ; 161.948.033 ;
59;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 115 ; 2.452.592 ; 1.135 ; 36.908.074 ; 1.163 ; 12.833.711 ; 2.669 ; 22.088.233 ; 5.082 ; 74.282.610 ; 730 ; 64.928.289 ; 144 ; 21.185.211 ; 874 ; 86.113.500 ; 5.956 ; 160.396.110 ;
60;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 2 ; 2.702.119 ; -   ; -   ; 4 ; 800.327 ; 60 ; 2.348.062 ; 66 ; 5.850.508 ; 7 ; 73.669.950 ; 5 ; 62.448.420 ; 12 ; 136.118.370 ; 78 ; 141.968.878 ;
61;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 35 ; 50.242.590 ; -   ; -   ; 39 ; 10.366.254 ; 1 ; 13.347 ; 75 ; 60.622.191 ; -   ; -   ; 1 ; 75.000.000 ; 1 ; 75.000.000 ; 76 ; 135.622.191 ;
62;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; 9 ; 4.640.873 ; 229 ; 20.773.696 ; 61 ; 30.597.301 ; 300 ; 32.503.731 ; 599 ; 88.515.601 ; 48 ; 31.587.898 ; 38 ; 11.586.261 ; 86 ; 43.174.159 ; 685 ; 131.689.760 ;
63;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 875 ; 290.973 ; 30.439 ; 8.487.339 ; 143.707 ; 50.430.969 ; 198.023 ; 49.837.479 ; 373.044 ; 109.046.760 ; 55 ; 14.433.214 ; 121 ; 5.652.816 ; 176 ; 20.086.030 ; 373.220 ; 129.132.790 ;
64;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 7 ; 114.129 ; 905 ; 54.028.338 ; 60 ; 979.580 ; 116 ; 3.794.579 ; 1.088 ; 58.916.626 ; 1.045 ; 60.960.489 ; 88 ; 4.291.290 ; 1.133 ; 65.251.779 ; 2.221 ; 124.168.405 ;
