Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Janeiro-Fevereiro/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
37;58.616.418;BANCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL; 178 ; 84.143.688 ; 1.183 ; 445.278.792 ; 65 ; 70.237.907 ; 301 ; 19.790.853 ; 1.727 ; 619.451.240 ; 161 ; 924.440.061 ; 127 ; 614.655.247 ; 288 ; 1.539.095.308 ; 2.015 ; 2.158.546.548 ;
38;68.900.810;BANCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL; 52 ; 3.161.664 ; 575 ; 54.150.325 ; 287.688 ; 577.324.229 ; 7.327 ; 145.122.184 ; 295.642 ; 779.758.402 ; 2.635 ; 323.016.401 ; 9.243 ; 705.581.190 ; 11.878 ; 1.028.597.591 ; 307.520 ; 1.808.355.993 ;
39;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;CREDIT SUISSE - PRUDENCIAL; -   ; -   ; -   ; -   ; 168 ; 554.854.231 ; 169 ; 625.141.499 ; 337 ; 1.179.995.730 ; 23 ; 306.015.220 ; 21 ; 161.000.603 ; 44 ; 467.015.823 ; 381 ; 1.647.011.553 ;
40;07.656.500;BANCO KDB DO BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL; -   ; -   ; 5 ; 1.111.551 ; 288 ; 365.328.315 ; 634 ; 293.713.334 ; 927 ; 660.153.200 ; 52 ; 324.424.045 ; 167 ; 354.620.000 ; 219 ; 679.044.045 ; 1.146 ; 1.339.197.245 ;
41;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL; 290 ; 115.339.362 ; 1.058 ; 117.611.183 ; 659 ; 320.529.154 ; 900 ; 129.980.234 ; 2.907 ; 683.459.933 ; 106 ; 194.272.129 ; 110 ; 378.497.974 ; 216 ; 572.770.103 ; 3.123 ; 1.256.230.036 ;
42;13.059.145;EBURY BANCO DE CÂMBIO S.A.;EBURY BANCO DE CÂMBIO - PRUDENCIAL; 188 ; 132.402.918 ; 801 ; 41.935.188 ; 11.390 ; 207.237.016 ; 32.478 ; 361.853.808 ; 44.857 ; 743.428.930 ; 244 ; 301.395.448 ; 287 ; 203.106.731 ; 531 ; 504.502.179 ; 45.388 ; 1.247.931.109 ;
43;10.690.848;BANCO DA CHINA BRASIL S.A.;BCO DA CHINA BRASIL S.A. - PRUDENCIAL; 90 ; 128.188.530 ; 80 ; 17.159.027 ; 185 ; 92.339.843 ; 152 ; 28.023.917 ; 507 ; 265.711.317 ; 133 ; 212.839.341 ; 193 ; 388.079.306 ; 326 ; 600.918.647 ; 833 ; 866.629.964 ;
44;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;BANRISUL - PRUDENCIAL; 991 ; 294.487.771 ; 1.098 ; 85.526.737 ; 629 ; 36.926.914 ; 881 ; 32.223.055 ; 3.599 ; 449.164.477 ; 52 ; 62.950.932 ; 156 ; 277.548.798 ; 208 ; 340.499.730 ; 3.807 ; 789.664.207 ;
45;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 67 ; 146.849.973 ; -   ; -   ; 72 ; 28.575.081 ; 1 ; 10.800 ; 140 ; 175.435.854 ; 2 ; 100.100.000 ; 17 ; 510.078.770 ; 19 ; 610.178.770 ; 159 ; 785.614.624 ;
46;00.360.305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL; 224 ; 83.521.983 ; 144 ; 6.442.287 ; 14.569 ; 118.217.923 ; 3.913 ; 164.558.458 ; 18.850 ; 372.740.651 ; 323 ; 184.345.545 ; 360 ; 217.699.578 ; 683 ; 402.045.123 ; 19.533 ; 774.785.774 ;
47;28.811.341;STONEX BANCO DE CÂMBIO S.A.;STONEX DTVM - PRUDENCIAL; 188 ; 23.661.589 ; 168 ; 5.491.629 ; 8.342 ; 309.318.714 ; 483 ; 51.700.283 ; 9.181 ; 390.172.215 ; 234 ; 51.052.454 ; 374 ; 326.840.643 ; 608 ; 377.893.097 ; 9.789 ; 768.065.312 ;
48;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 336 ; 287.091.941 ; 280 ; 236.348.368 ; 616 ; 523.440.309 ; 62 ; 75.763.089 ; 75 ; 126.485.043 ; 137 ; 202.248.132 ; 753 ; 725.688.441 ;
49;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 6 ; 80.378 ; 170 ; 4.068.040 ; 1.745 ; 294.284.513 ; 11.263 ; 318.473.685 ; 13.184 ; 616.906.616 ; 1.009 ; 66.373.199 ; 152 ; 37.903.997 ; 1.161 ; 104.277.196 ; 14.345 ; 721.183.812 ;
