Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em MARÇO / 2020;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
21;28.195.667;BANCO ABC BRASIL S.A.; 112 ; 222.472.122 ; 393 ; 133.938.358 ; 163 ; 177.972.365 ; 343 ; 165.947.991 ; 1.011 ; 700.330.836 ; 220 ; 755.093.353 ; 313 ; 930.124.580 ; 533 ; 1.685.217.933 ; 1.544 ; 2.385.548.769 ;;;;
22;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 15 ; 98.288.940 ; 41 ; 16.340.186 ; 24 ; 298.793.591 ; 85 ; 439.053.793 ; 165 ; 852.476.510 ; 105 ; 770.279.631 ; 124 ; 697.801.028 ; 229 ; 1.468.080.659 ; 394 ; 2.320.557.169 ;;;;
23;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 18 ; 38.014.032 ; 16 ; 100.682.923 ; 23 ; 635.772.736 ; 119 ; 49.471.915 ; 176 ; 823.941.607 ; 6 ; 35.504.425 ; 32 ; 524.833.882 ; 38 ; 560.338.306 ; 214 ; 1.384.279.913 ;;;;
24;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 158 ; 99.981.727 ; 607 ; 125.759.161 ; 399 ; 428.216.953 ; 485 ; 41.714.442 ; 1.649 ; 695.672.283 ; 84 ; 151.616.132 ; 106 ; 526.793.403 ; 190 ; 678.409.535 ; 1.839 ; 1.374.081.818 ;;;;
25;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 19 ; 93.777.813 ; 7 ; 32.369.579 ; 26 ; 88.585.365 ; 53 ; 66.568.341 ; 105 ; 281.301.099 ; 122 ; 476.263.660 ; 120 ; 522.971.127 ; 242 ; 999.234.786 ; 347 ; 1.280.535.885 ;;;;
26;58.160.789;BANCO SAFRA S.A.; 137 ; 72.795.709 ; 652 ; 148.078.337 ; 957 ; 314.841.357 ; 1.441 ; 112.615.887 ; 3.187 ; 648.331.291 ; 137 ; 136.326.385 ; 135 ; 257.947.224 ; 272 ; 394.273.610 ; 3.459 ; 1.042.604.901 ;;;;
27;62.232.889;BANCO DAYCOVAL S.A.; 550 ; 69.592.710 ; 521 ; 46.216.110 ; 3.421 ; 239.597.478 ; 1.541 ; 84.656.296 ; 6.033 ; 440.062.594 ; 364 ; 154.317.388 ; 645 ; 352.305.299 ; 1.009 ; 506.622.687 ; 7.042 ; 946.685.281 ;;;;
28;68.900.810;BANCO RENDIMENTO S.A.; 41 ; 2.401.719 ; 156 ; 41.918.631 ; 103.911 ; 321.018.161 ; 6.946 ; 99.536.656 ; 111.054 ; 464.875.167 ; 1.232 ; 111.213.314 ; 5.751 ; 291.943.852 ; 6.983 ; 403.157.167 ; 118.037 ; 868.032.333 ;;;;
29;78.632.767;BANCO OURINVEST S.A.; 251 ; 29.148.329 ; 1.451 ; 80.466.995 ; 1.670 ; 87.339.627 ; 1.654 ; 100.303.954 ; 5.026 ; 297.258.905 ; 1.161 ; 276.366.493 ; 3.487 ; 220.834.682 ; 4.648 ; 497.201.175 ; 9.674 ; 794.460.080 ;;;;
30;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 80 ; 4.639.616 ; 462 ; 20.271.908 ; 255 ; 164.638.161 ; 95.654 ; 107.085.825 ; 96.451 ; 296.635.511 ; 258 ; 220.303.179 ; 327 ; 264.291.947 ; 585 ; 484.595.126 ; 97.036 ; 781.230.637 ;;;;
31;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 29 ; 38.515.924 ;;; 30 ; 20.008.019 ; 1 ; 61.095 ; 60 ; 58.585.038 ;;; 25 ; 684.221.480 ; 25 ; 684.221.480 ; 85 ; 742.806.518 ;;;;
32;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 395 ; 41.283.836 ; 1.135 ; 36.486.840 ; 1.491 ; 85.885.263 ; 2.418 ; 134.325.006 ; 5.439 ; 297.980.945 ; 1.406 ; 231.551.464 ; 4.304 ; 178.089.215 ; 5.710 ; 409.640.680 ; 11.149 ; 707.621.625 ;;;;
33;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 71 ; 114.360.608 ; 193 ; 12.586.292 ; 22 ; 47.128.748 ; 165 ; 28.287.188 ; 451 ; 202.362.836 ; 39 ; 204.929.422 ; 54 ; 255.638.785 ; 93 ; 460.568.207 ; 544 ; 662.931.043 ;;;;
34;58.616.418;BANCO FIBRA S.A.; 61 ; 37.724.291 ; 594 ; 85.803.189 ; 94 ; 23.935.040 ; 178 ; 29.429.703 ; 927 ; 176.892.223 ; 42 ; 238.124.859 ; 35 ; 188.145.161 ; 77 ; 426.270.020 ; 1.004 ; 603.162.243 ;;;;
35;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 128 ; 30.935.575 ; 515 ; 192.775.661 ; 643 ; 223.711.235 ; 93 ; 264.326.777 ; 4 ; 52.800.000 ; 97 ; 317.126.777 ; 740 ; 540.838.012 ;;;;
36;13.059.145;BEXS BANCO DE CÂMBIO S/A; 15 ; 78.573.941 ; 8 ; 554.224 ; 69.598 ; 61.074.591 ; 10.484 ; 144.942.586 ; 80.105 ; 285.145.342 ; 89 ; 126.205.933 ; 61 ; 123.071.339 ; 150 ; 249.277.272 ; 80.255 ; 534.422.614 ;;;;
37;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 54 ; 72.916.596 ; 159 ; 24.861.745 ; 93 ; 82.973.674 ; 156 ; 78.097.824 ; 462 ; 258.849.838 ; 81 ; 80.579.305 ; 95 ; 180.396.155 ; 176 ; 260.975.460 ; 638 ; 519.825.298 ;;;;
38;00.360.305;CAIXA ECONOMICA FEDERAL; 130 ; 21.361.103 ; 47 ; 18.690.635 ; 9.151 ; 124.202.898 ; 825 ; 81.576.577 ; 10.153 ; 245.831.214 ; 223 ; 103.992.454 ; 226 ; 126.245.210 ; 449 ; 230.237.664 ; 10.602 ; 476.068.877 ;;;;
39;62.144.175;BANCO PINE S.A.; 21 ; 16.546.893 ; 222 ; 23.750.699 ; 7 ; 7.222.849 ; 36 ; 8.693.403 ; 286 ; 56.213.844 ; 64 ; 193.783.869 ; 144 ; 183.824.735 ; 208 ; 377.608.604 ; 494 ; 433.822.448 ;;;;
40;00.997.185;BANCO B3 S.A.;;;;; 227 ; 122.570.023 ; 186 ; 128.815.690 ; 413 ; 251.385.713 ; 87 ; 81.188.088 ; 45 ; 74.958.690 ; 132 ; 156.146.778 ; 545 ; 407.532.492 ;;;;
41;15.114.366;BANCO BOCOM BBM S.A.; 21 ; 15.548.443 ; 10 ; 542.272 ; 27 ; 198.575.588 ; 166 ; 161.772.423 ; 224 ; 376.438.725 ; 5 ; 30.178.126 ; 2 ; 179.700 ; 7 ; 30.357.825 ; 231 ; 406.796.551 ;;;;
42;92.894.922;BANCO ORIGINAL S.A.; 31 ; 79.697.501 ; 18 ; 20.039.666 ; 57 ; 203.540 ; 115 ; 7.201.805 ; 221 ; 107.142.512 ; 5 ; 5.078.937 ; 13 ; 275.078.567 ; 18 ; 280.157.504 ; 239 ; 387.300.016 ;;;;
43;33.923.798;BANCO MÁXIMA S.A.; 131 ; 55.330.657 ; 243 ; 31.304.897 ; 4.682 ; 70.226.722 ; 24.297 ; 54.267.097 ; 29.353 ; 211.129.373 ; 69 ; 41.642.948 ; 84 ; 84.497.281 ; 153 ; 126.140.229 ; 29.506 ; 337.269.602 ;;;;
44;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 29 ; 48.181.897 ; 22 ; 122.064.316 ; 51 ; 170.246.214 ; 3 ; 114.300.000 ; 4 ; 42.300.000 ; 7 ; 156.600.000 ; 58 ; 326.846.214 ;;;;
45;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 13 ; 26.912.131 ; 60 ; 19.046.445 ; 10 ; 5.483.312 ; 68 ; 12.311.535 ; 151 ; 63.753.423 ; 28 ; 122.224.344 ; 29 ; 135.417.576 ; 57 ; 257.641.920 ; 208 ; 321.395.343 ;;;;
46;71.027.866;BANCO BS2 S.A.; 172 ; 19.911.415 ; 592 ; 29.696.463 ; 3.783 ; 108.733.285 ; 7.445 ; 36.287.054 ; 11.992 ; 194.628.216 ; 109 ; 13.037.821 ; 693 ; 79.036.664 ; 802 ; 92.074.485 ; 12.794 ; 286.702.701 ;;;;
47;10.690.848;BANCO DA CHINA BRASIL S.A.; 26 ; 48.155.895 ; 32 ; 46.954.859 ; 26 ; 76.709.945 ; 50 ; 17.643.384 ; 134 ; 189.464.084 ; 27 ; 8.315.346 ; 51 ; 68.672.905 ; 78 ; 76.988.251 ; 212 ; 266.452.335 ;;;;
48;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 641 ; 67.456.902 ; 964 ; 41.825.937 ; 420 ; 4.631.136 ; 628 ; 39.391.498 ; 2.653 ; 153.305.474 ; 23 ; 39.230.658 ; 25 ; 28.641.652 ; 48 ; 67.872.310 ; 2.701 ; 221.177.784 ;;;;
49;30.723.886;BANCO MODAL S.A.; 24 ; 20.729.801 ; 73 ; 3.338.752 ; 128 ; 42.507.262 ; 113 ; 58.776.775 ; 338 ; 125.352.590 ; 14 ; 45.945.548 ; 7 ; 46.021.880 ; 21 ; 91.967.428 ; 359 ; 217.320.018 ;;;;
50;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 178 ; 3.506.402 ; 506 ; 12.889.991 ; 12.168 ; 28.278.359 ; 2.421 ; 22.819.977 ; 15.273 ; 67.494.729 ; 838 ; 74.030.366 ; 327 ; 70.131.660 ; 1.165 ; 144.162.026 ; 16.438 ; 211.656.755 ;;;;
51;33.042.953;CITIBANK N.A.;;;;; 1 ; 1.902 ; 8 ; 1.234.990 ; 9 ; 1.236.892 ;;; 1 ; 198.731.501 ; 1 ; 198.731.501 ; 10 ; 199.968.393 ;;;;
52;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 1 ; 4.700.000 ;;; 2 ; 7.529 ; 268 ; 82.415.545 ; 271 ; 87.123.074 ; 16 ; 86.000.000 ;;; 16 ; 86.000.000 ; 287 ; 173.123.074 ;;;;
53;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 203 ; 4.137.823 ; 1.351 ; 19.550.801 ; 1.887 ; 15.485.576 ; 3.532 ; 21.841.289 ; 6.973 ; 61.015.489 ; 473 ; 60.072.275 ; 252 ; 38.370.140 ; 725 ; 98.442.415 ; 7.698 ; 159.457.905 ;;;;
54;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 15 ; 1.701.655 ; 21 ; 764.858 ; 2.914 ; 58.690.590 ; 281 ; 11.435.044 ; 3.231 ; 72.592.147 ; 87 ; 8.748.252 ; 116 ; 56.940.563 ; 203 ; 65.688.815 ; 3.434 ; 138.280.961 ;;;;
55;45.246.410;PLURAL S.A. BANCO MÚLTIPLO; 19 ; 1.391.483 ; 18 ; 947.037 ; 193 ; 11.820.619 ; 378 ; 48.672.057 ; 608 ; 62.831.196 ; 44 ; 43.074.262 ; 12 ; 6.633.305 ; 56 ; 49.707.567 ; 664 ; 112.538.763 ;;;;
56;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 945 ; 34.887.776 ; 9.915 ; 40.756.991 ; 10.860 ; 75.644.767 ; 138 ; 13.643.921 ; 118 ; 8.693.058 ; 256 ; 22.336.979 ; 11.116 ; 97.981.746 ;;;;
57;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 5 ; 35.819.751 ; 3 ; 164.008 ; 1 ; 54.179 ; 111 ; 15.394.949 ; 120 ; 51.432.887 ; 11 ; 13.190.000 ; 6 ; 33.100.000 ; 17 ; 46.290.000 ; 137 ; 97.722.887 ;;;;
58;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 615 ; 26.276.697 ; 479 ; 12.373.959 ; 395 ; 8.165.748 ; 251 ; 14.294.915 ; 1.740 ; 61.111.318 ; 10 ; 15.996.336 ; 13 ; 17.888.799 ; 23 ; 33.885.134 ; 1.763 ; 94.996.452 ;;;;
59;07.679.404;BANCO TOPÁZIO S.A.; 6 ; 3.583.193 ; 12 ; 224.413 ; 719 ; 3.228.199 ; 205 ; 40.257.918 ; 942 ; 47.293.723 ; 120 ; 37.297.130 ; 15 ; 3.648.080 ; 135 ; 40.945.211 ; 1.077 ; 88.238.934 ;;;;
60;03.609.817;BANCO CARGILL S.A.; 14 ; 16.122.616 ; 1 ; 39.925 ;;; 25 ; 13.981.586 ; 40 ; 30.144.127 ; 2 ; 57.000.000 ;;; 2 ; 57.000.000 ; 42 ; 87.144.127 ;;;;
61;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 28 ; 31.987.793 ; 32 ; 2.460.442 ; 59 ; 2.188.556 ; 59 ; 3.056.116 ; 178 ; 39.692.906 ; 33 ; 4.531.021 ; 27 ; 39.176.030 ; 60 ; 43.707.052 ; 238 ; 83.399.957 ;;;;
62;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 3 ; 44.837 ; 46 ; 11.218.101 ; 81 ; 25.648.840 ; 145 ; 28.132.191 ; 275 ; 65.043.968 ; 59 ; 14.648.100 ; 13 ; 992.000 ; 72 ; 15.640.100 ; 347 ; 80.684.068 ;;;;
63;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 10 ; 35.840.000 ; 14 ; 901.795 ; 13 ; 2.423.308 ; 35 ; 727.521 ; 72 ; 39.892.625 ; 5 ; 925.000 ; 14 ; 37.457.397 ; 19 ; 38.382.397 ; 91 ; 78.275.022 ;;;;
64;59.118.133;BANCO LUSO BRASILEIRO S.A.; 56 ; 5.338.583 ; 193 ; 26.050.058 ; 55 ; 3.966.199 ; 85 ; 2.627.104 ; 389 ; 37.981.945 ; 175 ; 29.688.974 ; 89 ; 9.995.507 ; 264 ; 39.684.482 ; 653 ; 77.666.426 ;;;;
65;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 11 ; 30.011.166 ; 1 ; 23.264 ; 5 ; 3.207.455 ; 22 ; 4.800.871 ; 39 ; 38.042.757 ; 4 ; 2.515.361 ; 9 ; 29.000.000 ; 13 ; 31.515.361 ; 52 ; 69.558.117 ;;;;
66;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 86 ; 1.256.226 ; 756 ; 14.393.007 ; 590 ; 9.215.641 ; 1.207 ; 11.632.159 ; 2.639 ; 36.497.032 ; 413 ; 21.797.976 ; 60 ; 6.279.371 ; 473 ; 28.077.347 ; 3.112 ; 64.574.380 ;;;;
67;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 19 ; 17.508.517 ; 12 ; 3.147.451 ; 19 ; 13.171.660 ; 38 ; 3.472.113 ; 88 ; 37.299.741 ; 6 ; 292.169 ; 11 ; 23.894.258 ; 17 ; 24.186.427 ; 105 ; 61.486.168 ;;;;
68;60.889.128;BANCO SOFISA S.A.; 67 ; 12.193.629 ; 42 ; 4.243.783 ; 7 ; 2.006.717 ; 42 ; 1.062.818 ; 158 ; 19.506.947 ; 12 ; 31.549.565 ; 4 ; 6.514.794 ; 16 ; 38.064.359 ; 174 ; 57.571.306 ;;;;
69;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 27 ; 15.986.427 ; 18 ; 2.809.696 ; 15 ; 344.691 ; 23 ; 8.333.697 ; 83 ; 27.474.512 ; 9 ; 12.371.579 ; 15 ; 17.543.097 ; 24 ; 29.914.676 ; 107 ; 57.389.188 ;;;;
70;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 7.000.000 ; 13 ; 4.125.488 ; 48 ; 13.151.065 ; 75 ; 9.476.961 ; 137 ; 33.753.514 ; 29 ; 8.517.383 ; 9 ; 15.025.950 ; 38 ; 23.543.333 ; 175 ; 57.296.847 ;;;;
71;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 921 ; 10.934.113 ; 1.792 ; 16.237.297 ; 2.713 ; 27.171.410 ; 1.432 ; 12.359.810 ; 317 ; 10.984.571 ; 1.749 ; 23.344.381 ; 4.462 ; 50.515.791 ;;;;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 142 ; 2.077.164 ; 953 ; 16.455.169 ; 360 ; 4.502.294 ; 867 ; 5.725.525 ; 2.322 ; 28.760.153 ; 285 ; 17.435.432 ; 24 ; 1.797.952 ; 309 ; 19.233.384 ; 2.631 ; 47.993.537 ;;;;
73;61.186.680;BANCO BMG S.A.; 3 ; 3.613.950 ; 2 ; 1.281.719 ; 3 ; 113.107 ; 25 ; 6.144.693 ; 33 ; 11.153.468 ; 3 ; 21.127.800 ; 1 ; 15.000.000 ; 4 ; 36.127.800 ; 37 ; 47.281.268 ;;;;
74;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 177 ; 3.075.994 ; 660 ; 15.249.605 ; 470 ; 5.145.783 ; 527 ; 4.304.681 ; 1.834 ; 27.776.064 ; 246 ; 15.128.192 ; 57 ; 3.805.790 ; 303 ; 18.933.982 ; 2.137 ; 46.710.045 ;;;;
75;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 8 ; 195.609 ; 40 ; 670.452 ; 268 ; 7.631.508 ; 706 ; 13.807.114 ; 1.022 ; 22.304.682 ; 144 ; 15.156.753 ; 80 ; 8.561.945 ; 224 ; 23.718.699 ; 1.246 ; 46.023.381 ;;;;
76;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 59 ; 809.387 ; 188 ; 2.070.613 ; 1.490 ; 12.162.373 ; 2.161 ; 18.296.483 ; 3.898 ; 33.338.856 ; 321 ; 9.538.802 ; 45 ; 2.519.223 ; 366 ; 12.058.025 ; 4.264 ; 45.396.881 ;;;;
77;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 40 ; 636.965 ; 632 ; 17.647.268 ; 219 ; 2.937.182 ; 481 ; 4.567.832 ; 1.372 ; 25.789.246 ; 421 ; 18.988.531 ; 21 ; 346.213 ; 442 ; 19.334.744 ; 1.814 ; 45.123.990 ;;;;
78;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 8 ; 85.516 ; 415 ; 2.571.046 ; 539 ; 3.334.415 ; 962 ; 5.990.977 ; 486 ; 17.306.388 ; 97 ; 16.631.732 ; 583 ; 33.938.120 ; 1.545 ; 39.929.097 ;;;;
79;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 28 ; 546.621 ; 407 ; 9.115.558 ; 258 ; 2.447.911 ; 628 ; 5.842.415 ; 1.321 ; 17.952.505 ; 716 ; 14.632.322 ; 167 ; 2.691.436 ; 883 ; 17.323.758 ; 2.204 ; 35.276.263 ;;;;
80;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 37 ; 655.648 ; 327 ; 5.791.023 ; 423 ; 7.303.257 ; 694 ; 6.535.838 ; 1.481 ; 20.285.767 ; 396 ; 8.825.654 ; 159 ; 4.455.493 ; 555 ; 13.281.147 ; 2.036 ; 33.566.914 ;;;;
