Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado em JANEIRO / 2015;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;;;;
;;; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ;;;;
65;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 8 ; 333.088 ; 35 ; 5.426.921 ; 12 ; 21.330.292 ; 51 ; 6.203.212 ; 106 ; 33.293.514 ; 12 ; 11.884.541 ; 6 ; 21.035.434 ; 18 ; 32.919.974 ; 124 ; 66.213.488 ;;;;
66;02.318.507;BANCO KEB DO BRASIL S.A.; 1 ; 1.382.108 ; 2 ; 995.966 ; 37 ; 19.642.489 ; 379 ; 29.318.904 ; 419 ; 51.339.467 ; 9 ; 11.863.000 ; 4 ; 2.500.000 ; 13 ; 14.363.000 ; 432 ; 65.702.467 ;;;;
67;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 255 ; 13.515.608 ; 358 ; 12.668.066 ; 105 ; 2.273.497 ; 287 ; 16.478.225 ; 1.005 ; 44.935.396 ; 40 ; 15.836.922 ; 4 ; 2.645.440 ; 44 ; 18.482.362 ; 1.049 ; 63.417.758 ;;;;
68;03.532.415;BANCO ABN AMRO S.A.; 16 ; 23.934.143 ; 1 ; 3.442.920 ; 5 ; 2.419.035 ; 9 ; 1.666.881 ; 31 ; 31.462.979 ; 3 ; 4.920.000 ; 15 ; 25.260.000 ; 18 ; 30.180.000 ; 49 ; 61.642.979 ;;;;
69;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 28 ; 20.904.586 ; 42 ; 4.953.703 ; 15 ; 257.249 ; 45 ; 738.618 ; 130 ; 26.854.156 ; 8 ; 6.970.683 ; 16 ; 22.434.276 ; 24 ; 29.404.959 ; 154 ; 56.259.115 ;;;;
70;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 8 ; 85.214 ; 546 ; 14.008.992 ; 1.139 ; 1.955.047 ; 1.253 ; 11.561.876 ; 2.946 ; 27.611.130 ; 490 ; 25.014.853 ; 19 ; 1.480.990 ; 509 ; 26.495.844 ; 3.455 ; 54.106.974 ;;;;
71;74.451.022;TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA; 18 ; 604.745 ; 503 ; 11.629.972 ; 124 ; 1.259.469 ; 1.845 ; 14.908.482 ; 2.490 ; 28.402.667 ; 623 ; 24.753.723 ; 4 ; 126.345 ; 627 ; 24.880.068 ; 3.117 ; 53.282.735 ;;;;
72;15.219.389;MACRO CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;;; 421 ; 21.218.940 ; 1 ; 120 ; 71 ; 5.124.097 ; 493 ; 26.343.157 ; 331 ; 26.645.112 ; 5 ; 202.974 ; 336 ; 26.848.085 ; 829 ; 53.191.243 ;;;;
73;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 11 ; 3.296.096 ; 1 ; 269.934 ; 1 ; 52 ; 4 ; 6.960 ; 17 ; 3.573.043 ; 16 ; 19.300.000 ; 33 ; 27.750.000 ; 49 ; 47.050.000 ; 66 ; 50.623.043 ;;;;
74;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 17 ; 251.633 ; 688 ; 17.317.662 ; 137 ; 3.173.246 ; 655 ; 6.835.320 ; 1.497 ; 27.577.861 ; 370 ; 21.126.339 ; 6 ; 375.964 ; 376 ; 21.502.303 ; 1.873 ; 49.080.164 ;;;;
75;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO;;; 25 ; 533.775 ; 57 ; 20.421.556 ; 58 ; 11.125.178 ; 140 ; 32.080.509 ; 24 ; 2.826.945 ; 19 ; 11.574.000 ; 43 ; 14.400.945 ; 183 ; 46.481.454 ;;;;
76;10.853.017;TURMALINA CORRETORA DE CÂMBIO S.A.;;; 14 ; 449.730 ; 535 ; 1.507.227 ; 1.129 ; 22.068.332 ; 1.678 ; 24.025.290 ; 693 ; 21.073.702 ; 3 ; 37.727 ; 696 ; 21.111.429 ; 2.374 ; 45.136.718 ;;;;
77;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 60 ; 6.347.825 ; 173 ; 13.417.122 ; 8 ; 412.222 ; 55 ; 1.119.131 ; 296 ; 21.296.300 ; 66 ; 13.885.304 ; 27 ; 6.074.365 ; 93 ; 19.959.670 ; 389 ; 41.255.970 ;;;;
78;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 1 ; 3.500.000 ; 4 ; 13.815.840 ; 2 ; 43.353 ; 9 ; 2.219.828 ; 16 ; 19.579.021 ; 5 ; 16.430.000 ; 1 ; 3.500.000 ; 6 ; 19.930.000 ; 22 ; 39.509.021 ;;;;
79;07.679.404;BANCO TOPÁZIO S.A.; 8 ; 1.078.390 ; 7 ; 77.731 ; 5 ; 819.034 ; 109 ; 17.927.069 ; 129 ; 19.902.223 ; 76 ; 17.543.824 ; 6 ; 1.377.000 ; 82 ; 18.920.824 ; 211 ; 38.823.046 ;;;;
80;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 2 ; 57.000 ; 79 ; 1.033.809 ; 348 ; 1.633.528 ; 1.701 ; 15.540.698 ; 2.130 ; 18.265.035 ; 735 ; 17.058.866 ; 21 ; 2.087.083 ; 756 ; 19.145.948 ; 2.886 ; 37.410.984 ;;;;
81;61.033.106;BPN BRASIL BANCO MÚLTIPLO S.A.; 4 ; 3.310.589 ;;; 34 ; 15.377.348 ; 6 ; 30.245 ; 44 ; 18.718.182 ; 2 ; 1.718 ; 9 ; 18.601.696 ; 11 ; 18.603.414 ; 55 ; 37.321.596 ;;;;
82;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 20 ; 4.733.254 ; 32 ; 14.093.525 ; 52 ; 18.826.779 ; 30 ; 13.562.000 ; 10 ; 4.205.000 ; 40 ; 17.767.000 ; 92 ; 36.593.779 ;;;;
83;10.690.848;BANCO DA CHINA BRASIL S.A.; 2 ; 196.534 ; 14 ; 771.126 ; 17 ; 11.032.888 ; 55 ; 5.317.142 ; 88 ; 17.317.690 ; 13 ; 5.920.000 ; 8 ; 11.060.000 ; 21 ; 16.980.000 ; 109 ; 34.297.690 ;;;;
84;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 3.790 ; 175 ; 1.233.384 ; 552 ; 5.584.537 ; 728 ; 6.821.711 ; 204 ; 15.449.744 ; 48 ; 11.101.242 ; 252 ; 26.550.986 ; 980 ; 33.372.697 ;;;;
85;65.982.589;GRACO CORRETORA DE CAMBIO S.A.; 2 ; 13.223 ; 164 ; 6.434.235 ; 124 ; 342.752 ; 593 ; 5.974.990 ; 883 ; 12.765.200 ; 401 ; 16.176.225 ; 19 ; 4.069.041 ; 420 ; 20.245.266 ; 1.303 ; 33.010.466 ;;;;
86;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;; 11 ; 449.780 ; 95 ; 176.310 ; 814 ; 14.795.032 ; 920 ; 15.421.122 ; 332 ; 15.996.993 ; 6 ; 836.000 ; 338 ; 16.832.993 ; 1.258 ; 32.254.116 ;;;;
87;69.251.239;PIONEER CORRETORA DE CAMBIO LTDA; 14 ; 303.674 ; 342 ; 7.923.670 ; 84 ; 1.405.699 ; 611 ; 6.533.195 ; 1.051 ; 16.166.238 ; 606 ; 14.406.554 ; 58 ; 1.658.894 ; 664 ; 16.065.448 ; 1.715 ; 32.231.687 ;;;;
88;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 7 ; 75.126 ; 84 ; 1.484.843 ; 88 ; 208.904 ; 2.413 ; 13.779.611 ; 2.592 ; 15.548.484 ; 691 ; 15.577.418 ; 11 ; 506.124 ; 702 ; 16.083.542 ; 3.294 ; 31.632.026 ;;;;
89;59.285.411;BANCO PAN S.A.; 9 ; 4.110.838 ;;; 5 ; 48.734 ; 22 ; 8.621.808 ; 36 ; 12.781.381 ; 1 ; 7.937.545 ; 11 ; 9.100.000 ; 12 ; 17.037.545 ; 48 ; 29.818.926 ;;;;
90;19.307.785;MSB BANK S.A. BANCO DE CÂMBIO;;;;; 24 ; 3.693.319 ; 167 ; 3.691.549 ; 191 ; 7.384.868 ; 80 ; 10.649.132 ; 84 ; 11.389.613 ; 164 ; 22.038.745 ; 355 ; 29.423.613 ;;;;
91;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 15.459 ; 51 ; 1.384.797 ; 580 ; 786.726 ; 2.029 ; 10.466.202 ; 2.661 ; 12.653.184 ; 355 ; 13.726.647 ; 24 ; 2.687.960 ; 379 ; 16.414.607 ; 3.040 ; 29.067.791 ;;;;
92;43.653.450;MOEDA SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 256 ; 11.887.978 ; 3 ; 180.635 ; 106 ; 2.084.767 ; 365 ; 14.153.380 ; 160 ; 13.867.772 ; 1 ; 78.701 ; 161 ; 13.946.473 ; 526 ; 28.099.853 ;;;;
93;19.878.228;TITUR CORRETORA DE CÂMBIO LTDA.;;;;; 6 ; 5.389 ; 68 ; 13.875.463 ; 74 ; 13.880.852 ; 366 ; 13.870.293 ;;; 366 ; 13.870.293 ; 440 ; 27.751.145 ;;;;
94;15.230.501;CATEDRAL CORRETORA DE CÂMBIO E TÍTULOS MOBILIÁRIOS LTDA.;;; 49 ; 3.093.223 ;;; 33 ; 10.448.192 ; 82 ; 13.541.415 ; 41 ; 13.541.415 ;;; 41 ; 13.541.415 ; 123 ; 27.082.829 ;;;;
95;62.144.175;BANCO PINE S.A.; 7 ; 4.759.932 ; 6 ; 8.124.731 ; 9 ; 864.770 ; 55 ; 3.298.280 ; 77 ; 17.047.713 ; 1 ; 10.000.000 ;;; 1 ; 10.000.000 ; 78 ; 27.047.713 ;;;;
96;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 16 ; 418.281 ; 214 ; 6.185.325 ; 117 ; 512.180 ; 842 ; 7.202.273 ; 1.189 ; 14.318.059 ; 755 ; 12.577.217 ; 1 ; 468 ; 756 ; 12.577.684 ; 1.945 ; 26.895.743 ;;;;
97;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 9 ; 150.324 ; 282 ; 5.905.872 ; 65 ; 584.918 ; 490 ; 6.874.790 ; 846 ; 13.515.903 ; 869 ; 12.460.752 ; 28 ; 415.030 ; 897 ; 12.875.782 ; 1.743 ; 26.391.686 ;;;;
98;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 2 ; 40.704 ; 171 ; 5.488.740 ; 7 ; 20.108 ; 2.047 ; 7.414.928 ; 2.227 ; 12.964.479 ; 391 ; 12.977.248 ; 6 ; 109.424 ; 397 ; 13.086.673 ; 2.624 ; 26.051.152 ;;;;
99;35.602.606;MIDAS SOCIEDADE CORRETORA DE CÂMBIO S.A.;;; 3 ; 8.360 ; 68 ; 128.876 ; 4.538 ; 11.906.329 ; 4.609 ; 12.043.564 ; 385 ; 11.823.231 ;;; 385 ; 11.823.231 ; 4.994 ; 23.866.795 ;;;;
100;33.042.151;BANCO DE LA NACION ARGENTINA; 4 ; 4.519.000 ; 3 ; 70.827 ; 290 ; 391.464 ; 71 ; 59.363 ; 368 ; 5.040.654 ; 5 ; 5.620.392 ; 9 ; 10.500.396 ; 14 ; 16.120.787 ; 382 ; 21.161.441 ;;;;
101;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 1 ; 14.789 ; 123 ; 4.004.987 ; 123 ; 807.722 ; 2.168 ; 5.696.306 ; 2.415 ; 10.523.805 ; 244 ; 9.468.484 ; 29 ; 539.788 ; 273 ; 10.008.272 ; 2.688 ; 20.532.077 ;;;;
102;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 129 ; 702.525 ; 392 ; 7.250.468 ; 521 ; 7.952.993 ; 461 ; 9.460.676 ; 39 ; 2.892.242 ; 500 ; 12.352.917 ; 1.021 ; 20.305.910 ;;;;
103;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 23 ; 441.187 ; 288 ; 268.826 ; 1.713 ; 4.204.647 ; 2.024 ; 4.914.660 ; 235 ; 9.885.324 ; 76 ; 5.352.298 ; 311 ; 15.237.623 ; 2.335 ; 20.152.282 ;;;;
104;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 25 ; 447.450 ; 178 ; 3.720.978 ; 213 ; 1.914.506 ; 614 ; 5.946.640 ; 1.030 ; 12.029.573 ; 227 ; 7.390.950 ; 3 ; 71.620 ; 230 ; 7.462.570 ; 1.260 ; 19.492.144 ;;;;
105;92.894.922;BANCO ORIGINAL S.A.; 3 ; 2.887.019 ; 22 ; 9.095.598 ;;; 128 ; 1.553.579 ; 153 ; 13.536.196 ; 8 ; 4.675.722 ; 2 ; 296 ; 10 ; 4.676.018 ; 163 ; 18.212.214 ;;;;
106;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 37 ; 789.533 ; 35 ; 169.317 ; 82 ; 7.611.089 ; 154 ; 8.569.939 ; 350 ; 8.374.351 ; 3 ; 186.555 ; 353 ; 8.560.906 ; 507 ; 17.130.844 ;;;;
107;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA;;; 26 ; 710.950 ; 43 ; 890.101 ; 793 ; 7.435.780 ; 862 ; 9.036.831 ; 137 ; 7.517.368 ; 5 ; 427.602 ; 142 ; 7.944.970 ; 1.004 ; 16.981.801 ;;;;
108;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 18 ; 1.863.450 ; 19 ; 814.213 ; 6 ; 5.644.910 ; 15 ; 5.213.520 ; 58 ; 13.536.094 ; 1 ; 750.000 ; 3 ; 2.400.000 ; 4 ; 3.150.000 ; 62 ; 16.686.094 ;;;;
109;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 337 ; 661.988 ; 1.003 ; 8.492.448 ; 1.340 ; 9.154.436 ; 212 ; 7.080.725 ; 13 ; 33.314 ; 225 ; 7.114.039 ; 1.565 ; 16.268.476 ;;;;
110;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;;;;; 211 ; 371.168 ; 999 ; 7.593.943 ; 1.210 ; 7.965.110 ; 527 ; 7.242.243 ;;; 527 ; 7.242.243 ; 1.737 ; 15.207.353 ;;;;
111;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.;;; 45 ; 1.462.021 ; 39 ; 568.523 ; 539 ; 4.659.284 ; 623 ; 6.689.828 ; 85 ; 5.828.686 ; 6 ; 318.937 ; 91 ; 6.147.622 ; 714 ; 12.837.451 ;;;;
112;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 11 ; 12.487.775 ;;; 11 ; 12.487.775 ;;;;; -   ; -   ; 11 ; 12.487.775 ;;;;
113;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 14 ; 264.233 ; 48 ; 358.236 ; 372 ; 4.805.331 ; 434 ; 5.427.800 ; 6 ; 5.400.000 ; 1 ; 1.500.000 ; 7 ; 6.900.000 ; 441 ; 12.327.800 ;;;;
114;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;;;; 170 ; 539.209 ; 592 ; 5.124.293 ; 762 ; 5.663.501 ; 335 ; 4.808.712 ; 13 ; 218.447 ; 348 ; 5.027.158 ; 1.110 ; 10.690.660 ;;;;
115;04.902.979;BANCO DA AMAZONIA S.A.; 32 ; 2.456.059 ; 22 ; 1.185.459 ; 15 ; 301.938 ; 65 ; 1.836.135 ; 134 ; 5.779.591 ; 7 ; 2.558.029 ; 14 ; 2.193.520 ; 21 ; 4.751.548 ; 155 ; 10.531.139 ;;;;
116;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 15 ; 759.194 ; 75 ; 1.796.631 ; 106 ; 226.793 ; 1.213 ; 2.719.352 ; 1.409 ; 5.501.970 ; 234 ; 4.134.015 ; 10 ; 607.007 ; 244 ; 4.741.022 ; 1.653 ; 10.242.992 ;;;;
117;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 29 ; 69.370 ; 204 ; 4.719.073 ; 233 ; 4.788.443 ; 238 ; 4.842.099 ; 4 ; 188.542 ; 242 ; 5.030.641 ; 475 ; 9.819.083 ;;;;
118;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 2 ; 6.104 ; 135 ; 98.926 ; 1.125 ; 2.264.324 ; 1.262 ; 2.369.354 ; 222 ; 4.676.614 ; 19 ; 2.455.941 ; 241 ; 7.132.555 ; 1.503 ; 9.501.909 ;;;;
119;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 2 ; 19.234 ; 11 ; 227.423 ; 132 ; 491.790 ; 503 ; 4.404.235 ; 648 ; 5.142.682 ; 364 ; 4.231.660 ; 9 ; 77.248 ; 373 ; 4.308.908 ; 1.021 ; 9.451.591 ;;;;
120;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 2 ; 19.173 ; 78 ; 98.414 ; 616 ; 4.247.663 ; 696 ; 4.365.250 ; 106 ; 4.306.168 ; 10 ; 61.665 ; 116 ; 4.367.833 ; 812 ; 8.733.083 ;;;;
121;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 215 ; 1.729.775 ; 392 ; 3.817.695 ; 607 ; 5.547.470 ; 114 ; 1.978.821 ; 5 ; 14.360 ; 119 ; 1.993.181 ; 726 ; 7.540.651 ;;;;
122;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 1 ; 3.000 ; 380 ; 182.481 ; 2.782 ; 3.664.057 ; 3.163 ; 3.849.539 ; 91 ; 3.633.289 ; 1 ; 17.000 ; 92 ; 3.650.289 ; 3.255 ; 7.499.828 ;;;;
123;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 3 ; 24.111 ; 24 ; 317.269 ; 44 ; 657.078 ; 380 ; 3.280.945 ; 451 ; 4.279.403 ; 196 ; 2.990.312 ; 11 ; 85.185 ; 207 ; 3.075.497 ; 658 ; 7.354.900 ;;;;
124;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 9 ; 260.538 ; 100 ; 2.642.521 ; 6 ; 109.676 ; 202 ; 688.811 ; 317 ; 3.701.545 ; 155 ; 3.254.213 ; 8 ; 294.087 ; 163 ; 3.548.300 ; 480 ; 7.249.845 ;;;;
125;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 896 ; 291.025 ; 2.941 ; 3.590.730 ; 3.837 ; 3.881.755 ; 65 ; 3.171.630 ;;; 65 ; 3.171.630 ; 3.902 ; 7.053.385 ;;;;
126;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 120 ; 205.560 ; 336 ; 3.216.874 ; 456 ; 3.422.435 ; 239 ; 3.064.119 ;;; 239 ; 3.064.119 ; 695 ; 6.486.553 ;;;;
127;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.;;; 38 ; 944.695 ; 5 ; 151.385 ; 147 ; 2.187.500 ; 190 ; 3.283.580 ; 94 ; 3.002.055 ; 1 ; 31.628 ; 95 ; 3.033.683 ; 285 ; 6.317.262 ;;;;
128;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 165 ; 169.213 ; 906 ; 2.588.528 ; 1.071 ; 2.757.740 ; 34 ; 3.163.705 ;;; 34 ; 3.163.705 ; 1.105 ; 5.921.446 ;;;;
129;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 17.967 ;;; 349 ; 2.438.191 ; 13 ; 70.175 ; 363 ; 2.526.332 ; 12 ; 72.954 ; 25 ; 2.458.946 ; 37 ; 2.531.900 ; 400 ; 5.058.232 ;;;;
130;14.388.334;PARANÁ BANCO S.A.; 8 ; 3.175.165 ; 1 ; 38.626 ;;; 5 ; 14.511 ; 14 ; 3.228.302 ;;; 2 ; 1.400.000 ; 2 ; 1.400.000 ; 16 ; 4.628.302 ;;;;
131;17.902.616;POLO CORRETORA DE CÂMBIO LTDA.;;;;; 167 ; 698.002 ; 226 ; 2.220.669 ; 393 ; 2.918.671 ; 113 ; 1.484.063 ;;; 113 ; 1.484.063 ; 506 ; 4.402.734 ;;;;
132;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 76 ; 720.222 ; 208 ; 1.847.451 ; 284 ; 2.567.673 ; 138 ; 1.143.659 ;;; 138 ; 1.143.659 ; 422 ; 3.711.332 ;;;;
133;61.973.863;ESCRITORIO LEROSA S.A. CORRETORES DE VALORES;;; 16 ; 791.449 ; 5 ; 5.756 ; 78 ; 671.180 ; 99 ; 1.468.385 ; 47 ; 1.595.089 ; 2 ; 188.981 ; 49 ; 1.784.070 ; 148 ; 3.252.455 ;;;;
134;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 27 ; 114.909 ;;; 48 ; 348.024 ; 532 ; 1.189.391 ; 607 ; 1.652.324 ; 85 ; 948.793 ; 8 ; 242.846 ; 93 ; 1.191.639 ; 700 ; 2.843.963 ;;;;
135;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;;;; 23 ; 32.928 ; 760 ; 1.352.029 ; 783 ; 1.384.957 ; 118 ; 1.327.812 ; 1 ; 4.257 ; 119 ; 1.332.069 ; 902 ; 2.717.026 ;;;;
136;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 14 ; 17.426 ; 194 ; 1.235.414 ; 208 ; 1.252.840 ; 121 ; 1.253.146 ; 4 ; 9.961 ; 125 ; 1.263.107 ; 333 ; 2.515.947 ;;;;
137;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 519 ; 328.727 ; 1.258 ; 1.166.294 ; 1.777 ; 1.495.021 ; 68 ; 846.304 ;;; 68 ; 846.304 ; 1.845 ; 2.341.325 ;;;;
138;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 6 ; 828.371 ;;; 8 ; 2.971 ; 84 ; 259.140 ; 98 ; 1.090.482 ; 6 ; 207.565 ; 8 ; 936.522 ; 14 ; 1.144.087 ; 112 ; 2.234.569 ;;;;
139;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 111 ; 304.235 ; 230 ; 984.827 ; 341 ; 1.289.062 ; 54 ; 672.356 ;;; 54 ; 672.356 ; 395 ; 1.961.418 ;;;;
140;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;;;; 112 ; 495.425 ; 155 ; 956.321 ; 267 ; 1.451.746 ; 34 ; 474.172 ; 1 ; 15.000 ; 35 ; 489.172 ; 302 ; 1.940.919 ;;;;
141;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 131 ; 75.802 ; 594 ; 933.514 ; 725 ; 1.009.317 ; 152 ; 829.375 ; 1 ; 8.561 ; 153 ; 837.936 ; 878 ; 1.847.252 ;;;;
142;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;;;; 160 ; 287.019 ; 429 ; 909.940 ; 589 ; 1.196.959 ; 95 ; 614.515 ;;; 95 ; 614.515 ; 684 ; 1.811.475 ;;;;
143;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 2 ; 26.831 ; 9 ; 32.734 ; 178 ; 873.146 ; 189 ; 932.711 ; 159 ; 868.802 ; 5 ; 1.538 ; 164 ; 870.340 ; 353 ; 1.803.050 ;;;;
144;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 39 ; 36.015 ; 435 ; 835.030 ; 474 ; 871.044 ; 77 ; 776.467 ;;; 77 ; 776.467 ; 551 ; 1.647.512 ;;;;
145;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S/A;;;;; 1 ; 164 ; 7 ; 700.528 ; 8 ; 700.692 ; 1 ; 700.000 ;;; 1 ; 700.000 ; 9 ; 1.400.692 ;;;;
146;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 66 ; 34.258 ; 329 ; 679.529 ; 395 ; 713.787 ; 47 ; 665.102 ; 1 ; 94 ; 48 ; 665.196 ; 443 ; 1.378.983 ;;;;
147;21.040.668;EURODIVISAS DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 301 ; 566.407 ; 267 ; 606.731 ; 568 ; 1.173.138 ; 12 ; 118.843 ; 6 ; 39.428 ; 18 ; 158.271 ; 586 ; 1.331.409 ;;;;
148;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 595 ; 347.369 ; 722 ; 665.016 ; 1.317 ; 1.012.385 ; 17 ; 283.616 ;;; 17 ; 283.616 ; 1.334 ; 1.296.000 ;;;;
149;16.657.210;CHLOE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 39 ; 27.412 ; 760 ; 604.652 ; 799 ; 632.064 ; 98 ; 572.074 ;;; 98 ; 572.074 ; 897 ; 1.204.138 ;;;;
150;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 1 ; 10.670 ; 8 ; 136.434 ; 7 ; 45.115 ; 37 ; 354.677 ; 53 ; 546.895 ; 34 ; 456.111 ; 4 ; 23.008 ; 38 ; 479.119 ; 91 ; 1.026.014 ;;;;
151;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 5 ; 354.096 ; 58 ; 112.822 ; 63 ; 466.918 ; 26 ; 111.803 ; 3 ; 354.096 ; 29 ; 465.899 ; 92 ; 932.817 ;;;;
152;09.516.419;BANCO ORIGINAL DO AGRONEGÓCIO S.A.;;;;; 1 ; 0 ; 3 ; 308 ; 4 ; 308 ; 3 ; 458.656 ; 1 ; 458.360 ; 4 ; 917.016 ; 8 ; 917.324 ;;;;
153;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;;;; 17 ; 85.514 ; 218 ; 346.403 ; 235 ; 431.917 ; 111 ; 322.786 ; 5 ; 62.415 ; 116 ; 385.201 ; 351 ; 817.118 ;;;;
154;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 94 ; 63.424 ; 125 ; 336.303 ; 219 ; 399.727 ; 22 ; 290.220 ;;; 22 ; 290.220 ; 241 ; 689.948 ;;;;
