Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Junho/2025;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
61;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 166 ; 10.739.765 ; 4.094 ; 179.173.187 ; 1.507 ; 156.288.250 ; 3.077 ; 167.407.328 ; 8.844 ; 513.608.530 ; 1.619 ; 330.596.400 ; 425 ; 150.993.529 ; 2.044 ; 481.589.929 ; 10.888 ; 995.198.459 ;
62;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 21 ; 50.461.854 ; 352 ; 195.310.135 ; 134 ; 98.968.698 ; 440 ; 133.607.536 ; 947 ; 478.348.223 ; 44 ; 333.175.910 ; 23 ; 116.166.684 ; 67 ; 449.342.594 ; 1.014 ; 927.690.817 ;
63;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 720 ; 14.119.457 ; 5.788 ; 179.306.565 ; 8.042 ; 67.192.274 ; 13.287 ; 120.628.922 ; 27.837 ; 381.247.218 ; 3.640 ; 370.615.708 ; 774 ; 151.959.322 ; 4.414 ; 522.575.030 ; 32.251 ; 903.822.248 ;
64;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 195 ; 68.253.950 ; 114 ; 25.630.519 ; 45 ; 7.030.768 ; 184 ; 228.711.535 ; 538 ; 329.626.772 ; 82 ; 280.881.686 ; 98 ; 92.437.432 ; 180 ; 373.319.118 ; 718 ; 702.945.890 ;
65;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 6.036 ; 1.658.925 ; 168.264 ; 43.978.683 ; 901.718 ; 319.401.540 ; 968.615 ; 243.036.752 ; 2.044.633 ; 608.075.900 ; 146 ; 21.042.766 ; 227 ; 54.685.211 ; 373 ; 75.727.977 ; 2.045.006 ; 683.803.877 ;
66;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 139 ; 14.489.365 ; 1.246 ; 23.510.051 ; 1.582 ; 72.604.862 ; 14.989 ; 167.617.595 ; 17.956 ; 278.221.873 ; 4.224 ; 240.887.720 ; 610 ; 136.928.047 ; 4.834 ; 377.815.767 ; 22.790 ; 656.037.640 ;
67;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO C MBIO - PRUDENCIAL; 494 ; 10.319.543 ; 5.459 ; 119.325.059 ; 39.893 ; 88.070.392 ; 67.683 ; 119.677.061 ; 113.529 ; 337.392.055 ; 10.053 ; 212.655.109 ; 1.343 ; 71.750.954 ; 11.396 ; 284.406.063 ; 124.925 ; 621.798.118 ;
68;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 7 ; 252.282.160 ; 50 ; 19.062.429 ; 284 ; 11.867.314 ; 254 ; 12.889.641 ; 595 ; 296.101.544 ; 18 ; 26.450.000 ; 10 ; 260.000.000 ; 28 ; 286.450.000 ; 623 ; 582.551.544 ;
69;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 838 ; 30.825.732 ; 5.853 ; 192.533.772 ; 3.012 ; 43.270.331 ; 4.405 ; 49.526.077 ; 14.108 ; 316.155.912 ; 3.478 ; 214.858.621 ; 497 ; 46.854.000 ; 3.975 ; 261.712.621 ; 18.083 ; 577.868.533 ;
70;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCO SICOOB - PRUDENCIAL; 1.832 ; 148.121.191 ; 3.697 ; 113.894.859 ; 1.642 ; 43.909.941 ; 756 ; 122.165.571 ; 7.927 ; 428.091.562 ; 25 ; 64.388.420 ; 12 ; 33.727.200 ; 37 ; 98.115.620 ; 7.964 ; 526.207.182 ;
71;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 931 ; 18.037.845 ; 7.469 ; 167.969.431 ; 1.945 ; 42.090.642 ; 4.589 ; 59.859.383 ; 14.934 ; 287.957.301 ; 2.367 ; 196.751.789 ; 221 ; 28.906.723 ; 2.588 ; 225.658.512 ; 17.522 ; 513.615.813 ;
72;45.283.173;BBVA BRASIL BANCO DE INVESTIMENTO S.A.;BBVA BRASIL BI S.A. - PRUDENCIAL; 3 ; 50.164.726 ; -   ; -   ; 6 ; 86.538.571 ; 18 ; 30.391.792 ; 27 ; 167.095.089 ; 18 ; 116.880.627 ; 12 ; 223.182.816 ; 30 ; 340.063.443 ; 57 ; 507.158.532 ;
73;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 147 ; 42.754.407 ; 569 ; 42.406.778 ; 141 ; 7.224.407 ; 540 ; 12.620.094 ; 1.397 ; 105.005.686 ; 707 ; 191.007.037 ; 311 ; 184.507.037 ; 1.018 ; 375.514.074 ; 2.415 ; 480.519.760 ;
74;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 417 ; 6.468.993 ; 4.281 ; 89.935.142 ; 2.175 ; 74.605.549 ; 4.514 ; 68.447.991 ; 11.387 ; 239.457.675 ; 7.878 ; 150.491.005 ; 1.934 ; 73.147.909 ; 9.812 ; 223.638.914 ; 21.199 ; 463.096.589 ;
75;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 67 ; 54.206.547 ; 218 ; 12.883.618 ; 242 ; 108.406.144 ; 809 ; 52.581.828 ; 1.336 ; 228.078.137 ; 243 ; 71.396.517 ; 97 ; 160.061.165 ; 340 ; 231.457.682 ; 1.676 ; 459.535.819 ;
76;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 369 ; 10.879.175 ; 4.740 ; 166.852.015 ; 1.327 ; 18.495.461 ; 3.321 ; 38.505.864 ; 9.757 ; 234.732.515 ; 5.646 ; 199.833.210 ; 936 ; 23.781.151 ; 6.582 ; 223.614.361 ; 16.339 ; 458.346.876 ;
77;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 67 ; 65.082.167 ; 3 ; 79.397 ; 90 ; 96.835.169 ; 572 ; 172.225.147 ; 732 ; 334.221.880 ; 10 ; 80.000.000 ; 4 ; 38.150.000 ; 14 ; 118.150.000 ; 746 ; 452.371.880 ;
78;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 1.131 ; 23.908.438 ; 2.080 ; 66.560.794 ; 23.678 ; 90.688.066 ; 57.785 ; 100.525.241 ; 84.674 ; 281.682.539 ; 2.183 ; 106.339.311 ; 522 ; 53.878.800 ; 2.705 ; 160.218.111 ; 87.379 ; 441.900.650 ;
79;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 7 ; 67.371 ; 177 ; 54.264.685 ; 417 ; 43.058.849 ; 845 ; 118.384.791 ; 1.446 ; 215.775.696 ; 222 ; 165.980.027 ; 134 ; 36.497.511 ; 356 ; 202.477.538 ; 1.802 ; 418.253.234 ;
80;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 39 ; 4.805.712 ; 283 ; 22.447.274 ; 479 ; 63.183.404 ; 471 ; 36.837.951 ; 1.272 ; 127.274.341 ; 175 ; 134.975.204 ; 107 ; 135.594.827 ; 282 ; 270.570.031 ; 1.554 ; 397.844.372 ;
81;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; 9 ; 6.854 ; 473 ; 478.753 ; 210.425 ; 82.363.848 ; 233.052 ; 170.265.338 ; 443.959 ; 253.114.793 ; 14.061 ; 115.032.532 ; 9.815 ; 28.162.564 ; 23.876 ; 143.195.096 ; 467.835 ; 396.309.889 ;
82;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 42 ; 731.472 ; 137 ; 3.684.077 ; 8.160 ; 4.500.959 ; 8.824 ; 149.812.310 ; 17.163 ; 158.728.818 ; 4.846 ; 156.938.380 ; 231 ; 8.632.082 ; 5.077 ; 165.570.462 ; 22.240 ; 324.299.280 ;
83;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 30 ; 37.467.476 ; 15 ; 11.727.192 ; 90 ; 1.213.719 ; 451 ; 59.757.755 ; 586 ; 110.166.142 ; 55 ; 93.146.918 ; 56 ; 83.143.680 ; 111 ; 176.290.598 ; 697 ; 286.456.740 ;
84;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 200 ; 5.451.488 ; 4.249 ; 108.649.359 ; 274 ; 4.885.363 ; 831 ; 13.960.030 ; 5.554 ; 132.946.240 ; 4.129 ; 125.050.667 ; 550 ; 12.546.133 ; 4.679 ; 137.596.800 ; 10.233 ; 270.543.040 ;
85;17.354.911;RENDIMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A;RENDIMENTO - PRUDENCIAL; 241 ; 3.033.149 ; 1.029 ; 8.966.551 ; 86.265 ; 58.655.283 ; 177.756 ; 110.993.981 ; 265.291 ; 181.648.964 ; 3.418 ; 69.797.300 ; 161 ; 11.781.863 ; 3.579 ; 81.579.163 ; 268.870 ; 263.228.127 ;
86;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 187 ; 4.377.778 ; 2.561 ; 77.579.348 ; 837 ; 15.858.692 ; 3.152 ; 33.426.458 ; 6.737 ; 131.242.276 ; 3.676 ; 100.020.072 ; 830 ; 9.250.755 ; 4.506 ; 109.270.827 ; 11.243 ; 240.513.103 ;
87;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 513 ; 35.456.208 ; 1.758 ; 53.025.400 ; 9.361 ; 15.038.087 ; 8.780 ; 37.954.146 ; 20.412 ; 141.473.841 ; 2.340 ; 66.286.923 ; 442 ; 25.827.691 ; 2.782 ; 92.114.614 ; 23.194 ; 233.588.455 ;
88;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 46 ; 907.183 ; 2.177 ; 104.619.727 ; 203 ; 2.790.037 ; 265 ; 3.293.503 ; 2.691 ; 111.610.450 ; 2.423 ; 111.339.011 ; 298 ; 7.123.001 ; 2.721 ; 118.462.012 ; 5.412 ; 230.072.462 ;
89;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 3 ; 36.841 ; -   ; -   ; 4 ; 36.895 ; 26 ; 94.745.476 ; 33 ; 94.819.212 ; 6 ; 118.531.552 ; 1 ; 14.000.000 ; 7 ; 132.531.552 ; 40 ; 227.350.764 ;
90;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 2 ; 414.583 ; 48 ; 7.297.205 ; 9 ; 51.579 ; 40 ; 411.026 ; 99 ; 8.174.393 ; 58 ; 111.555.576 ; 40 ; 104.705.996 ; 98 ; 216.261.572 ; 197 ; 224.435.965 ;
91;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 157 ; 7.297.322 ; 1.010 ; 49.017.385 ; 353 ; 8.085.473 ; 1.816 ; 20.495.926 ; 3.336 ; 84.896.106 ; 1.718 ; 62.831.154 ; 240 ; 8.714.273 ; 1.958 ; 71.545.427 ; 5.294 ; 156.441.533 ;
92;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 18 ; 26.034.849 ; 97 ; 73.585.137 ; 115 ; 99.619.986 ; 1 ; 50.000.000 ; -   ; -   ; 1 ; 50.000.000 ; 116 ; 149.619.986 ;
93;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 3 ; 117.201 ; 521 ; 13.847.303 ; 16.236 ; 13.386.269 ; 14.792 ; 30.598.408 ; 31.552 ; 57.949.181 ; 3.162 ; 59.101.371 ; 335 ; 28.105.737 ; 3.497 ; 87.207.108 ; 35.049 ; 145.156.289 ;
94;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 8 ; 32.237 ; 110 ; 1.579.319 ; 15.006 ; 7.741.219 ; 11.051 ; 16.824.305 ; 26.175 ; 26.177.080 ; 2.448 ; 60.485.453 ; 350 ; 49.847.010 ; 2.798 ; 110.332.463 ; 28.973 ; 136.509.543 ;
95;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 4 ; 6.000.000 ; 33 ; 13.169.295 ; 3.133 ; 2.315.810 ; 188 ; 15.612.191 ; 3.358 ; 37.097.296 ; 93 ; 58.442.399 ; 121 ; 37.960.124 ; 214 ; 96.402.523 ; 3.572 ; 133.499.819 ;
96;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOP LIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 5.238 ; 2.031.984 ; 4.191 ; 2.213.300 ; 9.429 ; 4.245.284 ; 278 ; 64.557.390 ; 247 ; 64.386.116 ; 525 ; 128.943.506 ; 9.954 ; 133.188.790 ;
97;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 178 ; 4.067.620 ; 1.061 ; 31.426.864 ; 25.497 ; 11.670.650 ; 24.072 ; 26.165.967 ; 50.808 ; 73.331.101 ; 2.372 ; 48.774.202 ; 256 ; 6.658.477 ; 2.628 ; 55.432.679 ; 53.436 ; 128.763.780 ;
98;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC A ORIANA LTDA. - PRUDENCIAL; 5 ; 291.481 ; 600 ; 17.146.010 ; 108 ; 9.788.504 ; 611 ; 34.886.088 ; 1.324 ; 62.112.083 ; 845 ; 53.188.981 ; 96 ; 11.590.234 ; 941 ; 64.779.215 ; 2.265 ; 126.891.298 ;
99;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 41 ; 313.901 ; 7.854 ; 3.891.927 ; 7.792 ; 10.367.398 ; 15.687 ; 14.573.226 ; 1.519 ; 58.616.577 ; 451 ; 51.822.531 ; 1.970 ; 110.439.108 ; 17.657 ; 125.012.334 ;
100;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.523 ; 15.299.572 ; 15.809 ; 50.359.143 ; 17.332 ; 65.658.715 ; 675 ; 39.280.020 ; 205 ; 3.674.211 ; 880 ; 42.954.231 ; 18.212 ; 108.612.946 ;
101;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 247 ; 3.693.972 ; 948 ; 16.004.507 ; 21.977 ; 16.259.940 ; 22.201 ; 22.020.137 ; 45.373 ; 57.978.556 ; 3.062 ; 31.411.484 ; 895 ; 13.242.726 ; 3.957 ; 44.654.210 ; 49.330 ; 102.632.766 ;
102;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 31 ; 3.119.591 ; 283 ; 16.561.132 ; 557 ; 17.297.544 ; 584 ; 18.586.972 ; 1.455 ; 55.565.239 ; 158 ; 28.297.012 ; 61 ; 13.531.098 ; 219 ; 41.828.110 ; 1.674 ; 97.393.349 ;
103;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 1 ; 6.439 ; 120 ; 4.796.216 ; 68 ; 11.759.381 ; 481 ; 30.702.102 ; 670 ; 47.264.138 ; 96 ; 32.947.975 ; 24 ; 10.595.635 ; 120 ; 43.543.610 ; 790 ; 90.807.748 ;
104;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 57 ; 3.746.268 ; 122 ; 2.758.321 ; 11 ; 10.135.591 ; 161 ; 34.251.913 ; 351 ; 50.892.093 ; 20 ; 35.657.216 ; 5 ; 3.511.382 ; 25 ; 39.168.598 ; 376 ; 90.060.691 ;
105;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 5 ; 29.844 ; 1.237 ; 26.604.767 ; 1.160 ; 5.416.842 ; 3.225 ; 14.882.970 ; 5.627 ; 46.934.423 ; 1.132 ; 38.319.881 ; 47 ; 2.280.439 ; 1.179 ; 40.600.320 ; 6.806 ; 87.534.743 ;
106;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 49 ; 4.763.728 ; 238 ; 2.919.165 ; 25.759 ; 10.271.798 ; 23.766 ; 25.619.193 ; 49.812 ; 43.573.884 ; 3.842 ; 26.521.691 ; 324 ; 12.544.220 ; 4.166 ; 39.065.911 ; 53.978 ; 82.639.795 ;
107;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 153 ; 10.251.723 ; 17 ; 3.196.702 ; 176 ; 6.632.434 ; 408 ; 19.703.755 ; 754 ; 39.784.614 ; 40 ; 24.017.670 ; 67 ; 17.928.273 ; 107 ; 41.945.943 ; 861 ; 81.730.557 ;
108;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; 4 ; 134.918 ; 33 ; 22.002.198 ; 106 ; 15.017.872 ; 143 ; 37.154.988 ; 29 ; 14.465.907 ; 12 ; 21.067.500 ; 41 ; 35.533.407 ; 184 ; 72.688.395 ;
109;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 93.748 ; 22.576.990 ; 60.388 ; 30.802.067 ; 154.136 ; 53.379.057 ; 954 ; 11.543.190 ; 44 ; 3.355.090 ; 998 ; 14.898.280 ; 155.134 ; 68.277.337 ;
110;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 13 ; 357.151 ; 8 ; 374.951 ; 1.577 ; 967.210 ; 4.125 ; 4.598.684 ; 5.723 ; 6.297.996 ; 786 ; 30.989.962 ; 141 ; 27.363.326 ; 927 ; 58.353.288 ; 6.650 ; 64.651.284 ;
111;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 5 ; 124.762 ; 15 ; 508.140 ; 291 ; 12.015.422 ; 1.386 ; 20.547.252 ; 1.697 ; 33.195.576 ; 38 ; 19.845.598 ; 19 ; 10.705.983 ; 57 ; 30.551.581 ; 1.754 ; 63.747.157 ;
112;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 12 ; 81.017 ; 12 ; 81.017 ; 8 ; 57.944.863 ; 4 ; 2.419.364 ; 12 ; 60.364.227 ; 24 ; 60.445.244 ;
113;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 183 ; 3.613.585 ; 371 ; 6.622.231 ; 601 ; 7.060.433 ; 1.267 ; 11.743.238 ; 2.422 ; 29.039.487 ; 1.321 ; 18.391.347 ; 541 ; 10.712.826 ; 1.862 ; 29.104.173 ; 4.284 ; 58.143.660 ;
114;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 368 ; 1.876.867 ; 411 ; 5.288.154 ; 1.765 ; 21.490.949 ; 1.632 ; 10.404.987 ; 4.176 ; 39.060.957 ; 278 ; 3.911.934 ; 145 ; 11.622.806 ; 423 ; 15.534.740 ; 4.599 ; 54.595.697 ;
115;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 60 ; 3.942.964 ; 91 ; 3.723.686 ; 372 ; 13.664.044 ; 261 ; 5.823.724 ; 784 ; 27.154.418 ; 276 ; 9.591.008 ; 367 ; 17.650.661 ; 643 ; 27.241.669 ; 1.427 ; 54.396.087 ;
116;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 47 ; 406.190 ; 34.680 ; 16.330.908 ; 36.705 ; 24.707.790 ; 71.432 ; 41.444.888 ; 4.548 ; 8.622.435 ; 28 ; 34.510 ; 4.576 ; 8.656.945 ; 76.008 ; 50.101.833 ;
117;27.842.177;BPY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;BPY CCTVM - PRUDENCIAL; 43 ; 945.145 ; 239 ; 4.412.958 ; 426 ; 6.267.085 ; 1.847 ; 12.866.555 ; 2.555 ; 24.491.743 ; 596 ; 15.681.530 ; 194 ; 5.617.924 ; 790 ; 21.299.454 ; 3.345 ; 45.791.197 ;
118;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 2 ; 48.930 ; 82 ; 2.708.795 ; 296 ; 10.940.654 ; 455 ; 7.940.947 ; 835 ; 21.639.326 ; 423 ; 10.615.959 ; 266 ; 10.955.822 ; 689 ; 21.571.781 ; 1.524 ; 43.211.107 ;
119;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 23 ; 460.079 ; 273 ; 9.457.675 ; 167 ; 2.880.341 ; 1.664 ; 7.587.740 ; 2.127 ; 20.385.835 ; 807 ; 16.481.956 ; 25 ; 2.797.928 ; 832 ; 19.279.884 ; 2.959 ; 39.665.719 ;
120;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 3 ; 52.026 ; 160 ; 4.807.749 ; 17.489 ; 11.352.376 ; 16.279 ; 9.231.542 ; 33.931 ; 25.443.693 ; 521 ; 6.965.941 ; 305 ; 4.381.286 ; 826 ; 11.347.227 ; 34.757 ; 36.790.920 ;
121;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; 2 ; 546.615 ; 5 ; 103.175 ; 12 ; 5.079.704 ; 94 ; 4.830.494 ; 113 ; 10.559.988 ; 13 ; 8.211.355 ; 11 ; 17.861.918 ; 24 ; 26.073.273 ; 137 ; 36.633.261 ;
122;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE C MBIO LTDA - PRUDENCIAL; 71 ; 687.846 ; 257 ; 4.764.204 ; 7.521 ; 4.000.820 ; 9.304 ; 11.943.564 ; 17.153 ; 21.396.434 ; 995 ; 13.123.857 ; 74 ; 1.139.186 ; 1.069 ; 14.263.043 ; 18.222 ; 35.659.477 ;
123;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 72 ; 1.080.810 ; 267 ; 2.479.054 ; 5.342 ; 3.042.968 ; 9.107 ; 11.713.590 ; 14.788 ; 18.316.422 ; 2.236 ; 12.441.568 ; 261 ; 2.438.047 ; 2.497 ; 14.879.615 ; 17.285 ; 33.196.037 ;
124;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 156 ; 15.977.170 ; -   ; -   ; 156 ; 15.977.170 ; 1 ; 2.000 ; 84 ; 15.979.100 ; 85 ; 15.981.100 ; 241 ; 31.958.270 ;
125;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 18 ; 301.036 ; 466 ; 9.303.596 ; 1.183 ; 2.595.767 ; 2.312 ; 3.378.109 ; 3.979 ; 15.578.508 ; 769 ; 12.410.067 ; 142 ; 2.636.066 ; 911 ; 15.046.133 ; 4.890 ; 30.624.641 ;
126;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 27 ; 1.295.763 ; 191 ; 8.952.041 ; 63 ; 791.776 ; 155 ; 3.921.389 ; 436 ; 14.960.969 ; 252 ; 12.493.993 ; 44 ; 1.708.164 ; 296 ; 14.202.157 ; 732 ; 29.163.126 ;
127;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 25 ; 220.710 ; 115 ; 5.924.867 ; 221 ; 4.403.550 ; 137 ; 3.241.654 ; 498 ; 13.790.781 ; 357 ; 9.531.475 ; 337 ; 4.997.238 ; 694 ; 14.528.713 ; 1.192 ; 28.319.494 ;
128;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 10 ; 128.600 ; 344 ; 5.005.367 ; 1.254 ; 995.861 ; 2.137 ; 6.498.601 ; 3.745 ; 12.628.429 ; 949 ; 11.505.040 ; 107 ; 1.141.981 ; 1.056 ; 12.647.021 ; 4.801 ; 25.275.450 ;
129;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 23 ; 3.560.882 ; 29 ; 6.421.070 ; 21 ; 2.201.646 ; 73 ; 12.183.598 ; 34 ; 5.575.107 ; 28 ; 6.222.583 ; 62 ; 11.797.690 ; 135 ; 23.981.288 ;
130;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 1 ; 420 ; 4 ; 1.727.660 ; 94 ; 11.591.257 ; 99 ; 13.319.337 ; 21 ; 9.480.130 ; -   ; -   ; 21 ; 9.480.130 ; 120 ; 22.799.467 ;
131;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; 10 ; 55.944 ; 235 ; 7.957.570 ; 11 ; 711.437 ; 89 ; 1.576.232 ; 345 ; 10.301.183 ; 229 ; 9.592.157 ; 21 ; 825.737 ; 250 ; 10.417.894 ; 595 ; 20.719.077 ;
