Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em SETEMBRO / 2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
79;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 76 ; 1.486.554 ; 612 ; 3.541.502 ; 1.187 ; 9.754.763 ; 1.875 ; 14.782.819 ; 1.589 ; 26.285.090 ; 110 ; 18.688.901 ; 1.699 ; 44.973.991 ; 3.574 ; 59.756.810 ;
80;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 24 ; 42.279.282 ;;; 34 ; 11.630.621 ;;; 58 ; 53.909.903 ;;;;; -   ; -   ; 58 ; 53.909.903 ;
81;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 164 ; 17.656.008 ; 182 ; 4.983.663 ; 143 ; 3.445.420 ; 57 ; 13.728.087 ; 546 ; 39.813.178 ; 2 ; 3.100.610 ; 4 ; 3.797.330 ; 6 ; 6.897.940 ; 552 ; 46.711.118 ;
82;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 17 ; 1.619.977 ; 5 ; 95.874 ; 3 ; 907.768 ; 23 ; 11.108.289 ; 48 ; 13.731.907 ; 5 ; 23.150.000 ;;; 5 ; 23.150.000 ; 53 ; 36.881.907 ;
83;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 352 ; 3.102.492 ; 510 ; 7.375.022 ; 862 ; 10.477.514 ; 527 ; 14.906.034 ; 51 ; 10.675.793 ; 578 ; 25.581.827 ; 1.440 ; 36.059.341 ;
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 79 ; 5.200.203 ; 243 ; 5.735.360 ; 588 ; 2.515.066 ; 1.468 ; 5.446.501 ; 2.378 ; 18.897.129 ; 772 ; 9.316.567 ; 136 ; 5.905.299 ; 908 ; 15.221.866 ; 3.286 ; 34.118.995 ;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 17 ; 795.279 ; 409 ; 11.918.319 ; 139 ; 1.794.755 ; 449 ; 3.123.416 ; 1.014 ; 17.631.768 ; 790 ; 14.387.891 ; 200 ; 1.936.883 ; 990 ; 16.324.774 ; 2.004 ; 33.956.542 ;
86;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 74 ; 14.228.028 ; 2 ; 145.689 ; 18 ; 499.373 ; 77 ; 1.163.142 ; 171 ; 16.036.232 ; 3 ; 1.550.000 ; 31 ; 14.560.000 ; 34 ; 16.110.000 ; 205 ; 32.146.232 ;
87;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 3 ; 3.372.952 ; 8 ; 3.552.236 ; 9 ; 50.739 ; 51 ; 423.383 ; 71 ; 7.399.310 ; 7 ; 16.553.110 ; 6 ; 6.985.400 ; 13 ; 23.538.510 ; 84 ; 30.937.820 ;
88;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 4 ; 185.170 ; 44 ; 8.631.481 ; 68 ; 3.068.864 ; 162 ; 3.741.421 ; 278 ; 15.626.936 ; 72 ; 11.969.882 ; 17 ; 2.870.000 ; 89 ; 14.839.882 ; 367 ; 30.466.818 ;
89;04.062.902;OZ CORRETORA DE CÂMBIO S.A.; 64 ; 1.221.867 ; 278 ; 6.474.633 ; 365 ; 2.300.972 ; 318 ; 4.607.223 ; 1.025 ; 14.604.695 ; 494 ; 11.209.869 ; 177 ; 3.653.358 ; 671 ; 14.863.227 ; 1.696 ; 29.467.922 ;
90;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 3 ; 192.469 ; 184 ; 7.424.394 ; 130 ; 1.233.506 ; 394 ; 5.784.266 ; 711 ; 14.634.635 ; 333 ; 12.606.837 ; 18 ; 824.716 ; 351 ; 13.431.552 ; 1.062 ; 28.066.187 ;
91;92.894.922;BANCO ORIGINAL S.A.;;; 2 ; 100.476 ; 87 ; 1.177.955 ; 161 ; 13.197.524 ; 250 ; 14.475.955 ; 11 ; 13.015.030 ; 4 ; 15.114 ; 15 ; 13.030.144 ; 265 ; 27.506.099 ;
92;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;; 7 ; 69.199 ; 138 ; 1.275.935 ; 363 ; 3.237.927 ; 508 ; 4.583.061 ; 967 ; 12.143.689 ; 92 ; 10.113.615 ; 1.059 ; 22.257.304 ; 1.567 ; 26.840.365 ;
93;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 56 ; 9.166.668 ; 56 ; 8.854.198 ; 112 ; 18.020.866 ; 10 ; 3.372.824 ; 8 ; 3.750.000 ; 18 ; 7.122.824 ; 130 ; 25.143.690 ;
94;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 2 ; 62.094 ; 154 ; 8.857.056 ; 74 ; 1.501.753 ; 206 ; 1.583.382 ; 436 ; 12.004.285 ; 409 ; 10.405.869 ; 61 ; 1.516.287 ; 470 ; 11.922.156 ; 906 ; 23.926.441 ;
95;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 22 ; 260.919 ; 85 ; 2.360.771 ; 404 ; 3.262.849 ; 589 ; 4.789.086 ; 1.100 ; 10.673.625 ; 613 ; 6.423.693 ; 168 ; 2.711.596 ; 781 ; 9.135.289 ; 1.881 ; 19.808.914 ;
96;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 1 ; 1.468 ; 173 ; 802.705 ; 438 ; 3.239.496 ; 612 ; 4.043.669 ; 451 ; 8.576.869 ; 72 ; 6.126.103 ; 523 ; 14.702.972 ; 1.135 ; 18.746.641 ;
97;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;;; 8 ; 995.599 ; 3 ; 10.089.889 ; 42 ; 2.493.981 ; 53 ; 13.579.469 ;;; 1 ; 5.000.000 ; 1 ; 5.000.000 ; 54 ; 18.579.469 ;
98;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A; 39 ; 279.659 ; 289 ; 6.779.148 ; 57 ; 398.384 ; 82 ; 1.589.617 ; 467 ; 9.046.808 ; 318 ; 8.454.124 ; 96 ; 774.486 ; 414 ; 9.228.610 ; 881 ; 18.275.417 ;
99;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 2 ; 28.324 ; 33 ; 1.329.474 ; 296 ; 1.006.364 ; 827 ; 4.484.420 ; 1.158 ; 6.848.582 ; 837 ; 6.072.804 ; 47 ; 1.240.489 ; 884 ; 7.313.293 ; 2.042 ; 14.161.874 ;
100;00.795.423;BANCO SEMEAR S.A.;;; 41 ; 1.686.329 ; 11 ; 252.084 ; 70 ; 4.923.354 ; 122 ; 6.861.767 ; 17 ; 6.317.999 ; 2 ; 34.536 ; 19 ; 6.352.534 ; 141 ; 13.214.301 ;
101;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 2 ; 104.273 ; 364 ; 2.662.178 ; 636 ; 5.858.186 ; 1.002 ; 8.624.636 ; 956 ; 3.397.007 ; 3 ; 28.234 ; 959 ; 3.425.241 ; 1.961 ; 12.049.877 ;
102;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 1.140 ; 492.563 ; 840 ; 516.299 ; 1.980 ; 1.008.861 ; 41 ; 5.507.186 ; 25 ; 5.505.916 ; 66 ; 11.013.102 ; 2.046 ; 12.021.963 ;
103;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 3 ; 70.066 ; 61 ; 1.082.324 ; 164 ; 2.137.873 ; 413 ; 3.573.480 ; 641 ; 6.863.744 ; 265 ; 3.800.257 ; 81 ; 1.354.990 ; 346 ; 5.155.246 ; 987 ; 12.018.990 ;
104;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 24 ; 478.360 ; 32 ; 492.080 ; 318 ; 1.262.643 ; 778 ; 4.093.965 ; 1.152 ; 6.327.048 ; 721 ; 3.973.808 ; 122 ; 1.141.753 ; 843 ; 5.115.561 ; 1.995 ; 11.442.609 ;
105;54.403.563;BANCO ARBI S.A.; 1 ; 1.109.970 ; 37 ; 4.257.536 ;;; 7 ; 40.098 ; 45 ; 5.407.604 ; 6 ; 4.296.853 ; 3 ; 1.120.000 ; 9 ; 5.416.853 ; 54 ; 10.824.456 ;
106;61.444.949;SAGITUR CORRETORA DE CÂMBIO S.A.; 3 ; 33.657 ; 40 ; 1.389.744 ; 282 ; 3.195.655 ; 103 ; 687.956 ; 428 ; 5.307.012 ; 86 ; 2.018.831 ; 55 ; 3.171.194 ; 141 ; 5.190.025 ; 569 ; 10.497.037 ;
107;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 4 ; 195.419 ; 42 ; 2.082.014 ; 43 ; 980.950 ; 38 ; 1.775.486 ; 127 ; 5.033.869 ; 68 ; 3.874.822 ; 46 ; 1.213.381 ; 114 ; 5.088.203 ; 241 ; 10.122.072 ;
108;61.033.106;BANCO CREFISA S.A.;;; 1 ; 4.900.000 ; 4 ; 49.855 ; 8 ; 30.459 ; 13 ; 4.980.314 ; 1 ; 4.900.000 ;;; 1 ; 4.900.000 ; 14 ; 9.880.314 ;
109;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 23 ; 557.403 ; 57 ; 1.488.706 ; 244 ; 1.299.384 ; 428 ; 2.645.187 ; 752 ; 5.990.679 ; 206 ; 2.848.657 ; 39 ; 792.238 ; 245 ; 3.640.895 ; 997 ; 9.631.575 ;
110;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 24 ; 936.340 ; 34 ; 841.605 ; 119 ; 1.055.490 ; 542 ; 1.604.308 ; 719 ; 4.437.744 ; 330 ; 2.185.320 ; 37 ; 1.767.320 ; 367 ; 3.952.640 ; 1.086 ; 8.390.384 ;
111;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 78 ; 405.052 ; 33 ; 498.596 ; 252 ; 3.163.164 ; 291 ; 1.057.946 ; 654 ; 5.124.758 ; 57 ; 408.471 ; 36 ; 2.406.776 ; 93 ; 2.815.247 ; 747 ; 7.940.005 ;
112;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 4 ; 79.932 ; 81 ; 2.271.514 ; 83 ; 884.984 ; 133 ; 693.659 ; 301 ; 3.930.089 ; 235 ; 2.987.729 ; 39 ; 990.511 ; 274 ; 3.978.241 ; 575 ; 7.908.330 ;
113;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 10 ; 236.052 ; 66 ; 1.245.237 ; 139 ; 1.858.197 ; 618 ; 1.003.351 ; 833 ; 4.342.837 ; 147 ; 1.789.306 ; 149 ; 1.643.717 ; 296 ; 3.433.023 ; 1.129 ; 7.775.861 ;
114;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 75 ; 3.285.140 ; 15 ; 138.019 ; 14 ; 284.139 ; 43 ; 120.908 ; 147 ; 3.828.206 ; 29 ; 252.278 ; 84 ; 3.568.279 ; 113 ; 3.820.557 ; 260 ; 7.648.764 ;
115;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 2 ; 153.890 ; 16 ; 484.553 ; 167 ; 1.126.194 ; 194 ; 1.851.578 ; 379 ; 3.616.215 ; 89 ; 2.270.162 ; 61 ; 1.219.012 ; 150 ; 3.489.175 ; 529 ; 7.105.390 ;
116;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 3.965 ; 48 ; 1.564.199 ; 112 ; 215.656 ; 320 ; 1.289.076 ; 481 ; 3.072.896 ; 220 ; 3.273.012 ; 29 ; 614.280 ; 249 ; 3.887.292 ; 730 ; 6.960.189 ;
117;33.042.151;BANCO DE LA NACION ARGENTINA; 2 ; 2.300.000 ; 5 ; 433.269 ; 468 ; 327.360 ; 49 ; 22.952 ; 524 ; 3.083.581 ; 1 ; 250.000 ; 3 ; 2.570.000 ; 4 ; 2.820.000 ; 528 ; 5.903.581 ;
118;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 17 ; 60.962 ; 27 ; 503.801 ; 172 ; 699.670 ; 439 ; 2.105.632 ; 655 ; 3.370.065 ; 206 ; 2.160.454 ; 32 ; 305.882 ; 238 ; 2.466.336 ; 893 ; 5.836.402 ;
119;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 2 ; 15.033 ; 19 ; 483.426 ; 258 ; 979.262 ; 400 ; 1.995.206 ; 679 ; 3.472.927 ; 141 ; 1.640.461 ; 25 ; 166.222 ; 166 ; 1.806.684 ; 845 ; 5.279.610 ;
120;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 41 ; 896.931 ; 101 ; 625.320 ; 287 ; 1.552.920 ; 429 ; 3.075.171 ; 143 ; 1.996.560 ; 3 ; 185.927 ; 146 ; 2.182.487 ; 575 ; 5.257.658 ;
121;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 4 ; 160.941 ; 47 ; 1.051.061 ; 11 ; 241.111 ; 47 ; 1.074.593 ; 109 ; 2.527.705 ; 67 ; 2.072.100 ; 11 ; 348.518 ; 78 ; 2.420.618 ; 187 ; 4.948.323 ;
122;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 1 ; 21.983 ; 191 ; 397.852 ; 517 ; 2.164.526 ; 709 ; 2.584.362 ; 242 ; 1.937.911 ; 9 ; 156.736 ; 251 ; 2.094.647 ; 960 ; 4.679.009 ;
123;00.000.208;BRB - BANCO DE BRASILIA S.A.;;;;; 42 ; 61.188 ; 313 ; 1.986.818 ; 355 ; 2.048.006 ; 3 ; 1.589.930 ;;; 3 ; 1.589.930 ; 358 ; 3.637.936 ;
124;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 1 ; 50 ; 15 ; 402.252 ; 225 ; 1.183.369 ; 241 ; 1.585.671 ; 199 ; 1.135.077 ; 9 ; 353.909 ; 208 ; 1.488.986 ; 449 ; 3.074.657 ;
125;04.902.979;BANCO DA AMAZONIA S.A.; 31 ; 1.004.797 ; 5 ; 193.717 ; 26 ; 486.600 ; 42 ; 25.771 ; 104 ; 1.710.885 ;;; 19 ; 1.330.000 ; 19 ; 1.330.000 ; 123 ; 3.040.885 ;
126;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 1 ; 3.000 ; 32 ; 233.400 ; 227 ; 1.272.315 ; 260 ; 1.508.716 ; 390 ; 1.181.515 ; 4 ; 140.000 ; 394 ; 1.321.515 ; 654 ; 2.830.231 ;
127;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 37.573 ; 15 ; 165.095 ; 33 ; 174.214 ; 118 ; 974.001 ; 167 ; 1.350.882 ; 97 ; 1.131.367 ; 9 ; 184.808 ; 106 ; 1.316.175 ; 273 ; 2.667.057 ;
128;33.042.953;CITIBANK N.A.;;;;; 2 ; 28.962 ; 7 ; 2.625.027 ; 9 ; 2.653.990 ;;;;; -   ; -   ; 9 ; 2.653.990 ;
129;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 207 ; 595.953 ; 275 ; 1.287.437 ; 482 ; 1.883.390 ; 125 ; 674.320 ; 1 ; 3.000 ; 126 ; 677.320 ; 608 ; 2.560.710 ;
130;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 14 ; 133.932 ; 19 ; 237.999 ; 28 ; 524.915 ; 26 ; 478.272 ; 87 ; 1.375.117 ; 54 ; 550.603 ; 45 ; 493.158 ; 99 ; 1.043.761 ; 186 ; 2.418.878 ;
131;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;;;; 209 ; 138.671 ; 1.104 ; 1.167.992 ; 1.313 ; 1.306.663 ; 173 ; 1.051.381 ; 3 ; 17.469 ; 176 ; 1.068.850 ; 1.489 ; 2.375.512 ;
132;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 4 ; 33.230 ; 48 ; 655.042 ; 27 ; 123.589 ; 76 ; 280.109 ; 155 ; 1.091.971 ; 160 ; 954.429 ; 20 ; 177.281 ; 180 ; 1.131.710 ; 335 ; 2.223.681 ;
133;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 99 ; 345.233 ; 227 ; 1.023.717 ; 326 ; 1.368.950 ; 113 ; 702.953 ; 12 ; 10.962 ; 125 ; 713.916 ; 451 ; 2.082.866 ;
134;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 1 ; 18.153 ; 109 ; 342.418 ; 202 ; 933.873 ; 312 ; 1.294.444 ; 101 ; 634.952 ; 5 ; 26.284 ; 106 ; 661.235 ; 418 ; 1.955.680 ;
135;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 2 ; 39.972 ; 124 ; 396.841 ; 145 ; 744.848 ; 271 ; 1.181.660 ; 46 ; 438.287 ; 7 ; 32.548 ; 53 ; 470.835 ; 324 ; 1.652.495 ;
136;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 18 ; 322.830 ; 13 ; 320.528 ; 43 ; 131.013 ; 74 ; 774.371 ; 50 ; 441.343 ; 14 ; 309.098 ; 64 ; 750.441 ; 138 ; 1.524.811 ;
137;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 2 ; 28.143 ; 47 ; 43.685 ; 124 ; 656.720 ; 173 ; 728.549 ; 155 ; 633.007 ; 15 ; 7.458 ; 170 ; 640.464 ; 343 ; 1.369.013 ;
138;59.285.411;BANCO PAN S.A.;;;;; 4 ; 65.756 ; 22 ; 773.373 ; 26 ; 839.129 ; 3 ; 500.000 ;;; 3 ; 500.000 ; 29 ; 1.339.129 ;
139;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 159 ; 617.438 ; 173 ; 498.469 ; 332 ; 1.115.907 ; 5 ; 24.221 ; 7 ; 145.560 ; 12 ; 169.781 ; 344 ; 1.285.688 ;
140;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 8 ; 8.157 ; 142 ; 471.340 ; 150 ; 479.496 ; 119 ; 490.720 ; 2 ; 5.111 ; 121 ; 495.831 ; 271 ; 975.327 ;
141;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 2 ; 449.498 ;;; 5 ; 13.730 ; 5 ; 1.333 ; 12 ; 464.561 ;;; 2 ; 450.000 ; 2 ; 450.000 ; 14 ; 914.561 ;
142;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 45 ; 108.194 ; 96 ; 429.374 ; 141 ; 537.568 ; 126 ; 324.445 ;;; 126 ; 324.445 ; 267 ; 862.013 ;
143;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 66 ; 40.732 ; 192 ; 363.932 ; 258 ; 404.664 ; 47 ; 335.779 ;;; 47 ; 335.779 ; 305 ; 740.443 ;
144;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 15 ; 134.474 ; 99 ; 142.713 ; 114 ; 277.187 ; 80 ; 134.066 ; 5 ; 126.251 ; 85 ; 260.317 ; 199 ; 537.504 ;
145;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 87 ; 81.114 ; 132 ; 232.736 ; 219 ; 313.850 ; 8 ; 112.138 ;;; 8 ; 112.138 ; 227 ; 425.988 ;
146;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 82 ; 43.821 ; 183 ; 201.139 ; 265 ; 244.960 ; 13 ; 147.961 ;;; 13 ; 147.961 ; 278 ; 392.921 ;
147;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;;;;; 6 ; 86.015 ; 8 ; 54.173 ; 14 ; 140.189 ; 1 ; 1.278 ; 2 ; 82.000 ; 3 ; 83.278 ; 17 ; 223.467 ;
148;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 22 ; 10.267 ; 40 ; 77.672 ; 62 ; 87.939 ; 14 ; 65.382 ;;; 14 ; 65.382 ; 76 ; 153.321 ;
149;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 2 ; 3.472 ; 4 ; 21.505 ; 6 ; 24.977 ; 4 ; 21.505 ; 2 ; 3.472 ; 6 ; 24.977 ; 12 ; 49.954 ;
150;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 1 ; 12.013 ; 1 ; 12.013 ; 1 ; 13.000 ;;; 1 ; 13.000 ; 2 ; 25.013 ;
151;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
152;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 5 ; 12.235 ; 5 ; 12.235 ;;;;; -   ; -   ; 5 ; 12.235 ;
153;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;;;;; 1 ; 1.262 ; 3 ; 862 ; 4 ; 2.124 ;;;;; -   ; -   ; 4 ; 2.124 ;
154;36.658.769;BANCO XCMG BRASIL S.A.;;;;;;; 3 ; 1.726 ; 3 ; 1.726 ;;;;; -   ; -   ; 3 ; 1.726 ;
155;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;; 1 ; 1.262 ; 1 ; 1.262 ;;;;; -   ; -   ; 1 ; 1.262 ;
156;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.019 ; 1 ; 1.019 ;;;;; -   ; -   ; 1 ; 1.019 ;
157;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 4 ; 1.014 ; 4 ; 1.014 ;;;;; -   ; -   ; 4 ; 1.014 ;
158;04.866.275;BANCO INBURSA S.A.;;;;;;; 1 ; 545 ; 1 ; 545 ;;;;; -   ; -   ; 1 ; 545 ;
;;;;;;;;;;; -   ; -   ;;;;; -   ; -   ; -   ; -   ;
Total;;; 47.189 ; 22.895.578.797 ; 116.620 ; 20.949.413.343 ; 481.254 ; 62.030.583.737 ; 781.449 ; 68.964.080.934 ; 1.426.512 ; 174.839.656.811 ; 44.859 ; 80.184.608.266 ; 44.859 ; 80.253.969.913 ; 89.718 ; 160.438.578.179 ; 1.516.230 ; 335.278.234.990 ;
"Fonte: Sistema Câmbio; Dados extraídos em: 09/10/2022";;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Primário incluem os registros de contratos da natureza 99000 e não incluem os registros ACAM204.;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
