Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em AGOSTO / 2019;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;
75;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;; 52 ; 17.918.555 ; 49 ; 2.826.361 ; 100 ; 2.135.328 ; 201 ; 22.880.245 ; 48 ; 19.642.376 ; 13 ; 2.350.000 ; 61 ; 21.992.376 ; 262 ; 44.872.620 ;;;;
76;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 35 ; 447.870 ; 688 ; 15.527.629 ; 176 ; 1.167.766 ; 593 ; 3.417.017 ; 1.492 ; 20.560.282 ; 620 ; 18.172.361 ; 315 ; 842.760 ; 935 ; 19.015.120 ; 2.427 ; 39.575.402 ;;;;
77;92.894.922;BANCO ORIGINAL S.A.; 13 ; 22.613.881 ; 9 ; 270.148 ; 57 ; 1.357.195 ; 165 ; 2.886.881 ; 244 ; 27.128.105 ; 4 ; 925.594 ; 6 ; 11.485.173 ; 10 ; 12.410.768 ; 254 ; 39.538.873 ;;;;
78;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 7 ; 7.635.006 ; 6 ; 476.468 ; 18 ; 10.396.074 ; 36 ; 1.705.149 ; 67 ; 20.212.697 ; 3 ; 70.186 ; 9 ; 16.070.158 ; 12 ; 16.140.344 ; 79 ; 36.353.041 ;;;;
79;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 41 ; 649.444 ; 511 ; 10.008.622 ; 304 ; 2.472.359 ; 763 ; 4.754.549 ; 1.619 ; 17.884.974 ; 953 ; 14.131.400 ; 181 ; 2.530.982 ; 1.134 ; 16.662.381 ; 2.753 ; 34.547.355 ;;;;
80;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 123 ; 6.017.872 ; 266 ; 5.481.032 ; 462 ; 4.036.033 ; 1.181 ; 6.101.135 ; 2.032 ; 21.636.072 ; 595 ; 7.084.287 ; 132 ; 5.553.046 ; 727 ; 12.637.334 ; 2.759 ; 34.273.406 ;;;;
81;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 2 ; 2.226 ; 2 ; 2.226 ; 18 ; 15.371.425 ; 39 ; 16.208.802 ; 57 ; 31.580.227 ; 59 ; 31.582.453 ;;;;
82;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 1 ; 49.289 ; 21 ; 247.688 ; 700 ; 3.738.483 ; 1.239 ; 8.581.409 ; 1.961 ; 12.616.869 ; 830 ; 11.651.094 ; 51 ; 6.520.450 ; 881 ; 18.171.544 ; 2.842 ; 30.788.412 ;;;;
83;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 4 ; 42.910 ; 9 ; 87.385 ; 377 ; 1.397.846 ; 726 ; 3.176.196 ; 1.116 ; 4.704.338 ; 456 ; 12.871.687 ; 103 ; 11.028.967 ; 559 ; 23.900.654 ; 1.675 ; 28.604.992 ;;;;
84;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 534 ; 2.390.057 ; 1.133 ; 14.173.676 ; 1.667 ; 16.563.733 ; 1.421 ; 11.953.440 ; 11 ; 41.527 ; 1.432 ; 11.994.967 ; 3.099 ; 28.558.700 ;;;;
85;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.; 3 ; 33.950 ;;; 1.627 ; 536.642 ; 907 ; 686.647 ; 2.537 ; 1.257.238 ; 64 ; 13.498.825 ; 50 ; 13.384.580 ; 114 ; 26.883.405 ; 2.651 ; 28.140.643 ;;;;
86;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 35 ; 731.101 ; 349 ; 4.884.291 ; 421 ; 3.959.880 ; 1.005 ; 7.176.695 ; 1.810 ; 16.751.968 ; 505 ; 8.820.055 ; 159 ; 1.429.878 ; 664 ; 10.249.933 ; 2.474 ; 27.001.901 ;;;;
87;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 24 ; 341.548 ; 95 ; 1.018.953 ; 490 ; 2.627.868 ; 1.328 ; 12.050.914 ; 1.937 ; 16.039.283 ; 1.242 ; 10.454.376 ; 28 ; 478.833 ; 1.270 ; 10.933.209 ; 3.207 ; 26.972.492 ;;;;
88;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;;; 10 ; 3.089.828 ; 11 ; 2.190.415 ; 105 ; 5.035.948 ; 126 ; 10.316.192 ; 6 ; 11.500.000 ; 1 ; 5.000.000 ; 7 ; 16.500.000 ; 133 ; 26.816.192 ;;;;
89;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 8 ; 214.174 ; 39 ; 395.032 ; 86 ; 886.317 ; 761 ; 5.579.292 ; 894 ; 7.074.815 ; 670 ; 11.791.524 ; 133 ; 6.920.909 ; 803 ; 18.712.433 ; 1.697 ; 25.787.249 ;;;;
90;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 354 ; 9.919.346 ; 73 ; 1.589.901 ; 58 ; 406.033 ; 197 ; 1.358.458 ; 682 ; 13.273.737 ; 7 ; 1.558.975 ; 45 ; 8.900.000 ; 52 ; 10.458.975 ; 734 ; 23.732.712 ;;;;
91;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 44 ; 426.606 ; 62 ; 269.669 ; 106 ; 696.275 ; 23 ; 11.353.241 ; 18 ; 11.488.696 ; 41 ; 22.841.937 ; 147 ; 23.538.212 ;;;;
92;02.038.232;BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB; 1 ; 2.190 ; 8 ; 328.780 ; 5 ; 2.650.449 ; 17 ; 11.527.876 ; 31 ; 14.509.295 ; 4 ; 9.000.000 ;;; 4 ; 9.000.000 ; 35 ; 23.509.295 ;;;;
93;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 7 ; 145.274 ; 57 ; 607.595 ; 336 ; 2.360.644 ; 1.117 ; 9.549.521 ; 1.517 ; 12.663.034 ; 509 ; 9.264.158 ; 64 ; 1.552.921 ; 573 ; 10.817.079 ; 2.090 ; 23.480.113 ;;;;
94;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 62 ; 919.130 ; 344 ; 5.378.949 ; 390 ; 2.425.022 ; 855 ; 5.075.816 ; 1.651 ; 13.798.917 ; 760 ; 8.237.697 ; 48 ; 1.127.669 ; 808 ; 9.365.366 ; 2.459 ; 23.164.283 ;;;;
95;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 2 ; 38.483 ; 39 ; 535.288 ; 164 ; 428.232 ; 485 ; 2.190.871 ; 690 ; 3.192.873 ; 196 ; 10.997.608 ; 58 ; 8.768.289 ; 254 ; 19.765.897 ; 944 ; 22.958.770 ;;;;
96;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;;; 37 ; 608.376 ; 133 ; 1.210.638 ; 386 ; 2.358.342 ; 556 ; 4.177.355 ; 878 ; 8.110.872 ; 58 ; 6.223.335 ; 936 ; 14.334.207 ; 1.492 ; 18.511.563 ;;;;
97;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.;;; 121 ; 1.650.525 ; 185 ; 1.812.723 ; 257 ; 2.935.203 ; 563 ; 6.398.450 ; 252 ; 6.794.733 ; 70 ; 4.027.590 ; 322 ; 10.822.323 ; 885 ; 17.220.773 ;;;;
98;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 121 ; 2.997.513 ; 355 ; 5.179.013 ; 476 ; 8.176.526 ; 340 ; 5.270.058 ; 117 ; 3.107.330 ; 457 ; 8.377.388 ; 933 ; 16.553.915 ;;;;
99;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 3 ; 11.216 ; 194 ; 1.132.137 ; 457 ; 3.636.048 ; 654 ; 4.779.401 ; 489 ; 6.607.912 ; 53 ; 4.104.537 ; 542 ; 10.712.449 ; 1.196 ; 15.491.850 ;;;;
100;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 30.000 ; 15 ; 314.944 ; 1.456 ; 1.771.312 ; 2.119 ; 5.384.634 ; 3.591 ; 7.500.891 ; 566 ; 5.937.735 ; 34 ; 1.962.598 ; 600 ; 7.900.333 ; 4.191 ; 15.401.223 ;;;;
101;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 9 ; 35.968 ; 149 ; 2.815.052 ; 166 ; 1.330.908 ; 405 ; 1.823.405 ; 729 ; 6.005.333 ; 307 ; 6.060.495 ; 59 ; 2.785.763 ; 366 ; 8.846.259 ; 1.095 ; 14.851.592 ;;;;
102;00.416.968;BANCO INTER S.A.; 9 ; 323.581 ; 47 ; 304.501 ; 1.055 ; 2.514.475 ; 629 ; 4.282.762 ; 1.740 ; 7.425.319 ; 147 ; 3.583.926 ; 122 ; 1.398.295 ; 269 ; 4.982.220 ; 2.009 ; 12.407.539 ;;;;
103;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 34 ; 352.697 ; 113 ; 1.477.812 ; 203 ; 2.026.877 ; 538 ; 3.163.643 ; 888 ; 7.021.030 ; 568 ; 3.837.949 ; 32 ; 1.525.811 ; 600 ; 5.363.761 ; 1.488 ; 12.384.790 ;;;;
104;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 23 ; 366.255 ; 56 ; 964.134 ; 1.349 ; 2.568.151 ; 1.504 ; 3.568.786 ; 2.932 ; 7.467.326 ; 333 ; 3.048.084 ; 91 ; 1.525.973 ; 424 ; 4.574.057 ; 3.356 ; 12.041.383 ;;;;
105;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 3 ; 76.302 ; 119 ; 3.553.752 ; 82 ; 934.896 ; 295 ; 1.097.994 ; 499 ; 5.662.944 ; 251 ; 4.510.098 ; 53 ; 965.009 ; 304 ; 5.475.107 ; 803 ; 11.138.051 ;;;;
106;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 60 ; 2.734.924 ; 3 ; 76.610 ; 21 ; 2.336.385 ; 188 ; 833.046 ; 272 ; 5.980.966 ; 6 ; 318.298 ; 31 ; 4.779.530 ; 37 ; 5.097.829 ; 309 ; 11.078.795 ;;;;
107;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.; 5 ; 19.615 ; 12 ; 251.961 ; 455 ; 2.666.107 ; 749 ; 5.195.345 ; 1.221 ; 8.133.028 ; 480 ; 2.686.756 ; 9 ; 63.559 ; 489 ; 2.750.315 ; 1.710 ; 10.883.343 ;;;;
108;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA;;; 37 ; 584.641 ; 5 ; 4.150 ; 170 ; 4.652.792 ; 212 ; 5.241.583 ; 132 ; 5.231.901 ; 1 ; 475 ; 133 ; 5.232.376 ; 345 ; 10.473.958 ;;;;
109;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 6 ; 55.719 ; 13 ; 94.042 ; 60 ; 354.182 ; 478 ; 4.795.212 ; 557 ; 5.299.155 ; 626 ; 4.792.204 ; 26 ; 321.701 ; 652 ; 5.113.906 ; 1.209 ; 10.413.061 ;;;;
110;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 21 ; 22.018 ; 109 ; 4.823.691 ; 130 ; 4.845.709 ; 395 ; 4.820.700 ; 2 ; 22.018 ; 397 ; 4.842.718 ; 527 ; 9.688.427 ;;;;
111;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 2 ; 13.809 ; 191 ; 628.755 ; 695 ; 4.742.810 ; 888 ; 5.385.374 ; 469 ; 4.098.287 ; 3 ; 4.632 ; 472 ; 4.102.919 ; 1.360 ; 9.488.293 ;;;;
112;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 25 ; 600.341 ; 34 ; 501.640 ; 197 ; 1.337.977 ; 348 ; 3.030.806 ; 604 ; 5.470.764 ; 217 ; 2.877.758 ; 30 ; 778.473 ; 247 ; 3.656.231 ; 851 ; 9.126.995 ;;;;
113;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 4 ; 701.750 ; 9 ; 449.513 ; 13 ; 2.063.476 ; 60 ; 3.366.896 ; 86 ; 6.581.635 ; 4 ; 959.684 ; 4 ; 860.872 ; 8 ; 1.820.556 ; 94 ; 8.402.191 ;;;;
114;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 12 ; 281.528 ; 136 ; 1.130.821 ; 430 ; 2.882.047 ; 578 ; 4.294.396 ; 189 ; 2.562.765 ; 4 ; 490.000 ; 193 ; 3.052.765 ; 771 ; 7.347.161 ;;;;
115;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 43.571 ; 2 ; 25.777 ; 222 ; 1.312.863 ; 513 ; 3.423.029 ; 738 ; 4.805.241 ; 166 ; 2.251.390 ; 10 ; 280.642 ; 176 ; 2.532.032 ; 914 ; 7.337.273 ;;;;
116;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 390 ; 83 ; 177.593 ; 288 ; 3.531.508 ; 372 ; 3.709.491 ; 689 ; 3.409.368 ; 11 ; 61.510 ; 700 ; 3.470.878 ; 1.072 ; 7.180.369 ;;;;
117;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 23 ; 73.958 ; 57 ; 540.993 ; 207 ; 888.984 ; 452 ; 2.428.557 ; 739 ; 3.932.492 ; 310 ; 2.258.132 ; 11 ; 248.777 ; 321 ; 2.506.909 ; 1.060 ; 6.439.401 ;;;;
118;04.902.979;BANCO DA AMAZONIA S.A.; 39 ; 1.815.119 ; 15 ; 436.808 ; 17 ; 336.180 ; 101 ; 1.483.554 ; 172 ; 4.071.662 ; 10 ; 925.000 ; 10 ; 1.162.590 ; 20 ; 2.087.590 ; 192 ; 6.159.252 ;;;;
119;61.024.352;BANCO INDUSVAL S.A.; 16 ; 987.732 ; 1 ; 4.772 ; 25 ; 1.744.273 ; 68 ; 1.772.301 ; 110 ; 4.509.077 ; 4 ; 522.398 ; 3 ; 1.000.000 ; 7 ; 1.522.398 ; 117 ; 6.031.474 ;;;;
120;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 9 ; 395.273 ; 27 ; 339.921 ; 87 ; 1.237.646 ; 197 ; 835.600 ; 320 ; 2.808.440 ; 82 ; 1.073.313 ; 35 ; 1.533.260 ; 117 ; 2.606.573 ; 437 ; 5.415.013 ;;;;
121;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 3 ; 189.864 ; 19 ; 413.206 ; 86 ; 612.053 ; 246 ; 1.764.511 ; 354 ; 2.979.634 ; 156 ; 1.858.315 ; 20 ; 482.835 ; 176 ; 2.341.149 ; 530 ; 5.320.784 ;;;;
122;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.; 2 ; 45.298 ; 7 ; 84.996 ; 24 ; 254.256 ; 442 ; 2.356.771 ; 475 ; 2.741.321 ; 411 ; 2.315.459 ; 7 ; 173.238 ; 418 ; 2.488.697 ; 893 ; 5.230.018 ;;;;
123;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 8 ; 76.840 ; 18 ; 270.832 ; 28 ; 572.327 ; 128 ; 1.058.324 ; 182 ; 1.978.323 ; 338 ; 1.862.403 ; 251 ; 1.178.405 ; 589 ; 3.040.808 ; 771 ; 5.019.131 ;;;;
124;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 12 ; 87.722 ; 25 ; 209.894 ; 178 ; 1.718.812 ; 411 ; 1.000.583 ; 626 ; 3.017.012 ; 69 ; 597.547 ; 27 ; 1.174.005 ; 96 ; 1.771.552 ; 722 ; 4.788.564 ;;;;
125;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 52 ; 214.974 ; 335 ; 2.217.859 ; 387 ; 2.432.833 ; 504 ; 2.030.734 ; 6 ; 22.125 ; 510 ; 2.052.859 ; 897 ; 4.485.692 ;;;;
126;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 500 ; 571.525 ; 698 ; 2.120.007 ; 1.198 ; 2.691.532 ; 76 ; 1.493.481 ;;; 76 ; 1.493.481 ; 1.274 ; 4.185.014 ;;;;
127;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;; 2 ; 33.838 ; 243 ; 557.510 ; 428 ; 1.969.530 ; 673 ; 2.560.877 ; 155 ; 1.426.886 ;;; 155 ; 1.426.886 ; 828 ; 3.987.763 ;;;;
128;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 175 ; 1.205.547 ; 288 ; 1.732.146 ; 463 ; 2.937.692 ; 158 ; 735.290 ; 8 ; 212.602 ; 166 ; 947.892 ; 629 ; 3.885.584 ;;;;
129;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 2 ; 23.504 ; 39 ; 649.144 ; 264 ; 1.832.242 ; 305 ; 2.504.890 ; 10 ; 1.205.969 ; 2 ; 171.313 ; 12 ; 1.377.282 ; 317 ; 3.882.172 ;;;;
130;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 142 ; 749.985 ; 305 ; 1.896.151 ; 447 ; 2.646.137 ; 114 ; 1.097.099 ; 5 ; 10.560 ; 119 ; 1.107.659 ; 566 ; 3.753.795 ;;;;
131;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 5 ; 31.715 ; 33 ; 500.956 ; 44 ; 1.298.679 ; 26 ; 355.834 ; 108 ; 2.187.184 ; 50 ; 524.497 ; 36 ; 1.022.421 ; 86 ; 1.546.917 ; 194 ; 3.734.101 ;;;;
132;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 1 ; 8.750 ; 42 ; 822.390 ; 9 ; 248.046 ; 155 ; 718.944 ; 207 ; 1.798.130 ; 185 ; 1.542.096 ; 12 ; 257.552 ; 197 ; 1.799.649 ; 404 ; 3.597.779 ;;;;
133;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 6.600 ; 121 ; 181.179 ; 529 ; 1.601.029 ; 651 ; 1.788.809 ; 431 ; 1.523.296 ; 3 ; 103.999 ; 434 ; 1.627.294 ; 1.085 ; 3.416.103 ;;;;
134;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 308 ; 1.636.223 ; 304 ; 1.488.662 ; 612 ; 3.124.885 ; 27 ; 69.438 ; 7 ; 202.217 ; 34 ; 271.655 ; 646 ; 3.396.540 ;;;;
135;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 2 ; 8.834 ; 68 ; 205.703 ; 213 ; 804.004 ; 283 ; 1.018.541 ; 314 ; 1.341.740 ; 28 ; 736.540 ; 342 ; 2.078.280 ; 625 ; 3.096.821 ;;;;
136;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;; 48 ; 826.338 ; 25 ; 535.913 ; 28 ; 202.572 ; 101 ; 1.564.824 ; 46 ; 917.955 ; 17 ; 424.957 ; 63 ; 1.342.912 ; 164 ; 2.907.736 ;;;;
137;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 1 ; 18.533 ; 454 ; 263.524 ; 1.399 ; 1.334.967 ; 1.854 ; 1.617.024 ; 110 ; 1.078.903 ; 2 ; 3.059 ; 112 ; 1.081.962 ; 1.966 ; 2.698.986 ;;;;
138;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 113 ; 308.719 ; 268 ; 1.331.025 ; 381 ; 1.639.744 ; 179 ; 1.000.763 ;;; 179 ; 1.000.763 ; 560 ; 2.640.507 ;;;;
139;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 1 ; 21.080 ; 85 ; 585.257 ; 195 ; 1.164.232 ; 281 ; 1.770.568 ; 93 ; 678.097 ; 4 ; 78.206 ; 97 ; 756.303 ; 378 ; 2.526.871 ;;;;
140;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 1 ; 1.533.231 ;;; 1 ; 585 ; 11 ; 427.951 ; 13 ; 1.961.767 ; 2 ; 224.400 ; 2 ; 224.265 ; 4 ; 448.665 ; 17 ; 2.410.432 ;;;;
141;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 14 ; 130.630 ; 56 ; 543.720 ; 18 ; 254.963 ; 67 ; 230.603 ; 155 ; 1.159.916 ; 98 ; 762.844 ; 29 ; 374.075 ; 127 ; 1.136.919 ; 282 ; 2.296.835 ;;;;
142;33.042.151;BANCO DE LA NACION ARGENTINA; 2 ; 794.473 ; 1 ; 6.000 ; 390 ; 320.521 ; 37 ; 118.147 ; 430 ; 1.239.141 ; 1 ; 100.000 ; 2 ; 730.000 ; 3 ; 830.000 ; 433 ; 2.069.141 ;;;;
143;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 1 ; 18.132 ; 39 ; 39.721 ; 149 ; 988.077 ; 189 ; 1.045.930 ; 144 ; 983.009 ; 4 ; 27.000 ; 148 ; 1.010.009 ; 337 ; 2.055.939 ;;;;
144;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO; 1 ; 9.642 ; 22 ; 598.549 ; 14 ; 182.352 ; 41 ; 203.458 ; 78 ; 994.001 ; 38 ; 747.666 ; 17 ; 196.932 ; 55 ; 944.598 ; 133 ; 1.938.599 ;;;;
145;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 13 ; 372.675 ; 10 ; 106.521 ; 11 ; 317.993 ; 22 ; 68.508 ; 56 ; 865.697 ; 15 ; 160.765 ; 22 ; 690.868 ; 37 ; 851.633 ; 93 ; 1.717.329 ;;;;
146;33.042.953;CITIBANK N.A.;;;;; 1 ; 7.173 ; 6 ; 1.451.572 ; 7 ; 1.458.745 ;;;;; -   ; -   ; 7 ; 1.458.745 ;;;;
147;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 31 ; 16.984 ; 190 ; 688.574 ; 221 ; 705.558 ; 165 ; 671.882 ; 4 ; 7.041 ; 169 ; 678.923 ; 390 ; 1.384.481 ;;;;
148;59.285.411;BANCO PAN S.A.;;;;; 7 ; 71.272 ; 28 ; 606.372 ; 35 ; 677.644 ; 1 ; 500.000 ;;; 1 ; 500.000 ; 36 ; 1.177.644 ;;;;
149;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 24.308 ; 71 ; 54.814 ; 350 ; 557.948 ; 422 ; 637.070 ; 71 ; 524.359 ;;; 71 ; 524.359 ; 493 ; 1.161.429 ;;;;
150;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 6 ; 130.814 ; 17 ; 18.930 ; 242 ; 486.873 ; 265 ; 636.618 ; 88 ; 518.221 ;;; 88 ; 518.221 ; 353 ; 1.154.838 ;;;;
151;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 84 ; 83.118 ; 279 ; 484.636 ; 363 ; 567.754 ; 72 ; 415.828 ;;; 72 ; 415.828 ; 435 ; 983.582 ;;;;
152;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 11 ; 153.125 ; 4 ; 23.138 ; 59 ; 171.011 ; 74 ; 347.274 ; 110 ; 324.158 ; 1 ; 21.023 ; 111 ; 345.181 ; 185 ; 692.455 ;;;;
153;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 52 ; 47.166 ; 96 ; 294.391 ; 148 ; 341.557 ; 35 ; 239.281 ;;; 35 ; 239.281 ; 183 ; 580.838 ;;;;
154;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;; 6 ; 21.905 ; 51 ; 184.636 ; 57 ; 206.542 ; 29 ; 167.247 ; 4 ; 60.361 ; 33 ; 227.608 ; 90 ; 434.150 ;;;;
155;21.148.439;SEALANDAIR CORRETORA DE CÂMBIO LTDA.;;;;;;; 121 ; 161.721 ; 121 ; 161.721 ; 14 ; 156.984 ;;; 14 ; 156.984 ; 135 ; 318.705 ;;;;
156;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 41 ; 52.142 ; 55 ; 134.070 ; 96 ; 186.212 ; 24 ; 95.343 ;;; 24 ; 95.343 ; 120 ; 281.555 ;;;;
157;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 1 ; 3.748 ; 58 ; 133.341 ; 59 ; 137.089 ; 22 ; 124.595 ; 2 ; 11.101 ; 24 ; 135.696 ; 83 ; 272.786 ;;;;
158;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 5.637 ;;; 18 ; 54.182 ; 19 ; 59.819 ; 17 ; 59.962 ;;; 17 ; 59.962 ; 36 ; 119.781 ;;;;
159;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 2 ; 6.150 ; 3 ; 14.500 ; 5 ; 20.650 ; 2 ; 14.000 ; 2 ; 6.150 ; 4 ; 20.150 ; 9 ; 40.800 ;;;;
160;58.497.702;BANCO SMARTBANK S.A.;;;;; 1 ; 14.995 ; 3 ; 4.913 ; 4 ; 19.908 ;;;;; -   ; -   ; 4 ; 19.908 ;;;;
161;61.033.106;BANCO CREFISA S.A.;;;;; 2 ; 318 ; 4 ; 12.262 ; 6 ; 12.579 ;;;;; -   ; -   ; 6 ; 12.579 ;;;;
162;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;;;;; 1 ; 7.350 ; 3 ; 2.664 ; 4 ; 10.014 ;;;;; -   ; -   ; 4 ; 10.014 ;;;;
163;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 4 ; 7.103 ; 4 ; 7.103 ;;;;; -   ; -   ; 4 ; 7.103 ;;;;
164;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;;;;;;;; -   ; -   ; 1 ; 1.000 ; 1 ; 1.000 ; 2 ; 2.000 ; 2 ; 2.000 ;;;;
