Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Abril/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
64;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 656 ; 224.315 ; 27.636 ; 7.390.649 ; 147.064 ; 52.121.829 ; 209.257 ; 53.829.107 ; 384.613 ; 113.565.900 ; 53 ; 14.114.685 ; 109 ; 4.790.302 ; 162 ; 18.904.987 ; 384.775 ; 132.470.887 ;
65;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 26 ; 22.272.224 ; 41 ; 11.073.838 ; 20 ; 16.301.939 ; 49 ; 11.196.392 ; 136 ; 60.844.393 ; 9 ; 22.686.021 ; 10 ; 31.690.508 ; 19 ; 54.376.529 ; 155 ; 115.220.922 ;
66;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 221 ; 3.606.189 ; 1.499 ; 37.262.117 ; 401 ; 7.415.188 ; 971 ; 12.160.386 ; 3.092 ; 60.443.880 ; 397 ; 42.055.112 ; 25 ; 3.674.655 ; 422 ; 45.729.767 ; 3.514 ; 106.173.647 ;
67;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 47 ; 870.095 ; 504 ; 10.669.432 ; 394 ; 18.187.370 ; 615 ; 20.324.593 ; 1.560 ; 50.051.490 ; 863 ; 33.439.947 ; 321 ; 21.497.620 ; 1.184 ; 54.937.567 ; 2.744 ; 104.989.057 ;
68;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 122 ; 3.106.066 ; 999 ; 17.519.253 ; 8.162 ; 13.060.659 ; 16.206 ; 21.076.310 ; 25.489 ; 54.762.288 ; 2.546 ; 34.643.664 ; 346 ; 12.180.306 ; 2.892 ; 46.823.970 ; 28.381 ; 101.586.258 ;
69;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 66 ; 1.499.808 ; 483 ; 4.801.582 ; 14.725 ; 21.297.987 ; 44.901 ; 32.127.223 ; 60.175 ; 59.726.600 ; 1.099 ; 23.633.098 ; 98 ; 9.755.364 ; 1.197 ; 33.388.462 ; 61.372 ; 93.115.062 ;
70;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 10 ; 8.572.742 ; -   ; -   ; 17 ; 29.835.746 ; 128 ; 34.411.949 ; 155 ; 72.820.437 ; 2 ; 15.000.000 ; -   ; -   ; 2 ; 15.000.000 ; 157 ; 87.820.437 ;
71;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 163 ; 4.534.520 ; 893 ; 27.328.784 ; 573 ; 7.849.883 ; 950 ; 7.360.307 ; 2.579 ; 47.073.494 ; 371 ; 29.808.035 ; 82 ; 7.510.857 ; 453 ; 37.318.892 ; 3.032 ; 84.392.386 ;
72;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 10 ; 346.007 ; 632 ; 34.412.685 ; 43 ; 398.780 ; 97 ; 2.369.866 ; 782 ; 37.527.338 ; 747 ; 39.232.807 ; 87 ; 3.588.605 ; 834 ; 42.821.412 ; 1.616 ; 80.348.750 ;
73;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 45 ; 5.931.025 ; 102 ; 5.909.337 ; 35 ; 2.893.786 ; 177 ; 1.454.832 ; 359 ; 16.188.980 ; 152 ; 29.565.203 ; 77 ; 30.521.069 ; 229 ; 60.086.272 ; 588 ; 76.275.252 ;
74;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 28 ; 688.018 ; 216 ; 3.139.219 ; 5.903 ; 3.718.138 ; 5.967 ; 20.211.546 ; 12.114 ; 27.756.921 ; 1.416 ; 32.915.739 ; 182 ; 14.382.407 ; 1.598 ; 47.298.146 ; 13.712 ; 75.055.067 ;
75;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 2 ; 489 ; 108 ; 114.880 ; 30.650 ; 13.334.412 ; 45.450 ; 34.093.812 ; 76.210 ; 47.543.593 ; 2.555 ; 24.131.867 ; 1.067 ; 3.198.560 ; 3.622 ; 27.330.427 ; 79.832 ; 74.874.020 ;
76;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 268 ; 21.269.501 ; 501 ; 15.070.155 ; 183 ; 3.831.977 ; 81 ; 15.379.316 ; 1.033 ; 55.550.949 ; 11 ; 16.722.400 ; 1 ; 429.280 ; 12 ; 17.151.680 ; 1.045 ; 72.702.629 ;
77;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 57 ; 1.172.687 ; 771 ; 20.385.417 ; 244 ; 3.338.132 ; 677 ; 6.812.022 ; 1.749 ; 31.708.258 ; 977 ; 26.952.435 ; 181 ; 4.265.485 ; 1.158 ; 31.217.920 ; 2.907 ; 62.926.178 ;
78;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 21 ; 6.021.122 ; 45 ; 5.878.555 ; 67 ; 6.164.575 ; 152 ; 13.655.088 ; 285 ; 31.719.340 ; 58 ; 17.042.068 ; 30 ; 13.493.065 ; 88 ; 30.535.133 ; 373 ; 62.254.473 ;
79;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 4 ; 11.215.000 ; 11 ; 724.933 ; 14 ; 1.512.363 ; 20 ; 5.843.571 ; 49 ; 19.295.867 ; 7 ; 16.183.456 ; 9 ; 22.480.893 ; 16 ; 38.664.349 ; 65 ; 57.960.216 ;
80;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 2 ; 273.474 ; 40 ; 8.950.719 ; 62 ; 14.683.165 ; 131 ; 5.281.574 ; 235 ; 29.188.932 ; 35 ; 13.151.056 ; 22 ; 13.904.970 ; 57 ; 27.056.026 ; 292 ; 56.244.958 ;
81;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 33 ; 8.565.199 ; 28 ; 8.938.839 ; 7 ; 43.314 ; 31 ; 9.302.539 ; 99 ; 26.849.891 ; 13 ; 17.786.918 ; 15 ; 8.160.492 ; 28 ; 25.947.410 ; 127 ; 52.797.301 ;
82;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 12 ; 270.691 ; 46 ; 1.053.909 ; 118 ; 19.736.275 ; 313 ; 21.414.822 ; 489 ; 42.475.697 ; 153 ; 3.444.970 ; 104 ; 985.975 ; 257 ; 4.430.945 ; 746 ; 46.906.642 ;
83;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 117 ; 7.191.269 ; 351 ; 11.446.209 ; 2.348 ; 3.405.228 ; 1.826 ; 6.580.859 ; 4.642 ; 28.623.565 ; 474 ; 11.879.245 ; 93 ; 4.471.788 ; 567 ; 16.351.033 ; 5.209 ; 44.974.598 ;
84;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 22 ; 16.855.776 ; 28 ; 10.594.951 ; 50 ; 27.450.727 ; 5 ; 4.860.000 ; 4 ; 10.600.000 ; 9 ; 15.460.000 ; 59 ; 42.910.727 ;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 36 ; 495.568 ; 476 ; 13.054.794 ; 140 ; 1.721.178 ; 621 ; 3.970.463 ; 1.273 ; 19.242.003 ; 823 ; 15.941.934 ; 159 ; 1.133.336 ; 982 ; 17.075.270 ; 2.255 ; 36.317.273 ;
86;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 8 ; 172.442 ; 45 ; 4.073.841 ; 92 ; 1.861.912 ; 122 ; 12.547.607 ; 267 ; 18.655.802 ; 44 ; 16.117.214 ; 15 ; 1.525.000 ; 59 ; 17.642.214 ; 326 ; 36.298.016 ;
87;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 1 ; 17.280 ; 252 ; 7.651.618 ; 221 ; 1.083.304 ; 705 ; 8.953.948 ; 1.179 ; 17.706.150 ; 276 ; 15.826.236 ; 9 ; 317.427 ; 285 ; 16.143.663 ; 1.464 ; 33.849.813 ;
88;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A;PROSEFTUR CC - PRUDENCIAL; 25 ; 196.904 ; 521 ; 10.491.900 ; 43 ; 570.201 ; 152 ; 5.166.167 ; 741 ; 16.425.172 ; 525 ; 16.020.051 ; 86 ; 1.072.239 ; 611 ; 17.092.290 ; 1.352 ; 33.517.462 ;
89;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 4 ; 7.292.956 ; 5 ; 2.603.584 ; 18 ; 686.565 ; 53 ; 1.131.285 ; 80 ; 11.714.390 ; 5 ; 8.213.338 ; 5 ; 9.205.176 ; 10 ; 17.418.514 ; 90 ; 29.132.904 ;
90;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; -   ; -   ; 131 ; 3.901.674 ; 2.629 ; 1.849.500 ; 2.978 ; 5.223.608 ; 5.738 ; 10.974.782 ; 751 ; 11.319.917 ; 61 ; 4.081.985 ; 812 ; 15.401.902 ; 6.550 ; 26.376.684 ;
91;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 3 ; 17.290 ; 10 ; 63.324 ; 2.281 ; 2.034.272 ; 2.071 ; 3.413.178 ; 4.365 ; 5.528.064 ; 576 ; 10.532.227 ; 117 ; 9.123.986 ; 693 ; 19.656.213 ; 5.058 ; 25.184.277 ;
92;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; -   ; -   ; 14 ; 1.034.813 ; 22 ; 96.519 ; 58 ; 10.428.581 ; 94 ; 11.559.913 ; 7 ; 13.149.877 ; 3 ; 149.901 ; 10 ; 13.299.778 ; 104 ; 24.859.691 ;
93;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; -   ; -   ; 49 ; 630.861 ; 332 ; 12.137.284 ; 381 ; 12.768.145 ; 5 ; 11.455.648 ; 3 ; 262.595 ; 8 ; 11.718.243 ; 389 ; 24.486.388 ;
94;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 35 ; 498.821 ; 227 ; 3.655.595 ; 3.179 ; 3.440.234 ; 4.354 ; 5.249.519 ; 7.795 ; 12.844.169 ; 665 ; 7.330.797 ; 169 ; 2.364.924 ; 834 ; 9.695.721 ; 8.629 ; 22.539.890 ;
95;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 7 ; 43.265 ; 1.439 ; 918.653 ; 1.798 ; 2.601.757 ; 3.244 ; 3.563.675 ; 319 ; 9.912.794 ; 99 ; 8.187.781 ; 418 ; 18.100.575 ; 3.662 ; 21.664.250 ;
96;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; 1 ; 8.860 ; 1.064 ; 876.108 ; 973 ; 758.666 ; 2.038 ; 1.643.634 ; 53 ; 8.982.018 ; 35 ; 9.112.992 ; 88 ; 18.095.010 ; 2.126 ; 19.738.644 ;
97;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; -   ; -   ; 6 ; 755.287 ; 1 ; 139 ; 13 ; 508.278 ; 20 ; 1.263.704 ; 9 ; 10.485.322 ; 8 ; 6.714.160 ; 17 ; 17.199.482 ; 37 ; 18.463.186 ;
98;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 4 ; 111.909 ; 152 ; 5.871.981 ; 75 ; 1.257.369 ; 321 ; 1.387.177 ; 552 ; 8.628.436 ; 265 ; 7.222.235 ; 50 ; 1.320.880 ; 315 ; 8.543.115 ; 867 ; 17.171.551 ;
99;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 6 ; 626.766 ; 21 ; 557.126 ; 3 ; 33.797 ; 56 ; 9.125.354 ; 86 ; 10.343.043 ; 3 ; 5.793.274 ; 1 ; 43.246 ; 4 ; 5.836.520 ; 90 ; 16.179.563 ;
100;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 25 ; 455.711 ; 122 ; 3.067.458 ; 3.871 ; 1.909.093 ; 4.523 ; 4.170.723 ; 8.541 ; 9.602.985 ; 285 ; 5.317.288 ; 41 ; 645.918 ; 326 ; 5.963.206 ; 8.867 ; 15.566.191 ;
101;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; 2 ; 9.070 ; 15.838 ; 3.911.119 ; 12.378 ; 6.218.577 ; 28.218 ; 10.138.766 ; 268 ; 3.422.629 ; 18 ; 1.094.036 ; 286 ; 4.516.665 ; 28.504 ; 14.655.431 ;
102;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 354.013 ; 12 ; 14.250.966 ; 14 ; 14.604.979 ; -   ; -   ; -   ; -   ; -   ; -   ; 14 ; 14.604.979 ;
103;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; -   ; -   ; 24 ; 831.925 ; 75 ; 2.871.073 ; 152 ; 2.800.014 ; 251 ; 6.503.012 ; 101 ; 3.852.823 ; 64 ; 3.078.640 ; 165 ; 6.931.463 ; 416 ; 13.434.475 ;
104;00.038.166;BANCO CENTRAL DO BRASIL; ; -   ; -   ; -   ; -   ; 8 ; 13.297.847 ; -   ; -   ; 8 ; 13.297.847 ; -   ; -   ; -   ; -   ; -   ; -   ; 8 ; 13.297.847 ;
105;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 23 ; 202.246 ; 151 ; 1.631.204 ; 208 ; 1.437.584 ; 490 ; 3.950.957 ; 872 ; 7.221.991 ; 297 ; 4.909.302 ; 101 ; 981.318 ; 398 ; 5.890.620 ; 1.270 ; 13.112.611 ;
106;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 6 ; 96.069 ; 7.433 ; 3.937.104 ; 8.106 ; 6.004.292 ; 15.545 ; 10.037.465 ; 1.009 ; 2.180.551 ; 3 ; 3.194 ; 1.012 ; 2.183.745 ; 16.557 ; 12.221.210 ;
107;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 87 ; 312.680 ; 46 ; 744.492 ; 337 ; 4.719.043 ; 307 ; 1.750.542 ; 777 ; 7.526.757 ; 58 ; 488.316 ; 35 ; 3.077.908 ; 93 ; 3.566.224 ; 870 ; 11.092.981 ;
108;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 66 ; 4.950.705 ; 1 ; 39.201 ; 45 ; 265.037 ; 86 ; 309.530 ; 198 ; 5.564.473 ; 2 ; 107.425 ; 22 ; 4.830.600 ; 24 ; 4.938.025 ; 222 ; 10.502.498 ;
109;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 5 ; 918.168 ; 42 ; 1.690.506 ; 59 ; 1.713.715 ; 36 ; 938.200 ; 142 ; 5.260.589 ; 69 ; 2.571.466 ; 61 ; 2.574.600 ; 130 ; 5.146.066 ; 272 ; 10.406.655 ;
110;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 1 ; 28.097 ; 8 ; 260.478 ; 597 ; 4.358.183 ; 677 ; 4.824.636 ; 1.283 ; 9.471.394 ; 27 ; 480.576 ; 5 ; 62.239 ; 32 ; 542.815 ; 1.315 ; 10.014.209 ;
111;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 1.004 ; 1 ; 1.004 ; 10 ; 4.770.936 ; 14 ; 4.783.330 ; 24 ; 9.554.266 ; 25 ; 9.555.270 ;
112;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 13 ; 114.213 ; 61 ; 577.583 ; 1.487 ; 1.195.537 ; 3.489 ; 3.489.843 ; 5.050 ; 5.377.176 ; 706 ; 3.233.333 ; 61 ; 468.493 ; 767 ; 3.701.826 ; 5.817 ; 9.079.002 ;
113;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; -   ; -   ; 4 ; 1.426.082 ; 29 ; 1.188.356 ; 27 ; 1.365.926 ; 60 ; 3.980.364 ; 7 ; 2.160.424 ; 2 ; 630.000 ; 9 ; 2.790.424 ; 69 ; 6.770.788 ;
114;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 3 ; 1.630.130 ; 536 ; 261.516 ; 18 ; 21.514 ; 557 ; 1.913.160 ; 3 ; 2.908.537 ; 7 ; 1.648.726 ; 10 ; 4.557.263 ; 567 ; 6.470.423 ;
115;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 5 ; 71.187 ; 41 ; 1.695.659 ; 117 ; 505.823 ; 486 ; 1.377.779 ; 649 ; 3.650.448 ; 124 ; 2.615.404 ; 2 ; 86.805 ; 126 ; 2.702.209 ; 775 ; 6.352.657 ;
116;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 6 ; 46.087 ; 35 ; 482.780 ; 1.019 ; 923.090 ; 1.400 ; 2.147.434 ; 2.460 ; 3.599.391 ; 150 ; 2.080.359 ; 11 ; 411.729 ; 161 ; 2.492.088 ; 2.621 ; 6.091.479 ;
117;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 1 ; 36.426 ; 52 ; 990.068 ; 236 ; 247.272 ; 497 ; 1.824.978 ; 786 ; 3.098.744 ; 222 ; 2.703.232 ; 19 ; 203.365 ; 241 ; 2.906.597 ; 1.027 ; 6.005.341 ;
118;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 1 ; 4.303 ; 57 ; 1.463.588 ; 226 ; 797.373 ; 511 ; 753.528 ; 795 ; 3.018.792 ; 159 ; 2.163.971 ; 27 ; 754.830 ; 186 ; 2.918.801 ; 981 ; 5.937.593 ;
119;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; -   ; -   ; 37 ; 645.905 ; 2.740 ; 1.482.063 ; 3.029 ; 1.912.812 ; 5.806 ; 4.040.780 ; 126 ; 1.131.637 ; 28 ; 235.083 ; 154 ; 1.366.720 ; 5.960 ; 5.407.500 ;
120;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 9 ; 86.534 ; 357 ; 2.500.596 ; 366 ; 2.587.130 ; 297 ; 2.541.982 ; 12 ; 127.912 ; 309 ; 2.669.894 ; 675 ; 5.257.024 ;
121;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 44 ; 1.151.500 ; 10 ; 524.649 ; 46 ; 946.841 ; 100 ; 2.622.990 ; 11 ; 1.961.545 ; 4 ; 297.671 ; 15 ; 2.259.216 ; 115 ; 4.882.206 ;
122;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 4 ; 77.517 ; 23 ; 994.930 ; 35 ; 1.028.290 ; 33 ; 926.055 ; 95 ; 3.026.792 ; 60 ; 1.319.502 ; 47 ; 504.320 ; 107 ; 1.823.822 ; 202 ; 4.850.614 ;
123;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 2 ; 27.130 ; 34 ; 938.072 ; 17 ; 81.453 ; 109 ; 1.220.794 ; 162 ; 2.267.449 ; 131 ; 2.141.938 ; 8 ; 92.600 ; 139 ; 2.234.538 ; 301 ; 4.501.987 ;
124;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 13 ; 317.486 ; 23 ; 484.765 ; 657 ; 291.584 ; 404 ; 733.918 ; 1.097 ; 1.827.753 ; 155 ; 1.413.154 ; 24 ; 797.812 ; 179 ; 2.210.966 ; 1.276 ; 4.038.719 ;
125;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 434 ; 424.094 ; 1.577 ; 1.709.371 ; 2.011 ; 2.133.465 ; 139 ; 1.385.923 ; 4 ; 101.443 ; 143 ; 1.487.366 ; 2.154 ; 3.620.831 ;
126;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 38 ; 926.242 ; 43 ; 302.985 ; 12 ; 485.560 ; 15 ; 53.920 ; 108 ; 1.768.707 ; 43 ; 366.752 ; 49 ; 1.421.905 ; 92 ; 1.788.657 ; 200 ; 3.557.364 ;
127;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 5.744 ; 1.505.283 ; 3.177 ; 926.831 ; 8.921 ; 2.432.114 ; 4 ; 59.939 ; 50 ; 669.653 ; 54 ; 729.592 ; 8.975 ; 3.161.706 ;
128;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 2 ; 91.961 ; 23 ; 663.021 ; 8 ; 73.706 ; 26 ; 748.991 ; 59 ; 1.577.679 ; 32 ; 1.374.742 ; 4 ; 128.251 ; 36 ; 1.502.993 ; 95 ; 3.080.672 ;
129;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 5 ; 171.167 ; 8 ; 594.334 ; 274 ; 174.476 ; 767 ; 768.603 ; 1.054 ; 1.708.580 ; 112 ; 1.171.766 ; 6 ; 172.145 ; 118 ; 1.343.911 ; 1.172 ; 3.052.491 ;
130;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.675 ; 602.328 ; 1.744 ; 1.394.176 ; 3.419 ; 1.996.504 ; 86 ; 802.079 ; -   ; -   ; 86 ; 802.079 ; 3.505 ; 2.798.583 ;
131;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;FRAM CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 14 ; 209.409 ; 26 ; 566.085 ; 36 ; 457.891 ; 76 ; 1.233.385 ; 47 ; 668.630 ; 24 ; 566.084 ; 71 ; 1.234.714 ; 147 ; 2.468.099 ;
132;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 7 ; 961.275 ; -   ; -   ; 2 ; 8.390 ; 12 ; 8.902 ; 21 ; 978.567 ; -   ; -   ; 6 ; 1.250.000 ; 6 ; 1.250.000 ; 27 ; 2.228.567 ;
133;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;CONEXION CC LTDA. - PRUDENCIAL; -   ; -   ; 2 ; 18.764 ; 23 ; 249.733 ; 171 ; 752.784 ; 196 ; 1.021.281 ; 113 ; 649.666 ; 11 ; 143.119 ; 124 ; 792.785 ; 320 ; 1.814.066 ;
134;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; -   ; -   ; 5 ; 190.975 ; 42 ; 441.706 ; 47 ; 632.681 ; 29 ; 612.307 ; 21 ; 368.637 ; 50 ; 980.944 ; 97 ; 1.613.625 ;
135;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; -   ; -   ; 19 ; 437.397 ; 2 ; 78.000 ; 23 ; 265.986 ; 44 ; 781.383 ; 37 ; 710.605 ; 3 ; 85.222 ; 40 ; 795.827 ; 84 ; 1.577.210 ;
136;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 573 ; 332.553 ; 954 ; 715.767 ; 1.527 ; 1.048.320 ; 104 ; 409.438 ; 3 ; 41.205 ; 107 ; 450.643 ; 1.634 ; 1.498.963 ;
137;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 16 ; 411.703 ; 1 ; 87.194 ; 16 ; 206.569 ; 32 ; 230.371 ; 65 ; 935.837 ; 2 ; 95.000 ; 7 ; 419.000 ; 9 ; 514.000 ; 74 ; 1.449.837 ;
