Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em ABRIL / 2019;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
12;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 450 ; 951.731.937 ; 174 ; 2.365.687.967 ; 624 ; 3.317.419.904 ; 46 ; 2.025.522.783 ; 19 ; 500.522.999 ; 65 ; 2.526.045.782 ; 689 ; 5.843.465.686 ;;;;
13;60.498.557;BANCO MUFG BRASIL S.A.; 113 ; 30.603.952 ; 421 ; 50.406.659 ; 444 ; 135.529.783 ; 498 ; 525.430.455 ; 1.476 ; 741.970.850 ; 465 ; 2.262.196.846 ; 457 ; 2.097.211.917 ; 922 ; 4.359.408.763 ; 2.398 ; 5.101.379.612 ;;;;
14;49.336.860;ING BANK N.V.; 42 ; 331.631.242 ;;; 21 ; 144.392.787 ; 69 ; 12.504.380 ; 132 ; 488.528.408 ; 75 ; 1.330.934.587 ; 96 ; 1.792.144.788 ; 171 ; 3.123.079.375 ; 303 ; 3.611.607.784 ;;;;
15;59.588.111;BANCO VOTORANTIM S.A.; 101 ; 220.652.379 ; 477 ; 89.340.351 ; 431 ; 293.584.005 ; 810 ; 135.388.504 ; 1.819 ; 738.965.239 ; 326 ; 684.396.132 ; 867 ; 1.026.278.814 ; 1.193 ; 1.710.674.946 ; 3.012 ; 2.449.640.184 ;;;;
16;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 121 ; 730.685.775 ; 23 ; 13.057.591 ; 86 ; 143.805.133 ; 224 ; 97.279.496 ; 454 ; 984.827.995 ; 23 ; 302.398.464 ; 42 ; 1.092.932.942 ; 65 ; 1.395.331.406 ; 519 ; 2.380.159.401 ;;;;
17;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 89 ; 170.301.857 ; 528 ; 130.529.949 ; 285 ; 394.266.717 ; 620 ; 350.999.042 ; 1.522 ; 1.046.097.565 ; 44 ; 664.420.095 ; 44 ; 660.209.939 ; 88 ; 1.324.630.034 ; 1.610 ; 2.370.727.599 ;;;;
18;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 18 ; 92.051.444 ; 8 ; 3.218.350 ; 43 ; 31.083.258 ; 78 ; 9.424.258 ; 147 ; 135.777.310 ; 94 ; 954.485.999 ; 108 ; 1.068.542.592 ; 202 ; 2.023.028.591 ; 349 ; 2.158.805.902 ;;;;
19;28.195.667;BANCO ABC BRASIL S.A.; 80 ; 24.392.618 ; 216 ; 51.065.843 ; 33 ; 59.428.154 ; 258 ; 54.170.502 ; 587 ; 189.057.118 ; 213 ; 705.237.892 ; 475 ; 765.096.627 ; 688 ; 1.470.334.519 ; 1.275 ; 1.659.391.636 ;;;;
20;61.820.817;BANCO PAULISTA S.A.; 159 ; 126.721.807 ; 362 ; 21.153.495 ; 106.478 ; 162.006.020 ; 1.444 ; 101.674.812 ; 108.443 ; 411.556.135 ; 2.049 ; 505.135.979 ; 10.803 ; 656.356.037 ; 12.852 ; 1.161.492.016 ; 121.295 ; 1.573.048.151 ;;;;
21;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 80 ; 343.014.312 ;;; 113 ; 48.907.632 ; 46 ; 567.165.633 ; 239 ; 959.087.577 ; 12 ; 463.152.395 ; 2 ; 40.000.027 ; 14 ; 503.152.422 ; 253 ; 1.462.239.999 ;;;;
22;03.532.415;BANCO ABN AMRO S.A.; 2 ; 12.602.795 ; 4 ; 397.154 ; 64 ; 634.877.489 ; 79 ; 644.570.900 ; 149 ; 1.292.448.338 ; 1 ; 5.000.000 ; 1 ; 7.000.000 ; 2 ; 12.000.000 ; 151 ; 1.304.448.338 ;;;;
23;58.160.789;BANCO SAFRA S.A.; 162 ; 50.395.719 ; 942 ; 112.510.744 ; 938 ; 159.852.647 ; 2.189 ; 260.766.730 ; 4.231 ; 583.525.840 ; 178 ; 312.622.444 ; 158 ; 97.401.900 ; 336 ; 410.024.344 ; 4.567 ; 993.550.184 ;;;;
24;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 167 ; 92.460.154 ; 633 ; 136.654.639 ; 400 ; 259.231.649 ; 621 ; 29.115.610 ; 1.821 ; 517.462.052 ; 72 ; 132.591.079 ; 83 ; 312.609.630 ; 155 ; 445.200.709 ; 1.976 ; 962.662.761 ;;;;
25;68.900.810;BANCO RENDIMENTO S.A.; 17 ; 3.945.496 ; 185 ; 38.552.840 ; 29.699 ; 158.351.724 ; 10.080 ; 146.705.226 ; 39.981 ; 347.555.287 ; 645 ; 310.556.223 ; 9.504 ; 291.897.994 ; 10.149 ; 602.454.217 ; 50.130 ; 950.009.504 ;;;;
26;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 199 ; 149.241.917 ; 196 ; 166.198.067 ; 395 ; 315.439.984 ; 23 ; 499.525.303 ; 14 ; 90.521.236 ; 37 ; 590.046.539 ; 432 ; 905.486.523 ;;;;
27;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 24 ; 109.517.858 ; 7 ; 2.746.135 ; 19 ; 227.887.631 ; 122 ; 64.433.409 ; 172 ; 404.585.033 ; 28 ; 210.621.336 ; 26 ; 230.619.208 ; 54 ; 441.240.544 ; 226 ; 845.825.578 ;;;;
28;78.632.767;BANCO OURINVEST S.A.; 183 ; 13.263.094 ; 1.547 ; 92.013.816 ; 694 ; 111.702.448 ; 1.948 ; 92.489.521 ; 4.372 ; 309.468.880 ; 421 ; 257.192.856 ; 8.054 ; 211.490.994 ; 8.475 ; 468.683.850 ; 12.847 ; 778.152.730 ;;;;
29;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 92 ; 126.853.448 ; 157 ; 35.994.039 ; 118 ; 48.328.941 ; 143 ; 80.562.326 ; 510 ; 291.738.755 ; 122 ; 176.727.690 ; 125 ; 207.462.439 ; 247 ; 384.190.129 ; 757 ; 675.928.883 ;;;;
30;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 271 ; 7.362.706 ; 1.799 ; 64.115.289 ; 1.115 ; 45.502.922 ; 3.260 ; 94.732.662 ; 6.445 ; 211.713.579 ; 808 ; 263.048.919 ; 6.121 ; 167.925.928 ; 6.929 ; 430.974.847 ; 13.374 ; 642.688.426 ;;;;
31;62.232.889;BANCO DAYCOVAL S.A.; 509 ; 65.236.227 ; 563 ; 45.305.864 ; 724 ; 8.030.864 ; 2.882 ; 123.313.074 ; 4.678 ; 241.886.028 ; 487 ; 235.650.645 ; 1.279 ; 160.203.308 ; 1.766 ; 395.853.953 ; 6.444 ; 637.739.981 ;;;;
32;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 48 ; 91.307.122 ; 228 ; 26.089.672 ; 8 ; 13.713.989 ; 161 ; 184.924.527 ; 445 ; 316.035.310 ; 34 ; 227.540.549 ; 28 ; 91.605.049 ; 62 ; 319.145.598 ; 507 ; 635.180.907 ;;;;
33;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 28 ; 6.084.543 ; 32 ; 1.084.768 ; 16 ; 442.182 ; 24 ; 307.862.986 ; 100 ; 315.474.479 ; 14 ; 308.948.254 ; 16 ; 6.444.763 ; 30 ; 315.393.017 ; 130 ; 630.867.496 ;;;;
34;13.059.145;BEXS BANCO DE CÂMBIO S/A; 28 ; 150.644.207 ; 42 ; 2.659.273 ; 211 ; 16.789.035 ; 718 ; 144.201.757 ; 999 ; 314.294.273 ; 84 ; 139.178.708 ; 60 ; 159.949.211 ; 144 ; 299.127.919 ; 1.143 ; 613.422.192 ;;;;
35;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 9 ; 142.691.090 ;;; 1 ; 1.987 ; 14 ; 431.096 ; 24 ; 143.124.172 ; 17 ; 162.558.794 ; 26 ; 307.239.966 ; 43 ; 469.798.760 ; 67 ; 612.922.933 ;;;;
36;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 9 ; 24.014.895 ; 12 ; 15.936.915 ; 23 ; 233.609.404 ; 25 ; 6.558.165 ; 69 ; 280.119.379 ; 15 ; 82.833.850 ; 28 ; 180.437.462 ; 43 ; 263.271.312 ; 112 ; 543.390.690 ;;;;
37;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 84 ; 3.466.573 ; 598 ; 23.494.988 ; 313 ; 86.235.518 ; 74.190 ; 135.492.878 ; 75.185 ; 248.689.957 ; 235 ; 175.106.491 ; 316 ; 112.156.656 ; 551 ; 287.263.147 ; 75.736 ; 535.953.104 ;;;;
38;00.360.305;CAIXA ECONOMICA FEDERAL; 135 ; 60.378.173 ; 102 ; 2.229.967 ; 7.988 ; 60.930.907 ; 1.588 ; 95.013.391 ; 9.813 ; 218.552.438 ; 125 ; 139.265.510 ; 137 ; 164.752.223 ; 262 ; 304.017.734 ; 10.075 ; 522.570.172 ;;;;
39;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;;; 10 ; 13.066.949 ; 34 ; 11.154.287 ; 61 ; 35.647.491 ; 105 ; 59.868.727 ; 88 ; 293.933.846 ; 105 ; 120.055.909 ; 193 ; 413.989.754 ; 298 ; 473.858.481 ;;;;
40;33.923.798;BANCO MÁXIMA S.A.; 51 ; 42.297.532 ; 164 ; 9.014.098 ; 877 ; 17.320.152 ; 11.990 ; 154.117.480 ; 13.082 ; 222.749.263 ; 46 ; 127.785.828 ; 17 ; 43.241.976 ; 63 ; 171.027.804 ; 13.145 ; 393.777.067 ;;;;
41;71.027.866;BANCO BS2 S.A.; 77 ; 6.846.269 ; 435 ; 21.731.517 ; 766 ; 105.930.225 ; 1.263 ; 48.745.408 ; 2.541 ; 183.253.418 ; 115 ; 80.465.314 ; 2.790 ; 110.266.093 ; 2.905 ; 190.731.407 ; 5.446 ; 373.984.825 ;;;;
42;10.690.848;BANCO DA CHINA BRASIL S.A.; 17 ; 136.258.817 ; 21 ; 5.379.774 ; 19 ; 21.064.594 ; 43 ; 14.838.295 ; 100 ; 177.541.480 ; 15 ; 13.737.013 ; 38 ; 150.837.000 ; 53 ; 164.574.013 ; 153 ; 342.115.493 ;;;;
43;58.616.418;BANCO FIBRA S.A.; 35 ; 36.240.890 ; 308 ; 43.915.146 ; 70 ; 43.521.752 ; 200 ; 26.969.286 ; 613 ; 150.647.074 ; 29 ; 88.974.927 ; 32 ; 96.720.506 ; 61 ; 185.695.433 ; 674 ; 336.342.507 ;;;;
44;00.997.185;BANCO B3 S.A.;;;;; 158 ; 113.052.670 ; 180 ; 152.367.301 ; 338 ; 265.419.971 ; 42 ; 42.300.964 ; 16 ; 2.990.216 ; 58 ; 45.291.180 ; 396 ; 310.711.151 ;;;;
45;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 210 ; 112.192.041 ; 328 ; 40.968.470 ; 538 ; 153.160.511 ; 16 ; 14.250.000 ; 54 ; 85.300.000 ; 70 ; 99.550.000 ; 608 ; 252.710.511 ;;;;
46;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 14 ; 4.524.774 ; 14 ; 1.047.619 ; 2.240 ; 94.494.118 ; 194 ; 20.534.162 ; 2.462 ; 120.600.673 ; 50 ; 19.708.555 ; 149 ; 97.158.209 ; 199 ; 116.866.764 ; 2.661 ; 237.467.437 ;;;;
47;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 7 ; 291.946 ; 38 ; 11.416.910 ; 140 ; 28.227.771 ; 530 ; 89.325.386 ; 715 ; 129.262.014 ; 75 ; 78.048.971 ; 10 ; 5.865.312 ; 85 ; 83.914.283 ; 800 ; 213.176.297 ;;;;
48;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 194 ; 4.230.248 ; 675 ; 15.288.417 ; 1.810 ; 18.760.594 ; 3.235 ; 51.242.520 ; 5.914 ; 89.521.779 ; 2.733 ; 81.444.630 ; 246 ; 38.121.253 ; 2.979 ; 119.565.883 ; 8.893 ; 209.087.662 ;;;;
49;15.114.366;BANCO BOCOM BBM S.A.; 11 ; 7.209.829 ; 6 ; 288.208 ; 32 ; 83.104.067 ; 95 ; 23.337.572 ; 144 ; 113.939.675 ; 3 ; 10.219.839 ; 4 ; 60.219.720 ; 7 ; 70.439.558 ; 151 ; 184.379.233 ;;;;
50;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 840 ; 60.439.029 ; 1.116 ; 40.172.325 ; 421 ; 12.322.891 ; 1.284 ; 18.421.844 ; 3.661 ; 131.356.089 ; 16 ; 11.432.482 ; 14 ; 21.158.421 ; 30 ; 32.590.903 ; 3.691 ; 163.946.992 ;;;;
51;03.609.817;BANCO CARGILL S.A.; 15 ; 41.237.742 ; 3 ; 169.995 ; 12 ; 14.242.405 ; 42 ; 8.937.264 ; 72 ; 64.587.406 ; 1 ; 50.000.000 ; 2 ; 47.250.000 ; 3 ; 97.250.000 ; 75 ; 161.837.406 ;;;;
52;30.723.886;BANCO MODAL S.A.; 13 ; 2.573.790 ; 38 ; 3.384.085 ; 164 ; 73.106.788 ; 111 ; 8.410.246 ; 326 ; 87.474.910 ; 7 ; 1.080.584 ; 19 ; 70.016.563 ; 26 ; 71.097.147 ; 352 ; 158.572.056 ;;;;
53;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 8 ; 95.707 ; 8 ; 70.673 ; 699 ; 37.663.470 ; 11.542 ; 64.032.097 ; 12.257 ; 101.861.948 ; 286 ; 40.323.167 ; 564 ; 13.698.580 ; 850 ; 54.021.746 ; 13.107 ; 155.883.694 ;;;;
54;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 211 ; 4.374.958 ; 1.716 ; 27.368.331 ; 1.769 ; 15.028.011 ; 4.001 ; 29.840.413 ; 7.697 ; 76.611.713 ; 646 ; 57.307.973 ; 195 ; 19.504.055 ; 841 ; 76.812.029 ; 8.538 ; 153.423.742 ;;;;
55;92.894.922;BANCO ORIGINAL S.A.; 13 ; 51.705.717 ; 23 ; 539.744 ; 53 ; 338.209 ; 177 ; 3.988.370 ; 266 ; 56.572.040 ; 3 ; 20.086.958 ; 10 ; 65.179.421 ; 13 ; 85.266.379 ; 279 ; 141.838.419 ;;;;
56;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 6 ; 14.847.139 ; 34 ; 7.923.255 ; 11 ; 2.430.841 ; 33 ; 30.657.917 ; 84 ; 55.859.152 ; 21 ; 51.007.028 ; 19 ; 30.519.655 ; 40 ; 81.526.683 ; 124 ; 137.385.835 ;;;;
57;07.679.404;BANCO TOPÁZIO S.A.; 14 ; 2.067.251 ; 2 ; 24.628 ; 64 ; 1.845.674 ; 283 ; 63.118.777 ; 363 ; 67.056.330 ; 344 ; 59.658.602 ; 5 ; 377.856 ; 349 ; 60.036.458 ; 712 ; 127.092.788 ;;;;
58;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 3 ; 19.935.176 ; 20 ; 23.759.876 ; 5 ; 4.207.770 ; 122 ; 16.707.812 ; 150 ; 64.610.634 ; 12 ; 36.500.000 ; 3 ; 22.000.000 ; 15 ; 58.500.000 ; 165 ; 123.110.634 ;;;;
59;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 8 ; 181.608 ; 26 ; 400.756 ; 14 ; 1.089.376 ; 49 ; 50.901.620 ; 97 ; 52.573.359 ; 7 ; 45.770.722 ; 3 ; 14.020.858 ; 10 ; 59.791.581 ; 107 ; 112.364.940 ;;;;
60;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 34 ; 774.899 ; 221 ; 2.868.541 ; 1.415 ; 10.338.083 ; 4.231 ; 50.495.861 ; 5.901 ; 64.477.384 ; 842 ; 42.481.360 ; 4 ; 207.695 ; 846 ; 42.689.056 ; 6.747 ; 107.166.440 ;;;;
61;62.144.175;BANCO PINE S.A.; 35 ; 24.737.031 ; 189 ; 19.222.366 ; 9 ; 7.830.082 ; 54 ; 26.905.265 ; 287 ; 78.694.743 ; 5 ; 26.283.540 ; 2 ; 1.285.449 ; 7 ; 27.568.989 ; 294 ; 106.263.732 ;;;;
62;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 528 ; 21.903.961 ; 539 ; 15.958.614 ; 284 ; 5.121.477 ; 276 ; 27.881.260 ; 1.627 ; 70.865.312 ; 21 ; 25.352.812 ; 13 ; 8.316.340 ; 34 ; 33.669.152 ; 1.661 ; 104.534.464 ;;;;
63;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 774 ; 8.692.889 ; 3.338 ; 50.115.333 ; 4.112 ; 58.808.222 ; 2.777 ; 41.470.920 ; 11 ; 73.068 ; 2.788 ; 41.543.988 ; 6.900 ; 100.352.211 ;;;;
64;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 130 ; 173.688 ; 362 ; 864.296 ; 492 ; 1.037.984 ; 686 ; 49.212.853 ; 409 ; 48.523.088 ; 1.095 ; 97.735.941 ; 1.587 ; 98.773.925 ;;;;
65;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 109 ; 1.815.855 ; 1.163 ; 24.210.794 ; 580 ; 7.496.397 ; 2.016 ; 19.392.916 ; 3.868 ; 52.915.963 ; 1.274 ; 38.784.425 ; 25 ; 4.474.513 ; 1.299 ; 43.258.938 ; 5.167 ; 96.174.901 ;;;;
66;59.118.133;BANCO LUSO BRASILEIRO S.A.; 56 ; 7.465.512 ; 213 ; 22.231.267 ; 72 ; 14.147.348 ; 139 ; 1.874.722 ; 480 ; 45.718.849 ; 195 ; 26.505.490 ; 91 ; 23.598.174 ; 286 ; 50.103.663 ; 766 ; 95.822.513 ;;;;
67;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 22 ; 36.463.647 ; 15 ; 7.804.884 ; 37 ; 44.268.531 ; 10 ; 7.455.944 ; 15 ; 36.070.829 ; 25 ; 43.526.773 ; 62 ; 87.795.304 ;;;;
68;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.131 ; 1 ; 1.131 ; 34 ; 41.220.078 ; 60 ; 44.314.409 ; 94 ; 85.534.487 ; 95 ; 85.535.618 ;;;;
69;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 40 ; 28.419.483 ; 313 ; 12.050.469 ; 84 ; 641.688 ; 56 ; 1.933.632 ; 493 ; 43.045.272 ; 146 ; 13.211.435 ; 33 ; 28.481.806 ; 179 ; 41.693.242 ; 672 ; 84.738.513 ;;;;
70;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 2 ; 1.215.293 ; 12 ; 6.113.716 ; 63 ; 36.567.250 ; 61 ; 23.333.920 ; 138 ; 67.230.179 ; 11 ; 2.696.273 ; 17 ; 11.074.889 ; 28 ; 13.771.162 ; 166 ; 81.001.341 ;;;;
71;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 5 ; 4.868.829 ; 12 ; 2.968.816 ; 6 ; 89.656 ; 60 ; 1.751.581 ; 83 ; 9.678.883 ; 9 ; 38.645.805 ; 7 ; 28.649.900 ; 16 ; 67.295.705 ; 99 ; 76.974.588 ;;;;
72;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 2 ; 100.707 ; 50 ; 11.495.174 ; 67 ; 18.913.279 ; 159 ; 9.240.978 ; 278 ; 39.750.138 ; 47 ; 13.713.821 ; 17 ; 12.016.000 ; 64 ; 25.729.821 ; 342 ; 65.479.959 ;;;;
73;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 88 ; 1.474.528 ; 1.199 ; 22.123.860 ; 287 ; 4.140.519 ; 1.292 ; 10.015.361 ; 2.866 ; 37.754.268 ; 433 ; 26.669.396 ; 3 ; 168.766 ; 436 ; 26.838.162 ; 3.302 ; 64.592.430 ;;;;
74;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 144 ; 3.220.369 ; 870 ; 19.761.397 ; 457 ; 5.736.949 ; 775 ; 8.276.076 ; 2.246 ; 36.994.791 ; 388 ; 21.483.217 ; 17 ; 2.397.931 ; 405 ; 23.881.147 ; 2.651 ; 60.875.938 ;;;;
75;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 33 ; 18.076.889 ; 15 ; 2.103.642 ; 13 ; 2.898.395 ; 44 ; 2.570.874 ; 105 ; 25.649.800 ; 12 ; 4.610.966 ; 30 ; 20.954.223 ; 42 ; 25.565.188 ; 147 ; 51.214.988 ;;;;
76;33.042.953;CITIBANK N.A.;;;;; 2 ; 25.008.199 ; 2 ; 659 ; 4 ; 25.008.858 ;;; 1 ; 25.000.000 ; 1 ; 25.000.000 ; 5 ; 50.008.858 ;;;;
77;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 47 ; 969.208 ; 619 ; 12.382.505 ; 373 ; 2.632.372 ; 946 ; 8.755.632 ; 1.985 ; 24.739.717 ; 1.202 ; 20.484.346 ; 173 ; 3.072.741 ; 1.375 ; 23.557.087 ; 3.360 ; 48.296.804 ;;;;
78;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 11 ; 13.713.967 ; 20 ; 3.921.836 ; 13 ; 7.091.436 ; 37 ; 703.208 ; 81 ; 25.430.448 ; 6 ; 1.626.874 ; 8 ; 18.625.603 ; 14 ; 20.252.477 ; 95 ; 45.682.925 ;;;;
79;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 350 ; 2.792.948 ; 411 ; 8.445.106 ; 761 ; 11.238.054 ; 805 ; 19.916.148 ; 111 ; 14.307.098 ; 916 ; 34.223.245 ; 1.677 ; 45.461.300 ;;;;
80;60.889.128;BANCO SOFISA S.A.; 111 ; 16.005.288 ; 34 ; 1.830.234 ; 14 ; 3.031.904 ; 55 ; 544.763 ; 214 ; 21.412.189 ; 5 ; 141.011 ; 13 ; 22.646.040 ; 18 ; 22.787.052 ; 232 ; 44.199.241 ;;;;
