Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em FEVEREIRO / 2018;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.; 36 ; 64.872.380 ; 158 ; 47.883.783 ; 161 ; 924.118.328 ; 310 ; 991.165.817 ; 665 ; 2.028.040.309 ; 122 ; 740.135.972 ; 120 ; 905.302.731 ; 242 ; 1.645.438.703 ; 907 ; 3.673.479.012 ;;;;
11;30.306.294;BANCO BTG PACTUAL S.A.; 19 ; 266.034.918 ; 75 ; 35.798.495 ; 308 ; 286.876.275 ; 669 ; 372.619.471 ; 1.071 ; 961.329.160 ; 59 ; 1.498.347.357 ; 62 ; 925.286.129 ; 121 ; 2.423.633.486 ; 1.192 ; 3.384.962.646 ;;;;
12;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; 1 ; 134.150 ;;; 180 ; 344.196.833 ; 254 ; 1.003.005.321 ; 435 ; 1.347.336.305 ; 60 ; 1.183.682.521 ; 48 ; 752.695.349 ; 108 ; 1.936.377.871 ; 543 ; 3.283.714.176 ;;;;
13;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 140 ; 214.621.704 ; 588 ; 161.286.286 ; 333 ; 383.175.212 ; 857 ; 585.355.984 ; 1.918 ; 1.344.439.187 ; 64 ; 835.500.234 ; 66 ; 971.764.600 ; 130 ; 1.807.264.834 ; 2.048 ; 3.151.704.021 ;;;;
14;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 16 ; 56.107.979 ; 13 ; 8.908.972 ; 16 ; 10.917.864 ; 37 ; 4.878.429 ; 82 ; 80.813.244 ; 93 ; 1.186.027.980 ; 90 ; 1.122.981.571 ; 183 ; 2.309.009.551 ; 265 ; 2.389.822.796 ;;;;
15;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 19 ; 170.461.362 ; 59 ; 71.963.377 ; 64 ; 291.289.193 ; 162 ; 213.704.576 ; 304 ; 747.418.508 ; 177 ; 719.295.254 ; 276 ; 919.211.962 ; 453 ; 1.638.507.216 ; 757 ; 2.385.925.724 ;;;;
16;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 534 ; 711.460.889 ; 489 ; 650.733.877 ; 1.023 ; 1.362.194.766 ; 22 ; 482.952.143 ; 18 ; 387.964.667 ; 40 ; 870.916.810 ; 1.063 ; 2.233.111.576 ;;;;
17;59.588.111;BANCO VOTORANTIM S.A.; 89 ; 262.784.245 ; 615 ; 104.198.717 ; 205 ; 221.442.802 ; 640 ; 342.123.789 ; 1.549 ; 930.549.552 ; 259 ; 575.318.911 ; 622 ; 617.303.721 ; 881 ; 1.192.622.632 ; 2.430 ; 2.123.172.184 ;;;;
18;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 158 ; 568.136.238 ; 200 ; 746.243.473 ; 358 ; 1.314.379.711 ; 6 ; 123.138.810 ; 5 ; 118.134.155 ; 11 ; 241.272.965 ; 369 ; 1.555.652.676 ;;;;
19;61.820.817;BANCO PAULISTA S.A.; 154 ; 86.147.224 ; 420 ; 39.217.974 ; 716 ; 129.811.416 ; 1.344 ; 185.100.506 ; 2.634 ; 440.277.121 ; 1.450 ; 549.124.283 ; 9.705 ; 533.785.038 ; 11.155 ; 1.082.909.321 ; 13.789 ; 1.523.186.442 ;;;;
20;49.336.860;ING BANK N.V.; 14 ; 56.869.507 ; 28 ; 27.241.270 ; 14 ; 65.960.033 ; 39 ; 27.220.385 ; 95 ; 177.291.195 ; 22 ; 525.197.785 ; 22 ; 604.995.038 ; 44 ; 1.130.192.823 ; 139 ; 1.307.484.018 ;;;;
21;58.160.789;BANCO SAFRA S.A.; 189 ; 126.677.656 ; 857 ; 104.465.901 ; 845 ; 176.139.209 ; 1.874 ; 261.347.326 ; 3.765 ; 668.630.092 ; 160 ; 276.820.448 ; 152 ; 227.613.027 ; 312 ; 504.433.474 ; 4.077 ; 1.173.063.567 ;;;;
22;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 20 ; 29.452.144 ; 10 ; 517.698.934 ; 30 ; 547.151.078 ; 5 ; 517.290.000 ; 11 ; 28.805.663 ; 16 ; 546.095.663 ; 46 ; 1.093.246.741 ;;;;
23;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 244 ; 12.881.299 ; 1.178 ; 53.135.389 ; 907 ; 147.784.477 ; 2.641 ; 83.360.333 ; 4.970 ; 297.161.497 ; 724 ; 306.851.364 ; 6.923 ; 330.650.249 ; 7.647 ; 637.501.613 ; 12.617 ; 934.663.111 ;;;;
24;28.195.667;BANCO ABC BRASIL S.A.; 70 ; 41.043.483 ; 117 ; 19.044.191 ; 35 ; 49.887.007 ; 176 ; 24.229.672 ; 398 ; 134.204.353 ; 138 ; 362.626.553 ; 190 ; 370.147.858 ; 328 ; 732.774.411 ; 726 ; 866.978.764 ;;;;
25;68.900.810;BANCO RENDIMENTO S.A.; 11 ; 869.410 ; 74 ; 8.504.175 ; 51.933 ; 129.517.059 ; 819 ; 135.333.446 ; 52.837 ; 274.224.091 ; 459 ; 282.741.927 ; 6.796 ; 270.044.031 ; 7.255 ; 552.785.958 ; 60.092 ; 827.010.049 ;;;;
26;78.632.767;BANCO OURINVEST S.A.; 108 ; 30.878.307 ; 525 ; 38.465.815 ; 377 ; 37.912.052 ; 1.232 ; 84.917.867 ; 2.242 ; 192.174.042 ; 402 ; 222.652.319 ; 7.530 ; 175.926.246 ; 7.932 ; 398.578.565 ; 10.174 ; 590.752.607 ;;;;
27;03.532.415;BANCO ABN AMRO S.A.; 26 ; 68.479.077 ;;; 22 ; 204.038.879 ; 41 ; 203.266.213 ; 89 ; 475.784.168 ; 2 ; 332.979 ; 21 ; 71.016.679 ; 23 ; 71.349.658 ; 112 ; 547.133.827 ;;;;
28;62.232.889;BANCO DAYCOVAL S.A.; 358 ; 46.069.849 ; 478 ; 32.161.964 ; 547 ; 32.820.411 ; 2.108 ; 66.535.814 ; 3.491 ; 177.588.038 ; 427 ; 216.664.005 ; 1.413 ; 146.055.771 ; 1.840 ; 362.719.776 ; 5.331 ; 540.307.814 ;;;;
29;10.690.848;BANCO DA CHINA BRASIL S.A.; 15 ; 23.189.287 ; 7 ; 4.919.941 ; 13 ; 151.796.915 ; 25 ; 22.413.160 ; 60 ; 202.319.303 ; 19 ; 56.779.253 ; 37 ; 204.347.397 ; 56 ; 261.126.650 ; 116 ; 463.445.952 ;;;;
30;00.360.305;CAIXA ECONOMICA FEDERAL; 199 ; 81.134.928 ; 112 ; 3.305.415 ; 5.642 ; 50.011.155 ; 1.491 ; 81.917.763 ; 7.444 ; 216.369.261 ; 68 ; 101.015.607 ; 78 ; 145.995.023 ; 146 ; 247.010.630 ; 7.590 ; 463.379.890 ;;;;
31;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 89 ; 206.002.231 ; 14 ; 10.353.098 ; 66 ; 10.351.940 ; 190 ; 172.789.748 ; 359 ; 399.497.017 ; 8 ; 40.303.290 ; 6 ; 20.344.308 ; 14 ; 60.647.598 ; 373 ; 460.144.615 ;;;;
32;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;; 43 ; 9.902.807 ; 70 ; 204.022.527 ; 129 ; 191.034.103 ; 242 ; 404.959.437 ; 26 ; 13.069.187 ; 6 ; 16.600.000 ; 32 ; 29.669.187 ; 274 ; 434.628.624 ;;;;
33;13.059.145;BEXS BANCO DE CÂMBIO S/A; 20 ; 73.498.973 ; 36 ; 2.102.918 ; 145 ; 21.106.776 ; 300 ; 106.443.335 ; 501 ; 203.152.002 ; 133 ; 117.890.996 ; 88 ; 104.200.001 ; 221 ; 222.090.996 ; 722 ; 425.242.999 ;;;;
34;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 13 ; 24.402.248 ; 65 ; 4.193.382 ; 9 ; 60.844.050 ; 42 ; 31.953.471 ; 129 ; 121.393.150 ; 5 ; 105.734.359 ; 11 ; 197.733.586 ; 16 ; 303.467.945 ; 145 ; 424.861.095 ;;;;
35;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 131 ; 37.973.082 ; 494 ; 102.574.937 ; 278 ; 32.472.765 ; 547 ; 72.183.510 ; 1.450 ; 245.204.295 ; 61 ; 135.744.947 ; 52 ; 32.753.214 ; 113 ; 168.498.161 ; 1.563 ; 413.702.456 ;;;;
36;71.027.866;BANCO BONSUCESSO S.A.; 51 ; 5.804.957 ; 149 ; 6.243.551 ; 389 ; 41.386.397 ; 799 ; 83.058.857 ; 1.388 ; 136.493.762 ; 558 ; 135.319.554 ; 2.195 ; 98.349.522 ; 2.753 ; 233.669.076 ; 4.141 ; 370.162.838 ;;;;
37;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 43 ; 2.686.155 ; 408 ; 18.028.153 ; 143 ; 26.465.613 ; 44.057 ; 90.450.358 ; 44.651 ; 137.630.279 ; 183 ; 144.655.657 ; 277 ; 70.969.677 ; 460 ; 215.625.334 ; 45.111 ; 353.255.613 ;;;;
38;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 66 ; 37.831.476 ; 218 ; 53.503.647 ; 72 ; 15.466.024 ; 98 ; 46.910.580 ; 454 ; 153.711.727 ; 77 ; 88.103.114 ; 76 ; 42.472.833 ; 153 ; 130.575.947 ; 607 ; 284.287.674 ;;;;
39;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 48 ; 57.128.345 ;;; 73 ; 29.291.199 ; 36 ; 705.554 ; 157 ; 87.125.098 ; 3 ; 43.847.511 ; 6 ; 145.000.000 ; 9 ; 188.847.511 ; 166 ; 275.972.609 ;;;;
40;58.616.418;BANCO FIBRA S.A.; 48 ; 33.617.096 ; 392 ; 42.363.815 ; 49 ; 48.081.653 ; 195 ; 9.635.724 ; 684 ; 133.698.289 ; 19 ; 48.098.683 ; 12 ; 87.212.706 ; 31 ; 135.311.389 ; 715 ; 269.009.678 ;;;;
41;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 118 ; 76.963.627 ; 209 ; 35.328.047 ; 327 ; 112.291.674 ; 15 ; 40.262.896 ; 39 ; 81.790.000 ; 54 ; 122.052.896 ; 381 ; 234.344.570 ;;;;
42;15.114.366;BANCO BBM S/A; 31 ; 16.499.790 ; 6 ; 389.294 ; 18 ; 3.955.195 ; 69 ; 82.577.951 ; 124 ; 103.422.230 ; 6 ; 90.604.496 ; 5 ; 30.581.958 ; 11 ; 121.186.454 ; 135 ; 224.608.684 ;;;;
43;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 4 ; 40.000.000 ; 5 ; 832.240 ; 14 ; 67.867.257 ; 17 ; 978.795 ; 40 ; 109.678.292 ; 4 ; 1.735.000 ; 16 ; 112.206.984 ; 20 ; 113.941.984 ; 60 ; 223.620.276 ;;;;
44;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 103 ; 1.893.771 ; 541 ; 13.791.432 ; 1.213 ; 14.609.629 ; 2.376 ; 42.947.481 ; 4.233 ; 73.242.313 ; 2.046 ; 85.826.804 ; 155 ; 45.549.542 ; 2.201 ; 131.376.347 ; 6.434 ; 204.618.660 ;;;;
45;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 50 ; 37.854.610 ; 153 ; 11.384.015 ; 18 ; 32.543.193 ; 243 ; 36.069.402 ; 464 ; 117.851.219 ; 37 ; 29.381.888 ; 25 ; 52.282.234 ; 62 ; 81.664.123 ; 526 ; 199.515.342 ;;;;
46;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 14 ; 65.951 ; 56 ; 1.641.228 ; 574 ; 33.245.555 ; 1.517 ; 80.437.154 ; 2.161 ; 115.389.888 ; 767 ; 52.065.414 ; 231 ; 3.197.691 ; 998 ; 55.263.105 ; 3.159 ; 170.652.992 ;;;;
47;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 685 ; 53.184.472 ; 891 ; 36.829.297 ; 349 ; 8.240.555 ; 1.110 ; 15.013.649 ; 3.035 ; 113.267.972 ; 28 ; 18.904.484 ; 32 ; 27.330.740 ; 60 ; 46.235.224 ; 3.095 ; 159.503.196 ;;;;
48;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 191 ; 4.430.186 ; 1.344 ; 27.705.837 ; 1.420 ; 13.780.662 ; 3.552 ; 35.158.375 ; 6.507 ; 81.075.060 ; 615 ; 55.377.351 ; 99 ; 10.654.927 ; 714 ; 66.032.278 ; 7.221 ; 147.107.337 ;;;;
49;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 3 ; 31.568.149 ; 19 ; 2.402.449 ; 25 ; 723.576 ; 24 ; 23.417.032 ; 71 ; 58.111.206 ; 21 ; 41.181.547 ; 9 ; 31.699.287 ; 30 ; 72.880.834 ; 101 ; 130.992.040 ;;;;
50;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 92 ; 41.709.051 ; 91 ; 50.667.803 ; 183 ; 92.376.853 ; 20 ; 19.352.000 ; 16 ; 10.366.000 ; 36 ; 29.718.000 ; 219 ; 122.094.853 ;;;;
51;30.723.886;BANCO MODAL S.A.; 3 ; 315.941 ; 43 ; 6.986.668 ; 81 ; 53.220.793 ; 75 ; 17.620.243 ; 202 ; 78.143.644 ; 7 ; 16.872.980 ; 7 ; 19.240.200 ; 14 ; 36.113.180 ; 216 ; 114.256.824 ;;;;
52;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 96 ; 115.838 ; 229 ; 1.035.005 ; 325 ; 1.150.843 ; 545 ; 56.993.185 ; 296 ; 56.071.879 ; 841 ; 113.065.064 ; 1.166 ; 114.215.907 ;;;;
53;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 46 ; 928.112 ; 154 ; 1.997.021 ; 1.319 ; 8.373.579 ; 4.623 ; 52.323.533 ; 6.142 ; 63.622.245 ; 982 ; 44.560.892 ; 2 ; 10.879 ; 984 ; 44.571.771 ; 7.126 ; 108.194.016 ;;;;
54;59.118.133;BANCO LUSO BRASILEIRO S.A.; 68 ; 15.717.075 ; 307 ; 29.833.115 ; 41 ; 2.628.982 ; 135 ; 3.552.480 ; 551 ; 51.731.652 ; 250 ; 34.337.139 ; 95 ; 19.268.246 ; 345 ; 53.605.385 ; 896 ; 105.337.037 ;;;;
55;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 39 ; 650.148 ; 380 ; 7.277.704 ; 1.544 ; 5.870.676 ; 1.759 ; 18.634.410 ; 3.722 ; 32.432.939 ; 1.800 ; 44.960.675 ; 733 ; 25.699.448 ; 2.533 ; 70.660.123 ; 6.255 ; 103.093.062 ;;;;
56;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 856 ; 8.537.107 ; 3.350 ; 48.418.494 ; 4.206 ; 56.955.601 ; 1.934 ; 41.790.944 ; 72 ; 2.428.681 ; 2.006 ; 44.219.624 ; 6.212 ; 101.175.226 ;;;;
57;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 95 ; 1.908.553 ; 997 ; 22.610.314 ; 607 ; 8.110.504 ; 1.825 ; 21.294.434 ; 3.524 ; 53.923.805 ; 929 ; 37.402.842 ; 20 ; 3.418.083 ; 949 ; 40.820.926 ; 4.473 ; 94.744.731 ;;;;
58;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 15 ; 212.490 ; 210 ; 4.185.646 ; 501 ; 5.337.412 ; 1.625 ; 18.466.087 ; 2.351 ; 28.201.635 ; 1.730 ; 39.931.026 ; 358 ; 23.346.689 ; 2.088 ; 63.277.715 ; 4.439 ; 91.479.350 ;;;;
59;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 1 ; 214.527 ; 62 ; 2.816.057 ; 89 ; 32.268.866 ; 89 ; 7.913.787 ; 241 ; 43.213.237 ; 83 ; 13.155.024 ; 54 ; 34.908.603 ; 137 ; 48.063.627 ; 378 ; 91.276.864 ;;;;
60;03.609.817;BANCO CARGILL S.A.; 14 ; 19.591.683 ; 4 ; 2.569.334 ; 1 ; 76.875 ; 17 ; 3.709.491 ; 36 ; 25.947.382 ; 1 ; 50.000.000 ; 1 ; 15.000.000 ; 2 ; 65.000.000 ; 38 ; 90.947.382 ;;;;
61;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 514 ; 25.878.309 ; 270 ; 7.466.444 ; 217 ; 7.488.024 ; 176 ; 18.775.633 ; 1.177 ; 59.608.411 ; 13 ; 11.531.415 ; 16 ; 18.678.040 ; 29 ; 30.209.455 ; 1.206 ; 89.817.866 ;;;;
62;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 22 ; 6.480.902 ; 13 ; 358.401 ; 9 ; 1.617.444 ; 30 ; 28.153.884 ; 74 ; 36.610.631 ; 8 ; 38.895.394 ; 6 ; 13.495.394 ; 14 ; 52.390.788 ; 88 ; 89.001.419 ;;;;
63;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 53 ; 23.360.678 ; 79 ; 7.864.132 ; 40 ; 1.316.881 ; 74 ; 2.711.271 ; 246 ; 35.252.962 ; 54 ; 10.633.865 ; 37 ; 24.713.862 ; 91 ; 35.347.726 ; 337 ; 70.600.688 ;;;;
64;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 164 ; 3.145.127 ; 779 ; 23.453.223 ; 383 ; 3.524.317 ; 768 ; 9.148.418 ; 2.094 ; 39.271.084 ; 424 ; 27.142.690 ; 21 ; 1.174.784 ; 445 ; 28.317.474 ; 2.539 ; 67.588.558 ;;;;
65;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 1 ; 845.869 ; 13 ; 4.444.805 ; 11 ; 653.785 ; 64 ; 5.413.269 ; 89 ; 11.357.728 ; 12 ; 29.116.136 ; 11 ; 24.115.576 ; 23 ; 53.231.712 ; 112 ; 64.589.440 ;;;;
66;92.894.922;BANCO ORIGINAL S.A.; 14 ; 30.774.046 ; 29 ; 6.770.081 ; 53 ; 78.687 ; 186 ; 2.474.755 ; 282 ; 40.097.569 ; 9 ; 1.260.938 ; 6 ; 23.000.344 ; 15 ; 24.261.282 ; 297 ; 64.358.852 ;;;;
67;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 427 ; 19.201.750 ; 258 ; 11.289.867 ; 72 ; 871.832 ; 366 ; 5.430.898 ; 1.123 ; 36.794.346 ; 37 ; 10.136.290 ; 30 ; 13.322.203 ; 67 ; 23.458.493 ; 1.190 ; 60.252.839 ;;;;
68;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 32 ; 750.747 ; 788 ; 19.275.978 ; 356 ; 3.022.137 ; 849 ; 7.507.914 ; 2.025 ; 30.556.776 ; 1.064 ; 25.851.659 ; 159 ; 2.838.953 ; 1.223 ; 28.690.612 ; 3.248 ; 59.247.388 ;;;;
69;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 2 ; 410.453 ; 14 ; 349.356 ; 16 ; 759.809 ; 2 ; 28.000.000 ; 2 ; 28.000.000 ; 4 ; 56.000.000 ; 20 ; 56.759.809 ;;;;
70;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 61 ; 951.540 ; 886 ; 18.854.151 ; 270 ; 6.362.427 ; 806 ; 8.335.564 ; 2.023 ; 34.503.682 ; 306 ; 19.972.750 ; 1 ; 99.536 ; 307 ; 20.072.286 ; 2.330 ; 54.575.969 ;;;;
71;61.186.680;BANCO BMG S.A.; 3 ; 2.619.654 ; 4 ; 7.709.968 ; 2 ; 749.196 ; 15 ; 9.035.100 ; 24 ; 20.113.919 ; 6 ; 24.997.010 ; 1 ; 8.000.000 ; 7 ; 32.997.010 ; 31 ; 53.110.929 ;;;;
72;62.144.175;BANCO PINE S.A.; 14 ; 6.454.183 ; 6 ; 6.896.809 ; 1 ; 9.874 ; 26 ; 18.281.400 ; 47 ; 31.642.266 ; 3 ; 20.151.838 ; 1 ; 151.133 ; 4 ; 20.302.971 ; 51 ; 51.945.237 ;;;;
73;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 42 ; 8.920.173 ; 28 ; 5.059.391 ; 22 ; 5.945.163 ; 42 ; 1.043.182 ; 134 ; 20.967.909 ; 20 ; 9.656.137 ; 29 ; 18.405.698 ; 49 ; 28.061.835 ; 183 ; 49.029.745 ;;;;
74;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 362 ; 4.719.962 ; 398 ; 9.225.789 ; 760 ; 13.945.751 ; 479 ; 19.580.446 ; 61 ; 15.028.568 ; 540 ; 34.609.014 ; 1.300 ; 48.554.765 ;;;;
75;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 20 ; 249.216 ; 285 ; 6.696.253 ; 351 ; 3.538.618 ; 3.241 ; 16.536.721 ; 3.897 ; 27.020.807 ; 1.616 ; 19.702.883 ; 7 ; 180.962 ; 1.623 ; 19.883.845 ; 5.520 ; 46.904.652 ;;;;
76;61.024.352;BANCO INDUSVAL S.A.; 24 ; 5.819.166 ; 38 ; 1.602.963 ; 17 ; 16.132.508 ; 60 ; 2.111.267 ; 139 ; 25.665.904 ; 21 ; 1.302.028 ; 18 ; 19.343.395 ; 39 ; 20.645.423 ; 178 ; 46.311.326 ;;;;
77;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 4 ; 638.572 ; 4 ; 1.031.465 ; 7 ; 294.784 ; 8 ; 4.394 ; 23 ; 1.969.214 ; 16 ; 21.120.000 ; 19 ; 20.900.000 ; 35 ; 42.020.000 ; 58 ; 43.989.214 ;;;;
78;60.889.128;BANCO SOFISA S.A.; 97 ; 22.983.698 ; 117 ; 6.978.066 ; 14 ; 713.671 ; 83 ; 1.472.310 ; 311 ; 32.147.746 ; 10 ; 2.631.572 ; 11 ; 6.194.238 ; 21 ; 8.825.810 ; 332 ; 40.973.555 ;;;;
79;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 18 ; 224.711 ; 627 ; 14.531.352 ; 143 ; 1.019.639 ; 699 ; 5.261.953 ; 1.487 ; 21.037.655 ; 411 ; 18.706.792 ; 4 ; 106.842 ; 415 ; 18.813.634 ; 1.902 ; 39.851.289 ;;;;
80;07.679.404;BANCO TOPÁZIO S.A.; 1 ; 22.089 ; 3 ; 35.501 ; 37 ; 1.245.881 ; 59 ; 16.071.193 ; 100 ; 17.374.665 ; 15 ; 15.656.002 ; 8 ; 795.757 ; 23 ; 16.451.759 ; 123 ; 33.826.424 ;;;;
