Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado - Acumulado Jan-Out/2015;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;
;;; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ;
66;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 6.749 ; 300.798.935 ; 2.329 ; 98.228.557 ; 1.042 ; 58.326.996 ; 2.809 ; 41.601.525 ; 12.929 ; 498.956.012 ; 198 ; 76.352.158 ; 795 ; 290.961.016 ; 993 ; 367.313.174 ; 13.922 ; 866.269.186 ;
67;61.024.352;BANCO INDUSVAL S.A.; 520 ; 143.039.625 ; 380 ; 47.058.297 ; 156 ; 18.958.027 ; 773 ; 48.910.498 ; 1.829 ; 257.966.447 ; 311 ; 239.062.449 ; 420 ; 367.320.314 ; 731 ; 606.382.763 ; 2.560 ; 864.349.210 ;
68;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 522 ; 16.728.908 ; 7.492 ; 289.668.975 ; 3.547 ; 79.961.104 ; 8.776 ; 92.197.394 ; 20.337 ; 478.556.380 ; 2.605 ; 335.501.447 ; 190 ; 50.128.289 ; 2.795 ; 385.629.737 ; 23.132 ; 864.186.117 ;
69;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 507 ; 944.148 ; 1.376 ; 25.836.103 ; 1.883 ; 26.780.251 ; 3.551 ; 426.230.816 ; 1.702 ; 401.342.585 ; 5.253 ; 827.573.401 ; 7.136 ; 854.353.652 ;
70;60.889.128;BANCO SOFISA S.A.; 890 ; 209.174.524 ; 717 ; 52.031.318 ; 225 ; 48.740.558 ; 977 ; 68.899.456 ; 2.809 ; 378.845.855 ; 116 ; 147.078.371 ; 114 ; 327.062.707 ; 230 ; 474.141.078 ; 3.039 ; 852.986.933 ;
71;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 3 ; 1.486.697 ; 111 ; 25.027.692 ; 381 ; 307.434.647 ; 3.181 ; 323.392.141 ; 3.676 ; 657.341.177 ; 123 ; 101.628.310 ; 59 ; 61.886.640 ; 182 ; 163.514.950 ; 3.858 ; 820.856.126 ;
72;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 6 ; 43.181 ; 460 ; 284.224.481 ; 189 ; 28.402.442 ; 3.282 ; 102.958.253 ; 3.937 ; 415.628.358 ; 361 ; 372.580.000 ; 15 ; 13.860.000 ; 376 ; 386.440.000 ; 4.313 ; 802.068.358 ;
73;61.186.680;BANCO BMG S.A.; 29 ; 50.075.170 ; 7 ; 8.333.053 ; 13 ; 11.694.106 ; 161 ; 318.119.521 ; 210 ; 388.221.849 ; 39 ; 344.573.463 ; 35 ; 66.734.386 ; 74 ; 411.307.849 ; 284 ; 799.529.699 ;
74;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 464 ; 194.857.727 ; 381 ; 57.891.519 ; 167 ; 37.661.108 ; 431 ; 45.570.343 ; 1.443 ; 335.980.697 ; 140 ; 151.167.972 ; 202 ; 269.942.512 ; 342 ; 421.110.484 ; 1.785 ; 757.091.181 ;
75;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 104 ; 5.391.312 ; 2.390 ; 56.021.803 ; 5.192 ; 27.885.078 ; 16.165 ; 163.394.250 ; 23.851 ; 252.692.443 ; 13.388 ; 335.967.136 ; 5.037 ; 150.833.761 ; 18.425 ; 486.800.897 ; 42.276 ; 739.493.339 ;
76;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 358 ; 173.706.991 ; 366 ; 198.622.642 ; 724 ; 372.329.632 ; 270 ; 185.787.210 ; 173 ; 160.818.913 ; 443 ; 346.606.123 ; 1.167 ; 718.935.755 ;
77;10.690.848;BANCO DA CHINA BRASIL S.A.; 106 ; 90.044.879 ; 169 ; 39.380.202 ; 125 ; 111.490.234 ; 429 ; 18.542.222 ; 829 ; 259.457.537 ; 128 ; 86.444.551 ; 170 ; 322.084.801 ; 298 ; 408.529.351 ; 1.127 ; 667.986.889 ;
78;92.894.922;BANCO ORIGINAL S.A.; 88 ; 96.855.682 ; 1.094 ; 191.194.418 ; 132 ; 19.510.888 ; 1.248 ; 62.944.401 ; 2.562 ; 370.505.389 ; 128 ; 200.053.899 ; 37 ; 85.494.475 ; 165 ; 285.548.374 ; 2.727 ; 656.053.763 ;
79;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;; 4 ; 11.782 ; 1.350 ; 5.336.239 ; 11.840 ; 272.485.840 ; 13.194 ; 277.833.861 ; 4.698 ; 277.338.500 ; 139 ; 12.812.762 ; 4.837 ; 290.151.262 ; 18.031 ; 567.985.123 ;
80;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 3.244 ; 170.055.422 ; 2.784 ; 83.384.045 ; 1.345 ; 24.797.611 ; 2.659 ; 121.123.942 ; 10.032 ; 399.361.021 ; 252 ; 79.675.242 ; 134 ; 74.807.647 ; 386 ; 154.482.889 ; 10.418 ; 553.843.910 ;
81;33.884.941;BANIF - BANCO INTERNACIONAL DO FUNCHAL (BRASIL), S.A.; 57 ; 2.236.855 ; 177 ; 3.107.931 ; 261 ; 210.199.145 ; 834 ; 231.345.781 ; 1.329 ; 446.889.712 ; 54 ; 60.772.524 ; 35 ; 44.152.905 ; 89 ; 104.925.429 ; 1.418 ; 551.815.141 ;
82;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 43 ; 8.144.293 ; 149 ; 38.293.631 ; 359 ; 210.245.786 ; 454 ; 79.512.862 ; 1.005 ; 336.196.571 ; 108 ; 52.796.156 ; 104 ; 152.533.487 ; 212 ; 205.329.644 ; 1.217 ; 541.526.215 ;
83;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 30 ; 5.506.455 ; 350 ; 11.072.775 ; 348 ; 149.760.536 ; 2.347 ; 65.727.247 ; 3.075 ; 232.067.013 ; 1.259 ; 103.617.596 ; 1.991 ; 186.758.998 ; 3.250 ; 290.376.594 ; 6.325 ; 522.443.607 ;
84;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 101 ; 52.763.962 ; 129 ; 29.623.786 ; 122 ; 90.480.336 ; 432 ; 83.990.621 ; 784 ; 256.858.705 ; 73 ; 74.709.677 ; 52 ; 103.865.422 ; 125 ; 178.575.099 ; 909 ; 435.433.804 ;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 131 ; 2.749.393 ; 4.627 ; 115.376.262 ; 4.058 ; 19.978.621 ; 10.430 ; 87.128.852 ; 19.246 ; 225.233.129 ; 4.993 ; 194.235.902 ; 265 ; 14.458.465 ; 5.258 ; 208.694.367 ; 24.504 ; 433.927.496 ;
86;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 593 ; 99.385.270 ; 1.290 ; 93.836.523 ; 144 ; 1.865.385 ; 496 ; 10.875.542 ; 2.523 ; 205.962.720 ; 533 ; 107.398.980 ; 235 ; 104.486.947 ; 768 ; 211.885.927 ; 3.291 ; 417.848.647 ;
87;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 123 ; 100.958.826 ; 13 ; 277.393 ; 44 ; 65.701.221 ; 116 ; 10.737.775 ; 296 ; 177.675.215 ; 29 ; 39.966.598 ; 75 ; 194.909.332 ; 104 ; 234.875.930 ; 400 ; 412.551.145 ;
88;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 51 ; 2.348.810 ; 69 ; 8.802.301 ; 301 ; 52.584.154 ; 506 ; 102.494.786 ; 927 ; 166.230.050 ; 254 ; 150.674.199 ; 103 ; 88.401.012 ; 357 ; 239.075.211 ; 1.284 ; 405.305.261 ;
89;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 144 ; 42.156.374 ; 9 ; 2.062.708 ; 34 ; 71.198 ; 63 ; 1.310.469 ; 250 ; 45.600.749 ; 197 ; 146.784.507 ; 322 ; 197.340.000 ; 519 ; 344.124.507 ; 769 ; 389.725.256 ;
90;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 327 ; 5.695.038 ; 5.968 ; 120.631.139 ; 1.683 ; 32.261.307 ; 6.700 ; 66.279.451 ; 14.678 ; 224.866.935 ; 3.664 ; 155.763.846 ; 99 ; 6.816.799 ; 3.763 ; 162.580.645 ; 18.441 ; 387.447.580 ;
91;74.451.022;TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA; 286 ; 7.087.437 ; 4.465 ; 82.871.019 ; 1.688 ; 25.483.655 ; 14.613 ; 100.306.057 ; 21.052 ; 215.748.169 ; 4.505 ; 155.385.829 ; 72 ; 4.261.161 ; 4.577 ; 159.646.990 ; 25.629 ; 375.395.160 ;
92;65.982.589;GRACO CORRETORA DE CAMBIO S.A.; 17 ; 127.092 ; 1.285 ; 40.028.840 ; 1.504 ; 5.371.043 ; 5.017 ; 44.721.458 ; 7.823 ; 90.248.433 ; 4.405 ; 178.858.008 ; 496 ; 99.660.379 ; 4.901 ; 278.518.387 ; 12.724 ; 368.766.821 ;
93;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 14 ; 464.570 ; 496 ; 6.646.284 ; 4.004 ; 20.999.121 ; 14.574 ; 126.126.665 ; 19.088 ; 154.236.641 ; 6.987 ; 137.588.889 ; 413 ; 26.305.868 ; 7.400 ; 163.894.757 ; 26.488 ; 318.131.398 ;
94;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;;; 3 ; 59.048 ; 1.415 ; 12.558.016 ; 3.594 ; 44.295.625 ; 5.012 ; 56.912.689 ; 1.747 ; 124.031.564 ; 418 ; 92.278.964 ; 2.165 ; 216.310.528 ; 7.177 ; 273.223.217 ;
95;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 97 ; 1.910.492 ; 3.926 ; 18.555.969 ; 6.862 ; 125.634.694 ; 10.885 ; 146.101.156 ; 5.359 ; 109.700.125 ; 47 ; 822.463 ; 5.406 ; 110.522.587 ; 16.291 ; 256.623.743 ;
96;61.033.106;BPN BRASIL BANCO MÚLTIPLO S.A.; 69 ; 40.476.485 ; 47 ; 1.790.566 ; 445 ; 72.812.387 ; 181 ; 15.092.902 ; 742 ; 130.172.341 ; 60 ; 13.832.270 ; 164 ; 110.092.099 ; 224 ; 123.924.369 ; 966 ; 254.096.709 ;
97;69.251.239;PIONEER CORRETORA DE CAMBIO LTDA; 145 ; 2.554.291 ; 2.235 ; 47.418.091 ; 953 ; 16.273.824 ; 5.063 ; 56.964.410 ; 8.396 ; 123.210.617 ; 5.047 ; 105.546.710 ; 754 ; 19.969.886 ; 5.801 ; 125.516.596 ; 14.197 ; 248.727.213 ;
98;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 135 ; 1.512.317 ; 2.596 ; 52.418.831 ; 802 ; 9.541.766 ; 4.598 ; 50.222.855 ; 8.131 ; 113.695.769 ; 8.707 ; 97.878.352 ; 278 ; 6.289.736 ; 8.985 ; 104.168.087 ; 17.116 ; 217.863.856 ;
99;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 57 ; 1.011.213 ; 752 ; 15.559.110 ; 683 ; 5.344.286 ; 7.742 ; 79.875.460 ; 9.234 ; 101.790.069 ; 5.752 ; 101.375.822 ; 194 ; 12.223.601 ; 5.946 ; 113.599.422 ; 15.180 ; 215.389.491 ;
100;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 201 ; 4.419.201 ; 1.883 ; 44.353.392 ; 1.401 ; 8.146.945 ; 7.162 ; 56.270.455 ; 10.647 ; 113.189.992 ; 7.243 ; 88.757.885 ; 33 ; 362.627 ; 7.276 ; 89.120.512 ; 17.923 ; 202.310.504 ;
101;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 7 ; 102.483 ; 349 ; 7.260.394 ; 4.757 ; 7.758.709 ; 13.435 ; 66.886.351 ; 18.548 ; 82.007.937 ; 3.931 ; 85.800.276 ; 227 ; 19.585.875 ; 4.158 ; 105.386.151 ; 22.706 ; 187.394.087 ;
102;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 11 ; 117.977 ; 1.305 ; 39.425.724 ; 1.587 ; 9.822.179 ; 16.350 ; 41.460.199 ; 19.253 ; 90.826.079 ; 2.561 ; 78.600.798 ; 326 ; 7.661.429 ; 2.887 ; 86.262.227 ; 22.140 ; 177.088.306 ;
103;43.653.450;MOEDA SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 2 ; 21.072 ; 1.637 ; 61.071.999 ; 116 ; 2.789.543 ; 1.022 ; 26.041.975 ; 2.777 ; 89.924.589 ; 1.443 ; 85.655.081 ; 22 ; 1.361.093 ; 1.465 ; 87.016.174 ; 4.242 ; 176.940.763 ;
104;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 18 ; 327.844 ; 1.558 ; 39.831.439 ; 179 ; 625.373 ; 6.348 ; 44.316.294 ; 8.103 ; 85.100.950 ; 3.888 ; 84.216.387 ; 88 ; 1.018.610 ; 3.976 ; 85.234.997 ; 12.079 ; 170.335.946 ;
105;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 153 ; 3.125.050 ; 1.539 ; 33.070.318 ; 2.061 ; 19.344.776 ; 4.990 ; 47.678.382 ; 8.743 ; 103.218.526 ; 2.741 ; 62.602.592 ; 48 ; 4.475.416 ; 2.789 ; 67.078.009 ; 11.532 ; 170.296.535 ;
106;15.219.389;MACRO CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;;; 1.409 ; 64.724.913 ; 7 ; 96.738 ; 692 ; 15.829.099 ; 2.108 ; 80.650.749 ; 1.858 ; 82.790.459 ; 46 ; 2.666.791 ; 1.904 ; 85.457.250 ; 4.012 ; 166.107.999 ;
107;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 17 ; 189.973 ; 1.203 ; 7.228.570 ; 2.893 ; 47.739.304 ; 4.113 ; 55.157.847 ; 3.864 ; 75.384.993 ; 432 ; 34.773.557 ; 4.296 ; 110.158.550 ; 8.409 ; 165.316.397 ;
108;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 29 ; 110.987 ; 291 ; 5.162.586 ; 3.302 ; 3.576.604 ; 17.655 ; 38.492.440 ; 21.277 ; 47.342.618 ; 2.435 ; 77.583.316 ; 447 ; 37.567.459 ; 2.882 ; 115.150.775 ; 24.159 ; 162.493.393 ;
109;33.042.151;BANCO DE LA NACION ARGENTINA; 53 ; 26.362.088 ; 84 ; 6.822.588 ; 3.234 ; 4.107.499 ; 1.081 ; 2.151.158 ; 4.452 ; 39.443.333 ; 94 ; 47.810.218 ; 97 ; 68.614.951 ; 191 ; 116.425.169 ; 4.643 ; 155.868.502 ;
110;35.602.606;MIDAS SOCIEDADE CORRETORA DE CÂMBIO S.A.;;; 48 ; 169.441 ; 910 ; 1.556.247 ; 39.206 ; 77.034.483 ; 40.164 ; 78.760.170 ; 3.562 ; 76.153.354 ; 8 ; 516.124 ; 3.570 ; 76.669.478 ; 43.734 ; 155.429.648 ;
111;19.878.228;TITUR CORRETORA DE CÂMBIO LTDA.;;;;; 34 ; 38.601 ; 560 ; 70.507.946 ; 594 ; 70.546.547 ; 2.213 ; 70.579.260 ; 1 ; 100.000 ; 2.214 ; 70.679.260 ; 2.808 ; 141.225.807 ;
112;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 46 ; 3.030.836 ; 258 ; 4.508.163 ; 533 ; 12.194.899 ; 6.782 ; 54.795.629 ; 7.619 ; 74.529.527 ; 1.452 ; 55.002.927 ; 151 ; 11.134.612 ; 1.603 ; 66.137.539 ; 9.222 ; 140.667.066 ;
113;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;; 52 ; 2.546.660 ; 665 ; 1.129.111 ; 4.912 ; 58.999.417 ; 5.629 ; 62.675.188 ; 2.957 ; 65.703.177 ; 57 ; 5.286.253 ; 3.014 ; 70.989.431 ; 8.643 ; 133.664.618 ;
114;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 177 ; 24.763.218 ; 149 ; 3.935.739 ; 41 ; 12.556.695 ; 197 ; 29.706.971 ; 564 ; 70.962.623 ; 25 ; 27.542.814 ; 47 ; 31.840.767 ; 72 ; 59.383.581 ; 636 ; 130.346.205 ;
115;15.230.501;CATEDRAL CORRETORA DE CÂMBIO E TÍTULOS MOBILIÁRIOS LTDA.;;; 871 ; 48.290.870 ;;; 91 ; 16.397.756 ; 962 ; 64.688.626 ; 558 ; 64.681.464 ;;; 558 ; 64.681.464 ; 1.520 ; 129.370.090 ;
116;04.902.979;BANCO DA AMAZONIA S.A.; 362 ; 39.229.858 ; 290 ; 17.602.634 ; 188 ; 3.426.853 ; 604 ; 8.904.341 ; 1.444 ; 69.163.687 ; 73 ; 21.332.769 ; 152 ; 37.185.828 ; 225 ; 58.518.596 ; 1.669 ; 127.682.283 ;
117;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 134 ; 3.999.930 ; 499 ; 8.064.325 ; 4.486 ; 48.702.536 ; 5.119 ; 60.766.791 ; 93 ; 50.509.576 ; 17 ; 6.571.084 ; 110 ; 57.080.661 ; 5.229 ; 117.847.452 ;
118;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 5 ; 37.749 ; 2.779 ; 5.629.633 ; 7.376 ; 52.232.501 ; 10.160 ; 57.899.882 ; 2.414 ; 45.970.816 ; 104 ; 295.179 ; 2.518 ; 46.265.995 ; 12.678 ; 104.165.878 ;
119;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 317 ; 6.254.010 ; 146 ; 1.410.465 ; 796 ; 42.942.224 ; 1.259 ; 50.606.699 ; 2.189 ; 48.975.025 ; 30 ; 1.224.364 ; 2.219 ; 50.199.389 ; 3.478 ; 100.806.088 ;
120;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 5 ; 234.985 ; 359 ; 7.603.392 ; 583 ; 18.031.574 ; 4.251 ; 30.877.009 ; 5.198 ; 56.746.960 ; 981 ; 29.268.611 ; 157 ; 9.138.224 ; 1.138 ; 38.406.835 ; 6.336 ; 95.153.795 ;
121;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 445 ; 1.763.811 ; 2.359 ; 45.908.093 ; 2.804 ; 47.671.904 ; 3.778 ; 45.041.954 ; 48 ; 896.836 ; 3.826 ; 45.938.790 ; 6.630 ; 93.610.694 ;
122;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 2 ; 118.766 ; 332 ; 10.101.658 ; 44 ; 799.062 ; 938 ; 29.431.638 ; 1.316 ; 40.451.124 ; 1.136 ; 45.087.409 ; 54 ; 6.300.895 ; 1.190 ; 51.388.304 ; 2.506 ; 91.839.428 ;
123;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 3 ; 118.582 ; 363 ; 10.470.756 ; 78 ; 1.846.185 ; 2.220 ; 33.729.853 ; 2.664 ; 46.165.376 ; 1.665 ; 43.916.092 ; 18 ; 1.643.453 ; 1.683 ; 45.559.546 ; 4.347 ; 91.724.921 ;
124;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 201 ; 6.898.846 ; 687 ; 15.937.942 ; 1.644 ; 2.952.165 ; 10.831 ; 22.150.692 ; 13.363 ; 47.939.645 ; 2.327 ; 34.360.364 ; 182 ; 6.118.486 ; 2.509 ; 40.478.850 ; 15.872 ; 88.418.495 ;
125;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;;;; 2.161 ; 7.274.438 ; 4.020 ; 33.252.659 ; 6.181 ; 40.527.096 ; 3.331 ; 35.500.859 ; 250 ; 9.603.492 ; 3.581 ; 45.104.351 ; 9.762 ; 85.631.447 ;
126;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 129 ; 20.191.943 ; 2 ; 296.317 ; 69 ; 20.882.500 ; 750 ; 2.324.818 ; 950 ; 43.695.578 ; 69 ; 1.735.191 ; 111 ; 40.136.713 ; 180 ; 41.871.905 ; 1.130 ; 85.567.482 ;
127;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;;; 3 ; 42.905 ; 2.370 ; 5.350.866 ; 5.757 ; 42.311.183 ; 8.130 ; 47.704.954 ; 3.468 ; 37.058.820 ; 17 ; 114.802 ; 3.485 ; 37.173.622 ; 11.615 ; 84.878.576 ;
128;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 65 ; 753.816 ; 121 ; 2.736.692 ; 1.300 ; 6.776.983 ; 3.746 ; 30.938.048 ; 5.232 ; 41.205.540 ; 2.620 ; 28.225.667 ; 184 ; 2.056.692 ; 2.804 ; 30.282.359 ; 8.036 ; 71.487.899 ;
129;07.679.404;BANCO TOPÁZIO S.A.; 30 ; 2.507.937 ; 46 ; 1.158.061 ; 497 ; 4.919.717 ; 508 ; 28.439.192 ; 1.081 ; 37.024.907 ; 185 ; 27.562.714 ; 49 ; 5.306.649 ; 234 ; 32.869.363 ; 1.315 ; 69.894.269 ;
130;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 17.967 ;;; 4.264 ; 29.977.076 ; 59 ; 344.192 ; 4.324 ; 30.339.234 ; 56 ; 437.176 ; 366 ; 30.087.831 ; 422 ; 30.525.006 ; 4.746 ; 60.864.241 ;
131;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 16 ; 335.717 ; 1.958 ; 14.249.957 ; 2.853 ; 29.518.030 ; 4.827 ; 44.103.704 ; 980 ; 15.511.800 ; 35 ; 216.874 ; 1.015 ; 15.728.674 ; 5.842 ; 59.832.378 ;
132;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 2 ; 52.918 ; 15 ; 47.098 ; 1.467 ; 1.313.049 ; 10.287 ; 20.416.776 ; 11.771 ; 21.829.841 ; 2.145 ; 27.238.106 ; 91 ; 8.095.520 ; 2.236 ; 35.333.626 ; 14.007 ; 57.163.467 ;
133;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 28 ; 413.775 ; 180 ; 1.795.428 ; 376 ; 3.989.174 ; 3.135 ; 23.701.167 ; 3.719 ; 29.899.544 ; 1.671 ; 22.178.831 ; 140 ; 1.116.809 ; 1.811 ; 23.295.640 ; 5.530 ; 53.195.184 ;
134;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 6 ; 42.769 ; 970 ; 1.990.295 ; 2.796 ; 24.553.834 ; 3.772 ; 26.586.899 ; 1.128 ; 23.041.752 ; 86 ; 392.923 ; 1.214 ; 23.434.676 ; 4.986 ; 50.021.574 ;
135;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 10.632 ; 3.679.240 ; 26.001 ; 24.225.078 ; 36.633 ; 27.904.318 ; 617 ; 20.407.578 ; 1 ; 1.625 ; 618 ; 20.409.204 ; 37.251 ; 48.313.522 ;
136;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 2.471 ; 2.410.116 ; 13.755 ; 23.789.571 ; 16.226 ; 26.199.687 ; 376 ; 21.525.177 ; 5 ; 23.041 ; 381 ; 21.548.219 ; 16.607 ; 47.747.905 ;
137;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 8 ; 17.486 ; 4.090 ; 2.254.874 ; 17.874 ; 20.881.644 ; 21.972 ; 23.154.004 ; 774 ; 20.054.033 ; 63 ; 1.440.484 ; 837 ; 21.494.516 ; 22.809 ; 44.648.520 ;
138;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 1.102 ; 2.642.989 ; 2.242 ; 21.200.545 ; 3.344 ; 23.843.534 ; 1.867 ; 18.625.810 ; 2 ; 70.000 ; 1.869 ; 18.695.810 ; 5.213 ; 42.539.345 ;
139;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 52 ; 1.383.837 ; 595 ; 13.384.479 ; 139 ; 1.442.868 ; 1.302 ; 3.882.556 ; 2.088 ; 20.093.741 ; 1.242 ; 17.255.574 ; 132 ; 2.816.295 ; 1.374 ; 20.071.868 ; 3.462 ; 40.165.609 ;
140;14.388.334;PARANÁ BANCO S.A.; 43 ; 14.083.688 ; 12 ; 3.006.228 ; 1 ; 100 ; 63 ; 367.483 ; 119 ; 17.457.499 ; 11 ; 4.400.551 ; 20 ; 14.320.575 ; 31 ; 18.721.126 ; 150 ; 36.178.625 ;
141;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 1.051 ; 6.273.766 ; 1.926 ; 17.895.458 ; 2.977 ; 24.169.225 ; 2.215 ; 11.622.642 ; 4 ; 16.439 ; 2.219 ; 11.639.082 ; 5.196 ; 35.808.306 ;
142;34.266.668;KRAUS - SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 273 ; 679.921 ; 565 ; 16.225.604 ; 838 ; 16.905.526 ; 597 ; 15.562.617 ; 2 ; 2.119 ; 599 ; 15.564.736 ; 1.437 ; 32.470.261 ;
143;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 186 ; 1.034.498 ; 32 ; 224.961 ; 849 ; 5.578.289 ; 4.581 ; 10.466.004 ; 5.648 ; 17.303.751 ; 765 ; 7.528.409 ; 88 ; 3.450.049 ; 853 ; 10.978.458 ; 6.501 ; 28.282.209 ;
144;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 153 ; 6.244.304 ; 80 ; 1.854.146 ; 792 ; 5.690.034 ; 1.025 ; 13.788.483 ; 712 ; 11.987.726 ; 44 ; 1.975.327 ; 756 ; 13.963.052 ; 1.781 ; 27.751.535 ;
145;09.516.419;BANCO ORIGINAL DO AGRONEGÓCIO S.A.;;;;; 3 ; 3 ; 19 ; 2.204 ; 22 ; 2.207 ; 40 ; 12.984.292 ; 21 ; 12.981.820 ; 61 ; 25.966.112 ; 83 ; 25.968.320 ;
146;17.902.616;POLO CORRETORA DE CÂMBIO LTDA.;;;;; 1.338 ; 5.407.467 ; 1.770 ; 11.986.467 ; 3.108 ; 17.393.934 ; 883 ; 6.764.297 ; 3 ; 90.000 ; 886 ; 6.854.297 ; 3.994 ; 24.248.231 ;
