Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Março/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
65;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 581 ; 229.429 ; 25.427 ; 7.127.087 ; 134.049 ; 46.449.193 ; 191.781 ; 51.022.942 ; 351.838 ; 104.828.651 ; 66 ; 15.776.251 ; 101 ; 4.884.791 ; 167 ; 20.661.042 ; 352.005 ; 125.489.693 ;
66;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 15 ; 3.896.349 ; -   ; -   ; 7 ; 8.363.165 ; 100 ; 31.949.160 ; 122 ; 44.208.674 ; 3 ; 20.000.000 ; 1 ; 50.000.000 ; 4 ; 70.000.000 ; 126 ; 114.208.674 ;
67;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 242 ; 45.803.853 ; 230 ; 26.882.928 ; 20 ; 3.634.929 ; 119 ; 5.459.150 ; 611 ; 81.780.860 ; 13 ; 8.435.025 ; 16 ; 18.706.329 ; 29 ; 27.141.354 ; 640 ; 108.922.214 ;
68;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 171 ; 3.647.286 ; 1.326 ; 35.850.323 ; 347 ; 8.839.060 ; 826 ; 12.039.681 ; 2.670 ; 60.376.350 ; 309 ; 37.569.708 ; 16 ; 2.169.460 ; 325 ; 39.739.168 ; 2.995 ; 100.115.518 ;
69;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 14 ; 6.894.615 ; 27 ; 2.466.572 ; 22 ; 12.711.978 ; 64 ; 17.989.769 ; 127 ; 40.062.934 ; 9 ; 27.438.081 ; 11 ; 29.433.682 ; 20 ; 56.871.763 ; 147 ; 96.934.697 ;
70;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 91 ; 1.700.252 ; 911 ; 15.885.284 ; 7.699 ; 10.925.184 ; 15.333 ; 23.829.098 ; 24.034 ; 52.339.818 ; 2.193 ; 35.790.043 ; 282 ; 8.673.049 ; 2.475 ; 44.463.092 ; 26.509 ; 96.802.910 ;
71;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 44 ; 792.179 ; 516 ; 9.502.895 ; 324 ; 13.477.798 ; 571 ; 19.938.674 ; 1.455 ; 43.711.546 ; 754 ; 31.636.399 ; 275 ; 16.566.177 ; 1.029 ; 48.202.576 ; 2.484 ; 91.914.122 ;
72;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 9 ; 305.570 ; 533 ; 33.839.623 ; 42 ; 718.924 ; 124 ; 2.733.558 ; 708 ; 37.597.675 ; 687 ; 40.451.616 ; 81 ; 4.509.366 ; 768 ; 44.960.982 ; 1.476 ; 82.558.657 ;
73;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 54 ; 1.180.093 ; 424 ; 5.121.734 ; 13.665 ; 15.378.851 ; 40.061 ; 29.535.599 ; 54.204 ; 51.216.277 ; 845 ; 24.005.025 ; 72 ; 5.740.918 ; 917 ; 29.745.943 ; 55.121 ; 80.962.220 ;
74;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 148 ; 3.693.321 ; 894 ; 28.162.148 ; 550 ; 6.766.762 ; 831 ; 6.960.273 ; 2.423 ; 45.582.504 ; 332 ; 29.976.507 ; 53 ; 5.301.632 ; 385 ; 35.278.139 ; 2.808 ; 80.860.643 ;
75;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 16 ; 1.167.823 ; 182 ; 2.899.506 ; 5.573 ; 3.184.208 ; 6.008 ; 20.106.380 ; 11.779 ; 27.357.917 ; 1.438 ; 34.946.684 ; 172 ; 16.500.972 ; 1.610 ; 51.447.656 ; 13.389 ; 78.805.573 ;
76;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 45 ; 6.512.490 ; 98 ; 7.770.280 ; 28 ; 435.228 ; 140 ; 1.610.536 ; 311 ; 16.328.534 ; 137 ; 30.947.575 ; 71 ; 28.511.915 ; 208 ; 59.459.490 ; 519 ; 75.788.024 ;
77;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 69 ; 1.864.589 ; 720 ; 21.622.534 ; 195 ; 2.504.709 ; 590 ; 7.753.982 ; 1.574 ; 33.745.814 ; 899 ; 29.142.157 ; 153 ; 4.134.926 ; 1.052 ; 33.277.083 ; 2.626 ; 67.022.897 ;
78;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 1 ; 280 ; 121 ; 128.661 ; 27.480 ; 11.605.018 ; 39.858 ; 30.107.687 ; 67.460 ; 41.841.646 ; 2.488 ; 20.547.872 ; 1.095 ; 2.348.268 ; 3.583 ; 22.896.140 ; 71.043 ; 64.737.786 ;
79;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 13 ; 12.888.308 ; 29 ; 17.907.276 ; 42 ; 30.795.584 ; 8 ; 16.564.488 ; 6 ; 13.395.597 ; 14 ; 29.960.085 ; 56 ; 60.755.669 ;
80;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 189 ; 11.062.502 ; 407 ; 11.789.572 ; 159 ; 2.626.733 ; 62 ; 17.057.744 ; 817 ; 42.536.551 ; 6 ; 16.437.120 ; 1 ; 326.610 ; 7 ; 16.763.730 ; 824 ; 59.300.281 ;
81;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 1 ; 81.888 ; 4 ; 406.866 ; 3 ; 1.158.339 ; 8 ; 13.768 ; 16 ; 1.660.861 ; 9 ; 26.160.109 ; 11 ; 26.889.662 ; 20 ; 53.049.771 ; 36 ; 54.710.632 ;
82;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 6 ; 161.772 ; 45 ; 1.184.470 ; 110 ; 21.313.261 ; 310 ; 21.729.314 ; 471 ; 44.388.817 ; 143 ; 2.270.792 ; 102 ; 846.627 ; 245 ; 3.117.419 ; 716 ; 47.506.236 ;
83;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 9 ; 1.498.582 ; 272 ; 8.802.290 ; 186 ; 691.437 ; 782 ; 14.204.575 ; 1.249 ; 25.196.884 ; 288 ; 21.145.582 ; 10 ; 325.252 ; 298 ; 21.470.834 ; 1.547 ; 46.667.718 ;
84;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 19 ; 2.155.399 ; 42 ; 2.407.738 ; 64 ; 1.022.786 ; 145 ; 8.497.954 ; 270 ; 14.083.877 ; 47 ; 18.281.439 ; 20 ; 13.297.318 ; 67 ; 31.578.757 ; 337 ; 45.662.634 ;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 40 ; 1.038.510 ; 463 ; 13.410.077 ; 156 ; 1.321.231 ; 628 ; 4.480.375 ; 1.287 ; 20.250.193 ; 781 ; 16.432.039 ; 137 ; 901.334 ; 918 ; 17.333.373 ; 2.205 ; 37.583.566 ;
86;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 90 ; 5.504.321 ; 308 ; 11.216.264 ; 1.696 ; 2.518.501 ; 1.616 ; 5.398.578 ; 3.710 ; 24.637.664 ; 400 ; 10.712.049 ; 44 ; 2.101.431 ; 444 ; 12.813.480 ; 4.154 ; 37.451.144 ;
87;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 11 ; 512.082 ; 21 ; 603.541 ; -   ; -   ; 44 ; 16.699.694 ; 76 ; 17.815.317 ; 5 ; 17.912.885 ; -   ; -   ; 5 ; 17.912.885 ; 81 ; 35.728.202 ;
88;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 2 ; 8 ; 16.001.634 ; 9 ; 16.001.636 ; 4 ; 16.001.000 ; -   ; -   ; 4 ; 16.001.000 ; 13 ; 32.002.636 ;
89;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 14 ; 4.528.127 ; 17 ; 2.503.463 ; 12 ; 84.998 ; 33 ; 8.728.061 ; 76 ; 15.844.649 ; 11 ; 11.278.257 ; 11 ; 4.653.175 ; 22 ; 15.931.432 ; 98 ; 31.776.081 ;
90;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A;PROSEFTUR CC - PRUDENCIAL; 25 ; 286.910 ; 489 ; 11.106.884 ; 36 ; 433.950 ; 58 ; 1.911.392 ; 608 ; 13.739.136 ; 403 ; 13.345.115 ; 73 ; 1.050.478 ; 476 ; 14.395.593 ; 1.084 ; 28.134.729 ;
91;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; -   ; -   ; 132 ; 3.386.897 ; 2.818 ; 1.958.227 ; 2.530 ; 4.505.522 ; 5.480 ; 9.850.646 ; 563 ; 11.677.361 ; 38 ; 5.712.481 ; 601 ; 17.389.842 ; 6.081 ; 27.240.488 ;
92;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 7 ; 96.858 ; 7 ; 120.014 ; 2.409 ; 1.412.400 ; 1.795 ; 2.680.224 ; 4.218 ; 4.309.496 ; 465 ; 12.025.812 ; 90 ; 10.728.588 ; 555 ; 22.754.400 ; 4.773 ; 27.063.896 ;
93;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 1 ; 9.700.000 ; 3 ; 311.382 ; 13 ; 424.259 ; 12 ; 2.781.832 ; 29 ; 13.217.473 ; 7 ; 2.967.832 ; 7 ; 10.342.258 ; 14 ; 13.310.090 ; 43 ; 26.527.563 ;
94;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; -   ; -   ; 4 ; 175.106 ; 21 ; 73.499 ; 55 ; 11.826.290 ; 80 ; 12.074.895 ; 7 ; 12.501.915 ; 2 ; 1.919 ; 9 ; 12.503.834 ; 89 ; 24.578.729 ;
95;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 9 ; 3.163.113 ; 46 ; 4.227.270 ; 84 ; 2.343.664 ; 117 ; 2.851.302 ; 256 ; 12.585.349 ; 33 ; 6.197.858 ; 11 ; 4.615.000 ; 44 ; 10.812.858 ; 300 ; 23.398.207 ;
96;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 8 ; 11.227.338 ; 2 ; 24.653 ; 8 ; 134.376 ; 69 ; 721.396 ; 87 ; 12.107.763 ; 2 ; 2.714.750 ; 3 ; 7.720.350 ; 5 ; 10.435.100 ; 92 ; 22.542.863 ;
97;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 5 ; 56.845 ; 1.528 ; 894.014 ; 1.763 ; 1.891.756 ; 3.296 ; 2.842.615 ; 325 ; 9.340.644 ; 95 ; 8.287.519 ; 420 ; 17.628.163 ; 3.716 ; 20.470.778 ;
98;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; 1 ; 7.020 ; 990 ; 517.385 ; 780 ; 536.862 ; 1.771 ; 1.061.267 ; 69 ; 9.526.522 ; 41 ; 9.501.047 ; 110 ; 19.027.569 ; 1.881 ; 20.088.836 ;
99;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 29 ; 375.129 ; 190 ; 3.735.775 ; 3.369 ; 2.994.122 ; 4.107 ; 3.678.483 ; 7.695 ; 10.783.509 ; 589 ; 5.993.244 ; 157 ; 1.947.666 ; 746 ; 7.940.910 ; 8.441 ; 18.724.419 ;
100;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; -   ; -   ; 13 ; 1.620.073 ; 35 ; 7.138.807 ; 18 ; 862.393 ; 66 ; 9.621.273 ; 9 ; 1.410.362 ; 8 ; 5.919.258 ; 17 ; 7.329.620 ; 83 ; 16.950.893 ;
101;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 7 ; 152.028 ; 118 ; 4.723.972 ; 57 ; 1.369.902 ; 280 ; 1.498.150 ; 462 ; 7.744.052 ; 227 ; 6.135.803 ; 50 ; 1.449.014 ; 277 ; 7.584.817 ; 739 ; 15.328.869 ;
102;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 70 ; 4.220.931 ; 1 ; 2.080 ; 38 ; 148.692 ; 76 ; 5.118.272 ; 185 ; 9.489.975 ; 5 ; 2.646.240 ; 8 ; 1.908.510 ; 13 ; 4.554.750 ; 198 ; 14.044.725 ;
103;00.038.166;BANCO CENTRAL DO BRASIL; ; -   ; -   ; -   ; -   ; 5 ; 13.125.030 ; -   ; -   ; 5 ; 13.125.030 ; -   ; -   ; -   ; -   ; -   ; -   ; 5 ; 13.125.030 ;
104;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; 2 ; 14.296 ; 14.686 ; 3.499.985 ; 10.456 ; 5.370.711 ; 25.144 ; 8.884.992 ; 229 ; 2.895.213 ; 9 ; 1.027.294 ; 238 ; 3.922.507 ; 25.382 ; 12.807.499 ;
105;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 12 ; 71.008 ; 150 ; 1.133.314 ; 186 ; 2.093.560 ; 427 ; 3.612.415 ; 775 ; 6.910.297 ; 269 ; 4.158.850 ; 85 ; 1.579.579 ; 354 ; 5.738.429 ; 1.129 ; 12.648.726 ;
106;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 8 ; 1.378.628 ; 23 ; 1.281.922 ; 36 ; 1.119.364 ; 48 ; 2.250.489 ; 115 ; 6.030.403 ; 62 ; 3.502.668 ; 40 ; 2.468.304 ; 102 ; 5.970.972 ; 217 ; 12.001.375 ;
107;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 89 ; 199.545 ; 35 ; 750.719 ; 326 ; 5.303.122 ; 219 ; 1.182.405 ; 669 ; 7.435.791 ; 34 ; 364.585 ; 43 ; 3.861.396 ; 77 ; 4.225.981 ; 746 ; 11.661.772 ;
108;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 25 ; 768.371 ; 100 ; 1.762.097 ; 3.569 ; 1.556.660 ; 3.448 ; 2.583.337 ; 7.142 ; 6.670.465 ; 214 ; 2.762.116 ; 29 ; 861.157 ; 243 ; 3.623.273 ; 7.385 ; 10.293.738 ;
109;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 7 ; 44.538 ; 6.537 ; 3.535.575 ; 6.782 ; 4.924.986 ; 13.326 ; 8.505.099 ; 817 ; 1.391.396 ; 5 ; 4.398 ; 822 ; 1.395.794 ; 14.148 ; 9.900.893 ;
110;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 9 ; 136.285 ; 58 ; 844.152 ; 1.429 ; 933.836 ; 3.058 ; 3.051.952 ; 4.554 ; 4.966.225 ; 639 ; 3.177.703 ; 52 ; 353.771 ; 691 ; 3.531.474 ; 5.245 ; 8.497.699 ;
111;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 46 ; 1.864.466 ; 9 ; 1.041.751 ; 33 ; 2.088.297 ; 88 ; 4.994.514 ; 10 ; 2.983.207 ; 3 ; 281.548 ; 13 ; 3.264.755 ; 101 ; 8.259.269 ;
112;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 2 ; 2.300.000 ; 2 ; 686.599 ; 474 ; 244.662 ; 16 ; 105.410 ; 494 ; 3.336.671 ; 2 ; 1.500.000 ; 2 ; 2.300.000 ; 4 ; 3.800.000 ; 498 ; 7.136.671 ;
113;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 2 ; 136.000 ; 55 ; 1.622.618 ; 123 ; 155.377 ; 492 ; 1.434.854 ; 672 ; 3.348.849 ; 163 ; 2.734.576 ; -   ; -   ; 163 ; 2.734.576 ; 835 ; 6.083.425 ;
114;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; 3 ; 157.438 ; 32 ; 475.801 ; 246 ; 2.433.901 ; 281 ; 3.067.140 ; 6 ; 2.434.872 ; 1 ; 217.140 ; 7 ; 2.652.012 ; 288 ; 5.719.152 ;
115;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; -   ; -   ; 9 ; 480.116 ; 534 ; 1.808.224 ; 454 ; 2.095.638 ; 997 ; 4.383.978 ; 46 ; 1.046.592 ; 1 ; 406 ; 47 ; 1.046.998 ; 1.044 ; 5.430.976 ;
116;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; -   ; -   ; 30 ; 803.242 ; 2.767 ; 1.587.238 ; 2.787 ; 1.690.510 ; 5.584 ; 4.080.990 ; 105 ; 1.143.841 ; 19 ; 138.272 ; 124 ; 1.282.113 ; 5.708 ; 5.363.103 ;
117;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; -   ; -   ; 22 ; 382.347 ; 63 ; 1.356.300 ; 153 ; 687.165 ; 238 ; 2.425.812 ; 78 ; 1.083.605 ; 61 ; 1.369.145 ; 139 ; 2.452.750 ; 377 ; 4.878.562 ;
118;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; -   ; -   ; 58 ; 929.730 ; 243 ; 157.909 ; 431 ; 1.411.396 ; 732 ; 2.499.035 ; 182 ; 2.210.506 ; 8 ; 29.306 ; 190 ; 2.239.812 ; 922 ; 4.738.847 ;
119;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 9 ; 20.060 ; 43 ; 854.846 ; 424 ; 334.195 ; 497 ; 1.309.095 ; 973 ; 2.518.196 ; 159 ; 2.142.246 ; 17 ; 69.294 ; 176 ; 2.211.540 ; 1.149 ; 4.729.736 ;
120;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 50 ; 1.320.617 ; 40 ; 282.488 ; 4 ; 147.621 ; 21 ; 323.774 ; 115 ; 2.074.500 ; 36 ; 639.077 ; 54 ; 1.575.657 ; 90 ; 2.214.734 ; 205 ; 4.289.234 ;
121;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 1 ; 84.710 ; 47 ; 975.341 ; 190 ; 382.640 ; 446 ; 549.678 ; 684 ; 1.992.369 ; 132 ; 1.477.869 ; 23 ; 420.922 ; 155 ; 1.898.791 ; 839 ; 3.891.160 ;
122;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 5 ; 10.226 ; 276 ; 1.861.365 ; 281 ; 1.871.591 ; 245 ; 1.894.776 ; 5 ; 43.691 ; 250 ; 1.938.467 ; 531 ; 3.810.058 ;
123;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 7 ; 140.152 ; 25 ; 533.533 ; 60 ; 113.909 ; 288 ; 1.057.753 ; 380 ; 1.845.347 ; 152 ; 1.573.215 ; 11 ; 258.823 ; 163 ; 1.832.038 ; 543 ; 3.677.385 ;
124;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 5.938 ; 1.697.178 ; 2.866 ; 834.713 ; 8.804 ; 2.531.891 ; 6 ; 43.111 ; 75 ; 903.442 ; 81 ; 946.553 ; 8.885 ; 3.478.444 ;
125;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 5 ; 34.275 ; 40 ; 997.905 ; 13 ; 97.393 ; 85 ; 607.998 ; 143 ; 1.737.571 ; 115 ; 1.602.793 ; 10 ; 128.124 ; 125 ; 1.730.917 ; 268 ; 3.468.488 ;
126;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 12 ; 1.225.159 ; 1 ; 54.100 ; 11 ; 275.534 ; 25 ; 69.874 ; 49 ; 1.624.667 ; 2 ; 87.571 ; 9 ; 1.435.000 ; 11 ; 1.522.571 ; 60 ; 3.147.238 ;
127;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 354 ; 239.600 ; 1.366 ; 1.342.787 ; 1.720 ; 1.582.387 ; 117 ; 1.126.161 ; 4 ; 46.193 ; 121 ; 1.172.354 ; 1.841 ; 2.754.741 ;
128;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 3 ; 17.279 ; 18 ; 593.983 ; 30 ; 434.105 ; 28 ; 326.148 ; 79 ; 1.371.515 ; 46 ; 888.926 ; 33 ; 419.079 ; 79 ; 1.308.005 ; 158 ; 2.679.520 ;
129;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 8 ; 1.245.249 ; -   ; -   ; 6 ; 13.364 ; 10 ; 1.976 ; 24 ; 1.260.589 ; -   ; -   ; 5 ; 1.150.000 ; 5 ; 1.150.000 ; 29 ; 2.410.589 ;
130;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 5 ; 144.081 ; 15 ; 676.346 ; 11 ; 101.880 ; 20 ; 318.801 ; 51 ; 1.241.108 ; 24 ; 939.589 ; 4 ; 190.479 ; 28 ; 1.130.068 ; 79 ; 2.371.176 ;
131;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;CONEXION CC LTDA. - PRUDENCIAL; -   ; -   ; 1 ; 9.814 ; 17 ; 226.310 ; 188 ; 882.279 ; 206 ; 1.118.403 ; 120 ; 818.607 ; 5 ; 158.490 ; 125 ; 977.097 ; 331 ; 2.095.500 ;
132;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.853 ; 629.460 ; 1.371 ; 975.446 ; 3.224 ; 1.604.906 ; 64 ; 361.633 ; 4 ; 15.847 ; 68 ; 377.480 ; 3.292 ; 1.982.386 ;
133;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 1 ; 34.614 ; 2 ; 90.061 ; 253 ; 188.705 ; 675 ; 801.274 ; 931 ; 1.114.654 ; 82 ; 718.464 ; 3 ; 43.755 ; 85 ; 762.219 ; 1.016 ; 1.876.873 ;
134;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; -   ; -   ; 24 ; 216.057 ; 350 ; 223.089 ; 181 ; 652.818 ; 555 ; 1.091.964 ; 38 ; 631.269 ; -   ; -   ; 38 ; 631.269 ; 593 ; 1.723.233 ;
135;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; 1 ; 64.718 ; 6 ; 228.894 ; 51 ; 563.728 ; 58 ; 857.340 ; 28 ; 650.957 ; 16 ; 209.276 ; 44 ; 860.233 ; 102 ; 1.717.573 ;
136;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 593 ; 363.160 ; 915 ; 781.658 ; 1.508 ; 1.144.818 ; 76 ; 511.812 ; 7 ; 54.535 ; 83 ; 566.347 ; 1.591 ; 1.711.165 ;
137;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;FRAM CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 11 ; 168.895 ; 15 ; 189.209 ; 44 ; 419.048 ; 70 ; 777.152 ; 50 ; 586.943 ; 15 ; 189.210 ; 65 ; 776.153 ; 135 ; 1.553.305 ;
138;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 17 ; 34.879 ; 74 ; 687.909 ; 91 ; 722.788 ; 3 ; 570.000 ; -   ; -   ; 3 ; 570.000 ; 94 ; 1.292.788 ;
