Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Out/2018;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) 
73;07.679.404;BANCO TOPÁZIO S.A.; 4 ; 48.011 ; 49 ; 2.557.423 ; 442 ; 25.840.018 ; 1.243 ; 313.407.171 ; 1.738 ; 341.852.622 ; 480 ; 299.417.860 ; 70 ; 9.304.068 ; 550 ; 308.721.928 ; 2.288 ; 650.574.550 
74;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 327 ; 5.804.687 ; 2.801 ; 59.176.091 ; 13.418 ; 31.400.851 ; 12.915 ; 139.344.595 ; 29.461 ; 235.726.223 ; 14.337 ; 276.907.317 ; 3.880 ; 115.416.662 ; 18.217 ; 392.323.979 ; 47.678 ; 628.050.201 
75;60.889.128;BANCO SOFISA S.A.; 1.085 ; 181.391.102 ; 927 ; 53.028.224 ; 119 ; 35.907.382 ; 918 ; 40.641.442 ; 3.049 ; 310.968.149 ; 119 ; 108.701.005 ; 102 ; 191.940.572 ; 221 ; 300.641.577 ; 3.270 ; 611.609.726 
76;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 393 ; 160.295.087 ; 349 ; 42.783.448 ; 203 ; 27.068.013 ; 358 ; 51.184.272 ; 1.303 ; 281.330.821 ; 197 ; 99.882.677 ; 242 ; 192.319.700 ; 439 ; 292.202.378 ; 1.742 ; 573.533.199 
77;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 10 ; 10.633 ; 10 ; 10.633 ; 321 ; 278.766.055 ; 666 ; 278.647.085 ; 987 ; 557.413.140 ; 997 ; 557.423.773 
78;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 194 ; 2.742.866 ; 3.066 ; 60.514.665 ; 3.695 ; 33.184.406 ; 35.380 ; 200.172.562 ; 42.335 ; 296.614.499 ; 16.265 ; 231.362.370 ; 137 ; 6.094.649 ; 16.402 ; 237.457.020 ; 58.737 ; 534.071.519 
79;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 13 ; 9.813.500 ; 113 ; 30.510.960 ; 400 ; 140.925.686 ; 491 ; 109.929.153 ; 1.017 ; 291.179.299 ; 130 ; 112.055.109 ; 114 ; 122.392.891 ; 244 ; 234.448.001 ; 1.261 ; 525.627.300 
80;61.186.680;BANCO BMG S.A.; 18 ; 31.992.808 ; 20 ; 25.161.612 ; 19 ; 14.687.864 ; 177 ; 132.794.242 ; 234 ; 204.636.526 ; 25 ; 240.756.317 ; 16 ; 75.920.423 ; 41 ; 316.676.740 ; 275 ; 521.313.266 
81;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;;;; 1 ; 23.752.033 ; 1 ; 23.752.033 ; 3 ; 357.785.625 ; 1 ; 134.847.218 ; 4 ; 492.632.843 ; 5 ; 516.384.877 
82;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 106 ; 81.663.379 ; 165 ; 42.393.594 ; 175 ; 118.909.588 ; 468 ; 69.106.429 ; 914 ; 312.072.989 ; 51 ; 37.185.139 ; 65 ; 135.683.680 ; 116 ; 172.868.818 ; 1.030 ; 484.941.807 
83;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 4.512 ; 153.720.991 ; 2.198 ; 71.430.762 ; 795 ; 12.644.405 ; 3.458 ; 27.051.059 ; 10.963 ; 264.847.216 ; 265 ; 72.452.176 ; 448 ; 137.627.339 ; 713 ; 210.079.516 ; 11.676 ; 474.926.732 
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 1.736 ; 109.438.008 ; 2.321 ; 52.889.186 ; 4.273 ; 18.511.507 ; 12.672 ; 74.819.189 ; 21.002 ; 255.657.891 ; 6.599 ; 109.094.675 ; 1.040 ; 109.379.679 ; 7.639 ; 218.474.354 ; 28.641 ; 474.132.245 
85;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 3.861 ; 39.231.372 ; 4.608 ; 87.599.262 ; 8.469 ; 126.830.634 ; 6.255 ; 189.310.429 ; 687 ; 140.919.977 ; 6.942 ; 330.230.406 ; 15.411 ; 457.061.040 
86;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 209 ; 3.309.795 ; 6.990 ; 155.745.088 ; 1.890 ; 14.133.980 ; 8.661 ; 65.934.205 ; 17.750 ; 239.123.068 ; 4.915 ; 206.691.527 ; 82 ; 2.452.220 ; 4.997 ; 209.143.747 ; 22.747 ; 448.266.815 
87;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 48 ; 49.351.198 ; 112 ; 19.126.067 ; 57 ; 36.727.808 ; 98 ; 18.193.319 ; 315 ; 123.398.392 ; 100 ; 121.552.208 ; 110 ; 190.720.026 ; 210 ; 312.272.234 ; 525 ; 435.670.626 
88;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 50 ; 1.151.585 ; 609 ; 13.142.150 ; 1.453 ; 11.714.674 ; 5.675 ; 148.851.543 ; 7.787 ; 174.859.952 ; 21.511 ; 194.095.085 ; 498 ; 44.841.744 ; 22.009 ; 238.936.829 ; 29.796 ; 413.796.781 
89;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 193 ; 4.618.790 ; 633 ; 9.710.760 ; 3.657 ; 11.948.874 ; 14.363 ; 175.683.048 ; 18.846 ; 201.961.472 ; 10.880 ; 173.762.690 ; 184 ; 5.278.198 ; 11.064 ; 179.040.888 ; 29.910 ; 381.002.359 
90;33.923.798;BANCO MÁXIMA S.A.; 46 ; 95.838.826 ; 185 ; 11.774.979 ; 582 ; 38.068.589 ; 14.136 ; 63.267.230 ; 14.949 ; 208.949.624 ; 104 ; 70.238.628 ; 65 ; 96.830.935 ; 169 ; 167.069.564 ; 15.118 ; 376.019.187 
91;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 32 ; 1.101.797 ; 481 ; 9.115.096 ; 3.535 ; 19.094.629 ; 15.782 ; 146.071.554 ; 19.830 ; 175.383.077 ; 8.000 ; 162.121.464 ; 463 ; 26.876.944 ; 8.463 ; 188.998.407 ; 28.293 ; 364.381.484 
92;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 190 ; 2.742.659 ; 6.983 ; 29.664.529 ; 17.091 ; 146.851.076 ; 24.264 ; 179.258.264 ; 15.660 ; 140.458.299 ; 584 ; 20.813.688 ; 16.244 ; 161.271.988 ; 40.508 ; 340.530.252 
93;28.650.236;BONSUCESSO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 3.308 ; 14.565.115 ; 8.021 ; 166.745.943 ; 11.329 ; 181.311.058 ; 11.772 ; 154.523.275 ; 107 ; 775.522 ; 11.879 ; 155.298.797 ; 23.208 ; 336.609.855 
94;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 306 ; 3.679.896 ; 3.703 ; 72.063.745 ; 1.414 ; 17.664.046 ; 8.873 ; 87.420.569 ; 14.296 ; 180.828.256 ; 12.784 ; 144.022.487 ; 229 ; 5.889.757 ; 13.013 ; 149.912.244 ; 27.309 ; 330.740.500 
95;62.144.175;BANCO PINE S.A.; 96 ; 55.662.750 ; 38 ; 22.358.052 ; 17 ; 33.489.966 ; 307 ; 66.729.986 ; 458 ; 178.240.755 ; 21 ; 56.984.685 ; 22 ; 90.371.105 ; 43 ; 147.355.790 ; 501 ; 325.596.546 
96;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 4 ; 88.807 ; 1.549 ; 28.198.429 ; 88 ; 247.368 ; 6.936 ; 133.866.824 ; 8.577 ; 162.401.427 ; 6.822 ; 162.356.595 ; 47 ; 651.941 ; 6.869 ; 163.008.536 ; 15.446 ; 325.409.963 
97;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 2 ; 57.971 ; 45 ; 469.295 ; 2.052 ; 14.519.769 ; 5.393 ; 78.238.821 ; 7.492 ; 93.285.855 ; 8.141 ; 129.884.762 ; 637 ; 65.762.723 ; 8.778 ; 195.647.484 ; 16.270 ; 288.933.340 
98;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 153 ; 3.397.473 ; 254 ; 6.454.709 ; 1.423 ; 10.843.319 ; 3.953 ; 54.197.431 ; 5.783 ; 74.892.932 ; 3.387 ; 127.523.532 ; 609 ; 81.110.479 ; 3.996 ; 208.634.011 ; 9.779 ; 283.526.943 
99;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 4 ; 74.250 ; 476 ; 6.876.020 ; 1.795 ; 5.330.901 ; 6.193 ; 33.954.082 ; 8.468 ; 46.235.252 ; 2.678 ; 130.234.750 ; 479 ; 94.776.722 ; 3.157 ; 225.011.472 ; 11.625 ; 271.246.724 
100;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 412 ; 10.338.230 ; 5.456 ; 124.394.178 ; 5.868 ; 134.732.409 ; 5.423 ; 124.741.462 ; 417 ; 10.644.628 ; 5.840 ; 135.386.090 ; 11.708 ; 270.118.498 
101;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 280 ; 5.358.509 ; 2.005 ; 38.201.060 ; 1.316 ; 10.753.091 ; 5.217 ; 40.570.673 ; 8.818 ; 94.883.334 ; 3.785 ; 116.021.021 ; 570 ; 53.451.380 ; 4.355 ; 169.472.402 ; 13.173 ; 264.355.735 
102;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 84 ; 2.302.135 ; 3.636 ; 22.146.849 ; 7.245 ; 121.957.259 ; 10.965 ; 146.406.242 ; 5.889 ; 102.741.926 ; 42 ; 387.499 ; 5.931 ; 103.129.425 ; 16.896 ; 249.535.667 
103;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;; 11 ; 119.842 ; 353 ; 462.066 ; 930 ; 123.242.301 ; 1.294 ; 123.824.209 ; 5.043 ; 123.200.094 ; 10 ; 292.605 ; 5.053 ; 123.492.699 ; 6.347 ; 247.316.908 
104;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 3 ; 13.548 ; 568 ; 14.991.506 ; 594 ; 2.347.888 ; 2.281 ; 60.062.145 ; 3.446 ; 77.415.087 ; 2.733 ; 117.580.803 ; 433 ; 44.887.725 ; 3.166 ; 162.468.528 ; 6.612 ; 239.883.615 
105;00.416.968;BANCO INTER S.A.; 41 ; 582.882 ; 844 ; 19.835.691 ; 2.250 ; 14.213.612 ; 2.487 ; 72.053.029 ; 5.622 ; 106.685.214 ; 1.084 ; 93.020.007 ; 511 ; 16.443.778 ; 1.595 ; 109.463.785 ; 7.217 ; 216.148.999 
106;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 49 ; 685.427 ; 194 ; 3.980.791 ; 4.573 ; 12.865.932 ; 9.788 ; 43.586.108 ; 14.604 ; 61.118.258 ; 4.300 ; 92.577.764 ; 947 ; 58.657.732 ; 5.247 ; 151.235.496 ; 19.851 ; 212.353.755 
107;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 6 ; 51.674 ; 186 ; 4.233.145 ; 11.069 ; 14.914.325 ; 22.934 ; 93.504.740 ; 34.195 ; 112.703.883 ; 7.371 ; 91.028.379 ; 161 ; 8.213.824 ; 7.532 ; 99.242.203 ; 41.727 ; 211.946.087 
108;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 28 ; 299.463 ; 403 ; 66.760.794 ; 4.012 ; 48.837.586 ; 4.443 ; 115.897.842 ; 100 ; 34.756.997 ; 22 ; 52.369.065 ; 122 ; 87.126.061 ; 4.565 ; 203.023.904 
109;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 39 ; 5.648.381 ; 27 ; 5.128.021 ; 52 ; 1.544.251 ; 73 ; 1.250.771 ; 191 ; 13.571.423 ; 87 ; 102.300.000 ; 100 ; 85.200.000 ; 187 ; 187.500.000 ; 378 ; 201.071.423 
110;61.024.352;BANCO INDUSVAL S.A.; 215 ; 34.400.545 ; 232 ; 8.196.741 ; 240 ; 30.746.941 ; 749 ; 33.958.241 ; 1.436 ; 107.302.468 ; 241 ; 28.141.025 ; 112 ; 48.299.184 ; 353 ; 76.440.209 ; 1.789 ; 183.742.677 
111;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 7 ; 33.698 ; 1.024 ; 2.825.991 ; 3.280 ; 83.642.636 ; 4.311 ; 86.502.325 ; 5.914 ; 81.078.264 ; 69 ; 248.004 ; 5.983 ; 81.326.269 ; 10.294 ; 167.828.594 
112;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 22 ; 221.691 ; 1.531 ; 43.205.012 ; 875 ; 10.275.368 ; 3.657 ; 26.107.311 ; 6.085 ; 79.809.381 ; 3.712 ; 69.242.808 ; 640 ; 10.399.417 ; 4.352 ; 79.642.224 ; 10.437 ; 159.451.605 
113;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 246 ; 2.827.818 ; 767 ; 22.612.080 ; 2.829 ; 15.978.293 ; 5.749 ; 48.353.496 ; 9.591 ; 89.771.688 ; 4.765 ; 60.397.508 ; 649 ; 8.154.258 ; 5.414 ; 68.551.767 ; 15.005 ; 158.323.454 
114;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 14 ; 347.241 ; 268 ; 3.329.692 ; 578 ; 3.378.571 ; 6.317 ; 47.206.803 ; 7.177 ; 54.262.307 ; 5.348 ; 68.559.635 ; 1.193 ; 21.774.007 ; 6.541 ; 90.333.642 ; 13.718 ; 144.595.949 
115;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 54 ; 909.158 ; 312 ; 2.375.238 ; 1.603 ; 63.274.293 ; 1.969 ; 66.558.689 ; 3.865 ; 63.866.960 ; 80 ; 2.345.118 ; 3.945 ; 66.212.078 ; 5.914 ; 132.770.767 
116;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 47 ; 174.834 ; 1.966 ; 6.862.088 ; 7.874 ; 64.429.341 ; 9.887 ; 71.466.263 ; 4.273 ; 57.941.192 ; 48 ; 836.686 ; 4.321 ; 58.777.878 ; 14.208 ; 130.244.141 
117;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 40 ; 894.661 ; 647 ; 12.909.036 ; 1.648 ; 3.243.393 ; 18.178 ; 43.352.912 ; 20.513 ; 60.400.003 ; 12.216 ; 56.372.687 ; 194 ; 4.348.672 ; 12.410 ; 60.721.358 ; 32.923 ; 121.121.361 
118;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.; 16 ; 379.537 ; 4 ; 53.656 ; 10.353 ; 7.389.211 ; 10.805 ; 12.816.656 ; 21.178 ; 20.639.060 ; 908 ; 52.726.698 ; 602 ; 47.651.080 ; 1.510 ; 100.377.778 ; 22.688 ; 121.016.838 
119;04.902.979;BANCO DA AMAZONIA S.A.; 374 ; 28.711.799 ; 145 ; 6.117.434 ; 135 ; 2.037.515 ; 694 ; 22.012.862 ; 1.348 ; 58.879.610 ; 127 ; 22.108.082 ; 124 ; 23.422.490 ; 251 ; 45.530.572 ; 1.599 ; 104.410.181 
120;33.042.151;BANCO DE LA NACION ARGENTINA; 27 ; 13.025.339 ; 23 ; 6.971.932 ; 3.669 ; 4.979.856 ; 713 ; 3.454.594 ; 4.432 ; 28.431.720 ; 30 ; 33.942.699 ; 64 ; 41.875.713 ; 94 ; 75.818.412 ; 4.526 ; 104.250.131 
121;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 59 ; 1.621.945 ; 129 ; 1.606.212 ; 504 ; 11.080.876 ; 3.719 ; 45.211.434 ; 4.411 ; 59.520.467 ; 1.680 ; 39.324.448 ; 193 ; 5.217.011 ; 1.873 ; 44.541.459 ; 6.284 ; 104.061.925 
122;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 1 ; 924 ; 3 ; 162.652 ; 407 ; 21.412.306 ; 594 ; 25.858.899 ; 1.005 ; 47.434.781 ; 175 ; 30.431.295 ; 92 ; 25.987.848 ; 267 ; 56.419.143 ; 1.272 ; 103.853.925 
123;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 15 ; 61.602 ; 2.634 ; 12.736.527 ; 5.644 ; 50.366.764 ; 8.293 ; 63.164.893 ; 1.527 ; 37.967.488 ; 12 ; 188.242 ; 1.539 ; 38.155.730 ; 9.832 ; 101.320.623 
124;59.285.411;BANCO PAN S.A.; 34 ; 3.848.159 ;;; 77 ; 428.707 ; 271 ; 43.364.948 ; 382 ; 47.641.813 ; 4 ; 39.127.320 ; 5 ; 5.750.000 ; 9 ; 44.877.320 ; 391 ; 92.519.133 
125;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 36 ; 2.252.598 ; 8 ; 162.826 ; 3.779 ; 40.539.291 ; 88 ; 1.255.290 ; 3.911 ; 44.210.005 ; 11 ; 404.456 ; 189 ; 41.778.412 ; 200 ; 42.182.867 ; 4.111 ; 86.392.872 
126;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 4.299 ; 3.706.386 ; 18.139 ; 42.304.709 ; 22.438 ; 46.011.095 ; 1.262 ; 38.275.729 ;;; 1.262 ; 38.275.729 ; 23.700 ; 84.286.824 
127;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 107 ; 385.876 ; 500 ; 5.366.912 ; 1.732 ; 5.635.509 ; 5.024 ; 34.660.434 ; 7.363 ; 46.048.730 ; 3.304 ; 34.878.371 ; 46 ; 880.676 ; 3.350 ; 35.759.047 ; 10.713 ; 81.807.777 
128;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 12 ; 206.473 ; 666 ; 15.654.388 ; 240 ; 2.992.801 ; 6.060 ; 21.863.614 ; 6.978 ; 40.717.275 ; 5.261 ; 37.433.112 ; 151 ; 3.119.363 ; 5.412 ; 40.552.475 ; 12.390 ; 81.269.750 
129;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.; 1 ; 4.723 ; 77 ; 1.541.825 ; 195 ; 2.983.648 ; 5.433 ; 36.445.007 ; 5.706 ; 40.975.203 ; 4.723 ; 36.455.032 ; 68 ; 1.455.278 ; 4.791 ; 37.910.310 ; 10.497 ; 78.885.512 
130;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 31 ; 839.247 ; 344 ; 8.072.836 ; 946 ; 16.085.399 ; 2.949 ; 18.640.613 ; 4.270 ; 43.638.094 ; 1.180 ; 20.222.242 ; 241 ; 10.461.875 ; 1.421 ; 30.684.118 ; 5.691 ; 74.322.212 
131;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 41 ; 184.167 ; 142 ; 2.713.851 ; 792 ; 15.431.772 ; 1.924 ; 21.973.931 ; 2.899 ; 40.303.721 ; 1.837 ; 20.943.710 ; 370 ; 11.840.280 ; 2.207 ; 32.783.990 ; 5.106 ; 73.087.711 
132;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 50 ; 1.528.898 ; 1.109 ; 18.461.720 ; 371 ; 5.665.046 ; 1.858 ; 9.322.158 ; 3.388 ; 34.977.823 ; 3.475 ; 28.041.351 ; 255 ; 7.450.667 ; 3.730 ; 35.492.018 ; 7.118 ; 70.469.841 
133;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 511 ; 23.749.171 ; 33 ; 1.311.742 ; 230 ; 4.512.009 ; 1.787 ; 4.725.022 ; 2.561 ; 34.297.944 ; 160 ; 5.206.184 ; 341 ; 27.165.026 ; 501 ; 32.371.209 ; 3.062 ; 66.669.154 
134;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 1 ; 18.970 ; 5 ; 200.658 ; 1.238 ; 4.370.512 ; 4.009 ; 30.750.733 ; 5.253 ; 35.340.873 ; 1.394 ; 26.741.206 ; 1 ; 50.000 ; 1.395 ; 26.791.206 ; 6.648 ; 62.132.080 
135;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 5 ; 18.727 ; 1.877 ; 14.050.371 ; 3.543 ; 27.085.895 ; 5.425 ; 41.154.992 ; 1.904 ; 13.592.767 ; 53 ; 685.583 ; 1.957 ; 14.278.350 ; 7.382 ; 55.433.342 
136;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 359 ; 1.153.413 ; 3.906 ; 27.148.012 ; 4.265 ; 28.301.424 ; 5.170 ; 26.420.735 ; 50 ; 428.832 ; 5.220 ; 26.849.567 ; 9.485 ; 55.150.992 
137;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 1.722 ; 4.808.366 ; 4.159 ; 25.465.531 ; 5.881 ; 30.273.898 ; 1.909 ; 20.735.969 ; 3 ; 68.472 ; 1.912 ; 20.804.441 ; 7.793 ; 51.078.339 
138;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 187 ; 1.605.987 ; 123 ; 1.465.705 ; 1.262 ; 11.369.793 ; 6.902 ; 16.367.453 ; 8.474 ; 30.808.938 ; 1.186 ; 11.682.922 ; 172 ; 6.813.781 ; 1.358 ; 18.496.703 ; 9.832 ; 49.305.641 
139;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 43 ; 356.486 ; 1.003 ; 2.114.943 ; 13.171 ; 22.969.396 ; 14.217 ; 25.440.824 ; 4.466 ; 21.516.700 ; 16 ; 374.125 ; 4.482 ; 21.890.825 ; 18.699 ; 47.331.649 
140;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 1.177 ; 3.855.513 ; 3.018 ; 22.358.095 ; 4.195 ; 26.213.609 ; 2.504 ; 18.500.748 ; 4 ; 30.778 ; 2.508 ; 18.531.527 ; 6.703 ; 44.745.135 
141;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 1.214 ; 5.387.606 ; 2.816 ; 21.667.301 ; 4.030 ; 27.054.907 ; 1.315 ; 16.518.060 ; 7 ; 130.975 ; 1.322 ; 16.649.034 ; 5.352 ; 43.703.941 
142;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 43 ; 1.316.594 ; 432 ; 11.013.355 ; 334 ; 5.375.796 ; 701 ; 4.751.071 ; 1.510 ; 22.456.816 ; 704 ; 14.200.589 ; 209 ; 5.130.459 ; 913 ; 19.331.048 ; 2.423 ; 41.787.864 
143;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA; 1 ; 3.195 ; 179 ; 4.036.972 ; 82 ; 1.519.819 ; 959 ; 14.748.108 ; 1.221 ; 20.308.094 ; 2.363 ; 18.710.736 ; 56 ; 1.449.666 ; 2.419 ; 20.160.402 ; 3.640 ; 40.468.496 
144;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 10 ; 396.934 ; 15 ; 229.528 ; 4.112 ; 2.004.665 ; 18.099 ; 18.671.882 ; 22.236 ; 21.303.009 ; 1.500 ; 16.927.725 ; 26 ; 740.963 ; 1.526 ; 17.668.688 ; 23.762 ; 38.971.697 
145;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 217 ; 5.049.795 ; 101 ; 359.598 ; 3.095 ; 13.708.831 ; 3.413 ; 19.118.224 ; 1.452 ; 18.696.124 ; 19 ; 294.759 ; 1.471 ; 18.990.882 ; 4.884 ; 38.109.106 
146;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 3.122 ; 17.463.202 ; 2.923 ; 16.814.184 ; 6.045 ; 34.277.386 ; 155 ; 576.484 ; 22 ; 1.445.397 ; 177 ; 2.021.881 ; 6.222 ; 36.299.267 
147;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO; 3 ; 155.522 ; 198 ; 6.362.691 ; 95 ; 1.820.464 ; 709 ; 6.233.052 ; 1.005 ; 14.571.728 ; 713 ; 11.886.642 ; 62 ; 1.701.754 ; 775 ; 13.588.396 ; 1.780 ; 28.160.124 
148;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 13 ; 747.494 ; 830 ; 4.348.867 ; 1.835 ; 12.982.048 ; 2.678 ; 18.078.410 ; 666 ; 9.510.775 ; 4 ; 55.138 ; 670 ; 9.565.913 ; 3.348 ; 27.644.323 
149;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 7 ; 146.370 ; 139 ; 1.988.003 ; 169 ; 2.622.576 ; 1.723 ; 9.860.756 ; 2.038 ; 14.617.705 ; 887 ; 10.587.428 ; 31 ; 1.509.555 ; 918 ; 12.096.983 ; 2.956 ; 26.714.688 
150;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 266 ; 225.925 ; 2.229 ; 11.857.459 ; 2.495 ; 12.083.385 ; 2.412 ; 11.882.720 ; 50 ; 276.728 ; 2.462 ; 12.159.448 ; 4.957 ; 24.242.833 
151;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 2 ; 35.291 ; 950 ; 1.697.334 ; 2.324 ; 7.146.670 ; 3.276 ; 8.879.294 ; 1.507 ; 10.218.230 ; 330 ; 4.742.934 ; 1.837 ; 14.961.164 ; 5.113 ; 23.840.458 
152;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA; 3 ; 22.778 ; 11 ; 108.332 ; 538 ; 373.959 ; 5.865 ; 10.248.682 ; 6.417 ; 10.753.751 ; 1.270 ; 9.980.072 ; 17 ; 32.562 ; 1.287 ; 10.012.635 ; 7.704 ; 20.766.386 
153;33.042.953;CITIBANK N.A.;;;;; 11 ; 65.873 ; 18 ; 8.335 ; 29 ; 74.208 ; 2 ; 10.037.243 ; 2 ; 10.034.808 ; 4 ; 20.072.051 ; 33 ; 20.146.259 
154;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 11 ; 99.811 ; 593 ; 550.809 ; 4.748 ; 9.123.457 ; 5.352 ; 9.774.076 ; 948 ; 8.702.673 ; 3 ; 13.036 ; 951 ; 8.715.709 ; 6.303 ; 18.489.785 
155;61.033.106;BANCO CREFISA S.A.;;; 83 ; 3.265.522 ; 184 ; 4.031.463 ; 71 ; 1.465.772 ; 338 ; 8.762.757 ; 23 ; 4.088.835 ; 21 ; 3.500.000 ; 44 ; 7.588.835 ; 382 ; 16.351.592 
