Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em JUNHO / 2016;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 127 ; 420.651.570 ; 338 ; 164.305.560 ; 364 ; 2.418.223.435 ; 1.649 ; 2.327.785.158 ; 2.478 ; 5.330.965.724 ; 65 ; 1.849.357.121 ; 73 ; 1.685.845.919 ; 138 ; 3.535.203.040 ; 2.616 ; 8.866.168.763 ;;;;
11;30.306.294;BANCO BTG PACTUAL S.A.; 35 ; 125.991.462 ; 21 ; 2.267.944 ; 183 ; 299.818.684 ; 515 ; 408.831.607 ; 754 ; 836.909.696 ; 105 ; 3.575.602.570 ; 146 ; 4.351.407.166 ; 251 ; 7.927.009.736 ; 1.005 ; 8.763.919.432 ;;;;
12;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 204 ; 329.318.464 ; 655 ; 146.277.446 ; 698 ; 2.797.367.054 ; 1.231 ; 1.821.896.291 ; 2.788 ; 5.094.859.254 ; 311 ; 1.184.284.765 ; 345 ; 2.205.757.707 ; 656 ; 3.390.042.471 ; 3.444 ; 8.484.901.725 ;;;;
13;60.498.557;BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.; 130 ; 88.835.525 ; 453 ; 84.629.131 ; 482 ; 1.463.603.750 ; 540 ; 342.999.918 ; 1.605 ; 1.980.068.325 ; 523 ; 1.567.737.911 ; 493 ; 2.599.422.068 ; 1.016 ; 4.167.159.979 ; 2.621 ; 6.147.228.304 ;;;;
14;58.160.789;BANCO SAFRA S.A.; 216 ; 221.126.632 ; 953 ; 86.057.610 ; 815 ; 691.042.790 ; 2.502 ; 276.778.256 ; 4.486 ; 1.275.005.288 ; 251 ; 1.868.471.997 ; 262 ; 2.462.958.240 ; 513 ; 4.331.430.237 ; 4.999 ; 5.606.435.525 ;;;;
15;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 7 ; 8.377.290 ;;; 7 ; 8.377.290 ; 8 ; 2.350.000.000 ; 8 ; 2.350.000.000 ; 16 ; 4.700.000.000 ; 23 ; 4.708.377.290 ;;;;
16;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 445 ; 1.238.182.518 ; 312 ; 811.543.639 ; 757 ; 2.049.726.157 ; 16 ; 394.651.058 ; 51 ; 1.630.797.120 ; 67 ; 2.025.448.178 ; 824 ; 4.075.174.335 ;;;;
17;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 152 ; 234.640.708 ; 850 ; 202.045.803 ; 329 ; 920.316.491 ; 1.071 ; 1.029.705.437 ; 2.402 ; 2.386.708.439 ; 77 ; 648.155.996 ; 47 ; 741.180.746 ; 124 ; 1.389.336.742 ; 2.526 ; 3.776.045.181 ;;;;
18;59.588.111;BANCO VOTORANTIM S.A.; 124 ; 411.724.397 ; 1.035 ; 190.421.786 ; 297 ; 355.464.825 ; 1.382 ; 461.772.758 ; 2.838 ; 1.419.383.767 ; 321 ; 838.969.404 ; 832 ; 920.504.827 ; 1.153 ; 1.759.474.231 ; 3.991 ; 3.178.857.998 ;;;;
19;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 417 ; 959.754.101 ; 425 ; 593.933.175 ; 842 ; 1.553.687.277 ; 22 ; 585.475.831 ; 48 ; 1.038.478.526 ; 70 ; 1.623.954.357 ; 912 ; 3.177.641.634 ;;;;
20;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO; 29 ; 27.383.291 ; 132 ; 37.560.805 ; 104 ; 540.731.023 ; 83 ; 149.244.399 ; 348 ; 754.919.518 ; 100 ; 384.434.941 ; 126 ; 743.906.283 ; 226 ; 1.128.341.223 ; 574 ; 1.883.260.741 ;;;;
21;61.820.817;BANCO PAULISTA S.A.; 134 ; 65.914.735 ; 348 ; 22.319.119 ; 667 ; 102.194.813 ; 1.486 ; 121.249.108 ; 2.635 ; 311.677.774 ; 1.264 ; 666.099.466 ; 13.623 ; 696.619.920 ; 14.887 ; 1.362.719.386 ; 17.522 ; 1.674.397.160 ;;;;
22;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 9 ; 170.017.692 ; 1 ; 1.130.600 ; 13 ; 36.859.133 ; 64 ; 9.421.937 ; 87 ; 217.429.362 ; 70 ; 402.270.039 ; 80 ; 605.132.285 ; 150 ; 1.007.402.324 ; 237 ; 1.224.831.686 ;;;;
23;49.336.860;ING BANK N.V.; 21 ; 147.556.523 ; 6 ; 12.651.251 ; 13 ; 211.556.022 ; 83 ; 10.497.963 ; 123 ; 382.261.759 ; 13 ; 265.186.274 ; 19 ; 491.390.429 ; 32 ; 756.576.703 ; 155 ; 1.138.838.461 ;;;;
24;00.360.305;CAIXA ECONOMICA FEDERAL; 288 ; 344.678.948 ; 272 ; 7.863.585 ; 5.600 ; 102.903.287 ; 1.641 ; 46.731.566 ; 7.801 ; 502.177.386 ; 126 ; 116.761.387 ; 159 ; 500.695.011 ; 285 ; 617.456.398 ; 8.086 ; 1.119.633.785 ;;;;
25;68.900.810;BANCO RENDIMENTO S.A.; 16 ; 1.692.825 ; 90 ; 44.875.307 ; 16.449 ; 79.224.561 ; 1.690 ; 126.418.310 ; 18.245 ; 252.211.003 ; 464 ; 405.949.727 ; 11.869 ; 299.034.122 ; 12.333 ; 704.983.850 ; 30.578 ; 957.194.853 ;;;;
26;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 64 ; 217.080.347 ; 18 ; 19.327.053 ; 93 ; 206.508.384 ; 249 ; 161.930.081 ; 424 ; 604.845.865 ; 15 ; 70.868.245 ; 19 ; 241.099.756 ; 34 ; 311.968.000 ; 458 ; 916.813.865 ;;;;
27;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 64 ; 2.252.811 ; 969 ; 36.169.887 ; 393 ; 19.054.431 ; 2.152 ; 63.519.975 ; 3.578 ; 120.997.104 ; 1.354 ; 429.916.458 ; 10.007 ; 359.206.219 ; 11.361 ; 789.122.677 ; 14.939 ; 910.119.781 ;;;;
28;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 6 ; 4.062.490 ; 25 ; 403.431.968 ; 31 ; 407.494.458 ; 22 ; 402.360.698 ; 1 ; 2.861.221 ; 23 ; 405.221.919 ; 54 ; 812.716.377 ;;;;
29;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 168 ; 40.045.004 ; 483 ; 48.906.470 ; 332 ; 173.597.063 ; 529 ; 91.841.943 ; 1.512 ; 354.390.480 ; 61 ; 178.683.004 ; 55 ; 250.862.794 ; 116 ; 429.545.798 ; 1.628 ; 783.936.278 ;;;;
30;71.027.866;BANCO BONSUCESSO S.A.; 13 ; 714.827 ; 16 ; 730.457 ; 46 ; 6.085.697 ; 288 ; 10.616.618 ; 363 ; 18.147.599 ; 245 ; 364.826.799 ; 796 ; 360.517.670 ; 1.041 ; 725.344.469 ; 1.404 ; 743.492.067 ;;;;
31;78.632.767;BANCO OURINVEST S.A.; 51 ; 20.761.994 ; 470 ; 19.524.982 ; 281 ; 17.701.508 ; 1.037 ; 44.579.724 ; 1.839 ; 102.568.208 ; 334 ; 344.370.445 ; 9.428 ; 295.602.074 ; 9.762 ; 639.972.518 ; 11.601 ; 742.540.727 ;;;;
32;28.195.667;BANCO ABC BRASIL S.A.; 62 ; 26.935.944 ; 169 ; 8.952.713 ; 35 ; 185.438.503 ; 232 ; 59.730.304 ; 498 ; 281.057.464 ; 36 ; 118.039.621 ; 44 ; 250.511.668 ; 80 ; 368.551.289 ; 578 ; 649.608.754 ;;;;
33;62.232.889;BANCO DAYCOVAL S.A.; 264 ; 24.904.980 ; 395 ; 19.970.745 ; 485 ; 30.525.731 ; 1.898 ; 58.803.140 ; 3.042 ; 134.204.596 ; 533 ; 274.934.890 ; 1.461 ; 234.200.330 ; 1.994 ; 509.135.220 ; 5.036 ; 643.339.817 ;;;;
34;13.059.145;BEXS BANCO DE CÂMBIO S/A; 34 ; 140.802.497 ; 85 ; 2.176.542 ; 140 ; 13.770.194 ; 462 ; 53.902.659 ; 721 ; 210.651.893 ; 217 ; 78.806.822 ; 292 ; 177.574.137 ; 509 ; 256.380.959 ; 1.230 ; 467.032.852 ;;;;
35;61.146.577;BANCO BARCLAYS S.A.;;;;; 23 ; 111.745.004 ; 22 ; 62.321.655 ; 45 ; 174.066.659 ; 20 ; 65.187.072 ; 21 ; 85.106.656 ; 41 ; 150.293.728 ; 86 ; 324.360.387 ;;;;
36;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 34 ; 51.655.518 ; 168 ; 16.789.852 ; 59 ; 21.756.674 ; 86 ; 26.803.921 ; 347 ; 117.005.966 ; 98 ; 82.453.769 ; 98 ; 118.437.757 ; 196 ; 200.891.526 ; 543 ; 317.897.492 ;;;;
37;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 43 ; 47.130.061 ;;; 75 ; 11.852.093 ; 90 ; 189.237.672 ; 208 ; 248.219.826 ; 4 ; 33.962.676 ; 3 ; 13.189.256 ; 7 ; 47.151.932 ; 215 ; 295.371.758 ;;;;
38;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 823 ; 67.319.566 ; 1.124 ; 50.908.250 ; 330 ; 31.688.477 ; 1.229 ; 30.948.274 ; 3.506 ; 180.864.567 ; 37 ; 34.892.569 ; 29 ; 50.691.457 ; 66 ; 85.584.026 ; 3.572 ; 266.448.592 ;;;;
39;73.622.748;B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.; 102 ; 2.030.139 ; 558 ; 12.424.655 ; 1.171 ; 12.016.223 ; 2.521 ; 63.222.158 ; 4.352 ; 89.693.175 ; 3.714 ; 113.776.135 ; 207 ; 51.982.915 ; 3.921 ; 165.759.050 ; 8.273 ; 255.452.225 ;;;;
40;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 38 ; 34.919.979 ; 9 ; 8.281.447 ; 3 ; 20.715.751 ; 98 ; 34.315.775 ; 148 ; 98.232.952 ; 5 ; 29.093.626 ; 11 ; 99.094.019 ; 16 ; 128.187.644 ; 164 ; 226.420.596 ;;;;
41;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 32 ; 2.898.574 ; 1 ; 306.034 ; 3 ; 8.958 ; 9 ; 58.585 ; 45 ; 3.272.151 ; 48 ; 103.505.021 ; 53 ; 110.550.000 ; 101 ; 214.055.021 ; 146 ; 217.327.172 ;;;;
42;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 91 ; 29.500.103 ; 69 ; 30.416.527 ; 60 ; 38.513.075 ; 186 ; 9.799.743 ; 406 ; 108.229.448 ; 22 ; 60.299.998 ; 24 ; 38.047.833 ; 46 ; 98.347.831 ; 452 ; 206.577.279 ;;;;
43;03.609.817;BANCO CARGILL S.A.; 4 ; 14.858.943 ; 5 ; 8.446.466 ; 3 ; 75.010.000 ; 13 ; 2.202.925 ; 25 ; 100.518.334 ; 1 ; 3.250.000 ; 3 ; 85.000.000 ; 4 ; 88.250.000 ; 29 ; 188.768.334 ;;;;
44;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 11 ; 2.154.064 ; 31 ; 12.574.155 ; 42 ; 14.728.219 ; 26 ; 88.529.040 ; 26 ; 82.207.514 ; 52 ; 170.736.554 ; 94 ; 185.464.773 ;;;;
45;33.923.798;BANCO MÁXIMA S.A.; 29 ; 337.019 ; 95 ; 2.755.487 ; 39 ; 1.885.191 ; 93 ; 1.017.543 ; 256 ; 5.995.241 ; 41 ; 85.833.597 ; 167 ; 87.312.654 ; 208 ; 173.146.251 ; 464 ; 179.141.491 ;;;;
46;58.616.418;BANCO FIBRA S.A.; 208 ; 17.759.455 ; 372 ; 26.540.469 ; 36 ; 35.825.131 ; 227 ; 16.031.559 ; 843 ; 96.156.613 ; 6 ; 50.015.847 ; 5 ; 27.016.059 ; 11 ; 77.031.906 ; 854 ; 173.188.519 ;;;;
47;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 2 ; 5.000.000 ; 16 ; 6.887.863 ; 14 ; 20.058.179 ; 114 ; 7.751.263 ; 146 ; 39.697.306 ; 21 ; 48.496.780 ; 25 ; 84.373.145 ; 46 ; 132.869.925 ; 192 ; 172.567.231 ;;;;
48;61.186.680;BANCO BMG S.A.; 17 ; 79.149.913 ; 2 ; 222.816 ; 2 ; 399.985 ; 9 ; 289.198 ; 30 ; 80.061.911 ; 1 ; 2.000.000 ; 9 ; 84.655.052 ; 10 ; 86.655.052 ; 40 ; 166.716.963 ;;;;
49;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 672 ; 18.103.069 ; 323 ; 9.869.338 ; 59 ; 957.057 ; 233 ; 1.667.137 ; 1.287 ; 30.596.601 ; 40 ; 61.629.459 ; 53 ; 67.856.279 ; 93 ; 129.485.739 ; 1.380 ; 160.082.339 ;;;;
50;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 31 ; 556.000 ; 180 ; 1.943.292 ; 1.233 ; 8.247.987 ; 6.050 ; 68.176.764 ; 7.494 ; 78.924.043 ; 866 ; 61.543.861 ; 9 ; 181.179 ; 875 ; 61.725.041 ; 8.369 ; 140.649.084 ;;;;
51;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 8 ; 35.000.000 ; 153 ; 13.254.958 ; 23 ; 6.360.957 ; 18 ; 10.540.881 ; 202 ; 65.156.795 ; 42 ; 19.447.800 ; 31 ; 47.150.000 ; 73 ; 66.597.800 ; 275 ; 131.754.595 ;;;;
52;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 125 ; 2.919.155 ; 1.613 ; 31.844.340 ; 1.109 ; 9.973.414 ; 3.613 ; 28.253.970 ; 6.460 ; 72.990.880 ; 786 ; 52.606.462 ; 151 ; 5.505.252 ; 937 ; 58.111.714 ; 7.397 ; 131.102.594 ;;;;
53;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 76 ; 611.534 ; 164 ; 1.991.112 ; 240 ; 2.602.646 ; 327 ; 64.868.731 ; 166 ; 63.489.167 ; 493 ; 128.357.898 ; 733 ; 130.960.544 ;;;;
54;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;; 1 ; 4.526 ; 748 ; 6.898.443 ; 3.084 ; 63.798.974 ; 3.833 ; 70.701.943 ; 2.659 ; 58.226.648 ; 112 ; 834.964 ; 2.771 ; 59.061.612 ; 6.604 ; 129.763.555 ;;;;
55;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 89 ; 57.531.721 ; 170 ; 13.879.320 ; 259 ; 71.411.042 ; 10 ; 7.500.000 ; 46 ; 50.700.000 ; 56 ; 58.200.000 ; 315 ; 129.611.042 ;;;;
56;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 7 ; 58.440 ; 195 ; 2.568.854 ; 409 ; 3.611.904 ; 1.477 ; 20.577.897 ; 2.088 ; 26.817.095 ; 2.399 ; 58.413.730 ; 377 ; 38.688.815 ; 2.776 ; 97.102.545 ; 4.864 ; 123.919.640 ;;;;
57;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 4 ; 26.537 ; 27 ; 193.353 ; 557 ; 20.100.917 ; 1.133 ; 54.417.505 ; 1.721 ; 74.738.312 ; 938 ; 42.147.839 ; 399 ; 4.116.615 ; 1.337 ; 46.264.454 ; 3.058 ; 121.002.766 ;;;;
58;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 67 ; 748.001 ; 1.185 ; 28.330.568 ; 661 ; 11.141.504 ; 3.372 ; 30.883.158 ; 5.285 ; 71.103.230 ; 1.393 ; 48.348.462 ; 9 ; 810.116 ; 1.402 ; 49.158.577 ; 6.687 ; 120.261.808 ;;;;
59;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 107 ; 132.256 ; 995 ; 4.743.445 ; 1.102 ; 4.875.700 ; 468 ; 59.138.605 ; 93 ; 54.476.991 ; 561 ; 113.615.596 ; 1.663 ; 118.491.296 ;;;;
60;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 16 ; 358.831 ; 215 ; 7.195.588 ; 72 ; 24.483.924 ; 461 ; 23.299.622 ; 764 ; 55.337.965 ; 276 ; 29.126.145 ; 621 ; 28.025.621 ; 897 ; 57.151.766 ; 1.661 ; 112.489.731 ;;;;
61;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 13 ; 539.824 ; 416 ; 8.867.451 ; 783 ; 2.673.774 ; 3.139 ; 22.171.911 ; 4.351 ; 34.252.960 ; 2.352 ; 52.248.068 ; 516 ; 24.401.647 ; 2.868 ; 76.649.715 ; 7.219 ; 110.902.675 ;;;;
62;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 4 ; 148.849 ; 131 ; 3.411.991 ; 138 ; 767.347 ; 1.347 ; 18.880.880 ; 1.620 ; 23.209.067 ; 1.931 ; 52.981.977 ; 109 ; 31.558.223 ; 2.040 ; 84.540.200 ; 3.660 ; 107.749.268 ;;;;
63;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 71 ; 24.297.841 ; 78 ; 34.969.255 ; 149 ; 59.267.096 ; 35 ; 27.304.000 ; 29 ; 16.597.000 ; 64 ; 43.901.000 ; 213 ; 103.168.096 ;;;;
64;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 34 ; 758.526 ; 1.144 ; 30.502.143 ; 349 ; 2.585.151 ; 1.343 ; 14.296.933 ; 2.870 ; 48.142.753 ; 1.818 ; 47.406.426 ; 137 ; 5.976.811 ; 1.955 ; 53.383.237 ; 4.825 ; 101.525.990 ;;;;
65;59.118.133;BANCO LUSO BRASILEIRO S.A.; 101 ; 17.618.610 ; 131 ; 11.905.051 ; 22 ; 3.980.370 ; 218 ; 17.982.889 ; 472 ; 51.486.920 ; 228 ; 28.122.992 ; 111 ; 19.843.244 ; 339 ; 47.966.237 ; 811 ; 99.453.157 ;;;;
66;59.285.411;BANCO PAN S.A.; 16 ; 4.270.551 ;;; 10 ; 1.394.881 ; 30 ; 41.167.027 ; 56 ; 46.832.458 ; 1 ; 40.560.000 ; 6 ; 7.250.000 ; 7 ; 47.810.000 ; 63 ; 94.642.458 ;;;;
67;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 114 ; 5.082.289 ; 898 ; 29.838.780 ; 275 ; 5.302.407 ; 935 ; 9.672.880 ; 2.222 ; 49.896.356 ; 455 ; 35.573.720 ; 25 ; 6.479.121 ; 480 ; 42.052.840 ; 2.702 ; 91.949.197 ;;;;
68;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;; 30 ; 17.318.648 ; 42 ; 28.235.682 ; 153 ; 9.139.493 ; 225 ; 54.693.823 ; 28 ; 16.358.412 ; 10 ; 18.160.000 ; 38 ; 34.518.412 ; 263 ; 89.212.235 ;;;;
69;15.114.366;BANCO BBM S/A; 20 ; 10.912.733 ; 4 ; 2.546.115 ; 9 ; 23.700.832 ; 41 ; 21.181.832 ; 74 ; 58.341.512 ; 7 ; 5.443.108 ; 10 ; 19.442.239 ; 17 ; 24.885.348 ; 91 ; 83.226.860 ;;;;
70;92.894.922;BANCO ORIGINAL S.A.; 14 ; 21.984.087 ; 96 ; 15.423.312 ; 38 ; 32.632 ; 207 ; 15.214.651 ; 355 ; 52.654.682 ; 16 ; 11.097.943 ; 4 ; 18.000.224 ; 20 ; 29.098.167 ; 375 ; 81.752.849 ;;;;
71;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 1.099.326 ; 13 ; 14.086.584 ; 37 ; 23.258.647 ; 94 ; 7.855.558 ; 145 ; 46.300.115 ; 14 ; 16.214.272 ; 9 ; 18.657.929 ; 23 ; 34.872.201 ; 168 ; 81.172.316 ;;;;
72;30.723.886;BANCO MODAL S.A.; 2 ; 1.561.000 ; 47 ; 2.509.381 ; 15 ; 23.497.106 ; 115 ; 11.167.555 ; 179 ; 38.735.041 ; 7 ; 13.093.835 ; 9 ; 27.947.626 ; 16 ; 41.041.461 ; 195 ; 79.776.502 ;;;;
73;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 39 ; 8.679.000 ; 31 ; 16.490.110 ; 18 ; 70.227 ; 44 ; 1.130.307 ; 132 ; 26.369.644 ; 24 ; 42.880.274 ; 21 ; 9.611.815 ; 45 ; 52.492.090 ; 177 ; 78.861.734 ;;;;
74;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 23 ; 4.495.941 ; 36 ; 1.497.894 ; 48 ; 25.331.465 ; 87 ; 21.980.394 ; 194 ; 53.305.694 ; 47 ; 8.419.582 ; 24 ; 15.103.352 ; 71 ; 23.522.933 ; 265 ; 76.828.628 ;;;;
75;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 1 ; 15.088 ; 49 ; 898.110 ; 1.118 ; 2.785.008 ; 2.379 ; 16.732.447 ; 3.547 ; 20.430.653 ; 1.961 ; 35.184.715 ; 60 ; 20.381.737 ; 2.021 ; 55.566.452 ; 5.568 ; 75.997.104 ;;;;
76;10.690.848;BANCO DA CHINA BRASIL S.A.; 17 ; 27.345.192 ; 6 ; 277.128 ; 11 ; 310.997 ; 47 ; 1.785.418 ; 81 ; 29.718.735 ; 14 ; 14.880.000 ; 50 ; 28.455.348 ; 64 ; 43.335.348 ; 145 ; 73.054.083 ;;;;
77;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 112 ; 26.422.545 ; 143 ; 8.515.280 ; 48 ; 185.882 ; 61 ; 1.179.881 ; 364 ; 36.303.588 ; 73 ; 9.216.142 ; 41 ; 25.997.305 ; 114 ; 35.213.447 ; 478 ; 71.517.035 ;;;;
78;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 13 ; 262.279 ; 50 ; 263.823 ; 222 ; 31.716.956 ; 285 ; 32.243.059 ; 1.859 ; 32.153.962 ; 10 ; 411.500 ; 1.869 ; 32.565.462 ; 2.154 ; 64.808.520 ;;;;
79;62.144.175;BANCO PINE S.A.; 9 ; 11.087.469 ; 7 ; 12.394.100 ; 6 ; 20.400.961 ; 63 ; 6.876.822 ; 85 ; 50.759.352 ; 3 ; 8.054.427 ; 2 ; 3.048.400 ; 5 ; 11.102.827 ; 90 ; 61.862.179 ;;;;
