Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em JULHO / 2020;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;30.306.294;BANCO BTG PACTUAL S.A.; 200 ; 676.881.143 ; 675 ; 93.511.632 ; 607 ; 341.622.303 ; 1.281 ; 630.025.144 ; 2.763 ; 1.742.040.221 ; 88 ; 1.994.192.331 ; 163 ; 2.164.301.120 ; 251 ; 4.158.493.451 ; 3.014 ; 5.900.533.672 ;;;;
11;60.498.557;BANCO MUFG BRASIL S.A.; 101 ; 21.389.202 ; 265 ; 42.024.203 ; 270 ; 147.084.490 ; 325 ; 298.898.080 ; 961 ; 509.395.975 ; 649 ; 2.314.937.397 ; 668 ; 2.389.146.870 ; 1.317 ; 4.704.084.267 ; 2.278 ; 5.213.480.242 ;;;;
12;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 8 ; 7.768.317 ;;; 18 ; 23.141.238 ; 46 ; 57.325.463 ; 72 ; 88.235.018 ; 126 ; 2.574.395.716 ; 125 ; 2.539.317.658 ; 251 ; 5.113.713.374 ; 323 ; 5.201.948.392 ;;;;
13;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 148 ; 402.374.630 ; 814 ; 231.497.047 ; 351 ; 1.160.299.882 ; 704 ; 1.928.824.713 ; 2.017 ; 3.722.996.272 ; 162 ; 878.461.827 ; 76 ; 184.618.439 ; 238 ; 1.063.080.266 ; 2.255 ; 4.786.076.538 ;;;;
14;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 4 ; 6.372.719 ;;; 4 ; 6.372.719 ; 3 ; 2.001.205.517 ; 3 ; 2.000.000.000 ; 6 ; 4.001.205.517 ; 10 ; 4.007.578.236 ;;;;
15;59.588.111;BANCO VOTORANTIM S.A.; 88 ; 349.156.717 ; 538 ; 109.277.673 ; 234 ; 562.451.498 ; 668 ; 638.541.214 ; 1.528 ; 1.659.427.102 ; 243 ; 613.567.274 ; 490 ; 1.369.518.742 ; 733 ; 1.983.086.017 ; 2.261 ; 3.642.513.119 ;;;;
16;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.; 35 ; 48.724.673 ; 195 ; 61.974.053 ; 187 ; 767.413.660 ; 456 ; 955.050.409 ; 873 ; 1.833.162.795 ; 97 ; 296.472.651 ; 124 ; 1.390.724.592 ; 221 ; 1.687.197.243 ; 1.094 ; 3.520.360.038 ;;;;
17;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 192 ; 928.286.786 ; 228 ; 821.466.513 ; 420 ; 1.749.753.299 ; 17 ; 311.489.658 ; 32 ; 1.156.467.232 ; 49 ; 1.467.956.890 ; 469 ; 3.217.710.189 ;;;;
18;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 190 ; 703.944.264 ; 340 ; 791.493.318 ; 530 ; 1.495.437.582 ; 5 ; 574.480.473 ; 6 ; 573.276.829 ; 11 ; 1.147.757.302 ; 541 ; 2.643.194.884 ;;;;
19;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 376 ; 991.657.786 ; 391 ; 293.693.291 ; 767 ; 1.285.351.078 ; 12 ; 139.426.178 ; 32 ; 796.441.226 ; 44 ; 935.867.404 ; 811 ; 2.221.218.482 ;;;;
20;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 41 ; 132.642.098 ; 201 ; 129.500.011 ; 284 ; 484.335.855 ; 360 ; 484.522.834 ; 886 ; 1.231.000.799 ; 149 ; 407.217.006 ; 166 ; 460.708.091 ; 315 ; 867.925.097 ; 1.201 ; 2.098.925.895 ;;;;
21;28.195.667;BANCO ABC BRASIL S.A.; 177 ; 109.294.557 ; 526 ; 78.268.639 ; 102 ; 178.512.695 ; 404 ; 172.602.056 ; 1.209 ; 538.677.946 ; 225 ; 591.385.516 ; 423 ; 826.782.742 ; 648 ; 1.418.168.257 ; 1.857 ; 1.956.846.204 ;;;;
22;53.518.684;BANCO HSBC S.A.; 17 ; 61.148.887 ; 133 ; 31.487.688 ; 51 ; 442.910.333 ; 180 ; 397.991.214 ; 381 ; 933.538.122 ; 118 ; 427.484.259 ; 128 ; 438.160.893 ; 246 ; 865.645.152 ; 627 ; 1.799.183.274 ;;;;
23;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 89 ; 488.295.153 ; 49 ; 49.654.841 ; 75 ; 78.723.961 ; 324 ; 171.119.855 ; 537 ; 787.793.810 ; 32 ; 265.036.934 ; 34 ; 340.164.332 ; 66 ; 605.201.267 ; 603 ; 1.392.995.077 ;;;;
24;62.232.889;BANCO DAYCOVAL S.A.; 548 ; 93.498.570 ; 690 ; 39.454.093 ; 3.991 ; 254.340.247 ; 1.117 ; 122.604.503 ; 6.346 ; 509.897.414 ; 218 ; 179.329.025 ; 313 ; 331.551.570 ; 531 ; 510.880.596 ; 6.877 ; 1.020.778.009 ;;;;
25;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 11 ; 19.270.680 ; 13 ; 7.605.477 ; 21 ; 287.998.154 ; 98 ; 61.905.018 ; 143 ; 376.779.330 ; 16 ; 176.653.173 ; 28 ; 406.653.476 ; 44 ; 583.306.648 ; 187 ; 960.085.978 ;;;;
26;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 520 ; 82.825.132 ; 2.238 ; 68.546.242 ; 1.262 ; 141.860.954 ; 2.769 ; 310.738.852 ; 6.789 ; 603.971.180 ; 1.148 ; 247.963.736 ; 3.377 ; 98.163.983 ; 4.525 ; 346.127.719 ; 11.314 ; 950.098.899 ;;;;
27;68.900.810;BANCO RENDIMENTO S.A.; 28 ; 1.868.455 ; 193 ; 31.342.294 ; 89.985 ; 258.121.253 ; 2.783 ; 30.081.585 ; 92.989 ; 321.413.586 ; 1.219 ; 146.987.443 ; 6.805 ; 362.106.918 ; 8.024 ; 509.094.361 ; 101.013 ; 830.507.947 ;;;;
28;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 152 ; 87.729.807 ; 535 ; 61.478.117 ; 361 ; 213.049.865 ; 483 ; 31.060.707 ; 1.531 ; 393.318.497 ; 74 ; 74.027.045 ; 96 ; 268.983.893 ; 170 ; 343.010.938 ; 1.701 ; 736.329.435 ;;;;
29;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 99 ; 4.943.418 ; 851 ; 25.282.746 ; 229 ; 133.199.803 ; 84.973 ; 99.649.285 ; 86.152 ; 263.075.252 ; 286 ; 216.001.019 ; 367 ; 221.077.422 ; 653 ; 437.078.441 ; 86.805 ; 700.153.693 ;;;;
30;58.160.789;BANCO SAFRA S.A.; 191 ; 120.187.079 ; 872 ; 136.538.951 ; 706 ; 41.211.679 ; 1.278 ; 112.346.011 ; 3.047 ; 410.283.719 ; 149 ; 174.030.635 ; 143 ; 95.749.310 ; 292 ; 269.779.945 ; 3.339 ; 680.063.664 ;;;;
31;33.264.668;BANCO XP S.A.; 2 ; 2.646.202 ; 1 ; 2.336 ; 37 ; 294.592.703 ; 41 ; 32.110.691 ; 81 ; 329.351.932 ; 10 ; 39.000.000 ; 12 ; 304.058.770 ; 22 ; 343.058.770 ; 103 ; 672.410.702 ;;;;
32;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 39 ; 69.377.443 ; 163 ; 29.844.941 ; 70 ; 80.240.629 ; 131 ; 74.231.215 ; 403 ; 253.694.228 ; 65 ; 183.116.504 ; 67 ; 227.768.237 ; 132 ; 410.884.741 ; 535 ; 664.578.968 ;;;;
33;78.632.767;BANCO OURINVEST S.A.; 551 ; 68.899.955 ; 2.301 ; 93.538.615 ; 1.860 ; 106.719.720 ; 1.633 ; 95.095.810 ; 6.345 ; 364.254.100 ; 1.011 ; 135.824.140 ; 1.342 ; 106.848.503 ; 2.353 ; 242.672.643 ; 8.698 ; 606.926.743 ;;;;
34;58.616.418;BANCO FIBRA S.A.; 109 ; 84.189.123 ; 659 ; 90.453.580 ; 33 ; 35.631.261 ; 122 ; 57.655.851 ; 923 ; 267.929.816 ; 49 ; 183.805.094 ; 41 ; 128.832.423 ; 90 ; 312.637.517 ; 1.013 ; 580.567.333 ;;;;
35;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 10 ; 225.594.511 ; 8 ; 69.574.169 ; 18 ; 295.168.680 ; 6 ; 63.044.565 ; 7 ; 219.065.250 ; 13 ; 282.109.815 ; 31 ; 577.278.495 ;;;;
36;00.360.305;CAIXA ECONOMICA FEDERAL; 134 ; 62.723.390 ; 65 ; 1.732.467 ; 8.606 ; 129.211.306 ; 477 ; 81.342.527 ; 9.282 ; 275.009.689 ; 159 ; 99.485.814 ; 191 ; 199.809.951 ; 350 ; 299.295.765 ; 9.632 ; 574.305.454 ;;;;
37;13.059.145;BEXS BANCO DE CÂMBIO S/A; 22 ; 94.857.559 ; 14 ; 342.579 ; 2.626 ; 22.229.028 ; 48.886 ; 181.109.030 ; 51.548 ; 298.538.196 ; 194 ; 161.133.448 ; 43 ; 94.945.806 ; 237 ; 256.079.254 ; 51.785 ; 554.617.450 ;;;;
38;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 149 ; 30.899.712 ; 410 ; 236.915.567 ; 559 ; 267.815.279 ; 57 ; 268.245.384 ; 7 ; 12.050.000 ; 64 ; 280.295.384 ; 623 ; 548.110.663 ;;;;
39;71.027.866;BANCO BS2 S.A.; 243 ; 81.858.466 ; 995 ; 48.256.300 ; 3.852 ; 89.389.549 ; 9.005 ; 50.534.065 ; 14.095 ; 270.038.380 ; 131 ; 73.445.126 ; 248 ; 143.765.795 ; 379 ; 217.210.921 ; 14.474 ; 487.249.301 ;;;;
40;62.144.175;BANCO PINE S.A.; 22 ; 9.301.475 ; 169 ; 17.619.939 ; 12 ; 15.783.447 ; 34 ; 11.776.133 ; 237 ; 54.480.994 ; 26 ; 190.769.800 ; 90 ; 172.835.650 ; 116 ; 363.605.450 ; 353 ; 418.086.444 ;;;;
41;00.997.185;BANCO B3 S.A.;;;;; 211 ; 104.859.018 ; 170 ; 160.957.613 ; 381 ; 265.816.631 ; 80 ; 87.428.845 ; 34 ; 31.320.561 ; 114 ; 118.749.406 ; 495 ; 384.566.037 ;;;;
42;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 2 ; 3.102.040 ; 5 ; 1.962.681 ; 2 ; 14.051.917 ; 375 ; 149.111.292 ; 384 ; 168.227.930 ; 26 ; 150.706.454 ; 6 ; 16.630.156 ; 32 ; 167.336.611 ; 416 ; 335.564.540 ;;;;
43;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 1 ; 50.000 ;;; 55 ; 4.329.600 ; 66 ; 145.938.916 ; 122 ; 150.318.516 ; 33 ; 164.506.400 ; 20 ; 16.896.440 ; 53 ; 181.402.840 ; 175 ; 331.721.356 ;;;;
44;07.679.404;BANCO TOPÁZIO S.A.; 17 ; 3.785.234 ; 84 ; 7.513.204 ; 153 ; 9.912.239 ; 432 ; 80.084.763 ; 686 ; 101.295.439 ; 402 ; 138.647.231 ; 861 ; 65.142.257 ; 1.263 ; 203.789.488 ; 1.949 ; 305.084.927 ;;;;
45;10.690.848;BANCO DA CHINA BRASIL S.A.; 12 ; 13.103.793 ; 16 ; 9.215.879 ; 26 ; 100.017.418 ; 66 ; 44.790.878 ; 120 ; 167.127.969 ; 30 ; 23.129.833 ; 28 ; 112.200.000 ; 58 ; 135.329.833 ; 178 ; 302.457.801 ;;;;
46;33.923.798;BANCO MÁXIMA S.A.; 171 ; 60.150.973 ; 340 ; 13.978.701 ; 6.676 ; 49.902.784 ; 30.899 ; 76.976.123 ; 38.086 ; 201.008.580 ; 70 ; 39.016.359 ; 55 ; 59.196.160 ; 125 ; 98.212.519 ; 38.211 ; 299.221.099 ;;;;
47;31.872.495;BANCO C6 S.A.; 7 ; 1.343.171 ; 112 ; 7.909.354 ; 174 ; 2.850.323 ; 2.001 ; 41.229.922 ; 2.294 ; 53.332.769 ; 42 ; 127.818.633 ; 138 ; 84.131.085 ; 180 ; 211.949.718 ; 2.474 ; 265.282.487 ;;;;
48;61.186.680;BANCO BMG S.A.; 7 ; 6.724.227 ;;; 2 ; 15.125 ; 38 ; 1.323.540 ; 47 ; 8.062.892 ; 6 ; 206.763.210 ; 2 ; 30.712.750 ; 8 ; 237.475.960 ; 55 ; 245.538.852 ;;;;
49;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 20 ; 89.731.211 ; 33 ; 2.610.665 ; 22 ; 1.101.340 ; 29 ; 1.587.215 ; 104 ; 95.030.431 ; 14 ; 5.882.615 ; 22 ; 92.744.993 ; 36 ; 98.627.608 ; 140 ; 193.658.039 ;;;;
50;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 641 ; 42.854.917 ; 633 ; 28.890.728 ; 374 ; 11.731.942 ; 547 ; 44.801.399 ; 2.195 ; 128.278.985 ; 28 ; 47.159.235 ; 20 ; 16.770.712 ; 48 ; 63.929.947 ; 2.243 ; 192.208.932 ;;;;
51;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 66 ; 50.748.129 ; 268 ; 22.578.043 ; 8 ; 2.375.171 ; 220 ; 13.907.238 ; 562 ; 89.608.581 ; 35 ; 30.232.143 ; 19 ; 62.582.642 ; 54 ; 92.814.785 ; 616 ; 182.423.366 ;;;;
52;45.246.410;PLURAL S.A. BANCO MÚLTIPLO; 7 ; 903.322 ; 47 ; 4.833.242 ; 177 ; 6.656.253 ; 446 ; 84.856.550 ; 677 ; 97.249.367 ; 55 ; 82.513.957 ; 7 ; 394.134 ; 62 ; 82.908.091 ; 739 ; 180.157.458 ;;;;
53;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 207 ; 5.069.041 ; 2.289 ; 35.689.936 ; 1.697 ; 19.782.463 ; 3.538 ; 30.643.639 ; 7.731 ; 91.185.078 ; 577 ; 63.204.150 ; 216 ; 21.707.376 ; 793 ; 84.911.526 ; 8.524 ; 176.096.605 ;;;;
54;30.723.886;BANCO MODAL S.A.; 21 ; 20.092.004 ; 73 ; 7.659.980 ; 253 ; 58.638.282 ; 138 ; 31.078.670 ; 485 ; 117.468.935 ; 4 ; 6.285.055 ; 8 ; 48.791.330 ; 12 ; 55.076.385 ; 497 ; 172.545.320 ;;;;
55;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 3 ; 29.400.000 ; 27 ; 27.487.731 ; 46 ; 5.622.554 ; 79 ; 19.321.089 ; 155 ; 81.831.374 ; 31 ; 48.071.993 ; 8 ; 36.289.577 ; 39 ; 84.361.570 ; 194 ; 166.192.944 ;;;;
56;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 157 ; 3.641.475 ; 885 ; 22.956.607 ; 2.199 ; 24.759.133 ; 2.612 ; 27.589.156 ; 5.853 ; 78.946.371 ; 532 ; 49.258.825 ; 439 ; 27.025.536 ; 971 ; 76.284.360 ; 6.824 ; 155.230.732 ;;;;
57;03.609.817;BANCO CARGILL S.A.; 8 ; 35.828.906 ;;; 6 ; 5.408.325 ; 12 ; 13.805.673 ; 26 ; 55.042.904 ; 1 ; 50.000.000 ; 2 ; 40.000.000 ; 3 ; 90.000.000 ; 29 ; 145.042.904 ;;;;
58;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 16 ; 40.000.000 ; 1 ; 9.782 ; 4 ; 28.006.117 ; 18 ; 23.726.436 ; 39 ; 91.742.335 ; 1 ; 670.000 ; 44 ; 45.000.000 ; 45 ; 45.670.000 ; 84 ; 137.412.335 ;;;;
59;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 14 ; 1.204.694 ; 41 ; 1.789.245 ; 3.272 ; 53.717.546 ; 164 ; 2.573.062 ; 3.491 ; 59.284.548 ; 47 ; 2.795.232 ; 123 ; 53.355.706 ; 170 ; 56.150.939 ; 3.661 ; 115.435.486 ;;;;
60;15.114.366;BANCO BOCOM BBM S.A.; 7 ; 7.610.542 ; 6 ; 49.153 ; 16 ; 5.259.544 ; 175 ; 46.173.005 ; 204 ; 59.092.244 ; 6 ; 1.227.182 ; 11 ; 51.226.708 ; 17 ; 52.453.890 ; 221 ; 111.546.134 ;;;;
61;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 34 ; 41.450.874 ; 105 ; 6.847.490 ; 56 ; 2.564.982 ; 76 ; 3.505.867 ; 271 ; 54.369.214 ; 70 ; 8.635.165 ; 37 ; 41.917.172 ; 107 ; 50.552.337 ; 378 ; 104.921.551 ;;;;
62;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;;;; 1 ; 27.667.588 ; 1 ; 27.667.588 ;;; 1 ; 75.350.852 ; 1 ; 75.350.852 ; 2 ; 103.018.440 ;;;;
63;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 12 ; 23.467.386 ; 56 ; 9.813.689 ; 9 ; 2.251.410 ; 28 ; 22.055.536 ; 105 ; 57.588.021 ; 14 ; 21.376.756 ; 13 ; 16.385.446 ; 27 ; 37.762.203 ; 132 ; 95.350.223 ;;;;
64;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 92 ; 1.692.355 ; 1.281 ; 29.329.230 ; 548 ; 10.547.904 ; 1.041 ; 12.610.987 ; 2.962 ; 54.180.476 ; 438 ; 33.524.044 ; 34 ; 3.899.906 ; 472 ; 37.423.950 ; 3.434 ; 91.604.426 ;;;;
65;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 206 ; 6.782.176 ; 1.135 ; 27.876.116 ; 405 ; 9.159.061 ; 525 ; 8.953.503 ; 2.271 ; 52.770.856 ; 380 ; 27.564.902 ; 65 ; 6.679.737 ; 445 ; 34.244.639 ; 2.716 ; 87.015.495 ;;;;
66;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 576 ; 27.171.161 ; 822 ; 27.003.041 ; 384 ; 5.427.011 ; 298 ; 7.426.917 ; 2.080 ; 67.028.130 ; 11 ; 7.996.585 ; 6 ; 6.783.312 ; 17 ; 14.779.896 ; 2.097 ; 81.808.026 ;;;;
67;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 3.353 ; 33.950.981 ; 7.870 ; 33.795.956 ; 11.223 ; 67.746.937 ; 31 ; 5.137.441 ; 60 ; 7.187.064 ; 91 ; 12.324.505 ; 11.314 ; 80.071.442 ;;;;
68;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 133 ; 2.174.765 ; 1.380 ; 25.913.926 ; 307 ; 4.301.234 ; 928 ; 6.478.080 ; 2.748 ; 38.868.004 ; 497 ; 29.601.417 ; 55 ; 3.698.144 ; 552 ; 33.299.561 ; 3.300 ; 72.167.565 ;;;;
69;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 2 ; 23.195 ; 66 ; 836.192 ; 127 ; 5.028.107 ; 571 ; 21.642.820 ; 766 ; 27.530.313 ; 166 ; 25.659.399 ; 94 ; 8.216.526 ; 260 ; 33.875.925 ; 1.026 ; 61.406.238 ;;;;
70;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 32 ; 847.320 ; 618 ; 17.152.899 ; 315 ; 7.988.612 ; 638 ; 9.547.113 ; 1.603 ; 35.535.945 ; 878 ; 21.270.680 ; 167 ; 3.393.968 ; 1.045 ; 24.664.647 ; 2.648 ; 60.200.592 ;;;;
71;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 7 ; 2.790.115 ; 15 ; 415.884 ; 13 ; 25.946.575 ; 56 ; 23.802.727 ; 91 ; 52.955.301 ; 4 ; 159.821 ; 6 ; 5.410.410 ; 10 ; 5.570.231 ; 101 ; 58.525.532 ;;;;
72;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 4 ; 44.852.185 ;;; 6 ; 11.035.476 ; 2 ; 17.891 ; 12 ; 55.905.553 ;;; 2 ; 1.061.206 ; 2 ; 1.061.206 ; 14 ; 56.966.759 ;;;;
73;59.118.133;BANCO LUSO BRASILEIRO S.A.; 90 ; 9.316.521 ; 229 ; 13.738.712 ; 23 ; 604.378 ; 71 ; 2.757.186 ; 413 ; 26.416.797 ; 229 ; 18.514.709 ; 130 ; 11.455.281 ; 359 ; 29.969.991 ; 772 ; 56.386.788 ;;;;
74;60.889.128;BANCO SOFISA S.A.; 84 ; 17.542.204 ; 44 ; 2.811.359 ; 12 ; 1.544.919 ; 62 ; 869.997 ; 202 ; 22.768.479 ; 1 ; 3.499 ; 7 ; 28.003.482 ; 8 ; 28.006.981 ; 210 ; 50.775.460 ;;;;
75;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 39 ; 1.293.413 ; 833 ; 21.073.252 ; 156 ; 1.320.733 ; 502 ; 3.242.722 ; 1.530 ; 26.930.121 ; 518 ; 22.450.575 ; 22 ; 780.628 ; 540 ; 23.231.203 ; 2.070 ; 50.161.324 ;;;;
76;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 96 ; 6.213.185 ; 465 ; 14.035.740 ; 502 ; 2.855.428 ; 682 ; 3.646.734 ; 1.745 ; 26.751.087 ; 373 ; 13.337.247 ; 117 ; 4.778.017 ; 490 ; 18.115.264 ; 2.235 ; 44.866.351 ;;;;
77;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 50 ; 1.082.472 ; 474 ; 11.707.296 ; 577 ; 4.038.477 ; 1.060 ; 6.438.182 ; 2.161 ; 23.266.427 ; 694 ; 15.653.086 ; 101 ; 2.627.129 ; 795 ; 18.280.215 ; 2.956 ; 41.546.642 ;;;;
78;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 9 ; 8.745.813 ; 14 ; 1.304.106 ; 15 ; 3.289.159 ; 48 ; 1.206.563 ; 86 ; 14.545.640 ; 13 ; 7.444.393 ; 14 ; 17.093.976 ; 27 ; 24.538.369 ; 113 ; 39.084.010 ;;;;
79;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 47 ; 1.014.887 ; 595 ; 12.847.230 ; 290 ; 2.990.820 ; 662 ; 4.848.040 ; 1.594 ; 21.700.977 ; 479 ; 15.367.225 ; 58 ; 1.610.755 ; 537 ; 16.977.979 ; 2.131 ; 38.678.956 ;;;;
80;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 45 ; 1.296.163 ; 261 ; 2.521.107 ; 1.166 ; 7.288.141 ; 1.551 ; 11.759.892 ; 3.023 ; 22.865.304 ; 307 ; 8.477.349 ; 77 ; 2.717.287 ; 384 ; 11.194.636 ; 3.407 ; 34.059.940 ;;;;
81;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 1 ; 126.810 ; 53 ; 9.826.444 ; 100 ; 3.775.191 ; 167 ; 3.108.452 ; 321 ; 16.836.897 ; 49 ; 11.707.624 ; 11 ; 2.681.000 ; 60 ; 14.388.624 ; 381 ; 31.225.521 ;;;;
