Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em JANEIRO / 2018;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
42;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 52 ; 31.299.436 ; 95 ; 5.222.554 ; 71 ; 1.471.930 ; 66 ; 4.338.825 ; 284 ; 42.332.745 ; 69 ; 112.300.513 ; 58 ; 135.076.551 ; 127 ; 247.377.064 ; 411 ; 289.709.809 ;;;;
43;03.609.817;BANCO CARGILL S.A.; 23 ; 37.200.082 ; 3 ; 2.871.956 ; 2 ; 165.629 ; 13 ; 32.665.802 ; 41 ; 72.903.469 ; 3 ; 115.000.000 ; 4 ; 84.500.000 ; 7 ; 199.500.000 ; 48 ; 272.403.469 ;;;;
44;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 120 ; 2.561.612 ; 782 ; 19.513.975 ; 1.418 ; 15.932.086 ; 3.059 ; 69.442.279 ; 5.379 ; 107.449.951 ; 3.281 ; 116.739.583 ; 182 ; 46.199.576 ; 3.463 ; 162.939.159 ; 8.842 ; 270.389.110 ;;;;
45;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 740 ; 55.725.184 ; 1.182 ; 47.162.921 ; 408 ; 28.649.358 ; 1.310 ; 43.849.484 ; 3.640 ; 175.386.947 ; 50 ; 46.929.153 ; 26 ; 40.399.981 ; 76 ; 87.329.134 ; 3.716 ; 262.716.081 ;;;;
46;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 4 ; 473.156 ; 67 ; 20.019.455 ; 73 ; 104.467.461 ; 167 ; 105.168.096 ; 311 ; 230.128.168 ; 37 ; 21.164.344 ; 2 ; 466.000 ; 39 ; 21.630.344 ; 350 ; 251.758.512 ;;;;
47;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 77 ; 62.125.373 ; 182 ; 11.850.152 ; 12 ; 6.891.626 ; 258 ; 28.802.385 ; 529 ; 109.669.536 ; 21 ; 15.465.998 ; 20 ; 114.057.534 ; 41 ; 129.523.532 ; 570 ; 239.193.068 ;;;;
48;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 7 ; 77.038 ; 52 ; 1.543.438 ; 749 ; 37.586.516 ; 1.829 ; 109.251.110 ; 2.637 ; 148.458.102 ; 1.094 ; 79.127.308 ; 389 ; 5.646.209 ; 1.483 ; 84.773.517 ; 4.120 ; 233.231.619 ;;;;
49;58.616.418;BANCO FIBRA S.A.; 107 ; 26.310.386 ; 450 ; 59.757.917 ; 53 ; 19.805.166 ; 280 ; 24.213.479 ; 890 ; 130.086.948 ; 37 ; 68.177.348 ; 6 ; 15.396.478 ; 43 ; 83.573.826 ; 933 ; 213.660.774 ;;;;
50;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 189 ; 4.265.218 ; 1.869 ; 38.403.399 ; 1.594 ; 12.947.850 ; 4.814 ; 47.744.071 ; 8.466 ; 103.360.538 ; 528 ; 72.478.932 ; 63 ; 4.053.137 ; 591 ; 76.532.069 ; 9.057 ; 179.892.607 ;;;;
51;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 4 ; 5.609.614 ; 113 ; 4.842.191 ; 80 ; 40.747.602 ; 177 ; 34.051.932 ; 374 ; 85.251.338 ; 170 ; 37.155.007 ; 53 ; 44.621.129 ; 223 ; 81.776.136 ; 597 ; 167.027.474 ;;;;
52;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 1.001 ; 11.122.021 ; 5.139 ; 78.386.171 ; 6.140 ; 89.508.192 ; 2.362 ; 68.085.977 ; 70 ; 1.499.879 ; 2.432 ; 69.585.856 ; 8.572 ; 159.094.049 ;;;;
53;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 26 ; 704.138 ; 269 ; 3.362.681 ; 1.450 ; 9.460.834 ; 6.323 ; 75.583.377 ; 8.068 ; 89.111.030 ; 1.260 ; 69.191.987 ; 7 ; 175.021 ; 1.267 ; 69.367.008 ; 9.335 ; 158.478.038 ;;;;
54;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 47 ; 615.530 ; 530 ; 13.262.453 ; 1.637 ; 5.612.289 ; 2.102 ; 27.163.373 ; 4.316 ; 46.653.646 ; 2.507 ; 68.535.620 ; 854 ; 34.337.934 ; 3.361 ; 102.873.554 ; 7.677 ; 149.527.200 ;;;;
55;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 90 ; 30.284.613 ; 100 ; 60.956.854 ; 190 ; 91.241.467 ; 36 ; 42.251.000 ; 14 ; 11.513.000 ; 50 ; 53.764.000 ; 240 ; 145.005.467 ;;;;
56;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 125 ; 181.956 ; 307 ; 2.396.082 ; 432 ; 2.578.038 ; 712 ; 72.256.658 ; 367 ; 70.041.101 ; 1.079 ; 142.297.759 ; 1.511 ; 144.875.797 ;;;;
57;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 66 ; 1.306.257 ; 1.390 ; 32.518.912 ; 632 ; 7.523.937 ; 2.742 ; 36.799.120 ; 4.830 ; 78.148.226 ; 1.563 ; 62.426.270 ; 8 ; 1.923.428 ; 1.571 ; 64.349.698 ; 6.401 ; 142.497.924 ;;;;
58;59.118.133;BANCO LUSO BRASILEIRO S.A.; 111 ; 21.832.488 ; 398 ; 36.413.690 ; 52 ; 7.216.518 ; 135 ; 5.045.817 ; 696 ; 70.508.514 ; 289 ; 41.556.281 ; 139 ; 29.587.956 ; 428 ; 71.144.236 ; 1.124 ; 141.652.750 ;;;;
59;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 13 ; 4.056.291 ; 26 ; 3.096.685 ; 39 ; 7.152.976 ; 5 ; 62.107.958 ; 5 ; 62.113.820 ; 10 ; 124.221.778 ; 49 ; 131.374.754 ;;;;
60;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 13 ; 181.303 ; 292 ; 5.357.473 ; 548 ; 6.923.953 ; 2.250 ; 30.075.695 ; 3.103 ; 42.538.423 ; 2.315 ; 54.490.087 ; 348 ; 25.553.501 ; 2.663 ; 80.043.589 ; 5.766 ; 122.582.012 ;;;;
61;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 11 ; 29.422.114 ; 41 ; 3.193.390 ; 37 ; 1.146.687 ; 35 ; 22.115.806 ; 124 ; 55.877.996 ; 19 ; 24.759.631 ; 11 ; 35.358.609 ; 30 ; 60.118.240 ; 154 ; 115.996.236 ;;;;
62;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 29 ; 6.128.807 ; 23 ; 311.146 ; 6 ; 2.609.799 ; 54 ; 44.663.720 ; 112 ; 53.713.471 ; 7 ; 39.000.000 ; 4 ; 8.600.000 ; 11 ; 47.600.000 ; 123 ; 101.313.471 ;;;;
63;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 144 ; 3.536.876 ; 1.148 ; 34.472.717 ; 328 ; 4.450.385 ; 927 ; 13.996.079 ; 2.547 ; 56.456.057 ; 526 ; 42.450.581 ; 16 ; 1.919.914 ; 542 ; 44.370.495 ; 3.089 ; 100.826.552 ;;;;
64;60.889.128;BANCO SOFISA S.A.; 105 ; 17.799.005 ; 144 ; 10.638.617 ; 17 ; 1.454.402 ; 129 ; 26.278.037 ; 395 ; 56.170.060 ; 14 ; 25.925.987 ; 7 ; 12.049.081 ; 21 ; 37.975.068 ; 416 ; 94.145.129 ;;;;
65;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 432 ; 18.696.677 ; 444 ; 12.725.639 ; 227 ; 7.683.331 ; 251 ; 24.681.101 ; 1.354 ; 63.786.747 ; 22 ; 17.343.878 ; 10 ; 6.603.318 ; 32 ; 23.947.196 ; 1.386 ; 87.733.943 ;;;;
66;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 63 ; 1.509.376 ; 1.169 ; 29.399.169 ; 206 ; 4.281.184 ; 1.063 ; 12.493.946 ; 2.501 ; 47.683.673 ; 486 ; 36.230.947 ; 2 ; 123.886 ; 488 ; 36.354.833 ; 2.989 ; 84.038.506 ;;;;
67;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 8 ; 14.635.045 ; 14 ; 5.466.484 ; 1 ; 4.253 ; 25 ; 10.753.010 ; 48 ; 30.858.792 ; 5 ; 24.030.000 ; 4 ; 21.836.153 ; 9 ; 45.866.153 ; 57 ; 76.724.945 ;;;;
68;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 40 ; 827.524 ; 1.065 ; 24.799.430 ; 458 ; 3.233.488 ; 1.025 ; 9.542.048 ; 2.588 ; 38.402.490 ; 1.503 ; 33.423.535 ; 154 ; 3.168.288 ; 1.657 ; 36.591.823 ; 4.245 ; 74.994.313 ;;;;
69;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 9 ; 3.156.457 ; 11 ; 1.846.920 ; 19 ; 28.372.207 ; 53 ; 15.273.443 ; 92 ; 48.649.027 ; 4 ; 1.049.935 ; 6 ; 24.300.062 ; 10 ; 25.349.997 ; 102 ; 73.999.024 ;;;;
70;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 16 ; 251.549 ; 367 ; 7.852.655 ; 358 ; 3.125.613 ; 4.367 ; 25.916.505 ; 5.108 ; 37.146.322 ; 2.091 ; 30.223.447 ; 11 ; 62.658 ; 2.102 ; 30.286.105 ; 7.210 ; 67.432.427 ;;;;
71;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 16 ; 276.812 ; 99 ; 409.511 ; 645 ; 32.540.174 ; 760 ; 33.226.497 ; 1.890 ; 32.656.056 ; 13 ; 160.252 ; 1.903 ; 32.816.309 ; 2.663 ; 66.042.806 ;;;;
72;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 444 ; 6.548.514 ; 521 ; 14.722.297 ; 965 ; 21.270.810 ; 743 ; 25.487.635 ; 90 ; 17.305.154 ; 833 ; 42.792.790 ; 1.798 ; 64.063.600 ;;;;
73;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 19 ; 512.157 ; 72 ; 1.254.236 ; 341 ; 768.602 ; 1.841 ; 28.096.841 ; 2.273 ; 30.631.837 ; 1.276 ; 29.105.896 ; 26 ; 1.369.683 ; 1.302 ; 30.475.578 ; 3.575 ; 61.107.415 ;;;;
74;10.690.848;BANCO DA CHINA BRASIL S.A.; 7 ; 2.725.866 ; 7 ; 291.780 ; 14 ; 9.734.309 ; 52 ; 18.502.056 ; 80 ; 31.254.010 ; 15 ; 17.530.000 ; 10 ; 11.300.000 ; 25 ; 28.830.000 ; 105 ; 60.084.010 ;;;;
75;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 13 ; 251.509 ; 968 ; 3.012.541 ; 2.216 ; 21.401.552 ; 3.197 ; 24.665.603 ; 1.568 ; 26.418.393 ; 47 ; 7.572.048 ; 1.615 ; 33.990.441 ; 4.812 ; 58.656.043 ;;;;
76;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 20.400 ; 6 ; 299.968 ; 39 ; 12.430.822 ; 66 ; 18.674.182 ; 112 ; 31.425.373 ; 8 ; 16.076.473 ; 7 ; 9.553.000 ; 15 ; 25.629.473 ; 127 ; 57.054.846 ;;;;
77;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 392 ; 13.384.953 ; 353 ; 17.730.487 ; 80 ; 363.235 ; 532 ; 4.219.953 ; 1.357 ; 35.698.629 ; 52 ; 14.842.374 ; 19 ; 5.949.076 ; 71 ; 20.791.450 ; 1.428 ; 56.490.079 ;;;;
78;07.679.404;BANCO TOPÁZIO S.A.;;; 2 ; 23.685 ; 45 ; 1.779.226 ; 97 ; 25.703.607 ; 144 ; 27.506.518 ; 34 ; 25.100.649 ; 7 ; 1.116.700 ; 41 ; 26.217.349 ; 185 ; 53.723.867 ;;;;
79;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 19 ; 230.473 ; 708 ; 16.459.585 ; 193 ; 2.159.121 ; 1.023 ; 9.648.117 ; 1.943 ; 28.497.295 ; 521 ; 23.619.925 ; 3 ; 32.612 ; 524 ; 23.652.537 ; 2.467 ; 52.149.832 ;;;;
