Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Agosto/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
10;59.588.111;BANCO VOTORANTIM S.A.;VOTORANTIM - PRUDENCIAL; 1.384 ; 1.933.954.064 ; 3.280 ; 810.586.380 ; 1.718 ; 2.016.825.125 ; 3.549 ; 2.074.183.115 ; 9.931 ; 6.835.548.684 ; 2.934 ; 36.088.822.844 ; 3.173 ; 37.003.799.168 ; 6.107 ; 73.092.622.012 ; 16.038 ; 79.928.170.696 ;
11;01.522.368;BANCO BNP PARIBAS BRASIL S.A.;BNP PARIBAS - PRUDENCIAL; 1.625 ; 3.618.514.834 ; 8.676 ; 3.177.796.694 ; 11.568 ; 11.407.070.617 ; 20.027 ; 10.077.794.847 ; 41.896 ; 28.281.176.992 ; 2.382 ; 23.705.673.680 ; 2.496 ; 25.733.338.443 ; 4.878 ; 49.439.012.123 ; 46.774 ; 77.720.189.115 ;
12;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;BOFA MERRILL LYNCH - PRUDENCIAL; 2.088 ; 4.672.449.622 ; 7.205 ; 3.100.362.321 ; 4.145 ; 15.215.052.103 ; 5.379 ; 20.192.949.926 ; 18.817 ; 43.180.813.972 ; 1.774 ; 14.066.365.083 ; 2.661 ; 11.569.198.505 ; 4.435 ; 25.635.563.588 ; 23.252 ; 68.816.377.560 ;
13;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.;SOCIETE GENERALE - PRUDENCIAL; 907 ; 2.031.531.359 ; 6.859 ; 3.090.262.934 ; 1.051 ; 2.625.951.986 ; 2.938 ; 4.262.558.088 ; 11.755 ; 12.010.304.367 ; 4.095 ; 24.047.910.602 ; 4.105 ; 21.380.497.029 ; 8.200 ; 45.428.407.631 ; 19.955 ; 57.438.711.998 ;
14;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;STATE STREET BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 3.724 ; 15.285.063.642 ; 3.750 ; 19.021.906.257 ; 7.474 ; 34.306.969.899 ; 511 ; 10.126.426.809 ; 353 ; 6.369.893.927 ; 864 ; 16.496.320.736 ; 8.338 ; 50.803.290.635 ;
15;19.307.785;BRAZA BANK S.A. BANCO DE CÂMBIO;BRAZA BANK BCO CÂMBIO - PRUDENCIAL; 831 ; 52.657.739 ; 10.054 ; 555.775.982 ; 5.284 ; 818.115.071 ; 62.085 ; 2.384.617.150 ; 78.254 ; 3.811.165.942 ; 4.539 ; 22.572.945.462 ; 4.619 ; 20.507.459.591 ; 9.158 ; 43.080.405.053 ; 87.412 ; 46.891.570.995 ;
16;33.264.668;BANCO XP S.A.;XP - PRUDENCIAL; 7.438 ; 1.352.614.644 ; 49.673 ; 3.129.474.588 ; 57.616 ; 3.911.742.036 ; 171.289 ; 6.251.018.769 ; 286.016 ; 14.644.850.037 ; 1.158 ; 17.393.790.989 ; 1.251 ; 13.141.146.409 ; 2.409 ; 30.534.937.398 ; 288.425 ; 45.179.787.435 ;
17;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO;DEUTSCHE - PRUDENCIAL; 1.016 ; 1.004.285.636 ; 4.626 ; 1.591.899.003 ; 1.968 ; 7.660.601.147 ; 3.759 ; 7.025.558.313 ; 11.369 ; 17.282.344.099 ; 5.331 ; 12.073.173.749 ; 5.355 ; 12.420.806.549 ; 10.686 ; 24.493.980.298 ; 22.055 ; 41.776.324.397 ;
18;03.532.415;BANCO ABN AMRO CLEARING S.A.;BCO ABN AMRO CLEARING - PRUDENCIAL; -   ; -   ; -   ; -   ; 2.852 ; 15.140.102.129 ; 3.046 ; 15.241.864.157 ; 5.898 ; 30.381.966.286 ; 99 ; 3.084.924.946 ; 95 ; 3.111.321.910 ; 194 ; 6.196.246.856 ; 6.092 ; 36.578.213.142 ;
19;61.088.183;BANCO MIZUHO DO BRASIL S.A.;MIZUHO - PRUDENCIAL; 634 ; 764.302.755 ; 1.654 ; 514.206.320 ; 660 ; 998.265.747 ; 1.033 ; 1.406.562.351 ; 3.981 ; 3.683.337.173 ; 1.431 ; 14.834.250.488 ; 1.404 ; 14.716.740.434 ; 2.835 ; 29.550.990.922 ; 6.816 ; 33.234.328.095 ;
20;07.679.404;BANCO TOPÁZIO S.A.;BANCO TOPÁZIO S.A. - PRUDENCIAL; 1.554 ; 124.424.271 ; 7.976 ; 581.212.676 ; 275.173 ; 1.704.635.178 ; 626.696 ; 12.704.609.641 ; 911.399 ; 15.114.881.766 ; 7.503 ; 13.845.972.091 ; 21.246 ; 2.380.298.427 ; 28.749 ; 16.226.270.518 ; 940.148 ; 31.341.152.284 ;
21;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.;BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL; 558 ; 1.598.490.615 ; 38 ; 31.406.234 ; 545 ; 1.642.284.624 ; 1.562 ; 2.389.134.310 ; 2.703 ; 5.661.315.783 ; 854 ; 12.475.674.233 ; 934 ; 13.027.818.301 ; 1.788 ; 25.503.492.534 ; 4.491 ; 31.164.808.317 ;
22;31.872.495;BANCO C6 S.A.;BANCO C6 - PRUDENCIAL; 1.223 ; 1.292.943.060 ; 9.501 ; 1.430.508.957 ; 13.767 ; 3.869.480.930 ; 25.049 ; 4.720.572.496 ; 49.540 ; 11.313.505.443 ; 933 ; 8.496.943.708 ; 1.135 ; 6.959.174.526 ; 2.068 ; 15.456.118.234 ; 51.608 ; 26.769.623.677 ;
23;02.801.938;BANCO MORGAN STANLEY S.A.;MORGAN STANLEY - PRUDENCIAL; 80 ; 2.171.102.831 ; 211 ; 242.413.720 ; 1.108 ; 8.078.506.960 ; 1.217 ; 5.493.884.725 ; 2.616 ; 15.985.908.236 ; 70 ; 3.181.818.432 ; 244 ; 7.509.076.249 ; 314 ; 10.690.894.681 ; 2.930 ; 26.676.802.917 ;
24;53.518.684;BANCO HSBC S.A.;BANCO HSBC - PRUDENCIAL; 551 ; 3.889.449.087 ; 1.323 ; 403.179.418 ; 1.807 ; 3.124.206.754 ; 2.469 ; 2.639.617.900 ; 6.150 ; 10.056.453.159 ; 1.732 ; 6.243.394.672 ; 1.854 ; 10.191.142.936 ; 3.586 ; 16.434.537.608 ; 9.736 ; 26.490.990.767 ;
25;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 5.010 ; 793.856.703 ; 15.861 ; 646.035.811 ; 38.966 ; 3.146.722.154 ; 47.881 ; 5.046.618.635 ; 107.718 ; 9.633.233.303 ; 13.476 ; 5.210.563.613 ; 35.278 ; 3.437.638.006 ; 48.754 ; 8.648.201.619 ; 156.472 ; 18.281.434.922 ;
26;78.632.767;OURIBANK S.A. BANCO MÚLTIPLO;OURIBANK - PRUDENCIAL; 5.473 ; 787.511.353 ; 28.111 ; 1.590.736.754 ; 329.660 ; 3.124.704.937 ; 339.324 ; 4.802.358.976 ; 702.568 ; 10.305.312.020 ; 7.990 ; 5.249.958.068 ; 67.876 ; 2.716.415.007 ; 75.866 ; 7.966.373.075 ; 778.434 ; 18.271.685.095 ;
27;58.160.789;BANCO SAFRA S.A.;SAFRA - PRUDENCIAL; 3.129 ; 981.889.604 ; 8.532 ; 997.622.748 ; 193.277 ; 5.777.814.618 ; 153.765 ; 1.836.117.902 ; 358.703 ; 9.593.444.872 ; 2.291 ; 2.067.657.852 ; 2.459 ; 5.972.651.857 ; 4.750 ; 8.040.309.709 ; 363.453 ; 17.633.754.581 ;
28;71.027.866;BANCO BS2 S.A.;BS2 - PRUDENCIAL; 3.740 ; 729.960.881 ; 15.836 ; 3.655.902.388 ; 48.896 ; 1.252.626.295 ; 51.413 ; 1.336.700.383 ; 119.885 ; 6.975.189.947 ; 987 ; 6.071.246.350 ; 845 ; 3.033.556.994 ; 1.832 ; 9.104.803.344 ; 121.717 ; 16.079.993.291 ;
29;62.232.889;BANCO DAYCOVAL S.A.;BCO DAYCOVAL S.A - PRUDENCIAL; 3.300 ; 750.825.252 ; 14.948 ; 1.662.041.192 ; 443.464 ; 3.325.159.535 ; 308.161 ; 2.053.141.703 ; 769.873 ; 7.791.167.682 ; 2.816 ; 3.097.056.656 ; 16.121 ; 3.283.459.257 ; 18.937 ; 6.380.515.913 ; 788.810 ; 14.171.683.595 ;
30;28.195.667;BANCO ABC BRASIL S.A.;ABC-BRASIL - PRUDENCIAL; 936 ; 803.150.893 ; 4.394 ; 635.049.444 ; 445 ; 617.951.457 ; 3.513 ; 1.054.756.582 ; 9.288 ; 3.110.908.376 ; 844 ; 5.571.304.720 ; 1.094 ; 5.101.300.203 ; 1.938 ; 10.672.604.923 ; 11.226 ; 13.783.513.299 ;
31;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.;CREDIT AGRICOLE - PRUDENCIAL; 89 ; 1.276.230.897 ; 39 ; 30.190.967 ; 195 ; 201.281.394 ; 394 ; 207.412.430 ; 717 ; 1.715.115.688 ; 526 ; 5.271.291.503 ; 562 ; 6.494.310.807 ; 1.088 ; 11.765.602.310 ; 1.805 ; 13.480.717.998 ;
32;33.923.798;BANCO MASTER S/A;BANCO MASTER - PRUDENCIAL; 869 ; 1.209.256.859 ; 2.134 ; 2.423.264.618 ; 30.876 ; 616.826.700 ; 4.224 ; 705.723.822 ; 38.103 ; 4.955.071.999 ; 451 ; 4.740.878.105 ; 403 ; 3.376.944.384 ; 854 ; 8.117.822.489 ; 38.957 ; 13.072.894.488 ;
33;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;WISE BRASIL CC - PRUDENCIAL; 50.831 ; 14.421.831 ; 295 ; 346.515 ; 9.051.400 ; 3.535.410.550 ; 10.948.104 ; 3.747.144.736 ; 20.050.630 ; 7.297.323.632 ; 7.718 ; 1.806.901.740 ; 7.636 ; 1.611.715.575 ; 15.354 ; 3.418.617.315 ; 20.065.984 ; 10.715.940.947 ;
34;15.114.366;BANCO BOCOM BBM S.A.;BBM - PRUDENCIAL; 452 ; 305.430.891 ; 487 ; 237.776.471 ; 389 ; 1.280.886.136 ; 1.890 ; 1.055.824.608 ; 3.218 ; 2.879.918.106 ; 489 ; 3.753.794.462 ; 535 ; 4.054.263.117 ; 1.024 ; 7.808.057.579 ; 4.242 ; 10.687.975.685 ;
35;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;SCOTIABANK BRASIL - PRUDENCIAL; 18 ; 112.179.556 ; 6 ; 16.560.244 ; 203 ; 1.065.604.206 ; 847 ; 1.711.201.623 ; 1.074 ; 2.905.545.629 ; 120 ; 3.190.541.385 ; 74 ; 2.150.569.141 ; 194 ; 5.341.110.526 ; 1.268 ; 8.246.656.155 ;
36;68.900.810;BANCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL; 176 ; 10.733.604 ; 2.528 ; 197.819.430 ; 1.419.936 ; 2.473.650.617 ; 30.500 ; 612.251.847 ; 1.453.140 ; 3.294.455.498 ; 11.783 ; 1.510.021.501 ; 40.683 ; 3.167.852.036 ; 52.466 ; 4.677.873.537 ; 1.505.606 ; 7.972.329.035 ;
37;58.616.418;BANCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL; 862 ; 545.847.691 ; 4.919 ; 1.684.591.455 ; 297 ; 183.890.790 ; 1.212 ; 148.530.265 ; 7.290 ; 2.562.860.201 ; 675 ; 3.127.579.025 ; 557 ; 1.953.501.887 ; 1.232 ; 5.081.080.912 ; 8.522 ; 7.643.941.113 ;
38;13.059.145;EBURY BANCO DE CÂMBIO S.A.;EBURY BANCO DE CÂMBIO - PRUDENCIAL; 1.007 ; 1.543.690.347 ; 4.021 ; 243.334.831 ; 56.265 ; 1.084.454.771 ; 156.477 ; 1.644.271.719 ; 217.770 ; 4.515.751.668 ; 1.044 ; 867.604.420 ; 1.403 ; 1.576.032.947 ; 2.447 ; 2.443.637.367 ; 220.217 ; 6.959.389.035 ;
39;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;UBS (BRASIL) - PRUDENCIAL; -   ; -   ; -   ; -   ; 658 ; 1.939.204.993 ; 873 ; 2.538.028.716 ; 1.531 ; 4.477.233.709 ; 97 ; 1.357.503.365 ; 77 ; 717.490.720 ; 174 ; 2.074.994.085 ; 1.705 ; 6.552.227.794 ;
40;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL; 1.232 ; 625.265.053 ; 4.711 ; 733.976.417 ; 2.521 ; 1.198.936.993 ; 3.626 ; 663.788.805 ; 12.090 ; 3.221.967.268 ; 460 ; 1.315.837.234 ; 467 ; 1.789.438.384 ; 927 ; 3.105.275.618 ; 13.017 ; 6.327.242.886 ;
41;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;CCB - PRUDENCIAL; 354 ; 437.675.064 ; 1.092 ; 174.897.562 ; 201 ; 1.958.867.895 ; 1.091 ; 1.957.008.412 ; 2.738 ; 4.528.448.933 ; 316 ; 724.637.985 ; 244 ; 1.009.967.420 ; 560 ; 1.734.605.405 ; 3.298 ; 6.263.054.338 ;
42;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.464 ; 1.685.964.710 ; 1.186 ; 1.803.500.341 ; 2.650 ; 3.489.465.051 ; 240 ; 809.824.854 ; 356 ; 692.174.523 ; 596 ; 1.501.999.377 ; 3.246 ; 4.991.464.428 ;
43;07.656.500;BANCO KDB DO BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL; 2 ; 20.000.000 ; 7 ; 2.438.760 ; 1.240 ; 1.281.713.711 ; 2.167 ; 721.287.278 ; 3.416 ; 2.025.439.749 ; 245 ; 1.102.183.446 ; 753 ; 1.702.837.000 ; 998 ; 2.805.020.446 ; 4.414 ; 4.830.460.195 ;
44;28.811.341;STONEX BANCO DE CÂMBIO S.A.;STONEX DTVM - PRUDENCIAL; 674 ; 98.676.842 ; 662 ; 35.140.843 ; 36.977 ; 1.747.629.398 ; 2.089 ; 243.105.151 ; 40.402 ; 2.124.552.234 ; 800 ; 255.709.687 ; 1.733 ; 1.823.792.793 ; 2.533 ; 2.079.502.480 ; 42.935 ; 4.204.054.714 ;
45;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 297 ; 496.052.508 ; -   ; -   ; 321 ; 107.925.459 ; 19 ; 748.171 ; 637 ; 604.726.138 ; 15 ; 1.290.056.006 ; 64 ; 1.925.209.397 ; 79 ; 3.215.265.403 ; 716 ; 3.819.991.541 ;
46;10.690.848;BANCO DA CHINA BRASIL S.A.;BCO DA CHINA BRASIL S.A. - PRUDENCIAL; 290 ; 691.782.772 ; 180 ; 35.356.514 ; 880 ; 304.364.821 ; 596 ; 141.905.121 ; 1.946 ; 1.173.409.228 ; 473 ; 793.236.823 ; 665 ; 1.612.003.128 ; 1.138 ; 2.405.239.951 ; 3.084 ; 3.578.649.179 ;
47;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;BANRISUL - PRUDENCIAL; 4.432 ; 1.212.288.528 ; 5.342 ; 354.656.567 ; 2.712 ; 200.489.867 ; 3.181 ; 106.026.937 ; 15.667 ; 1.873.461.899 ; 170 ; 214.787.547 ; 539 ; 1.171.259.378 ; 709 ; 1.386.046.925 ; 16.376 ; 3.259.508.824 ;
48;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;ADVANCED CC LTDA - PRUDENCIAL; 1.742 ; 65.080.342 ; 19.863 ; 340.369.529 ; 16.444 ; 598.479.139 ; 26.976 ; 707.184.807 ; 65.025 ; 1.711.113.817 ; 2.823 ; 753.838.484 ; 774 ; 370.178.082 ; 3.597 ; 1.124.016.566 ; 68.622 ; 2.835.130.383 ;
49;00.360.305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL; 798 ; 320.714.387 ; 730 ; 50.432.730 ; 58.402 ; 483.784.843 ; 16.104 ; 538.755.135 ; 76.034 ; 1.393.687.095 ; 1.157 ; 599.966.191 ; 1.255 ; 807.818.820 ; 2.412 ; 1.407.785.011 ; 78.446 ; 2.801.472.106 ;
50;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 8.471 ; 500.413.875 ; 10.519 ; 432.724.994 ; 7.771 ; 431.675.138 ; 3.449 ; 393.137.690 ; 30.210 ; 1.757.951.697 ; 153 ; 350.506.187 ; 105 ; 433.856.892 ; 258 ; 784.363.079 ; 30.468 ; 2.542.314.776 ;
51;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 49 ; 154.056.763 ; -   ; -   ; 81 ; 57.731.699 ; 512 ; 210.932.350 ; 642 ; 422.720.812 ; 33 ; 1.002.780.970 ; 43 ; 998.259.955 ; 76 ; 2.001.040.925 ; 718 ; 2.423.761.737 ;
52;62.144.175;BANCO PINE S.A.;PINE - PRUDENCIAL; 392 ; 587.662.329 ; 2.029 ; 299.661.559 ; 177 ; 153.854.616 ; 3.483 ; 294.528.524 ; 6.081 ; 1.335.707.028 ; 153 ; 422.640.714 ; 159 ; 568.753.737 ; 312 ; 991.394.451 ; 6.393 ; 2.327.101.479 ;
53;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 490 ; 18.726.129 ; 2.275 ; 7.853.881 ; 598.048 ; 837.069.071 ; 1.420.974 ; 600.709.991 ; 2.021.787 ; 1.464.359.072 ; 39 ; 504.575.475 ; 54 ; 346.121.438 ; 93 ; 850.696.913 ; 2.021.880 ; 2.315.055.985 ;
54;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; 163 ; 216.689.662 ; 2.757 ; 264.743.709 ; 1.462 ; 545.771.950 ; 7.663 ; 558.703.721 ; 12.045 ; 1.585.909.042 ; 555 ; 354.139.866 ; 605 ; 304.847.658 ; 1.160 ; 658.987.524 ; 13.205 ; 2.244.896.566 ;
55;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 65 ; 3.967.492 ; 1.394 ; 28.037.030 ; 5.498 ; 756.987.446 ; 39.570 ; 829.091.396 ; 46.527 ; 1.618.083.364 ; 3.927 ; 323.333.555 ; 872 ; 227.326.478 ; 4.799 ; 550.660.033 ; 51.326 ; 2.168.743.397 ;
56;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 137 ; 6.736.695 ; 2.192 ; 110.783.242 ; 2.065 ; 544.393.355 ; 6.691 ; 806.013.541 ; 11.085 ; 1.467.926.833 ; 1.823 ; 501.188.835 ; 419 ; 135.475.799 ; 2.242 ; 636.664.634 ; 13.327 ; 2.104.591.467 ;
57;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 82 ; 7.303.039 ; 360 ; 37.058.995 ; 2.243 ; 491.258.652 ; 3.725 ; 940.530.073 ; 6.410 ; 1.476.150.759 ; 166 ; 552.025.841 ; 29 ; 66.912.695 ; 195 ; 618.938.536 ; 6.605 ; 2.095.089.295 ;
58;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 28 ; 231.407.583 ; 77 ; 6.110.393 ; 118 ; 115.118.225 ; 172 ; 164.804.346 ; 395 ; 517.440.547 ; 61 ; 539.503.902 ; 77 ; 715.227.046 ; 138 ; 1.254.730.948 ; 533 ; 1.772.171.495 ;
59;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 130 ; 494.134.068 ; 198 ; 398.505.837 ; 328 ; 892.639.905 ; 43 ; 370.449.120 ; 29 ; 466.776.226 ; 72 ; 837.225.346 ; 400 ; 1.729.865.251 ;
60;00.038.166;BANCO CENTRAL DO BRASIL; ; -   ; -   ; -   ; -   ; 28 ; 102.916.691 ; -   ; -   ; 28 ; 102.916.691 ; -   ; -   ; 1 ; 1.500.000.000 ; 1 ; 1.500.000.000 ; 29 ; 1.602.916.691 ;
61;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 101.570 ; 202.238.960 ; 523.311 ; 708.097.057 ; 624.881 ; 910.336.017 ; 1.349 ; 506.169.882 ; -   ; -   ; 1.349 ; 506.169.882 ; 626.230 ; 1.416.505.899 ;
62;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 1.058 ; 23.427.703 ; 7.960 ; 222.104.543 ; 11.917 ; 102.389.784 ; 19.352 ; 133.583.007 ; 40.287 ; 481.505.037 ; 4.461 ; 451.989.404 ; 1.064 ; 222.178.871 ; 5.525 ; 674.168.275 ; 45.812 ; 1.155.673.312 ;
63;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 10 ; 125.038.412 ; 32 ; 17.232.264 ; 64 ; 78.448.665 ; 90 ; 64.553.837 ; 196 ; 285.273.178 ; 85 ; 355.012.941 ; 83 ; 464.345.229 ; 168 ; 819.358.170 ; 364 ; 1.104.631.348 ;
64;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 54 ; 426.402.667 ; 73 ; 15.164.498 ; 42 ; 78.231.696 ; 310 ; 16.021.208 ; 479 ; 535.820.069 ; 17 ; 45.544.149 ; 37 ; 519.293.008 ; 54 ; 564.837.157 ; 533 ; 1.100.657.226 ;
65;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 5.452 ; 1.964.596 ; 213.963 ; 57.583.996 ; 1.141.529 ; 401.124.029 ; 1.639.785 ; 419.910.440 ; 3.000.729 ; 880.583.061 ; 411 ; 116.815.326 ; 738 ; 43.106.722 ; 1.149 ; 159.922.048 ; 3.001.878 ; 1.040.505.109 ;
66;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 15 ; 116.498 ; 15 ; 116.498 ; 18 ; 557.490.579 ; 8 ; 462.229.805 ; 26 ; 1.019.720.384 ; 41 ; 1.019.836.882 ;
