Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em ABRIL / 2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
10;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.; 174 ; 255.584.426 ; 613 ; 259.872.906 ; 154 ; 475.553.773 ; 352 ; 603.418.069 ; 1.293 ; 1.594.429.173 ; 289 ; 4.056.133.794 ; 304 ; 3.937.831.358 ; 593 ; 7.993.965.152 ; 1.886 ; 9.588.394.325 ;
11;03.532.415;BANCO ABN AMRO S.A.;;;;; 222 ; 1.954.229.125 ; 243 ; 2.112.026.109 ; 465 ; 4.066.255.234 ; 14 ; 290.500.000 ; 13 ; 320.000.000 ; 27 ; 610.500.000 ; 492 ; 4.676.755.234 ;
12;60.498.557;BANCO MUFG BRASIL S.A.; 117 ; 49.882.602 ; 385 ; 43.431.718 ; 255 ; 302.152.446 ; 320 ; 346.409.853 ; 1.077 ; 741.876.619 ; 639 ; 1.554.503.878 ; 653 ; 1.542.044.654 ; 1.292 ; 3.096.548.532 ; 2.369 ; 3.838.425.151 ;
13;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 63 ; 770.286.357 ; 9 ; 3.832.343 ; 107 ; 407.756.086 ; 273 ; 290.928.777 ; 452 ; 1.472.803.564 ; 71 ; 230.342.537 ; 121 ; 1.534.344.743 ; 192 ; 1.764.687.280 ; 644 ; 3.237.490.843 ;
14;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;; 1 ; 74.699.681 ; 229 ; 645.965.061 ; 228 ; 1.488.074.243 ; 458 ; 2.208.738.986 ; 27 ; 882.628.255 ; 6 ; 52.628.957 ; 33 ; 935.257.212 ; 491 ; 3.143.996.198 ;
15;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;;;;; 135 ; 1.091.572.042 ; 123 ; 604.992.050 ; 258 ; 1.696.564.093 ; 40 ; 421.410.783 ; 63 ; 907.612.257 ; 103 ; 1.329.023.040 ; 361 ; 3.025.587.132 ;
16;28.195.667;BANCO ABC BRASIL S.A.; 152 ; 245.980.600 ; 314 ; 91.309.528 ; 103 ; 231.612.610 ; 542 ; 621.609.097 ; 1.111 ; 1.190.511.836 ; 112 ; 829.706.374 ; 155 ; 971.336.229 ; 267 ; 1.801.042.602 ; 1.378 ; 2.991.554.438 ;
17;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 14 ; 81.494.428 ; 7 ; 30.428.752 ; 13 ; 597.269.534 ; 110 ; 389.560.398 ; 144 ; 1.098.753.112 ; 40 ; 798.103.636 ; 53 ; 926.983.110 ; 93 ; 1.725.086.746 ; 237 ; 2.823.839.858 ;
18;59.588.111;BANCO VOTORANTIM S.A.; 279 ; 345.303.516 ; 814 ; 142.834.387 ; 289 ; 365.609.617 ; 676 ; 203.697.274 ; 2.058 ; 1.057.444.795 ; 302 ; 315.061.738 ; 545 ; 1.354.404.760 ; 847 ; 1.669.466.497 ; 2.905 ; 2.726.911.292 ;
19;53.518.684;BANCO HSBC S.A.; 32 ; 204.597.239 ; 109 ; 339.515.574 ; 69 ; 238.874.139 ; 114 ; 75.144.377 ; 324 ; 858.131.329 ; 174 ; 814.108.001 ; 186 ; 855.219.225 ; 360 ; 1.669.327.226 ; 684 ; 2.527.458.556 ;
20;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 925 ; 82.993.580 ; 2.243 ; 128.667.768 ; 3.256 ; 277.438.608 ; 6.816 ; 699.456.516 ; 13.240 ; 1.188.556.472 ; 1.733 ; 771.880.283 ; 5.877 ; 279.136.231 ; 7.610 ; 1.051.016.514 ; 20.850 ; 2.239.572.986 ;
21;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;; 1 ; 72.779 ; 127 ; 279.895.796 ; 179 ; 232.783.684 ; 307 ; 512.752.259 ; 54 ; 901.190.386 ; 54 ; 771.183.710 ; 108 ; 1.672.374.096 ; 415 ; 2.185.126.355 ;
22;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 67 ; 162.863.982 ; 181 ; 38.148.181 ; 62 ; 6.719.750 ; 105 ; 158.871.754 ; 415 ; 366.603.667 ; 84 ; 884.813.640 ; 90 ; 815.361.504 ; 174 ; 1.700.175.144 ; 589 ; 2.066.778.811 ;
23;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 114 ; 493.041.029 ; 196 ; 61.815.426 ; 231 ; 268.604.930 ; 339 ; 355.149.288 ; 880 ; 1.178.610.673 ; 140 ; 304.826.739 ; 153 ; 515.851.428 ; 293 ; 820.678.167 ; 1.173 ; 1.999.288.840 ;
24;33.264.668;BANCO XP S.A.; 310 ; 260.830.080 ; 1.986 ; 350.296.773 ; 1.393 ; 266.501.002 ; 3.553 ; 449.386.304 ; 7.242 ; 1.327.014.158 ; 65 ; 494.733.308 ; 47 ; 156.498.684 ; 112 ; 651.231.992 ; 7.354 ; 1.978.246.150 ;
25;31.872.495;BANCO C6 S.A.; 76 ; 99.399.011 ; 559 ; 64.621.523 ; 3.189 ; 208.885.943 ; 46.206 ; 244.825.950 ; 50.030 ; 617.732.428 ; 149 ; 634.419.680 ; 182 ; 537.588.523 ; 331 ; 1.172.008.203 ; 50.361 ; 1.789.740.631 ;
26;58.160.789;BANCO SAFRA S.A.; 280 ; 144.729.935 ; 820 ; 180.143.265 ; 932 ; 466.693.125 ; 1.903 ; 122.592.207 ; 3.935 ; 914.158.532 ; 190 ; 287.203.754 ; 206 ; 580.497.338 ; 396 ; 867.701.092 ; 4.331 ; 1.781.859.623 ;
27;02.801.938;BANCO MORGAN STANLEY S.A.; 8 ; 51.100.000 ; 37 ; 5.007.913 ; 494 ; 586.674.409 ; 480 ; 570.719.889 ; 1.019 ; 1.213.502.211 ; 8 ; 217.655.055 ; 11 ; 297.645.657 ; 19 ; 515.300.712 ; 1.038 ; 1.728.802.924 ;
28;78.632.767;BANCO OURINVEST S.A.; 1.090 ; 117.762.067 ; 1.992 ; 123.872.784 ; 15.614 ; 161.687.543 ; 81.439 ; 302.475.160 ; 100.135 ; 705.797.554 ; 553 ; 556.830.931 ; 12.797 ; 406.797.623 ; 13.350 ; 963.628.554 ; 113.485 ; 1.669.426.108 ;
29;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 84 ; 3.245.209 ; 645 ; 26.284.682 ; 215 ; 17.020.875 ; 12.097 ; 22.043.161 ; 13.041 ; 68.593.928 ; 384 ; 724.551.766 ; 451 ; 685.941.261 ; 835 ; 1.410.493.027 ; 13.876 ; 1.479.086.954 ;
30;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 6 ; 54.650.000 ;;; 18 ; 39.699.865 ; 54 ; 75.747.923 ; 78 ; 170.097.787 ; 62 ; 618.807.021 ; 60 ; 620.328.488 ; 122 ; 1.239.135.509 ; 200 ; 1.409.233.296 ;
31;62.232.889;BANCO DAYCOVAL S.A.; 634 ; 157.075.803 ; 1.260 ; 144.627.066 ; 103.753 ; 164.359.535 ; 3.761 ; 166.843.081 ; 109.408 ; 632.905.485 ; 470 ; 344.279.293 ; 1.326 ; 351.921.500 ; 1.796 ; 696.200.793 ; 111.204 ; 1.329.106.278 ;
32;07.679.404;BANCO TOPÁZIO S.A.; 58 ; 35.308.843 ; 30 ; 1.483.570 ; 196 ; 73.683.651 ; 950 ; 485.129.965 ; 1.234 ; 595.606.029 ; 605 ; 529.560.613 ; 1.607 ; 151.787.495 ; 2.212 ; 681.348.107 ; 3.446 ; 1.276.954.137 ;
33;68.900.810;BANCO RENDIMENTO S.A.; 43 ; 4.443.127 ; 147 ; 81.942.159 ; 137.679 ; 306.674.057 ; 2.257 ; 115.770.018 ; 140.126 ; 508.829.360 ; 1.195 ; 243.709.313 ; 7.520 ; 372.372.563 ; 8.715 ; 616.081.876 ; 148.841 ; 1.124.911.236 ;
34;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 45 ; 53.666.277 ; 145 ; 37.651.312 ; 23 ; 158.412.071 ; 247 ; 183.934.028 ; 460 ; 433.663.687 ; 42 ; 299.696.227 ; 37 ; 356.249.477 ; 79 ; 655.945.704 ; 539 ; 1.089.609.391 ;
35;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 136 ; 164.149.757 ; 585 ; 131.637.698 ; 308 ; 116.954.855 ; 449 ; 111.661.344 ; 1.478 ; 524.403.654 ; 59 ; 170.236.960 ; 64 ; 172.687.298 ; 123 ; 342.924.258 ; 1.601 ; 867.327.912 ;
36;58.616.418;BANCO FIBRA S.A.; 116 ; 190.274.869 ; 752 ; 136.548.825 ; 26 ; 8.471.398 ; 241 ; 14.109.846 ; 1.135 ; 349.404.938 ; 71 ; 218.723.936 ; 70 ; 268.220.289 ; 141 ; 486.944.225 ; 1.276 ; 836.349.163 ;
37;10.690.848;BANCO DA CHINA BRASIL S.A.; 26 ; 251.717.644 ; 20 ; 5.331.255 ; 19 ; 2.149.964 ; 80 ; 22.001.258 ; 145 ; 281.200.121 ; 37 ; 130.799.248 ; 72 ; 357.364.186 ; 109 ; 488.163.434 ; 254 ; 769.363.555 ;
38;71.027.866;BANCO BS2 S.A.; 417 ; 105.994.479 ; 1.011 ; 68.451.326 ; 8.688 ; 210.838.298 ; 19.006 ; 122.350.632 ; 29.122 ; 507.634.736 ; 31 ; 59.281.104 ; 50 ; 185.820.699 ; 81 ; 245.101.803 ; 29.203 ; 752.736.539 ;
39;00.997.185;BANCO B3 S.A.;;;;; 225 ; 321.031.233 ; 188 ; 300.465.029 ; 413 ; 621.496.263 ; 25 ; 44.573.340 ; 41 ; 65.135.962 ; 66 ; 109.709.302 ; 479 ; 731.205.564 ;
40;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;;;;; 20.837 ; 169.824.033 ; 298.143 ; 201.343.037 ; 318.980 ; 371.167.069 ; 1.499 ; 193.890.805 ; 1.491 ; 162.376.265 ; 2.990 ; 356.267.069 ; 321.970 ; 727.434.139 ;
41;15.114.366;BANCO BOCOM BBM S.A.; 6 ; 22.732.809 ; 93 ; 18.056.210 ; 27 ; 89.032.862 ; 230 ; 58.641.641 ; 356 ; 188.463.523 ; 19 ; 251.563.313 ; 20 ; 261.448.578 ; 39 ; 513.011.892 ; 395 ; 701.475.414 ;
42;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 9 ; 71.494.154 ; 14 ; 4.793.053 ; 5 ; 43.800.192 ; 386 ; 235.378.016 ; 414 ; 355.465.414 ; 16 ; 198.740.150 ; 5 ; 72.038.100 ; 21 ; 270.778.250 ; 435 ; 626.243.664 ;
43;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 2 ; 3.873.881 ;;; 2 ; 3.873.881 ;;; 3 ; 571.000.000 ; 3 ; 571.000.000 ; 5 ; 574.873.881 ;
44;33.923.798;BANCO MASTER S/A; 105 ; 39.547.767 ; 331 ; 13.220.626 ; 21.174 ; 82.875.372 ; 61.420 ; 165.882.401 ; 83.030 ; 301.526.167 ; 83 ; 116.005.912 ; 61 ; 79.693.022 ; 144 ; 195.698.934 ; 83.174 ; 497.225.101 ;
45;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 15 ; 2.079.043 ; 208 ; 22.598.035 ; 300 ; 85.907.767 ; 997 ; 154.742.121 ; 1.520 ; 265.326.966 ; 161 ; 148.023.079 ; 68 ; 58.641.259 ; 229 ; 206.664.338 ; 1.749 ; 471.991.304 ;
46;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 988 ; 48.907.004 ; 926 ; 43.108.226 ; 581 ; 111.177.847 ; 386 ; 35.064.827 ; 2.881 ; 238.257.904 ; 8 ; 27.366.420 ; 6 ; 108.809.025 ; 14 ; 136.175.445 ; 2.895 ; 374.433.349 ;
47;03.609.817;BANCO CARGILL S.A.; 17 ; 126.812.515 ;;; 7 ; 27.241.217 ; 103 ; 42.564.124 ; 127 ; 196.617.856 ; 3 ; 70.000.000 ; 4 ; 102.250.000 ; 7 ; 172.250.000 ; 134 ; 368.867.856 ;
48;00.360.305;CAIXA ECONOMICA FEDERAL; 135 ; 37.154.252 ; 58 ; 5.851.328 ; 7.701 ; 41.712.997 ; 885 ; 56.352.109 ; 8.779 ; 141.070.686 ; 200 ; 91.177.739 ; 221 ; 98.127.198 ; 421 ; 189.304.937 ; 9.200 ; 330.375.623 ;
49;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 188 ; 6.965.096 ; 1.590 ; 35.343.823 ; 1.922 ; 46.983.050 ; 3.802 ; 69.388.056 ; 7.502 ; 158.680.025 ; 443 ; 68.441.463 ; 100 ; 17.676.308 ; 543 ; 86.117.770 ; 8.045 ; 244.797.795 ;
50;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 28 ; 76.170.284 ;;; 29 ; 11.656.280 ; 1 ; 13.897 ; 58 ; 87.840.461 ; 3 ; 150.000.000 ; 1 ; 151.032 ; 4 ; 150.151.032 ; 62 ; 237.991.493 ;
51;07.656.500;BANCO KDB DO BRASIL S.A.; 1 ; 10.000.000 ; 7 ; 1.310.719 ; 116 ; 44.616.607 ; 338 ; 98.256.255 ; 462 ; 154.183.582 ; 67 ; 64.054.973 ; 9 ; 18.740.000 ; 76 ; 82.794.973 ; 538 ; 236.978.555 ;
52;61.024.352;BANCO VOITER S.A.; 35 ; 5.275.103 ; 322 ; 45.418.590 ; 103 ; 10.148.427 ; 686 ; 67.527.115 ; 1.146 ; 128.369.235 ; 48 ; 104.514.129 ; 32 ; 2.512.731 ; 80 ; 107.026.860 ; 1.226 ; 235.396.095 ;
53;13.059.145;BEXS BANCO DE CÂMBIO S/A; 15 ; 187.337 ; 87 ; 3.909.211 ; 8.854 ; 21.767.427 ; 114.814 ; 95.795.381 ; 123.770 ; 121.659.357 ; 265 ; 88.787.560 ; 21 ; 10.961.031 ; 286 ; 99.748.592 ; 124.056 ; 221.407.948 ;
54;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 184 ; 5.262.660 ; 770 ; 37.395.968 ; 5.092 ; 26.975.042 ; 3.063 ; 57.093.737 ; 9.109 ; 126.727.407 ; 2.323 ; 78.048.207 ; 118 ; 15.914.690 ; 2.441 ; 93.962.898 ; 11.550 ; 220.690.304 ;
55;28.811.341;STONEX BANCO DE CÂMBIO S.A.; 37 ; 4.612.734 ; 45 ; 1.245.595 ; 3.767 ; 97.058.369 ; 233 ; 7.563.937 ; 4.082 ; 110.480.636 ; 74 ; 5.005.418 ; 159 ; 97.870.007 ; 233 ; 102.875.425 ; 4.315 ; 213.356.061 ;
56;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 25 ; 51.292.474 ; 21 ; 3.022.059 ; 16 ; 5.338.586 ; 79 ; 11.138.764 ; 141 ; 70.791.883 ; 11 ; 34.269.006 ; 19 ; 69.748.200 ; 30 ; 104.017.206 ; 171 ; 174.809.088 ;
57;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 4 ; 529.963 ; 23 ; 4.000.944 ; 32 ; 67.693.626 ; 39 ; 59.614.612 ; 98 ; 131.839.145 ; 11 ; 4.433.795 ; 10 ; 34.310.606 ; 21 ; 38.744.401 ; 119 ; 170.583.547 ;
58;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 663 ; 60.552.460 ; 431 ; 30.192.239 ; 399 ; 11.173.019 ; 571 ; 16.542.118 ; 2.064 ; 118.459.836 ; 11 ; 10.623.829 ; 26 ; 34.460.047 ; 37 ; 45.083.875 ; 2.101 ; 163.543.711 ;
59;60.889.128;BANCO SOFISA S.A.; 231 ; 80.727.338 ; 37 ; 6.995.383 ; 12 ; 4.258.386 ; 106 ; 4.673.816 ; 386 ; 96.654.923 ; 15 ; 4.450.184 ; 29 ; 58.500.958 ; 44 ; 62.951.141 ; 430 ; 159.606.065 ;
60;61.186.680;BANCO BMG S.A.; 1 ; 2.000.967 ; 2 ; 1.069.238 ; 16 ; 1.429.511 ; 31 ; 8.306.797 ; 50 ; 12.806.513 ; 3 ; 80.000.000 ; 2 ; 64.000.000 ; 5 ; 144.000.000 ; 55 ; 156.806.513 ;
61;45.246.410;BANCO GENIAL S.A.; 24 ; 2.236.542 ; 38 ; 6.241.256 ; 253 ; 23.187.063 ; 275 ; 57.242.307 ; 590 ; 88.907.169 ; 18 ; 50.510.035 ; 10 ; 11.477.520 ; 28 ; 61.987.555 ; 618 ; 150.894.724 ;
62;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 127 ; 2.594.553 ; 809 ; 24.543.586 ; 542 ; 12.973.104 ; 1.569 ; 22.372.055 ; 3.047 ; 62.483.297 ; 773 ; 46.524.575 ; 76 ; 15.011.604 ; 849 ; 61.536.179 ; 3.896 ; 124.019.476 ;
63;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 8.126 ; 37.478.343 ; 13.628 ; 53.397.595 ; 21.754 ; 90.875.937 ; 121 ; 24.510.815 ; 351 ; 5.826.286 ; 472 ; 30.337.101 ; 22.226 ; 121.213.039 ;
64;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 673 ; 7.012.844 ; 4.279 ; 55.284.194 ; 4.952 ; 62.297.038 ; 2.530 ; 52.961.051 ; 735 ; 3.595.050 ; 3.265 ; 56.556.101 ; 8.217 ; 118.853.139 ;
65;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 94 ; 2.555.824 ; 677 ; 13.396.307 ; 2.695 ; 11.721.844 ; 2.021 ; 28.478.580 ; 5.487 ; 56.152.555 ; 2.858 ; 37.777.436 ; 234 ; 10.249.916 ; 3.092 ; 48.027.352 ; 8.579 ; 104.179.907 ;
66;62.144.175;BANCO PINE S.A.; 28 ; 23.927.713 ; 174 ; 19.662.000 ; 5 ; 3.798.437 ; 27 ; 5.617.362 ; 234 ; 53.005.512 ; 4 ; 23.102.158 ; 3 ; 22.326.000 ; 7 ; 45.428.158 ; 241 ; 98.433.670 ;
67;30.723.886;BANCO MODAL S.A.; 8 ; 1.594.315 ; 45 ; 7.851.256 ; 124 ; 29.795.778 ; 160 ; 40.729.835 ; 337 ; 79.971.184 ; 2 ; 18.005.912 ; 1 ; 6.035 ; 3 ; 18.011.947 ; 340 ; 97.983.131 ;
68;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 52 ; 893.958 ; 250 ; 4.485.734 ; 2.216 ; 14.655.077 ; 3.641 ; 40.643.047 ; 6.159 ; 60.677.815 ; 871 ; 32.844.477 ; 47 ; 3.119.087 ; 918 ; 35.963.564 ; 7.077 ; 96.641.379 ;
69;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 3 ; 30.035.476 ; 14 ; 14.051.567 ; 2 ; 399.236 ; 38 ; 10.851.277 ; 57 ; 55.337.556 ; 3 ; 10.000.000 ; 1 ; 25.000.000 ; 4 ; 35.000.000 ; 61 ; 90.337.556 ;
70;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 33 ; 27.154.062 ; 23 ; 2.707.661 ; 43 ; 2.221.151 ; 98 ; 9.985.745 ; 197 ; 42.068.619 ; 32 ; 19.340.035 ; 34 ; 28.764.059 ; 66 ; 48.104.093 ; 263 ; 90.172.712 ;
71;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 160 ; 3.790.979 ; 1.159 ; 30.547.355 ; 353 ; 6.184.466 ; 1.066 ; 10.944.312 ; 2.738 ; 51.467.113 ; 447 ; 33.933.975 ; 23 ; 2.523.902 ; 470 ; 36.457.877 ; 3.208 ; 87.924.990 ;
72;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 156 ; 3.289.916 ; 835 ; 25.589.931 ; 511 ; 7.824.519 ; 580 ; 7.977.763 ; 2.082 ; 44.682.129 ; 413 ; 28.875.873 ; 70 ; 6.432.835 ; 483 ; 35.308.707 ; 2.565 ; 79.990.836 ;
73;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 1 ; 26.295 ; 99 ; 5.949.360 ; 493 ; 2.540.148 ; 1.405 ; 13.976.066 ; 1.998 ; 22.491.869 ; 1.532 ; 35.881.728 ; 74 ; 18.087.574 ; 1.606 ; 53.969.302 ; 3.604 ; 76.461.171 ;
74;92.894.922;BANCO ORIGINAL S.A.; 2 ; 2.248.894 ; 3 ; 34.158.890 ; 83 ; 770.699 ; 157 ; 4.250.004 ; 245 ; 41.428.488 ; 4 ; 30.038.096 ; 3 ; 38.295 ; 7 ; 30.076.391 ; 252 ; 71.504.879 ;
75;59.118.133;BANCO LUSO BRASILEIRO S.A.; 75 ; 11.843.400 ; 104 ; 8.618.454 ; 37 ; 8.433.859 ; 174 ; 3.236.003 ; 390 ; 32.131.716 ; 169 ; 12.169.190 ; 95 ; 20.578.692 ; 264 ; 32.747.882 ; 654 ; 64.879.598 ;
76;00.416.968;BANCO INTER S.A.; 21 ; 878.862 ; 8 ; 974.126 ; 15.951 ; 21.939.997 ; 15.295 ; 22.627.730 ; 31.275 ; 46.420.715 ; 13 ; 6.745.163 ; 11 ; 5.431.136 ; 24 ; 12.176.299 ; 31.299 ; 58.597.014 ;
77;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 3 ; 170.604 ; 30 ; 12.432.242 ; 61 ; 2.764.734 ; 139 ; 14.572.950 ; 233 ; 29.940.530 ; 53 ; 25.853.761 ; 8 ; 1.689.857 ; 61 ; 27.543.619 ; 294 ; 57.484.149 ;
78;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 87 ; 7.989.758 ; 217 ; 7.147.916 ; 406 ; 3.348.441 ; 1.608 ; 10.678.581 ; 2.318 ; 29.164.696 ; 907 ; 17.002.380 ; 111 ; 10.488.945 ; 1.018 ; 27.491.325 ; 3.336 ; 56.656.021 ;
79;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 19 ; 388.608 ; 559 ; 18.425.000 ; 227 ; 3.155.977 ; 579 ; 6.177.459 ; 1.384 ; 28.147.045 ; 908 ; 24.249.177 ; 161 ; 3.238.826 ; 1.069 ; 27.488.004 ; 2.453 ; 55.635.048 ;
80;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 5 ; 7.941.372 ;;; 5 ; 13.897 ; 37 ; 16.611.611 ; 47 ; 24.566.880 ; 3 ; 20.377.545 ; 2 ; 10.375.375 ; 5 ; 30.752.920 ; 52 ; 55.319.800 ;
81;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 9 ; 1.466.334 ; 6 ; 72.949 ; 2 ; 42.747 ; 32 ; 25.462.634 ; 49 ; 27.044.664 ; 5 ; 23.851.000 ; 1 ; 100.000 ; 6 ; 23.951.000 ; 55 ; 50.995.664 ;
