Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Abril/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
16;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;STATE STREET BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 705 ; 2.375.056.823 ; 823 ; 2.585.512.131 ; 1.528 ; 4.960.568.954 ; 69 ; 1.006.233.812 ; 64 ; 794.892.064 ; 133 ; 1.801.125.876 ; 1.661 ; 6.761.694.830 ;
17;60.498.557;BANCO MUFG BRASIL S.A.;BCO MUFG BRASIL S.A. - PRUDENCIAL; 145 ; 227.207.789 ; 543 ; 47.519.888 ; 280 ; 204.064.161 ; 403 ; 255.062.408 ; 1.371 ; 733.854.246 ; 722 ; 2.355.176.478 ; 742 ; 2.392.355.145 ; 1.464 ; 4.747.531.623 ; 2.835 ; 5.481.385.869 ;
18;33.264.668;BANCO XP S.A.;XP - PRUDENCIAL; 1.227 ; 158.899.766 ; 7.744 ; 344.116.222 ; 11.628 ; 292.953.314 ; 33.936 ; 790.778.118 ; 54.535 ; 1.586.747.420 ; 141 ; 2.136.580.093 ; 174 ; 1.647.044.674 ; 315 ; 3.783.624.767 ; 54.850 ; 5.370.372.187 ;
19;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.;BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL; 129 ; 402.002.900 ; 1 ; 494.247 ; 62 ; 384.439.464 ; 172 ; 291.591.665 ; 364 ; 1.078.528.276 ; 108 ; 1.805.113.798 ; 131 ; 2.274.154.218 ; 239 ; 4.079.268.016 ; 603 ; 5.157.796.292 ;
20;31.872.495;BANCO C6 S.A.;BANCO C6 - PRUDENCIAL; 218 ; 182.770.424 ; 759 ; 151.236.146 ; 2.492 ; 833.148.311 ; 4.847 ; 729.965.503 ; 8.316 ; 1.897.120.384 ; 149 ; 856.948.500 ; 178 ; 1.097.196.983 ; 327 ; 1.954.145.483 ; 8.643 ; 3.851.265.867 ;
21;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 42 ; 1.530.033.817 ; 27 ; 8.995.735 ; 69 ; 1.539.029.552 ; 4 ; 3.730.000 ; 23 ; 1.526.484.225 ; 27 ; 1.530.214.225 ; 96 ; 3.069.243.777 ;
22;53.518.684;BANCO HSBC S.A.;BANCO HSBC - PRUDENCIAL; 55 ; 344.865.699 ; 201 ; 124.496.272 ; 252 ; 236.998.717 ; 310 ; 462.144.841 ; 818 ; 1.168.505.529 ; 272 ; 913.896.463 ; 266 ; 962.076.103 ; 538 ; 1.875.972.566 ; 1.356 ; 3.044.478.095 ;
23;61.088.183;BANCO MIZUHO DO BRASIL S.A.;MIZUHO - PRUDENCIAL; 79 ; 159.291.852 ; 214 ; 99.110.116 ; 122 ; 89.901.787 ; 183 ; 236.692.242 ; 598 ; 584.995.997 ; 144 ; 1.296.179.719 ; 144 ; 1.074.204.274 ; 288 ; 2.370.383.993 ; 886 ; 2.955.379.990 ;
24;02.801.938;BANCO MORGAN STANLEY S.A.;MORGAN STANLEY - PRUDENCIAL; 6 ; 195.000.000 ; -   ; -   ; 157 ; 817.902.296 ; 155 ; 583.662.338 ; 318 ; 1.596.564.634 ; 14 ; 476.854.731 ; 24 ; 823.453.409 ; 38 ; 1.300.308.140 ; 356 ; 2.896.872.774 ;
25;71.027.866;BANCO BS2 S.A.;BS2 - PRUDENCIAL; 551 ; 103.271.891 ; 2.266 ; 472.079.793 ; 4.989 ; 129.710.885 ; 7.608 ; 289.154.508 ; 15.414 ; 994.217.077 ; 162 ; 1.013.837.302 ; 136 ; 520.043.280 ; 298 ; 1.533.880.582 ; 15.712 ; 2.528.097.659 ;
26;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.;CREDIT AGRICOLE - PRUDENCIAL; 18 ; 196.503.040 ; 6 ; 1.069.205 ; 39 ; 348.901.282 ; 56 ; 92.373.465 ; 119 ; 638.846.992 ; 42 ; 669.105.840 ; 52 ; 970.426.532 ; 94 ; 1.639.532.372 ; 213 ; 2.278.379.364 ;
27;62.232.889;BANCO DAYCOVAL S.A.;BCO DAYCOVAL S.A - PRUDENCIAL; 398 ; 107.973.398 ; 1.664 ; 330.189.087 ; 60.381 ; 684.304.652 ; 34.098 ; 301.416.341 ; 96.541 ; 1.423.883.478 ; 250 ; 317.588.030 ; 1.691 ; 527.485.372 ; 1.941 ; 845.073.402 ; 98.482 ; 2.268.956.880 ;
28;78.632.767;OURIBANK S.A. BANCO MÚLTIPLO;OURIBANK - PRUDENCIAL; 864 ; 164.476.474 ; 4.231 ; 240.207.005 ; 66.130 ; 284.901.587 ; 316.310 ; 466.196.707 ; 387.535 ; 1.155.781.773 ; 1.169 ; 673.570.233 ; 7.331 ; 407.043.329 ; 8.500 ; 1.080.613.562 ; 396.035 ; 2.236.395.335 ;
29;07.679.404;BANCO TOPÁZIO S.A.;BANCO TOPÁZIO S.A. - PRUDENCIAL; 181 ; 31.225.894 ; 730 ; 3.488.308 ; 34.510 ; 134.371.678 ; 69.028 ; 854.706.461 ; 104.449 ; 1.023.792.341 ; 736 ; 938.048.968 ; 2.616 ; 245.557.227 ; 3.352 ; 1.183.606.195 ; 107.801 ; 2.207.398.536 ;
30;11.703.662;BANCO TRAVELEX S.A.;BANCO TRAVELEX - PRUDENCIAL; 517 ; 64.888.212 ; 2.115 ; 67.512.460 ; 6.134 ; 107.484.331 ; 5.334 ; 157.956.899 ; 14.100 ; 397.841.902 ; 2.134 ; 812.927.325 ; 3.736 ; 777.287.239 ; 5.870 ; 1.590.214.564 ; 19.970 ; 1.988.056.466 ;
31;33.923.798;BANCO MASTER S/A;BANCO MASTER - PRUDENCIAL; 77 ; 29.009.148 ; 239 ; 198.103.973 ; 4.883 ; 402.304.471 ; 1.025 ; 204.327.198 ; 6.224 ; 833.744.790 ; 70 ; 563.709.441 ; 48 ; 568.306.200 ; 118 ; 1.132.015.641 ; 6.342 ; 1.965.760.431 ;
32;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL; 128 ; 119.074.804 ; 656 ; 59.513.488 ; 316 ; 119.691.474 ; 439 ; 63.763.987 ; 1.539 ; 362.043.753 ; 76 ; 681.452.846 ; 86 ; 822.741.814 ; 162 ; 1.504.194.660 ; 1.701 ; 1.866.238.413 ;
33;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;WISE BRASIL CC - PRUDENCIAL; 7.703 ; 2.149.435 ; 363 ; 322.660 ; 1.337.765 ; 550.259.059 ; 1.643.032 ; 541.432.633 ; 2.988.863 ; 1.094.163.787 ; 959 ; 367.946.946 ; 954 ; 383.275.368 ; 1.913 ; 751.222.314 ; 2.990.776 ; 1.845.386.101 ;
34;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;SCOTIABANK BRASIL - PRUDENCIAL; 1 ; 20.000.000 ; -   ; -   ; 19 ; 202.901.471 ; 95 ; 174.929.137 ; 115 ; 397.830.608 ; 5 ; 205.194.482 ; 22 ; 755.194.419 ; 27 ; 960.388.901 ; 142 ; 1.358.219.509 ;
35;58.160.789;BANCO SAFRA S.A.;SAFRA - PRUDENCIAL; 388 ; 143.844.824 ; 1.181 ; 134.456.151 ; 22.450 ; 163.798.665 ; 16.282 ; 285.556.879 ; 40.301 ; 727.656.519 ; 351 ; 372.989.527 ; 342 ; 256.428.897 ; 693 ; 629.418.424 ; 40.994 ; 1.357.074.943 ;
36;28.195.667;BANCO ABC BRASIL S.A.;ABC-BRASIL - PRUDENCIAL; 128 ; 84.216.069 ; 753 ; 103.329.787 ; 85 ; 83.830.582 ; 594 ; 75.933.104 ; 1.560 ; 347.309.542 ; 148 ; 453.349.266 ; 176 ; 507.040.354 ; 324 ; 960.389.620 ; 1.884 ; 1.307.699.162 ;
37;15.114.366;BANCO BOCOM BBM S.A.;BBM - PRUDENCIAL; 24 ; 11.094.161 ; 80 ; 36.470.322 ; 58 ; 68.013.180 ; 273 ; 72.706.275 ; 435 ; 188.283.938 ; 75 ; 396.856.952 ; 83 ; 554.887.225 ; 158 ; 951.744.177 ; 593 ; 1.140.028.115 ;
38;68.900.810;BANCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL; 84 ; 6.630.858 ; 670 ; 23.936.938 ; 152.855 ; 352.823.126 ; 5.191 ; 92.944.104 ; 158.800 ; 476.335.026 ; 1.406 ; 203.651.875 ; 4.779 ; 444.737.496 ; 6.185 ; 648.389.371 ; 164.985 ; 1.124.724.397 ;
39;33.987.793;BANCO DE INVESTIMENTOS UBS (BRASIL) S.A.;UBS (BRASIL) - PRUDENCIAL; -   ; -   ; -   ; -   ; 53 ; 259.369.836 ; 178 ; 418.242.897 ; 231 ; 677.612.733 ; 12 ; 307.902.278 ; 5 ; 100.612.447 ; 17 ; 408.514.725 ; 248 ; 1.086.127.458 ;
40;13.059.145;EBURY BANCO DE CÂMBIO S.A.;EBURY BANCO DE CÂMBIO - PRUDENCIAL; 177 ; 338.267.961 ; 755 ; 31.108.087 ; 33.948 ; 66.926.069 ; 32.978 ; 171.757.207 ; 67.858 ; 608.059.324 ; 1.138 ; 131.033.984 ; 1.169 ; 335.422.272 ; 2.307 ; 466.456.256 ; 70.165 ; 1.074.515.580 ;
41;28.811.341;STONEX BANCO DE CÂMBIO S.A.;STONEX DTVM - PRUDENCIAL; 93 ; 13.311.541 ; 83 ; 7.026.856 ; 5.894 ; 377.925.958 ; 292 ; 43.739.990 ; 6.362 ; 442.004.345 ; 133 ; 63.184.430 ; 276 ; 403.655.081 ; 409 ; 466.839.511 ; 6.771 ; 908.843.856 ;
42;07.656.500;BANCO KDB DO BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 208 ; 184.439.549 ; 247 ; 49.327.780 ; 455 ; 233.767.329 ; 55 ; 254.474.920 ; 94 ; 389.500.000 ; 149 ; 643.974.920 ; 604 ; 877.742.249 ;
43;62.144.175;BANCO PINE S.A.;PINE - PRUDENCIAL; 37 ; 138.170.309 ; 610 ; 117.249.889 ; 26 ; 9.892.751 ; 531 ; 38.701.251 ; 1.204 ; 304.014.200 ; 32 ; 215.814.393 ; 27 ; 217.853.138 ; 59 ; 433.667.531 ; 1.263 ; 737.681.731 ;
44;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;BANRISUL - PRUDENCIAL; 675 ; 268.515.073 ; 909 ; 48.310.492 ; 384 ; 33.123.011 ; 473 ; 12.069.704 ; 2.441 ; 362.018.280 ; 31 ; 29.898.955 ; 142 ; 272.179.997 ; 173 ; 302.078.952 ; 2.614 ; 664.097.232 ;
45;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 9 ; 1.170.026 ; 52 ; 3.303.004 ; 391 ; 26.072.100 ; 665 ; 299.753.563 ; 1.117 ; 330.298.693 ; 82 ; 303.649.655 ; 9 ; 20.883.719 ; 91 ; 324.533.374 ; 1.208 ; 654.832.067 ;
46;58.616.418;BANCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL; 98 ; 56.918.973 ; 277 ; 82.133.661 ; 24 ; 1.564.689 ; 99 ; 5.170.218 ; 498 ; 145.787.541 ; 51 ; 273.991.516 ; 47 ; 220.999.311 ; 98 ; 494.990.827 ; 596 ; 640.778.368 ;
47;07.450.604;BANK OF CHINA (BRASIL) BANCO MÚLTIPLO S/A;BANK OF CHINA (BRASIL) - PRUDENCIAL; 39 ; 73.846.893 ; 102 ; 34.025.899 ; 22 ; 23.526.499 ; 92 ; 22.177.633 ; 255 ; 153.576.924 ; 54 ; 156.529.703 ; 56 ; 208.390.507 ; 110 ; 364.920.210 ; 365 ; 518.497.134 ;
48;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 1.119 ; 60.363.683 ; 1.646 ; 64.255.920 ; 1.078 ; 23.767.331 ; 491 ; 60.577.756 ; 4.334 ; 208.964.690 ; 25 ; 96.094.202 ; 13 ; 51.319.025 ; 38 ; 147.413.227 ; 4.372 ; 356.377.917 ;
49;45.283.173;BBVA BRASIL BANCO DE INVESTIMENTO S.A.;BBVA BRASIL BI S.A. - PRUDENCIAL; 1 ; 100.000 ; -   ; -   ; 3 ; 86.416.978 ; -   ; -   ; 4 ; 86.516.978 ; 7 ; 86.513.171 ; 5 ; 172.917.776 ; 12 ; 259.430.947 ; 16 ; 345.947.925 ;
50;10.690.848;BANCO DA CHINA BRASIL S.A.;BANK OF CHINA (BRASIL) - PRUDENCIAL; 35 ; 57.186.658 ; 21 ; 10.610.678 ; 130 ; 11.935.740 ; 70 ; 19.243.701 ; 256 ; 98.976.777 ; 96 ; 86.275.166 ; 119 ; 125.525.674 ; 215 ; 211.800.840 ; 471 ; 310.777.617 ;
51;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 13.570 ; 31.527.903 ; 85.018 ; 140.776.822 ; 98.588 ; 172.304.725 ; 206 ; 110.485.547 ; 4 ; 1.100.000 ; 210 ; 111.585.547 ; 98.798 ; 283.890.272 ;
52;00.360.305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL; 93 ; 28.081.677 ; 89 ; 2.591.184 ; 7.665 ; 41.764.274 ; 1.893 ; 65.400.963 ; 9.740 ; 137.838.098 ; 144 ; 66.383.297 ; 146 ; 61.966.149 ; 290 ; 128.349.446 ; 10.030 ; 266.187.544 ;
53;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 92 ; 41.450.427 ; 64 ; 81.465.462 ; 156 ; 122.915.889 ; 36 ; 81.132.790 ; 50 ; 41.117.340 ; 86 ; 122.250.130 ; 242 ; 245.166.019 ;
54;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 66 ; 5.275.588 ; 295 ; 978.703 ; 88.994 ; 112.523.018 ; 225.748 ; 73.571.024 ; 315.103 ; 192.348.333 ; 3 ; 3.960.886 ; 7 ; 48.308.200 ; 10 ; 52.269.086 ; 315.113 ; 244.617.419 ;
55;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 13 ; 12.707.344 ; 23 ; 1.786.611 ; 36 ; 105.280.585 ; 117 ; 3.063.205 ; 189 ; 122.837.745 ; 34 ; 5.732.335 ; 23 ; 109.392.598 ; 57 ; 115.124.933 ; 246 ; 237.962.678 ;
56;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;ADVANCED CC LTDA - PRUDENCIAL; 173 ; 4.453.235 ; 2.703 ; 45.929.893 ; 1.799 ; 32.940.097 ; 2.883 ; 48.850.069 ; 7.558 ; 132.173.294 ; 348 ; 72.865.930 ; 72 ; 18.126.167 ; 420 ; 90.992.097 ; 7.978 ; 223.165.391 ;
57;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 13 ; 27.340.345 ; -   ; -   ; 7 ; 6.585.540 ; 69 ; 43.032.127 ; 89 ; 76.958.012 ; 3 ; 46.216.443 ; 7 ; 81.793.156 ; 10 ; 128.009.599 ; 99 ; 204.967.611 ;
58;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 6 ; 9.219.532 ; 104 ; 27.137.410 ; 23 ; 24.300.369 ; 70 ; 37.287.248 ; 203 ; 97.944.559 ; 8 ; 50.037.526 ; 6 ; 30.037.994 ; 14 ; 80.075.520 ; 217 ; 178.020.079 ;
59;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 22 ; 1.990.638 ; 602 ; 25.363.888 ; 284 ; 24.384.125 ; 432 ; 32.188.428 ; 1.340 ; 83.927.079 ; 226 ; 54.030.195 ; 69 ; 22.722.378 ; 295 ; 76.752.573 ; 1.635 ; 160.679.652 ;
60;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 232 ; 58.135.751 ; 194 ; 12.074.681 ; 20 ; 6.141.572 ; 174 ; 8.663.341 ; 620 ; 85.015.345 ; 11 ; 13.118.567 ; 11 ; 57.235.930 ; 22 ; 70.354.497 ; 642 ; 155.369.842 ;
61;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 138 ; 2.339.684 ; 1.011 ; 33.677.746 ; 1.310 ; 12.887.836 ; 2.242 ; 20.726.504 ; 4.701 ; 69.631.770 ; 611 ; 61.558.077 ; 123 ; 22.347.574 ; 734 ; 83.905.651 ; 5.435 ; 153.537.421 ;
62;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 33 ; 6.799.549 ; 296 ; 5.753.083 ; 234 ; 8.730.007 ; 2.657 ; 33.803.547 ; 3.220 ; 55.086.186 ; 771 ; 50.620.459 ; 104 ; 26.441.575 ; 875 ; 77.062.034 ; 4.095 ; 132.148.220 ;
63;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; -   ; -   ; 17 ; 1.047.751 ; 11 ; 48.413.874 ; 33 ; 57.887.735 ; 61 ; 107.349.360 ; 11 ; 13.524.845 ; 4 ; 3.060.375 ; 15 ; 16.585.220 ; 76 ; 123.934.580 ;
64;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 1.057 ; 278.989 ; 29.147 ; 7.723.232 ; 151.405 ; 55.487.552 ; 160.736 ; 39.320.845 ; 342.345 ; 102.810.618 ; 24 ; 3.223.997 ; 48 ; 13.109.061 ; 72 ; 16.333.058 ; 342.417 ; 119.143.676 ;
65;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 44 ; 86.037.416 ; -   ; -   ; 45 ; 20.486.586 ; 1 ; 118.212 ; 90 ; 106.642.214 ; -   ; -   ; -   ; -   ; -   ; -   ; 90 ; 106.642.214 ;
66;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 351 ; 35.700.654 ; 629 ; 18.699.497 ; 265 ; 6.083.872 ; 145 ; 24.773.341 ; 1.390 ; 85.257.364 ; 3 ; 6.340.440 ; 1 ; 3.000.000 ; 4 ; 9.340.440 ; 1.394 ; 94.597.804 ;
67;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 138 ; 4.812.166 ; 1.025 ; 28.995.593 ; 573 ; 8.055.231 ; 699 ; 8.036.896 ; 2.435 ; 49.899.886 ; 644 ; 33.037.390 ; 102 ; 8.848.848 ; 746 ; 41.886.238 ; 3.181 ; 91.786.124 ;
68;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 190 ; 4.191.087 ; 1.244 ; 25.477.583 ; 333 ; 7.318.114 ; 771 ; 12.730.322 ; 2.538 ; 49.717.106 ; 367 ; 33.371.278 ; 54 ; 6.641.241 ; 421 ; 40.012.519 ; 2.959 ; 89.729.625 ;
69;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO CÂMBIO - PRUDENCIAL; 99 ; 1.835.857 ; 871 ; 17.712.911 ; 7.545 ; 11.687.773 ; 12.829 ; 17.888.412 ; 21.344 ; 49.124.953 ; 1.678 ; 31.295.093 ; 204 ; 9.101.886 ; 1.882 ; 40.396.979 ; 23.226 ; 89.521.932 ;
70;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 25 ; 19.785.424 ; -   ; -   ; 13 ; 12.717.601 ; 139 ; 38.550.452 ; 177 ; 71.053.477 ; 2 ; 15.000.000 ; -   ; -   ; 2 ; 15.000.000 ; 179 ; 86.053.477 ;
