Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em Janeiro/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
58;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 8 ; 3.408.002 ; 10 ; 69.714.137 ; 13 ; 3.954.155 ; 31 ; 77.076.294 ; 7 ; 77.207.372 ; 4 ; 139.358.363 ; 11 ; 216.565.735 ; 42 ; 293.642.029 ;
59;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 907 ; 56.908.216 ; 1.214 ; 44.395.109 ; 1.047 ; 48.369.454 ; 400 ; 34.285.757 ; 3.568 ; 183.958.536 ; 12 ; 26.009.176 ; 5 ; 40.745.983 ; 17 ; 66.755.159 ; 3.585 ; 250.713.695 ;
60;61.024.352;BANCO VOITER S.A.;BANCO VOITER - PRUDENCIAL; 20 ; 24.662.959 ; 193 ; 20.697.015 ; 178 ; 55.964.618 ; 755 ; 78.568.740 ; 1.146 ; 179.893.332 ; 72 ; 40.878.917 ; 70 ; 15.785.003 ; 142 ; 56.663.920 ; 1.288 ; 236.557.252 ;
61;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; -   ; -   ; 37 ; 3.501.356 ; 22 ; 101.057.833 ; 8 ; 13.297 ; 67 ; 104.572.486 ; 4 ; 3.355.000 ; 18 ; 100.320.000 ; 22 ; 103.675.000 ; 89 ; 208.247.486 ;
62;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 3 ; 5.153.345 ; -   ; -   ; 15 ; 2.368.567 ; 66 ; 2.609.502 ; 84 ; 10.131.414 ; 5 ; 76.548.800 ; 4 ; 94.582.350 ; 9 ; 171.131.150 ; 93 ; 181.262.564 ;
63;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 131 ; 2.783.625 ; 995 ; 31.642.935 ; 2.193 ; 12.226.953 ; 2.592 ; 17.329.388 ; 5.911 ; 63.982.901 ; 609 ; 67.836.127 ; 120 ; 33.817.122 ; 729 ; 101.653.249 ; 6.640 ; 165.636.150 ;
64;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 13.747 ; 23.673.045 ; 67.504 ; 77.907.641 ; 81.251 ; 101.580.686 ; 120 ; 54.230.000 ; -   ; -   ; 120 ; 54.230.000 ; 81.371 ; 155.810.686 ;
65;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 702 ; 283.025 ; 26.141 ; 7.817.148 ; 157.112 ; 54.882.257 ; 223.298 ; 59.524.203 ; 407.253 ; 122.506.633 ; 55 ; 20.384.288 ; 78 ; 5.726.838 ; 133 ; 26.111.126 ; 407.386 ; 148.617.759 ;
66;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;B & T ASSOCIADOS CC LTDA. - PRUDENCIAL; 190 ; 4.833.802 ; 802 ; 23.209.731 ; 12.501 ; 29.825.209 ; 26.002 ; 34.199.301 ; 39.495 ; 92.068.043 ; 813 ; 37.929.226 ; 99 ; 15.089.809 ; 912 ; 53.019.035 ; 40.407 ; 145.087.078 ;
67;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 5 ; 16.527.746 ; 2 ; 84.740 ; 2 ; 5.916 ; 16 ; 1.708.691 ; 25 ; 18.327.093 ; 19 ; 47.366.953 ; 20 ; 62.950.576 ; 39 ; 110.317.529 ; 64 ; 128.644.622 ;
68;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 12 ; 306.904 ; 277 ; 7.343.993 ; 5.609 ; 3.554.611 ; 6.410 ; 22.107.258 ; 12.308 ; 33.312.766 ; 1.632 ; 55.444.686 ; 194 ; 29.573.325 ; 1.826 ; 85.018.011 ; 14.134 ; 118.330.777 ;
69;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 92 ; 2.384.626 ; 966 ; 23.771.278 ; 9.674 ; 12.565.253 ; 16.698 ; 22.994.222 ; 27.430 ; 61.715.379 ; 2.395 ; 42.045.751 ; 236 ; 9.887.780 ; 2.631 ; 51.933.531 ; 30.061 ; 113.648.910 ;
70;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 262 ; 43.670.638 ; 176 ; 21.265.773 ; 22 ; 3.755.382 ; 105 ; 2.203.609 ; 565 ; 70.895.402 ; 7 ; 1.057.640 ; 7 ; 30.888.668 ; 14 ; 31.946.308 ; 579 ; 102.841.710 ;
71;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 28 ; 438.757 ; 473 ; 11.036.590 ; 392 ; 10.447.708 ; 488 ; 21.821.574 ; 1.381 ; 43.744.629 ; 770 ; 35.423.341 ; 279 ; 13.468.688 ; 1.049 ; 48.892.029 ; 2.430 ; 92.636.658 ;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 145 ; 2.429.094 ; 1.419 ; 33.586.603 ; 374 ; 7.850.767 ; 779 ; 9.824.767 ; 2.717 ; 53.691.231 ; 417 ; 35.779.809 ; 21 ; 2.536.034 ; 438 ; 38.315.843 ; 3.155 ; 92.007.074 ;
73;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 58 ; 9.665.258 ; 106 ; 6.623.062 ; 19 ; 280.659 ; 83 ; 2.194.590 ; 266 ; 18.763.569 ; 137 ; 33.802.456 ; 77 ; 34.720.548 ; 214 ; 68.523.004 ; 480 ; 87.286.573 ;
74;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 125 ; 4.176.107 ; 962 ; 28.933.163 ; 532 ; 9.174.500 ; 863 ; 5.687.739 ; 2.482 ; 47.971.509 ; 382 ; 29.539.346 ; 71 ; 8.271.648 ; 453 ; 37.810.994 ; 2.935 ; 85.782.503 ;
75;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 65 ; 1.460.087 ; 457 ; 6.059.167 ; 17.315 ; 19.563.493 ; 44.821 ; 29.002.575 ; 62.658 ; 56.085.322 ; 931 ; 21.227.959 ; 99 ; 7.158.635 ; 1.030 ; 28.386.594 ; 63.688 ; 84.471.916 ;
76;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 8 ; 157.225 ; 553 ; 30.841.598 ; 52 ; 1.404.661 ; 185 ; 6.180.907 ; 798 ; 38.584.391 ; 746 ; 40.685.187 ; 101 ; 5.168.063 ; 847 ; 45.853.250 ; 1.645 ; 84.437.641 ;
77;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 3 ; 1.487 ; 95 ; 88.209 ; 35.241 ; 13.752.087 ; 45.737 ; 34.201.831 ; 81.076 ; 48.043.614 ; 2.334 ; 24.326.277 ; 1.265 ; 3.573.726 ; 3.599 ; 27.900.003 ; 84.675 ; 75.943.617 ;
78;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 1 ; 20.000.000 ; 9 ; 367.602 ; 81 ; 67.600 ; 121 ; 15.837.707 ; 212 ; 36.272.909 ; 8 ; 18.127.560 ; 3 ; 18.128.662 ; 11 ; 36.256.222 ; 223 ; 72.529.131 ;
79;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 47 ; 1.865.843 ; 772 ; 22.626.038 ; 235 ; 4.756.213 ; 576 ; 6.013.284 ; 1.630 ; 35.261.378 ; 871 ; 27.873.280 ; 167 ; 5.855.034 ; 1.038 ; 33.728.314 ; 2.668 ; 68.989.692 ;
80;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 1 ; 923 ; 27 ; 7.948.996 ; 64 ; 9.503.865 ; 122 ; 15.805.584 ; 214 ; 33.259.368 ; 36 ; 21.500.664 ; 12 ; 7.216.006 ; 48 ; 28.716.670 ; 262 ; 61.976.038 ;
81;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 163 ; 9.618.916 ; 427 ; 13.716.435 ; 163 ; 3.475.279 ; 81 ; 15.619.544 ; 834 ; 42.430.174 ; 9 ; 15.093.500 ; 1 ; 4.000.000 ; 10 ; 19.093.500 ; 844 ; 61.523.674 ;
82;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 11 ; 15.421.918 ; 21 ; 1.629.482 ; 6 ; 895.772 ; 37 ; 7.607.786 ; 75 ; 25.554.958 ; 5 ; 14.221.000 ; 3 ; 15.219.174 ; 8 ; 29.440.174 ; 83 ; 54.995.132 ;
83;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 103 ; 10.839.211 ; 290 ; 9.778.604 ; 2.073 ; 4.183.513 ; 1.650 ; 6.210.341 ; 4.116 ; 31.011.669 ; 430 ; 9.945.976 ; 101 ; 8.963.905 ; 531 ; 18.909.881 ; 4.647 ; 49.921.550 ;
84;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 3 ; 4.833.788 ; 3 ; 526.781 ; 19 ; 222.086 ; 57 ; 966.701 ; 82 ; 6.549.356 ; 4 ; 847.092 ; 7 ; 40.844.336 ; 11 ; 41.691.428 ; 93 ; 48.240.784 ;
85;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 5 ; 110.148 ; 285 ; 8.709.888 ; 212 ; 887.689 ; 797 ; 13.238.255 ; 1.299 ; 22.945.980 ; 271 ; 21.272.627 ; 10 ; 338.470 ; 281 ; 21.611.097 ; 1.580 ; 44.557.077 ;
86;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 5 ; 76.009 ; 52 ; 973.780 ; 122 ; 18.490.639 ; 560 ; 19.593.544 ; 739 ; 39.133.972 ; 167 ; 3.286.912 ; 100 ; 1.281.232 ; 267 ; 4.568.144 ; 1.006 ; 43.702.116 ;
87;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 7 ; 309.496 ; 17 ; 684.917 ; 2 ; 350.000 ; 82 ; 13.039.638 ; 108 ; 14.384.051 ; 7 ; 20.303.880 ; 1 ; 6.000.000 ; 8 ; 26.303.880 ; 116 ; 40.687.931 ;
88;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 2 ; 44.689 ; 186 ; 4.644.974 ; 4.787 ; 3.102.045 ; 2.991 ; 6.255.362 ; 7.966 ; 14.047.070 ; 672 ; 15.359.023 ; 60 ; 7.595.019 ; 732 ; 22.954.042 ; 8.698 ; 37.001.112 ;
89;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 9 ; 6.061.707 ; 1 ; 13.918 ; 10 ; 9.092.251 ; 31 ; 10.498.976 ; 51 ; 25.666.852 ; -   ; -   ; 2 ; 11.000.000 ; 2 ; 11.000.000 ; 53 ; 36.666.852 ;
90;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 17 ; 3.321.308 ; 44 ; 3.568.286 ; 56 ; 675.344 ; 128 ; 9.929.649 ; 245 ; 17.494.587 ; 43 ; 10.188.151 ; 25 ; 3.767.324 ; 68 ; 13.955.475 ; 313 ; 31.450.062 ;
91;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 5 ; 1.557.668 ; 7 ; 2.400.398 ; 5 ; 10.107.879 ; 41 ; 652.819 ; 58 ; 14.718.764 ; 1 ; 5.000.000 ; 1 ; 10.000.000 ; 2 ; 15.000.000 ; 60 ; 29.718.764 ;
92;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 32 ; 692.815 ; 381 ; 9.778.977 ; 143 ; 2.000.530 ; 558 ; 3.737.559 ; 1.114 ; 16.209.881 ; 652 ; 12.030.024 ; 98 ; 1.206.823 ; 750 ; 13.236.847 ; 1.864 ; 29.446.728 ;
93;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; -   ; -   ; 23 ; 257.936 ; 2.690 ; 1.665.887 ; 2.069 ; 3.126.634 ; 4.782 ; 5.050.457 ; 681 ; 12.088.435 ; 139 ; 10.373.927 ; 820 ; 22.462.362 ; 5.602 ; 27.512.819 ;
94;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A;PROSEFTUR CC - PRUDENCIAL; 31 ; 362.198 ; 414 ; 11.593.843 ; 30 ; 370.151 ; 38 ; 562.532 ; 513 ; 12.888.724 ; 365 ; 12.237.501 ; 66 ; 813.476 ; 431 ; 13.050.977 ; 944 ; 25.939.701 ;
95;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 6 ; 66.865 ; 1.367 ; 805.232 ; 1.950 ; 2.436.725 ; 3.323 ; 3.308.822 ; 406 ; 9.294.201 ; 90 ; 7.611.552 ; 496 ; 16.905.753 ; 3.819 ; 20.214.575 ;
96;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 5 ; 31.047 ; 46 ; 1.858.380 ; 96 ; 3.002.186 ; 143 ; 5.695.025 ; 290 ; 10.586.638 ; 60 ; 7.002.780 ; 15 ; 2.478.000 ; 75 ; 9.480.780 ; 365 ; 20.067.418 ;
97;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 9 ; 1.733.991 ; 52 ; 4.024.596 ; 37 ; 941.866 ; 48 ; 2.593.382 ; 146 ; 9.293.835 ; 85 ; 6.685.795 ; 41 ; 2.743.447 ; 126 ; 9.429.242 ; 272 ; 18.723.077 ;
98;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 17 ; 5.863.574 ; 16 ; 2.616.357 ; 12 ; 282.006 ; 24 ; 303.168 ; 69 ; 9.065.105 ; 5 ; 2.686.870 ; 11 ; 5.992.685 ; 16 ; 8.679.555 ; 85 ; 17.744.660 ;
99;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 1.009 ; 1 ; 1.009 ; 8 ; 8.578.528 ; 14 ; 8.565.770 ; 22 ; 17.144.298 ; 23 ; 17.145.307 ;
100;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 4 ; 65.563 ; 118 ; 5.742.779 ; 64 ; 1.529.688 ; 255 ; 945.986 ; 441 ; 8.284.016 ; 219 ; 6.733.205 ; 53 ; 1.609.530 ; 272 ; 8.342.735 ; 713 ; 16.626.751 ;
101;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 41 ; 494.517 ; 133 ; 2.132.051 ; 4.001 ; 3.057.983 ; 4.595 ; 4.155.565 ; 8.770 ; 9.840.116 ; 506 ; 4.720.901 ; 185 ; 2.015.703 ; 691 ; 6.736.604 ; 9.461 ; 16.576.720 ;
102;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 7 ; 60.979 ; 157 ; 1.687.714 ; 200 ; 2.978.259 ; 623 ; 4.642.728 ; 987 ; 9.369.680 ; 278 ; 4.920.964 ; 95 ; 1.628.634 ; 373 ; 6.549.598 ; 1.360 ; 15.919.278 ;
103;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.222 ; 548.581 ; 872 ; 608.700 ; 2.094 ; 1.157.281 ; 51 ; 7.260.740 ; 45 ; 7.211.442 ; 96 ; 14.472.182 ; 2.190 ; 15.629.463 ;
104;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 17.559 ; 4.417.294 ; 13.615 ; 5.596.691 ; 31.174 ; 10.013.985 ; 277 ; 2.235.718 ; 9 ; 1.047.140 ; 286 ; 3.282.858 ; 31.460 ; 13.296.843 ;
105;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 4 ; 986.262 ; 9 ; 11.553.042 ; 13 ; 12.539.304 ; -   ; -   ; -   ; -   ; -   ; -   ; 13 ; 12.539.304 ;
106;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 4 ; 75.725 ; 7.926 ; 4.082.688 ; 8.227 ; 6.133.201 ; 16.157 ; 10.291.614 ; 878 ; 2.104.703 ; 6 ; 6.100 ; 884 ; 2.110.803 ; 17.041 ; 12.402.417 ;
107;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 85 ; 307.744 ; 37 ; 516.351 ; 399 ; 5.473.263 ; 224 ; 1.292.795 ; 745 ; 7.590.153 ; 23 ; 371.695 ; 55 ; 4.298.814 ; 78 ; 4.670.509 ; 823 ; 12.260.662 ;
108;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 2 ; 154.189 ; 17 ; 403.876 ; 74 ; 1.656.743 ; 110 ; 3.436.479 ; 203 ; 5.651.287 ; 75 ; 3.762.315 ; 68 ; 1.744.311 ; 143 ; 5.506.626 ; 346 ; 11.157.913 ;
109;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 31 ; 709.917 ; 87 ; 1.670.329 ; 4.745 ; 2.302.079 ; 3.677 ; 2.782.812 ; 8.540 ; 7.465.137 ; 218 ; 2.412.470 ; 48 ; 1.009.450 ; 266 ; 3.421.920 ; 8.806 ; 10.887.057 ;
110;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 9 ; 119.162 ; 62 ; 652.008 ; 2.012 ; 1.161.492 ; 3.752 ; 4.430.700 ; 5.835 ; 6.363.362 ; 734 ; 3.937.446 ; 68 ; 278.231 ; 802 ; 4.215.677 ; 6.637 ; 10.579.039 ;
111;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 6 ; 4.001.819 ; 6 ; 4.001.819 ; 1 ; 4.000.000 ; -   ; -   ; 1 ; 4.000.000 ; 7 ; 8.001.819 ;
112;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; -   ; -   ; 6 ; 42.447 ; 818 ; 3.063.134 ; 608 ; 3.415.811 ; 1.432 ; 6.521.392 ; 35 ; 584.748 ; 4 ; 186.866 ; 39 ; 771.614 ; 1.471 ; 7.293.006 ;
113;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 1 ; 5.500 ; 26 ; 1.041.495 ; 148 ; 666.017 ; 500 ; 1.968.292 ; 675 ; 3.681.304 ; 113 ; 2.621.214 ; 1 ; 250.000 ; 114 ; 2.871.214 ; 789 ; 6.552.518 ;
114;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 1 ; 42.593 ; 28 ; 724.411 ; 3.733 ; 2.111.049 ; 3.247 ; 1.964.029 ; 7.009 ; 4.842.082 ; 67 ; 860.616 ; 13 ; 340.282 ; 80 ; 1.200.898 ; 7.089 ; 6.042.980 ;
115;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 48 ; 2.736.084 ; 5 ; 260.808 ; 46 ; 261.753 ; 72 ; 307.524 ; 171 ; 3.566.169 ; -   ; -   ; 16 ; 2.250.000 ; 16 ; 2.250.000 ; 187 ; 5.816.169 ;
116;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 1 ; 197.259 ; 55 ; 1.873.246 ; 5 ; 241.281 ; 54 ; 996.776 ; 115 ; 3.308.562 ; 11 ; 2.466.273 ; 1 ; 336 ; 12 ; 2.466.609 ; 127 ; 5.775.171 ;
117;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 4 ; 66.839 ; 38 ; 1.096.653 ; 34 ; 970.769 ; 89 ; 445.797 ; 165 ; 2.580.058 ; 116 ; 1.539.727 ; 12 ; 1.034.883 ; 128 ; 2.574.610 ; 293 ; 5.154.668 ;
118;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 7.560 ; 2.481.672 ; 3.435 ; 1.031.234 ; 10.995 ; 3.512.906 ; 2 ; 26.245 ; 105 ; 1.508.375 ; 107 ; 1.534.620 ; 11.102 ; 5.047.526 ;
119;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 1 ; 6.575 ; 60 ; 979.247 ; 354 ; 236.636 ; 475 ; 1.388.824 ; 890 ; 2.611.282 ; 177 ; 2.230.835 ; 9 ; 102.415 ; 186 ; 2.333.250 ; 1.076 ; 4.944.532 ;
120;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 2 ; 45.781 ; 55 ; 1.196.908 ; 231 ; 871.182 ; 339 ; 325.434 ; 627 ; 2.439.305 ; 127 ; 1.505.859 ; 19 ; 862.934 ; 146 ; 2.368.793 ; 773 ; 4.808.098 ;
121;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 59 ; 1.262.194 ; 22 ; 155.764 ; 13 ; 867.713 ; 24 ; 83.689 ; 118 ; 2.369.360 ; 27 ; 228.926 ; 70 ; 2.129.907 ; 97 ; 2.358.833 ; 215 ; 4.728.193 ;
122;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; 1 ; 40.800 ; 516 ; 642.753 ; 2.242 ; 2.049.603 ; 2.759 ; 2.733.156 ; 168 ; 1.681.235 ; 3 ; 295.423 ; 171 ; 1.976.658 ; 2.930 ; 4.709.814 ;
123;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 1 ; 10.007 ; 23 ; 345.540 ; 1.489 ; 945.001 ; 1.413 ; 1.472.685 ; 2.926 ; 2.773.233 ; 144 ; 1.234.165 ; 16 ; 382.790 ; 160 ; 1.616.955 ; 3.086 ; 4.390.188 ;
124;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; 3 ; 37.549 ; 39 ; 261.809 ; 266 ; 1.814.741 ; 308 ; 2.114.099 ; 6 ; 1.923.743 ; 2 ; 153.799 ; 8 ; 2.077.542 ; 316 ; 4.191.641 ;
125;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; 1 ; 2.635 ; 14 ; 30.392 ; 277 ; 1.920.430 ; 292 ; 1.953.457 ; 243 ; 1.956.466 ; 14 ; 63.787 ; 257 ; 2.020.253 ; 549 ; 3.973.710 ;
126;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 29 ; 1.296.635 ; -   ; -   ; 23 ; 528.094 ; 37 ; 145.289 ; 89 ; 1.970.018 ; 1 ; 27.625 ; 21 ; 1.797.258 ; 22 ; 1.824.883 ; 111 ; 3.794.901 ;
127;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 5 ; 69.299 ; 18 ; 546.762 ; 100 ; 349.651 ; 331 ; 796.459 ; 454 ; 1.762.171 ; 139 ; 1.253.574 ; 19 ; 327.440 ; 158 ; 1.581.014 ; 612 ; 3.343.185 ;
128;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 9 ; 1.017.938 ; -   ; -   ; 11 ; 21.643 ; 7 ; 13.426 ; 27 ; 1.053.007 ; -   ; -   ; 5 ; 2.000.000 ; 5 ; 2.000.000 ; 32 ; 3.053.007 ;
129;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 2.599 ; 898.309 ; 1.844 ; 1.389.444 ; 4.443 ; 2.287.753 ; 84 ; 489.607 ; 3 ; 10.300 ; 87 ; 499.907 ; 4.530 ; 2.787.660 ;
130;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 4 ; 163.108 ; 23 ; 1.038.932 ; 9 ; 79.071 ; 16 ; 147.220 ; 52 ; 1.428.331 ; 20 ; 1.114.200 ; 2 ; 170.190 ; 22 ; 1.284.390 ; 74 ; 2.712.721 ;
131;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 6 ; 122.826 ; 6 ; 161.136 ; 329 ; 255.242 ; 808 ; 905.313 ; 1.149 ; 1.444.517 ; 110 ; 824.983 ; 9 ; 147.376 ; 119 ; 972.359 ; 1.268 ; 2.416.876 ;
