Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Outubro/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
63;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 66 ; 610.966.851 ; 96 ; 22.668.920 ; 76 ; 92.651.849 ; 413 ; 33.601.053 ; 651 ; 759.888.673 ; 21 ; 54.544.149 ; 45 ; 699.293.008 ; 66 ; 753.837.157 ; 717 ; 1.513.725.830 ;
64;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 1.316 ; 28.417.287 ; 10.039 ; 284.795.341 ; 14.508 ; 128.610.125 ; 24.411 ; 176.898.843 ; 50.274 ; 618.721.596 ; 5.850 ; 575.163.128 ; 1.382 ; 270.562.942 ; 7.232 ; 845.726.070 ; 57.506 ; 1.464.447.666 ;
65;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 7.229 ; 2.554.201 ; 274.962 ; 74.584.534 ; 1.437.942 ; 506.257.865 ; 2.029.019 ; 517.895.774 ; 3.749.152 ; 1.101.292.374 ; 500 ; 140.720.880 ; 983 ; 56.092.297 ; 1.483 ; 196.813.177 ; 3.750.635 ; 1.298.105.551 ;
66;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 2.523 ; 453.237.572 ; 2.000 ; 165.388.487 ; 254 ; 75.152.829 ; 1.066 ; 97.677.056 ; 5.843 ; 791.455.944 ; 96 ; 174.110.100 ; 124 ; 330.250.575 ; 220 ; 504.360.675 ; 6.063 ; 1.295.816.619 ;
67;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;B & T ASSOCIADOS CC LTDA. - PRUDENCIAL; 2.122 ; 52.243.605 ; 7.164 ; 192.098.990 ; 97.755 ; 241.079.149 ; 232.818 ; 328.504.053 ; 339.859 ; 813.925.797 ; 9.199 ; 317.461.405 ; 824 ; 90.450.671 ; 10.023 ; 407.912.076 ; 349.882 ; 1.221.837.873 ;
68;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 20 ; 146.106 ; 20 ; 146.106 ; 21 ; 611.515.113 ; 10 ; 570.153.772 ; 31 ; 1.181.668.885 ; 51 ; 1.181.814.991 ;
69;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 17 ; 7.934.196 ; 303 ; 80.838.355 ; 536 ; 355.254.089 ; 1.099 ; 94.039.252 ; 1.955 ; 538.065.892 ; 349 ; 133.860.746 ; 185 ; 322.126.514 ; 534 ; 455.987.260 ; 2.489 ; 994.053.152 ;
70;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 1.012 ; 20.854.821 ; 9.259 ; 183.819.999 ; 78.391 ; 110.947.427 ; 144.633 ; 215.855.454 ; 233.295 ; 531.477.701 ; 23.250 ; 359.710.734 ; 2.809 ; 91.537.148 ; 26.059 ; 451.247.882 ; 259.354 ; 982.725.583 ;
71;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 143 ; 139.010.954 ; 200 ; 38.374.033 ; 193 ; 221.677.643 ; 485 ; 239.014.979 ; 1.021 ; 638.077.609 ; 48 ; 126.126.774 ; 64 ; 214.120.389 ; 112 ; 340.247.163 ; 1.133 ; 978.324.772 ;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 1.821 ; 34.254.150 ; 13.680 ; 348.801.752 ; 3.523 ; 68.085.203 ; 8.434 ; 107.988.793 ; 27.458 ; 559.129.898 ; 4.003 ; 384.616.189 ; 295 ; 30.117.570 ; 4.298 ; 414.733.759 ; 31.756 ; 973.863.657 ;
73;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 82 ; 2.482.482 ; 6.506 ; 400.553.301 ; 514 ; 7.625.758 ; 1.235 ; 34.876.772 ; 8.337 ; 445.538.313 ; 7.929 ; 463.640.378 ; 870 ; 38.362.046 ; 8.799 ; 502.002.424 ; 17.136 ; 947.540.737 ;
74;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 696 ; 13.490.938 ; 4.870 ; 61.680.383 ; 140.349 ; 180.716.299 ; 415.918 ; 309.544.855 ; 561.833 ; 565.432.475 ; 9.694 ; 252.457.783 ; 843 ; 75.352.763 ; 10.537 ; 327.810.546 ; 572.370 ; 893.243.021 ;
75;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 1.418 ; 39.430.977 ; 9.042 ; 290.761.321 ; 5.316 ; 70.957.264 ; 8.755 ; 67.686.730 ; 24.531 ; 468.836.292 ; 3.995 ; 314.117.733 ; 745 ; 66.056.571 ; 4.740 ; 380.174.304 ; 29.271 ; 849.010.596 ;
76;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 487 ; 80.182.797 ; 998 ; 64.140.181 ; 273 ; 8.644.058 ; 1.070 ; 22.609.986 ; 2.828 ; 175.577.022 ; 1.363 ; 328.188.826 ; 791 ; 327.207.344 ; 2.154 ; 655.396.170 ; 4.982 ; 830.973.192 ;
77;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 490 ; 9.939.453 ; 5.472 ; 114.722.848 ; 3.466 ; 121.468.145 ; 5.625 ; 149.887.101 ; 15.053 ; 396.017.547 ; 9.088 ; 276.234.831 ; 2.906 ; 143.019.173 ; 11.994 ; 419.254.004 ; 27.047 ; 815.271.551 ;
78;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 2.597 ; 223.207.876 ; 4.905 ; 166.827.136 ; 1.946 ; 42.232.344 ; 915 ; 183.482.616 ; 10.363 ; 615.749.972 ; 75 ; 170.497.200 ; 13 ; 26.801.040 ; 88 ; 197.298.240 ; 10.451 ; 813.048.212 ;
79;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 12 ; 27.305.437 ; 200 ; 182.286.116 ; 295 ; 15.951.881 ; 645 ; 165.899.255 ; 1.152 ; 391.442.689 ; 74 ; 360.547.469 ; 19 ; 32.060.779 ; 93 ; 392.608.248 ; 1.245 ; 784.050.937 ;
80;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 108 ; 130.250.526 ; 3 ; 58.799 ; 163 ; 156.264.925 ; 454 ; 150.910.125 ; 728 ; 437.484.375 ; 10 ; 103.000.000 ; 16 ; 240.000.000 ; 26 ; 343.000.000 ; 754 ; 780.484.375 ;
81;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 637 ; 22.177.023 ; 7.613 ; 233.387.387 ; 2.314 ; 40.412.072 ; 6.115 ; 72.756.625 ; 16.679 ; 368.733.107 ; 9.360 ; 301.935.865 ; 1.825 ; 58.380.102 ; 11.185 ; 360.315.967 ; 27.864 ; 729.049.074 ;
82;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 171 ; 8.299.209 ; 1.448 ; 23.242.331 ; 51.256 ; 29.122.085 ; 55.631 ; 175.779.800 ; 108.506 ; 236.443.425 ; 12.696 ; 326.987.343 ; 1.483 ; 165.349.506 ; 14.179 ; 492.336.849 ; 122.685 ; 728.780.274 ;
83;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 4 ; 330.787 ; 240 ; 30.792.701 ; 548 ; 187.403.555 ; 1.028 ; 163.242.827 ; 1.820 ; 381.769.870 ; 359 ; 160.061.105 ; 95 ; 153.998.828 ; 454 ; 314.059.933 ; 2.274 ; 695.829.803 ;
84;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 33 ; 60.513 ; 966 ; 1.034.924 ; 292.310 ; 124.862.245 ; 422.832 ; 310.626.510 ; 716.141 ; 436.584.192 ; 24.537 ; 217.954.297 ; 11.161 ; 32.607.129 ; 35.698 ; 250.561.426 ; 751.839 ; 687.145.618 ;
85;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 26 ; 2.732.877 ; 83 ; 102.445.330 ; 109 ; 105.178.207 ; 1 ; 50.000.000 ; 2 ; 500.000.000 ; 3 ; 550.000.000 ; 112 ; 655.178.207 ;
86;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 16 ; 43.305.528 ; 66 ; 7.175.022 ; 22 ; 12.037.091 ; 109 ; 3.220.391 ; 213 ; 65.738.032 ; 155 ; 211.808.722 ; 157 ; 254.933.448 ; 312 ; 466.742.170 ; 525 ; 532.480.202 ;
87;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 178 ; 60.930.154 ; 396 ; 33.246.833 ; 513 ; 49.550.492 ; 1.449 ; 77.406.925 ; 2.536 ; 221.134.404 ; 466 ; 104.976.943 ; 210 ; 104.218.787 ; 676 ; 209.195.730 ; 3.212 ; 430.330.134 ;
88;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 936 ; 70.915.867 ; 3.189 ; 107.216.314 ; 13.195 ; 27.164.537 ; 17.036 ; 51.985.809 ; 34.356 ; 257.282.527 ; 4.408 ; 107.770.213 ; 770 ; 46.619.366 ; 5.178 ; 154.389.579 ; 39.534 ; 411.672.106 ;
89;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 277 ; 96.920.538 ; 216 ; 54.730.343 ; 95 ; 3.303.238 ; 324 ; 36.795.661 ; 912 ; 191.749.780 ; 121 ; 103.686.267 ; 144 ; 109.595.063 ; 265 ; 213.281.330 ; 1.177 ; 405.031.110 ;
90;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 323 ; 6.402.412 ; 4.053 ; 118.294.642 ; 1.436 ; 18.786.281 ; 5.785 ; 41.564.708 ; 11.597 ; 185.048.043 ; 7.552 ; 147.555.970 ; 1.485 ; 12.885.278 ; 9.037 ; 160.441.248 ; 20.634 ; 345.489.291 ;
91;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 40 ; 2.229.376 ; 2.460 ; 74.546.515 ; 1.957 ; 8.517.684 ; 6.741 ; 82.500.566 ; 11.198 ; 167.794.141 ; 2.432 ; 151.008.345 ; 93 ; 4.712.309 ; 2.525 ; 155.720.654 ; 13.723 ; 323.514.795 ;
92;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 298 ; 3.884.791 ; 5.263 ; 129.355.861 ; 398 ; 4.806.071 ; 647 ; 15.670.276 ; 6.606 ; 153.716.999 ; 4.625 ; 146.855.475 ; 768 ; 10.520.361 ; 5.393 ; 157.375.836 ; 11.999 ; 311.092.835 ;
93;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 44 ; 53.525.740 ; 41 ; 19.983.391 ; 180 ; 11.948.384 ; 621 ; 18.069.293 ; 886 ; 103.526.808 ; 43 ; 63.076.111 ; 50 ; 129.009.331 ; 93 ; 192.085.442 ; 979 ; 295.612.250 ;
94;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 73 ; 2.079.470 ; 495 ; 11.066.269 ; 899 ; 111.371.946 ; 3.389 ; 123.368.537 ; 4.856 ; 247.886.222 ; 1.434 ; 32.437.856 ; 856 ; 11.441.477 ; 2.290 ; 43.879.333 ; 7.146 ; 291.765.555 ;
95;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 93 ; 4.554.775 ; 161 ; 4.596.061 ; 14 ; 26.324.484 ; 596 ; 100.686.265 ; 864 ; 136.161.585 ; 50 ; 114.332.504 ; 16 ; 34.798.790 ; 66 ; 149.131.294 ; 930 ; 285.292.879 ;
96;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 6 ; 94.121 ; 1.272 ; 32.385.579 ; 28.448 ; 20.826.860 ; 27.460 ; 52.570.089 ; 57.186 ; 105.876.649 ; 6.532 ; 112.837.945 ; 564 ; 48.855.980 ; 7.096 ; 161.693.925 ; 64.282 ; 267.570.574 ;
97;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 45 ; 4.076.001 ; 469 ; 43.993.289 ; 950 ; 28.990.576 ; 1.080 ; 38.715.127 ; 2.544 ; 115.774.993 ; 351 ; 76.036.695 ; 123 ; 26.404.000 ; 474 ; 102.440.695 ; 3.018 ; 218.215.688 ;
98;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 35 ; 329.178 ; 176 ; 1.982.903 ; 18.957 ; 14.737.046 ; 17.603 ; 26.287.363 ; 36.771 ; 43.336.490 ; 5.504 ; 93.646.177 ; 1.014 ; 80.476.597 ; 6.518 ; 174.122.774 ; 43.289 ; 217.459.264 ;
99;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 64 ; 546.598 ; 13.095 ; 8.371.975 ; 17.277 ; 20.697.002 ; 30.436 ; 29.615.575 ; 3.287 ; 94.787.131 ; 828 ; 81.926.756 ; 4.115 ; 176.713.887 ; 34.551 ; 206.329.462 ;
100;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; 6 ; 62.130 ; 10.238 ; 5.778.855 ; 8.598 ; 5.528.721 ; 18.842 ; 11.369.706 ; 529 ; 96.233.112 ; 389 ; 96.470.717 ; 918 ; 192.703.829 ; 19.760 ; 204.073.535 ;
101;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 52 ; 870.148 ; 1.369 ; 63.435.005 ; 634 ; 11.072.832 ; 2.864 ; 13.736.813 ; 4.919 ; 89.114.798 ; 2.465 ; 76.620.231 ; 439 ; 11.386.156 ; 2.904 ; 88.006.387 ; 7.823 ; 177.121.185 ;
102;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 383 ; 5.699.431 ; 1.735 ; 28.335.957 ; 31.828 ; 26.863.480 ; 39.950 ; 36.756.125 ; 73.896 ; 97.654.993 ; 5.535 ; 53.073.466 ; 1.533 ; 20.582.145 ; 7.068 ; 73.655.611 ; 80.964 ; 171.310.604 ;
103;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 441 ; 46.196.093 ; 25 ; 692.512 ; 366 ; 21.974.285 ; 704 ; 18.423.189 ; 1.536 ; 87.286.079 ; 34 ; 16.030.659 ; 183 ; 64.863.404 ; 217 ; 80.894.063 ; 1.753 ; 168.180.142 ;
104;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 261 ; 6.079.320 ; 1.265 ; 28.596.306 ; 38.362 ; 18.902.362 ; 38.914 ; 32.018.388 ; 78.802 ; 85.596.376 ; 2.527 ; 43.621.300 ; 384 ; 8.102.468 ; 2.911 ; 51.723.768 ; 81.713 ; 137.320.144 ;
105;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; 11 ; 150.600 ; 141.707 ; 33.365.370 ; 107.462 ; 54.575.754 ; 249.180 ; 88.091.724 ; 2.352 ; 30.051.121 ; 104 ; 8.691.385 ; 2.456 ; 38.742.506 ; 251.636 ; 126.834.230 ;
106;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 81 ; 16.371.259 ; 239 ; 11.531.208 ; 526 ; 17.144.026 ; 418 ; 16.926.109 ; 1.264 ; 61.972.602 ; 566 ; 28.174.746 ; 544 ; 33.234.441 ; 1.110 ; 61.409.187 ; 2.374 ; 123.381.789 ;
107;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 426 ; 2.458.577 ; 506 ; 5.837.926 ; 932 ; 8.296.503 ; 50 ; 105.590.376 ; 15 ; 2.247.678 ; 65 ; 107.838.054 ; 997 ; 116.134.557 ;
108;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; 2 ; 6.827 ; 72 ; 1.268.694 ; 67.564 ; 36.207.339 ; 76.978 ; 54.812.462 ; 144.616 ; 92.295.322 ; 9.822 ; 20.332.159 ; 62 ; 580.321 ; 9.884 ; 20.912.480 ; 154.500 ; 113.207.802 ;
109;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 147 ; 1.258.330 ; 1.111 ; 11.850.651 ; 1.626 ; 15.157.764 ; 4.556 ; 30.795.733 ; 7.440 ; 59.062.478 ; 2.640 ; 37.872.761 ; 822 ; 11.645.670 ; 3.462 ; 49.518.431 ; 10.902 ; 108.580.909 ;
110;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 87 ; 2.214.269 ; 214 ; 7.398.979 ; 7.520 ; 5.319.495 ; 5.488 ; 35.183.701 ; 13.309 ; 50.116.444 ; 2.087 ; 45.445.492 ; 311 ; 10.378.482 ; 2.398 ; 55.823.974 ; 15.707 ; 105.940.418 ;
111;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 8 ; 1.270.480 ; 75 ; 2.136.097 ; 7.079 ; 41.868.751 ; 5.289 ; 46.583.851 ; 12.451 ; 91.859.179 ; 299 ; 8.423.134 ; 48 ; 2.860.690 ; 347 ; 11.283.824 ; 12.798 ; 103.143.003 ;
112;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 900 ; 3.444.350 ; 449 ; 7.551.083 ; 3.304 ; 44.157.129 ; 2.630 ; 11.757.074 ; 7.283 ; 66.909.636 ; 444 ; 3.691.458 ; 417 ; 31.951.256 ; 861 ; 35.642.714 ; 8.144 ; 102.552.350 ;
113;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 144 ; 2.412.027 ; 616 ; 9.453.628 ; 13.904 ; 10.862.806 ; 29.713 ; 32.457.413 ; 44.377 ; 55.185.874 ; 6.304 ; 35.561.328 ; 582 ; 7.058.983 ; 6.886 ; 42.620.311 ; 51.263 ; 97.806.185 ;
114;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 12 ; 965.247 ; 198 ; 5.908.375 ; 652 ; 18.101.741 ; 1.352 ; 19.509.876 ; 2.214 ; 44.485.239 ; 862 ; 25.089.853 ; 576 ; 18.758.660 ; 1.438 ; 43.848.513 ; 3.652 ; 88.333.752 ;
115;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 1 ; 79.940 ; 30 ; 1.028.955 ; 444 ; 3.945.815 ; 2.625 ; 40.897.377 ; 3.100 ; 45.952.087 ; 46 ; 39.511.179 ; 15 ; 2.095.806 ; 61 ; 41.606.985 ; 3.161 ; 87.559.072 ;
116;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 1 ; 197.259 ; 348 ; 13.826.465 ; 60 ; 4.757.896 ; 556 ; 26.101.893 ; 965 ; 44.883.513 ; 148 ; 39.869.547 ; 27 ; 1.735.481 ; 175 ; 41.605.028 ; 1.140 ; 86.488.541 ;
117;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 8 ; 9.401.300 ; 28 ; 15.707.129 ; 5.175 ; 3.418.397 ; 244 ; 9.033.068 ; 5.455 ; 37.559.894 ; 33 ; 27.533.794 ; 67 ; 15.009.921 ; 100 ; 42.543.715 ; 5.555 ; 80.103.609 ;
118;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 3 ; 3.369 ; 58 ; 20.783.909 ; 28 ; 25.005.255 ; 89 ; 45.792.533 ; 14 ; 14.859.500 ; 56 ; 10.634.225 ; 70 ; 25.493.725 ; 159 ; 71.286.258 ;
119;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 5 ; 49 ; 35.533.008 ; 52 ; 35.533.013 ; 16 ; 35.521.000 ; -   ; -   ; 16 ; 35.521.000 ; 68 ; 71.054.013 ;
120;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 28 ; 822.776 ; 435 ; 14.132.693 ; 799 ; 3.396.166 ; 4.036 ; 14.533.324 ; 5.298 ; 32.884.959 ; 1.343 ; 25.560.238 ; 13 ; 1.082.390 ; 1.356 ; 26.642.628 ; 6.654 ; 59.527.587 ;
121;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 257 ; 339.292 ; 867 ; 28.178.934 ; 1.124 ; 28.518.226 ; 36 ; 27.682.924 ; -   ; -   ; 36 ; 27.682.924 ; 1.160 ; 56.201.150 ;
122;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 93 ; 616.245 ; 360 ; 7.112.030 ; 11.377 ; 6.986.262 ; 13.974 ; 18.488.065 ; 25.804 ; 33.202.602 ; 1.577 ; 19.840.639 ; 146 ; 1.825.059 ; 1.723 ; 21.665.698 ; 27.527 ; 54.868.300 ;
123;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 4 ; 293 ; 10 ; 9.924 ; 14 ; 10.217 ; 47 ; 27.141.809 ; 73 ; 27.151.017 ; 120 ; 54.292.826 ; 134 ; 54.303.043 ;
124;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 29 ; 685.724 ; 29 ; 1.105.457 ; 2.605 ; 2.042.814 ; 6.855 ; 6.980.708 ; 9.518 ; 10.814.703 ; 1.027 ; 23.189.080 ; 115 ; 18.148.290 ; 1.142 ; 41.337.370 ; 10.660 ; 52.152.073 ;
125;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 6 ; 140.482 ; 253 ; 5.805.311 ; 25.156 ; 14.197.284 ; 29.702 ; 16.963.739 ; 55.117 ; 37.106.816 ; 1.190 ; 10.603.985 ; 197 ; 2.264.423 ; 1.387 ; 12.868.408 ; 56.504 ; 49.975.224 ;
126;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 3 ; 48.458 ; 517 ; 9.036.582 ; 2.331 ; 1.896.292 ; 4.522 ; 13.854.539 ; 7.373 ; 24.835.871 ; 2.133 ; 22.002.907 ; 111 ; 1.071.657 ; 2.244 ; 23.074.564 ; 9.617 ; 47.910.435 ;
127;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 32 ; 494.575 ; 573 ; 12.443.885 ; 2.039 ; 5.761.037 ; 4.880 ; 4.920.671 ; 7.524 ; 23.620.168 ; 1.508 ; 17.292.692 ; 252 ; 6.171.794 ; 1.760 ; 23.464.486 ; 9.284 ; 47.084.654 ;
128;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 491 ; 11.907.765 ; 313 ; 2.574.654 ; 102 ; 4.826.532 ; 158 ; 1.567.259 ; 1.064 ; 20.876.210 ; 325 ; 4.112.905 ; 572 ; 16.728.407 ; 897 ; 20.841.312 ; 1.961 ; 41.717.522 ;
129;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 212 ; 14.175.624 ; 23 ; 1.147.020 ; 170 ; 3.480.053 ; 275 ; 838.814 ; 680 ; 19.641.511 ; 12 ; 1.053.700 ; 118 ; 16.685.302 ; 130 ; 17.739.002 ; 810 ; 37.380.513 ;
130;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; 2 ; 3.037 ; 71 ; 319.679 ; 2.646 ; 16.547.129 ; 2.719 ; 16.869.845 ; 2.281 ; 16.663.930 ; 74 ; 433.363 ; 2.355 ; 17.097.293 ; 5.074 ; 33.967.138 ;
131;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 58.742 ; 16.287.267 ; 30.349 ; 8.662.346 ; 89.091 ; 24.949.613 ; 70 ; 440.017 ; 763 ; 8.059.774 ; 833 ; 8.499.791 ; 89.924 ; 33.449.404 ;
132;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 46 ; 475.164 ; 164 ; 3.830.157 ; 369 ; 7.420.817 ; 269 ; 4.442.989 ; 848 ; 16.169.127 ; 545 ; 8.274.123 ; 505 ; 7.901.282 ; 1.050 ; 16.175.405 ; 1.898 ; 32.344.532 ;
