Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em JANEIRO / 2017;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
12;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 194 ; 495.749.743 ; 172 ; 424.604.518 ; 366 ; 920.354.261 ; 173 ; 3.080.955.918 ; 220 ; 2.511.003.706 ; 393 ; 5.591.959.624 ; 759 ; 6.512.313.885 ;;;;
13;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 131 ; 731.771.035 ; 390 ; 179.352.811 ; 376 ; 1.458.116.778 ; 2.157 ; 1.431.440.723 ; 3.054 ; 3.800.681.347 ; 25 ; 971.370.417 ; 51 ; 1.314.759.251 ; 76 ; 2.286.129.668 ; 3.130 ; 6.086.811.015 ;;;;
14;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 49 ; 197.756.408 ;;; 82 ; 52.215.422 ; 39 ; 44.028.483 ; 170 ; 294.000.313 ; 8 ; 207.245.985 ; 88 ; 2.952.119.858 ; 96 ; 3.159.365.843 ; 266 ; 3.453.366.156 ;;;;
15;59.588.111;BANCO VOTORANTIM S.A.; 140 ; 235.279.298 ; 1.029 ; 237.343.197 ; 299 ; 477.856.549 ; 934 ; 605.674.704 ; 2.402 ; 1.556.153.748 ; 240 ; 845.006.587 ; 677 ; 592.557.478 ; 917 ; 1.437.564.065 ; 3.319 ; 2.993.717.813 ;;;;
16;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 96 ; 191.741.965 ; 947 ; 227.317.396 ; 348 ; 487.228.084 ; 1.008 ; 830.644.505 ; 2.399 ; 1.736.931.951 ; 99 ; 836.733.563 ; 75 ; 400.772.833 ; 174 ; 1.237.506.396 ; 2.573 ; 2.974.438.347 ;;;;
17;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 16 ; 122.800.596 ; 79 ; 51.855.116 ; 64 ; 31.485.555 ; 136 ; 244.793.252 ; 295 ; 450.934.518 ; 177 ; 829.016.630 ; 227 ; 738.387.398 ; 404 ; 1.567.404.028 ; 699 ; 2.018.338.546 ;;;;
18;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 8 ; 13.832.384 ;;; 8 ; 13.832.384 ; 1 ; 1.000.000.000 ; 1 ; 1.000.000.000 ; 2 ; 2.000.000.000 ; 10 ; 2.013.832.384 ;;;;
19;61.820.817;BANCO PAULISTA S.A.; 169 ; 94.496.523 ; 510 ; 41.820.957 ; 772 ; 124.110.119 ; 1.532 ; 168.346.044 ; 2.983 ; 428.773.644 ; 1.278 ; 737.394.811 ; 12.938 ; 731.446.354 ; 14.216 ; 1.468.841.165 ; 17.199 ; 1.897.614.809 ;;;;
20;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 709 ; 828.899.076 ; 493 ; 435.090.583 ; 1.202 ; 1.263.989.659 ; 8 ; 209.369.442 ; 21 ; 330.245.789 ; 29 ; 539.615.231 ; 1.231 ; 1.803.604.890 ;;;;
21;58.160.789;BANCO SAFRA S.A.; 185 ; 136.976.829 ; 987 ; 118.275.843 ; 905 ; 109.882.776 ; 2.263 ; 238.686.501 ; 4.340 ; 603.821.949 ; 172 ; 416.028.189 ; 152 ; 308.927.317 ; 324 ; 724.955.506 ; 4.664 ; 1.328.777.454 ;;;;
22;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 8 ; 6.564.498 ;;; 12 ; 116.368.555 ; 50 ; 4.025.401 ; 70 ; 126.958.454 ; 100 ; 453.826.461 ; 104 ; 571.647.007 ; 204 ; 1.025.473.468 ; 274 ; 1.152.431.921 ;;;;
23;49.336.860;ING BANK N.V.; 5 ; 11.500.000 ;;; 10 ; 70.446.685 ; 64 ; 82.045.301 ; 79 ; 163.991.986 ; 24 ; 596.348.734 ; 19 ; 357.214.350 ; 43 ; 953.563.084 ; 122 ; 1.117.555.070 ;;;;
24;00.360.305;CAIXA ECONOMICA FEDERAL; 249 ; 185.957.320 ; 201 ; 5.570.841 ; 6.021 ; 91.706.486 ; 1.541 ; 182.642.365 ; 8.012 ; 465.877.011 ; 136 ; 278.994.807 ; 164 ; 370.690.680 ; 300 ; 649.685.488 ; 8.312 ; 1.115.562.499 ;;;;
25;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 137 ; 23.784.529 ; 425 ; 86.169.912 ; 363 ; 117.625.832 ; 539 ; 237.478.535 ; 1.464 ; 465.058.807 ; 73 ; 339.961.733 ; 68 ; 155.667.454 ; 141 ; 495.629.187 ; 1.605 ; 960.687.994 ;;;;
26;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 136 ; 192.176.355 ; 250 ; 304.666.721 ; 386 ; 496.843.076 ; 20 ; 274.340.900 ; 76 ; 162.400.000 ; 96 ; 436.740.900 ; 482 ; 933.583.977 ;;;;
27;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 57 ; 287.942.108 ; 54 ; 45.730.453 ; 84 ; 75.834.747 ; 207 ; 162.317.299 ; 402 ; 571.824.606 ; 18 ; 78.819.243 ; 24 ; 252.026.415 ; 42 ; 330.845.659 ; 444 ; 902.670.265 ;;;;
28;78.632.767;BANCO OURINVEST S.A.; 53 ; 12.338.959 ; 396 ; 21.057.572 ; 392 ; 31.829.539 ; 683 ; 45.906.394 ; 1.524 ; 111.132.464 ; 323 ; 394.504.576 ; 10.435 ; 358.268.917 ; 10.758 ; 752.773.493 ; 12.282 ; 863.905.957 ;;;;
29;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 119 ; 5.699.403 ; 1.143 ; 46.151.036 ; 531 ; 58.941.738 ; 2.196 ; 86.579.399 ; 3.989 ; 197.371.577 ; 959 ; 354.878.700 ; 7.518 ; 289.026.821 ; 8.477 ; 643.905.521 ; 12.466 ; 841.277.098 ;;;;
30;68.900.810;BANCO RENDIMENTO S.A.; 27 ; 669.694 ; 52 ; 36.270.849 ; 23.826 ; 101.900.590 ; 1.684 ; 133.489.915 ; 25.589 ; 272.331.048 ; 483 ; 308.316.066 ; 9.416 ; 248.550.633 ; 9.899 ; 556.866.699 ; 35.488 ; 829.197.747 ;;;;
31;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 18 ; 31.214.905 ; 26 ; 374.776.731 ; 44 ; 405.991.636 ; 22 ; 373.433.648 ; 10 ; 29.903.732 ; 32 ; 403.337.380 ; 76 ; 809.329.017 ;;;;
32;62.232.889;BANCO DAYCOVAL S.A.; 250 ; 92.220.891 ; 484 ; 32.047.572 ; 555 ; 15.588.139 ; 1.830 ; 48.429.601 ; 3.119 ; 188.286.203 ; 505 ; 270.407.407 ; 1.843 ; 300.398.173 ; 2.348 ; 570.805.581 ; 5.467 ; 759.091.784 ;;;;
33;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 66 ; 19.449.288 ; 125 ; 10.926.982 ; 35 ; 85.056.498 ; 222 ; 8.707.248 ; 448 ; 124.140.015 ; 55 ; 260.403.618 ; 49 ; 344.986.087 ; 104 ; 605.389.705 ; 552 ; 729.529.720 ;;;;
34;71.027.866;BANCO BONSUCESSO S.A.; 50 ; 8.488.314 ; 53 ; 3.317.410 ; 71 ; 10.634.480 ; 383 ; 17.955.342 ; 557 ; 40.395.546 ; 222 ; 316.918.968 ; 750 ; 317.413.245 ; 972 ; 634.332.213 ; 1.529 ; 674.727.759 ;;;;
35;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 30 ; 48.959.885 ; 33 ; 12.623.643 ; 12 ; 53.090.827 ; 105 ; 76.958.510 ; 180 ; 191.632.865 ; 19 ; 213.433.398 ; 6 ; 68.933.465 ; 25 ; 282.366.863 ; 205 ; 473.999.727 ;;;;
36;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 60 ; 43.775.551 ; 199 ; 25.455.130 ; 63 ; 61.975.847 ; 76 ; 8.325.844 ; 398 ; 139.532.371 ; 103 ; 63.516.290 ; 108 ; 139.126.823 ; 211 ; 202.643.113 ; 609 ; 342.175.484 ;;;;
37;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 1 ; 7.000 ; 10 ; 1.581.947 ; 9 ; 122.904.778 ; 29 ; 166.636.370 ; 49 ; 291.130.095 ; 7 ; 45.345.808 ;;; 7 ; 45.345.808 ; 56 ; 336.475.903 ;;;;
38;62.144.175;BANCO PINE S.A.; 4 ; 5.752.067 ; 5 ; 3.472.600 ; 3 ; 4.830.085 ; 33 ; 132.028.743 ; 45 ; 146.083.495 ; 5 ; 107.500.000 ; 2 ; 35.000.000 ; 7 ; 142.500.000 ; 52 ; 288.583.495 ;;;;
39;13.059.145;BEXS BANCO DE CÂMBIO S/A; 36 ; 33.484.833 ; 101 ; 4.188.115 ; 122 ; 14.685.772 ; 513 ; 88.371.963 ; 772 ; 140.730.682 ; 226 ; 95.307.513 ; 117 ; 50.885.223 ; 343 ; 146.192.736 ; 1.115 ; 286.923.419 ;;;;
40;30.723.886;BANCO MODAL S.A.; 9 ; 886.647 ; 139 ; 11.636.618 ; 50 ; 40.643.563 ; 94 ; 16.615.368 ; 292 ; 69.782.195 ; 12 ; 86.252.397 ; 24 ; 100.960.882 ; 36 ; 187.213.280 ; 328 ; 256.995.475 ;;;;
41;73.622.748;B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.; 84 ; 1.689.336 ; 522 ; 12.606.795 ; 1.272 ; 15.644.468 ; 2.391 ; 59.495.886 ; 4.269 ; 89.436.485 ; 3.084 ; 103.518.938 ; 198 ; 48.701.494 ; 3.282 ; 152.220.432 ; 7.551 ; 241.656.917 ;;;;
42;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 794 ; 47.816.658 ; 1.006 ; 35.352.562 ; 314 ; 9.530.417 ; 1.349 ; 52.915.748 ; 3.463 ; 145.615.385 ; 45 ; 52.858.537 ; 29 ; 21.709.911 ; 74 ; 74.568.448 ; 3.537 ; 220.183.833 ;;;;
43;60.889.128;BANCO SOFISA S.A.; 83 ; 19.677.154 ; 157 ; 13.160.742 ; 24 ; 76.666.093 ; 87 ; 77.771.934 ; 351 ; 187.275.922 ; 35 ; 6.542.783 ; 27 ; 14.379.837 ; 62 ; 20.922.621 ; 413 ; 208.198.543 ;;;;
44;28.195.667;BANCO ABC BRASIL S.A.; 48 ; 27.827.565 ; 88 ; 20.489.611 ; 20 ; 17.293.657 ; 207 ; 19.316.014 ; 363 ; 84.926.848 ; 20 ; 57.601.314 ; 24 ; 64.114.204 ; 44 ; 121.715.518 ; 407 ; 206.642.366 ;;;;
45;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;;;;; 10 ; 74.934.348 ; 5 ; 32.291.919 ; 15 ; 107.226.267 ; 2 ; 20.000.000 ; 2 ; 60.000.000 ; 4 ; 80.000.000 ; 19 ; 187.226.267 ;;;;
46;58.616.418;BANCO FIBRA S.A.; 76 ; 20.272.729 ; 357 ; 26.935.455 ; 47 ; 11.246.667 ; 295 ; 53.768.350 ; 775 ; 112.223.200 ; 18 ; 67.766.256 ; 8 ; 6.220.994 ; 26 ; 73.987.250 ; 801 ; 186.210.451 ;;;;
47;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 20 ; 943.113 ; 209 ; 11.237.895 ; 102 ; 42.507.831 ; 490 ; 50.258.778 ; 821 ; 104.947.617 ; 264 ; 39.592.929 ; 300 ; 24.306.138 ; 564 ; 63.899.067 ; 1.385 ; 168.846.684 ;;;;
48;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 61 ; 1.532.383 ; 124 ; 16.013.664 ; 185 ; 17.546.048 ; 14 ; 80.256.774 ; 9 ; 65.780.492 ; 23 ; 146.037.266 ; 208 ; 163.583.313 ;;;;
49;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 20 ; 770.914 ; 80 ; 2.666.379 ; 292 ; 62.111.629 ; 392 ; 65.548.922 ; 3.109 ; 78.757.990 ; 49 ; 18.833.321 ; 3.158 ; 97.591.311 ; 3.550 ; 163.140.233 ;;;;
50;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 1 ; 581 ; 21 ; 198.130 ; 594 ; 23.668.254 ; 1.082 ; 71.002.448 ; 1.698 ; 94.869.413 ; 820 ; 54.627.033 ; 508 ; 5.457.954 ; 1.328 ; 60.084.986 ; 3.026 ; 154.954.399 ;;;;
51;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 152 ; 4.007.520 ; 1.633 ; 34.271.593 ; 1.085 ; 10.012.497 ; 3.184 ; 28.024.258 ; 6.054 ; 76.315.868 ; 689 ; 57.120.444 ; 157 ; 8.713.465 ; 846 ; 65.833.909 ; 6.900 ; 142.149.777 ;;;;
52;03.609.817;BANCO CARGILL S.A.; 9 ; 54.496.806 ; 1 ; 2.445.800 ; 2 ; 1.167.812 ; 8 ; 2.665.805 ; 20 ; 60.776.223 ; 1 ; 50.000.000 ; 1 ; 27.000.000 ; 2 ; 77.000.000 ; 22 ; 137.776.223 ;;;;
53;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 975 ; 10.341.727 ; 3.885 ; 60.744.481 ; 4.860 ; 71.086.208 ; 2.005 ; 50.185.944 ; 41 ; 323.954 ; 2.046 ; 50.509.898 ; 6.906 ; 121.596.106 ;;;;
54;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 81 ; 21.596.066 ; 71 ; 50.777.391 ; 152 ; 72.373.458 ; 23 ; 39.128.000 ; 24 ; 9.966.819 ; 47 ; 49.094.819 ; 199 ; 121.468.277 ;;;;
55;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 84 ; 329.035 ; 154 ; 1.832.529 ; 238 ; 2.161.564 ; 327 ; 57.615.909 ; 142 ; 56.127.445 ; 469 ; 113.743.354 ; 707 ; 115.904.918 ;;;;
56;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 28 ; 626.453 ; 175 ; 1.881.465 ; 1.231 ; 8.193.133 ; 5.043 ; 53.678.765 ; 6.477 ; 64.379.816 ; 732 ; 46.674.525 ; 2 ; 46.000 ; 734 ; 46.720.525 ; 7.211 ; 111.100.342 ;;;;
57;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 78 ; 1.608.837 ; 1.066 ; 25.126.850 ; 720 ; 7.422.395 ; 3.404 ; 25.977.481 ; 5.268 ; 60.135.563 ; 1.280 ; 44.786.909 ; 13 ; 2.620.432 ; 1.293 ; 47.407.341 ; 6.561 ; 107.542.904 ;;;;
58;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 7 ; 19.469.999 ; 20 ; 2.685.738 ; 8 ; 17.765.799 ; 26 ; 4.410.406 ; 61 ; 44.331.942 ; 12 ; 17.583.756 ; 10 ; 37.184.727 ; 22 ; 54.768.483 ; 83 ; 99.100.425 ;;;;
59;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 2 ; 47.550 ; 37 ; 32.356.543 ; 35 ; 6.471.428 ; 114 ; 11.058.322 ; 188 ; 49.933.843 ; 40 ; 42.512.117 ; 9 ; 5.630.000 ; 49 ; 48.142.117 ; 237 ; 98.075.960 ;;;;
60;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 29 ; 422.258 ; 370 ; 8.694.474 ; 1.252 ; 6.221.554 ; 3.383 ; 19.121.854 ; 5.034 ; 34.460.141 ; 1.773 ; 38.769.079 ; 376 ; 17.321.883 ; 2.149 ; 56.090.962 ; 7.183 ; 90.551.102 ;;;;
61;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 249 ; 12.486.626 ; 824 ; 26.520.548 ; 286 ; 7.402.717 ; 766 ; 7.356.184 ; 2.125 ; 53.766.075 ; 284 ; 24.457.548 ; 48 ; 10.356.018 ; 332 ; 34.813.566 ; 2.457 ; 88.579.641 ;;;;
62;03.532.415;BANCO ABN AMRO S.A.; 3 ; 12.092.884 ; 4 ; 3.907.793 ; 6 ; 2.799.597 ; 28 ; 26.080.838 ; 41 ; 44.881.113 ; 7 ; 30.105.000 ; 8 ; 13.500.000 ; 15 ; 43.605.000 ; 56 ; 88.486.113 ;;;;
63;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 379 ; 15.192.419 ; 329 ; 9.064.447 ; 184 ; 9.056.229 ; 164 ; 18.745.915 ; 1.056 ; 52.059.010 ; 24 ; 13.295.043 ; 14 ; 19.540.989 ; 38 ; 32.836.031 ; 1.094 ; 84.895.041 ;;;;
64;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 17 ; 93.769 ; 134 ; 1.773.057 ; 464 ; 5.021.924 ; 1.587 ; 21.692.477 ; 2.202 ; 28.581.227 ; 2.112 ; 37.135.094 ; 132 ; 18.412.098 ; 2.244 ; 55.547.193 ; 4.446 ; 84.128.420 ;;;;
65;59.118.133;BANCO LUSO BRASILEIRO S.A.; 112 ; 20.491.996 ; 101 ; 6.836.129 ; 38 ; 3.032.413 ; 167 ; 7.674.997 ; 418 ; 38.035.536 ; 170 ; 15.761.987 ; 124 ; 24.776.147 ; 294 ; 40.538.133 ; 712 ; 78.573.669 ;;;;
66;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 19 ; 5.823.022 ; 86 ; 6.888.800 ; 72 ; 19.844.861 ; 77 ; 3.768.467 ; 254 ; 36.325.149 ; 68 ; 10.042.558 ; 57 ; 27.034.014 ; 125 ; 37.076.572 ; 379 ; 73.401.721 ;;;;
67;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 89 ; 12.951.964 ; 93 ; 7.264.232 ; 63 ; 143.596 ; 72 ; 16.288.862 ; 317 ; 36.648.655 ; 50 ; 23.586.246 ; 23 ; 13.127.523 ; 73 ; 36.713.769 ; 390 ; 73.362.424 ;;;;
68;92.894.922;BANCO ORIGINAL S.A.; 17 ; 10.397.665 ; 160 ; 14.691.168 ; 43 ; 195.631 ; 218 ; 2.971.471 ; 438 ; 28.255.934 ; 19 ; 26.166.150 ; 6 ; 18.000.799 ; 25 ; 44.166.949 ; 463 ; 72.422.884 ;;;;
69;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 27 ; 748.230 ; 1.006 ; 23.090.389 ; 384 ; 3.166.412 ; 1.127 ; 9.428.355 ; 2.544 ; 36.433.385 ; 1.496 ; 32.204.705 ; 174 ; 3.444.744 ; 1.670 ; 35.649.449 ; 4.214 ; 72.082.835 ;;;;
70;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 4 ; 29.279 ; 481 ; 22.751.650 ; 112 ; 1.472.703 ; 651 ; 12.085.854 ; 1.248 ; 36.339.486 ; 790 ; 34.510.094 ; 8 ; 1.179.746 ; 798 ; 35.689.839 ; 2.046 ; 72.029.325 ;;;;
71;15.114.366;BANCO BBM S/A; 18 ; 17.674.457 ; 1 ; 5.448 ; 13 ; 4.151.801 ; 50 ; 5.052.652 ; 82 ; 26.884.357 ; 6 ; 3.568.088 ; 13 ; 41.556.993 ; 19 ; 45.125.081 ; 101 ; 72.009.439 ;;;;
72;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 1 ; 1.000.000 ; 5 ; 2.057.792 ; 10 ; 271.803 ; 82 ; 3.580.744 ; 98 ; 6.910.338 ; 5 ; 32.873.145 ; 5 ; 26.373.600 ; 10 ; 59.246.745 ; 108 ; 66.157.083 ;;;;
73;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA;;; 153 ; 4.639.730 ; 15 ; 13.936 ; 814 ; 23.019.429 ; 982 ; 27.673.095 ; 688 ; 27.666.429 ; 2 ; 7.236 ; 690 ; 27.673.665 ; 1.672 ; 55.346.760 ;;;;
74;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 9 ; 174.412 ; 144 ; 3.252.452 ; 167 ; 737.697 ; 454 ; 23.223.513 ; 774 ; 27.388.075 ; 1.994 ; 26.120.317 ; 32 ; 572.216 ; 2.026 ; 26.692.532 ; 2.800 ; 54.080.607 ;;;;
75;10.690.848;BANCO DA CHINA BRASIL S.A.; 9 ; 18.820.377 ; 4 ; 251.911 ; 8 ; 1.418.458 ; 69 ; 6.215.045 ; 90 ; 26.705.791 ; 17 ; 5.650.000 ; 16 ; 19.500.000 ; 33 ; 25.150.000 ; 123 ; 51.855.791 ;;;;
76;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 48 ; 758.011 ; 840 ; 18.477.617 ; 224 ; 3.542.567 ; 759 ; 6.575.726 ; 1.871 ; 29.353.920 ; 487 ; 21.462.129 ; 8 ; 655.312 ; 495 ; 22.117.441 ; 2.366 ; 51.471.362 ;;;;
77;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 10 ; 161.401 ; 566 ; 15.618.172 ; 272 ; 2.390.180 ; 984 ; 9.098.363 ; 1.832 ; 27.268.116 ; 659 ; 22.233.800 ; 6 ; 72.375 ; 665 ; 22.306.175 ; 2.497 ; 49.574.291 ;;;;
78;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 9 ; 622.552 ; 49 ; 7.644.293 ; 82 ; 18.221.938 ; 140 ; 26.488.782 ; 10 ; 16.759.026 ; 8 ; 5.510.000 ; 18 ; 22.269.026 ; 158 ; 48.757.808 ;;;;
79;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 31 ; 656.646 ; 1.540 ; 2.901.130 ; 2.630 ; 14.242.485 ; 4.201 ; 17.800.261 ; 1.591 ; 20.519.480 ; 49 ; 8.251.743 ; 1.640 ; 28.771.223 ; 5.841 ; 46.571.484 ;;;;
80;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 8 ; 5.976.893 ; 2 ; 100.540 ; 11 ; 170.977 ; 6 ; 203.974 ; 27 ; 6.452.382 ; 16 ; 16.410.000 ; 20 ; 22.080.000 ; 36 ; 38.490.000 ; 63 ; 44.942.382 ;;;;
