Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Mar/2018;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 404 ; 1.621.592.417 ; 1.170 ; 761.046.562 ; 1.072 ; 5.451.047.121 ; 4.915 ; 5.922.063.331 ; 7.561 ; 13.755.749.431 ; 115 ; 3.241.525.296 ; 241 ; 4.109.990.942 ; 356 ; 7.351.516.238 ; 7.917 ; 21.107.265.669 ;;;;
11;30.306.294;BANCO BTG PACTUAL S.A.; 61 ; 775.024.622 ; 179 ; 113.344.566 ; 993 ; 1.815.025.132 ; 2.122 ; 1.491.246.157 ; 3.355 ; 4.194.640.477 ; 249 ; 6.562.893.071 ; 241 ; 6.258.343.519 ; 490 ; 12.821.236.590 ; 3.845 ; 17.015.877.067 ;;;;
12;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; 10 ; 10.595.869 ;;; 674 ; 1.453.200.920 ; 752 ; 2.695.766.635 ; 1.436 ; 4.159.563.424 ; 253 ; 5.593.346.705 ; 275 ; 4.646.111.268 ; 528 ; 10.239.457.973 ; 1.964 ; 14.399.021.397 ;;;;
13;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 795 ; 3.427.532.976 ; 745 ; 3.968.339.454 ; 1.540 ; 7.395.872.430 ; 70 ; 2.611.582.664 ; 69 ; 2.254.323.479 ; 139 ; 4.865.906.143 ; 1.679 ; 12.261.778.573 ;;;;
14;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 65 ; 160.953.670 ; 44 ; 30.972.236 ; 74 ; 331.897.175 ; 139 ; 54.073.676 ; 322 ; 577.896.756 ; 397 ; 5.420.902.682 ; 422 ; 5.850.155.159 ; 819 ; 11.271.057.842 ; 1.141 ; 11.848.954.598 ;;;;
15;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 2.027 ; 2.820.629.785 ; 1.718 ; 4.102.842.225 ; 3.745 ; 6.923.472.010 ; 120 ; 3.045.735.980 ; 73 ; 1.367.770.550 ; 193 ; 4.413.506.530 ; 3.938 ; 11.336.978.540 ;;;;
16;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 467 ; 1.031.449.017 ; 1.730 ; 517.365.215 ; 1.085 ; 1.809.832.466 ; 2.746 ; 2.143.685.475 ; 6.028 ; 5.502.332.172 ; 254 ; 2.670.312.286 ; 245 ; 2.565.680.217 ; 499 ; 5.235.992.503 ; 6.527 ; 10.738.324.675 ;;;;
17;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 71 ; 411.733.551 ; 216 ; 269.518.037 ; 247 ; 992.518.751 ; 538 ; 1.231.418.149 ; 1.072 ; 2.905.188.488 ; 638 ; 3.482.334.695 ; 934 ; 3.542.266.854 ; 1.572 ; 7.024.601.548 ; 2.644 ; 9.929.790.036 ;;;;
18;59.588.111;BANCO VOTORANTIM S.A.; 361 ; 814.766.123 ; 1.819 ; 363.988.852 ; 738 ; 794.395.479 ; 2.211 ; 1.225.638.053 ; 5.129 ; 3.198.788.507 ; 874 ; 2.242.699.283 ; 2.470 ; 2.344.871.981 ; 3.344 ; 4.587.571.264 ; 8.473 ; 7.786.359.770 ;;;;
19;61.820.817;BANCO PAULISTA S.A.; 523 ; 399.976.293 ; 1.511 ; 114.126.711 ; 26.026 ; 687.237.589 ; 4.746 ; 630.815.407 ; 32.806 ; 1.832.155.999 ; 4.720 ; 1.910.311.344 ; 35.351 ; 2.226.940.453 ; 40.071 ; 4.137.251.797 ; 72.877 ; 5.969.407.796 ;;;;
20;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 24 ; 54.179.323 ;;; 24 ; 54.179.323 ; 1 ; 2.000.000.000 ; 1 ; 2.000.000.000 ; 2 ; 4.000.000.000 ; 26 ; 4.054.179.323 ;;;;
21;58.160.789;BANCO SAFRA S.A.; 549 ; 405.285.104 ; 2.902 ; 386.987.211 ; 2.721 ; 531.444.902 ; 6.598 ; 743.371.636 ; 12.770 ; 2.067.088.853 ; 490 ; 916.954.786 ; 467 ; 738.881.660 ; 957 ; 1.655.836.447 ; 13.727 ; 3.722.925.300 ;;;;
22;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 296 ; 614.214.209 ; 72 ; 104.465.786 ; 214 ; 542.671.684 ; 673 ; 664.561.065 ; 1.255 ; 1.925.912.743 ; 45 ; 481.366.777 ; 63 ; 1.121.389.423 ; 108 ; 1.602.756.201 ; 1.363 ; 3.528.668.944 ;;;;
23;49.336.860;ING BANK N.V.; 45 ; 376.066.916 ; 79 ; 47.611.652 ; 50 ; 178.117.821 ; 161 ; 40.912.138 ; 335 ; 642.708.527 ; 57 ; 1.057.818.526 ; 67 ; 1.498.101.708 ; 124 ; 2.555.920.234 ; 459 ; 3.198.628.760 ;;;;
24;28.195.667;BANCO ABC BRASIL S.A.; 222 ; 93.954.097 ; 409 ; 65.271.364 ; 110 ; 351.657.147 ; 583 ; 95.692.123 ; 1.324 ; 606.574.731 ; 412 ; 1.292.645.722 ; 593 ; 1.267.800.964 ; 1.005 ; 2.560.446.687 ; 2.329 ; 3.167.021.417 ;;;;
25;68.900.810;BANCO RENDIMENTO S.A.; 42 ; 5.408.528 ; 313 ; 42.493.553 ; 164.853 ; 435.797.146 ; 2.180 ; 542.303.765 ; 167.388 ; 1.026.002.993 ; 1.595 ; 1.101.547.190 ; 25.267 ; 982.798.957 ; 26.862 ; 2.084.346.147 ; 194.250 ; 3.110.349.140 ;;;;
26;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 682 ; 33.555.527 ; 4.412 ; 197.397.245 ; 2.716 ; 332.401.473 ; 9.118 ; 363.453.288 ; 16.928 ; 926.807.533 ; 2.585 ; 1.168.337.470 ; 24.082 ; 982.869.021 ; 26.667 ; 2.151.206.491 ; 43.595 ; 3.078.014.024 ;;;;
27;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 75 ; 473.354.071 ; 70 ; 984.206.914 ; 145 ; 1.457.560.985 ; 49 ; 968.625.639 ; 36 ; 456.764.251 ; 85 ; 1.425.389.890 ; 230 ; 2.882.950.875 ;;;;
28;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 455 ; 190.320.937 ; 1.820 ; 403.112.244 ; 1.007 ; 535.407.892 ; 1.796 ; 377.478.275 ; 5.078 ; 1.506.319.348 ; 281 ; 659.365.787 ; 280 ; 604.728.574 ; 561 ; 1.264.094.362 ; 5.639 ; 2.770.413.709 ;;;;
29;78.632.767;BANCO OURINVEST S.A.; 313 ; 54.640.094 ; 1.922 ; 130.418.613 ; 1.214 ; 141.284.112 ; 3.606 ; 291.617.159 ; 7.055 ; 617.959.978 ; 1.444 ; 962.210.065 ; 27.414 ; 746.074.908 ; 28.858 ; 1.708.284.973 ; 35.913 ; 2.326.244.951 ;;;;
30;62.232.889;BANCO DAYCOVAL S.A.; 1.276 ; 170.155.768 ; 1.698 ; 112.835.036 ; 1.894 ; 72.997.779 ; 7.478 ; 285.220.724 ; 12.346 ; 641.209.307 ; 1.410 ; 832.811.445 ; 5.446 ; 762.879.369 ; 6.856 ; 1.595.690.814 ; 19.202 ; 2.236.900.121 ;;;;
31;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 74 ; 134.115.153 ; 95 ; 12.160.028 ; 36 ; 539.966.073 ; 185 ; 361.052.301 ; 390 ; 1.047.293.555 ; 15 ; 233.451.877 ; 32 ; 680.447.065 ; 47 ; 913.898.942 ; 437 ; 1.961.192.497 ;;;;
32;13.059.145;BEXS BANCO DE CÂMBIO S/A; 80 ; 416.222.284 ; 139 ; 6.751.353 ; 444 ; 101.712.277 ; 1.153 ; 385.079.518 ; 1.816 ; 909.765.432 ; 538 ; 382.266.234 ; 309 ; 507.754.776 ; 847 ; 890.021.010 ; 2.663 ; 1.799.786.442 ;;;;
33;00.360.305;CAIXA ECONOMICA FEDERAL; 641 ; 250.360.796 ; 456 ; 14.590.708 ; 21.948 ; 208.799.516 ; 5.594 ; 329.800.663 ; 28.639 ; 803.551.683 ; 326 ; 413.795.791 ; 334 ; 518.693.140 ; 660 ; 932.488.931 ; 29.299 ; 1.736.040.614 ;;;;
34;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 508 ; 354.228.754 ; 753 ; 364.885.872 ; 1.261 ; 719.114.626 ; 52 ; 557.402.857 ; 179 ; 445.840.000 ; 231 ; 1.003.242.857 ; 1.492 ; 1.722.357.483 ;;;;
35;03.532.415;BANCO ABN AMRO S.A.; 38 ; 121.817.321 ;;; 65 ; 614.908.882 ; 120 ; 612.751.921 ; 223 ; 1.349.478.124 ; 7 ; 23.554.511 ; 38 ; 147.373.112 ; 45 ; 170.927.623 ; 268 ; 1.520.405.747 ;;;;
36;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 194 ; 132.655.351 ; 650 ; 104.820.280 ; 242 ; 172.105.862 ; 358 ; 197.295.232 ; 1.444 ; 606.876.725 ; 282 ; 384.509.850 ; 284 ; 436.170.316 ; 566 ; 820.680.166 ; 2.010 ; 1.427.556.890 ;;;;
37;71.027.866;BANCO BONSUCESSO S.A.; 168 ; 25.408.964 ; 548 ; 27.218.866 ; 1.272 ; 157.931.693 ; 2.872 ; 282.837.235 ; 4.860 ; 493.396.758 ; 1.897 ; 525.481.812 ; 7.244 ; 399.201.666 ; 9.141 ; 924.683.479 ; 14.001 ; 1.418.080.236 ;;;;
38;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 3 ; 1.348.307 ;;; 26 ; 375.390.796 ; 43 ; 154.129.824 ; 72 ; 530.868.927 ; 15 ; 311.023.248 ; 21 ; 535.989.505 ; 36 ; 847.012.754 ; 108 ; 1.377.881.681 ;;;;
39;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 154 ; 9.698.405 ; 1.416 ; 59.920.230 ; 436 ; 75.516.108 ; 105.989 ; 299.091.618 ; 107.995 ; 444.226.361 ; 629 ; 604.093.573 ; 895 ; 325.333.928 ; 1.524 ; 929.427.500 ; 109.519 ; 1.373.653.862 ;;;;
40;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 159 ; 349.250.131 ;;; 253 ; 101.611.276 ; 120 ; 280.595.084 ; 532 ; 731.456.491 ; 14 ; 185.086.883 ; 23 ; 441.939.565 ; 37 ; 627.026.448 ; 569 ; 1.358.482.939 ;;;;
41;10.690.848;BANCO DA CHINA BRASIL S.A.; 48 ; 43.671.859 ; 34 ; 17.881.935 ; 50 ; 375.776.077 ; 123 ; 71.385.531 ; 255 ; 508.715.402 ; 59 ; 170.610.316 ; 96 ; 500.783.312 ; 155 ; 671.393.628 ; 410 ; 1.180.109.030 ;;;;
42;15.114.366;BANCO BBM S/A; 89 ; 73.654.912 ; 22 ; 1.479.531 ; 50 ; 225.842.623 ; 270 ; 200.958.966 ; 431 ; 501.936.032 ; 29 ; 260.381.278 ; 32 ; 275.704.040 ; 61 ; 536.085.318 ; 492 ; 1.038.021.350 ;;;;
43;30.723.886;BANCO MODAL S.A.; 14 ; 12.360.641 ; 141 ; 18.501.337 ; 259 ; 370.899.550 ; 303 ; 94.565.266 ; 717 ; 496.326.794 ; 26 ; 51.403.435 ; 32 ; 320.240.200 ; 58 ; 371.643.635 ; 775 ; 867.970.429 ;;;;
44;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 8 ; 512.960 ; 150 ; 45.381.071 ; 219 ; 330.076.375 ; 444 ; 308.758.115 ; 821 ; 684.728.521 ; 104 ; 60.083.661 ; 19 ; 36.466.000 ; 123 ; 96.549.661 ; 944 ; 781.278.181 ;;;;
45;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 397 ; 8.670.344 ; 1.979 ; 48.580.369 ; 4.142 ; 46.855.584 ; 7.969 ; 159.109.906 ; 14.487 ; 263.216.202 ; 7.773 ; 292.460.079 ; 526 ; 140.042.858 ; 8.299 ; 432.502.938 ; 22.786 ; 695.719.140 ;;;;
46;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 2.274 ; 172.920.281 ; 3.181 ; 139.226.083 ; 1.137 ; 54.066.301 ; 3.636 ; 97.355.546 ; 10.228 ; 463.568.211 ; 118 ; 118.168.453 ; 102 ; 108.267.932 ; 220 ; 226.436.385 ; 10.448 ; 690.004.596 ;;;;
47;03.609.817;BANCO CARGILL S.A.; 45 ; 64.783.692 ; 14 ; 8.228.913 ; 4 ; 336.254 ; 50 ; 41.856.820 ; 113 ; 115.205.679 ; 7 ; 221.000.000 ; 10 ; 349.500.000 ; 17 ; 570.500.000 ; 130 ; 685.705.679 ;;;;
48;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 185 ; 127.707.107 ; 493 ; 56.438.378 ; 43 ; 63.040.302 ; 715 ; 78.490.059 ; 1.436 ; 325.675.846 ; 93 ; 98.451.772 ; 70 ; 224.413.846 ; 163 ; 322.865.618 ; 1.599 ; 648.541.465 ;;;;
49;58.616.418;BANCO FIBRA S.A.; 224 ; 92.454.418 ; 1.306 ; 139.617.826 ; 179 ; 79.149.814 ; 770 ; 46.768.566 ; 2.479 ; 357.990.624 ; 76 ; 133.819.461 ; 24 ; 125.864.668 ; 100 ; 259.684.129 ; 2.579 ; 617.674.753 ;;;;
50;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 28 ; 258.801 ; 183 ; 4.849.666 ; 2.002 ; 106.594.377 ; 6.631 ; 273.820.863 ; 8.844 ; 385.523.708 ; 2.905 ; 185.686.051 ; 933 ; 13.193.856 ; 3.838 ; 198.879.907 ; 12.682 ; 584.403.615 ;;;;
51;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 602 ; 13.990.903 ; 4.932 ; 97.963.171 ; 4.666 ; 42.909.038 ; 12.520 ; 119.531.115 ; 22.720 ; 274.394.227 ; 1.944 ; 187.005.740 ; 298 ; 26.940.212 ; 2.242 ; 213.945.953 ; 24.962 ; 488.340.180 ;;;;
52;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 149 ; 82.287.781 ; 251 ; 16.884.944 ; 173 ; 14.198.325 ; 221 ; 11.130.623 ; 794 ; 124.501.672 ; 166 ; 130.975.628 ; 128 ; 198.920.085 ; 294 ; 329.895.713 ; 1.088 ; 454.397.386 ;;;;
53;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 286 ; 117.514.031 ; 310 ; 188.325.757 ; 596 ; 305.839.788 ; 88 ; 104.546.000 ; 50 ; 33.725.000 ; 138 ; 138.271.000 ; 734 ; 444.110.788 ;;;;
54;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 109 ; 2.768.021 ; 642 ; 8.459.840 ; 4.141 ; 26.051.773 ; 16.253 ; 187.332.776 ; 21.145 ; 224.612.410 ; 3.575 ; 167.078.195 ; 15 ; 326.491 ; 3.590 ; 167.404.686 ; 24.735 ; 392.017.096 ;;;;
55;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 315 ; 432.924 ; 751 ; 4.397.947 ; 1.066 ; 4.830.870 ; 1.845 ; 191.751.558 ; 1.001 ; 188.322.632 ; 2.846 ; 380.074.190 ; 3.912 ; 384.905.060 ;;;;
56;59.118.133;BANCO LUSO BRASILEIRO S.A.; 276 ; 56.050.839 ; 1.010 ; 95.356.986 ; 142 ; 18.453.398 ; 461 ; 15.906.980 ; 1.889 ; 185.768.202 ; 841 ; 112.946.766 ; 354 ; 76.506.788 ; 1.195 ; 189.453.553 ; 3.084 ; 375.221.755 ;;;;
57;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 2.810 ; 27.988.538 ; 12.305 ; 181.273.933 ; 15.115 ; 209.262.471 ; 6.752 ; 155.542.161 ; 204 ; 4.624.375 ; 6.956 ; 160.166.536 ; 22.071 ; 369.429.007 ;;;;
58;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 18 ; 6.638.518 ; 285 ; 10.657.876 ; 256 ; 119.250.670 ; 396 ; 46.206.120 ; 955 ; 182.753.184 ; 362 ; 57.647.849 ; 178 ; 126.664.521 ; 540 ; 184.312.371 ; 1.495 ; 367.065.554 ;;;;
59;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 286 ; 5.544.645 ; 3.659 ; 81.596.476 ; 2.046 ; 31.021.986 ; 7.052 ; 91.338.117 ; 13.043 ; 209.501.224 ; 3.617 ; 145.074.052 ; 45 ; 8.072.143 ; 3.662 ; 153.146.195 ; 16.705 ; 362.647.419 ;;;;
60;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 17 ; 5.207.416 ; 54 ; 4.533.254 ; 71 ; 9.740.669 ; 13 ; 172.036.833 ; 13 ; 173.046.670 ; 26 ; 345.083.503 ; 97 ; 354.824.172 ;;;;
61;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 7 ; 55.010.308 ; 11 ; 976.148 ; 42 ; 100.411.943 ; 57 ; 13.589.287 ; 117 ; 169.987.686 ; 11 ; 14.123.700 ; 41 ; 159.576.984 ; 52 ; 173.700.683 ; 169 ; 343.688.369 ;;;;
62;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 156 ; 2.698.845 ; 1.388 ; 29.480.750 ; 4.878 ; 15.586.592 ; 5.679 ; 65.892.070 ; 12.101 ; 113.658.257 ; 6.226 ; 148.316.176 ; 2.181 ; 71.365.224 ; 8.407 ; 219.681.400 ; 20.508 ; 333.339.657 ;;;;
63;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 53 ; 790.063 ; 736 ; 13.500.527 ; 1.575 ; 19.461.730 ; 5.657 ; 70.048.309 ; 8.021 ; 103.800.629 ; 6.039 ; 135.949.430 ; 1.065 ; 72.630.855 ; 7.104 ; 208.580.286 ; 15.125 ; 312.380.914 ;;;;
64;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 1.531 ; 78.244.226 ; 1.102 ; 29.993.384 ; 724 ; 22.949.039 ; 636 ; 62.770.030 ; 3.993 ; 193.956.678 ; 50 ; 43.550.471 ; 43 ; 65.230.981 ; 93 ; 108.781.452 ; 4.086 ; 302.738.131 ;;;;
65;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 16 ; 61.484.887 ; 89 ; 16.479.296 ; 78 ; 19.069.385 ; 82 ; 46.339.018 ; 265 ; 143.372.586 ; 54 ; 68.525.992 ; 30 ; 75.770.867 ; 84 ; 144.296.860 ; 349 ; 287.669.446 ;;;;
66;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 81 ; 17.639.284 ; 66 ; 1.028.162 ; 20 ; 4.286.161 ; 130 ; 110.178.141 ; 297 ; 133.131.749 ; 20 ; 111.395.394 ; 12 ; 25.095.394 ; 32 ; 136.490.788 ; 329 ; 269.622.537 ;;;;
67;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 490 ; 10.521.911 ; 2.913 ; 86.257.800 ; 1.179 ; 13.094.347 ; 2.608 ; 35.217.665 ; 7.190 ; 145.091.723 ; 1.514 ; 103.461.916 ; 61 ; 5.356.089 ; 1.575 ; 108.818.005 ; 8.765 ; 253.909.727 ;;;;
68;07.679.404;BANCO TOPÁZIO S.A.; 2 ; 41.003 ; 7 ; 90.919 ; 127 ; 6.616.307 ; 251 ; 99.421.165 ; 387 ; 106.169.394 ; 79 ; 96.566.704 ; 26 ; 3.696.401 ; 105 ; 100.263.105 ; 492 ; 206.432.499 ;;;;
69;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 200 ; 4.265.953 ; 3.148 ; 72.487.458 ; 770 ; 17.323.368 ; 2.839 ; 29.529.565 ; 6.957 ; 123.606.344 ; 1.119 ; 80.834.863 ; 4 ; 423.422 ; 1.123 ; 81.258.285 ; 8.080 ; 204.864.629 ;;;;
70;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 121 ; 2.657.216 ; 2.768 ; 66.258.642 ; 1.173 ; 9.068.778 ; 2.789 ; 24.781.975 ; 6.851 ; 102.766.612 ; 3.825 ; 88.662.020 ; 488 ; 9.415.998 ; 4.313 ; 98.078.019 ; 11.164 ; 200.844.630 ;;;;
71;92.894.922;BANCO ORIGINAL S.A.; 45 ; 96.856.284 ; 119 ; 25.150.055 ; 153 ; 1.920.379 ; 595 ; 9.538.251 ; 912 ; 133.464.970 ; 26 ; 15.647.270 ; 13 ; 46.001.039 ; 39 ; 61.648.309 ; 951 ; 195.113.280 ;;;;
72;60.889.128;BANCO SOFISA S.A.; 333 ; 63.480.025 ; 375 ; 24.354.671 ; 46 ; 2.462.099 ; 309 ; 28.723.391 ; 1.063 ; 119.020.186 ; 42 ; 30.103.299 ; 36 ; 42.124.007 ; 78 ; 72.227.306 ; 1.141 ; 191.247.493 ;;;;
73;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 33 ; 46.726.915 ; 14 ; 5.466.484 ; 5 ; 4.828.143 ; 148 ; 41.094.324 ; 200 ; 98.115.865 ; 17 ; 40.864.310 ; 12 ; 47.910.805 ; 29 ; 88.775.115 ; 229 ; 186.890.980 ;;;;
74;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 33 ; 19.655.071 ; 41 ; 7.774.935 ; 56 ; 49.349.585 ; 128 ; 28.172.801 ; 258 ; 104.952.392 ; 15 ; 10.219.811 ; 22 ; 52.718.529 ; 37 ; 62.938.339 ; 295 ; 167.890.731 ;;;;
75;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 61 ; 807.736 ; 994 ; 20.564.633 ; 1.065 ; 11.234.346 ; 11.298 ; 60.942.759 ; 13.418 ; 93.549.474 ; 5.476 ; 69.959.167 ; 30 ; 556.728 ; 5.506 ; 70.515.896 ; 18.924 ; 164.065.370 ;;;;
76;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 1.170 ; 15.353.128 ; 1.391 ; 32.824.029 ; 2.561 ; 48.177.157 ; 1.820 ; 64.463.806 ; 200 ; 46.967.797 ; 2.020 ; 111.431.604 ; 4.581 ; 159.608.761 ;;;;
