Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Janeiro-Maio/2025;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
34;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.;CREDIT AGRICOLE - PRUDENCIAL; 58 ; 865.401.685 ; 15 ; 11.806.391 ; 122 ; 547.572.463 ; 232 ; 339.668.940 ; 427 ; 1.764.449.479 ; 268 ; 2.197.015.097 ; 295 ; 3.257.690.787 ; 563 ; 5.454.705.884 ; 990 ; 7.219.155.363 ;
35;11.703.662;BANCO TRAVELEX S.A.;BANCO TRAVELEX - PRUDENCIAL; 2.343 ; 341.585.037 ; 10.643 ; 380.805.315 ; 29.090 ; 810.096.496 ; 26.229 ; 1.057.573.702 ; 68.305 ; 2.590.060.550 ; 10.544 ; 2.416.840.553 ; 18.550 ; 2.121.030.254 ; 29.094 ; 4.537.870.807 ; 97.399 ; 7.127.931.357 ;
36;15.114.366;BANCO BOCOM BBM S.A.;BBM - PRUDENCIAL; 119 ; 58.433.016 ; 385 ; 110.023.866 ; 229 ; 599.745.933 ; 1.510 ; 718.323.063 ; 2.243 ; 1.486.525.878 ; 518 ; 2.714.490.082 ; 490 ; 2.671.533.501 ; 1.008 ; 5.386.023.583 ; 3.251 ; 6.872.549.461 ;
37;28.195.667;BANCO ABC BRASIL S.A.;ABC-BRASIL - PRUDENCIAL; 537 ; 379.255.142 ; 3.338 ; 517.671.322 ; 454 ; 231.393.945 ; 3.063 ; 555.801.230 ; 7.392 ; 1.684.121.639 ; 625 ; 2.512.911.091 ; 775 ; 1.976.726.823 ; 1.400 ; 4.489.637.914 ; 8.792 ; 6.173.759.553 ;
38;58.616.418;BANCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL; 411 ; 322.342.495 ; 1.767 ; 608.145.215 ; 196 ; 86.710.857 ; 516 ; 123.903.092 ; 2.890 ; 1.141.101.659 ; 364 ; 2.566.794.626 ; 371 ; 2.161.716.754 ; 735 ; 4.728.511.380 ; 3.625 ; 5.869.613.039 ;
39;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;SCOTIABANK BRASIL - PRUDENCIAL; 4 ; 127.935.000 ; -   ; -   ; 82 ; 703.903.733 ; 416 ; 1.760.944.528 ; 502 ; 2.592.783.261 ; 42 ; 1.419.586.442 ; 57 ; 1.817.330.251 ; 99 ; 3.236.916.693 ; 601 ; 5.829.699.954 ;
40;13.059.145;EBURY BANCO DE CÂMBIO S.A.;EBURY BANCO DE CÂMBIO - PRUDENCIAL; 815 ; 1.478.970.039 ; 3.494 ; 174.143.821 ; 131.049 ; 299.389.502 ; 159.371 ; 1.133.770.750 ; 294.729 ; 3.086.274.112 ; 5.261 ; 957.706.716 ; 5.411 ; 1.430.340.065 ; 10.672 ; 2.388.046.781 ; 305.401 ; 5.474.320.893 ;
41;68.900.810;BANCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL; 365 ; 20.524.368 ; 2.963 ; 123.929.317 ; 835.877 ; 1.638.681.446 ; 25.942 ; 497.816.572 ; 865.147 ; 2.280.951.703 ; 6.660 ; 973.493.209 ; 24.445 ; 2.011.236.862 ; 31.105 ; 2.984.730.071 ; 896.252 ; 5.265.681.774 ;
42;33.987.793;BANCO DE INVESTIMENTOS UBS (BRASIL) S.A.;UBS (BRASIL) - PRUDENCIAL; -   ; -   ; -   ; -   ; 263 ; 1.045.753.652 ; 821 ; 1.517.434.783 ; 1.084 ; 2.563.188.435 ; 70 ; 1.058.460.377 ; 56 ; 586.162.649 ; 126 ; 1.644.623.026 ; 1.210 ; 4.207.811.461 ;
43;07.656.500;BANCO KDB DO BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL; 2 ; 30.000.000 ; 20 ; 12.365.369 ; 834 ; 809.715.250 ; 1.284 ; 561.039.929 ; 2.140 ; 1.413.120.548 ; 269 ; 1.249.661.538 ; 384 ; 1.465.900.000 ; 653 ; 2.715.561.538 ; 2.793 ; 4.128.682.086 ;
44;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 47 ; 4.269.093 ; 210 ; 13.702.170 ; 1.942 ; 285.387.126 ; 3.294 ; 1.528.433.314 ; 5.493 ; 1.831.791.703 ; 364 ; 1.634.718.753 ; 85 ; 406.632.202 ; 449 ; 2.041.350.955 ; 5.942 ; 3.873.142.658 ;
45;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 785 ; 909.199.450 ; 628 ; 947.310.083 ; 1.413 ; 1.856.509.533 ; 190 ; 544.594.142 ; 250 ; 506.393.234 ; 440 ; 1.050.987.376 ; 1.853 ; 2.907.496.909 ;
46;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;BANRISUL - PRUDENCIAL; 2.795 ; 945.210.139 ; 4.485 ; 302.052.745 ; 1.758 ; 217.247.556 ; 2.191 ; 96.219.409 ; 11.229 ; 1.560.729.849 ; 181 ; 290.208.658 ; 507 ; 1.053.606.335 ; 688 ; 1.343.814.993 ; 11.917 ; 2.904.544.842 ;
47;62.144.175;BANCO PINE S.A.;PINE - PRUDENCIAL; 208 ; 509.056.826 ; 2.735 ; 512.511.191 ; 177 ; 94.519.722 ; 2.422 ; 196.375.032 ; 5.542 ; 1.312.462.771 ; 130 ; 818.007.115 ; 96 ; 702.745.006 ; 226 ; 1.520.752.121 ; 5.768 ; 2.833.214.892 ;
48;00.360.305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL; 460 ; 199.405.961 ; 391 ; 12.381.031 ; 34.812 ; 942.038.204 ; 9.159 ; 240.457.201 ; 44.822 ; 1.394.282.397 ; 665 ; 220.552.560 ; 702 ; 1.074.391.373 ; 1.367 ; 1.294.943.933 ; 46.189 ; 2.689.226.330 ;
49;28.811.341;STONEX BANCO DE CÂMBIO S.A.;STONEX DTVM - PRUDENCIAL; 470 ; 45.360.843 ; 423 ; 29.515.267 ; 26.359 ; 1.085.132.241 ; 1.491 ; 87.878.522 ; 28.743 ; 1.247.886.873 ; 583 ; 179.562.814 ; 1.261 ; 1.192.729.470 ; 1.844 ; 1.372.292.284 ; 30.587 ; 2.620.179.157 ;
