Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Julho/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
10;59.588.111;BANCO VOTORANTIM S.A.;VOTORANTIM - PRUDENCIAL; 1.207 ; 1.654.826.017 ; 2.622 ; 685.050.595 ; 1.450 ; 1.720.941.957 ; 3.094 ; 1.898.351.398 ; 8.373 ; 5.959.169.967 ; 2.549 ; 31.154.316.744 ; 2.609 ; 31.773.573.016 ; 5.158 ; 62.927.889.760 ; 13.531 ; 68.887.059.727 ;
11;01.522.368;BANCO BNP PARIBAS BRASIL S.A.;BNP PARIBAS - PRUDENCIAL; 1.366 ; 3.352.722.163 ; 7.341 ; 2.582.193.481 ; 10.077 ; 9.830.326.079 ; 17.078 ; 9.249.244.533 ; 35.862 ; 25.014.486.256 ; 2.008 ; 20.104.528.691 ; 2.101 ; 21.599.611.144 ; 4.109 ; 41.704.139.835 ; 39.971 ; 66.718.626.091 ;
12;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;BOFA MERRILL LYNCH - PRUDENCIAL; 1.799 ; 4.340.095.406 ; 6.058 ; 2.647.434.009 ; 3.662 ; 13.393.512.586 ; 4.695 ; 17.785.180.491 ; 16.214 ; 38.166.222.492 ; 1.534 ; 12.648.023.208 ; 2.163 ; 10.542.211.527 ; 3.697 ; 23.190.234.735 ; 19.911 ; 61.356.457.227 ;
13;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.;SOCIETE GENERALE - PRUDENCIAL; 805 ; 1.673.095.745 ; 5.975 ; 2.653.277.648 ; 900 ; 2.219.511.784 ; 2.616 ; 3.709.104.365 ; 10.296 ; 10.254.989.542 ; 3.533 ; 21.122.470.796 ; 3.537 ; 18.596.450.392 ; 7.070 ; 39.718.921.188 ; 17.366 ; 49.973.910.730 ;
14;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;STATE STREET BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 3.230 ; 13.424.501.169 ; 3.271 ; 16.862.406.459 ; 6.501 ; 30.286.907.628 ; 463 ; 8.919.069.797 ; 310 ; 5.461.540.145 ; 773 ; 14.380.609.942 ; 7.274 ; 44.667.517.570 ;
15;19.307.785;BRAZA BANK S.A. BANCO DE CÂMBIO;BRAZA BANK BCO CÂMBIO - PRUDENCIAL; 693 ; 40.757.711 ; 8.407 ; 482.298.663 ; 4.488 ; 774.896.964 ; 54.154 ; 1.838.774.834 ; 67.742 ; 3.136.728.172 ; 3.927 ; 18.877.400.714 ; 4.022 ; 17.361.001.080 ; 7.949 ; 36.238.401.794 ; 75.691 ; 39.375.129.966 ;
16;33.264.668;BANCO XP S.A.;XP - PRUDENCIAL; 6.469 ; 1.178.638.887 ; 42.700 ; 2.638.361.755 ; 49.309 ; 3.426.550.779 ; 139.475 ; 4.891.527.774 ; 237.953 ; 12.135.079.195 ; 1.035 ; 14.919.087.699 ; 1.107 ; 11.796.553.384 ; 2.142 ; 26.715.641.083 ; 240.095 ; 38.850.720.278 ;
17;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO;DEUTSCHE - PRUDENCIAL; 887 ; 922.152.985 ; 3.931 ; 1.526.124.330 ; 1.724 ; 6.817.851.894 ; 3.345 ; 5.602.097.807 ; 9.887 ; 14.868.227.016 ; 4.617 ; 9.598.742.799 ; 4.632 ; 10.042.746.411 ; 9.249 ; 19.641.489.210 ; 19.136 ; 34.509.716.226 ;
18;03.532.415;BANCO ABN AMRO CLEARING S.A.;BCO ABN AMRO CLEARING - PRUDENCIAL; -   ; -   ; -   ; -   ; 2.480 ; 12.727.246.300 ; 2.631 ; 12.728.829.722 ; 5.111 ; 25.456.076.022 ; 81 ; 2.499.447.596 ; 85 ; 2.621.321.910 ; 166 ; 5.120.769.506 ; 5.277 ; 30.576.845.528 ;
19;61.088.183;BANCO MIZUHO DO BRASIL S.A.;MIZUHO - PRUDENCIAL; 563 ; 685.481.526 ; 1.432 ; 415.118.230 ; 565 ; 805.323.328 ; 906 ; 1.201.350.553 ; 3.466 ; 3.107.273.637 ; 1.241 ; 13.263.731.115 ; 1.223 ; 13.165.649.475 ; 2.464 ; 26.429.380.590 ; 5.930 ; 29.536.654.227 ;
20;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.;BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL; 510 ; 1.510.052.325 ; 36 ; 15.901.437 ; 472 ; 1.391.214.791 ; 1.366 ; 2.161.241.104 ; 2.384 ; 5.078.409.657 ; 767 ; 11.409.238.833 ; 848 ; 12.126.343.905 ; 1.615 ; 23.535.582.738 ; 3.999 ; 28.613.992.395 ;
21;07.679.404;BANCO TOPÁZIO S.A.;BANCO TOPÁZIO S.A. - PRUDENCIAL; 1.329 ; 101.212.747 ; 7.044 ; 572.966.944 ; 240.107 ; 1.541.719.379 ; 551.813 ; 11.497.839.254 ; 800.293 ; 13.713.738.324 ; 6.585 ; 12.467.973.983 ; 18.470 ; 2.037.124.907 ; 25.055 ; 14.505.098.890 ; 825.348 ; 28.218.837.214 ;
22;53.518.684;BANCO HSBC S.A.;BANCO HSBC - PRUDENCIAL; 487 ; 3.759.396.980 ; 1.090 ; 370.966.072 ; 1.518 ; 2.848.190.249 ; 2.161 ; 2.439.693.618 ; 5.256 ; 9.418.246.919 ; 1.416 ; 5.694.860.813 ; 1.529 ; 9.288.466.053 ; 2.945 ; 14.983.326.866 ; 8.201 ; 24.401.573.785 ;
23;31.872.495;BANCO C6 S.A.;BANCO C6 - PRUDENCIAL; 1.050 ; 1.184.530.485 ; 8.198 ; 1.186.583.584 ; 11.630 ; 3.347.421.672 ; 21.357 ; 4.172.831.826 ; 42.235 ; 9.891.367.567 ; 825 ; 7.445.426.612 ; 994 ; 6.073.682.567 ; 1.819 ; 13.519.109.179 ; 44.054 ; 23.410.476.746 ;
24;02.801.938;BANCO MORGAN STANLEY S.A.;MORGAN STANLEY - PRUDENCIAL; 66 ; 1.913.108.992 ; 198 ; 236.399.353 ; 950 ; 5.396.835.973 ; 1.088 ; 5.343.769.537 ; 2.302 ; 12.890.113.855 ; 70 ; 3.181.818.432 ; 170 ; 4.757.076.249 ; 240 ; 7.938.894.681 ; 2.542 ; 20.829.008.536 ;
25;58.160.789;BANCO SAFRA S.A.;SAFRA - PRUDENCIAL; 2.739 ; 833.541.255 ; 7.131 ; 856.446.988 ; 167.804 ; 5.525.099.043 ; 134.739 ; 1.640.944.697 ; 312.413 ; 8.856.031.983 ; 2.035 ; 1.933.026.144 ; 2.200 ; 5.775.428.039 ; 4.235 ; 7.708.454.183 ; 316.648 ; 16.564.486.166 ;
26;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 4.344 ; 741.985.009 ; 13.646 ; 564.078.945 ; 34.039 ; 2.802.885.146 ; 41.534 ; 4.449.673.992 ; 93.563 ; 8.558.623.092 ; 11.771 ; 4.586.958.231 ; 30.807 ; 3.082.966.878 ; 42.578 ; 7.669.925.109 ; 136.141 ; 16.228.548.201 ;
27;78.632.767;OURIBANK S.A. BANCO MÚLTIPLO;OURIBANK - PRUDENCIAL; 4.664 ; 676.676.927 ; 23.956 ; 1.378.473.690 ; 280.321 ; 2.766.129.095 ; 280.487 ; 4.187.928.061 ; 589.428 ; 9.009.207.773 ; 6.913 ; 4.441.062.757 ; 59.290 ; 2.248.947.999 ; 66.203 ; 6.690.010.756 ; 655.631 ; 15.699.218.529 ;
28;71.027.866;BANCO BS2 S.A.;BS2 - PRUDENCIAL; 3.206 ; 603.420.827 ; 13.686 ; 3.037.067.292 ; 43.337 ; 1.125.130.952 ; 44.848 ; 1.133.018.491 ; 105.077 ; 5.898.637.562 ; 834 ; 5.031.425.076 ; 712 ; 2.580.858.508 ; 1.546 ; 7.612.283.584 ; 106.623 ; 13.510.921.146 ;
29;62.232.889;BANCO DAYCOVAL S.A.;BCO DAYCOVAL S.A - PRUDENCIAL; 2.928 ; 658.890.998 ; 13.205 ; 1.395.488.020 ; 386.084 ; 2.987.502.966 ; 269.170 ; 1.808.126.844 ; 671.387 ; 6.850.008.828 ; 2.470 ; 2.750.881.997 ; 14.119 ; 3.102.884.057 ; 16.589 ; 5.853.766.054 ; 687.976 ; 12.703.774.882 ;
30;28.195.667;BANCO ABC BRASIL S.A.;ABC-BRASIL - PRUDENCIAL; 789 ; 708.611.500 ; 3.739 ; 544.963.026 ; 381 ; 572.023.242 ; 2.983 ; 996.323.290 ; 7.892 ; 2.821.921.058 ; 733 ; 5.196.648.295 ; 957 ; 4.632.905.855 ; 1.690 ; 9.829.554.150 ; 9.582 ; 12.651.475.208 ;
31;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.;CREDIT AGRICOLE - PRUDENCIAL; 81 ; 1.244.983.835 ; 37 ; 28.792.606 ; 171 ; 200.848.672 ; 338 ; 105.235.880 ; 627 ; 1.579.860.993 ; 460 ; 4.697.219.357 ; 502 ; 5.986.276.594 ; 962 ; 10.683.495.951 ; 1.589 ; 12.263.356.944 ;
32;33.923.798;BANCO MASTER S/A;BANCO MASTER - PRUDENCIAL; 733 ; 1.046.770.665 ; 1.827 ; 2.220.527.619 ; 25.623 ; 550.461.474 ; 3.525 ; 666.527.945 ; 31.708 ; 4.484.287.703 ; 404 ; 4.380.268.949 ; 345 ; 3.022.676.296 ; 749 ; 7.402.945.245 ; 32.457 ; 11.887.232.948 ;
33;15.114.366;BANCO BOCOM BBM S.A.;BBM - PRUDENCIAL; 378 ; 222.212.460 ; 417 ; 225.890.313 ; 318 ; 1.206.492.200 ; 1.636 ; 977.723.748 ; 2.749 ; 2.632.318.721 ; 414 ; 3.258.830.443 ; 459 ; 3.498.628.990 ; 873 ; 6.757.459.433 ; 3.622 ; 9.389.778.154 ;
34;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;WISE BRASIL CC - PRUDENCIAL; 43.436 ; 12.135.935 ; 210 ; 204.911 ; 7.854.249 ; 3.086.521.216 ; 9.310.735 ; 3.214.684.473 ; 17.208.630 ; 6.313.546.535 ; 6.668 ; 1.462.011.979 ; 6.637 ; 1.348.194.482 ; 13.305 ; 2.810.206.461 ; 17.221.935 ; 9.123.752.996 ;
35;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;SCOTIABANK BRASIL - PRUDENCIAL; 12 ; 24.458.832 ; 6 ; 16.560.244 ; 171 ; 1.031.452.597 ; 756 ; 1.660.544.647 ; 945 ; 2.733.016.320 ; 115 ; 3.077.254.535 ; 66 ; 1.957.295.516 ; 181 ; 5.034.550.051 ; 1.126 ; 7.767.566.371 ;
36;68.900.810;BANCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL; 153 ; 8.546.001 ; 2.247 ; 170.693.526 ; 1.220.259 ; 2.151.305.634 ; 26.447 ; 525.109.501 ; 1.249.106 ; 2.855.654.662 ; 10.182 ; 1.284.461.124 ; 35.034 ; 2.741.614.376 ; 45.216 ; 4.026.075.500 ; 1.294.322 ; 6.881.730.162 ;
37;58.616.418;BANCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL; 750 ; 440.354.003 ; 4.184 ; 1.484.687.402 ; 260 ; 173.056.081 ; 1.049 ; 136.936.701 ; 6.243 ; 2.235.034.187 ; 555 ; 2.619.700.924 ; 459 ; 1.652.413.517 ; 1.014 ; 4.272.114.441 ; 7.257 ; 6.507.148.628 ;
38;13.059.145;EBURY BANCO DE CÂMBIO S.A.;EBURY BANCO DE CÂMBIO - PRUDENCIAL; 833 ; 1.286.398.418 ; 3.356 ; 195.264.910 ; 48.295 ; 1.017.779.737 ; 134.488 ; 1.517.242.934 ; 186.972 ; 4.016.685.999 ; 883 ; 780.786.451 ; 1.199 ; 1.333.998.310 ; 2.082 ; 2.114.784.761 ; 189.054 ; 6.131.470.760 ;
39;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL; 1.072 ; 594.358.772 ; 4.038 ; 664.310.930 ; 2.217 ; 1.161.429.170 ; 3.199 ; 580.057.446 ; 10.526 ; 3.000.156.318 ; 406 ; 1.191.426.381 ; 413 ; 1.685.872.114 ; 819 ; 2.877.298.495 ; 11.345 ; 5.877.454.813 ;
40;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;UBS (BRASIL) - PRUDENCIAL; -   ; -   ; -   ; -   ; 582 ; 1.632.701.296 ; 736 ; 2.202.276.502 ; 1.318 ; 3.834.977.798 ; 84 ; 1.195.712.385 ; 66 ; 640.694.609 ; 150 ; 1.836.406.994 ; 1.468 ; 5.671.384.792 ;
41;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;CCB - PRUDENCIAL; 291 ; 383.523.784 ; 909 ; 152.005.117 ; 171 ; 1.688.534.081 ; 948 ; 1.495.183.949 ; 2.319 ; 3.719.246.931 ; 263 ; 568.937.008 ; 203 ; 954.797.698 ; 466 ; 1.523.734.706 ; 2.785 ; 5.242.981.637 ;
42;07.656.500;BANCO KDB DO BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL; 2 ; 20.000.000 ; 7 ; 2.438.760 ; 1.100 ; 1.222.971.867 ; 1.884 ; 641.745.355 ; 2.993 ; 1.887.155.982 ; 160 ; 851.307.612 ; 659 ; 1.452.637.000 ; 819 ; 2.303.944.612 ; 3.812 ; 4.191.100.594 ;
43;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.233 ; 1.403.027.315 ; 1.005 ; 1.429.128.155 ; 2.238 ; 2.832.155.470 ; 216 ; 613.680.434 ; 301 ; 587.543.025 ; 517 ; 1.201.223.459 ; 2.755 ; 4.033.378.929 ;
44;28.811.341;STONEX BANCO DE CÂMBIO S.A.;STONEX DTVM - PRUDENCIAL; 613 ; 87.984.892 ; 571 ; 27.692.624 ; 32.878 ; 1.559.352.668 ; 1.789 ; 224.144.223 ; 35.851 ; 1.899.174.407 ; 680 ; 232.713.883 ; 1.498 ; 1.628.234.288 ; 2.178 ; 1.860.948.171 ; 38.029 ; 3.760.122.578 ;
45;10.690.848;BANCO DA CHINA BRASIL S.A.;BCO DA CHINA BRASIL S.A. - PRUDENCIAL; 264 ; 686.915.767 ; 164 ; 31.188.387 ; 759 ; 293.362.441 ; 520 ; 130.906.703 ; 1.707 ; 1.142.373.298 ; 398 ; 630.890.548 ; 583 ; 1.448.932.917 ; 981 ; 2.079.823.465 ; 2.688 ; 3.222.196.763 ;
46;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 268 ; 464.286.750 ; -   ; -   ; 283 ; 101.763.012 ; 14 ; 523.416 ; 565 ; 566.573.178 ; 13 ; 930.176.006 ; 52 ; 1.443.359.397 ; 65 ; 2.373.535.403 ; 630 ; 2.940.108.581 ;
47;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;BANRISUL - PRUDENCIAL; 3.831 ; 1.062.022.567 ; 4.530 ; 302.440.781 ; 2.350 ; 187.724.137 ; 2.740 ; 89.500.926 ; 13.451 ; 1.641.688.411 ; 143 ; 188.121.008 ; 484 ; 1.046.695.111 ; 627 ; 1.234.816.119 ; 14.078 ; 2.876.504.530 ;
48;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;ADVANCED CC LTDA - PRUDENCIAL; 1.496 ; 53.998.947 ; 17.114 ; 299.243.228 ; 14.564 ; 542.219.388 ; 23.460 ; 626.238.137 ; 56.634 ; 1.521.699.700 ; 2.374 ; 636.476.571 ; 621 ; 307.401.258 ; 2.995 ; 943.877.829 ; 59.629 ; 2.465.577.529 ;
49;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 421 ; 15.935.764 ; 1.929 ; 6.753.598 ; 522.475 ; 747.865.825 ; 1.229.667 ; 825.885.989 ; 1.754.492 ; 1.596.441.176 ; 33 ; 391.532.815 ; 46 ; 309.406.189 ; 79 ; 700.939.004 ; 1.754.571 ; 2.297.380.180 ;
50;00.360.305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL; 684 ; 265.089.472 ; 619 ; 39.220.893 ; 50.843 ; 379.847.256 ; 13.966 ; 438.498.130 ; 66.112 ; 1.122.655.751 ; 1.009 ; 494.622.612 ; 1.088 ; 642.260.949 ; 2.097 ; 1.136.883.561 ; 68.209 ; 2.259.539.312 ;
51;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 7.402 ; 435.689.165 ; 9.156 ; 369.407.350 ; 6.818 ; 314.516.098 ; 2.977 ; 369.424.154 ; 26.353 ; 1.489.036.767 ; 127 ; 314.076.677 ; 83 ; 310.535.960 ; 210 ; 624.612.637 ; 26.563 ; 2.113.649.404 ;
52;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 34 ; 110.208.624 ; -   ; -   ; 74 ; 54.084.089 ; 457 ; 146.392.354 ; 565 ; 310.685.067 ; 25 ; 863.762.210 ; 34 ; 851.155.605 ; 59 ; 1.714.917.815 ; 624 ; 2.025.602.882 ;
53;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 54 ; 3.129.404 ; 1.177 ; 23.072.380 ; 4.971 ; 702.126.749 ; 35.945 ; 777.884.458 ; 42.147 ; 1.506.212.991 ; 3.400 ; 289.582.451 ; 736 ; 194.101.989 ; 4.136 ; 483.684.440 ; 46.283 ; 1.989.897.431 ;
54;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; 155 ; 202.643.282 ; 2.457 ; 233.224.430 ; 1.307 ; 501.232.113 ; 6.373 ; 459.575.751 ; 10.292 ; 1.396.675.576 ; 486 ; 270.188.186 ; 553 ; 289.382.911 ; 1.039 ; 559.571.097 ; 11.331 ; 1.956.246.673 ;
55;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 114 ; 4.995.682 ; 1.839 ; 93.505.429 ; 1.757 ; 492.789.242 ; 5.620 ; 711.387.359 ; 9.330 ; 1.302.677.712 ; 1.554 ; 425.883.818 ; 377 ; 118.612.275 ; 1.931 ; 544.496.093 ; 11.261 ; 1.847.173.805 ;
56;62.144.175;BANCO PINE S.A.;PINE - PRUDENCIAL; 350 ; 362.964.135 ; 1.763 ; 241.824.654 ; 143 ; 131.498.584 ; 3.020 ; 262.727.333 ; 5.276 ; 999.014.706 ; 137 ; 373.764.693 ; 147 ; 400.496.058 ; 284 ; 774.260.751 ; 5.560 ; 1.773.275.457 ;
57;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 26 ; 230.280.899 ; 69 ; 5.521.845 ; 108 ; 113.551.886 ; 156 ; 160.074.376 ; 359 ; 509.429.006 ; 57 ; 529.949.008 ; 72 ; 708.212.098 ; 129 ; 1.238.161.106 ; 488 ; 1.747.590.112 ;
58;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 68 ; 6.698.341 ; 329 ; 32.292.949 ; 1.954 ; 425.841.680 ; 3.130 ; 771.915.145 ; 5.481 ; 1.236.748.115 ; 119 ; 423.510.436 ; 24 ; 46.729.642 ; 143 ; 470.240.078 ; 5.624 ; 1.706.988.193 ;
59;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 114 ; 488.444.381 ; 185 ; 381.145.730 ; 299 ; 869.590.111 ; 41 ; 356.323.120 ; 26 ; 462.976.226 ; 67 ; 819.299.346 ; 366 ; 1.688.889.457 ;
60;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 89.755 ; 177.385.766 ; 445.275 ; 590.925.406 ; 535.030 ; 768.311.172 ; 986 ; 413.671.279 ; -   ; -   ; 986 ; 413.671.279 ; 536.016 ; 1.181.982.451 ;
61;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 49 ; 425.024.473 ; 54 ; 7.813.684 ; 36 ; 76.048.409 ; 267 ; 15.495.685 ; 406 ; 524.382.251 ; 13 ; 38.544.149 ; 35 ; 513.793.008 ; 48 ; 552.337.157 ; 454 ; 1.076.719.408 ;
62;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 10 ; 125.038.412 ; 25 ; 12.875.492 ; 57 ; 78.073.998 ; 78 ; 64.234.821 ; 170 ; 280.222.723 ; 76 ; 326.055.808 ; 79 ; 455.635.909 ; 155 ; 781.691.717 ; 325 ; 1.061.914.440 ;
63;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 922 ; 20.589.743 ; 6.913 ; 193.108.927 ; 10.896 ; 92.629.627 ; 17.045 ; 116.839.351 ; 35.776 ; 423.167.648 ; 3.838 ; 396.826.433 ; 910 ; 200.114.969 ; 4.748 ; 596.941.402 ; 40.524 ; 1.020.109.050 ;
64;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 14 ; 104.498 ; 14 ; 104.498 ; 17 ; 554.890.579 ; 6 ; 457.029.805 ; 23 ; 1.011.920.384 ; 37 ; 1.012.024.882 ;
65;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 133 ; 134.528.386 ; 177 ; 32.525.432 ; 139 ; 207.018.653 ; 366 ; 225.677.413 ; 815 ; 599.749.884 ; 42 ; 120.147.963 ; 57 ; 203.140.479 ; 99 ; 323.288.442 ; 914 ; 923.038.326 ;
66;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 4.580 ; 1.691.170 ; 186.290 ; 50.281.655 ; 999.073 ; 350.669.626 ; 1.435.019 ; 368.730.742 ; 2.624.962 ; 771.373.193 ; 365 ; 105.237.047 ; 662 ; 38.348.540 ; 1.027 ; 143.585.587 ; 2.625.989 ; 914.958.780 ;
