Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Dezembro/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
25;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.;BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL; 81 ; 187.264.742 ; -   ; -   ; 72 ; 513.906.170 ; 169 ; 242.906.970 ; 322 ; 944.077.882 ; 128 ; 1.299.439.566 ; 141 ; 1.657.838.349 ; 269 ; 2.957.277.915 ; 591 ; 3.901.355.797 ;
26;02.801.938;BANCO MORGAN STANLEY S.A.;MORGAN STANLEY - PRUDENCIAL; 3 ; 15.000.000 ; -   ; -   ; 105 ; 1.140.089.460 ; 121 ; 592.318.030 ; 229 ; 1.747.407.490 ; 16 ; 316.181.147 ; 28 ; 1.106.183.131 ; 44 ; 1.422.364.278 ; 273 ; 3.169.771.768 ;
27;07.679.404;BANCO TOPÁZIO S.A.;BANCO TOPÁZIO S.A. - PRUDENCIAL; 214 ; 39.452.226 ; 674 ; 5.455.948 ; 35.974 ; 264.599.376 ; 69.006 ; 1.294.187.177 ; 105.868 ; 1.603.694.727 ; 730 ; 1.276.685.284 ; 2.896 ; 278.892.663 ; 3.626 ; 1.555.577.947 ; 109.494 ; 3.159.272.674 ;
28;78.632.767;OURIBANK S.A. BANCO MÚLTIPLO;OURIBANK - PRUDENCIAL; 805 ; 75.776.632 ; 3.585 ; 266.363.664 ; 68.355 ; 485.462.792 ; 369.216 ; 566.938.150 ; 441.961 ; 1.394.541.238 ; 1.068 ; 575.546.696 ; 6.412 ; 319.203.766 ; 7.480 ; 894.750.462 ; 449.441 ; 2.289.291.700 ;
29;28.195.667;BANCO ABC BRASIL S.A.;ABC-BRASIL - PRUDENCIAL; 127 ; 101.189.434 ; 578 ; 123.574.176 ; 115 ; 58.801.646 ; 567 ; 179.334.204 ; 1.387 ; 462.899.460 ; 91 ; 755.472.132 ; 140 ; 1.058.326.578 ; 231 ; 1.813.798.710 ; 1.618 ; 2.276.698.170 ;
30;71.027.866;BANCO BS2 S.A.;BS2 - PRUDENCIAL; 445 ; 65.617.987 ; 1.810 ; 276.266.655 ; 5.407 ; 196.256.586 ; 6.962 ; 359.290.182 ; 14.624 ; 897.431.410 ; 151 ; 881.966.600 ; 136 ; 490.680.291 ; 287 ; 1.372.646.891 ; 14.911 ; 2.270.078.301 ;
31;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL; 141 ; 265.106.601 ; 633 ; 136.847.006 ; 281 ; 192.017.827 ; 421 ; 83.067.681 ; 1.476 ; 677.039.115 ; 84 ; 549.098.957 ; 90 ; 774.143.592 ; 174 ; 1.323.242.549 ; 1.650 ; 2.000.281.664 ;
32;58.616.418;BANCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL; 65 ; 79.362.442 ; 414 ; 129.091.836 ; 32 ; 7.083.284 ; 133 ; 17.066.676 ; 644 ; 232.604.238 ; 87 ; 856.856.953 ; 91 ; 781.156.619 ; 178 ; 1.638.013.572 ; 822 ; 1.870.617.810 ;
33;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;UBS (BRASIL) - PRUDENCIAL; -   ; -   ; -   ; -   ; 73 ; 541.901.596 ; 155 ; 665.707.148 ; 228 ; 1.207.608.744 ; 21 ; 375.932.197 ; 17 ; 240.931.447 ; 38 ; 616.863.644 ; 266 ; 1.824.472.388 ;
34;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;WISE BRASIL CC - PRUDENCIAL; 7.540 ; 2.204.048 ; 121 ; 214.054 ; 1.286.177 ; 476.468.325 ; 1.439.592 ; 478.545.286 ; 2.733.430 ; 957.431.713 ; 884 ; 266.320.044 ; 888 ; 267.336.959 ; 1.772 ; 533.657.003 ; 2.735.202 ; 1.491.088.716 ;
