Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Set/2017;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;
49;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 50 ; 580.293 ; 373 ; 3.606.967 ; 5.124 ; 257.115.607 ; 12.126 ; 645.391.429 ; 17.673 ; 906.694.296 ; 7.305 ; 431.907.707 ; 3.637 ; 44.726.210 ; 10.942 ; 476.633.918 ; 28.615 ; 1.383.328.214 ;;;;
50;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 1.642 ; 40.533.271 ; 15.259 ; 308.956.758 ; 11.219 ; 123.719.565 ; 31.762 ; 290.490.799 ; 59.882 ; 763.700.392 ; 7.420 ; 514.158.429 ; 1.750 ; 79.035.832 ; 9.170 ; 593.194.261 ; 69.052 ; 1.356.894.654 ;;;;
51;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 750 ; 1.810.328 ; 1.901 ; 13.676.070 ; 2.651 ; 15.486.397 ; 4.754 ; 598.264.737 ; 2.777 ; 586.517.089 ; 7.531 ; 1.184.781.826 ; 10.182 ; 1.200.268.224 ;;;;
52;59.118.133;BANCO LUSO BRASILEIRO S.A.; 1.379 ; 220.013.748 ; 1.480 ; 139.177.931 ; 490 ; 107.810.678 ; 1.731 ; 96.969.998 ; 5.080 ; 563.972.354 ; 1.839 ; 249.229.892 ; 1.554 ; 340.403.540 ; 3.393 ; 589.633.432 ; 8.473 ; 1.153.605.786 ;;;;
53;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;; 4 ; 49.577.307 ;;; 4 ; 49.577.307 ; 4 ; 524.008.823 ; 4 ; 530.764.677 ; 8 ; 1.054.773.500 ; 12 ; 1.104.350.807 ;;;;
54;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 278 ; 5.857.749 ; 1.646 ; 19.810.748 ; 11.282 ; 72.219.981 ; 46.105 ; 514.385.237 ; 59.311 ; 612.273.715 ; 7.721 ; 454.802.863 ; 29 ; 783.949 ; 7.750 ; 455.586.812 ; 67.061 ; 1.067.860.527 ;;;;
55;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 8.236 ; 75.780.457 ; 39.182 ; 528.279.427 ; 47.418 ; 604.059.885 ; 20.942 ; 453.666.696 ; 566 ; 5.317.811 ; 21.508 ; 458.984.507 ; 68.926 ; 1.063.044.392 ;;;;
56;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 787 ; 260.742.469 ; 810 ; 392.385.493 ; 1.597 ; 653.127.962 ; 265 ; 269.016.069 ; 199 ; 137.334.412 ; 464 ; 406.350.481 ; 2.061 ; 1.059.478.443 ;;;;
57;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 879 ; 18.511.190 ; 10.764 ; 229.370.729 ; 6.236 ; 89.145.846 ; 29.942 ; 262.234.224 ; 47.821 ; 599.261.989 ; 12.658 ; 418.120.062 ; 155 ; 35.494.422 ; 12.813 ; 453.614.484 ; 60.634 ; 1.052.876.474 ;;;;
58;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 183 ; 3.722.894 ; 1.011 ; 6.365.414 ; 5.529 ; 476.460.871 ; 6.723 ; 486.549.179 ; 25.452 ; 519.276.289 ; 134 ; 44.134.101 ; 25.586 ; 563.410.390 ; 32.309 ; 1.049.959.569 ;;;;
59;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 13 ; 1.702.281 ; 290 ; 127.838.018 ; 384 ; 343.095.875 ; 991 ; 344.926.309 ; 1.678 ; 817.562.482 ; 280 ; 157.586.552 ; 68 ; 29.575.969 ; 348 ; 187.162.521 ; 2.026 ; 1.004.725.004 ;;;;
