Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em MARÇO / 2018;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
11;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 230 ; 309.202.855 ; 979 ; 266.595.340 ; 783 ; 1.456.343.896 ; 1.709 ; 1.847.393.264 ; 3.701 ; 3.879.535.355 ; 501 ; 1.495.226.629 ; 491 ; 1.226.373.570 ; 992 ; 2.721.600.200 ; 4.693 ; 6.601.135.555 ;;;;
12;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; 9 ; 10.461.719 ;;; 200 ; 359.962.124 ; 235 ; 1.275.899.534 ; 444 ; 1.646.323.377 ; 86 ; 2.239.228.424 ; 64 ; 1.508.463.370 ; 150 ; 3.747.691.793 ; 594 ; 5.394.015.170 ;;;;
13;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 631 ; 949.363.978 ; 556 ; 2.555.760.403 ; 1.187 ; 3.505.124.381 ; 53 ; 1.529.956.226 ; 19 ; 285.965.068 ; 72 ; 1.815.921.294 ; 1.259 ; 5.321.045.675 ;;;;
14;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 28 ; 59.514.650 ; 21 ; 12.846.657 ; 24 ; 72.582.666 ; 51 ; 7.506.336 ; 124 ; 152.450.310 ; 187 ; 2.453.586.931 ; 199 ; 2.685.422.402 ; 386 ; 5.139.009.333 ; 510 ; 5.291.459.643 ;;;;
15;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 251 ; 1.279.751.679 ; 348 ; 2.263.114.586 ; 599 ; 3.542.866.264 ; 42 ; 1.610.837.493 ; 14 ; 75.085.729 ; 56 ; 1.685.923.222 ; 655 ; 5.228.789.486 ;;;;
16;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 28 ; 137.804.861 ; 74 ; 114.136.226 ; 71 ; 467.688.172 ; 192 ; 728.965.303 ; 365 ; 1.448.594.562 ; 267 ; 1.625.614.563 ; 352 ; 1.578.977.206 ; 619 ; 3.204.591.769 ; 984 ; 4.653.186.332 ;;;;
17;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 9 ; 11.514.053 ;;; 9 ; 11.514.053 ; 1 ; 2.000.000.000 ; 1 ; 2.000.000.000 ; 2 ; 4.000.000.000 ; 11 ; 4.011.514.053 ;;;;
18;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 190 ; 512.793.761 ; 649 ; 222.350.074 ; 364 ; 648.613.774 ; 971 ; 718.344.420 ; 2.174 ; 2.102.102.029 ; 88 ; 602.740.699 ; 102 ; 1.151.510.958 ; 190 ; 1.754.251.658 ; 2.364 ; 3.856.353.687 ;;;;
19;59.588.111;BANCO VOTORANTIM S.A.; 150 ; 338.758.472 ; 528 ; 95.543.297 ; 281 ; 343.762.030 ; 830 ; 458.397.021 ; 1.789 ; 1.236.460.820 ; 349 ; 687.895.605 ; 807 ; 844.150.014 ; 1.156 ; 1.532.045.619 ; 2.945 ; 2.768.506.439 ;;;;
20;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 144 ; 307.377.607 ; 14 ; 38.863.769 ; 68 ; 162.335.801 ; 211 ; 283.989.452 ; 437 ; 792.566.628 ; 20 ; 298.960.013 ; 36 ; 798.945.086 ; 56 ; 1.097.905.099 ; 493 ; 1.890.471.727 ;;;;
21;61.820.817;BANCO PAULISTA S.A.; 190 ; 164.559.577 ; 493 ; 30.471.434 ; 24.574 ; 137.266.497 ; 1.453 ; 188.478.710 ; 26.710 ; 520.776.218 ; 1.687 ; 574.647.553 ; 11.977 ; 641.665.421 ; 13.664 ; 1.216.312.974 ; 40.374 ; 1.737.089.192 ;;;;
22;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 192 ; 124.553.094 ; 649 ; 175.962.306 ; 383 ; 349.880.467 ; 671 ; 200.005.519 ; 1.895 ; 850.401.386 ; 136 ; 300.589.029 ; 148 ; 397.450.626 ; 284 ; 698.039.655 ; 2.179 ; 1.548.441.041 ;;;;
23;28.195.667;BANCO ABC BRASIL S.A.; 91 ; 36.364.913 ; 135 ; 22.748.229 ; 43 ; 207.178.698 ; 213 ; 51.166.004 ; 482 ; 317.457.843 ; 143 ; 569.086.369 ; 207 ; 595.930.312 ; 350 ; 1.165.016.681 ; 832 ; 1.482.474.524 ;;;;
24;58.160.789;BANCO SAFRA S.A.; 207 ; 127.115.385 ; 969 ; 182.381.491 ; 1.019 ; 63.769.245 ; 2.164 ; 263.675.484 ; 4.359 ; 636.941.605 ; 155 ; 448.007.901 ; 143 ; 199.661.187 ; 298 ; 647.669.089 ; 4.657 ; 1.284.610.694 ;;;;
25;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 243 ; 10.524.173 ; 1.465 ; 63.741.011 ; 958 ; 116.634.346 ; 3.068 ; 149.710.592 ; 5.734 ; 340.610.120 ; 911 ; 357.708.135 ; 8.012 ; 276.126.889 ; 8.923 ; 633.835.024 ; 14.657 ; 974.445.144 ;;;;
26;68.900.810;BANCO RENDIMENTO S.A.; 12 ; 1.749.144 ; 136 ; 26.544.028 ; 44.436 ; 132.452.440 ; 621 ; 165.729.813 ; 45.205 ; 326.475.425 ; 573 ; 341.159.771 ; 8.180 ; 288.473.373 ; 8.753 ; 629.633.144 ; 53.958 ; 956.108.569 ;;;;
27;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 20 ; 32.454.562 ; 44 ; 403.441.487 ; 64 ; 435.896.049 ; 36 ; 402.335.665 ; 10 ; 31.297.588 ; 46 ; 433.633.253 ; 110 ; 869.529.302 ;;;;
28;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 36 ; 64.152.688 ; 8 ; 2.947.786 ; 15 ; 187.776.826 ; 73 ; 269.264.810 ; 132 ; 524.142.111 ; 5 ; 26.925.164 ; 13 ; 266.922.779 ; 18 ; 293.847.943 ; 150 ; 817.990.053 ;;;;
29;49.336.860;ING BANK N.V.; 22 ; 284.311.332 ; 45 ; 13.263.501 ; 19 ; 72.434.952 ; 67 ; 5.698.757 ; 153 ; 375.708.542 ; 11 ; 41.015.979 ; 18 ; 321.087.580 ; 29 ; 362.103.559 ; 182 ; 737.812.101 ;;;;
30;62.232.889;BANCO DAYCOVAL S.A.; 545 ; 75.535.455 ; 583 ; 37.353.960 ; 710 ; 8.931.452 ; 2.313 ; 68.404.964 ; 4.151 ; 190.225.831 ; 409 ; 233.740.662 ; 1.746 ; 305.576.391 ; 2.155 ; 539.317.054 ; 6.306 ; 729.542.885 ;;;;
31;00.360.305;CAIXA ECONOMICA FEDERAL; 234 ; 111.535.901 ; 167 ; 6.094.889 ; 7.493 ; 110.417.934 ; 1.914 ; 138.896.103 ; 9.808 ; 366.944.827 ; 95 ; 131.759.432 ; 112 ; 213.758.696 ; 207 ; 345.518.128 ; 10.015 ; 712.462.954 ;;;;
32;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 59 ; 29.908.663 ; 198 ; 26.719.461 ; 115 ; 101.738.887 ; 152 ; 134.089.609 ; 524 ; 292.456.621 ; 110 ; 191.324.208 ; 108 ; 212.279.473 ; 218 ; 403.603.681 ; 742 ; 696.060.302 ;;;;
33;78.632.767;BANCO OURINVEST S.A.; 147 ; 16.100.705 ; 646 ; 37.719.723 ; 491 ; 58.551.088 ; 1.143 ; 95.993.632 ; 2.427 ; 208.365.148 ; 454 ; 264.876.474 ; 8.907 ; 203.441.266 ; 9.361 ; 468.317.740 ; 11.788 ; 676.682.888 ;;;;
34;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 173 ; 152.299.039 ; 247 ; 32.512.417 ; 420 ; 184.811.456 ; 10 ; 235.211.416 ; 84 ; 254.350.000 ; 94 ; 489.561.416 ; 514 ; 674.372.871 ;;;;
35;10.690.848;BANCO DA CHINA BRASIL S.A.; 26 ; 17.756.707 ; 20 ; 12.670.214 ; 23 ; 214.244.853 ; 46 ; 30.470.315 ; 115 ; 275.142.089 ; 25 ; 96.301.063 ; 49 ; 285.135.915 ; 74 ; 381.436.978 ; 189 ; 656.579.068 ;;;;
36;13.059.145;BEXS BANCO DE CÂMBIO S/A; 24 ; 129.331.623 ; 52 ; 2.661.881 ; 167 ; 51.775.233 ; 390 ; 133.751.926 ; 633 ; 317.520.663 ; 176 ; 110.481.103 ; 106 ; 152.751.156 ; 282 ; 263.232.259 ; 915 ; 580.752.922 ;;;;
37;71.027.866;BANCO BONSUCESSO S.A.; 47 ; 12.682.609 ; 201 ; 9.390.722 ; 440 ; 69.346.052 ; 961 ; 116.350.169 ; 1.649 ; 207.769.552 ; 665 ; 175.226.620 ; 2.626 ; 131.748.915 ; 3.291 ; 306.975.535 ; 4.940 ; 514.745.087 ;;;;
38;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 61 ; 3.394.914 ; 457 ; 20.604.214 ; 143 ; 24.750.045 ; 43.616 ; 98.030.447 ; 44.277 ; 146.779.620 ; 218 ; 215.758.135 ; 329 ; 122.814.795 ; 547 ; 338.572.930 ; 44.824 ; 485.352.550 ;;;;
39;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 57 ; 81.412.046 ;;; 87 ; 31.112.341 ; 51 ; 232.409.871 ; 195 ; 344.934.258 ; 3 ; 15.595.137 ; 6 ; 60.245.339 ; 9 ; 75.840.475 ; 204 ; 420.774.734 ;;;;
40;15.114.366;BANCO BBM S/A; 27 ; 33.620.958 ; 10 ; 355.812 ; 20 ; 116.984.303 ; 91 ; 111.040.450 ; 148 ; 262.001.522 ; 14 ; 65.535.416 ; 13 ; 75.563.876 ; 27 ; 141.099.292 ; 175 ; 403.100.814 ;;;;
41;03.532.415;BANCO ABN AMRO S.A.; 6 ; 40.600.000 ;;; 26 ; 134.874.944 ; 43 ; 133.353.252 ; 75 ; 308.828.196 ; 3 ; 17.800.000 ; 10 ; 58.364.806 ; 13 ; 76.164.806 ; 88 ; 384.993.002 ;;;;
42;03.609.817;BANCO CARGILL S.A.; 8 ; 7.991.928 ; 7 ; 2.787.623 ; 1 ; 93.750 ; 20 ; 5.481.527 ; 36 ; 16.354.828 ; 3 ; 56.000.000 ; 5 ; 250.000.000 ; 8 ; 306.000.000 ; 44 ; 322.354.828 ;;;;
43;30.723.886;BANCO MODAL S.A.; 3 ; 77.773 ; 51 ; 5.671.786 ; 91 ; 125.293.601 ; 116 ; 65.113.655 ; 261 ; 196.156.815 ; 10 ; 14.413.255 ; 8 ; 90.000.000 ; 18 ; 104.413.255 ; 279 ; 300.570.070 ;;;;
44;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 849 ; 64.010.625 ; 1.108 ; 55.233.865 ; 380 ; 17.176.388 ; 1.216 ; 38.492.414 ; 3.553 ; 174.913.292 ; 40 ; 52.334.816 ; 44 ; 40.537.211 ; 84 ; 92.872.027 ; 3.637 ; 267.785.319 ;;;;
45;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 174 ; 4.214.961 ; 656 ; 15.274.962 ; 1.511 ; 16.313.869 ; 2.534 ; 46.720.146 ; 4.875 ; 82.523.937 ; 2.446 ; 89.893.693 ; 189 ; 48.293.740 ; 2.635 ; 138.187.432 ; 7.510 ; 220.711.370 ;;;;
46;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 58 ; 27.727.125 ; 158 ; 33.204.211 ; 13 ; 23.605.484 ; 214 ; 13.618.272 ; 443 ; 98.155.092 ; 35 ; 53.603.886 ; 25 ; 58.074.078 ; 60 ; 111.677.963 ; 503 ; 209.833.055 ;;;;
47;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 7 ; 115.812 ; 75 ; 1.665.000 ; 679 ; 35.762.306 ; 3.285 ; 84.132.600 ; 4.046 ; 121.675.719 ; 1.044 ; 54.493.329 ; 313 ; 4.349.956 ; 1.357 ; 58.843.285 ; 5.403 ; 180.519.004 ;;;;
48;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 104 ; 45.520.367 ; 119 ; 76.701.100 ; 223 ; 122.221.467 ; 32 ; 42.943.000 ; 20 ; 11.846.000 ; 52 ; 54.789.000 ; 275 ; 177.010.467 ;;;;
49;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 2 ; 740.672 ; 14 ; 1.087.212 ; 16 ; 1.827.884 ; 6 ; 81.928.875 ; 6 ; 82.932.850 ; 12 ; 164.861.725 ; 28 ; 166.689.609 ;;;;
50;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 222 ; 5.295.499 ; 1.719 ; 31.853.935 ; 1.653 ; 16.180.884 ; 4.155 ; 36.632.408 ; 7.749 ; 89.962.726 ; 801 ; 59.149.457 ; 136 ; 12.232.148 ; 937 ; 71.381.606 ; 8.686 ; 161.344.332 ;;;;
51;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 3 ; 1.348.307 ;;; 8 ; 65.389.561 ; 7 ; 3.358.846 ; 18 ; 70.096.714 ; 2 ; 1.214.947 ; 3 ; 70.000.012 ; 5 ; 71.214.959 ; 23 ; 141.311.673 ;;;;
52;58.616.418;BANCO FIBRA S.A.; 69 ; 32.526.936 ; 464 ; 37.496.094 ; 77 ; 11.262.995 ; 296 ; 12.921.547 ; 906 ; 94.207.572 ; 20 ; 17.543.430 ; 6 ; 23.255.484 ; 26 ; 40.798.914 ; 932 ; 135.006.486 ;;;;
53;59.118.133;BANCO LUSO BRASILEIRO S.A.; 97 ; 18.501.276 ; 306 ; 29.190.149 ; 49 ; 8.607.898 ; 191 ; 7.308.682 ; 643 ; 63.608.004 ; 302 ; 37.053.346 ; 120 ; 27.650.586 ; 422 ; 64.703.932 ; 1.065 ; 128.311.936 ;;;;
54;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 94 ; 135.129 ; 215 ; 966.860 ; 309 ; 1.101.989 ; 588 ; 62.501.715 ; 338 ; 62.209.652 ; 926 ; 124.711.367 ; 1.235 ; 125.813.356 ;;;;
55;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 125 ; 2.329.835 ; 1.274 ; 26.486.549 ; 807 ; 15.387.546 ; 2.486 ; 33.261.637 ; 4.692 ; 77.465.566 ; 1.125 ; 45.244.939 ; 17 ; 2.730.632 ; 1.142 ; 47.975.571 ; 5.834 ; 125.441.137 ;;;;
56;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 37 ; 1.135.771 ; 219 ; 3.100.138 ; 1.372 ; 8.217.360 ; 5.307 ; 59.425.866 ; 6.935 ; 71.879.135 ; 1.333 ; 53.325.317 ; 6 ; 140.590 ; 1.339 ; 53.465.907 ; 8.274 ; 125.345.042 ;;;;
57;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 585 ; 33.669.240 ; 388 ; 9.801.301 ; 280 ; 7.777.683 ; 209 ; 19.313.296 ; 1.462 ; 70.561.520 ; 15 ; 14.675.178 ; 17 ; 39.949.623 ; 32 ; 54.624.801 ; 1.494 ; 125.186.321 ;;;;
58;07.679.404;BANCO TOPÁZIO S.A.; 1 ; 18.913 ; 2 ; 31.733 ; 45 ; 3.591.200 ; 95 ; 57.646.364 ; 143 ; 61.288.211 ; 30 ; 55.810.053 ; 11 ; 1.783.944 ; 41 ; 57.593.997 ; 184 ; 118.882.209 ;;;;
59;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 953 ; 8.329.410 ; 3.816 ; 54.469.267 ; 4.769 ; 62.798.677 ; 2.456 ; 45.665.240 ; 62 ; 695.816 ; 2.518 ; 46.361.056 ; 7.287 ; 109.159.733 ;;;;
60;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 13 ; 814.377 ; 110 ; 2.999.629 ; 87 ; 46.234.202 ; 130 ; 4.240.402 ; 340 ; 54.288.609 ; 109 ; 7.337.819 ; 71 ; 47.134.789 ; 180 ; 54.472.607 ; 520 ; 108.761.216 ;;;;
61;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 25 ; 396.271 ; 234 ; 3.957.408 ; 526 ; 7.200.365 ; 1.782 ; 21.506.527 ; 2.567 ; 33.060.570 ; 1.994 ; 41.528.317 ; 359 ; 23.730.665 ; 2.353 ; 65.258.982 ; 4.920 ; 98.319.553 ;;;;
62;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 4 ; 39.804 ; 40 ; 15.458.809 ; 76 ; 21.586.387 ; 148 ; 12.555.916 ; 268 ; 49.640.916 ; 41 ; 25.850.130 ; 11 ; 19.400.000 ; 52 ; 45.250.130 ; 320 ; 94.891.045 ;;;;
63;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 44 ; 27.627.667 ; 77 ; 3.798.258 ; 62 ; 11.409.513 ; 81 ; 4.080.527 ; 264 ; 46.915.965 ; 43 ; 8.041.251 ; 33 ; 39.129.673 ; 76 ; 47.170.923 ; 340 ; 94.086.888 ;;;;
64;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 3 ; 15.010.308 ;;; 19 ; 25.654.394 ; 15 ; 2.967.604 ; 37 ; 43.632.306 ; 2 ; 2.922.000 ; 18 ; 40.570.000 ; 20 ; 43.492.000 ; 57 ; 87.124.306 ;;;;
65;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 182 ; 3.839.908 ; 987 ; 28.335.215 ; 468 ; 5.119.646 ; 913 ; 12.073.169 ; 2.550 ; 49.367.937 ; 564 ; 33.868.644 ; 24 ; 2.261.391 ; 588 ; 36.130.036 ; 3.138 ; 85.497.973 ;;;;
66;92.894.922;BANCO ORIGINAL S.A.; 18 ; 42.088.714 ; 57 ; 17.098.765 ; 52 ; 1.470.490 ; 206 ; 3.326.380 ; 333 ; 63.984.349 ; 6 ; 11.214.445 ; 3 ; 10.000.339 ; 9 ; 21.214.784 ; 342 ; 85.199.133 ;;;;
67;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 19 ; 26.963.519 ;;; 4 ; 4.823.890 ; 59 ; 15.233.439 ; 82 ; 47.020.848 ; 8 ; 10.759.862 ; 7 ; 26.000.000 ; 15 ; 36.759.862 ; 97 ; 83.780.710 ;;;;
68;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 70 ; 1.433.167 ; 478 ; 8.940.593 ; 1.699 ; 4.106.987 ; 1.818 ; 20.094.286 ; 4.065 ; 34.575.032 ; 1.919 ; 34.819.881 ; 594 ; 11.327.842 ; 2.513 ; 46.147.723 ; 6.578 ; 80.722.755 ;;;;
69;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 30 ; 5.029.576 ; 30 ; 358.615 ; 5 ; 58.918 ; 46 ; 37.360.537 ; 111 ; 42.807.646 ; 5 ; 33.500.000 ; 2 ; 3.000.000 ; 7 ; 36.500.000 ; 118 ; 79.307.646 ;;;;
70;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 13 ; 8.689.679 ; 13 ; 3.291.767 ; 20 ; 14.739.424 ; 34 ; 7.848.423 ; 80 ; 34.569.293 ; 2 ; 8.500.000 ; 6 ; 26.500.000 ; 8 ; 35.000.000 ; 88 ; 69.569.293 ;;;;
71;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 49 ; 1.078.945 ; 915 ; 22.183.234 ; 359 ; 2.813.154 ; 914 ; 7.732.012 ; 2.237 ; 33.807.345 ; 1.258 ; 29.386.827 ; 175 ; 3.408.757 ; 1.433 ; 32.795.584 ; 3.670 ; 66.602.929 ;;;;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 76 ; 1.805.038 ; 1.093 ; 24.234.138 ; 294 ; 6.679.758 ; 970 ; 8.700.055 ; 2.433 ; 41.418.989 ; 327 ; 24.631.165 ; 1 ; 200.000 ; 328 ; 24.831.165 ; 2.761 ; 66.250.154 ;;;;
73;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 54 ; 17.949.266 ; 45 ; 5.176.219 ; 21 ; 371.975 ; 44 ; 8.982.113 ; 164 ; 32.479.573 ; 15 ; 14.501.405 ; 22 ; 18.654.023 ; 37 ; 33.155.428 ; 201 ; 65.635.001 ;;;;
74;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 11 ; 10.839.971 ; 18 ; 2.156.752 ; 6 ; 178.494 ; 4 ; 70.760 ; 39 ; 13.245.976 ; 10 ; 18.092.425 ; 13 ; 30.577.930 ; 23 ; 48.670.355 ; 62 ; 61.916.331 ;;;;
75;60.889.128;BANCO SOFISA S.A.; 131 ; 22.697.321 ; 114 ; 6.737.988 ; 15 ; 294.027 ; 97 ; 973.044 ; 357 ; 30.702.381 ; 18 ; 1.545.740 ; 18 ; 23.880.687 ; 36 ; 25.426.428 ; 393 ; 56.128.808 ;;;;
76;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 2 ; 2.048.619 ; 21 ; 5.784.234 ; 38 ; 10.285.095 ; 54 ; 12.041.306 ; 115 ; 30.159.254 ; 19 ; 14.639.993 ; 9 ; 9.209.366 ; 28 ; 23.849.359 ; 143 ; 54.008.613 ;;;;
77;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 25 ; 306.971 ; 341 ; 6.010.416 ; 356 ; 4.570.116 ; 3.692 ; 18.501.937 ; 4.414 ; 29.389.440 ; 1.769 ; 20.032.838 ; 12 ; 313.108 ; 1.781 ; 20.345.946 ; 6.195 ; 49.735.386 ;;;;
78;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 364 ; 4.084.652 ; 472 ; 8.875.944 ; 836 ; 12.960.596 ; 598 ; 19.395.725 ; 49 ; 14.634.075 ; 647 ; 34.029.800 ; 1.483 ; 46.990.396 ;;;;
79;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 1 ; 638.167 ; 1 ; 577.265 ; 7 ; 495.333 ; 75 ; 2.731.737 ; 84 ; 4.442.501 ; 9 ; 9.328.755 ; 12 ; 31.333.320 ; 21 ; 40.662.075 ; 105 ; 45.104.576 ;;;;
