Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em MAIO / 2020;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;
76;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 71 ; 4.171.885 ; 283 ; 8.966.728 ; 481 ; 2.679.984 ; 449 ; 2.955.336 ; 1.284 ; 18.773.932 ; 252 ; 8.213.363 ; 137 ; 3.152.766 ; 389 ; 11.366.129 ; 1.673 ; 30.140.061 ;;;;
77;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 7 ; 9.051.421 ; 5 ; 843.515 ; 3 ; 4.009.691 ; 21 ; 4.297.473 ; 36 ; 18.202.099 ; 1 ; 676.000 ; 11 ; 9.000.000 ; 12 ; 9.676.000 ; 48 ; 27.878.099 ;;;;
78;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 39 ; 954.675 ; 213 ; 3.129.561 ; 931 ; 5.815.415 ; 1.224 ; 8.152.373 ; 2.407 ; 18.052.024 ; 226 ; 6.791.361 ; 83 ; 2.456.702 ; 309 ; 9.248.064 ; 2.716 ; 27.300.087 ;;;;
79;33.264.668;BANCO XP S.A.;;;;; 15 ; 7.465.255 ; 37 ; 11.973.532 ; 52 ; 19.438.788 ; 14 ; 6.053.602 ; 1 ; 1.500.000 ; 15 ; 7.553.602 ; 67 ; 26.992.389 ;;;;
80;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 47 ; 766.811 ; 279 ; 7.438.834 ; 585 ; 2.403.689 ; 942 ; 3.786.257 ; 1.853 ; 14.395.591 ; 488 ; 9.775.695 ; 64 ; 1.720.147 ; 552 ; 11.495.842 ; 2.405 ; 25.891.433 ;;;;
81;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.053 ; 1 ; 1.053 ; 24 ; 11.633.197 ; 16 ; 13.830.086 ; 40 ; 25.463.283 ; 41 ; 25.464.336 ;;;;
82;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 2 ; 47.984 ; 7 ; 121.511 ; 335 ; 1.322.078 ; 287 ; 1.239.889 ; 631 ; 2.731.462 ; 182 ; 11.198.001 ; 84 ; 11.105.452 ; 266 ; 22.303.453 ; 897 ; 25.034.915 ;;;;
83;60.889.128;BANCO SOFISA S.A.; 78 ; 14.151.454 ; 48 ; 1.397.520 ; 15 ; 437.058 ; 41 ; 471.044 ; 182 ; 16.457.076 ; 1 ; 132.816 ; 5 ; 7.130.200 ; 6 ; 7.263.016 ; 188 ; 23.720.092 ;;;;
84;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 2 ; 81.265 ; 33 ; 5.727.689 ; 89 ; 5.180.923 ; 158 ; 1.957.360 ; 282 ; 12.947.237 ; 27 ; 6.371.715 ; 14 ; 3.978.532 ; 41 ; 10.350.247 ; 323 ; 23.297.484 ;;;;
85;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 93 ; 1.808.725 ; 482 ; 8.888.170 ; 575 ; 10.696.895 ; 480 ; 9.131.577 ; 99 ; 1.956.697 ; 579 ; 11.088.274 ; 1.154 ; 21.785.169 ;;;;
86;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 253 ; 6.635.896 ; 85 ; 1.816.260 ; 60 ; 648.661 ; 50 ; 2.227.550 ; 448 ; 11.328.367 ; 6 ; 2.533.973 ; 29 ; 5.585.680 ; 35 ; 8.119.652 ; 483 ; 19.448.019 ;;;;
87;61.024.352;BANCO INDUSVAL S.A.; 43 ; 6.177.299 ; 40 ; 3.123.987 ; 19 ; 1.012.149 ; 40 ; 1.350.285 ; 142 ; 11.663.720 ; 6 ; 2.633.289 ; 8 ; 3.000.000 ; 14 ; 5.633.289 ; 156 ; 17.297.009 ;;;;
88;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 5 ; 87.569 ; 110 ; 4.306.535 ; 62 ; 956.101 ; 116 ; 1.299.660 ; 293 ; 6.649.865 ; 160 ; 5.297.881 ; 53 ; 707.200 ; 213 ; 6.005.081 ; 506 ; 12.654.947 ;;;;
89;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 33 ; 1.888.913 ; 4 ; 106.488 ; 18 ; 3.980.266 ; 17 ; 48.194 ; 72 ; 6.023.861 ; 1 ; 5.372 ; 18 ; 5.699.140 ; 19 ; 5.704.512 ; 91 ; 11.728.372 ;;;;
90;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 49 ; 807.857 ; 128 ; 204.737 ; 109 ; 274.812 ; 286 ; 1.287.406 ; 116 ; 5.547.187 ; 47 ; 4.663.252 ; 163 ; 10.210.439 ; 449 ; 11.497.845 ;;;;
91;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 24 ; 290.285 ; 38 ; 543.480 ; 186 ; 922.932 ; 529 ; 4.404.762 ; 777 ; 6.161.458 ; 277 ; 4.214.645 ; 49 ; 507.609 ; 326 ; 4.722.253 ; 1.103 ; 10.883.712 ;;;;
92;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 21 ; 401.987 ; 103 ; 2.257.756 ; 148 ; 1.370.226 ; 241 ; 1.963.585 ; 513 ; 5.993.553 ; 223 ; 3.557.936 ; 75 ; 1.205.587 ; 298 ; 4.763.523 ; 811 ; 10.757.077 ;;;;
93;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 264 ; 101.072 ; 128 ; 63.501 ; 392 ; 164.572 ; 38 ; 5.141.870 ; 30 ; 5.171.114 ; 68 ; 10.312.984 ; 460 ; 10.477.556 ;;;;
94;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 1.226 ; 3.399.259 ; 1.243 ; 5.056.445 ; 2.469 ; 8.455.704 ; 157 ; 1.750.928 ; 14 ; 201.909 ; 171 ; 1.952.837 ; 2.640 ; 10.408.541 ;;;;
95;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;;; 87 ; 2.713.793 ; 48 ; 496.989 ; 134 ; 1.196.054 ; 269 ; 4.406.835 ; 82 ; 4.115.602 ; 29 ; 704.216 ; 111 ; 4.819.818 ; 380 ; 9.226.653 ;;;;
96;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 1 ; 72.945 ; 64 ; 1.431.527 ; 23 ; 150.522 ; 15 ; 105.311 ; 103 ; 1.760.305 ; 90 ; 4.358.156 ; 51 ; 3.045.392 ; 141 ; 7.403.548 ; 244 ; 9.163.853 ;;;;
97;02.038.232;BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB; 10 ; 75.570 ; 12 ; 215.463 ; 22 ; 1.214.702 ; 17 ; 4.047.354 ; 61 ; 5.553.089 ; 2 ; 3.000.000 ;;; 2 ; 3.000.000 ; 63 ; 8.553.089 ;;;;
98;00.416.968;BANCO INTER S.A.; 16 ; 82.432 ; 23 ; 349.383 ; 3.118 ; 3.815.307 ; 448 ; 2.190.196 ; 3.605 ; 6.437.318 ; 103 ; 1.283.873 ; 100 ; 770.510 ; 203 ; 2.054.382 ; 3.808 ; 8.491.701 ;;;;
99;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 2 ; 8.219 ; 52 ; 941.551 ; 81 ; 1.289.473 ; 191 ; 1.685.324 ; 326 ; 3.924.567 ; 203 ; 2.943.688 ; 76 ; 1.582.369 ; 279 ; 4.526.058 ; 605 ; 8.450.625 ;;;;
100;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 79 ; 210.359 ; 127 ; 411.551 ; 206 ; 621.910 ; 88 ; 3.715.125 ; 47 ; 3.521.484 ; 135 ; 7.236.609 ; 341 ; 7.858.519 ;;;;
101;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 23 ; 1.881.571 ; 8 ; 629.237 ; 3 ; 51.177 ; 4 ; 7.775 ; 38 ; 2.569.760 ; 1 ; 500.000 ; 2 ; 4.750.000 ; 3 ; 5.250.000 ; 41 ; 7.819.760 ;;;;
102;33.042.151;BANCO DE LA NACION ARGENTINA; 2 ; 341.499 ; 1 ; 127.680 ; 292 ; 3.430.943 ; 7 ; 45.183 ; 302 ; 3.945.305 ; 1 ; 51.183 ; 4 ; 3.671.844 ; 5 ; 3.723.027 ; 307 ; 7.668.332 ;;;;
103;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 10 ; 97.620 ; 43 ; 963.350 ; 246 ; 1.783.649 ; 276 ; 1.381.849 ; 575 ; 4.226.469 ; 158 ; 1.735.286 ; 125 ; 1.260.926 ; 283 ; 2.996.211 ; 858 ; 7.222.680 ;;;;
104;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 3 ; 107.815 ; 17 ; 401.026 ; 253 ; 909.541 ; 283 ; 1.527.534 ; 556 ; 2.945.916 ; 234 ; 2.532.407 ; 129 ; 1.590.929 ; 363 ; 4.123.336 ; 919 ; 7.069.252 ;;;;
105;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 14 ; 1.881.107 ; 18 ; 1.755.522 ; 6 ; 57.433 ; 19 ; 168.017 ; 57 ; 3.862.080 ; 7 ; 1.553.500 ; 5 ; 1.423.965 ; 12 ; 2.977.465 ; 69 ; 6.839.545 ;;;;
106;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;;; 15 ; 905.600 ; 47 ; 1.128.850 ; 61 ; 982.113 ; 123 ; 3.016.563 ; 58 ; 1.333.945 ; 29 ; 575.082 ; 87 ; 1.909.027 ; 210 ; 4.925.590 ;;;;
107;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;; 68 ; 1.836.806 ; 14 ; 325.566 ; 26 ; 412.150 ; 108 ; 2.574.523 ; 58 ; 2.136.164 ; 12 ; 212.525 ; 70 ; 2.348.689 ; 178 ; 4.923.212 ;;;;
108;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 3 ; 53.954 ; 26 ; 565.671 ; 45 ; 890.333 ; 55 ; 1.038.603 ; 129 ; 2.548.561 ; 60 ; 1.505.420 ; 30 ; 844.436 ; 90 ; 2.349.856 ; 219 ; 4.898.417 ;;;;
109;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 7 ; 224.835 ; 66 ; 1.701.541 ; 22 ; 195.996 ; 44 ; 293.974 ; 139 ; 2.416.346 ; 88 ; 1.983.722 ; 28 ; 409.411 ; 116 ; 2.393.133 ; 255 ; 4.809.480 ;;;;
110;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 4 ; 38.424 ; 33 ; 618.569 ; 40 ; 410.750 ; 140 ; 988.836 ; 217 ; 2.056.580 ; 138 ; 1.666.452 ; 50 ; 492.207 ; 188 ; 2.158.659 ; 405 ; 4.215.239 ;;;;
111;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 62 ; 1.505.163 ; 25 ; 317.221 ; 18 ; 187.241 ; 105 ; 2.009.625 ; 58 ; 1.692.405 ; 23 ; 317.221 ; 81 ; 2.009.626 ; 186 ; 4.019.251 ;;;;
112;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 17 ; 120.136 ; 20 ; 146.462 ; 173 ; 1.669.926 ; 115 ; 705.712 ; 325 ; 2.642.236 ; 15 ; 209.718 ; 32 ; 1.138.196 ; 47 ; 1.347.915 ; 372 ; 3.990.151 ;;;;
113;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 6 ; 65.490 ; 47 ; 746.580 ; 161 ; 446.694 ; 234 ; 914.205 ; 448 ; 2.172.968 ; 120 ; 1.422.557 ; 51 ; 273.629 ; 171 ; 1.696.186 ; 619 ; 3.869.154 ;;;;
114;04.902.979;BANCO DA AMAZONIA S.A.; 28 ; 1.559.524 ; 6 ; 111.551 ; 10 ; 156.599 ; 54 ; 529.938 ; 98 ; 2.357.612 ;;; 7 ; 1.234.475 ; 7 ; 1.234.475 ; 105 ; 3.592.087 ;;;;
115;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 4 ; 25.186 ; 31 ; 713.183 ; 55 ; 263.345 ; 97 ; 668.423 ; 187 ; 1.670.136 ; 84 ; 1.285.657 ; 22 ; 194.714 ; 106 ; 1.480.371 ; 293 ; 3.150.507 ;;;;
116;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 1 ; 2.713.557 ;;; 2 ; 20.044 ; 27 ; 217.685 ; 30 ; 2.951.286 ;;;;; -   ; -   ; 30 ; 2.951.286 ;;;;
117;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 215 ; 1.088.840 ; 172 ; 641.612 ; 387 ; 1.730.452 ; 59 ; 253.683 ; 89 ; 759.841 ; 148 ; 1.013.524 ; 535 ; 2.743.976 ;;;;
118;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 98 ; 820.106 ; 101 ; 762.887 ; 199 ; 1.582.993 ; 23 ; 439.297 ; 40 ; 508.884 ; 63 ; 948.181 ; 262 ; 2.531.174 ;;;;
119;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 12 ; 290.375 ; 39 ; 418.320 ; 125 ; 562.909 ; 176 ; 1.271.604 ; 108 ; 751.013 ; 9 ; 276.592 ; 117 ; 1.027.605 ; 293 ; 2.299.209 ;;;;
120;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 12 ; 335.039 ; 113 ; 483.597 ; 121 ; 615.451 ; 246 ; 1.434.088 ; 45 ; 519.710 ; 7 ; 46.392 ; 52 ; 566.102 ; 298 ; 2.000.189 ;;;;
121;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 2 ; 13.444 ; 16 ; 200.732 ; 12 ; 64.183 ; 75 ; 749.284 ; 105 ; 1.027.644 ; 69 ; 896.211 ; 8 ; 23.548 ; 77 ; 919.759 ; 182 ; 1.947.403 ;;;;
122;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 16 ; 281.176 ; 11 ; 194.765 ; 8 ; 212.975 ; 10 ; 137.880 ; 45 ; 826.796 ; 17 ; 333.248 ; 23 ; 494.755 ; 40 ; 828.004 ; 85 ; 1.654.800 ;;;;
123;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 9 ; 55.842 ; 4 ; 21.306 ; 237 ; 569.959 ; 126 ; 375.741 ; 376 ; 1.022.848 ; 34 ; 55.753 ; 50 ; 292.525 ; 84 ; 348.277 ; 460 ; 1.371.126 ;;;;
124;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 7 ; 157.926 ; 61 ; 346.468 ; 87 ; 227.950 ; 155 ; 732.344 ; 45 ; 335.519 ; 21 ; 293.406 ; 66 ; 628.925 ; 221 ; 1.361.269 ;;;;
125;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 6 ; 205.102 ; 2 ; 104.007 ; 406 ; 253.074 ; 174 ; 236.083 ; 588 ; 798.265 ; 24 ; 196.709 ; 14 ; 339.354 ; 38 ; 536.063 ; 626 ; 1.334.328 ;;;;
126;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 4 ; 21.813 ; 21 ; 437.110 ; 48 ; 188.158 ; 73 ; 647.081 ; 52 ; 213.986 ; 18 ; 441.166 ; 70 ; 655.152 ; 143 ; 1.302.233 ;;;;
127;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 12 ; 149.043 ; 9 ; 152.559 ; 68 ; 143.569 ; 108 ; 257.326 ; 197 ; 702.498 ; 56 ; 339.262 ; 22 ; 191.735 ; 78 ; 530.997 ; 275 ; 1.233.495 ;;;;
128;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 4 ; 94.593 ; 63 ; 295.001 ; 67 ; 231.593 ; 134 ; 621.187 ; 62 ; 318.431 ; 57 ; 287.941 ; 119 ; 606.372 ; 253 ; 1.227.559 ;;;;
129;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 2 ; 40.962 ; 16 ; 223.994 ; 41 ; 67.194 ; 59 ; 332.150 ; 43 ; 266.973 ; 20 ; 406.724 ; 63 ; 673.697 ; 122 ; 1.005.847 ;;;;
130;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 2 ; 39.265 ; 55 ; 175.456 ; 139 ; 319.746 ; 196 ; 534.467 ; 112 ; 318.456 ; 39 ; 131.956 ; 151 ; 450.412 ; 347 ; 984.879 ;;;;
131;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 31 ; 119.050 ; 99 ; 447.826 ; 130 ; 566.877 ; 62 ; 360.793 ; 3 ; 32.635 ; 65 ; 393.428 ; 195 ; 960.305 ;;;;
132;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 262 ; 157.053 ; 170 ; 394.975 ; 432 ; 552.028 ; 5 ; 224.990 ; 9 ; 143.997 ; 14 ; 368.987 ; 446 ; 921.015 ;;;;
133;59.285.411;BANCO PAN S.A.;;;;; 8 ; 52.197 ; 19 ; 453.899 ; 27 ; 506.097 ; 2 ; 350.000 ;;; 2 ; 350.000 ; 29 ; 856.097 ;;;;
134;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 3 ; 11.932 ; 56 ; 154.947 ; 36 ; 199.158 ; 95 ; 366.038 ; 15 ; 161.418 ; 15 ; 108.502 ; 30 ; 269.920 ; 125 ; 635.958 ;;;;
135;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 13 ; 289.459 ; 3 ; 5.730 ; 5 ; 16.845 ; 21 ; 312.034 ; 17 ; 306.304 ; 2 ; 5.731 ; 19 ; 312.034 ; 40 ; 624.069 ;;;;
136;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;;;; 48 ; 108.855 ; 29 ; 171.435 ; 77 ; 280.290 ; 18 ; 154.231 ; 46 ; 87.631 ; 64 ; 241.861 ; 141 ; 522.152 ;;;;
137;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 1 ; 44.315 ; 45 ; 139.268 ; 63 ; 100.633 ; 109 ; 284.217 ; 3 ; 45.864 ; 1 ; 50.000 ; 4 ; 95.864 ; 113 ; 380.081 ;;;;
138;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 19 ; 23.060 ; 18 ; 32.692 ; 37 ; 55.752 ; 8 ; 161.896 ; 2 ; 160.000 ; 10 ; 321.896 ; 47 ; 377.648 ;;;;
139;33.042.953;CITIBANK N.A.;;;;; 1 ; 625 ; 11 ; 335.749 ; 12 ; 336.374 ;;;;; -   ; -   ; 12 ; 336.374 ;;;;
140;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 7 ; 325.388 ; 7 ; 325.388 ;;;;; -   ; -   ; 7 ; 325.388 ;;;;
141;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 120 ; 105.523 ; 51 ; 65.881 ; 171 ; 171.404 ; 15 ; 40.335 ; 10 ; 90.783 ; 25 ; 131.118 ; 196 ; 302.522 ;;;;
142;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 17 ; 10.827 ; 34 ; 146.468 ; 51 ; 157.294 ; 14 ; 134.228 ;;; 14 ; 134.228 ; 65 ; 291.522 ;;;;
143;61.033.106;BANCO CREFISA S.A.;;;;; 6 ; 136.084 ; 7 ; 31.077 ; 13 ; 167.161 ; 1 ; 10.967 ; 1 ; 110.000 ; 2 ; 120.967 ; 15 ; 288.128 ;;;;
144;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 32 ; 85.743 ; 52 ; 136.721 ; 84 ; 222.463 ; 19 ; 48.733 ; 1 ; 7.134 ; 20 ; 55.867 ; 104 ; 278.331 ;;;;
145;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 55 ; 97.974 ; 38 ; 97.145 ; 93 ; 195.118 ; 2 ; 11.950 ; 9 ; 8.120 ; 11 ; 20.070 ; 104 ; 215.188 ;;;;
146;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 7.431 ; 4 ; 5.482 ; 15 ; 74.475 ; 20 ; 87.388 ; 8 ; 76.898 ; 2 ; 4.396 ; 10 ; 81.293 ; 30 ; 168.682 ;;;;
147;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 37 ; 34.401 ; 43 ; 53.301 ; 80 ; 87.702 ; 11 ; 24.234 ; 1 ; 2.629 ; 12 ; 26.862 ; 92 ; 114.564 ;;;;
148;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 44 ; 14.693 ; 43 ; 48.515 ; 87 ; 63.209 ; 11 ; 33.588 ; 1 ; 5.800 ; 12 ; 39.388 ; 99 ; 102.596 ;;;;
149;58.497.702;BANCO SMARTBANK S.A.;;;;;;; 6 ; 40.172 ; 6 ; 40.172 ; 2 ; 60.000 ;;; 2 ; 60.000 ; 8 ; 100.172 ;;;;
150;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 3 ; 4.550 ; 25 ; 35.533 ; 28 ; 40.082 ; 8 ; 3.703 ;;; 8 ; 3.703 ; 36 ; 43.785 ;;;;
151;61.820.817;BANCO PAULISTA S.A.; 3 ; 27.800 ;;;;;;; 3 ; 27.800 ;;;;; -   ; -   ; 3 ; 27.800 ;;;;
152;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 17 ; 8.429 ; 8 ; 13.930 ; 25 ; 22.358 ; 2 ; 4.957 ;;; 2 ; 4.957 ; 27 ; 27.316 ;;;;
153;09.274.232;STATE STREET BRASIL S.A. – BANCO COMERCIAL;;;;; 1 ; 22.109 ; 3 ; 5.067 ; 4 ; 27.177 ;;;;; -   ; -   ; 4 ; 27.177 ;;;;
154;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 4 ; 4.219 ; 8 ; 11.909 ; 12 ; 16.128 ; 4 ; 7.658 ;;; 4 ; 7.658 ; 16 ; 23.786 ;;;;
155;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;;;;
156;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 6 ; 6.966 ; 6 ; 6.966 ; 4 ; 2.033 ; 1 ; 1.000 ; 5 ; 3.033 ; 11 ; 9.999 ;;;;
157;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;;;;;;; 3 ; 1.482 ; 3 ; 1.482 ;;;;; -   ; -   ; 3 ; 1.482 ;;;;
158;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 2 ; 1.067 ; 2 ; 1.067 ;;;;; -   ; -   ; 2 ; 1.067 ;;;;
;;;;;;;;;;; -   ; -   ;;;;; -   ; -   ; -   ; -   ;;;;
Total;;; 30.539 ; 16.828.360.007 ; 84.775 ; 12.602.939.311 ; 252.077 ; 35.681.565.786 ; 243.635 ; 36.817.367.115 ; 611.026 ; 101.930.232.219 ; 17.894 ; 39.347.845.160 ; 17.894 ; 39.377.193.477 ; 35.788 ; 78.725.038.637 ; 646.814 ; 180.655.270.856 ;;;;
"Fonte: Sistema Câmbio; Dados extraídos em: 10.06.2020.";;;;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Primário incluem os registros de contratos da natureza 99000 e não incluem os registros ACAM204.;;;;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre  instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;; ;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
