Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Jul/2023;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
72;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.; 4 ; 403.831 ; 5 ; 54.342 ; 189.285 ; 76.880.790 ; 391.050 ; 317.103.333 ; 580.344 ; 394.442.296 ; 18.174 ; 259.299.322 ; 6.923 ; 19.290.806 ; 25.097 ; 278.590.128 ; 605.441 ; 673.032.424 ;
73;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 876 ; 26.358.184 ; 6.043 ; 206.652.024 ; 3.835 ; 60.529.196 ; 8.978 ; 80.620.055 ; 19.732 ; 374.159.459 ; 3.057 ; 249.119.673 ; 512 ; 48.734.581 ; 3.569 ; 297.854.254 ; 23.301 ; 672.013.713 ;
74;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 43 ; 1.452.205 ; 587 ; 23.743.002 ; 45.216 ; 25.013.701 ; 72.725 ; 154.237.054 ; 118.571 ; 204.445.962 ; 13.116 ; 298.088.650 ; 947 ; 146.914.598 ; 14.063 ; 445.003.248 ; 132.634 ; 649.449.210 ;
75;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 90 ; 11.397.526 ; 176 ; 32.480.182 ; 1.475 ; 188.202.928 ; 4.236 ; 210.758.608 ; 5.977 ; 442.839.244 ; 838 ; 116.555.673 ; 444 ; 72.915.893 ; 1.282 ; 189.471.566 ; 7.259 ; 632.310.810 ;
76;30.723.886;BANCO MODAL S.A.; 18 ; 17.942.903 ; 6 ; 584.802 ; 975 ; 270.068.627 ; 932 ; 132.266.914 ; 1.931 ; 420.863.246 ; 15 ; 27.756.351 ; 33 ; 181.010.629 ; 48 ; 208.766.980 ; 1.979 ; 629.630.226 ;
77;59.118.133;BANCO LUSO BRASILEIRO S.A.; 292 ; 56.666.803 ; 727 ; 163.800.506 ; 160 ; 19.744.947 ; 926 ; 35.724.454 ; 2.105 ; 275.936.710 ; 1.119 ; 222.500.294 ; 436 ; 99.399.235 ; 1.555 ; 321.899.529 ; 3.660 ; 597.836.239 ;
78;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 11 ; 149.945.000 ; 62 ; 29.057.058 ; 27 ; 31.280.682 ; 332 ; 95.705.754 ; 432 ; 305.988.494 ; 14 ; 106.175.600 ; 7 ; 165.000.000 ; 21 ; 271.175.600 ; 453 ; 577.164.094 ;
79;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 170 ; 108.600.330 ; 418 ; 45.444.635 ; 343 ; 28.107.883 ; 810 ; 64.650.453 ; 1.741 ; 246.803.301 ; 355 ; 115.068.233 ; 163 ; 172.469.481 ; 518 ; 287.537.714 ; 2.259 ; 534.341.015 ;
80;61.186.680;BANCO BMG S.A.; 15 ; 32.272.114 ; -   ; -   ; 61 ; 25.103.351 ; 368 ; 26.915.914 ; 444 ; 84.291.379 ; 26 ; 234.863.860 ; 23 ; 157.258.860 ; 49 ; 392.122.720 ; 493 ; 476.414.099 ;
81;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 62 ; 6.139.128 ; 1.090 ; 97.153.270 ; 1.729 ; 22.675.080 ; 8.788 ; 108.646.880 ; 11.669 ; 234.614.358 ; 7.037 ; 200.567.338 ; 1.106 ; 23.558.981 ; 8.143 ; 224.126.319 ; 19.812 ; 458.740.677 ;
82;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 97 ; 15.505.725 ; 71 ; 2.047.887 ; 16 ; 20.704.866 ; 269 ; 161.098.318 ; 453 ; 199.356.796 ; 32 ; 162.583.173 ; 15 ; 39.334.646 ; 47 ; 201.917.819 ; 500 ; 401.274.615 ;
83;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 144 ; 57.466.633 ; 127 ; 55.258.010 ; 81 ; 22.988.904 ; 236 ; 25.450.800 ; 588 ; 161.164.347 ; 77 ; 114.351.094 ; 87 ; 112.280.681 ; 164 ; 226.631.775 ; 752 ; 387.796.122 ;
84;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 21 ; 1.786.794 ; 1.365 ; 144.228.469 ; 317 ; 3.335.008 ; 1.939 ; 34.287.125 ; 3.642 ; 183.637.396 ; 3.235 ; 185.376.282 ; 439 ; 11.984.354 ; 3.674 ; 197.360.636 ; 7.316 ; 380.998.032 ;
85;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 315 ; 39.534.269 ; 549 ; 40.435.453 ; 4.821 ; 20.737.554 ; 24.300 ; 76.672.957 ; 29.985 ; 177.380.233 ; 6.188 ; 102.274.211 ; 693 ; 45.424.748 ; 6.881 ; 147.698.959 ; 36.866 ; 325.079.192 ;
86;04.062.902;OZ CORRETORA DE CÂMBIO S.A.; 36 ; 1.879.440 ; 515 ; 43.529.917 ; 3.205 ; 29.522.505 ; 4.123 ; 82.150.598 ; 7.879 ; 157.082.460 ; 3.872 ; 127.884.287 ; 1.104 ; 33.610.140 ; 4.976 ; 161.494.427 ; 12.855 ; 318.576.887 ;
87;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 304 ; 42.885.684 ; 227 ; 28.055.724 ; 1.590 ; 31.966.260 ; 1.992 ; 123.555.698 ; 4.113 ; 226.463.366 ; 54 ; 79.284.070 ; 2 ; 2.212.480 ; 56 ; 81.496.550 ; 4.169 ; 307.959.916 ;
88;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 39 ; 3.678.667 ; 491 ; 48.749.367 ; 1.137 ; 17.661.049 ; 8.834 ; 77.062.858 ; 10.501 ; 147.151.941 ; 5.927 ; 115.775.868 ; 1.265 ; 11.306.566 ; 7.192 ; 127.082.434 ; 17.693 ; 274.234.375 ;
89;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 37 ; 51.301.544 ; 29 ; 12.319.140 ; 71 ; 16.856.689 ; 463 ; 17.359.260 ; 600 ; 97.836.633 ; 18 ; 44.872.365 ; 25 ; 114.140.453 ; 43 ; 159.012.818 ; 643 ; 256.849.451 ;
90;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 30 ; 4.962.104 ; 349 ; 39.531.439 ; 656 ; 38.633.988 ; 1.389 ; 54.624.762 ; 2.424 ; 137.752.293 ; 593 ; 82.401.430 ; 171 ; 31.868.600 ; 764 ; 114.270.030 ; 3.188 ; 252.022.323 ;
91;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.; -   ; -   ; 11 ; 1.606.243 ; 13.693 ; 8.264.113 ; 23.426 ; 31.452.700 ; 37.130 ; 41.323.056 ; 7.101 ; 109.845.330 ; 591 ; 85.030.481 ; 7.692 ; 194.875.811 ; 44.822 ; 236.198.867 ;
92;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 17 ; 1.127.244 ; 1.136 ; 43.695.508 ; 1.255 ; 10.337.900 ; 6.928 ; 58.511.493 ; 9.336 ; 113.672.145 ; 2.034 ; 97.264.437 ; 109 ; 6.516.557 ; 2.143 ; 103.780.994 ; 11.479 ; 217.453.139 ;
93;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A; 28 ; 678.766 ; 423 ; 29.288.824 ; 601 ; 5.561.100 ; 3.093 ; 55.569.794 ; 4.145 ; 91.098.484 ; 3.154 ; 86.167.395 ; 695 ; 7.552.897 ; 3.849 ; 93.720.292 ; 7.994 ; 184.818.776 ;
94;61.444.949;SAGITUR CORRETORA DE CÂMBIO S.A.; 19 ; 1.607.714 ; 897 ; 16.867.138 ; 6.683 ; 11.419.331 ; 1.767 ; 62.545.010 ; 9.366 ; 92.439.193 ; 1.450 ; 75.119.410 ; 378 ; 8.735.308 ; 1.828 ; 83.854.718 ; 11.194 ; 176.293.911 ;
95;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 2 ; 23.398 ; 573 ; 16.128.421 ; 13.645 ; 11.805.970 ; 23.568 ; 42.147.046 ; 37.788 ; 70.104.835 ; 6.044 ; 66.082.557 ; 312 ; 19.589.934 ; 6.356 ; 85.672.491 ; 44.144 ; 155.777.326 ;
96;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 2 ; 198.295 ; 7 ; 220.031 ; 8.028 ; 4.690.336 ; 19.921 ; 22.117.168 ; 27.958 ; 27.225.830 ; 3.346 ; 72.416.982 ; 553 ; 54.965.087 ; 3.899 ; 127.382.069 ; 31.857 ; 154.607.899 ;
97;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 33 ; 740.015 ; 1.067 ; 51.627.600 ; 473 ; 10.056.874 ; 3.268 ; 15.743.125 ; 4.841 ; 78.167.614 ; 2.345 ; 66.430.525 ; 339 ; 9.848.929 ; 2.684 ; 76.279.454 ; 7.525 ; 154.447.068 ;
98;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 1 ; 50.000 ; 53 ; 4.535.957 ; 23.386 ; 20.818.245 ; 42.639 ; 56.916.339 ; 66.079 ; 82.320.541 ; 5.584 ; 53.578.281 ; 933 ; 13.173.149 ; 6.517 ; 66.751.430 ; 72.596 ; 149.071.971 ;
99;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.; -   ; -   ; -   ; -   ; 113.033 ; 26.337.756 ; 119.014 ; 61.497.672 ; 232.047 ; 87.835.428 ; 3.654 ; 46.914.743 ; 70 ; 11.792.831 ; 3.724 ; 58.707.574 ; 235.771 ; 146.543.002 ;
100;36.658.769;BANCO XCMG BRASIL S.A.; -   ; -   ; 11 ; 29.910.627 ; 3 ; 1.500.001 ; 58 ; 27.747.355 ; 72 ; 59.157.983 ; 37 ; 61.692.293 ; 5 ; 5.518.700 ; 42 ; 67.210.993 ; 114 ; 126.368.976 ;
101;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 61 ; 12.718.423 ; 344 ; 16.235.805 ; 238 ; 7.584.636 ; 433 ; 17.514.890 ; 1.076 ; 54.053.754 ; 681 ; 33.407.644 ; 251 ; 19.960.170 ; 932 ; 53.367.814 ; 2.008 ; 107.421.568 ;
102;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.; -   ; -   ; -   ; -   ; 7.869 ; 3.849.827 ; 6.165 ; 6.013.082 ; 14.034 ; 9.862.909 ; 428 ; 49.566.463 ; 263 ; 47.381.898 ; 691 ; 96.948.361 ; 14.725 ; 106.811.270 ;
103;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.; -   ; -   ; 8 ; 414.509 ; 43.848 ; 20.997.137 ; 63.208 ; 51.333.455 ; 107.064 ; 72.745.101 ; 7.382 ; 31.272.002 ; 34 ; 492.462 ; 7.416 ; 31.764.464 ; 114.480 ; 104.509.565 ;
104;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 353 ; 32.991.987 ; 29 ; 2.310.689 ; 159 ; 4.587.479 ; 882 ; 6.048.795 ; 1.423 ; 45.938.950 ; 36 ; 13.079.186 ; 126 ; 41.985.146 ; 162 ; 55.064.332 ; 1.585 ; 101.003.282 ;
105;54.403.563;BANCO ARBI S.A.; 5 ; 32.771 ; 172 ; 28.822.878 ; 24 ; 21.542.283 ; 136 ; 6.746.879 ; 337 ; 57.144.811 ; 60 ; 28.749.225 ; 16 ; 14.601.347 ; 76 ; 43.350.572 ; 413 ; 100.495.383 ;
106;00.795.423;BANCO SEMEAR S.A.; 7 ; 676.073 ; 295 ; 12.042.167 ; 87 ; 15.839.610 ; 567 ; 16.118.830 ; 956 ; 44.676.680 ; 129 ; 32.876.983 ; 28 ; 20.535.259 ; 157 ; 53.412.242 ; 1.113 ; 98.088.922 ;
107;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 58 ; 1.061.347 ; 389 ; 8.069.736 ; 1.155 ; 14.948.589 ; 6.537 ; 30.358.939 ; 8.139 ; 54.438.611 ; 1.855 ; 32.793.117 ; 594 ; 10.363.660 ; 2.449 ; 43.156.777 ; 10.588 ; 97.595.388 ;
108;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 22 ; 3.126.322 ; 22 ; 2.111.211 ; 1.147 ; 22.063.661 ; 1.965 ; 34.221.413 ; 3.156 ; 61.522.607 ; 845 ; 23.371.079 ; 425 ; 12.233.671 ; 1.270 ; 35.604.750 ; 4.426 ; 97.127.357 ;
109;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 2 ; 94.967 ; 141 ; 2.159.570 ; 11.145 ; 8.784.305 ; 35.165 ; 39.768.241 ; 46.453 ; 50.807.083 ; 5.745 ; 37.042.355 ; 477 ; 4.017.940 ; 6.222 ; 41.060.295 ; 52.675 ; 91.867.378 ;
110;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 165 ; 4.722.851 ; 474 ; 13.135.570 ; 24.652 ; 11.297.794 ; 28.130 ; 22.156.225 ; 53.421 ; 51.312.440 ; 1.721 ; 26.089.157 ; 243 ; 6.674.119 ; 1.964 ; 32.763.276 ; 55.385 ; 84.075.716 ;
111;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 15 ; 1.361.039 ; 66 ; 4.471.589 ; 712 ; 15.735.136 ; 4.865 ; 18.572.498 ; 5.658 ; 40.140.262 ; 968 ; 19.620.744 ; 952 ; 13.654.785 ; 1.920 ; 33.275.529 ; 7.578 ; 73.415.791 ;
112;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 584 ; 2.302.699 ; 238 ; 4.476.377 ; 2.030 ; 25.351.934 ; 2.970 ; 14.908.258 ; 5.822 ; 47.039.268 ; 494 ; 8.613.163 ; 249 ; 16.868.009 ; 743 ; 25.481.172 ; 6.565 ; 72.520.440 ;
113;00.000.208;BRB - BANCO DE BRASILIA S.A.; -   ; -   ; 3 ; 533.060 ; 256 ; 1.207.260 ; 2.117 ; 33.992.976 ; 2.376 ; 35.733.296 ; 44 ; 33.131.924 ; 5 ; 70.301 ; 49 ; 33.202.225 ; 2.425 ; 68.935.521 ;
114;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 4 ; 223.989 ; 33 ; 2.559.648 ; 1.891 ; 6.245.054 ; 6.881 ; 19.586.669 ; 8.809 ; 28.615.360 ; 2.212 ; 21.675.975 ; 185 ; 6.005.343 ; 2.397 ; 27.681.318 ; 11.206 ; 56.296.678 ;
115;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.; -   ; -   ; -   ; -   ; -   ; -   ; 7 ; 7.022 ; 7 ; 7.022 ; 24 ; 26.889.752 ; 40 ; 26.885.721 ; 64 ; 53.775.473 ; 71 ; 53.782.495 ;
116;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 41.438 ; 306 ; 6.068.319 ; 1.816 ; 1.746.564 ; 5.774 ; 14.002.698 ; 7.899 ; 21.859.019 ; 1.644 ; 21.687.883 ; 122 ; 3.442.852 ; 1.766 ; 25.130.735 ; 9.665 ; 46.989.754 ;
117;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; -   ; -   ; 30 ; 2.937.930 ; 1.591 ; 6.109.425 ; 5.850 ; 18.909.881 ; 7.471 ; 27.957.236 ; 1.156 ; 17.363.448 ; 11 ; 1.548.551 ; 1.167 ; 18.911.999 ; 8.638 ; 46.869.235 ;
118;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 16 ; 214.156 ; 125 ; 3.181.720 ; 20.013 ; 10.961.760 ; 25.894 ; 17.016.543 ; 46.048 ; 31.374.179 ; 1.068 ; 10.724.377 ; 85 ; 1.743.684 ; 1.153 ; 12.468.061 ; 47.201 ; 43.842.240 ;
119;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 84 ; 240.216 ; 192 ; 3.060.352 ; 7.144 ; 4.025.241 ; 12.363 ; 16.825.849 ; 19.783 ; 24.151.658 ; 1.469 ; 16.359.077 ; 74 ; 728.018 ; 1.543 ; 17.087.095 ; 21.326 ; 41.238.753 ;
120;33.042.953;CITIBANK N.A.; -   ; -   ; -   ; -   ; 22 ; 481.336 ; 71 ; 40.116.484 ; 93 ; 40.597.820 ; -   ; -   ; -   ; -   ; -   ; -   ; 93 ; 40.597.820 ;
121;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 25 ; 1.491.846 ; 344 ; 7.585.357 ; 1.196 ; 3.943.073 ; 4.339 ; 5.124.458 ; 5.904 ; 18.144.734 ; 1.297 ; 12.261.618 ; 205 ; 4.970.147 ; 1.502 ; 17.231.765 ; 7.406 ; 35.376.499 ;
122;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 13 ; 611.823 ; 194 ; 9.775.871 ; 102 ; 1.442.365 ; 259 ; 5.727.897 ; 568 ; 17.557.956 ; 285 ; 14.902.900 ; 60 ; 1.453.280 ; 345 ; 16.356.180 ; 913 ; 33.914.136 ;
123;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS; -   ; -   ; -   ; -   ; 3.121 ; 2.575.662 ; 14.779 ; 15.953.120 ; 17.900 ; 18.528.782 ; 1.474 ; 14.004.351 ; 18 ; 654.286 ; 1.492 ; 14.658.637 ; 19.392 ; 33.187.419 ;
124;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.; -   ; -   ; 26 ; 355.142 ; 78 ; 197.703 ; 2.224 ; 15.685.501 ; 2.328 ; 16.238.346 ; 1.954 ; 15.917.974 ; 18 ; 74.720 ; 1.972 ; 15.992.694 ; 4.300 ; 32.231.040 ;
125;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 11 ; 1.322.753 ; 37 ; 3.944.239 ; 228 ; 4.690.506 ; 340 ; 4.933.410 ; 616 ; 14.890.908 ; 542 ; 9.617.428 ; 395 ; 6.753.414 ; 937 ; 16.370.842 ; 1.553 ; 31.261.750 ;
126;33.042.151;BANCO DE LA NACION ARGENTINA; 12 ; 11.681.027 ; 18 ; 1.896.597 ; 3.249 ; 2.516.651 ; 228 ; 383.814 ; 3.507 ; 16.478.089 ; 4 ; 1.322.539 ; 18 ; 12.962.703 ; 22 ; 14.285.242 ; 3.529 ; 30.763.331 ;
127;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 98 ; 6.887.821 ; 8 ; 483.030 ; 341 ; 4.745.261 ; 339 ; 2.705.365 ; 786 ; 14.821.477 ; 214 ; 3.187.095 ; 426 ; 11.632.383 ; 640 ; 14.819.478 ; 1.426 ; 29.640.955 ;
128;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.; -   ; -   ; 8 ; 63.104 ; 223 ; 1.597.997 ; 5.447 ; 13.505.848 ; 5.678 ; 15.166.949 ; 2.974 ; 13.051.526 ; 40 ; 1.070.619 ; 3.014 ; 14.122.145 ; 8.692 ; 29.289.094 ;
129;59.285.411;BANCO PAN S.A.; -   ; -   ; -   ; -   ; 61 ; 1.091.215 ; 282 ; 12.221.677 ; 343 ; 13.312.892 ; 35 ; 11.881.830 ; 2 ; 793.000 ; 37 ; 12.674.830 ; 380 ; 25.987.722 ;
130;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.; -   ; -   ; -   ; -   ; 12.944 ; 4.713.639 ; 16.551 ; 12.829.565 ; 29.495 ; 17.543.204 ; 894 ; 8.349.700 ; 10 ; 57.832 ; 904 ; 8.407.532 ; 30.399 ; 25.950.736 ;
131;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 12 ; 538.424 ; 6 ; 110.341 ; 1.433 ; 993.837 ; 8.230 ; 10.792.029 ; 9.681 ; 12.434.631 ; 1.179 ; 9.988.551 ; 19 ; 601.423 ; 1.198 ; 10.589.974 ; 10.879 ; 23.024.605 ;
132;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 59.984 ; 38 ; 2.780.231 ; 200 ; 1.013.536 ; 1.268 ; 7.563.367 ; 1.507 ; 11.417.118 ; 1.199 ; 10.355.053 ; 89 ; 1.071.508 ; 1.288 ; 11.426.561 ; 2.795 ; 22.843.679 ;
133;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 65 ; 10.864.475 ; -   ; -   ; 64 ; 81.064 ; 62 ; 92.684 ; 191 ; 11.038.223 ; 2 ; 310.000 ; 20 ; 9.400.000 ; 22 ; 9.710.000 ; 213 ; 20.748.223 ;
134;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA; -   ; -   ; -   ; -   ; 3.538 ; 2.310.075 ; 9.035 ; 9.162.189 ; 12.573 ; 11.472.264 ; 805 ; 7.255.786 ; 27 ; 391.401 ; 832 ; 7.647.187 ; 13.405 ; 19.119.451 ;
135;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; -   ; -   ; -   ; -   ; 366 ; 2.442.981 ; 419 ; 2.672.356 ; 785 ; 5.115.337 ; 52 ; 6.966.311 ; 27 ; 6.800.800 ; 79 ; 13.767.111 ; 864 ; 18.882.448 ;
136;04.902.979;BANCO DA AMAZONIA S.A.; 19 ; 4.260.640 ; 5 ; 781.366 ; 233 ; 4.546.568 ; 209 ; 580.213 ; 466 ; 10.168.787 ; 7 ; 631.530 ; 79 ; 8.048.867 ; 86 ; 8.680.397 ; 552 ; 18.849.184 ;
137;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 5.850 ; 28 ; 988.753 ; 3.921 ; 3.592.937 ; 5.199 ; 6.210.937 ; 9.149 ; 10.798.477 ; 270 ; 5.742.874 ; 49 ; 2.051.676 ; 319 ; 7.794.550 ; 9.468 ; 18.593.027 ;
138;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.; -   ; -   ; -   ; -   ; 32.911 ; 8.944.057 ; 17.235 ; 5.384.040 ; 50.146 ; 14.328.097 ; 41 ; 275.752 ; 266 ; 3.788.512 ; 307 ; 4.064.264 ; 50.453 ; 18.392.361 ;
139;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA; -   ; -   ; 4 ; 26.313 ; 736 ; 635.870 ; 4.392 ; 8.354.019 ; 5.132 ; 9.016.202 ; 1.230 ; 7.806.636 ; 39 ; 48.527 ; 1.269 ; 7.855.163 ; 6.401 ; 16.871.365 ;
140;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.; -   ; -   ; 3 ; 25.060 ; 9.459 ; 4.026.324 ; 7.001 ; 6.825.628 ; 16.463 ; 10.877.012 ; 582 ; 4.077.539 ; 42 ; 1.256.085 ; 624 ; 5.333.624 ; 17.087 ; 16.210.636 ;
141;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.; 3 ; 674.654 ; 28 ; 1.236.384 ; 87 ; 2.157.800 ; 366 ; 3.358.981 ; 484 ; 7.427.819 ; 357 ; 4.610.474 ; 82 ; 2.843.829 ; 439 ; 7.454.303 ; 923 ; 14.882.122 ;
142;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.; -   ; -   ; -   ; -   ; 2.712 ; 821.815 ; 5.850 ; 5.974.073 ; 8.562 ; 6.795.888 ; 980 ; 5.158.592 ; 2 ; 20.483 ; 982 ; 5.179.075 ; 9.544 ; 11.974.963 ;
143;61.033.106;BANCO CREFISA S.A.; -   ; -   ; -   ; -   ; 28 ; 569.100 ; 70 ; 5.269.802 ; 98 ; 5.838.902 ; 37 ; 5.010.267 ; -   ; -   ; 37 ; 5.010.267 ; 135 ; 10.849.169 ;
144;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 3 ; 208.281 ; 42 ; 1.003.730 ; 26 ; 312.081 ; 452 ; 3.497.250 ; 523 ; 5.021.342 ; 402 ; 4.655.161 ; 37 ; 674.590 ; 439 ; 5.329.751 ; 962 ; 10.351.093 ;
145;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.; -   ; -   ; -   ; -   ; 337 ; 218.973 ; 1.745 ; 4.025.397 ; 2.082 ; 4.244.370 ; 453 ; 3.810.410 ; 1 ; 3.696 ; 454 ; 3.814.106 ; 2.536 ; 8.058.476 ;
146;31.880.826;BANCO GUANABARA S.A.; -   ; -   ; -   ; -   ; 3 ; 3.900.000 ; 1 ; 45 ; 4 ; 3.900.045 ; 1 ; 1.000 ; 1 ; 3.900.000 ; 2 ; 3.901.000 ; 6 ; 7.801.045 ;
147;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.; -   ; -   ; -   ; -   ; 119 ; 115.982 ; 2.592 ; 3.646.972 ; 2.711 ; 3.762.954 ; 805 ; 3.525.566 ; 10 ; 11.983 ; 815 ; 3.537.549 ; 3.526 ; 7.300.503 ;
148;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; -   ; -   ; 9 ; 769.087 ; 41 ; 495.659 ; 927 ; 2.232.199 ; 977 ; 3.496.945 ; 742 ; 3.050.587 ; 20 ; 586.173 ; 762 ; 3.636.760 ; 1.739 ; 7.133.705 ;
149;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES; -   ; -   ; 1 ; 3.400 ; 25 ; 1.228.774 ; 174 ; 2.550.527 ; 200 ; 3.782.701 ; 70 ; 2.230.035 ; 16 ; 962.081 ; 86 ; 3.192.116 ; 286 ; 6.974.817 ;
150;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS; -   ; -   ; -   ; -   ; 1.804 ; 767.731 ; 2.199 ; 2.645.541 ; 4.003 ; 3.413.272 ; 139 ; 1.922.157 ; -   ; -   ; 139 ; 1.922.157 ; 4.142 ; 5.335.429 ;
151;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.; -   ; -   ; -   ; -   ; 2.587 ; 1.359.459 ; 2.052 ; 2.346.038 ; 4.639 ; 3.705.497 ; 238 ; 1.015.256 ; 3 ; 13.000 ; 241 ; 1.028.256 ; 4.880 ; 4.733.753 ;
152;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; -   ; -   ; -   ; -   ; 479 ; 256.786 ; 1.144 ; 1.510.667 ; 1.623 ; 1.767.453 ; 97 ; 1.221.188 ; -   ; -   ; 97 ; 1.221.188 ; 1.720 ; 2.988.641 ;
