Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Abril/2025;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
10;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.;SOCIETE GENERALE - PRUDENCIAL; 317 ; 762.560.220 ; 3.713 ; 1.297.925.077 ; 497 ; 2.067.551.333 ; 1.299 ; 1.739.181.127 ; 5.826 ; 5.867.217.757 ; 1.983 ; 16.918.369.764 ; 1.995 ; 16.784.373.655 ; 3.978 ; 33.702.743.419 ; 9.804 ; 39.569.961.176 ;
11;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;GOLDMAN SACHS - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.818 ; 11.176.745.820 ; 1.722 ; 10.605.509.407 ; 3.540 ; 21.782.255.227 ; 225 ; 8.718.481.953 ; 234 ; 8.978.437.043 ; 459 ; 17.696.918.996 ; 3.999 ; 39.479.174.223 ;
12;60.498.557;BANCO MUFG BRASIL S.A.;BCO MUFG BRASIL S.A. - PRUDENCIAL; 633 ; 617.553.088 ; 2.155 ; 293.609.771 ; 950 ; 928.729.685 ; 1.530 ; 1.436.441.997 ; 5.268 ; 3.276.334.541 ; 3.603 ; 16.997.032.981 ; 3.718 ; 16.771.019.260 ; 7.321 ; 33.768.052.241 ; 12.589 ; 37.044.386.782 ;
13;59.588.111;BANCO VOTORANTIM S.A.;VOTORANTIM - PRUDENCIAL; 599 ; 563.311.352 ; 2.523 ; 741.965.498 ; 977 ; 1.341.115.458 ; 1.861 ; 934.417.441 ; 5.960 ; 3.580.809.749 ; 1.521 ; 15.894.036.618 ; 2.043 ; 16.100.328.774 ; 3.564 ; 31.994.365.392 ; 9.524 ; 35.575.175.141 ;
14;19.307.785;BRAZA BANK S.A. BANCO DE CÂMBIO;BRAZA BANK BCO CÂMBIO - PRUDENCIAL; 553 ; 62.961.942 ; 6.843 ; 371.485.231 ; 3.348 ; 152.667.047 ; 35.094 ; 1.303.196.335 ; 45.838 ; 1.890.310.555 ; 2.202 ; 14.196.710.661 ; 2.686 ; 12.734.523.500 ; 4.888 ; 26.931.234.161 ; 50.726 ; 28.821.544.716 ;
15;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;STATE STREET BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 2.654 ; 9.001.615.423 ; 3.110 ; 10.943.060.616 ; 5.764 ; 19.944.676.039 ; 265 ; 4.867.043.999 ; 191 ; 2.923.209.550 ; 456 ; 7.790.253.549 ; 6.220 ; 27.734.929.588 ;
16;03.532.415;BANCO ABN AMRO CLEARING S.A.;BCO ABN AMRO CLEARING - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.261 ; 11.546.949.798 ; 1.436 ; 11.603.942.665 ; 2.697 ; 23.150.892.463 ; 74 ; 2.185.789.288 ; 58 ; 2.133.700.000 ; 132 ; 4.319.489.288 ; 2.829 ; 27.470.381.751 ;
17;33.264.668;BANCO XP S.A.;XP - PRUDENCIAL; 4.349 ; 909.203.579 ; 29.386 ; 1.425.021.445 ; 40.253 ; 2.990.205.181 ; 161.605 ; 3.266.070.613 ; 235.593 ; 8.590.500.818 ; 517 ; 8.332.190.507 ; 655 ; 7.247.352.898 ; 1.172 ; 15.579.543.405 ; 236.765 ; 24.170.044.223 ;
18;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO;DEUTSCHE - PRUDENCIAL; 416 ; 523.507.243 ; 2.832 ; 775.818.921 ; 1.108 ; 2.600.417.315 ; 2.035 ; 4.076.118.488 ; 6.391 ; 7.975.861.967 ; 3.446 ; 8.560.435.725 ; 3.432 ; 6.553.170.679 ; 6.878 ; 15.113.606.404 ; 13.269 ; 23.089.468.371 ;
19;00.038.166;BANCO CENTRAL DO BRASIL; ; -   ; -   ; -   ; -   ; 1 ; 5.000.000 ; -   ; -   ; 1 ; 5.000.000 ; 30 ; 11.374.749.999 ; 30 ; 11.000.000.000 ; 60 ; 22.374.749.999 ; 61 ; 22.379.749.999 ;
20;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.;BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL; 374 ; 1.297.820.980 ; 13 ; 27.356.661 ; 251 ; 1.125.611.282 ; 599 ; 900.396.663 ; 1.237 ; 3.351.185.586 ; 460 ; 5.991.859.288 ; 528 ; 7.476.836.799 ; 988 ; 13.468.696.087 ; 2.225 ; 16.819.881.673 ;
21;02.801.938;BANCO MORGAN STANLEY S.A.;MORGAN STANLEY - PRUDENCIAL; 15 ; 470.277.885 ; 1 ; 4.000.000 ; 571 ; 4.211.215.166 ; 629 ; 3.817.279.554 ; 1.216 ; 8.502.772.605 ; 64 ; 2.384.701.008 ; 100 ; 3.176.789.970 ; 164 ; 5.561.490.978 ; 1.380 ; 14.064.263.583 ;
22;58.160.789;BANCO SAFRA S.A.;SAFRA - PRUDENCIAL; 1.276 ; 447.209.774 ; 4.608 ; 483.814.331 ; 99.119 ; 3.378.930.251 ; 63.197 ; 1.735.717.357 ; 168.200 ; 6.045.671.713 ; 1.324 ; 3.012.168.019 ; 1.364 ; 4.890.829.446 ; 2.688 ; 7.902.997.465 ; 170.888 ; 13.948.669.178 ;
23;53.518.684;BANCO HSBC S.A.;BANCO HSBC - PRUDENCIAL; 233 ; 1.082.030.584 ; 853 ; 252.779.357 ; 832 ; 1.395.943.270 ; 1.333 ; 1.445.918.665 ; 3.251 ; 4.176.671.876 ; 1.106 ; 4.359.960.868 ; 1.129 ; 5.208.843.714 ; 2.235 ; 9.568.804.582 ; 5.486 ; 13.745.476.458 ;
24;61.088.183;BANCO MIZUHO DO BRASIL S.A.;MIZUHO - PRUDENCIAL; 279 ; 671.864.147 ; 805 ; 286.381.717 ; 427 ; 580.622.688 ; 709 ; 610.415.893 ; 2.220 ; 2.149.284.445 ; 576 ; 4.512.659.494 ; 594 ; 4.566.300.259 ; 1.170 ; 9.078.959.753 ; 3.390 ; 11.228.244.198 ;
25;31.872.495;BANCO C6 S.A.;BANCO C6 - PRUDENCIAL; 673 ; 496.338.352 ; 2.977 ; 587.962.793 ; 9.059 ; 2.145.680.873 ; 20.112 ; 1.967.976.094 ; 32.821 ; 5.197.958.112 ; 375 ; 2.594.340.131 ; 571 ; 3.131.776.390 ; 946 ; 5.726.116.521 ; 33.767 ; 10.924.074.633 ;
26;07.679.404;BANCO TOPÁZIO S.A.;BANCO TOPÁZIO S.A. - PRUDENCIAL; 601 ; 122.586.125 ; 2.789 ; 38.047.295 ; 134.774 ; 589.297.360 ; 295.640 ; 3.469.942.489 ; 433.804 ; 4.219.873.269 ; 3.021 ; 4.089.905.180 ; 11.867 ; 1.293.259.568 ; 14.888 ; 5.383.164.748 ; 448.692 ; 9.603.038.017 ;
27;71.027.866;BANCO BS2 S.A.;BS2 - PRUDENCIAL; 1.731 ; 281.298.555 ; 8.250 ; 1.482.138.673 ; 19.435 ; 527.954.036 ; 31.580 ; 1.201.603.432 ; 60.996 ; 3.492.994.696 ; 624 ; 3.546.037.471 ; 550 ; 1.657.231.614 ; 1.174 ; 5.203.269.085 ; 62.170 ; 8.696.263.781 ;
28;78.632.767;OURIBANK S.A. BANCO MÚLTIPLO;OURIBANK - PRUDENCIAL; 3.025 ; 403.037.243 ; 16.509 ; 855.017.915 ; 269.921 ; 987.375.827 ; 1.596.514 ; 1.923.244.522 ; 1.885.969 ; 4.168.675.507 ; 4.149 ; 2.612.042.343 ; 27.980 ; 1.201.203.559 ; 32.129 ; 3.813.245.902 ; 1.918.098 ; 7.981.921.409 ;
29;62.232.889;BANCO DAYCOVAL S.A.;BCO DAYCOVAL S.A - PRUDENCIAL; 1.460 ; 417.784.765 ; 5.977 ; 923.437.407 ; 246.978 ; 1.923.940.148 ; 130.394 ; 1.325.211.577 ; 384.809 ; 4.590.373.897 ; 1.242 ; 1.240.099.438 ; 6.980 ; 1.417.733.833 ; 8.222 ; 2.657.833.271 ; 393.031 ; 7.248.207.168 ;
30;33.923.798;BANCO MASTER S/A;BANCO MASTER - PRUDENCIAL; 303 ; 225.022.188 ; 989 ; 914.831.212 ; 18.420 ; 881.497.435 ; 4.526 ; 787.870.808 ; 24.238 ; 2.809.221.643 ; 249 ; 2.243.249.250 ; 171 ; 1.619.965.738 ; 420 ; 3.863.214.988 ; 24.658 ; 6.672.436.631 ;
31;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.;CREDIT AGRICOLE - PRUDENCIAL; 47 ; 809.487.135 ; 14 ; 11.802.555 ; 101 ; 530.219.182 ; 200 ; 324.981.787 ; 362 ; 1.676.490.659 ; 224 ; 2.004.389.473 ; 244 ; 2.855.931.071 ; 468 ; 4.860.320.544 ; 830 ; 6.536.811.203 ;
32;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;WISE BRASIL CC - PRUDENCIAL; 30.198 ; 8.546.554 ; 1.134 ; 1.083.986 ; 4.996.582 ; 1.744.026.770 ; 6.370.811 ; 2.221.994.305 ; 11.398.725 ; 3.975.651.615 ; 3.988 ; 1.461.215.257 ; 3.736 ; 992.830.971 ; 7.724 ; 2.454.046.228 ; 11.406.449 ; 6.429.697.843 ;
33;15.114.366;BANCO BOCOM BBM S.A.;BBM - PRUDENCIAL; 101 ; 46.737.338 ; 301 ; 94.207.363 ; 184 ; 533.328.873 ; 1.204 ; 600.578.356 ; 1.790 ; 1.274.851.930 ; 414 ; 2.140.249.504 ; 401 ; 2.255.152.426 ; 815 ; 4.395.401.930 ; 2.605 ; 5.670.253.860 ;
34;11.703.662;BANCO TRAVELEX S.A.;BANCO TRAVELEX - PRUDENCIAL; 1.837 ; 295.902.262 ; 8.089 ; 288.202.354 ; 22.517 ; 682.758.528 ; 20.949 ; 918.743.480 ; 53.392 ; 2.185.606.624 ; 8.378 ; 1.854.930.499 ; 14.511 ; 1.624.204.612 ; 22.889 ; 3.479.135.111 ; 76.281 ; 5.664.741.735 ;
35;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL; 602 ; 585.879.031 ; 2.594 ; 258.388.358 ; 1.228 ; 497.643.850 ; 1.664 ; 542.138.905 ; 6.088 ; 1.884.050.144 ; 311 ; 1.622.194.174 ; 327 ; 1.970.075.083 ; 638 ; 3.592.269.257 ; 6.726 ; 5.476.319.401 ;
36;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;SCOTIABANK BRASIL - PRUDENCIAL; 4 ; 127.935.000 ; -   ; -   ; 64 ; 651.122.752 ; 309 ; 1.575.496.481 ; 377 ; 2.354.554.233 ; 38 ; 1.297.705.107 ; 56 ; 1.815.434.666 ; 94 ; 3.113.139.773 ; 471 ; 5.467.694.006 ;
37;58.616.418;BANCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL; 304 ; 238.154.757 ; 1.462 ; 506.989.286 ; 156 ; 80.167.894 ; 424 ; 121.840.777 ; 2.346 ; 947.152.714 ; 306 ; 2.220.206.358 ; 320 ; 1.971.760.909 ; 626 ; 4.191.967.267 ; 2.972 ; 5.139.119.981 ;
38;28.195.667;BANCO ABC BRASIL S.A.;ABC-BRASIL - PRUDENCIAL; 442 ; 296.998.558 ; 2.660 ; 434.860.219 ; 268 ; 171.638.870 ; 2.379 ; 395.432.111 ; 5.749 ; 1.298.929.758 ; 506 ; 2.098.035.785 ; 630 ; 1.565.006.270 ; 1.136 ; 3.663.042.055 ; 6.885 ; 4.961.971.813 ;
39;13.059.145;EBURY BANCO DE CÂMBIO S.A.;EBURY BANCO DE CÂMBIO - PRUDENCIAL; 610 ; 1.059.308.188 ; 2.617 ; 137.287.771 ; 87.827 ; 235.189.219 ; 121.825 ; 952.459.437 ; 212.879 ; 2.384.244.615 ; 4.014 ; 876.916.992 ; 4.111 ; 1.095.299.224 ; 8.125 ; 1.972.216.216 ; 221.004 ; 4.356.460.831 ;
40;68.900.810;BANCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL; 256 ; 15.576.984 ; 2.223 ; 96.905.259 ; 698.608 ; 1.315.330.518 ; 20.674 ; 402.538.152 ; 721.761 ; 1.830.350.913 ; 5.285 ; 807.117.207 ; 19.390 ; 1.658.586.436 ; 24.675 ; 2.465.703.643 ; 746.436 ; 4.296.054.556 ;
41;33.987.793;BANCO DE INVESTIMENTOS UBS (BRASIL) S.A.;UBS (BRASIL) - PRUDENCIAL; -   ; -   ; -   ; -   ; 196 ; 968.828.406 ; 726 ; 1.487.403.989 ; 922 ; 2.456.232.395 ; 69 ; 1.058.458.575 ; 54 ; 556.160.832 ; 123 ; 1.614.619.407 ; 1.045 ; 4.070.851.802 ;
42;07.656.500;BANCO KDB DO BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL; 1 ; 15.000.000 ; 20 ; 12.365.369 ; 667 ; 608.230.536 ; 1.049 ; 521.733.942 ; 1.737 ; 1.157.329.847 ; 245 ; 1.150.723.133 ; 324 ; 1.192.700.000 ; 569 ; 2.343.423.133 ; 2.306 ; 3.500.752.980 ;
43;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 79 ; 1.539.776.549 ; 103 ; 82.726.928 ; 182 ; 1.622.503.477 ; 33 ; 72.903.936 ; 27 ; 1.531.484.225 ; 60 ; 1.604.388.161 ; 242 ; 3.226.891.638 ;
44;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 37 ; 3.262.421 ; 150 ; 9.263.505 ; 1.572 ; 223.007.162 ; 2.487 ; 1.075.845.538 ; 4.246 ; 1.311.378.626 ; 276 ; 1.242.434.739 ; 72 ; 381.899.401 ; 348 ; 1.624.334.140 ; 4.594 ; 2.935.712.766 ;
45;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 634 ; 834.453.736 ; 546 ; 894.033.009 ; 1.180 ; 1.728.486.745 ; 144 ; 491.566.021 ; 180 ; 431.982.602 ; 324 ; 923.548.623 ; 1.504 ; 2.652.035.368 ;
46;28.811.341;STONEX BANCO DE CÂMBIO S.A.;STONEX DTVM - PRUDENCIAL; 378 ; 38.041.079 ; 287 ; 22.474.422 ; 21.315 ; 967.656.624 ; 1.167 ; 83.740.689 ; 23.147 ; 1.111.912.814 ; 432 ; 153.705.194 ; 978 ; 1.053.254.070 ; 1.410 ; 1.206.959.264 ; 24.557 ; 2.318.872.078 ;
47;62.144.175;BANCO PINE S.A.;PINE - PRUDENCIAL; 159 ; 356.579.557 ; 2.211 ; 425.198.935 ; 116 ; 70.085.053 ; 1.920 ; 156.919.724 ; 4.406 ; 1.008.783.269 ; 110 ; 698.266.697 ; 74 ; 561.693.388 ; 184 ; 1.259.960.085 ; 4.590 ; 2.268.743.354 ;
48;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;BANRISUL - PRUDENCIAL; 2.221 ; 715.043.142 ; 3.607 ; 224.639.493 ; 1.391 ; 165.331.003 ; 1.768 ; 71.802.640 ; 8.987 ; 1.176.816.278 ; 143 ; 170.126.964 ; 398 ; 754.727.728 ; 541 ; 924.854.692 ; 9.528 ; 2.101.670.970 ;
49;10.690.848;BANCO DA CHINA BRASIL S.A.;BANK OF CHINA (BRASIL) - PRUDENCIAL; 107 ; 318.453.459 ; 64 ; 23.129.771 ; 424 ; 64.816.816 ; 335 ; 154.307.627 ; 930 ; 560.707.673 ; 299 ; 383.549.268 ; 342 ; 589.175.350 ; 641 ; 972.724.618 ; 1.571 ; 1.533.432.291 ;
50;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 52.085 ; 102.705.951 ; 396.899 ; 733.599.769 ; 448.984 ; 836.305.720 ; 944 ; 631.439.982 ; 4 ; 1.100.000 ; 948 ; 632.539.982 ; 449.932 ; 1.468.845.702 ;
51;07.450.604;BANK OF CHINA (BRASIL) BANCO MÚLTIPLO S/A;BANK OF CHINA (BRASIL) - PRUDENCIAL; 111 ; 168.829.103 ; 280 ; 87.875.777 ; 88 ; 168.078.493 ; 367 ; 103.751.530 ; 846 ; 528.534.903 ; 158 ; 340.986.502 ; 137 ; 524.062.502 ; 295 ; 865.049.004 ; 1.141 ; 1.393.583.907 ;
52;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 152 ; 270.808.476 ; -   ; -   ; 164 ; 62.013.206 ; 9 ; 362.702 ; 325 ; 333.184.384 ; -   ; -   ; 14 ; 838.863.560 ; 14 ; 838.863.560 ; 339 ; 1.172.047.944 ;
53;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 43 ; 168.044.954 ; 6 ; 39.000 ; 35 ; 18.692.891 ; 233 ; 74.726.156 ; 317 ; 261.503.001 ; 15 ; 295.016.319 ; 39 ; 544.036.301 ; 54 ; 839.052.620 ; 371 ; 1.100.555.621 ;
54;00.360.305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL; 363 ; 160.199.672 ; 299 ; 9.245.823 ; 28.062 ; 197.262.631 ; 7.195 ; 190.631.198 ; 35.919 ; 557.339.324 ; 517 ; 169.272.867 ; 549 ; 307.848.451 ; 1.066 ; 477.121.318 ; 36.985 ; 1.034.460.642 ;
55;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 222 ; 13.502.426 ; 931 ; 2.952.373 ; 360.973 ; 427.938.873 ; 1.023.025 ; 384.153.389 ; 1.385.151 ; 828.547.061 ; 17 ; 82.285.983 ; 25 ; 119.851.578 ; 42 ; 202.137.561 ; 1.385.193 ; 1.030.684.622 ;
56;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 3.753 ; 222.102.010 ; 5.997 ; 263.174.781 ; 4.126 ; 88.318.883 ; 1.835 ; 156.882.217 ; 15.711 ; 730.477.891 ; 81 ; 203.220.480 ; 34 ; 85.643.692 ; 115 ; 288.864.172 ; 15.826 ; 1.019.342.063 ;
57;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;ADVANCED CC LTDA - PRUDENCIAL; 681 ; 18.143.768 ; 10.296 ; 186.046.129 ; 6.662 ; 118.899.083 ; 11.699 ; 186.941.440 ; 29.338 ; 510.030.420 ; 1.441 ; 331.410.905 ; 254 ; 99.052.680 ; 1.695 ; 430.463.585 ; 31.033 ; 940.494.005 ;
58;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 7 ; 5.917.228 ; 76 ; 4.604.419 ; 53 ; 288.029.236 ; 118 ; 127.377.096 ; 254 ; 425.927.979 ; 35 ; 40.706.542 ; 25 ; 203.292.391 ; 60 ; 243.998.933 ; 314 ; 669.926.912 ;
59;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 16 ; 29.661.854 ; 221 ; 141.443.458 ; 87 ; 89.133.621 ; 275 ; 87.505.204 ; 599 ; 347.744.137 ; 24 ; 189.039.511 ; 11 ; 96.029.967 ; 35 ; 285.069.478 ; 634 ; 632.813.615 ;
60;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 489 ; 9.382.327 ; 3.869 ; 126.285.567 ; 5.793 ; 46.502.046 ; 8.539 ; 79.657.737 ; 18.690 ; 261.827.677 ; 2.457 ; 252.407.491 ; 547 ; 102.291.299 ; 3.004 ; 354.698.790 ; 21.694 ; 616.526.467 ;
61;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 104 ; 5.364.785 ; 2.024 ; 75.756.159 ; 1.048 ; 110.808.514 ; 2.158 ; 116.259.611 ; 5.334 ; 308.189.069 ; 882 ; 182.401.278 ; 285 ; 106.407.065 ; 1.167 ; 288.808.343 ; 6.501 ; 596.997.412 ;
62;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 871 ; 198.624.719 ; 808 ; 55.134.377 ; 82 ; 21.500.039 ; 658 ; 35.550.218 ; 2.419 ; 310.809.353 ; 31 ; 34.869.944 ; 37 ; 193.704.364 ; 68 ; 228.574.308 ; 2.487 ; 539.383.661 ;
63;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 95 ; 11.391.522 ; 964 ; 20.014.658 ; 1.139 ; 61.758.034 ; 10.693 ; 139.978.545 ; 12.891 ; 233.142.759 ; 2.994 ; 179.650.475 ; 411 ; 92.640.741 ; 3.405 ; 272.291.216 ; 16.296 ; 505.433.975 ;
64;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 3.889 ; 1.082.831 ; 112.245 ; 30.112.224 ; 605.069 ; 210.459.699 ; 638.873 ; 161.508.204 ; 1.360.076 ; 403.162.958 ; 100 ; 17.114.596 ; 146 ; 35.616.529 ; 246 ; 52.731.125 ; 1.360.322 ; 455.894.083 ;
65;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 1 ; 12.000.000 ; 14 ; 3.284.605 ; 38 ; 8.104.293 ; 62 ; 53.405.745 ; 115 ; 76.794.643 ; 71 ; 197.882.047 ; 43 ; 160.692.757 ; 114 ; 358.574.804 ; 229 ; 435.369.447 ;
66;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 560 ; 21.007.696 ; 3.771 ; 129.342.045 ; 2.060 ; 29.866.883 ; 2.954 ; 34.164.116 ; 9.345 ; 214.380.740 ; 2.133 ; 145.209.153 ; 346 ; 32.551.594 ; 2.479 ; 177.760.747 ; 11.824 ; 392.141.487 ;
67;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO CÂMBIO - PRUDENCIAL; 326 ; 5.746.273 ; 3.373 ; 75.773.477 ; 32.335 ; 47.776.145 ; 49.963 ; 78.645.319 ; 85.997 ; 207.941.214 ; 7.249 ; 135.609.423 ; 846 ; 34.803.669 ; 8.095 ; 170.413.092 ; 94.092 ; 378.354.306 ;
