Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Ago/2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
76;92.894.922;BANCO ORIGINAL S.A.; 7 ; 2.638.931 ; 52 ; 113.629.012 ; 665 ; 134.351.123 ; 1.303 ; 180.432.604 ; 2.027 ; 431.051.670 ; 77 ; 194.489.403 ; 40 ; 50.240.347 ; 117 ; 244.729.750 ; 2.144 ; 675.781.420 ;
77;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 4 ; 87.838 ; 410 ; 11.591.268 ; 4.802 ; 26.464.688 ; 11.364 ; 138.035.742 ; 16.580 ; 176.179.536 ; 13.115 ; 281.271.770 ; 768 ; 158.158.661 ; 13.883 ; 439.430.431 ; 30.463 ; 615.609.967 ;
78;59.118.133;BANCO LUSO BRASILEIRO S.A.; 664 ; 91.065.468 ; 1.100 ; 83.771.543 ; 268 ; 70.659.617 ; 1.421 ; 55.575.860 ; 3.453 ; 301.072.488 ; 1.448 ; 138.806.976 ; 841 ; 161.153.694 ; 2.289 ; 299.960.670 ; 5.742 ; 601.033.158 ;
79;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 9 ; 7.239.756 ; 214 ; 88.598.305 ; 401 ; 90.333.460 ; 1.061 ; 150.788.178 ; 1.685 ; 336.959.699 ; 438 ; 196.912.837 ; 41 ; 55.097.845 ; 479 ; 252.010.682 ; 2.164 ; 588.970.381 ;
80;49.336.860;ING BANK N.V.;;;;; 25 ; 820.531 ; 67 ; 82.076.272 ; 92 ; 82.896.803 ; 16 ; 314.162.432 ; 14 ; 185.370.200 ; 30 ; 499.532.632 ; 122 ; 582.429.435 ;
81;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 237 ; 5.589.267 ; 5.039 ; 165.579.029 ; 2.057 ; 40.167.917 ; 5.236 ; 63.594.592 ; 12.569 ; 274.930.805 ; 8.040 ; 211.003.756 ; 1.292 ; 27.622.881 ; 9.332 ; 238.626.637 ; 21.901 ; 513.557.442 ;
82;33.042.953;CITIBANK N.A.;;;;; 13 ; 516.265 ; 36 ; 6.249.031 ; 49 ; 6.765.296 ;;; 1 ; 500.000.000 ; 1 ; 500.000.000 ; 50 ; 506.765.296 ;
83;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 32 ; 6.652.110 ; 432 ; 109.418.346 ; 684 ; 68.842.789 ; 1.408 ; 75.701.542 ; 2.556 ; 260.614.787 ; 656 ; 131.572.168 ; 149 ; 21.933.100 ; 805 ; 153.505.268 ; 3.361 ; 414.120.056 ;
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 628 ; 61.202.452 ; 2.129 ; 67.968.497 ; 3.754 ; 23.869.934 ; 11.220 ; 67.550.816 ; 17.731 ; 220.591.699 ; 6.892 ; 119.906.118 ; 916 ; 69.418.037 ; 7.808 ; 189.324.156 ; 25.539 ; 409.915.854 ;
85;36.658.769;BANCO XCMG BRASIL S.A.;;; 32 ; 51.517.875 ; 6 ; 108.000.000 ; 69 ; 131.429.161 ; 107 ; 290.947.036 ; 47 ; 80.056.655 ; 3 ; 5.000.000 ; 50 ; 85.056.655 ; 157 ; 376.003.692 ;
86;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 16 ; 65.045.942 ; 137 ; 78.230.499 ; 54 ; 38.441.481 ; 346 ; 30.741.568 ; 553 ; 212.459.489 ; 18 ; 72.698.850 ; 8 ; 66.616.940 ; 26 ; 139.315.790 ; 579 ; 351.775.279 ;
87;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 23 ; 687.948 ; 2.644 ; 147.685.213 ; 346 ; 2.789.283 ; 461 ; 8.526.656 ; 3.474 ; 159.689.101 ; 2.824 ; 165.201.393 ; 441 ; 12.299.101 ; 3.265 ; 177.500.494 ; 6.739 ; 337.189.594 ;
88;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 28 ; 47.989.660 ; 13 ; 8.568.639 ; 81 ; 35.136.371 ; 373 ; 38.727.192 ; 495 ; 130.421.862 ; 21 ; 74.520.755 ; 23 ; 119.510.675 ; 44 ; 194.031.430 ; 539 ; 324.453.292 ;
89;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 93 ; 13.587.869 ; 61 ; 2.373.461 ; 20 ; 1.117.671 ; 244 ; 155.009.971 ; 418 ; 172.088.972 ; 32 ; 136.879.325 ; 2 ; 126.450 ; 34 ; 137.005.775 ; 452 ; 309.094.747 ;
90;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 207 ; 10.489.437 ; 3.548 ; 98.228.956 ; 1.230 ; 13.684.914 ; 4.084 ; 33.169.815 ; 9.069 ; 155.573.123 ; 4.363 ; 119.827.403 ; 1.414 ; 12.604.150 ; 5.777 ; 132.431.553 ; 14.846 ; 288.004.676 ;
91;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 1.038 ; 94.006.369 ; 1.245 ; 33.931.138 ; 1.011 ; 25.227.226 ; 383 ; 90.199.125 ; 3.677 ; 243.363.859 ; 19 ; 14.358.120 ; 16 ; 12.255.775 ; 35 ; 26.613.895 ; 3.712 ; 269.977.754 ;
92;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 29 ; 827.649 ; 607 ; 15.072.320 ; 770 ; 12.518.866 ; 10.051 ; 79.226.509 ; 11.457 ; 107.645.344 ; 3.845 ; 122.528.951 ; 191 ; 38.556.182 ; 4.036 ; 161.085.133 ; 15.493 ; 268.730.477 ;
93;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 2.348 ; 23.947.190 ; 3.763 ; 56.555.336 ; 6.111 ; 80.502.526 ; 5.012 ; 105.532.822 ; 438 ; 72.839.233 ; 5.450 ; 178.372.055 ; 11.561 ; 258.874.581 ;
94;04.062.902;OZ CORRETORA DE CÂMBIO S.A.; 329 ; 6.621.749 ; 2.349 ; 62.523.743 ; 11.217 ; 19.108.411 ; 2.817 ; 27.632.452 ; 16.712 ; 115.886.354 ; 4.523 ; 88.995.088 ; 1.244 ; 24.572.467 ; 5.767 ; 113.567.555 ; 22.479 ; 229.453.910 ;
95;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 54 ; 4.734.678 ; 1.642 ; 58.715.481 ; 1.000 ; 10.809.834 ; 3.129 ; 46.066.503 ; 5.825 ; 120.326.495 ; 2.384 ; 99.071.195 ; 140 ; 9.832.672 ; 2.524 ; 108.903.867 ; 8.349 ; 229.230.362 ;
96;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;; 52 ; 1.130.820 ; 885 ; 3.954.427 ; 3.794 ; 32.901.726 ; 4.731 ; 37.986.973 ; 8.805 ; 94.536.583 ; 591 ; 64.412.158 ; 9.396 ; 158.948.740 ; 14.127 ; 196.935.713 ;
97;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 34 ; 1.099.211 ; 1.298 ; 64.741.171 ; 486 ; 8.095.348 ; 1.992 ; 17.238.484 ; 3.810 ; 91.174.212 ; 3.151 ; 81.545.255 ; 418 ; 8.726.145 ; 3.569 ; 90.271.400 ; 7.379 ; 181.445.612 ;
98;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 264 ; 3.995.257 ; 2.424 ; 73.187.995 ; 311 ; 4.223.491 ; 529 ; 6.628.640 ; 3.528 ; 88.035.383 ; 2.585 ; 81.655.020 ; 619 ; 10.046.867 ; 3.204 ; 91.701.887 ; 6.732 ; 179.737.270 ;
99;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 107 ; 1.824.158 ; 888 ; 24.534.192 ; 2.889 ; 17.659.344 ; 5.366 ; 45.065.391 ; 9.250 ; 89.083.084 ; 5.188 ; 63.333.262 ; 1.001 ; 12.923.795 ; 6.189 ; 76.257.057 ; 15.439 ; 165.340.141 ;
100;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 8 ; 8.180 ; 8 ; 8.180 ; 57 ; 81.029.098 ; 95 ; 80.914.099 ; 152 ; 161.943.197 ; 160 ; 161.951.377 ;
101;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 66 ; 1.703.537 ; 557 ; 17.331.494 ; 2.164 ; 9.090.551 ; 7.746 ; 50.968.099 ; 10.533 ; 79.093.682 ; 7.991 ; 68.265.159 ; 275 ; 10.764.711 ; 8.266 ; 79.029.871 ; 18.799 ; 158.123.552 ;
102;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 8.433 ; 3.647.194 ; 6.694 ; 4.968.137 ; 15.127 ; 8.615.330 ; 419 ; 60.397.208 ; 291 ; 59.011.383 ; 710 ; 119.408.591 ; 15.837 ; 128.023.921 ;
103;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 8 ; 137.522 ; 297 ; 37.376.256 ; 2.612 ; 26.500.672 ; 2.917 ; 64.014.451 ; 61 ; 26.087.753 ; 21 ; 36.247.817 ; 82 ; 62.335.570 ; 2.999 ; 126.350.021 ;
104;00.795.423;BANCO SEMEAR S.A.; 4 ; 422.436 ; 571 ; 27.029.409 ; 97 ; 7.995.465 ; 688 ; 25.666.355 ; 1.360 ; 61.113.665 ; 164 ; 49.077.103 ; 34 ; 5.586.077 ; 198 ; 54.663.180 ; 1.558 ; 115.776.845 ;
105;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;; 12 ; 2.556.093 ; 400 ; 4.597.049 ; 454 ; 5.616.070 ; 866 ; 12.769.212 ; 90 ; 52.272.514 ; 59 ; 48.467.000 ; 149 ; 100.739.514 ; 1.015 ; 113.508.726 ;
106;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 21 ; 504.221 ; 2.500 ; 16.200.483 ; 5.443 ; 52.677.768 ; 7.964 ; 69.382.472 ; 6.879 ; 37.487.404 ; 32 ; 276.309 ; 6.911 ; 37.763.713 ; 14.875 ; 107.146.185 ;
107;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 173 ; 2.826.755 ; 264 ; 4.196.719 ; 2.173 ; 6.659.451 ; 7.007 ; 42.639.720 ; 9.617 ; 56.322.645 ; 5.881 ; 43.043.654 ; 542 ; 5.828.447 ; 6.423 ; 48.872.101 ; 16.040 ; 105.194.746 ;
108;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 2 ; 41.402 ; 6 ; 75.947 ; 1.121 ; 3.601.669 ; 3.292 ; 24.354.678 ; 4.421 ; 28.073.696 ; 3.615 ; 47.813.813 ; 551 ; 27.035.376 ; 4.166 ; 74.849.189 ; 8.587 ; 102.922.885 ;
109;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 456 ; 39.434.837 ; 53 ; 1.886.388 ; 153 ; 5.900.667 ; 876 ; 3.683.622 ; 1.538 ; 50.905.515 ; 29 ; 4.542.470 ; 232 ; 45.664.084 ; 261 ; 50.206.554 ; 1.799 ; 101.112.069 ;
110;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 192 ; 5.596.587 ; 322 ; 7.058.826 ; 1.047 ; 11.291.192 ; 3.644 ; 25.904.394 ; 5.205 ; 49.850.999 ; 2.840 ; 31.072.522 ; 387 ; 15.007.027 ; 3.227 ; 46.079.550 ; 8.432 ; 95.930.549 ;
111;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 102 ; 7.165.647 ; 336 ; 7.288.520 ; 649 ; 13.416.739 ; 5.488 ; 22.241.488 ; 6.575 ; 50.112.394 ; 1.715 ; 25.565.529 ; 1.216 ; 16.616.254 ; 2.931 ; 42.181.783 ; 9.506 ; 92.294.177 ;
112;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 201 ; 6.442.304 ; 412 ; 11.285.172 ; 1.830 ; 9.207.211 ; 3.685 ; 26.188.442 ; 6.128 ; 53.123.129 ; 2.122 ; 30.290.318 ; 274 ; 8.405.338 ; 2.396 ; 38.695.656 ; 8.524 ; 91.818.785 ;
113;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 19.867 ; 530 ; 14.469.509 ; 1.049 ; 1.386.716 ; 3.656 ; 14.986.153 ; 5.238 ; 30.862.246 ; 1.930 ; 43.601.314 ; 244 ; 15.560.712 ; 2.174 ; 59.162.026 ; 7.412 ; 90.024.271 ;
114;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 51 ; 1.027.418 ; 501 ; 10.037.214 ; 948 ; 12.755.538 ; 2.025 ; 18.576.459 ; 3.525 ; 42.396.629 ; 2.012 ; 29.457.475 ; 636 ; 14.629.731 ; 2.648 ; 44.087.206 ; 6.173 ; 86.483.835 ;
115;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 43 ; 2.465.798 ; 219 ; 7.156.417 ; 1.119 ; 14.807.826 ; 2.288 ; 18.570.190 ; 3.669 ; 43.000.231 ; 947 ; 22.830.082 ; 347 ; 14.377.791 ; 1.294 ; 37.207.873 ; 4.963 ; 80.208.104 ;
116;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 9 ; 16.895 ; 338 ; 13.473.687 ; 668 ; 5.898.650 ; 2.854 ; 23.257.636 ; 3.869 ; 42.646.867 ; 1.978 ; 33.837.238 ; 26 ; 2.929.881 ; 2.004 ; 36.767.119 ; 5.873 ; 79.413.986 ;
117;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 483 ; 2.429.403 ; 229 ; 3.715.196 ; 2.103 ; 31.851.897 ; 3.518 ; 11.372.703 ; 6.333 ; 49.369.199 ; 535 ; 5.417.243 ; 367 ; 24.621.728 ; 902 ; 30.038.971 ; 7.235 ; 79.408.171 ;
118;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 52 ; 2.238.532 ; 888 ; 19.986.290 ; 438 ; 5.538.327 ; 1.077 ; 6.208.051 ; 2.455 ; 33.971.200 ; 2.054 ; 26.442.345 ; 211 ; 8.007.409 ; 2.265 ; 34.449.754 ; 4.720 ; 68.420.954 ;
119;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 13 ; 139.912 ; 155 ; 2.208.315 ; 2.166 ; 7.839.745 ; 3.932 ; 27.099.997 ; 6.266 ; 37.287.969 ; 1.595 ; 23.703.605 ; 121 ; 2.180.188 ; 1.716 ; 25.883.793 ; 7.982 ; 63.171.762 ;
120;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 4 ; 128.997 ; 190 ; 9.134.282 ; 265 ; 6.590.087 ; 334 ; 12.096.587 ; 793 ; 27.949.953 ; 490 ; 21.246.735 ; 267 ; 6.714.922 ; 757 ; 27.961.657 ; 1.550 ; 55.911.610 ;
121;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 114 ; 621.881 ; 371 ; 5.054.363 ; 1.274 ; 4.375.123 ; 3.772 ; 20.986.415 ; 5.531 ; 31.037.781 ; 2.197 ; 22.735.188 ; 78 ; 1.670.909 ; 2.275 ; 24.406.097 ; 7.806 ; 55.443.878 ;
122;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 24 ; 801.241 ; 377 ; 16.912.167 ; 92 ; 1.643.799 ; 259 ; 6.381.363 ; 752 ; 25.738.570 ; 428 ; 22.372.087 ; 73 ; 1.523.223 ; 501 ; 23.895.310 ; 1.253 ; 49.633.880 ;
123;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 50 ; 782.882 ; 132 ; 3.698.321 ; 274 ; 12.495.354 ; 316 ; 12.932.473 ; 772 ; 29.909.031 ; 415 ; 10.666.430 ; 301 ; 7.314.296 ; 716 ; 17.980.727 ; 1.488 ; 47.889.757 ;
124;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 2 ; 11.129 ; 1.203 ; 2.624.860 ; 4.619 ; 23.069.116 ; 5.824 ; 25.705.106 ; 2.130 ; 21.236.065 ; 17 ; 793.024 ; 2.147 ; 22.029.089 ; 7.971 ; 47.734.195 ;
125;61.444.949;SAGITUR CORRETORA DE CÂMBIO S.A.; 11 ; 162.422 ; 387 ; 11.529.497 ; 2.252 ; 4.588.975 ; 598 ; 4.611.503 ; 3.248 ; 20.892.397 ; 727 ; 17.072.526 ; 291 ; 5.677.311 ; 1.018 ; 22.749.837 ; 4.266 ; 43.642.234 ;
126;54.403.563;BANCO ARBI S.A.; 37 ; 5.900.467 ; 134 ; 16.752.531 ; 3 ; 20.200 ; 42 ; 370.714 ; 216 ; 23.043.912 ; 35 ; 15.830.278 ; 7 ; 4.619.214 ; 42 ; 20.449.492 ; 258 ; 43.493.404 ;
127;04.902.979;BANCO DA AMAZONIA S.A.; 201 ; 14.261.116 ; 68 ; 2.631.813 ; 112 ; 3.446.695 ; 222 ; 1.522.235 ; 603 ; 21.861.858 ; 28 ; 5.037.963 ; 91 ; 15.561.087 ; 119 ; 20.599.050 ; 722 ; 42.460.909 ;
128;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 497 ; 15.234.418 ; 85 ; 1.348.446 ; 69 ; 756.143 ; 294 ; 1.447.217 ; 945 ; 18.786.225 ; 227 ; 2.835.572 ; 513 ; 16.016.013 ; 740 ; 18.851.585 ; 1.685 ; 37.637.809 ;
129;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 13 ; 257.346 ; 222 ; 1.521.935 ; 2.401 ; 16.427.988 ; 2.636 ; 18.207.269 ; 3.998 ; 16.286.102 ; 47 ; 1.118.150 ; 4.045 ; 17.404.252 ; 6.681 ; 35.611.521 ;
130;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 28 ; 1.781.080 ; 154 ; 3.838.524 ; 202 ; 2.676.187 ; 651 ; 7.878.587 ; 1.035 ; 16.174.378 ; 605 ; 12.415.429 ; 142 ; 5.155.307 ; 747 ; 17.570.736 ; 1.782 ; 33.745.114 ;
131;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 24 ; 1.560.718 ; 5 ; 444.948 ; 1.475 ; 1.159.491 ; 10.196 ; 13.771.582 ; 11.700 ; 16.936.739 ; 1.633 ; 13.381.571 ; 27 ; 1.781.804 ; 1.660 ; 15.163.375 ; 13.360 ; 32.100.114 ;
132;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 8 ; 2.170.901 ; 31 ; 4.797.003 ; 20 ; 1.713.493 ; 83 ; 304.299 ; 142 ; 8.985.696 ; 41 ; 20.038.796 ; 24 ; 2.791.944 ; 65 ; 22.830.740 ; 207 ; 31.816.436 ;
133;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 1.742 ; 4.077.526 ; 2.143 ; 15.622.292 ; 3.885 ; 19.699.818 ; 1.057 ; 11.374.515 ; 13 ; 97.770 ; 1.070 ; 11.472.285 ; 4.955 ; 31.172.102 ;
134;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 68 ; 1.042.305 ; 132 ; 1.127.671 ; 1.899 ; 12.075.102 ; 2.099 ; 14.245.079 ; 1.790 ; 12.946.641 ; 74 ; 956.711 ; 1.864 ; 13.903.352 ; 3.963 ; 28.148.431 ;
135;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 124 ; 4.321.754 ; 148 ; 5.417.717 ; 266 ; 3.750.390 ; 538 ; 13.489.862 ; 345 ; 8.527.292 ; 137 ; 5.854.265 ; 482 ; 14.381.557 ; 1.020 ; 27.871.419 ;
136;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 33 ; 351.844 ; 414 ; 5.949.040 ; 249 ; 1.657.521 ; 994 ; 6.081.191 ; 1.690 ; 14.039.596 ; 1.485 ; 11.781.356 ; 145 ; 1.760.523 ; 1.630 ; 13.541.878 ; 3.320 ; 27.581.474 ;
137;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 918 ; 2.426.672 ; 2.257 ; 10.952.382 ; 3.175 ; 13.379.054 ; 1.249 ; 9.137.692 ; 56 ; 622.466 ; 1.305 ; 9.760.158 ; 4.480 ; 23.139.212 ;
138;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 22 ; 442.600 ; 32 ; 677.174 ; 1.021 ; 3.721.999 ; 1.293 ; 7.909.838 ; 2.368 ; 12.751.611 ; 360 ; 6.422.638 ; 57 ; 2.020.171 ; 417 ; 8.442.809 ; 2.785 ; 21.194.420 ;
139;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 6 ; 142.108 ; 343 ; 343.994 ; 1.050 ; 9.752.999 ; 1.399 ; 10.239.101 ; 1.452 ; 9.605.091 ; 27 ; 20.878 ; 1.479 ; 9.625.969 ; 2.878 ; 19.865.070 ;
140;33.042.151;BANCO DE LA NACION ARGENTINA; 7 ; 5.905.972 ; 22 ; 1.339.956 ; 3.518 ; 2.335.608 ; 285 ; 502.194 ; 3.832 ; 10.083.730 ; 5 ; 921.479 ; 22 ; 7.432.624 ; 27 ; 8.354.103 ; 3.859 ; 18.437.833 ;
141;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 3 ; 9.887 ; 831 ; 3.271.880 ; 1.826 ; 8.506.756 ; 2.660 ; 11.788.523 ; 966 ; 5.905.661 ; 72 ; 666.089 ; 1.038 ; 6.571.751 ; 3.698 ; 18.360.273 ;
142;59.285.411;BANCO PAN S.A.;;;;; 45 ; 618.601 ; 220 ; 8.638.146 ; 265 ; 9.256.747 ; 35 ; 8.231.060 ;;; 35 ; 8.231.060 ; 300 ; 17.487.807 ;
143;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 5 ; 23.057 ; 394 ; 586.064 ; 993 ; 6.108.790 ; 1.392 ; 6.717.912 ; 1.323 ; 5.586.744 ; 5 ; 25.672 ; 1.328 ; 5.612.416 ; 2.720 ; 12.330.327 ;
144;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 450 ; 235.767 ; 2.467 ; 5.324.332 ; 2.917 ; 5.560.099 ; 594 ; 5.353.373 ; 2 ; 208.896 ; 596 ; 5.562.268 ; 3.513 ; 11.122.367 ;
145;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 1.339 ; 5.147.074 ; 1.344 ; 4.232.494 ; 2.683 ; 9.379.569 ; 30 ; 197.603 ; 51 ; 1.089.654 ; 81 ; 1.287.256 ; 2.764 ; 10.666.825 ;
146;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 78 ; 94.686 ; 1.030 ; 5.053.061 ; 1.108 ; 5.147.747 ; 933 ; 5.006.218 ; 20 ; 50.081 ; 953 ; 5.056.299 ; 2.061 ; 10.204.046 ;
147;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 80 ; 1.223.959 ; 1.433 ; 3.682.319 ; 1.513 ; 4.906.278 ; 1.132 ; 3.596.304 ; 25 ; 1.182.933 ; 1.157 ; 4.779.237 ; 2.670 ; 9.685.515 ;
148;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 19 ; 2.916.274 ;;; 35 ; 94.105 ; 42 ; 17.399 ; 96 ; 3.027.777 ;;; 18 ; 3.050.000 ; 18 ; 3.050.000 ; 114 ; 6.077.777 ;
149;61.033.106;BANCO CREFISA S.A.;;;;; 44 ; 2.353.535 ; 62 ; 578.966 ; 106 ; 2.932.500 ; 7 ; 506.672 ; 1 ; 2.264.800 ; 8 ; 2.771.472 ; 114 ; 5.703.973 ;
150;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 6 ; 119.957 ; 704 ; 419.311 ; 2.061 ; 2.559.205 ; 2.771 ; 3.098.473 ; 231 ; 2.342.511 ; 2 ; 25.629 ; 233 ; 2.368.139 ; 3.004 ; 5.466.612 ;
151;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 716 ; 624.977 ; 1.109 ; 2.252.595 ; 1.825 ; 2.877.572 ; 73 ; 1.649.766 ;;; 73 ; 1.649.766 ; 1.898 ; 4.527.338 ;
152;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 9 ; 151.596 ; 63 ; 739.424 ; 72 ; 891.019 ; 57 ; 733.563 ; 9 ; 151.566 ; 66 ; 885.129 ; 138 ; 1.776.149 ;
153;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 123 ; 105.615 ; 283 ; 530.249 ; 406 ; 635.864 ; 77 ; 438.433 ;;; 77 ; 438.433 ; 483 ; 1.074.297 ;
154;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 24 ; 37.556 ; 60 ; 168.262 ; 84 ; 205.818 ; 53 ; 163.136 ; 18 ; 41.758 ; 71 ; 204.894 ; 155 ; 410.712 ;
155;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 46 ; 101.514 ; 46 ; 101.514 ; 13 ; 240.744 ;;; 13 ; 240.744 ; 59 ; 342.258 ;
156;61.820.817;BANCO PAULISTA S.A.; 2 ; 119.066 ;;;;;;; 2 ; 119.066 ;;;;; -   ; -   ; 2 ; 119.066 ;
157;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;; -   ; -   ; 8 ; 52.000 ; 8 ; 52.000 ; 16 ; 104.000 ; 16 ; 104.000 ;
158;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 36 ; 93.605 ; 36 ; 93.605 ;;;;; -   ; -   ; 36 ; 93.605 ;
159;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 1 ; 17.884 ;;; 1 ; 23.103 ;;; 2 ; 40.987 ;;;;; -   ; -   ; 2 ; 40.987 ;
160;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;; 1 ; 3.770 ; 8 ; 30.420 ; 9 ; 34.190 ; 1 ; 3.210 ;;; 1 ; 3.210 ; 10 ; 37.401 ;
161;04.866.275;BANCO INBURSA S.A.;;;;;;; 1 ; 1.115 ; 1 ; 1.115 ; 2 ; 16.000 ;;; 2 ; 16.000 ; 3 ; 17.115 ;
162;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;; 4 ; 7.533 ; 4 ; 7.533 ;;;;; -   ; -   ; 4 ; 7.533 ;
;;;;;;;;;;;;;;;;;;;;;
