Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Maio/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
30;62.232.889;BANCO DAYCOVAL S.A.;BCO DAYCOVAL S.A - PRUDENCIAL; 2.041 ; 373.409.530 ; 9.363 ; 951.885.548 ; 269.223 ; 2.022.622.112 ; 190.780 ; 1.314.734.274 ; 471.407 ; 4.662.651.464 ; 1.879 ; 2.061.677.521 ; 9.717 ; 2.021.704.306 ; 11.596 ; 4.083.381.827 ; 483.003 ; 8.746.033.291 ;
31;71.027.866;BANCO BS2 S.A.;BS2 - PRUDENCIAL; 2.207 ; 339.419.257 ; 9.482 ; 1.861.250.776 ; 31.321 ; 821.339.228 ; 32.470 ; 829.590.731 ; 75.480 ; 3.851.599.992 ; 502 ; 2.882.270.881 ; 402 ; 1.317.996.804 ; 904 ; 4.200.267.685 ; 76.384 ; 8.051.867.677 ;
32;33.923.798;BANCO MASTER S/A;BANCO MASTER - PRUDENCIAL; 511 ; 753.008.540 ; 1.204 ; 1.245.044.477 ; 15.680 ; 330.279.018 ; 2.399 ; 469.978.597 ; 19.794 ; 2.798.310.632 ; 284 ; 2.527.196.395 ; 241 ; 1.842.495.644 ; 525 ; 4.369.692.039 ; 20.319 ; 7.168.002.671 ;
33;15.114.366;BANCO BOCOM BBM S.A.;BBM - PRUDENCIAL; 218 ; 122.003.947 ; 272 ; 162.642.350 ; 193 ; 854.388.205 ; 1.163 ; 736.789.419 ; 1.846 ; 1.875.823.921 ; 277 ; 2.322.298.533 ; 313 ; 2.493.805.321 ; 590 ; 4.816.103.854 ; 2.436 ; 6.691.927.775 ;
34;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;WISE BRASIL CC - PRUDENCIAL; 30.208 ; 8.383.635 ; 57 ; 13.488 ; 5.459.025 ; 2.113.836.598 ; 6.261.731 ; 2.233.830.363 ; 11.751.021 ; 4.356.064.084 ; 4.708 ; 1.008.718.641 ; 4.675 ; 899.564.999 ; 9.383 ; 1.908.283.640 ; 11.760.404 ; 6.264.347.724 ;
35;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;SCOTIABANK BRASIL - PRUDENCIAL; 6 ; 4.348.832 ; 6 ; 16.560.244 ; 118 ; 478.005.439 ; 535 ; 1.097.795.313 ; 665 ; 1.596.709.828 ; 67 ; 1.928.957.919 ; 35 ; 1.319.490.585 ; 102 ; 3.248.448.504 ; 767 ; 4.845.158.332 ;
36;68.900.810;BANCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL; 119 ; 5.846.483 ; 1.605 ; 126.050.780 ; 813.721 ; 1.440.470.595 ; 18.580 ; 394.186.636 ; 834.025 ; 1.966.554.494 ; 6.922 ; 921.104.419 ; 24.195 ; 1.852.780.360 ; 31.117 ; 2.773.884.779 ; 865.142 ; 4.740.439.273 ;
37;58.616.418;BANCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL; 508 ; 255.717.289 ; 2.926 ; 972.789.378 ; 186 ; 155.599.768 ; 741 ; 109.874.063 ; 4.361 ; 1.493.980.498 ; 358 ; 1.859.793.672 ; 282 ; 1.139.750.056 ; 640 ; 2.999.543.728 ; 5.001 ; 4.493.524.226 ;
38;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL; 760 ; 429.813.733 ; 2.785 ; 404.863.754 ; 1.622 ; 863.392.935 ; 2.337 ; 433.897.113 ; 7.504 ; 2.131.967.535 ; 299 ; 814.489.055 ; 308 ; 1.251.137.001 ; 607 ; 2.065.626.056 ; 8.111 ; 4.197.593.591 ;
39;13.059.145;EBURY BANCO DE CÂMBIO S.A.;EBURY BANCO DE CÂMBIO - PRUDENCIAL; 524 ; 719.597.250 ; 2.323 ; 121.658.574 ; 32.487 ; 717.105.147 ; 89.336 ; 1.109.160.808 ; 124.670 ; 2.667.521.779 ; 597 ; 607.270.301 ; 798 ; 777.453.357 ; 1.395 ; 1.384.723.658 ; 126.065 ; 4.052.245.437 ;
40;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;CREDIT SUISSE - PRUDENCIAL; -   ; -   ; -   ; -   ; 413 ; 1.121.849.380 ; 497 ; 1.466.164.833 ; 910 ; 2.588.014.213 ; 53 ; 627.611.693 ; 50 ; 547.594.013 ; 103 ; 1.175.205.706 ; 1.013 ; 3.763.219.919 ;
41;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;CCB - PRUDENCIAL; 187 ; 249.714.623 ; 517 ; 108.575.940 ; 115 ; 1.010.759.499 ; 696 ; 874.491.561 ; 1.515 ; 2.243.541.623 ; 173 ; 242.698.124 ; 127 ; 628.702.800 ; 300 ; 871.400.924 ; 1.815 ; 3.114.942.547 ;
42;07.656.500;BANCO KDB DO BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL; 1 ; 10.000.000 ; 6 ; 1.512.594 ; 807 ; 906.694.441 ; 1.379 ; 393.645.588 ; 2.193 ; 1.311.852.623 ; 89 ; 497.077.330 ; 450 ; 997.030.000 ; 539 ; 1.494.107.330 ; 2.732 ; 2.805.959.953 ;
43;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 866 ; 890.353.920 ; 709 ; 972.253.926 ; 1.575 ; 1.862.607.846 ; 157 ; 409.716.229 ; 203 ; 327.799.831 ; 360 ; 737.516.060 ; 1.935 ; 2.600.123.906 ;
44;28.811.341;STONEX BANCO DE CÂMBIO S.A.;STONEX DTVM - PRUDENCIAL; 498 ; 71.277.121 ; 434 ; 17.046.235 ; 22.316 ; 1.078.401.795 ; 1.197 ; 110.397.713 ; 24.445 ; 1.277.122.864 ; 495 ; 111.430.820 ; 1.055 ; 1.133.672.414 ; 1.550 ; 1.245.103.234 ; 25.995 ; 2.522.226.098 ;
45;10.690.848;BANCO DA CHINA BRASIL S.A.;BCO DA CHINA BRASIL S.A. - PRUDENCIAL; 203 ; 571.169.953 ; 137 ; 28.066.415 ; 495 ; 158.751.640 ; 389 ; 74.614.678 ; 1.224 ; 832.602.686 ; 284 ; 469.174.496 ; 412 ; 1.096.341.789 ; 696 ; 1.565.516.285 ; 1.920 ; 2.398.118.971 ;
46;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 180 ; 320.722.930 ; -   ; -   ; 197 ; 67.255.472 ; 9 ; 413.581 ; 386 ; 388.391.983 ; 11 ; 630.176.006 ; 41 ; 1.063.899.823 ; 52 ; 1.694.075.829 ; 438 ; 2.082.467.812 ;
47;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;BANRISUL - PRUDENCIAL; 2.637 ; 741.701.376 ; 3.119 ; 219.885.327 ; 1.608 ; 94.717.026 ; 2.068 ; 63.641.471 ; 9.432 ; 1.119.945.200 ; 118 ; 125.727.999 ; 357 ; 683.109.057 ; 475 ; 808.837.056 ; 9.907 ; 1.928.782.256 ;
48;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;ADVANCED CC LTDA - PRUDENCIAL; 1.058 ; 38.325.309 ; 11.961 ; 208.281.030 ; 10.480 ; 409.382.826 ; 16.712 ; 467.485.921 ; 40.211 ; 1.123.475.086 ; 1.556 ; 430.262.372 ; 365 ; 202.331.534 ; 1.921 ; 632.593.906 ; 42.132 ; 1.756.068.992 ;
49;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 23 ; 89.836.009 ; -   ; -   ; 60 ; 30.511.512 ; 324 ; 134.626.631 ; 407 ; 254.974.152 ; 16 ; 728.076.010 ; 26 ; 720.911.545 ; 42 ; 1.448.987.555 ; 449 ; 1.703.961.707 ;
50;00.360.305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL; 474 ; 187.726.506 ; 428 ; 28.223.833 ; 36.095 ; 254.842.430 ; 10.200 ; 346.525.665 ; 47.197 ; 817.318.434 ; 731 ; 383.003.057 ; 786 ; 429.252.976 ; 1.517 ; 812.256.033 ; 48.714 ; 1.629.574.467 ;
51;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 23 ; 555.502 ; 664 ; 13.184.744 ; 3.785 ; 571.633.563 ; 26.810 ; 644.688.391 ; 31.282 ; 1.230.062.200 ; 2.510 ; 224.269.587 ; 497 ; 138.006.444 ; 3.007 ; 362.276.031 ; 34.289 ; 1.592.338.231 ;
52;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 70 ; 2.646.810 ; 1.158 ; 70.665.545 ; 1.276 ; 416.731.499 ; 3.585 ; 535.247.921 ; 6.089 ; 1.025.291.775 ; 1.002 ; 284.513.370 ; 280 ; 97.932.019 ; 1.282 ; 382.445.389 ; 7.371 ; 1.407.737.164 ;
53;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 5.090 ; 296.710.590 ; 6.524 ; 257.951.311 ; 4.746 ; 120.896.472 ; 2.088 ; 297.017.745 ; 18.448 ; 972.576.118 ; 82 ; 267.474.651 ; 42 ; 112.010.337 ; 124 ; 379.484.988 ; 18.572 ; 1.352.061.106 ;
54;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; 104 ; 132.155.259 ; 1.696 ; 161.000.394 ; 1.044 ; 357.865.885 ; 4.365 ; 304.231.331 ; 7.209 ; 955.252.869 ; 337 ; 160.496.712 ; 400 ; 180.384.930 ; 737 ; 340.881.642 ; 7.946 ; 1.296.134.511 ;
55;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 19 ; 203.104.603 ; 47 ; 3.857.536 ; 71 ; 60.387.633 ; 101 ; 45.318.972 ; 238 ; 312.668.744 ; 38 ; 370.450.828 ; 54 ; 594.826.153 ; 92 ; 965.276.981 ; 330 ; 1.277.945.725 ;
