Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Setembro/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
60;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 112.201 ; 222.340.213 ; 605.857 ; 834.102.113 ; 718.058 ; 1.056.442.326 ; 1.625 ; 612.006.112 ; -   ; -   ; 1.625 ; 612.006.112 ; 719.683 ; 1.668.448.438 ;
61;00.038.166;BANCO CENTRAL DO BRASIL; ; -   ; -   ; -   ; -   ; 37 ; 122.619.184 ; -   ; -   ; 37 ; 122.619.184 ; -   ; -   ; 1 ; 1.500.000.000 ; 1 ; 1.500.000.000 ; 38 ; 1.622.619.184 ;
62;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 65 ; 608.117.336 ; 84 ; 19.101.237 ; 49 ; 86.381.677 ; 362 ; 20.950.195 ; 560 ; 734.550.445 ; 20 ; 51.044.149 ; 44 ; 694.293.008 ; 64 ; 745.337.157 ; 624 ; 1.479.887.602 ;
63;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 10 ; 125.038.412 ; 59 ; 82.210.580 ; 75 ; 163.960.968 ; 103 ; 103.488.151 ; 247 ; 474.698.111 ; 96 ; 439.147.687 ; 91 ; 530.063.698 ; 187 ; 969.211.385 ; 434 ; 1.443.909.496 ;
64;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 1.173 ; 25.880.296 ; 9.095 ; 259.012.618 ; 13.080 ; 115.223.495 ; 22.021 ; 155.671.239 ; 45.369 ; 555.787.648 ; 5.191 ; 516.917.693 ; 1.208 ; 243.364.082 ; 6.399 ; 760.281.775 ; 51.768 ; 1.316.069.423 ;
65;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 17 ; 131.028 ; 17 ; 131.028 ; 20 ; 611.500.113 ; 10 ; 570.153.772 ; 30 ; 1.181.653.885 ; 47 ; 1.181.784.913 ;
66;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 6.327 ; 2.255.569 ; 244.402 ; 66.071.336 ; 1.285.236 ; 451.554.998 ; 1.837.808 ; 469.747.918 ; 3.373.773 ; 989.629.821 ; 466 ; 131.248.540 ; 859 ; 48.759.538 ; 1.325 ; 180.008.078 ; 3.375.098 ; 1.169.637.899 ;
67;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 2.259 ; 407.186.110 ; 1.814 ; 151.808.696 ; 220 ; 63.585.052 ; 932 ; 89.864.106 ; 5.225 ; 712.443.964 ; 85 ; 153.398.357 ; 112 ; 289.581.167 ; 197 ; 442.979.524 ; 5.422 ; 1.155.423.488 ;
68;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;B & T ASSOCIADOS CC LTDA. - PRUDENCIAL; 1.894 ; 46.082.394 ; 6.534 ; 176.793.463 ; 88.122 ; 216.342.804 ; 215.926 ; 302.632.415 ; 312.476 ; 741.851.076 ; 8.249 ; 300.391.506 ; 735 ; 83.633.915 ; 8.984 ; 384.025.421 ; 321.460 ; 1.125.876.497 ;
69;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 16 ; 7.932.697 ; 280 ; 73.812.413 ; 475 ; 349.935.959 ; 1.013 ; 91.949.714 ; 1.784 ; 523.630.783 ; 317 ; 125.460.390 ; 164 ; 317.615.640 ; 481 ; 443.076.030 ; 2.265 ; 966.706.813 ;
70;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 142 ; 138.967.288 ; 198 ; 36.487.033 ; 179 ; 218.488.604 ; 454 ; 236.062.771 ; 973 ; 630.005.696 ; 46 ; 121.088.498 ; 63 ; 214.081.796 ; 109 ; 335.170.294 ; 1.082 ; 965.175.990 ;
71;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 898 ; 18.365.300 ; 8.394 ; 167.523.378 ; 70.713 ; 98.506.167 ; 132.224 ; 195.074.912 ; 212.229 ; 479.469.757 ; 20.818 ; 326.141.532 ; 2.509 ; 80.216.418 ; 23.327 ; 406.357.950 ; 235.556 ; 885.827.707 ;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 1.613 ; 30.400.569 ; 12.393 ; 314.517.511 ; 3.128 ; 60.091.657 ; 7.601 ; 98.131.273 ; 24.735 ; 503.141.010 ; 3.617 ; 348.441.609 ; 257 ; 26.205.973 ; 3.874 ; 374.647.582 ; 28.609 ; 877.788.592 ;
73;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 75 ; 2.332.619 ; 5.634 ; 346.523.859 ; 451 ; 7.080.999 ; 1.168 ; 34.339.234 ; 7.328 ; 390.276.711 ; 6.981 ; 407.487.373 ; 788 ; 36.081.398 ; 7.769 ; 443.568.771 ; 15.097 ; 833.845.482 ;
74;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 588 ; 11.552.280 ; 4.305 ; 55.138.521 ; 126.054 ; 162.225.054 ; 380.375 ; 279.946.418 ; 511.322 ; 508.862.273 ; 8.805 ; 228.739.568 ; 754 ; 67.504.444 ; 9.559 ; 296.244.012 ; 520.881 ; 805.106.285 ;
75;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 1.255 ; 34.292.679 ; 8.130 ; 261.012.373 ; 4.787 ; 62.447.385 ; 7.824 ; 59.830.197 ; 21.996 ; 417.582.634 ; 3.552 ; 281.310.191 ; 648 ; 57.126.212 ; 4.200 ; 338.436.403 ; 26.196 ; 756.019.037 ;
76;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 425 ; 8.611.356 ; 4.872 ; 103.601.406 ; 3.104 ; 110.867.633 ; 5.073 ; 142.580.359 ; 13.474 ; 365.660.754 ; 7.974 ; 255.504.505 ; 2.546 ; 128.788.527 ; 10.520 ; 384.293.032 ; 23.994 ; 749.953.786 ;
77;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 442 ; 73.284.436 ; 909 ; 59.223.464 ; 241 ; 7.197.390 ; 975 ; 21.409.086 ; 2.567 ; 161.114.376 ; 1.228 ; 280.968.072 ; 718 ; 277.770.165 ; 1.946 ; 558.738.237 ; 4.513 ; 719.852.613 ;
78;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 2.215 ; 189.398.307 ; 4.376 ; 146.323.654 ; 1.670 ; 36.726.539 ; 774 ; 157.588.286 ; 9.035 ; 530.036.786 ; 65 ; 139.799.290 ; 13 ; 26.801.040 ; 78 ; 166.600.330 ; 9.113 ; 696.637.116 ;
79;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 79 ; 104.723.197 ; 2 ; 39.719 ; 140 ; 137.538.800 ; 413 ; 139.334.616 ; 634 ; 381.636.332 ; 10 ; 103.000.000 ; 13 ; 212.000.000 ; 23 ; 315.000.000 ; 657 ; 696.636.332 ;
80;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 160 ; 6.205.159 ; 1.381 ; 22.374.931 ; 46.899 ; 26.431.345 ; 51.176 ; 162.324.435 ; 99.616 ; 217.335.870 ; 11.784 ; 302.175.918 ; 1.367 ; 150.484.483 ; 13.151 ; 452.660.401 ; 112.767 ; 669.996.271 ;
81;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 24 ; 2.668.868 ; 73 ; 91.815.798 ; 97 ; 94.484.666 ; 1 ; 50.000.000 ; 2 ; 500.000.000 ; 3 ; 550.000.000 ; 100 ; 644.484.666 ;
82;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 555 ; 19.748.671 ; 6.815 ; 206.741.195 ; 2.055 ; 34.421.818 ; 5.451 ; 62.700.957 ; 14.876 ; 323.612.641 ; 8.360 ; 265.335.638 ; 1.596 ; 50.048.555 ; 9.956 ; 315.384.193 ; 24.832 ; 638.996.834 ;
83;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 18 ; 21.937 ; 872 ; 950.943 ; 263.099 ; 112.527.612 ; 383.283 ; 281.051.138 ; 647.272 ; 394.551.630 ; 22.001 ; 196.774.699 ; 9.998 ; 29.378.029 ; 31.999 ; 226.152.728 ; 679.271 ; 620.704.358 ;
84;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 2 ; 183.853 ; 190 ; 25.246.827 ; 435 ; 180.277.604 ; 844 ; 116.137.035 ; 1.471 ; 321.845.319 ; 271 ; 112.113.603 ; 88 ; 151.838.887 ; 359 ; 263.952.490 ; 1.830 ; 585.797.809 ;
85;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 12 ; 27.305.437 ; 169 ; 90.093.105 ; 268 ; 15.583.878 ; 574 ; 148.704.702 ; 1.023 ; 281.687.122 ; 65 ; 249.547.469 ; 19 ; 32.060.779 ; 84 ; 281.608.248 ; 1.107 ; 563.295.370 ;
86;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 16 ; 43.305.528 ; 60 ; 6.770.028 ; 20 ; 11.916.997 ; 98 ; 3.131.214 ; 194 ; 65.123.767 ; 131 ; 201.911.984 ; 139 ; 246.538.838 ; 270 ; 448.450.822 ; 464 ; 513.574.589 ;
87;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 157 ; 54.096.932 ; 345 ; 30.107.518 ; 460 ; 49.021.119 ; 1.299 ; 69.707.958 ; 2.261 ; 202.933.527 ; 420 ; 93.140.136 ; 193 ; 94.740.940 ; 613 ; 187.881.076 ; 2.874 ; 390.814.603 ;
88;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 853 ; 63.876.231 ; 2.860 ; 99.163.836 ; 11.990 ; 24.541.332 ; 15.401 ; 47.109.785 ; 31.104 ; 234.691.184 ; 3.999 ; 99.631.604 ; 665 ; 41.322.129 ; 4.664 ; 140.953.733 ; 35.768 ; 375.644.917 ;
89;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 248 ; 85.581.658 ; 201 ; 53.032.103 ; 87 ; 3.264.892 ; 289 ; 34.306.237 ; 825 ; 176.184.890 ; 110 ; 95.912.627 ; 129 ; 95.520.249 ; 239 ; 191.432.876 ; 1.064 ; 367.617.766 ;
90;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 289 ; 5.775.591 ; 3.723 ; 109.815.370 ; 1.281 ; 16.555.622 ; 5.277 ; 36.596.840 ; 10.570 ; 168.743.423 ; 6.808 ; 135.170.206 ; 1.298 ; 11.089.167 ; 8.106 ; 146.259.373 ; 18.676 ; 315.002.796 ;
91;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 36 ; 2.210.081 ; 2.238 ; 71.295.199 ; 1.776 ; 7.731.122 ; 6.174 ; 80.866.636 ; 10.224 ; 162.103.038 ; 2.238 ; 146.648.830 ; 86 ; 4.437.834 ; 2.324 ; 151.086.664 ; 12.548 ; 313.189.702 ;
92;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 67 ; 1.941.617 ; 439 ; 9.995.008 ; 849 ; 109.865.118 ; 3.197 ; 122.583.544 ; 4.552 ; 244.385.287 ; 1.328 ; 31.114.568 ; 799 ; 10.262.237 ; 2.127 ; 41.376.805 ; 6.679 ; 285.762.092 ;
93;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 79 ; 4.202.277 ; 146 ; 4.273.496 ; 13 ; 26.314.970 ; 561 ; 99.892.403 ; 799 ; 134.683.146 ; 48 ; 111.082.504 ; 15 ; 34.048.790 ; 63 ; 145.131.294 ; 862 ; 279.814.440 ;
94;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 268 ; 3.191.169 ; 4.671 ; 112.753.608 ; 348 ; 4.209.676 ; 582 ; 13.996.728 ; 5.869 ; 134.151.181 ; 4.100 ; 128.192.010 ; 674 ; 8.777.862 ; 4.774 ; 136.969.872 ; 10.643 ; 271.121.053 ;
95;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 38 ; 43.056.261 ; 30 ; 14.232.816 ; 151 ; 11.870.699 ; 577 ; 16.832.811 ; 796 ; 85.992.587 ; 39 ; 53.791.851 ; 46 ; 119.737.511 ; 85 ; 173.529.362 ; 881 ; 259.521.949 ;
96;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 5 ; 77.880 ; 1.165 ; 30.102.041 ; 25.785 ; 18.544.274 ; 24.695 ; 46.925.789 ; 51.650 ; 95.649.984 ; 5.958 ; 103.768.324 ; 497 ; 45.322.906 ; 6.455 ; 149.091.230 ; 58.105 ; 244.741.214 ;
97;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 34 ; 327.778 ; 161 ; 1.889.407 ; 17.088 ; 13.386.561 ; 16.232 ; 24.306.029 ; 33.515 ; 39.909.775 ; 5.026 ; 85.848.703 ; 907 ; 73.370.055 ; 5.933 ; 159.218.758 ; 39.448 ; 199.128.533 ;
98;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 44 ; 4.066.026 ; 420 ; 38.467.525 ; 856 ; 26.576.762 ; 984 ; 35.974.461 ; 2.304 ; 105.084.774 ; 325 ; 68.289.602 ; 108 ; 24.494.000 ; 433 ; 92.783.602 ; 2.737 ; 197.868.376 ;
99;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 58 ; 489.920 ; 11.773 ; 7.613.791 ; 15.783 ; 18.818.014 ; 27.614 ; 26.921.725 ; 3.002 ; 85.443.026 ; 754 ; 73.760.686 ; 3.756 ; 159.203.712 ; 31.370 ; 186.125.437 ;
100;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; 6 ; 62.130 ; 9.384 ; 5.375.448 ; 7.872 ; 5.017.270 ; 17.262 ; 10.454.848 ; 472 ; 84.722.501 ; 341 ; 85.066.372 ; 813 ; 169.788.873 ; 18.075 ; 180.243.721 ;
101;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 410 ; 41.684.419 ; 22 ; 555.399 ; 333 ; 21.551.994 ; 641 ; 17.991.656 ; 1.406 ; 81.783.468 ; 31 ; 15.875.160 ; 170 ; 61.519.780 ; 201 ; 77.394.940 ; 1.607 ; 159.178.408 ;
102;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 44 ; 699.032 ; 1.221 ; 56.446.174 ; 556 ; 9.790.423 ; 2.524 ; 11.466.785 ; 4.345 ; 78.402.414 ; 2.181 ; 67.565.967 ; 388 ; 10.180.440 ; 2.569 ; 77.746.407 ; 6.914 ; 156.148.821 ;
103;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 308 ; 4.057.016 ; 1.567 ; 25.812.281 ; 28.374 ; 24.349.922 ; 35.943 ; 33.501.443 ; 66.192 ; 87.720.662 ; 4.978 ; 48.287.773 ; 1.332 ; 17.430.442 ; 6.310 ; 65.718.215 ; 72.502 ; 153.438.877 ;
104;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 218 ; 5.095.672 ; 1.117 ; 24.736.860 ; 34.362 ; 16.818.884 ; 34.580 ; 28.207.843 ; 70.277 ; 74.859.259 ; 2.214 ; 37.707.284 ; 328 ; 6.790.856 ; 2.542 ; 44.498.140 ; 72.819 ; 119.357.399 ;
105;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 79 ; 15.811.134 ; 232 ; 11.447.588 ; 476 ; 16.207.159 ; 375 ; 15.729.989 ; 1.162 ; 59.195.870 ; 522 ; 26.931.806 ; 499 ; 31.773.786 ; 1.021 ; 58.705.592 ; 2.183 ; 117.901.462 ;
106;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 381 ; 2.456.019 ; 462 ; 5.331.530 ; 843 ; 7.787.549 ; 47 ; 105.140.266 ; 14 ; 2.247.558 ; 61 ; 107.387.824 ; 904 ; 115.175.373 ;
107;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; 10 ; 139.137 ; 128.023 ; 30.325.851 ; 97.381 ; 49.415.025 ; 225.414 ; 79.880.013 ; 2.110 ; 27.215.721 ; 96 ; 7.970.383 ; 2.206 ; 35.186.104 ; 227.620 ; 115.066.117 ;
108;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; 1 ; 405 ; 57 ; 1.056.774 ; 60.997 ; 32.906.819 ; 70.082 ; 50.022.786 ; 131.137 ; 83.986.784 ; 8.873 ; 18.528.193 ; 56 ; 576.425 ; 8.929 ; 19.104.618 ; 140.066 ; 103.091.402 ;
109;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 126 ; 1.132.819 ; 1.049 ; 11.082.910 ; 1.491 ; 14.178.504 ; 4.327 ; 29.069.269 ; 6.993 ; 55.463.502 ; 2.438 ; 35.469.318 ; 735 ; 10.627.726 ; 3.173 ; 46.097.044 ; 10.166 ; 101.560.546 ;
110;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 5 ; 305.860 ; 73 ; 2.099.184 ; 6.324 ; 41.391.265 ; 4.848 ; 45.389.878 ; 11.250 ; 89.186.187 ; 284 ; 7.104.237 ; 41 ; 1.320.323 ; 325 ; 8.424.560 ; 11.575 ; 97.610.747 ;
111;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 786 ; 2.863.688 ; 395 ; 6.699.911 ; 2.944 ; 39.973.777 ; 2.362 ; 10.545.644 ; 6.487 ; 60.083.020 ; 402 ; 3.401.252 ; 376 ; 28.984.827 ; 778 ; 32.386.079 ; 7.265 ; 92.469.099 ;
112;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 124 ; 1.985.692 ; 553 ; 7.863.310 ; 12.533 ; 9.627.420 ; 27.036 ; 29.419.821 ; 40.246 ; 48.896.243 ; 5.735 ; 31.245.385 ; 520 ; 5.707.796 ; 6.255 ; 36.953.181 ; 46.501 ; 85.849.424 ;
113;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 83 ; 2.113.830 ; 184 ; 5.937.388 ; 6.383 ; 4.543.748 ; 4.706 ; 27.726.411 ; 11.356 ; 40.321.377 ; 1.784 ; 34.719.392 ; 266 ; 7.572.441 ; 2.050 ; 42.291.833 ; 13.406 ; 82.613.210 ;
114;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 11 ; 922.067 ; 177 ; 5.621.821 ; 574 ; 15.882.234 ; 1.251 ; 17.442.264 ; 2.013 ; 39.868.386 ; 775 ; 22.759.394 ; 508 ; 16.519.484 ; 1.283 ; 39.278.878 ; 3.296 ; 79.147.264 ;
115;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 5 ; 45 ; 35.531.249 ; 48 ; 35.531.254 ; 16 ; 35.521.000 ; -   ; -   ; 16 ; 35.521.000 ; 64 ; 71.052.254 ;
116;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 3 ; 3.369 ; 50 ; 19.308.837 ; 24 ; 24.900.200 ; 77 ; 44.212.406 ; 13 ; 14.759.500 ; 47 ; 9.144.190 ; 60 ; 23.903.690 ; 137 ; 68.116.096 ;
117;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 1 ; 79.940 ; 30 ; 1.028.955 ; 389 ; 3.133.903 ; 2.369 ; 29.743.442 ; 2.789 ; 33.986.240 ; 40 ; 28.541.699 ; 14 ; 1.545.806 ; 54 ; 30.087.505 ; 2.843 ; 64.073.745 ;
118;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 7 ; 9.295.400 ; 23 ; 12.357.006 ; 4.634 ; 2.976.052 ; 224 ; 991.671 ; 4.888 ; 25.620.129 ; 25 ; 16.223.794 ; 56 ; 14.535.222 ; 81 ; 30.759.016 ; 4.969 ; 56.379.145 ;
119;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 202 ; 304.110 ; 711 ; 27.819.961 ; 913 ; 28.124.071 ; 34 ; 27.382.924 ; -   ; -   ; 34 ; 27.382.924 ; 947 ; 55.506.995 ;
120;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 270 ; 9 ; 8.913 ; 12 ; 9.183 ; 47 ; 27.141.809 ; 73 ; 27.151.017 ; 120 ; 54.292.826 ; 132 ; 54.302.009 ;
121;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 22 ; 472.830 ; 383 ; 12.264.467 ; 746 ; 3.173.674 ; 3.721 ; 13.468.232 ; 4.872 ; 29.379.203 ; 1.201 ; 22.992.123 ; 10 ; 882.095 ; 1.211 ; 23.874.218 ; 6.083 ; 53.253.421 ;
122;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 1 ; 197.259 ; 325 ; 12.461.372 ; 57 ; 4.604.341 ; 436 ; 9.872.912 ; 819 ; 27.135.884 ; 112 ; 19.376.173 ; 21 ; 1.658.899 ; 133 ; 21.035.072 ; 952 ; 48.170.956 ;
123;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 74 ; 397.224 ; 326 ; 5.419.726 ; 10.235 ; 6.061.872 ; 12.592 ; 16.630.203 ; 23.227 ; 28.509.025 ; 1.434 ; 17.023.701 ; 125 ; 1.439.195 ; 1.559 ; 18.462.896 ; 24.786 ; 46.971.921 ;
124;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 5 ; 132.166 ; 224 ; 5.258.774 ; 22.480 ; 12.486.084 ; 26.708 ; 15.242.309 ; 49.417 ; 33.119.333 ; 1.082 ; 9.738.113 ; 182 ; 2.010.388 ; 1.264 ; 11.748.501 ; 50.681 ; 44.867.834 ;
125;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 3 ; 48.458 ; 474 ; 8.107.420 ; 2.132 ; 1.763.971 ; 4.132 ; 12.369.946 ; 6.741 ; 22.289.795 ; 1.906 ; 19.625.225 ; 94 ; 975.169 ; 2.000 ; 20.600.394 ; 8.741 ; 42.890.189 ;
126;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 27 ; 429.257 ; 505 ; 10.957.058 ; 1.814 ; 5.377.786 ; 4.374 ; 4.566.335 ; 6.720 ; 21.330.436 ; 1.349 ; 15.496.224 ; 230 ; 5.778.856 ; 1.579 ; 21.275.080 ; 8.299 ; 42.605.516 ;
127;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 24 ; 556.038 ; 29 ; 1.105.457 ; 2.329 ; 1.911.334 ; 6.208 ; 6.352.113 ; 8.590 ; 9.924.942 ; 907 ; 17.266.669 ; 87 ; 12.588.604 ; 994 ; 29.855.273 ; 9.584 ; 39.780.215 ;
128;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 438 ; 11.240.381 ; 287 ; 2.384.324 ; 90 ; 3.696.254 ; 156 ; 1.563.267 ; 971 ; 18.884.226 ; 300 ; 3.918.583 ; 512 ; 14.933.595 ; 812 ; 18.852.178 ; 1.783 ; 37.736.404 ;
129;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 189 ; 13.609.697 ; 22 ; 1.140.870 ; 141 ; 2.843.647 ; 244 ; 825.014 ; 596 ; 18.419.228 ; 12 ; 1.053.700 ; 104 ; 15.537.842 ; 116 ; 16.591.542 ; 712 ; 35.010.770 ;
130;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; 2 ; 3.037 ; 62 ; 299.451 ; 2.389 ; 15.108.664 ; 2.453 ; 15.411.152 ; 2.081 ; 15.237.073 ; 68 ; 424.774 ; 2.149 ; 15.661.847 ; 4.602 ; 31.072.999 ;
