Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Fevereiro/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
58;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 36 ; 1.286.835 ; 418 ; 14.085.946 ; 259 ; 41.928.367 ; 537 ; 26.529.982 ; 1.250 ; 83.831.130 ; 217 ; 36.854.298 ; 79 ; 39.422.815 ; 296 ; 76.277.113 ; 1.546 ; 160.108.243 ;
59;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 122 ; 2.921.095 ; 855 ; 23.587.800 ; 1.387 ; 12.067.044 ; 2.080 ; 21.734.026 ; 4.444 ; 60.309.965 ; 584 ; 62.736.143 ; 164 ; 32.412.284 ; 748 ; 95.148.427 ; 5.192 ; 155.458.392 ;
60;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 5 ; 8.737.057 ; 45 ; 12.024.514 ; 23 ; 55.630.880 ; 64 ; 9.670.799 ; 137 ; 86.063.250 ; 2 ; 10.000.000 ; 1 ; 55.000.000 ; 3 ; 65.000.000 ; 140 ; 151.063.250 ;
61;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 28 ; 35.753.382 ; -   ; -   ; 39 ; 5.667.710 ; 1 ; 30.738 ; 68 ; 41.451.830 ; -   ; -   ; 2 ; 103.031.000 ; 2 ; 103.031.000 ; 70 ; 144.482.830 ;
62;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 975 ; 255.365 ; 26.248 ; 7.003.517 ; 143.354 ; 49.238.250 ; 148.961 ; 38.543.677 ; 319.538 ; 95.040.809 ; 33 ; 2.663.976 ; 33 ; 5.970.770 ; 66 ; 8.634.746 ; 319.604 ; 103.675.555 ;
63;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 200 ; 44.935.737 ; 222 ; 18.911.951 ; 27 ; 6.704.626 ; 149 ; 9.969.920 ; 598 ; 80.522.234 ; 7 ; 900.122 ; 5 ; 20.000.520 ; 12 ; 20.900.642 ; 610 ; 101.422.876 ;
64;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 30 ; 1.549.855 ; 214 ; 3.625.844 ; 266 ; 14.525.407 ; 2.717 ; 28.399.439 ; 3.227 ; 48.100.545 ; 631 ; 33.682.182 ; 108 ; 17.535.687 ; 739 ; 51.217.869 ; 3.966 ; 99.318.414 ;
65;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 134 ; 6.072.588 ; 816 ; 28.041.001 ; 533 ; 8.587.236 ; 719 ; 6.551.266 ; 2.202 ; 49.252.091 ; 468 ; 29.394.305 ; 95 ; 9.518.057 ; 563 ; 38.912.362 ; 2.765 ; 88.164.453 ;
66;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 2 ; 219.807 ; 10 ; 2.118.324 ; 19 ; 20.175.890 ; 31 ; 22.514.021 ; 20 ; 41.532.520 ; 13 ; 23.548.529 ; 33 ; 65.081.049 ; 64 ; 87.595.070 ;
67;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO CÂMBIO - PRUDENCIAL; 87 ; 1.554.701 ; 760 ; 15.880.206 ; 8.161 ; 11.725.879 ; 12.028 ; 18.911.950 ; 21.036 ; 48.072.736 ; 1.884 ; 30.379.888 ; 243 ; 8.953.667 ; 2.127 ; 39.333.555 ; 23.163 ; 87.406.291 ;
68;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 288 ; 23.201.943 ; 505 ; 16.030.698 ; 249 ; 6.632.405 ; 107 ; 18.446.627 ; 1.149 ; 64.311.673 ; 5 ; 8.832.830 ; 3 ; 10.000.000 ; 8 ; 18.832.830 ; 1.157 ; 83.144.503 ;
69;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 3 ; 5.043.875 ; 1 ; 44.520 ; 6 ; 16.825.092 ; 107 ; 40.052.215 ; 117 ; 61.965.702 ; 3 ; 20.000.000 ; -   ; -   ; 3 ; 20.000.000 ; 120 ; 81.965.702 ;
70;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 134 ; 2.753.863 ; 1.092 ; 22.952.031 ; 306 ; 6.135.112 ; 784 ; 9.537.233 ; 2.316 ; 41.378.239 ; 366 ; 28.741.837 ; 37 ; 5.079.031 ; 403 ; 33.820.868 ; 2.719 ; 75.199.107 ;
71;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 46 ; 805.841 ; 510 ; 9.967.847 ; 329 ; 11.592.833 ; 732 ; 11.836.947 ; 1.617 ; 34.203.468 ; 1.135 ; 21.381.246 ; 288 ; 11.981.407 ; 1.423 ; 33.362.653 ; 3.040 ; 67.566.121 ;
72;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 171 ; 3.218.996 ; 373 ; 10.489.532 ; 4.614 ; 15.824.655 ; 9.788 ; 16.710.980 ; 14.946 ; 46.244.163 ; 398 ; 14.503.624 ; 99 ; 6.380.783 ; 497 ; 20.884.407 ; 15.443 ; 67.128.570 ;
73;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 72 ; 1.725.059 ; 647 ; 23.127.008 ; 235 ; 3.006.280 ; 527 ; 6.287.445 ; 1.481 ; 34.145.792 ; 828 ; 28.625.857 ; 185 ; 4.010.156 ; 1.013 ; 32.636.013 ; 2.494 ; 66.781.805 ;
74;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 6 ; 113.703 ; 27 ; 393.749 ; 1.498 ; 962.007 ; 1.514 ; 30.815.384 ; 3.045 ; 32.284.843 ; 883 ; 31.965.243 ; 47 ; 1.842.478 ; 930 ; 33.807.721 ; 3.975 ; 66.092.564 ;
75;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; 1 ; 1.738 ; 65 ; 87.011 ; 36.784 ; 13.332.191 ; 33.578 ; 25.337.405 ; 70.428 ; 38.758.345 ; 2.243 ; 16.701.381 ; 1.409 ; 4.575.394 ; 3.652 ; 21.276.775 ; 74.080 ; 60.035.120 ;
76;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 14 ; 1.127.139 ; 52 ; 4.508.276 ; 75 ; 4.462.315 ; 62 ; 4.087.532 ; 203 ; 14.185.262 ; 28 ; 19.167.817 ; 20 ; 21.615.000 ; 48 ; 40.782.817 ; 251 ; 54.968.079 ;
77;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 22 ; 3.762.500 ; 100 ; 8.177.106 ; 26 ; 1.998.498 ; 110 ; 3.162.186 ; 258 ; 17.100.290 ; 137 ; 20.015.095 ; 46 ; 14.440.140 ; 183 ; 34.455.235 ; 441 ; 51.555.525 ;
78;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 5 ; 100.664 ; 437 ; 23.485.726 ; 27 ; 338.147 ; 49 ; 1.334.421 ; 518 ; 25.258.958 ; 440 ; 25.000.158 ; 35 ; 618.820 ; 475 ; 25.618.978 ; 993 ; 50.877.936 ;
79;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 33 ; 16.116.837 ; 12 ; 4.117.813 ; 3 ; 30.979 ; 36 ; 463.334 ; 84 ; 20.728.963 ; 13 ; 12.543.834 ; 19 ; 17.391.903 ; 32 ; 29.935.737 ; 116 ; 50.664.700 ;
80;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 67 ; 964.626 ; 257 ; 1.432.514 ; 16.175 ; 12.960.368 ; 27.275 ; 19.422.404 ; 43.774 ; 34.779.912 ; 519 ; 10.491.087 ; 50 ; 3.604.115 ; 569 ; 14.095.202 ; 44.343 ; 48.875.114 ;
81;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 12 ; 11.033.735 ; 40 ; 1.710.954 ; 34 ; 65.621 ; 156 ; 7.307.184 ; 242 ; 20.117.494 ; 42 ; 13.873.147 ; 15 ; 11.126.738 ; 57 ; 24.999.885 ; 299 ; 45.117.379 ;
82;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 27 ; 313.847 ; 406 ; 12.848.993 ; 147 ; 2.899.432 ; 541 ; 6.637.343 ; 1.121 ; 22.699.615 ; 579 ; 18.031.830 ; 154 ; 1.758.794 ; 733 ; 19.790.624 ; 1.854 ; 42.490.239 ;
83;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 26 ; 475.755 ; 629 ; 15.746.271 ; 48 ; 534.488 ; 111 ; 2.981.374 ; 814 ; 19.737.888 ; 600 ; 18.791.711 ; 84 ; 1.185.698 ; 684 ; 19.977.409 ; 1.498 ; 39.715.297 ;
84;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 22 ; 941.415 ; 3 ; 2.103.714 ; 35 ; 4.893.740 ; 61 ; 12.486.520 ; 121 ; 20.425.389 ; 13 ; 14.088.420 ; 9 ; 4.833.000 ; 22 ; 18.921.420 ; 143 ; 39.346.809 ;
85;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 3 ; 37.511 ; 29 ; 6.823.344 ; 74 ; 5.617.097 ; 140 ; 6.215.740 ; 246 ; 18.693.692 ; 40 ; 11.619.750 ; 22 ; 4.284.928 ; 62 ; 15.904.678 ; 308 ; 34.598.370 ;
86;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 1 ; 62.719 ; 90 ; 2.963.858 ; 3.390 ; 2.287.366 ; 2.874 ; 6.482.504 ; 6.355 ; 11.796.447 ; 519 ; 14.630.125 ; 61 ; 7.693.539 ; 580 ; 22.323.664 ; 6.935 ; 34.120.111 ;
87;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 87 ; 7.076.607 ; 232 ; 6.056.255 ; 1.563 ; 1.991.601 ; 1.330 ; 4.784.733 ; 3.212 ; 19.909.196 ; 319 ; 7.263.684 ; 74 ; 5.492.289 ; 393 ; 12.755.973 ; 3.605 ; 32.665.169 ;
88;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 19 ; 301.950 ; 175 ; 7.613.288 ; 61 ; 2.157.585 ; 267 ; 2.980.713 ; 522 ; 13.053.536 ; 274 ; 10.450.950 ; 45 ; 2.322.303 ; 319 ; 12.773.253 ; 841 ; 25.826.789 ;
89;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 8 ; 364.480 ; 18 ; 375.867 ; 2 ; 124.547 ; 32 ; 11.300.204 ; 60 ; 12.165.098 ; 7 ; 12.380.324 ; -   ; -   ; 7 ; 12.380.324 ; 67 ; 24.545.422 ;
90;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 968 ; 385.983 ; 714 ; 420.162 ; 1.682 ; 806.145 ; 48 ; 10.295.225 ; 40 ; 10.270.031 ; 88 ; 20.565.256 ; 1.770 ; 21.371.401 ;
91;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 2 ; 5.840 ; 11 ; 132.044 ; 2.822 ; 1.326.777 ; 1.554 ; 2.207.619 ; 4.389 ; 3.672.280 ; 327 ; 9.008.128 ; 61 ; 8.000.529 ; 388 ; 17.008.657 ; 4.777 ; 20.680.937 ;
92;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 7 ; 1.408.696 ; 15 ; 9.737.432 ; 22 ; 11.146.128 ; 6 ; 9.000.000 ; 1 ; 500.000 ; 7 ; 9.500.000 ; 29 ; 20.646.128 ;
93;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 6 ; 50.022 ; 1.483 ; 734.911 ; 1.349 ; 1.817.447 ; 2.838 ; 2.602.380 ; 253 ; 9.092.725 ; 76 ; 7.964.375 ; 329 ; 17.057.100 ; 3.167 ; 19.659.480 ;
94;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 34 ; 891.928 ; 143 ; 3.850.387 ; 4.680 ; 1.912.699 ; 4.073 ; 4.084.807 ; 8.930 ; 10.739.821 ; 328 ; 5.736.366 ; 44 ; 936.592 ; 372 ; 6.672.958 ; 9.302 ; 17.412.779 ;
95;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 2 ; 695.866 ; 8 ; 4.607.599 ; 9 ; 166.812 ; 87 ; 1.430.728 ; 106 ; 6.901.005 ; 5 ; 5.063.335 ; 5 ; 5.077.602 ; 10 ; 10.140.937 ; 116 ; 17.041.942 ;
96;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 6.467.942 ; 16 ; 1.367.457 ; 19 ; 7.835.399 ; 10 ; 1.368.554 ; 2 ; 6.459.000 ; 12 ; 7.827.554 ; 31 ; 15.662.953 ;
97;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 13 ; 1.018.858 ; 45 ; 341.054 ; 4.085 ; 1.430.025 ; 3.819 ; 5.331.186 ; 7.962 ; 8.121.123 ; 643 ; 5.289.268 ; 60 ; 2.236.949 ; 703 ; 7.526.217 ; 8.665 ; 15.647.340 ;
98;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 45 ; 771.731 ; 148 ; 2.402.415 ; 3.768 ; 2.534.935 ; 3.248 ; 3.159.428 ; 7.209 ; 8.868.509 ; 499 ; 4.451.734 ; 168 ; 2.207.040 ; 667 ; 6.658.774 ; 7.876 ; 15.527.283 ;
99;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 23 ; 336.448 ; 23 ; 4.520.926 ; 113 ; 3.204.364 ; 159 ; 8.061.738 ; 19 ; 3.000.934 ; 7 ; 3.699.890 ; 26 ; 6.700.824 ; 185 ; 14.762.562 ;
100;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 50 ; 1.674.821 ; 126 ; 7.123.796 ; 176 ; 8.798.617 ; 67 ; 5.527.674 ; 32 ; 370.821 ; 99 ; 5.898.495 ; 275 ; 14.697.112 ;
101;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 1 ; 5.282.160 ; 1 ; 31.843 ; 51 ; 1.643.678 ; 39 ; 764.066 ; 92 ; 7.721.747 ; -   ; -   ; 2 ; 6.500.000 ; 2 ; 6.500.000 ; 94 ; 14.221.747 ;
102;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 1 ; 11.655 ; 142 ; 3.662.228 ; 224 ; 1.128.390 ; 549 ; 3.084.089 ; 916 ; 7.886.362 ; 172 ; 5.870.187 ; 9 ; 266.551 ; 181 ; 6.136.738 ; 1.097 ; 14.023.100 ;
103;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 17.463 ; 4.450.906 ; 9.868 ; 5.622.251 ; 27.331 ; 10.073.157 ; 141 ; 1.864.971 ; 6 ; 680.914 ; 147 ; 2.545.885 ; 27.478 ; 12.619.042 ;
104;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; 59 ; 1.217.818 ; 6 ; 971.140 ; 72 ; 3.064.450 ; 137 ; 5.253.408 ; 94 ; 4.860.205 ; 19 ; 1.554.927 ; 113 ; 6.415.132 ; 250 ; 11.668.540 ;
105;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 5 ; 835.500 ; 493 ; 441.275 ; 30 ; 1.986.938 ; 528 ; 3.263.713 ; 7 ; 4.991.497 ; 12 ; 2.668.590 ; 19 ; 7.660.087 ; 547 ; 10.923.800 ;
106;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 5 ; 152.807 ; 42 ; 2.283.825 ; 100 ; 1.846.606 ; 103 ; 1.769.115 ; 250 ; 6.052.353 ; 25 ; 3.157.195 ; 9 ; 1.142.098 ; 34 ; 4.299.293 ; 284 ; 10.351.646 ;
107;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 1 ; 51.200 ; 2 ; 37.439 ; 275 ; 171.517 ; 627 ; 715.303 ; 905 ; 975.459 ; 119 ; 4.744.310 ; 22 ; 4.226.412 ; 141 ; 8.970.722 ; 1.046 ; 9.946.181 ;
108;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 50 ; 202.565 ; 55 ; 918.299 ; 329 ; 4.068.049 ; 277 ; 1.258.383 ; 711 ; 6.447.296 ; 45 ; 352.537 ; 25 ; 2.436.231 ; 70 ; 2.788.768 ; 781 ; 9.236.064 ;
109;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 2 ; 13.841 ; 58 ; 2.306.858 ; 18 ; 283.167 ; 288 ; 1.661.271 ; 366 ; 4.265.137 ; 146 ; 4.132.892 ; 2 ; 345.396 ; 148 ; 4.478.288 ; 514 ; 8.743.425 ;
110;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 107.987 ; 8 ; 7.900.739 ; 10 ; 8.008.726 ; -   ; -   ; -   ; -   ; -   ; -   ; 10 ; 8.008.726 ;
111;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 19 ; 260.908 ; 66 ; 661.874 ; 1.200 ; 503.562 ; 1.927 ; 2.826.173 ; 3.212 ; 4.252.517 ; 500 ; 3.143.952 ; 51 ; 422.757 ; 551 ; 3.566.709 ; 3.763 ; 7.819.226 ;
112;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 5 ; 29.527 ; 5.702 ; 2.771.298 ; 5.374 ; 3.765.634 ; 11.081 ; 6.566.459 ; 648 ; 1.053.301 ; 6 ; 5.146 ; 654 ; 1.058.447 ; 11.735 ; 7.624.906 ;
113;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; -   ; -   ; 2 ; 45.119 ; 3 ; 250.767 ; 17 ; 1.425.125 ; 22 ; 1.721.011 ; 1 ; 1.000.000 ; 1 ; 4.500.000 ; 2 ; 5.500.000 ; 24 ; 7.221.011 ;
114;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 412.192 ; 19 ; 3.672.832 ; 20 ; 4.085.024 ; 7 ; 3.052.340 ; -   ; -   ; 7 ; 3.052.340 ; 27 ; 7.137.364 ;
115;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 14 ; 154.655 ; 63 ; 826.752 ; 99 ; 799.667 ; 196 ; 1.703.345 ; 372 ; 3.484.419 ; 215 ; 2.538.077 ; 67 ; 954.798 ; 282 ; 3.492.875 ; 654 ; 6.977.294 ;
116;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 2 ; 31.490 ; 4 ; 159.214 ; 46 ; 705.183 ; 219 ; 2.902.783 ; 271 ; 3.798.670 ; 13 ; 2.734.986 ; 7 ; 241.014 ; 20 ; 2.976.000 ; 291 ; 6.774.670 ;
117;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 4 ; 34.649 ; 38 ; 628.091 ; 1.166 ; 566.507 ; 1.424 ; 2.550.579 ; 2.632 ; 3.779.826 ; 181 ; 2.587.860 ; 4 ; 20.257 ; 185 ; 2.608.117 ; 2.817 ; 6.387.943 ;
118;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; -   ; -   ; 26 ; 514.986 ; 3.354 ; 2.307.587 ; 2.487 ; 1.519.525 ; 5.867 ; 4.342.098 ; 88 ; 798.151 ; 95 ; 1.085.407 ; 183 ; 1.883.558 ; 6.050 ; 6.225.656 ;
119;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 8 ; 411.392 ; 7 ; 100.559 ; 55 ; 1.929.274 ; 43 ; 550.863 ; 113 ; 2.992.088 ; 37 ; 588.847 ; 54 ; 2.278.093 ; 91 ; 2.866.940 ; 204 ; 5.859.028 ;
120;27.842.177;BPY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;BPY CCTVM - PRUDENCIAL; 5 ; 146.177 ; 28 ; 645.590 ; 41 ; 587.048 ; 155 ; 1.580.779 ; 229 ; 2.959.594 ; 83 ; 2.152.339 ; 41 ; 677.547 ; 124 ; 2.829.886 ; 353 ; 5.789.480 ;
121;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; -   ; -   ; 16 ; 176.759 ; 45 ; 835.249 ; 85 ; 1.830.292 ; 146 ; 2.842.300 ; 82 ; 1.936.113 ; 37 ; 764.327 ; 119 ; 2.700.440 ; 265 ; 5.542.740 ;
122;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 3 ; 34.612 ; 62 ; 1.054.225 ; 216 ; 697.154 ; 446 ; 782.510 ; 727 ; 2.568.501 ; 135 ; 1.812.235 ; 30 ; 702.239 ; 165 ; 2.514.474 ; 892 ; 5.082.975 ;
123;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 1 ; 4.700 ; 13 ; 995.462 ; 48 ; 868.833 ; 18 ; 525.786 ; 80 ; 2.394.781 ; 55 ; 1.592.111 ; 67 ; 944.360 ; 122 ; 2.536.471 ; 202 ; 4.931.252 ;
124;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 8.617 ; 2.190.510 ; 2.968 ; 748.583 ; 11.585 ; 2.939.093 ; -   ; -   ; 140 ; 1.423.998 ; 140 ; 1.423.998 ; 11.725 ; 4.363.091 ;
125;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; -   ; -   ; 52 ; 967.729 ; 235 ; 194.830 ; 392 ; 734.017 ; 679 ; 1.896.576 ; 155 ; 1.696.207 ; 15 ; 186.900 ; 170 ; 1.883.107 ; 849 ; 3.779.683 ;
126;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 3 ; 75.329 ; 24 ; 765.489 ; 13 ; 234.548 ; 30 ; 674.432 ; 70 ; 1.749.798 ; 44 ; 1.381.410 ; 6 ; 251.362 ; 50 ; 1.632.772 ; 120 ; 3.382.570 ;
127;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 3 ; 39.619 ; 210 ; 1.486.964 ; 213 ; 1.526.583 ; 183 ; 1.467.497 ; 2 ; 20.153 ; 185 ; 1.487.650 ; 398 ; 3.014.233 ;
128;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; -   ; -   ; 6 ; 135.829 ; 721 ; 845.819 ; 521 ; 671.106 ; 1.248 ; 1.652.754 ; 20 ; 643.643 ; 14 ; 702.449 ; 34 ; 1.346.092 ; 1.282 ; 2.998.846 ;
129;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; 6 ; 126.537 ; 22 ; 505.253 ; 2 ; 5.686 ; 101 ; 823.991 ; 131 ; 1.461.467 ; 36 ; 1.277.133 ; 9 ; 96.225 ; 45 ; 1.373.358 ; 176 ; 2.834.825 ;
130;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 13.503 ; 2 ; 13.503 ; 1 ; 13.500 ; 2 ; 2.360.554 ; 3 ; 2.374.054 ; 5 ; 2.387.557 ;
131;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 2 ; 25.812 ; 18 ; 462.912 ; 13 ; 110.503 ; 79 ; 530.815 ; 112 ; 1.130.042 ; 89 ; 993.152 ; 9 ; 135.740 ; 98 ; 1.128.892 ; 210 ; 2.258.934 ;
