Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em Maio/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
54;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 1.038 ; 67.239.650 ; 1.632 ; 58.754.853 ; 1.163 ; 21.746.590 ; 538 ; 60.172.840 ; 4.371 ; 207.913.933 ; 9 ; 45.054.560 ; 7 ; 22.078.464 ; 16 ; 67.133.024 ; 4.387 ; 275.046.957 ;
55;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 151 ; 74.745.714 ; 82 ; 53.277.073 ; 233 ; 128.022.787 ; 46 ; 53.028.121 ; 70 ; 74.410.632 ; 116 ; 127.438.753 ; 349 ; 255.461.540 ;
56;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 63 ; 2.981.568 ; 292 ; 897.682 ; 87.438 ; 106.349.625 ; 234.799 ; 76.160.174 ; 322.592 ; 186.389.049 ; 14 ; 14.112.579 ; 7 ; 47.454.618 ; 21 ; 61.567.197 ; 322.613 ; 247.956.246 ;
57;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 18 ; 111.097.289 ; -   ; -   ; 8 ; 7.200.034 ; 63 ; 1.543.359 ; 89 ; 119.840.682 ; 1 ; 680.169 ; 16 ; 122.925.859 ; 17 ; 123.606.028 ; 106 ; 243.446.710 ;
58;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; -   ; -   ; 28 ; 1.377.152 ; 27 ; 86.646.677 ; 35 ; 104.172.989 ; 90 ; 192.196.818 ; 12 ; 30.380.830 ; 4 ; 11.097.895 ; 16 ; 41.478.725 ; 106 ; 233.675.543 ;
59;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;ADVANCED CC LTDA - PRUDENCIAL; 188 ; 3.941.806 ; 2.697 ; 48.845.435 ; 1.814 ; 34.934.817 ; 2.845 ; 44.180.090 ; 7.544 ; 131.902.148 ; 416 ; 72.005.382 ; 67 ; 17.274.353 ; 483 ; 89.279.735 ; 8.027 ; 221.181.883 ;
60;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 32 ; 1.587.398 ; 795 ; 42.089.727 ; 244 ; 27.509.790 ; 453 ; 30.404.968 ; 1.524 ; 101.591.883 ; 332 ; 69.501.720 ; 79 ; 26.250.393 ; 411 ; 95.752.113 ; 1.935 ; 197.343.996 ;
61;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 5 ; 20.800.000 ; 98 ; 11.560.233 ; 25 ; 9.587.645 ; 77 ; 19.718.480 ; 205 ; 61.666.358 ; 10 ; 109.086.094 ; 2 ; 86.098 ; 12 ; 109.172.192 ; 217 ; 170.838.550 ;
62;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 122 ; 2.816.933 ; 942 ; 24.958.435 ; 1.173 ; 10.679.705 ; 2.214 ; 18.011.850 ; 4.451 ; 56.466.923 ; 604 ; 61.102.522 ; 158 ; 31.240.562 ; 762 ; 92.343.084 ; 5.213 ; 148.810.007 ;
63;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO CÂMBIO - PRUDENCIAL; 98 ; 2.769.561 ; 1.019 ; 20.280.081 ; 4.997 ; 33.220.559 ; 10.724 ; 18.738.629 ; 16.838 ; 75.008.830 ; 1.810 ; 34.371.517 ; 273 ; 31.688.320 ; 2.083 ; 66.059.837 ; 18.921 ; 141.068.667 ;
64;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 9 ; 38.000.000 ; 7 ; 2.126.648 ; 8 ; 694.066 ; 15 ; 7.666.950 ; 39 ; 48.487.664 ; 15 ; 33.851.867 ; 20 ; 56.356.148 ; 35 ; 90.208.015 ; 74 ; 138.695.679 ;
65;33.987.793;BANCO DE INVESTIMENTOS UBS (BRASIL) S.A.;UBS (BRASIL) - PRUDENCIAL; -   ; -   ; -   ; -   ; 67 ; 76.925.246 ; 95 ; 30.030.794 ; 162 ; 106.956.040 ; 1 ; 1.802 ; 2 ; 30.001.817 ; 3 ; 30.003.619 ; 165 ; 136.959.659 ;
66;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 9 ; 12.812.187 ; 2 ; 3.433.940 ; 14 ; 273.113 ; 78 ; 36.876.918 ; 103 ; 53.396.158 ; 15 ; 47.257.487 ; 13 ; 12.284.649 ; 28 ; 59.542.136 ; 131 ; 112.938.294 ;
67;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 1.012 ; 256.669 ; 28.954 ; 7.109.389 ; 149.603 ; 53.587.480 ; 164.940 ; 40.548.313 ; 344.509 ; 101.501.851 ; 30 ; 2.229.073 ; 43 ; 8.829.666 ; 73 ; 11.058.739 ; 344.582 ; 112.560.590 ;
68;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 22 ; 5.523.699 ; 70 ; 5.207.239 ; 22 ; 1.309.376 ; 56 ; 1.828.031 ; 170 ; 13.868.345 ; 86 ; 47.793.429 ; 53 ; 47.598.545 ; 139 ; 95.391.974 ; 309 ; 109.260.319 ;
69;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 32 ; 2.921.727 ; 193 ; 2.865.888 ; 245 ; 5.944.903 ; 2.427 ; 19.222.840 ; 2.897 ; 30.955.358 ; 686 ; 41.415.381 ; 119 ; 28.808.450 ; 805 ; 70.223.831 ; 3.702 ; 101.179.189 ;
70;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 155 ; 5.619.782 ; 1.024 ; 32.329.688 ; 520 ; 6.947.828 ; 746 ; 7.588.026 ; 2.445 ; 52.485.324 ; 688 ; 35.227.187 ; 84 ; 7.903.100 ; 772 ; 43.130.287 ; 3.217 ; 95.615.611 ;
71;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 3 ; 716.448 ; 44 ; 5.107.155 ; 78 ; 16.885.625 ; 77 ; 2.238.164 ; 202 ; 24.947.392 ; 23 ; 24.119.294 ; 34 ; 43.000.000 ; 57 ; 67.119.294 ; 259 ; 92.066.686 ;
72;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 2 ; 15.178 ; 22 ; 9.463.974 ; 71 ; 8.935.534 ; 135 ; 27.976.713 ; 230 ; 46.391.399 ; 27 ; 36.317.868 ; 17 ; 7.806.723 ; 44 ; 44.124.591 ; 274 ; 90.515.990 ;
73;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 350 ; 27.411.820 ; 677 ; 20.432.009 ; 313 ; 7.791.848 ; 133 ; 16.709.564 ; 1.473 ; 72.345.241 ; 5 ; 11.907.840 ; 1 ; 3.000.000 ; 6 ; 14.907.840 ; 1.479 ; 87.253.081 ;
74;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 141 ; 2.774.683 ; 1.223 ; 25.935.447 ; 374 ; 8.454.210 ; 688 ; 8.282.120 ; 2.426 ; 45.446.460 ; 369 ; 28.563.956 ; 32 ; 5.674.447 ; 401 ; 34.238.403 ; 2.827 ; 79.684.863 ;
75;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 84 ; 1.136.207 ; 780 ; 15.051.949 ; 361 ; 13.212.471 ; 703 ; 11.603.801 ; 1.928 ; 41.004.428 ; 1.343 ; 24.401.010 ; 336 ; 12.094.502 ; 1.679 ; 36.495.512 ; 3.607 ; 77.499.940 ;
76;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 61 ; 1.224.634 ; 828 ; 27.376.084 ; 227 ; 2.485.680 ; 504 ; 6.211.945 ; 1.620 ; 37.298.343 ; 958 ; 32.938.359 ; 165 ; 3.008.202 ; 1.123 ; 35.946.561 ; 2.743 ; 73.244.904 ;
77;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; 2 ; 1.456 ; 110 ; 108.766 ; 31.174 ; 12.763.678 ; 41.475 ; 30.541.682 ; 72.761 ; 43.415.582 ; 2.516 ; 21.215.287 ; 1.673 ; 3.432.013 ; 4.189 ; 24.647.300 ; 76.950 ; 68.062.882 ;
78;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 226 ; 5.128.690 ; 283 ; 8.682.765 ; 1.888 ; 12.408.256 ; 8.273 ; 12.696.768 ; 10.670 ; 38.916.479 ; 250 ; 12.486.219 ; 74 ; 8.710.819 ; 324 ; 21.197.038 ; 10.994 ; 60.113.517 ;
79;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 1 ; 22.001 ; -   ; -   ; 27 ; 32.667.426 ; 51 ; 9.400.370 ; 79 ; 42.089.797 ; -   ; -   ; 1 ; 10.000.000 ; 1 ; 10.000.000 ; 80 ; 52.089.797 ;
80;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 41 ; 692.526 ; 737 ; 18.529.304 ; 41 ; 572.971 ; 164 ; 2.557.027 ; 983 ; 22.351.828 ; 755 ; 21.730.324 ; 109 ; 1.953.444 ; 864 ; 23.683.768 ; 1.847 ; 46.035.596 ;
81;45.283.173;BBVA BRASIL BANCO DE INVESTIMENTO S.A.;BBVA BRASIL BI S.A. - PRUDENCIAL; 1 ; 20.000.000 ; -   ; -   ; 2 ; 105.378 ; 7 ; 25.707 ; 10 ; 20.131.085 ; 5 ; 126.574 ; 5 ; 20.199.253 ; 10 ; 20.325.827 ; 20 ; 40.456.912 ;
82;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 107 ; 7.002.246 ; 300 ; 8.807.976 ; 833 ; 1.994.553 ; 1.580 ; 6.659.695 ; 2.820 ; 24.464.470 ; 400 ; 10.936.499 ; 70 ; 4.408.951 ; 470 ; 15.345.450 ; 3.290 ; 39.809.920 ;
83;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 35 ; 714.273 ; 431 ; 12.074.061 ; 151 ; 1.851.920 ; 457 ; 4.509.507 ; 1.074 ; 19.149.761 ; 595 ; 15.181.214 ; 145 ; 1.166.176 ; 740 ; 16.347.390 ; 1.814 ; 35.497.151 ;
84;17.354.911;RENDIMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A;RENDIMENTO - PRUDENCIAL; 9 ; 94.344 ; 70 ; 533.878 ; 12.035 ; 6.323.014 ; 30.437 ; 16.373.320 ; 42.551 ; 23.324.556 ; 595 ; 10.806.032 ; 9 ; 286.972 ; 604 ; 11.093.004 ; 43.155 ; 34.417.560 ;
85;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 6 ; 103.820 ; 20 ; 469.019 ; 925 ; 561.917 ; 1.189 ; 15.414.352 ; 2.140 ; 16.549.108 ; 616 ; 16.405.973 ; 39 ; 1.222.036 ; 655 ; 17.628.009 ; 2.795 ; 34.177.117 ;
86;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 16 ; 7.301.212 ; 17 ; 968.785 ; 19 ; 61.741 ; 129 ; 6.977.054 ; 181 ; 15.308.792 ; 32 ; 8.343.119 ; 12 ; 7.955.410 ; 44 ; 16.298.529 ; 225 ; 31.607.321 ;
87;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; 121 ; 3.619.146 ; 26 ; 1.735.332 ; 150 ; 9.456.067 ; 297 ; 14.810.545 ; 197 ; 13.794.650 ; 19 ; 2.446.318 ; 216 ; 16.240.968 ; 513 ; 31.051.513 ;
88;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 28 ; 622.530 ; 175 ; 8.987.723 ; 68 ; 1.200.638 ; 344 ; 2.829.691 ; 615 ; 13.640.582 ; 325 ; 11.606.110 ; 48 ; 1.610.491 ; 373 ; 13.216.601 ; 988 ; 26.857.183 ;
89;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 733 ; 270.193 ; 704 ; 371.417 ; 1.437 ; 641.610 ; 46 ; 11.762.420 ; 43 ; 11.648.595 ; 89 ; 23.411.015 ; 1.526 ; 24.052.625 ;
90;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 1 ; 597 ; 22 ; 177.295 ; 2.010 ; 1.320.706 ; 2.014 ; 2.982.909 ; 4.047 ; 4.481.507 ; 492 ; 9.985.184 ; 58 ; 8.143.558 ; 550 ; 18.128.742 ; 4.597 ; 22.610.249 ;
91;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 25 ; 525.300 ; 210 ; 5.459.612 ; 3.376 ; 1.617.987 ; 4.067 ; 4.647.862 ; 7.678 ; 12.250.761 ; 426 ; 9.101.674 ; 40 ; 922.891 ; 466 ; 10.024.565 ; 8.144 ; 22.275.326 ;
92;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 132 ; 3.457.960 ; 2.768 ; 9.733.509 ; 2.900 ; 13.191.469 ; 120 ; 7.162.128 ; 29 ; 814.865 ; 149 ; 7.976.993 ; 3.049 ; 21.168.462 ;
93;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 11 ; 61.751 ; 1.091 ; 522.202 ; 1.336 ; 1.762.613 ; 2.438 ; 2.346.566 ; 291 ; 9.417.109 ; 67 ; 8.120.026 ; 358 ; 17.537.135 ; 2.796 ; 19.883.701 ;
94;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 44 ; 675.106 ; 182 ; 3.485.100 ; 3.763 ; 2.909.862 ; 4.119 ; 3.555.608 ; 8.108 ; 10.625.676 ; 542 ; 5.984.992 ; 160 ; 2.483.060 ; 702 ; 8.468.052 ; 8.810 ; 19.093.728 ;
95;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 6 ; 2.763.540 ; 570 ; 403.640 ; 34 ; 448.298 ; 610 ; 3.615.478 ; 12 ; 8.388.262 ; 17 ; 5.569.771 ; 29 ; 13.958.033 ; 639 ; 17.573.511 ;
96;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 1 ; 5.000.000 ; 5 ; 1.412.361 ; 42 ; 191.788 ; 43 ; 1.603.871 ; 91 ; 8.208.020 ; 3 ; 4.250.000 ; 1 ; 5.000.000 ; 4 ; 9.250.000 ; 95 ; 17.458.020 ;
97;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 1 ; 11.303 ; 89 ; 2.141.031 ; 1.935 ; 2.292.311 ; 2.285 ; 4.537.317 ; 4.310 ; 8.981.962 ; 545 ; 6.365.673 ; 53 ; 1.973.824 ; 598 ; 8.339.497 ; 4.908 ; 17.321.459 ;
98;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 64 ; 1.573.837 ; 69 ; 1.670.789 ; 115 ; 2.108.672 ; 204 ; 2.257.709 ; 452 ; 7.611.007 ; 207 ; 3.765.116 ; 98 ; 3.551.048 ; 305 ; 7.316.164 ; 757 ; 14.927.171 ;
99;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; -   ; -   ; 212 ; 4.829.911 ; 176 ; 844.498 ; 536 ; 1.900.266 ; 924 ; 7.574.675 ; 183 ; 6.082.089 ; 7 ; 202.615 ; 190 ; 6.284.704 ; 1.114 ; 13.859.379 ;
100;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 11 ; 5.945.672 ; 21 ; 1.051.991 ; 32 ; 6.997.663 ; 2 ; 770.000 ; 4 ; 5.688.000 ; 6 ; 6.458.000 ; 38 ; 13.455.663 ;
101;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 4 ; 137.643 ; 44 ; 2.691.569 ; 86 ; 2.239.317 ; 98 ; 1.606.540 ; 232 ; 6.675.069 ; 27 ; 3.751.139 ; 14 ; 1.825.000 ; 41 ; 5.576.139 ; 273 ; 12.251.208 ;
102;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 46 ; 6.025.042 ; -   ; -   ; 46 ; 6.025.042 ; -   ; -   ; 29 ; 6.021.100 ; 29 ; 6.021.100 ; 75 ; 12.046.142 ;
103;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 3 ; 84.608 ; 4 ; 213.080 ; 243 ; 156.596 ; 724 ; 767.081 ; 974 ; 1.221.365 ; 143 ; 5.687.039 ; 24 ; 4.970.438 ; 167 ; 10.657.477 ; 1.141 ; 11.878.842 ;
104;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 2 ; 809.774 ; 35 ; 681.598 ; 3.874 ; 1.619.676 ; 3.826 ; 3.559.673 ; 7.737 ; 6.670.721 ; 627 ; 3.566.150 ; 43 ; 1.569.805 ; 670 ; 5.135.955 ; 8.407 ; 11.806.676 ;
105;27.842.177;BPY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;BPY CCTVM - PRUDENCIAL; 8 ; 158.099 ; 48 ; 687.990 ; 100 ; 1.721.464 ; 404 ; 2.607.009 ; 560 ; 5.174.562 ; 109 ; 3.151.558 ; 35 ; 1.750.411 ; 144 ; 4.901.969 ; 704 ; 10.076.531 ;
106;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 13.294 ; 2.787.051 ; 9.924 ; 4.757.417 ; 23.218 ; 7.544.468 ; 193 ; 2.404.625 ; 5 ; 20.355 ; 198 ; 2.424.980 ; 23.416 ; 9.969.448 ;
107;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; -   ; -   ; 20 ; 935.328 ; 48 ; 1.912.281 ; 76 ; 1.751.074 ; 144 ; 4.598.683 ; 75 ; 2.629.874 ; 47 ; 1.855.753 ; 122 ; 4.485.627 ; 266 ; 9.084.310 ;
108;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 11 ; 52.308 ; 5.561 ; 2.490.617 ; 6.180 ; 4.207.340 ; 11.752 ; 6.750.265 ; 815 ; 1.830.399 ; 1 ; 2.886 ; 816 ; 1.833.285 ; 12.568 ; 8.583.550 ;
109;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 19 ; 1.357.079 ; 16 ; 573.011 ; 73 ; 1.594.183 ; 40 ; 826.306 ; 148 ; 4.350.579 ; 49 ; 1.334.724 ; 80 ; 2.886.687 ; 129 ; 4.221.411 ; 277 ; 8.571.990 ;
110;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 38 ; 3.368.354 ; 4 ; 53.562 ; 21 ; 194.822 ; 82 ; 504.945 ; 145 ; 4.121.683 ; 1 ; 300.000 ; 18 ; 3.375.000 ; 19 ; 3.675.000 ; 164 ; 7.796.683 ;
111;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 5 ; 539.263 ; 23 ; 7.243.270 ; 28 ; 7.782.533 ; -   ; -   ; -   ; -   ; -   ; -   ; 28 ; 7.782.533 ;
112;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 79 ; 355.618 ; 63 ; 726.326 ; 286 ; 2.792.997 ; 278 ; 1.424.777 ; 706 ; 5.299.718 ; 41 ; 615.167 ; 32 ; 1.591.917 ; 73 ; 2.207.084 ; 779 ; 7.506.802 ;
113;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 6 ; 145.182 ; 84 ; 2.258.475 ; 37 ; 826.579 ; 32 ; 298.366 ; 159 ; 3.528.602 ; 121 ; 2.620.464 ; 46 ; 1.035.385 ; 167 ; 3.655.849 ; 326 ; 7.184.451 ;
114;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; -   ; -   ; 35 ; 1.435.052 ; 2.349 ; 1.354.828 ; 2.936 ; 1.650.919 ; 5.320 ; 4.440.799 ; 128 ; 2.099.377 ; 26 ; 283.269 ; 154 ; 2.382.646 ; 5.474 ; 6.823.445 ;
115;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 11 ; 434.345 ; 17 ; 291.200 ; 1 ; 5.065 ; 14 ; 503.808 ; 43 ; 1.234.418 ; 1 ; 2.500.000 ; 1 ; 3.000.000 ; 2 ; 5.500.000 ; 45 ; 6.734.418 ;
116;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 3 ; 6.815 ; 57 ; 792.610 ; 379 ; 276.156 ; 407 ; 1.295.238 ; 846 ; 2.370.819 ; 116 ; 2.852.603 ; 9 ; 1.035.315 ; 125 ; 3.887.918 ; 971 ; 6.258.737 ;
117;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 11 ; 294.870 ; 47 ; 2.254.188 ; 9 ; 89.529 ; 21 ; 463.567 ; 88 ; 3.102.154 ; 41 ; 2.659.502 ; 8 ; 326.146 ; 49 ; 2.985.648 ; 137 ; 6.087.802 ;
118;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 1 ; 6.439 ; 26 ; 1.015.618 ; 2 ; 123.557 ; 27 ; 1.879.823 ; 56 ; 3.025.437 ; 8 ; 2.944.382 ; 3 ; 30.480 ; 11 ; 2.974.862 ; 67 ; 6.000.299 ;
119;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 16 ; 169.064 ; 43 ; 748.822 ; 1.187 ; 644.735 ; 1.535 ; 1.849.044 ; 2.781 ; 3.411.665 ; 177 ; 2.088.762 ; 23 ; 288.361 ; 200 ; 2.377.123 ; 2.981 ; 5.788.788 ;
120;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; -   ; -   ; 11 ; 664.837 ; 1 ; 6 ; 10 ; 72.745 ; 22 ; 737.588 ; 10 ; 2.620.069 ; 4 ; 1.859.056 ; 14 ; 4.479.125 ; 36 ; 5.216.713 ;
121;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 15 ; 204.424 ; 34 ; 216.239 ; 797 ; 520.831 ; 1.746 ; 1.560.181 ; 2.592 ; 2.501.675 ; 376 ; 1.522.094 ; 61 ; 487.826 ; 437 ; 2.009.920 ; 3.029 ; 4.511.595 ;
122;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 5 ; 100.943 ; 75 ; 1.206.019 ; 251 ; 376.541 ; 501 ; 377.383 ; 832 ; 2.060.886 ; 132 ; 1.476.677 ; 22 ; 403.268 ; 154 ; 1.879.945 ; 986 ; 3.940.831 ;
123;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; -   ; -   ; 59 ; 655.753 ; 189 ; 200.357 ; 360 ; 1.087.932 ; 608 ; 1.944.042 ; 164 ; 1.762.088 ; 19 ; 222.533 ; 183 ; 1.984.621 ; 791 ; 3.928.663 ;
124;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 5 ; 39.168 ; 15 ; 468.834 ; 46 ; 1.202.577 ; 20 ; 225.891 ; 86 ; 1.936.470 ; 47 ; 720.783 ; 53 ; 1.268.801 ; 100 ; 1.989.584 ; 186 ; 3.926.054 ;
125;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 25 ; 1.609.729 ; -   ; -   ; 16 ; 303.080 ; 22 ; 20.920 ; 63 ; 1.933.729 ; -   ; -   ; 11 ; 1.875.000 ; 11 ; 1.875.000 ; 74 ; 3.808.729 ;
126;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 4 ; 98.447 ; 8 ; 1.651.910 ; 4 ; 222.080 ; 16 ; 1.972.437 ; 5 ; 120.387 ; 8 ; 1.451.900 ; 13 ; 1.572.287 ; 29 ; 3.544.724 ;
127;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 3 ; 216.000 ; -   ; -   ; 5 ; 12.590 ; 6 ; 1.658 ; 14 ; 230.248 ; 1 ; 1.500.000 ; 2 ; 1.750.000 ; 3 ; 3.250.000 ; 17 ; 3.480.248 ;
