Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em ABRIL / 2017;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 218 ; 340.186.628 ; 953 ; 208.578.349 ; 630 ; 1.353.688.062 ; 1.355 ; 802.091.543 ; 3.156 ; 2.704.544.582 ; 353 ; 1.761.809.173 ; 364 ; 2.174.141.304 ; 717 ; 3.935.950.477 ; 3.873 ; 6.640.495.059 ;;;;
11;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; 1 ; 288.449 ;;; 145 ; 367.961.259 ; 199 ; 405.879.601 ; 345 ; 774.129.308 ; 138 ; 2.499.515.996 ; 206 ; 2.293.514.249 ; 344 ; 4.793.030.245 ; 689 ; 5.567.159.553 ;;;;
12;60.498.557;BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.; 143 ; 88.354.636 ; 460 ; 52.769.920 ; 471 ; 126.122.415 ; 503 ; 105.650.927 ; 1.577 ; 372.897.896 ; 504 ; 1.791.762.361 ; 407 ; 1.392.050.834 ; 911 ; 3.183.813.195 ; 2.488 ; 3.556.711.092 ;;;;
13;59.588.111;BANCO VOTORANTIM S.A.; 178 ; 432.269.472 ; 877 ; 77.589.270 ; 294 ; 296.477.758 ; 740 ; 502.521.588 ; 2.089 ; 1.308.858.088 ; 347 ; 1.073.843.708 ; 626 ; 1.152.881.302 ; 973 ; 2.226.725.010 ; 3.062 ; 3.535.583.098 ;;;;
14;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 598 ; 1.441.923.886 ; 362 ; 567.020.451 ; 960 ; 2.008.944.337 ; 13 ; 308.967.531 ; 44 ; 1.173.979.269 ; 57 ; 1.482.946.800 ; 1.017 ; 3.491.891.136 ;;;;
15;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 124 ; 338.334.921 ; 524 ; 153.727.275 ; 314 ; 428.292.440 ; 955 ; 381.960.479 ; 1.917 ; 1.302.315.116 ; 79 ; 345.574.720 ; 79 ; 521.774.742 ; 158 ; 867.349.462 ; 2.075 ; 2.169.664.578 ;;;;
16;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 164 ; 632.224.030 ; 138 ; 572.608.290 ; 302 ; 1.204.832.320 ; 18 ; 394.115.682 ; 17 ; 444.000.000 ; 35 ; 838.115.682 ; 337 ; 2.042.948.002 ;;;;
17;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 18 ; 96.716.855 ; 89 ; 78.682.076 ; 75 ; 188.546.909 ; 119 ; 320.054.323 ; 301 ; 684.000.162 ; 190 ; 711.280.529 ; 238 ; 598.561.157 ; 428 ; 1.309.841.686 ; 729 ; 1.993.841.848 ;;;;
18;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 67 ; 36.021.883 ; 66 ; 9.762.960 ; 54 ; 578.260.242 ; 211 ; 352.264.633 ; 398 ; 976.309.718 ; 37 ; 343.869.613 ; 32 ; 596.220.430 ; 69 ; 940.090.043 ; 467 ; 1.916.399.761 ;;;;
19;49.336.860;ING BANK N.V.; 16 ; 128.990.909 ;;; 8 ; 1.013.492 ; 78 ; 46.819.123 ; 102 ; 176.823.524 ; 16 ; 874.701.621 ; 10 ; 640.614.839 ; 26 ; 1.515.316.460 ; 128 ; 1.692.139.984 ;;;;
20;61.820.817;BANCO PAULISTA S.A.; 133 ; 116.993.390 ; 431 ; 24.641.483 ; 704 ; 101.527.476 ; 1.358 ; 148.227.697 ; 2.626 ; 391.390.047 ; 1.549 ; 592.339.543 ; 11.230 ; 640.735.092 ; 12.779 ; 1.233.074.635 ; 15.405 ; 1.624.464.682 ;;;;
21;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 7 ; 58.409.091 ;;; 42 ; 100.824.948 ; 54 ; 24.769.463 ; 103 ; 184.003.502 ; 60 ; 595.926.466 ; 65 ; 725.999.483 ; 125 ; 1.321.925.949 ; 228 ; 1.505.929.451 ;;;;
22;58.160.789;BANCO SAFRA S.A.; 155 ; 220.867.492 ; 753 ; 142.025.089 ; 809 ; 49.238.761 ; 1.956 ; 245.829.670 ; 3.673 ; 657.961.011 ; 189 ; 329.356.736 ; 183 ; 216.017.210 ; 372 ; 545.373.946 ; 4.045 ; 1.203.334.957 ;;;;
23;00.360.305;CAIXA ECONOMICA FEDERAL; 251 ; 148.719.316 ; 170 ; 6.027.002 ; 5.049 ; 40.201.920 ; 1.510 ; 275.017.259 ; 6.980 ; 469.965.497 ; 110 ; 332.132.113 ; 154 ; 250.584.945 ; 264 ; 582.717.059 ; 7.244 ; 1.052.682.555 ;;;;
24;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 59 ; 301.809.236 ; 23 ; 20.254.800 ; 50 ; 64.819.635 ; 201 ; 155.325.975 ; 333 ; 542.209.647 ; 11 ; 199.429.900 ; 12 ; 194.423.415 ; 23 ; 393.853.315 ; 356 ; 936.062.962 ;;;;
25;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 40 ; 106.629.765 ;;; 68 ; 25.334.624 ; 46 ; 457.202.090 ; 154 ; 589.166.479 ; 10 ; 179.193.897 ; 2 ; 1.248.752 ; 12 ; 180.442.649 ; 166 ; 769.609.127 ;;;;
26;13.059.145;BEXS BANCO DE CÂMBIO S/A; 45 ; 226.989.511 ; 100 ; 4.140.935 ; 126 ; 24.498.690 ; 422 ; 94.721.345 ; 693 ; 350.350.481 ; 183 ; 98.861.036 ; 157 ; 252.266.494 ; 340 ; 351.127.531 ; 1.033 ; 701.478.012 ;;;;
27;71.027.866;BANCO BONSUCESSO S.A.; 32 ; 2.669.114 ; 72 ; 5.106.058 ; 119 ; 17.249.693 ; 397 ; 17.747.491 ; 620 ; 42.772.356 ; 220 ; 321.087.240 ; 823 ; 315.209.068 ; 1.043 ; 636.296.308 ; 1.663 ; 679.068.664 ;;;;
28;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 137 ; 12.347.155 ; 880 ; 33.708.409 ; 547 ; 28.221.883 ; 2.161 ; 63.734.479 ; 3.725 ; 138.011.926 ; 948 ; 298.158.256 ; 6.717 ; 241.484.940 ; 7.665 ; 539.643.196 ; 11.390 ; 677.655.122 ;;;;
29;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 172 ; 45.075.769 ; 498 ; 94.630.431 ; 351 ; 128.981.356 ; 502 ; 68.479.459 ; 1.523 ; 337.167.015 ; 56 ; 161.424.353 ; 83 ; 172.920.666 ; 139 ; 334.345.020 ; 1.662 ; 671.512.035 ;;;;
30;68.900.810;BANCO RENDIMENTO S.A.; 31 ; 1.722.079 ; 37 ; 10.707.715 ; 35.054 ; 93.660.012 ; 470 ; 93.215.003 ; 35.592 ; 199.304.809 ; 471 ; 244.973.519 ; 7.908 ; 226.994.728 ; 8.379 ; 471.968.247 ; 43.971 ; 671.273.056 ;;;;
31;78.632.767;BANCO OURINVEST S.A.; 97 ; 31.033.679 ; 389 ; 18.248.885 ; 390 ; 30.000.799 ; 645 ; 44.400.250 ; 1.521 ; 123.683.612 ; 303 ; 243.053.216 ; 8.003 ; 250.376.235 ; 8.306 ; 493.429.451 ; 9.827 ; 617.113.063 ;;;;
32;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 202 ; 269.624.692 ; 168 ; 19.708.670 ; 370 ; 289.333.362 ; 4 ; 4.100.000 ; 96 ; 256.100.000 ; 100 ; 260.200.000 ; 470 ; 549.533.362 ;;;;
33;03.532.415;BANCO ABN AMRO S.A.; 9 ; 18.000.000 ; 4 ; 3.537.547 ; 15 ; 243.118.110 ; 45 ; 242.877.083 ; 73 ; 507.532.740 ; 6 ; 4.555.135 ; 12 ; 19.664.000 ; 18 ; 24.219.135 ; 91 ; 531.751.875 ;;;;
34;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 27 ; 1.361.395 ; 209 ; 8.729.856 ; 110 ; 18.561.100 ; 2.817 ; 55.069.159 ; 3.163 ; 83.721.510 ; 339 ; 225.017.919 ; 343 ; 181.238.476 ; 682 ; 406.256.395 ; 3.845 ; 489.977.906 ;;;;
35;62.232.889;BANCO DAYCOVAL S.A.; 245 ; 24.898.348 ; 364 ; 28.619.380 ; 457 ; 10.840.880 ; 2.051 ; 40.943.317 ; 3.117 ; 105.301.925 ; 441 ; 195.744.701 ; 1.968 ; 164.112.111 ; 2.409 ; 359.856.811 ; 5.526 ; 465.158.736 ;;;;
36;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 38 ; 20.845.302 ; 37 ; 198.234.717 ; 75 ; 219.080.019 ; 26 ; 195.609.473 ; 13 ; 18.329.857 ; 39 ; 213.939.330 ; 114 ; 433.019.349 ;;;;
37;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 62 ; 38.327.763 ; 177 ; 30.730.643 ; 57 ; 51.980.802 ; 98 ; 98.410.020 ; 394 ; 219.449.228 ; 123 ; 104.279.990 ; 121 ; 64.287.850 ; 244 ; 168.567.840 ; 638 ; 388.017.068 ;;;;
38;28.195.667;BANCO ABC BRASIL S.A.; 55 ; 19.745.859 ; 122 ; 24.414.070 ; 20 ; 14.671.371 ; 198 ; 56.403.938 ; 395 ; 115.235.238 ; 34 ; 158.030.753 ; 30 ; 86.203.306 ; 64 ; 244.234.059 ; 459 ; 359.469.296 ;;;;
39;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;;;;; 4 ; 142.746.678 ; 8 ; 139.067.986 ; 12 ; 281.814.664 ; 3 ; 31.147.519 ; 4 ; 36.010.227 ; 7 ; 67.157.746 ; 19 ; 348.972.410 ;;;;
40;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;; 1 ; 22.228.192 ;;; 1 ; 22.228.192 ; 1 ; 158.599.251 ; 1 ; 160.426.092 ; 2 ; 319.025.343 ; 3 ; 341.253.535 ;;;;
41;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 66 ; 64.592.189 ; 11 ; 6.742.629 ; 15 ; 57.229.608 ; 96 ; 60.839.839 ; 188 ; 189.404.264 ; 6 ; 29.032.450 ; 8 ; 85.529.870 ; 14 ; 114.562.320 ; 202 ; 303.966.584 ;;;;
42;73.622.748;B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.; 110 ; 3.027.005 ; 519 ; 11.780.542 ; 1.240 ; 14.932.155 ; 2.009 ; 48.654.237 ; 3.878 ; 78.393.940 ; 2.694 ; 91.353.964 ; 184 ; 48.851.792 ; 2.878 ; 140.205.756 ; 6.756 ; 218.599.696 ;;;;
43;61.186.680;BANCO BMG S.A.; 4 ; 6.330.000 ; 4 ; 492.180 ; 1 ; 131.809 ; 19 ; 93.318.364 ; 28 ; 100.272.353 ; 3 ; 104.000.000 ; 2 ; 11.000.000 ; 5 ; 115.000.000 ; 33 ; 215.272.353 ;;;;
44;15.114.366;BANCO BBM S/A; 24 ; 20.531.012 ; 12 ; 604.006 ; 17 ; 44.038.754 ; 59 ; 42.529.403 ; 112 ; 107.703.175 ; 8 ; 39.285.891 ; 5 ; 41.785.590 ; 13 ; 81.071.481 ; 125 ; 188.774.656 ;;;;
45;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 850 ; 70.138.169 ; 937 ; 34.349.030 ; 332 ; 5.411.019 ; 1.056 ; 12.366.876 ; 3.175 ; 122.265.094 ; 25 ; 17.546.242 ; 45 ; 45.836.798 ; 70 ; 63.383.040 ; 3.245 ; 185.648.133 ;;;;
46;03.609.817;BANCO CARGILL S.A.; 8 ; 28.500.000 ; 5 ; 5.256.048 ; 3 ; 206.050 ; 52 ; 29.686.739 ; 68 ; 63.648.837 ; 7 ; 74.000.000 ; 1 ; 15.000.000 ; 8 ; 89.000.000 ; 76 ; 152.648.837 ;;;;
47;58.616.418;BANCO FIBRA S.A.; 37 ; 22.003.706 ; 408 ; 40.028.488 ; 59 ; 2.623.048 ; 164 ; 11.366.380 ; 668 ; 76.021.621 ; 16 ; 48.791.013 ; 9 ; 19.228.419 ; 25 ; 68.019.432 ; 693 ; 144.041.054 ;;;;
48;30.723.886;BANCO MODAL S.A.; 8 ; 3.193.994 ; 38 ; 3.050.632 ; 41 ; 7.857.041 ; 76 ; 14.028.794 ; 163 ; 28.130.460 ; 14 ; 55.500.000 ; 22 ; 57.060.000 ; 36 ; 112.560.000 ; 199 ; 140.690.460 ;;;;
49;10.690.848;BANCO DA CHINA BRASIL S.A.; 12 ; 28.865.352 ; 6 ; 19.107.417 ; 18 ; 23.310.187 ; 28 ; 18.984.006 ; 64 ; 90.266.962 ; 16 ; 15.730.000 ; 20 ; 29.840.000 ; 36 ; 45.570.000 ; 100 ; 135.836.962 ;;;;
50;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 437 ; 24.329.399 ; 328 ; 9.797.626 ; 149 ; 2.952.902 ; 159 ; 37.459.328 ; 1.073 ; 74.539.255 ; 20 ; 39.647.003 ; 12 ; 19.686.490 ; 32 ; 59.333.493 ; 1.105 ; 133.872.748 ;;;;
51;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 59 ; 187.467 ; 125 ; 960.410 ; 184 ; 1.147.877 ; 489 ; 65.008.950 ; 316 ; 64.239.933 ; 805 ; 129.248.883 ; 989 ; 130.396.761 ;;;;
52;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 87.950 ; 9 ; 1.793.919 ; 47 ; 59.405.648 ; 50 ; 25.617.264 ; 107 ; 86.904.780 ; 8 ; 4.050.641 ; 16 ; 36.121.000 ; 24 ; 40.171.641 ; 131 ; 127.076.422 ;;;;
53;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 4 ; 44.108 ; 30 ; 402.592 ; 551 ; 21.974.924 ; 1.338 ; 58.429.152 ; 1.923 ; 80.850.776 ; 631 ; 40.074.862 ; 384 ; 4.879.375 ; 1.015 ; 44.954.237 ; 2.938 ; 125.805.013 ;;;;
54;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 138 ; 3.603.032 ; 1.486 ; 30.274.958 ; 1.071 ; 14.025.641 ; 2.772 ; 21.599.188 ; 5.467 ; 69.502.819 ; 730 ; 44.408.997 ; 208 ; 10.113.854 ; 938 ; 54.522.852 ; 6.405 ; 124.025.671 ;;;;
55;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 103 ; 2.361.553 ; 999 ; 22.227.490 ; 678 ; 9.983.230 ; 3.420 ; 22.766.467 ; 5.200 ; 57.338.739 ; 1.113 ; 40.878.440 ; 35 ; 7.956.049 ; 1.148 ; 48.834.490 ; 6.348 ; 106.173.229 ;;;;
56;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 8 ; 4.646.872 ; 2 ; 128.526 ; 6 ; 137.072 ; 6 ; 105.683 ; 22 ; 5.018.154 ; 27 ; 48.100.000 ; 31 ; 52.890.000 ; 58 ; 100.990.000 ; 80 ; 106.008.154 ;;;;
57;59.118.133;BANCO LUSO BRASILEIRO S.A.; 101 ; 13.031.450 ; 160 ; 15.763.269 ; 46 ; 15.033.453 ; 148 ; 7.608.341 ; 455 ; 51.436.514 ; 172 ; 22.213.899 ; 120 ; 26.910.570 ; 292 ; 49.124.469 ; 747 ; 100.560.983 ;;;;
58;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 19 ; 318.823 ; 125 ; 372.038 ; 611 ; 43.425.750 ; 755 ; 44.116.611 ; 2.298 ; 51.778.628 ; 5 ; 4.069.424 ; 2.303 ; 55.848.052 ; 3.058 ; 99.964.663 ;;;;
59;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 757 ; 7.128.296 ; 3.960 ; 49.294.373 ; 4.717 ; 56.422.669 ; 2.316 ; 42.311.818 ; 89 ; 719.393 ; 2.405 ; 43.031.212 ; 7.122 ; 99.453.880 ;;;;
60;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 25 ; 745.004 ; 128 ; 1.802.694 ; 1.126 ; 7.475.532 ; 4.676 ; 47.756.569 ; 5.955 ; 57.779.800 ; 720 ; 41.138.652 ;;; 720 ; 41.138.652 ; 6.675 ; 98.918.452 ;;;;
61;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 5 ; 22.000.000 ; 10 ; 1.249.204 ; 6 ; 605.238 ; 24 ; 20.640.378 ; 45 ; 44.494.820 ; 14 ; 24.329.855 ; 32 ; 24.448.711 ; 46 ; 48.778.566 ; 91 ; 93.273.386 ;;;;
62;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 39 ; 12.605.258 ; 36 ; 10.152.237 ; 19 ; 6.495.495 ; 40 ; 7.281.536 ; 134 ; 36.534.525 ; 23 ; 36.642.885 ; 27 ; 17.278.013 ; 50 ; 53.920.898 ; 184 ; 90.455.423 ;;;;
63;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 6 ; 661.656 ; 92 ; 3.965.541 ; 63 ; 37.596.992 ; 66 ; 8.177.610 ; 227 ; 50.401.799 ; 51 ; 4.778.692 ; 32 ; 32.649.473 ; 83 ; 37.428.165 ; 310 ; 87.829.964 ;;;;
64;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 259 ; 11.736.314 ; 697 ; 20.151.665 ; 346 ; 12.996.554 ; 723 ; 12.644.358 ; 2.025 ; 57.528.891 ; 244 ; 18.065.702 ; 41 ; 10.055.196 ; 285 ; 28.120.898 ; 2.310 ; 85.649.789 ;;;;
65;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 82 ; 32.743.143 ; 87 ; 31.471.999 ; 169 ; 64.215.142 ; 23 ; 7.569.000 ; 14 ; 8.834.035 ; 37 ; 16.403.035 ; 206 ; 80.618.177 ;;;;
66;92.894.922;BANCO ORIGINAL S.A.; 21 ; 18.440.438 ; 120 ; 12.313.491 ; 42 ; 1.666.265 ; 172 ; 4.036.004 ; 355 ; 36.456.198 ; 11 ; 22.439.421 ; 5 ; 15.442.351 ; 16 ; 37.881.772 ; 371 ; 74.337.971 ;;;;
67;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 29 ; 409.164 ; 380 ; 6.359.746 ; 1.119 ; 4.138.282 ; 3.123 ; 15.807.986 ; 4.651 ; 26.715.178 ; 1.589 ; 29.024.978 ; 384 ; 11.410.304 ; 1.973 ; 40.435.282 ; 6.624 ; 67.150.460 ;;;;
68;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 26 ; 1.010.629 ; 84 ; 4.670.215 ; 110 ; 5.680.844 ; 8 ; 32.500.195 ; 6 ; 28.477.181 ; 14 ; 60.977.376 ; 124 ; 66.658.220 ;;;;
69;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 19 ; 124.256 ; 186 ; 2.670.977 ; 429 ; 5.571.336 ; 1.508 ; 17.993.701 ; 2.142 ; 26.360.270 ; 1.699 ; 26.780.436 ; 69 ; 11.856.063 ; 1.768 ; 38.636.499 ; 3.910 ; 64.996.769 ;;;;
70;60.889.128;BANCO SOFISA S.A.; 97 ; 20.336.560 ; 186 ; 12.413.410 ; 13 ; 3.003.744 ; 78 ; 4.334.958 ; 374 ; 40.088.671 ; 31 ; 10.608.285 ; 25 ; 10.862.579 ; 56 ; 21.470.864 ; 430 ; 61.559.535 ;;;;
71;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 26 ; 484.875 ; 838 ; 17.303.400 ; 323 ; 4.255.299 ; 909 ; 7.796.585 ; 2.096 ; 29.840.158 ; 1.236 ; 24.443.398 ; 158 ; 4.187.105 ; 1.394 ; 28.630.503 ; 3.490 ; 58.470.662 ;;;;
72;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 4 ; 53.087 ; 462 ; 16.573.341 ; 124 ; 1.366.454 ; 670 ; 9.678.286 ; 1.260 ; 27.671.168 ; 641 ; 25.601.281 ; 10 ; 687.203 ; 651 ; 26.288.484 ; 1.911 ; 53.959.652 ;;;;
73;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 474 ; 16.650.572 ; 208 ; 7.399.656 ; 61 ; 508.800 ; 264 ; 1.082.324 ; 1.007 ; 25.641.352 ; 36 ; 10.884.520 ; 65 ; 15.210.993 ; 101 ; 26.095.513 ; 1.108 ; 51.736.866 ;;;;
74;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 2 ; 3.462.651 ; 3 ; 398.535 ; 9 ; 921.497 ; 86 ; 8.639.552 ; 100 ; 13.422.235 ; 13 ; 31.721.278 ; 12 ; 6.471.840 ; 25 ; 38.193.118 ; 125 ; 51.615.353 ;;;;
75;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 1 ; 99.270 ; 21 ; 231.366 ; 472 ; 2.236.108 ; 1.136 ; 10.972.303 ; 1.630 ; 13.539.047 ; 1.138 ; 22.402.524 ; 61 ; 13.583.212 ; 1.199 ; 35.985.735 ; 2.829 ; 49.524.782 ;;;;
76;59.285.411;BANCO PAN S.A.;;;;; 34 ; 4.112.239 ; 41 ; 20.652.692 ; 75 ; 24.764.931 ; 1 ; 19.413.660 ; 5 ; 5.000.000 ; 6 ; 24.413.660 ; 81 ; 49.178.591 ;;;;
77;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;; 25 ; 14.820.083 ; 44 ; 6.719.226 ; 80 ; 7.659.513 ; 149 ; 29.198.823 ; 25 ; 16.303.870 ; 5 ; 1.000.000 ; 30 ; 17.303.870 ; 179 ; 46.502.693 ;;;;
78;62.144.175;BANCO PINE S.A.; 20 ; 24.031.812 ; 10 ; 3.016.615 ; 2 ; 3.674 ; 27 ; 3.826.671 ; 59 ; 30.878.772 ; 1 ; 5.000.000 ; 1 ; 10.000.000 ; 2 ; 15.000.000 ; 61 ; 45.878.772 ;;;;
79;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 14 ; 216.984 ; 554 ; 15.863.426 ; 185 ; 1.335.384 ; 854 ; 6.592.235 ; 1.607 ; 24.008.028 ; 588 ; 21.000.493 ; 4 ; 96.973 ; 592 ; 21.097.466 ; 2.199 ; 45.105.494 ;;;;
80;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 4 ; 60.340 ; 81 ; 1.479.790 ; 155 ; 911.717 ; 460 ; 19.713.035 ; 700 ; 22.164.882 ; 1.908 ; 21.251.477 ; 38 ; 942.278 ; 1.946 ; 22.193.755 ; 2.646 ; 44.358.637 ;;;;
