Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em DEZEMBRO / 2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
12;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;; 1 ; 282.674.540 ; 235 ; 3.124.628.555 ; 240 ; 2.187.111.602 ; 476 ; 5.594.414.697 ; 31 ; 792.464.253 ; 113 ; 3.917.430.537 ; 144 ; 4.709.894.790 ; 620 ; 10.304.309.488 ;
13;60.498.557;BANCO MUFG BRASIL S.A.; 81 ; 24.936.605 ; 411 ; 81.632.302 ; 241 ; 186.598.248 ; 370 ; 895.495.260 ; 1.103 ; 1.188.662.415 ; 548 ; 3.173.034.361 ; 543 ; 2.153.617.918 ; 1.091 ; 5.326.652.280 ; 2.194 ; 6.515.314.695 ;
14;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 56 ; 158.377.232 ; 127 ; 50.746.168 ; 95 ; 1.299.050.622 ; 170 ; 1.282.170.659 ; 448 ; 2.790.344.681 ; 132 ; 1.604.965.131 ; 148 ; 1.635.361.257 ; 280 ; 3.240.326.388 ; 728 ; 6.030.671.069 ;
15;53.518.684;BANCO HSBC S.A.; 49 ; 260.959.610 ; 111 ; 187.861.394 ; 157 ; 560.327.288 ; 196 ; 125.392.119 ; 513 ; 1.134.540.411 ; 134 ; 1.473.144.841 ; 148 ; 1.999.922.958 ; 282 ; 3.473.067.800 ; 795 ; 4.607.608.211 ;
16;28.195.667;BANCO ABC BRASIL S.A.; 107 ; 73.830.220 ; 373 ; 82.539.921 ; 145 ; 575.703.500 ; 524 ; 422.620.144 ; 1.149 ; 1.154.693.785 ; 136 ; 1.416.913.550 ; 357 ; 1.883.601.998 ; 493 ; 3.300.515.549 ; 1.642 ; 4.455.209.333 ;
17;02.801.938;BANCO MORGAN STANLEY S.A.; 5 ; 27.300.000 ; 45 ; 63.545.480 ; 169 ; 1.323.359.165 ; 271 ; 1.193.315.197 ; 490 ; 2.607.519.842 ; 20 ; 815.260.761 ; 20 ; 1.014.803.639 ; 40 ; 1.830.064.400 ; 530 ; 4.437.584.242 ;
18;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 101 ; 63.603.358 ; 225 ; 67.094.818 ; 290 ; 473.002.387 ; 368 ; 356.861.907 ; 984 ; 960.562.470 ; 436 ; 1.379.314.209 ; 453 ; 1.727.825.881 ; 889 ; 3.107.140.090 ; 1.873 ; 4.067.702.560 ;
19;03.532.415;BANCO ABN AMRO S.A.;;;;; 283 ; 1.785.825.378 ; 304 ; 1.614.170.460 ; 587 ; 3.399.995.838 ; 5 ; 160.000.000 ; 10 ; 255.000.000 ; 15 ; 415.000.000 ; 602 ; 3.814.995.838 ;
20;59.588.111;BANCO VOTORANTIM S.A.; 244 ; 195.649.980 ; 810 ; 113.307.593 ; 189 ; 213.303.626 ; 665 ; 543.832.773 ; 1.908 ; 1.066.093.972 ; 369 ; 1.204.954.181 ; 841 ; 1.264.808.761 ; 1.210 ; 2.469.762.943 ; 3.118 ; 3.535.856.915 ;
21;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;;;;; 185 ; 1.110.815.811 ; 216 ; 1.123.335.670 ; 401 ; 2.234.151.481 ; 39 ; 642.309.523 ; 49 ; 629.115.355 ; 88 ; 1.271.424.878 ; 489 ; 3.505.576.359 ;
22;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 115 ; 1.171.967.212 ; 150 ; 1.719.148.347 ; 265 ; 2.891.115.559 ; 26 ; 514.091.823 ; 10 ; 44.145.089 ; 36 ; 558.236.912 ; 301 ; 3.449.352.471 ;
23;31.872.495;BANCO C6 S.A.; 96 ; 172.354.661 ; 619 ; 154.240.109 ; 7.215 ; 349.626.172 ; 65.400 ; 550.466.009 ; 73.330 ; 1.226.686.951 ; 137 ; 1.068.827.965 ; 215 ; 973.959.583 ; 352 ; 2.042.787.548 ; 73.682 ; 3.269.474.500 ;
24;33.264.668;BANCO XP S.A.; 482 ; 288.195.632 ; 4.150 ; 693.011.323 ; 2.697 ; 362.152.422 ; 15.352 ; 767.447.600 ; 22.681 ; 2.110.806.976 ; 123 ; 971.732.530 ; 103 ; 173.067.511 ; 226 ; 1.144.800.040 ; 22.907 ; 3.255.607.016 ;
25;78.632.767;BANCO OURINVEST S.A.; 1.021 ; 91.517.330 ; 2.490 ; 147.397.441 ; 21.687 ; 509.961.165 ; 24.059 ; 813.029.691 ; 49.257 ; 1.561.905.626 ; 819 ; 848.874.719 ; 11.956 ; 500.877.989 ; 12.775 ; 1.349.752.708 ; 62.032 ; 2.911.658.334 ;
26;07.679.404;BANCO TOPÁZIO S.A.; 244 ; 64.774.033 ; 335 ; 9.542.585 ; 23.087 ; 97.153.717 ; 68.317 ; 1.010.248.722 ; 91.983 ; 1.181.719.057 ; 1.038 ; 1.153.248.197 ; 2.926 ; 297.335.005 ; 3.964 ; 1.450.583.203 ; 95.947 ; 2.632.302.259 ;
27;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 9 ; 158.000.000 ;;; 16 ; 78.346.924 ; 46 ; 119.879.515 ; 71 ; 356.226.439 ; 75 ; 959.277.587 ; 79 ; 1.076.172.160 ; 154 ; 2.035.449.746 ; 225 ; 2.391.676.185 ;
28;58.160.789;BANCO SAFRA S.A.; 331 ; 94.607.781 ; 861 ; 151.258.888 ; 1.042 ; 737.193.571 ; 2.573 ; 304.485.976 ; 4.807 ; 1.287.546.216 ; 333 ; 318.294.893 ; 333 ; 693.076.097 ; 666 ; 1.011.370.990 ; 5.473 ; 2.298.917.206 ;
29;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 920 ; 91.659.670 ; 1.898 ; 92.515.294 ; 5.988 ; 452.554.499 ; 6.624 ; 628.214.328 ; 15.430 ; 1.264.943.791 ; 1.664 ; 598.997.758 ; 5.056 ; 388.097.264 ; 6.720 ; 987.095.021 ; 22.150 ; 2.252.038.813 ;
30;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 81 ; 3.301.977 ; 845 ; 74.105.048 ; 318 ; 40.848.357 ; 8.163 ; 45.445.399 ; 9.407 ; 163.700.781 ; 402 ; 1.063.116.328 ; 475 ; 993.143.002 ; 877 ; 2.056.259.331 ; 10.284 ; 2.219.960.112 ;
31;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 52 ; 147.779.919 ; 8 ; 13.335.571 ; 96 ; 650.012.625 ; 237 ; 647.062.368 ; 393 ; 1.458.190.483 ; 51 ; 283.574.621 ; 61 ; 444.015.916 ; 112 ; 727.590.538 ; 505 ; 2.185.781.020 ;
32;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 18 ; 68.977.656 ; 13 ; 110.970.048 ; 22 ; 326.039.286 ; 152 ; 266.428.770 ; 205 ; 772.415.760 ; 30 ; 480.537.496 ; 43 ; 735.536.781 ; 73 ; 1.216.074.277 ; 278 ; 1.988.490.038 ;
33;62.232.889;BANCO DAYCOVAL S.A.; 376 ; 73.961.455 ; 1.523 ; 179.457.627 ; 6.778 ; 226.344.856 ; 4.129 ; 269.931.434 ; 12.806 ; 749.695.373 ; 495 ; 609.475.184 ; 1.749 ; 287.197.317 ; 2.244 ; 896.672.500 ; 15.050 ; 1.646.367.873 ;
34;58.616.418;BANCO FIBRA S.A.; 63 ; 36.183.458 ; 760 ; 165.624.478 ; 41 ; 32.775.573 ; 251 ; 30.074.269 ; 1.115 ; 264.657.778 ; 92 ; 634.598.277 ; 79 ; 573.598.432 ; 171 ; 1.208.196.709 ; 1.286 ; 1.472.854.487 ;
35;68.900.810;BANCO RENDIMENTO S.A.; 45 ; 4.875.444 ; 197 ; 63.093.243 ; 77.763 ; 260.024.741 ; 1.956 ; 92.990.638 ; 79.961 ; 420.984.066 ; 1.390 ; 326.738.617 ; 7.864 ; 426.168.571 ; 9.254 ; 752.907.188 ; 89.215 ; 1.173.891.254 ;
36;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 130 ; 73.918.623 ; 595 ; 73.584.313 ; 326 ; 248.749.494 ; 612 ; 121.771.353 ; 1.663 ; 518.023.783 ; 85 ; 235.867.773 ; 88 ; 316.395.990 ; 173 ; 552.263.763 ; 1.836 ; 1.070.287.545 ;
37;71.027.866;BANCO BS2 S.A.; 279 ; 67.252.669 ; 1.093 ; 152.082.684 ; 7.251 ; 287.226.939 ; 10.531 ; 202.807.014 ; 19.154 ; 709.369.306 ; 38 ; 102.353.482 ; 34 ; 103.139.044 ; 72 ; 205.492.526 ; 19.226 ; 914.861.832 ;
38;15.114.366;BANCO BOCOM BBM S.A.; 11 ; 2.047.964 ; 31 ; 22.674.100 ; 48 ; 78.148.448 ; 230 ; 21.801.670 ; 320 ; 124.672.182 ; 19 ; 330.558.335 ; 25 ; 385.856.221 ; 44 ; 716.414.556 ; 364 ; 841.086.738 ;
39;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;;;;; 502.878 ; 233.646.092 ; 431.505 ; 252.267.193 ; 934.383 ; 485.913.285 ; 919 ; 137.423.230 ; 911 ; 118.810.872 ; 1.830 ; 256.234.102 ; 936.213 ; 742.147.387 ;
40;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 40 ; 35.851.601 ; 191 ; 68.222.950 ; 36 ; 123.862.262 ; 189 ; 192.351.305 ; 456 ; 420.288.118 ; 35 ; 95.164.813 ; 14 ; 49.734.994 ; 49 ; 144.899.807 ; 505 ; 565.187.925 ;
41;13.059.145;BEXS BANCO DE CÂMBIO S/A; 55 ; 3.262.996 ; 173 ; 7.678.381 ; 9.437 ; 22.241.647 ; 97.382 ; 267.512.066 ; 107.047 ; 300.695.091 ; 558 ; 249.884.509 ; 26 ; 10.207.584 ; 584 ; 260.092.093 ; 107.631 ; 560.787.184 ;
42;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 10 ; 135.888.109 ; 4 ; 1.694.239 ; 2 ; 165.029 ; 37 ; 17.320.925 ; 53 ; 155.068.302 ; 12 ; 143.104.751 ; 20 ; 259.942.320 ; 32 ; 403.047.072 ; 85 ; 558.115.374 ;
43;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 28 ; 13.389.573 ; 63 ; 262.824.750 ; 91 ; 276.214.323 ; 20 ; 255.201.058 ; 5 ; 9.787.043 ; 25 ; 264.988.101 ; 116 ; 541.202.424 ;
44;10.690.848;BANCO DA CHINA BRASIL S.A.; 10 ; 87.467.833 ; 18 ; 2.419.515 ; 40 ; 65.252.394 ; 58 ; 24.511.699 ; 126 ; 179.651.441 ; 31 ; 29.345.944 ; 32 ; 155.319.863 ; 63 ; 184.665.807 ; 189 ; 364.317.248 ;
45;33.923.798;BANCO MASTER S/A; 84 ; 78.953.881 ; 105 ; 4.003.504 ; 978 ; 40.242.897 ; 341 ; 35.004.633 ; 1.508 ; 158.204.915 ; 21 ; 49.948.445 ; 31 ; 108.279.365 ; 52 ; 158.227.810 ; 1.560 ; 316.432.725 ;
46;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 182 ; 4.072.417 ; 1.519 ; 50.805.375 ; 2.203 ; 50.398.672 ; 4.520 ; 87.821.525 ; 8.424 ; 193.097.989 ; 559 ; 97.181.196 ; 85 ; 13.050.234 ; 644 ; 110.231.430 ; 9.068 ; 303.329.419 ;
47;28.811.341;STONEX BANCO DE CÂMBIO S.A.; 70 ; 9.711.686 ; 53 ; 4.942.768 ; 4.508 ; 112.926.540 ; 198 ; 18.184.542 ; 4.829 ; 145.765.537 ; 67 ; 20.549.618 ; 161 ; 120.060.981 ; 228 ; 140.610.599 ; 5.057 ; 286.376.136 ;
48;00.360.305;CAIXA ECONOMICA FEDERAL; 96 ; 11.488.859 ; 88 ; 4.392.260 ; 7.867 ; 55.110.342 ; 1.282 ; 52.770.725 ; 9.333 ; 123.762.185 ; 186 ; 77.738.684 ; 183 ; 71.127.566 ; 369 ; 148.866.250 ; 9.702 ; 272.628.435 ;
49;61.024.352;BANCO VOITER S.A.; 41 ; 18.401.237 ; 242 ; 47.993.298 ; 214 ; 44.312.245 ; 422 ; 64.439.145 ; 919 ; 175.145.924 ; 47 ; 65.313.884 ; 40 ; 15.284.489 ; 87 ; 80.598.373 ; 1.006 ; 255.744.297 ;
50;00.997.185;BANCO B3 S.A.;;;;; 164 ; 92.983.014 ; 140 ; 102.732.296 ; 304 ; 195.715.310 ; 36 ; 34.155.358 ; 36 ; 24.439.622 ; 72 ; 58.594.980 ; 376 ; 254.310.290 ;
51;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 788 ; 60.809.009 ; 931 ; 73.092.285 ; 840 ; 21.218.316 ; 454 ; 30.545.390 ; 3.013 ; 185.665.000 ; 24 ; 36.770.475 ; 14 ; 11.175.273 ; 38 ; 47.945.748 ; 3.051 ; 233.610.748 ;
52;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 18 ; 12.048.391 ; 26 ; 8.780.479 ; 8 ; 627.910 ; 87 ; 90.486.722 ; 139 ; 111.943.501 ; 12 ; 93.248.412 ; 5 ; 12.243.266 ; 17 ; 105.491.678 ; 156 ; 217.435.180 ;
53;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 156 ; 3.862.733 ; 757 ; 29.512.161 ; 3.836 ; 30.597.679 ; 3.475 ; 59.729.431 ; 8.224 ; 123.702.003 ; 1.780 ; 71.470.846 ; 92 ; 16.818.468 ; 1.872 ; 88.289.315 ; 10.096 ; 211.991.318 ;
54;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 2 ; 1.097.460 ; 16 ; 2.840.572 ; 20 ; 54.214.835 ; 45 ; 91.257.893 ; 83 ; 149.410.760 ; 16 ; 42.847.988 ; 6 ; 3.265.104 ; 22 ; 46.113.092 ; 105 ; 195.523.852 ;
55;30.723.886;BANCO MODAL S.A.; 8 ; 1.127.632 ; 4 ; 21.336 ; 118 ; 79.489.671 ; 155 ; 50.890.154 ; 285 ; 131.528.793 ; 3 ; 15.004.633 ; 7 ; 47.058.440 ; 10 ; 62.063.073 ; 295 ; 193.591.866 ;
56;45.246.410;BANCO GENIAL S.A.; 11 ; 956.883 ; 31 ; 3.005.487 ; 264 ; 35.150.528 ; 343 ; 70.475.951 ; 649 ; 109.588.849 ; 19 ; 48.024.553 ; 4 ; 10.106.366 ; 23 ; 58.130.919 ; 672 ; 167.719.768 ;
57;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 137 ; 3.738.267 ; 966 ; 31.000.400 ; 760 ; 17.419.870 ; 1.643 ; 27.626.379 ; 3.506 ; 79.784.916 ; 775 ; 57.198.939 ; 83 ; 19.807.856 ; 858 ; 77.006.795 ; 4.364 ; 156.791.710 ;
58;00.416.968;BANCO INTER S.A.; 20 ; 5.156.507 ; 7 ; 73.165 ; 11.206 ; 73.320.870 ; 18.635 ; 46.715.903 ; 29.868 ; 125.266.446 ; 5 ; 151.332 ; 12 ; 29.449.684 ; 17 ; 29.601.016 ; 29.885 ; 154.867.461 ;
59;03.609.817;BANCO CARGILL S.A.; 15 ; 3.046.928 ;;; 4 ; 3.214.002 ; 18 ; 22.257.945 ; 37 ; 28.518.874 ; 3 ; 120.000.000 ; 1 ; 5.000.000 ; 4 ; 125.000.000 ; 41 ; 153.518.874 ;
60;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 14.148 ; 46.313.072 ; 25.831 ; 69.237.799 ; 39.979 ; 115.550.872 ; 103 ; 26.840.941 ; 259 ; 6.403.067 ; 362 ; 33.244.008 ; 40.341 ; 148.794.879 ;
61;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 555 ; 49.964.145 ; 445 ; 26.252.568 ; 343 ; 10.782.469 ; 490 ; 9.731.855 ; 1.833 ; 96.731.037 ; 17 ; 13.251.887 ; 35 ; 38.183.866 ; 52 ; 51.435.753 ; 1.885 ; 148.166.791 ;
62;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 32 ; 1.953.504 ; 161 ; 15.115.986 ; 190 ; 26.294.910 ; 537 ; 39.530.794 ; 920 ; 82.895.195 ; 192 ; 44.851.901 ; 69 ; 18.477.142 ; 261 ; 63.329.043 ; 1.181 ; 146.224.238 ;
63;07.656.500;BANCO KDB DO BRASIL S.A.;;; 4 ; 2.073.557 ; 81 ; 33.169.594 ; 221 ; 14.646.400 ; 306 ; 49.889.551 ; 21 ; 29.156.013 ; 27 ; 65.840.000 ; 48 ; 94.996.013 ; 354 ; 144.885.565 ;
64;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 89 ; 2.111.187 ; 684 ; 16.944.361 ; 2.796 ; 15.700.955 ; 3.633 ; 34.224.651 ; 7.202 ; 68.981.154 ; 3.762 ; 50.052.485 ; 486 ; 16.704.218 ; 4.248 ; 66.756.704 ; 11.450 ; 135.737.858 ;
65;62.144.175;BANCO PINE S.A.; 22 ; 20.465.960 ; 187 ; 33.111.234 ; 5 ; 216.020 ; 31 ; 9.926.248 ; 245 ; 63.719.463 ; 14 ; 46.447.800 ; 13 ; 17.348.179 ; 27 ; 63.795.979 ; 272 ; 127.515.442 ;
66;60.889.128;BANCO SOFISA S.A.; 134 ; 24.130.117 ; 69 ; 3.851.810 ; 10 ; 1.410.618 ; 106 ; 36.759.990 ; 319 ; 66.152.535 ; 14 ; 32.469.646 ; 18 ; 22.470.573 ; 32 ; 54.940.218 ; 351 ; 121.092.753 ;
67;61.186.680;BANCO BMG S.A.; 2 ; 3.000.406 ; 1 ; 1.696.400 ; 12 ; 2.460.621 ; 42 ; 931.899 ; 57 ; 8.089.326 ; 4 ; 53.318.810 ; 4 ; 56.012.000 ; 8 ; 109.330.810 ; 65 ; 117.420.136 ;
68;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 140 ; 2.915.406 ; 1.215 ; 36.032.446 ; 478 ; 12.125.852 ; 1.257 ; 17.377.936 ; 3.090 ; 68.451.640 ; 493 ; 42.242.183 ; 54 ; 3.963.026 ; 547 ; 46.205.209 ; 3.637 ; 114.656.849 ;
69;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 967 ; 10.500.891 ; 4.639 ; 51.784.436 ; 5.606 ; 62.285.326 ; 2.488 ; 43.418.001 ; 940 ; 1.697.588 ; 3.428 ; 45.115.589 ; 9.034 ; 107.400.915 ;
70;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 120 ; 2.664.102 ; 907 ; 35.380.689 ; 580 ; 9.106.880 ; 641 ; 10.475.526 ; 2.248 ; 57.627.198 ; 452 ; 41.306.213 ; 74 ; 7.229.174 ; 526 ; 48.535.387 ; 2.774 ; 106.162.585 ;
71;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 33 ; 445.005 ; 272 ; 5.033.540 ; 1.772 ; 16.394.103 ; 3.675 ; 41.788.942 ; 5.752 ; 63.661.590 ; 1.131 ; 32.891.285 ; 39 ; 2.819.922 ; 1.170 ; 35.711.207 ; 6.922 ; 99.372.798 ;
72;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;;; 3 ; 1.006.914 ; 6 ; 14.876.505 ; 35 ; 466.862 ; 44 ; 16.350.281 ; 2 ; 41.000.000 ; 2 ; 35.000.000 ; 4 ; 76.000.000 ; 48 ; 92.350.281 ;
73;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 1 ; 18.229 ; 36 ; 1.007.561 ; 303 ; 14.453.531 ; 1.890 ; 43.775.974 ; 2.230 ; 59.255.295 ; 516 ; 30.709.080 ; 10 ; 2.160.401 ; 526 ; 32.869.480 ; 2.756 ; 92.124.775 ;
74;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;;; 116 ; 27.622.673 ; 309 ; 41.514.460 ; 288 ; 15.767.019 ; 713 ; 84.904.152 ; 115 ; 2.641.708 ; 58 ; 761.605 ; 173 ; 3.403.313 ; 886 ; 88.307.465 ;
75;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 27 ; 1.311.799 ; 630 ; 22.725.512 ; 349 ; 9.204.267 ; 861 ; 14.466.337 ; 1.867 ; 47.707.916 ; 940 ; 30.333.451 ; 156 ; 3.657.543 ; 1.096 ; 33.990.994 ; 2.963 ; 81.698.910 ;
76;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 4 ; 68.390 ; 156 ; 4.534.910 ; 651 ; 4.418.428 ; 1.705 ; 18.895.195 ; 2.516 ; 27.916.924 ; 1.782 ; 35.948.089 ; 119 ; 17.526.885 ; 1.901 ; 53.474.974 ; 4.417 ; 81.391.898 ;
77;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 14 ; 2.555.428 ; 7 ; 233.935 ; 2 ; 7.019.730 ; 32 ; 30.215.412 ; 55 ; 40.024.504 ; 9 ; 34.100.000 ; 1 ; 7.000.000 ; 10 ; 41.100.000 ; 65 ; 81.124.504 ;
78;59.118.133;BANCO LUSO BRASILEIRO S.A.; 66 ; 16.452.973 ; 142 ; 11.822.117 ; 21 ; 3.702.969 ; 143 ; 1.841.406 ; 372 ; 33.819.466 ; 169 ; 13.843.924 ; 82 ; 20.341.703 ; 251 ; 34.185.627 ; 623 ; 68.005.093 ;
79;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 30 ; 14.155.210 ; 51 ; 13.015.296 ; 114 ; 6.007.985 ; 195 ; 33.178.491 ; 54 ; 20.480.492 ; 15 ; 13.343.525 ; 69 ; 33.824.017 ; 264 ; 67.002.508 ;
80;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 65 ; 4.164.746 ; 8 ; 16.733.605 ; 29 ; 7.809.472 ; 121 ; 513.781 ; 223 ; 29.221.604 ; 10 ; 18.172.615 ; 29 ; 12.965.000 ; 39 ; 31.137.615 ; 262 ; 60.359.219 ;
81;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 25 ; 47.444.194 ;;; 33 ; 9.887.796 ;;; 58 ; 57.331.990 ;;;;; -   ; -   ; 58 ; 57.331.990 ;
