Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Set/2019;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 971 ; 3.793.326.319 ; 5.947 ; 2.865.069.002 ; 3.336 ; 19.250.366.831 ; 10.862 ; 19.720.962.356 ; 21.116 ; 45.629.724.508 ; 1.818 ; 14.541.471.202 ; 1.368 ; 14.947.386.130 ; 3.186 ; 29.488.857.331 ; 24.302 ; 75.118.581.840 ;;;;
11;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 1.421 ; 2.605.323.348 ; 9.544 ; 1.701.768.801 ; 7.579 ; 16.590.997.541 ; 13.349 ; 12.308.207.425 ; 31.893 ; 33.206.297.116 ; 4.448 ; 15.066.403.013 ; 4.572 ; 20.257.676.747 ; 9.020 ; 35.324.079.760 ; 40.913 ; 68.530.376.876 ;;;;
12;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 2.614 ; 16.532.160.479 ; 2.134 ; 17.491.780.820 ; 4.748 ; 34.023.941.299 ; 392 ; 14.957.293.868 ; 386 ; 13.288.013.319 ; 778 ; 28.245.307.187 ; 5.526 ; 62.269.248.486 ;;;;
13;60.498.557;BANCO MUFG BRASIL S.A.; 1.086 ; 377.954.471 ; 3.802 ; 600.094.759 ; 4.005 ; 3.113.712.322 ; 4.470 ; 3.163.675.351 ; 13.363 ; 7.255.436.904 ; 4.807 ; 25.027.685.465 ; 4.914 ; 25.488.693.818 ; 9.721 ; 50.516.379.283 ; 23.084 ; 57.771.816.187 ;;;;
14;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 4.943 ; 15.040.595.809 ; 5.160 ; 15.854.106.898 ; 10.103 ; 30.894.702.707 ; 407 ; 11.651.021.240 ; 451 ; 10.895.478.772 ; 858 ; 22.546.500.012 ; 10.961 ; 53.441.202.719 ;;;;
15;49.336.860;ING BANK N.V.; 355 ; 2.235.587.526 ; 33 ; 54.841.273 ; 179 ; 556.934.368 ; 434 ; 347.134.850 ; 1.001 ; 3.194.498.016 ; 826 ; 19.157.421.346 ; 936 ; 21.874.722.358 ; 1.762 ; 41.032.143.704 ; 2.763 ; 44.226.641.720 ;;;;
16;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 95 ; 544.497.099 ; 65 ; 163.503.555 ; 373 ; 526.234.295 ; 555 ; 757.061.512 ; 1.088 ; 1.991.296.462 ; 848 ; 15.840.723.653 ; 865 ; 15.978.083.368 ; 1.713 ; 31.818.807.021 ; 2.801 ; 33.810.103.482 ;;;;
17;03.532.415;BANCO ABN AMRO S.A.; 55 ; 221.501.059 ; 79 ; 19.352.836 ; 885 ; 7.287.476.899 ; 907 ; 7.298.813.381 ; 1.926 ; 14.827.144.175 ; 172 ; 7.756.787.632 ; 195 ; 7.945.446.786 ; 367 ; 15.702.234.418 ; 2.293 ; 30.529.378.594 ;;;;
18;59.588.111;BANCO VOTORANTIM S.A.; 724 ; 1.645.564.936 ; 5.121 ; 1.277.563.631 ; 3.570 ; 3.754.188.214 ; 8.296 ; 3.214.385.128 ; 17.711 ; 9.891.701.908 ; 2.950 ; 7.802.460.863 ; 7.709 ; 8.576.566.530 ; 10.659 ; 16.379.027.393 ; 28.370 ; 26.270.729.301 ;;;;
19;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; 18 ; 221.267.241 ;;; 1.952 ; 5.226.379.638 ; 1.988 ; 5.154.394.758 ; 3.958 ; 10.602.041.637 ; 232 ; 6.997.987.905 ; 283 ; 6.840.292.250 ; 515 ; 13.838.280.156 ; 4.473 ; 24.440.321.792 ;;;;
20;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 895 ; 2.817.621.137 ; 4.246 ; 1.602.185.683 ; 2.679 ; 4.796.622.504 ; 6.241 ; 4.955.823.379 ; 14.061 ; 14.172.252.703 ; 678 ; 4.506.279.778 ; 693 ; 5.227.428.740 ; 1.371 ; 9.733.708.519 ; 15.432 ; 23.905.961.222 ;;;;
21;28.195.667;BANCO ABC BRASIL S.A.; 731 ; 735.067.414 ; 1.686 ; 435.186.490 ; 1.032 ; 2.789.279.786 ; 2.468 ; 3.100.850.899 ; 5.917 ; 7.060.384.590 ; 1.359 ; 4.687.509.889 ; 2.555 ; 4.939.450.460 ; 3.914 ; 9.626.960.349 ; 9.831 ; 16.687.344.939 ;;;;
22;58.160.789;BANCO SAFRA S.A.; 1.458 ; 816.857.187 ; 7.844 ; 1.056.879.634 ; 8.567 ; 2.656.865.492 ; 19.177 ; 2.812.162.299 ; 37.046 ; 7.342.764.612 ; 1.593 ; 3.959.108.319 ; 1.542 ; 3.404.130.154 ; 3.135 ; 7.363.238.473 ; 40.181 ; 14.706.003.085 ;;;;
23;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 1.053 ; 3.699.636.803 ; 310 ; 289.518.810 ; 715 ; 1.217.600.707 ; 1.879 ; 1.224.004.864 ; 3.957 ; 6.430.761.184 ; 290 ; 2.381.545.861 ; 377 ; 5.520.204.323 ; 667 ; 7.901.750.184 ; 4.624 ; 14.332.511.367 ;;;;
24;68.900.810;BANCO RENDIMENTO S.A.; 259 ; 25.401.888 ; 1.712 ; 205.589.638 ; 431.352 ; 1.580.908.759 ; 98.497 ; 1.308.141.315 ; 531.820 ; 3.120.041.600 ; 7.070 ; 4.540.409.239 ; 89.679 ; 4.647.342.410 ; 96.749 ; 9.187.751.649 ; 628.569 ; 12.307.793.249 ;;;;
25;61.820.817;BANCO PAULISTA S.A.; 1.229 ; 780.882.654 ; 2.473 ; 126.288.762 ; 887.212 ; 1.024.555.849 ; 10.253 ; 672.977.690 ; 901.167 ; 2.604.704.955 ; 14.261 ; 3.612.061.153 ; 83.352 ; 4.614.057.402 ; 97.613 ; 8.226.118.555 ; 998.780 ; 10.830.823.510 ;;;;
26;00.360.305;CAIXA ECONOMICA FEDERAL; 1.156 ; 499.497.275 ; 910 ; 27.240.936 ; 72.210 ; 1.215.657.949 ; 14.046 ; 2.647.984.576 ; 88.322 ; 4.390.380.735 ; 1.339 ; 3.195.352.203 ; 1.398 ; 2.196.142.144 ; 2.737 ; 5.391.494.347 ; 91.059 ; 9.781.875.082 ;;;;
27;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 691 ; 1.120.474.887 ;;; 989 ; 407.117.674 ; 337 ; 3.022.714.948 ; 2.017 ; 4.550.307.509 ; 115 ; 3.591.813.337 ; 38 ; 1.141.571.548 ; 153 ; 4.733.384.885 ; 2.170 ; 9.283.692.394 ;;;;
28;78.632.767;BANCO OURINVEST S.A.; 1.710 ; 141.291.729 ; 13.471 ; 725.734.620 ; 7.241 ; 716.865.151 ; 18.280 ; 883.676.595 ; 40.702 ; 2.467.568.095 ; 5.473 ; 3.169.219.467 ; 79.046 ; 2.410.548.534 ; 84.519 ; 5.579.768.002 ; 125.221 ; 8.047.336.097 ;;;;
29;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 46 ; 148.074.301 ; 151 ; 131.684.431 ; 305 ; 1.131.305.478 ; 662 ; 1.158.640.580 ; 1.164 ; 2.569.704.790 ; 842 ; 2.685.449.841 ; 1.214 ; 2.601.195.983 ; 2.056 ; 5.286.645.825 ; 3.220 ; 7.856.350.615 ;;;;
30;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 151 ; 424.795.496 ; 97 ; 76.500.710 ; 144 ; 1.236.150.801 ; 1.120 ; 963.012.062 ; 1.512 ; 2.700.459.070 ; 189 ; 2.179.045.178 ; 227 ; 2.717.031.983 ; 416 ; 4.896.077.161 ; 1.928 ; 7.596.536.231 ;;;;
31;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 1.377 ; 759.799.217 ; 5.587 ; 1.156.432.650 ; 3.415 ; 1.453.997.424 ; 5.039 ; 667.070.688 ; 15.418 ; 4.037.299.979 ; 766 ; 1.506.318.693 ; 769 ; 1.872.816.351 ; 1.535 ; 3.379.135.044 ; 16.953 ; 7.416.435.023 ;;;;
32;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 2.497 ; 151.468.345 ; 13.921 ; 519.055.940 ; 10.573 ; 797.123.551 ; 30.336 ; 1.102.203.689 ; 57.327 ; 2.569.851.525 ; 7.541 ; 2.646.806.784 ; 57.556 ; 1.948.322.497 ; 65.097 ; 4.595.129.282 ; 122.424 ; 7.164.980.807 ;;;;
33;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 659 ; 49.180.570 ; 5.900 ; 236.079.218 ; 3.089 ; 890.440.372 ; 701.258 ; 1.281.262.227 ; 710.906 ; 2.456.962.386 ; 2.190 ; 2.542.497.624 ; 3.151 ; 1.965.327.836 ; 5.341 ; 4.507.825.460 ; 716.247 ; 6.964.787.846 ;;;;
34;62.232.889;BANCO DAYCOVAL S.A.; 4.846 ; 745.175.831 ; 5.562 ; 349.683.415 ; 7.876 ; 287.229.006 ; 26.488 ; 1.437.045.058 ; 44.772 ; 2.819.133.310 ; 4.288 ; 2.376.839.496 ; 13.068 ; 1.728.971.437 ; 17.356 ; 4.105.810.933 ; 62.128 ; 6.924.944.243 ;;;;
35;13.059.145;BEXS BANCO DE CÂMBIO S/A; 226 ; 1.215.515.264 ; 304 ; 15.821.112 ; 2.651 ; 375.440.673 ; 10.280 ; 1.595.827.726 ; 13.461 ; 3.202.604.774 ; 808 ; 1.305.954.422 ; 515 ; 1.289.514.455 ; 1.323 ; 2.595.468.877 ; 14.784 ; 5.798.073.651 ;;;;
36;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 1.632 ; 1.455.801.332 ; 3.416 ; 1.593.737.656 ; 5.048 ; 3.049.538.987 ; 205 ; 1.063.477.284 ; 452 ; 938.400.000 ; 657 ; 2.001.877.284 ; 5.705 ; 5.051.416.271 ;;;;
37;62.144.175;BANCO PINE S.A.; 250 ; 187.282.471 ; 2.062 ; 262.816.948 ; 162 ; 322.854.653 ; 771 ; 304.886.026 ; 3.245 ; 1.077.840.099 ; 424 ; 1.835.227.832 ; 1.250 ; 1.717.698.268 ; 1.674 ; 3.552.926.100 ; 4.919 ; 4.630.766.200 ;;;;
38;71.027.866;BANCO BS2 S.A.; 785 ; 125.064.310 ; 4.209 ; 216.645.471 ; 7.738 ; 934.726.271 ; 11.794 ; 735.439.327 ; 24.526 ; 2.011.875.379 ; 1.284 ; 1.234.861.348 ; 25.869 ; 1.326.184.503 ; 27.153 ; 2.561.045.850 ; 51.679 ; 4.572.921.229 ;;;;
39;58.616.418;BANCO FIBRA S.A.; 567 ; 671.956.974 ; 3.915 ; 597.588.761 ; 657 ; 659.581.415 ; 2.238 ; 344.978.861 ; 7.377 ; 2.274.106.012 ; 237 ; 932.945.320 ; 269 ; 1.293.568.408 ; 506 ; 2.226.513.728 ; 7.883 ; 4.500.619.740 ;;;;
40;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 662 ; 476.515.944 ; 1.473 ; 320.172.547 ; 873 ; 372.195.250 ; 1.131 ; 549.436.221 ; 4.139 ; 1.718.319.962 ; 847 ; 1.400.334.107 ; 855 ; 1.361.135.199 ; 1.702 ; 2.761.469.306 ; 5.841 ; 4.479.789.268 ;;;;
41;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 52 ; 287.617.735 ; 194 ; 109.577.482 ; 140 ; 487.965.784 ; 260 ; 375.678.626 ; 646 ; 1.260.839.627 ; 232 ; 1.318.832.818 ; 319 ; 1.679.374.379 ; 551 ; 2.998.207.197 ; 1.197 ; 4.259.046.825 ;;;;
42;33.923.798;BANCO MÁXIMA S.A.; 586 ; 687.449.442 ; 2.676 ; 107.640.037 ; 10.256 ; 236.788.487 ; 125.513 ; 1.259.692.587 ; 139.031 ; 2.291.570.553 ; 498 ; 1.118.754.913 ; 267 ; 683.724.250 ; 765 ; 1.802.479.162 ; 139.796 ; 4.094.049.715 ;;;;
43;10.690.848;BANCO DA CHINA BRASIL S.A.; 121 ; 1.461.941.058 ; 185 ; 42.524.729 ; 157 ; 174.806.124 ; 451 ; 347.372.931 ; 914 ; 2.026.644.841 ; 240 ; 326.892.823 ; 259 ; 1.573.824.127 ; 499 ; 1.900.716.950 ; 1.413 ; 3.927.361.792 ;;;;
44;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 384 ; 462.858.921 ; 1.694 ; 183.278.591 ; 95 ; 177.900.617 ; 1.612 ; 583.811.475 ; 3.785 ; 1.407.849.604 ; 244 ; 876.386.156 ; 203 ; 860.178.610 ; 447 ; 1.736.564.765 ; 4.232 ; 3.144.414.369 ;;;;
45;30.723.886;BANCO MODAL S.A.; 88 ; 42.457.252 ; 448 ; 49.533.860 ; 1.105 ; 902.106.020 ; 1.089 ; 442.881.758 ; 2.730 ; 1.436.978.891 ; 128 ; 547.044.470 ; 133 ; 1.003.121.698 ; 261 ; 1.550.166.167 ; 2.991 ; 2.987.145.058 ;;;;
46;03.609.817;BANCO CARGILL S.A.; 121 ; 197.465.890 ; 18 ; 10.853.908 ; 32 ; 80.560.511 ; 259 ; 59.338.921 ; 430 ; 348.219.231 ; 25 ; 949.000.000 ; 31 ; 1.208.250.000 ; 56 ; 2.157.250.000 ; 486 ; 2.505.469.231 ;;;;
47;00.997.185;BANCO B3 S.A.;;;;; 1.322 ; 710.547.971 ; 1.321 ; 1.029.244.728 ; 2.643 ; 1.739.792.698 ; 385 ; 474.553.058 ; 244 ; 155.918.221 ; 629 ; 630.471.279 ; 3.272 ; 2.370.263.977 ;;;;
48;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 238 ; 334.186.336 ; 207 ; 761.143.815 ; 445 ; 1.095.330.152 ; 148 ; 747.636.354 ; 137 ; 320.840.272 ; 285 ; 1.068.476.626 ; 730 ; 2.163.806.777 ;;;;
49;07.679.404;BANCO TOPÁZIO S.A.; 79 ; 15.984.289 ; 21 ; 572.706 ; 1.871 ; 20.685.203 ; 3.110 ; 1.063.702.333 ; 5.081 ; 1.100.944.532 ; 3.865 ; 1.038.337.158 ; 44 ; 10.713.413 ; 3.909 ; 1.049.050.571 ; 8.990 ; 2.149.995.103 ;;;;
50;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 1.547 ; 30.583.572 ; 6.323 ; 151.044.423 ; 29.600 ; 180.621.894 ; 28.807 ; 452.222.349 ; 66.277 ; 814.472.239 ; 25.290 ; 779.215.190 ; 2.442 ; 387.051.906 ; 27.732 ; 1.166.267.096 ; 94.009 ; 1.980.739.335 ;;;;
51;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 119 ; 179.349.299 ; 411 ; 277.384.117 ; 87 ; 25.073.511 ; 471 ; 228.495.195 ; 1.088 ; 710.302.123 ; 184 ; 740.853.913 ; 162 ; 474.912.609 ; 346 ; 1.215.766.522 ; 1.434 ; 1.926.068.645 ;;;;
52;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 7.145 ; 491.455.831 ; 10.348 ; 400.149.836 ; 3.968 ; 110.249.704 ; 11.140 ; 324.828.835 ; 32.601 ; 1.326.684.206 ; 292 ; 328.774.570 ; 236 ; 207.012.286 ; 528 ; 535.786.856 ; 33.129 ; 1.862.471.061 ;;;;
53;45.246.410;PLURAL S.A. BANCO MÚLTIPLO; 85 ; 7.840.638 ; 294 ; 45.514.799 ; 1.449 ; 181.444.242 ; 4.089 ; 760.908.005 ; 5.917 ; 995.707.684 ; 575 ; 681.328.286 ; 89 ; 64.343.736 ; 664 ; 745.672.022 ; 6.581 ; 1.741.379.706 ;;;;
54;15.114.366;BANCO BOCOM BBM S.A.; 192 ; 156.820.204 ; 75 ; 6.438.287 ; 207 ; 451.306.640 ; 962 ; 330.898.863 ; 1.436 ; 945.463.995 ; 45 ; 180.823.319 ; 51 ; 390.819.271 ; 96 ; 571.642.591 ; 1.532 ; 1.517.106.585 ;;;;
55;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 25 ; 313.207.571 ;;; 19 ; 6.051.140 ; 127 ; 11.942.467 ; 171 ; 331.201.178 ; 53 ; 438.375.749 ; 67 ; 745.718.073 ; 120 ; 1.184.093.821 ; 291 ; 1.515.294.999 ;;;;
56;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 118 ; 9.920.042 ; 186 ; 3.652.512 ; 90 ; 10.347.875 ; 437 ; 419.771.547 ; 831 ; 443.691.976 ; 100 ; 718.638.184 ; 57 ; 322.138.320 ; 157 ; 1.040.776.505 ; 988 ; 1.484.468.481 ;;;;
57;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 1.792 ; 37.365.362 ; 15.429 ; 242.658.494 ; 15.900 ; 127.282.699 ; 38.458 ; 272.184.212 ; 71.579 ; 679.490.767 ; 5.692 ; 575.094.456 ; 1.804 ; 224.834.752 ; 7.496 ; 799.929.208 ; 79.075 ; 1.479.419.975 ;;;;
58;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 15 ; 117.430 ; 87 ; 1.128.781 ; 7.655 ; 347.513.194 ; 114.099 ; 594.508.585 ; 121.856 ; 943.267.990 ; 3.001 ; 366.429.094 ; 4.880 ; 124.055.493 ; 7.881 ; 490.484.587 ; 129.737 ; 1.433.752.577 ;;;;
59;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 99 ; 20.489.717 ; 175 ; 10.120.491 ; 18.291 ; 602.637.651 ; 1.387 ; 70.120.266 ; 19.952 ; 703.368.126 ; 394 ; 54.084.010 ; 1.252 ; 596.971.003 ; 1.646 ; 651.055.013 ; 21.598 ; 1.354.423.138 ;;;;
60;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 235 ; 203.197.186 ; 323 ; 19.148.699 ; 159 ; 4.773.328 ; 228 ; 345.031.640 ; 945 ; 572.150.853 ; 130 ; 369.760.467 ; 155 ; 213.382.408 ; 285 ; 583.142.875 ; 1.230 ; 1.155.293.728 ;;;;
61;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 351 ; 5.856.765 ; 2.227 ; 28.275.164 ; 12.805 ; 91.021.036 ; 38.160 ; 475.371.441 ; 53.543 ; 600.524.407 ; 7.624 ; 408.092.184 ; 42 ; 1.217.898 ; 7.666 ; 409.310.082 ; 61.209 ; 1.009.834.489 ;;;;
62;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 7.333 ; 79.152.864 ; 30.976 ; 480.747.705 ; 38.309 ; 559.900.568 ; 25.951 ; 405.088.928 ; 168 ; 4.864.317 ; 26.119 ; 409.953.245 ; 64.428 ; 969.853.813 ;;;;
63;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 392 ; 304.299.286 ; 1.771 ; 95.909.931 ; 641 ; 18.850.506 ; 657 ; 72.413.190 ; 3.461 ; 491.472.913 ; 786 ; 127.403.463 ; 330 ; 321.698.767 ; 1.116 ; 449.102.230 ; 4.577 ; 940.575.142 ;;;;
64;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 922 ; 14.960.199 ; 10.529 ; 219.993.339 ; 5.356 ; 68.098.259 ; 18.881 ; 189.251.862 ; 35.688 ; 492.303.659 ; 12.525 ; 383.879.821 ; 353 ; 57.806.038 ; 12.878 ; 441.685.859 ; 48.566 ; 933.989.518 ;;;;
65;92.894.922;BANCO ORIGINAL S.A.; 138 ; 263.793.704 ; 133 ; 14.203.577 ; 452 ; 6.899.721 ; 1.577 ; 99.685.724 ; 2.300 ; 384.582.727 ; 48 ; 281.127.447 ; 52 ; 256.476.605 ; 100 ; 537.604.051 ; 2.400 ; 922.186.779 ;;;;
66;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS; 4 ; 8.550 ;;; 1.063 ; 1.301.693 ; 2.545 ; 7.696.433 ; 3.612 ; 9.006.677 ; 5.528 ; 455.099.461 ; 3.379 ; 448.594.632 ; 8.907 ; 903.694.093 ; 12.519 ; 912.700.769 ;;;;
67;59.118.133;BANCO LUSO BRASILEIRO S.A.; 364 ; 39.275.316 ; 2.444 ; 234.308.552 ; 461 ; 68.963.349 ; 1.406 ; 63.206.271 ; 4.675 ; 405.753.488 ; 2.121 ; 320.044.681 ; 718 ; 129.094.855 ; 2.839 ; 449.139.536 ; 7.514 ; 854.893.024 ;;;;
68;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 118 ; 144.072.251 ; 159 ; 21.092.302 ; 126 ; 121.357.642 ; 506 ; 64.969.107 ; 909 ; 351.491.302 ; 117 ; 88.049.678 ; 139 ; 368.014.445 ; 256 ; 456.064.123 ; 1.165 ; 807.555.425 ;;;;
69;33.042.953;CITIBANK N.A.;;;;; 10 ; 25.096.822 ; 29 ; 3.251.394 ; 39 ; 28.348.216 ;;; 5 ; 775.000.000 ; 5 ; 775.000.000 ; 44 ; 803.348.216 ;;;;
70;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 5.170 ; 218.181.712 ; 4.539 ; 128.162.370 ; 2.623 ; 70.308.659 ; 2.127 ; 134.270.827 ; 14.459 ; 550.923.567 ; 145 ; 109.817.556 ; 164 ; 131.338.028 ; 309 ; 241.155.583 ; 14.768 ; 792.079.150 ;;;;
71;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 9 ; 10.018 ; 9 ; 10.018 ; 302 ; 376.173.107 ; 559 ; 376.137.598 ; 861 ; 752.310.705 ; 870 ; 752.320.723 ;;;;
72;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 7 ; 12.524.799 ; 109 ; 28.091.905 ; 469 ; 175.139.852 ; 585 ; 186.428.985 ; 1.170 ; 402.185.542 ; 131 ; 137.226.583 ; 125 ; 110.376.160 ; 256 ; 247.602.744 ; 1.426 ; 649.788.286 ;;;;
73;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 89 ; 246.414.851 ; 12 ; 5.547.583 ; 40 ; 2.813.664 ; 178 ; 41.903.070 ; 319 ; 296.679.167 ; 29 ; 51.832.071 ; 156 ; 273.493.069 ; 185 ; 325.325.139 ; 504 ; 622.004.307 ;;;;
74;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 18 ; 29.864.215 ; 95 ; 23.164.033 ; 50 ; 17.319.312 ; 548 ; 35.059.783 ; 711 ; 105.407.342 ; 69 ; 246.893.805 ; 72 ; 267.905.180 ; 141 ; 514.798.985 ; 852 ; 620.206.327 ;;;;
