Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado - Acumulado Jan-Mai/2015;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;;;;
;;; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ;;;;
62;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 248 ; 9.648.514 ; 4.506 ; 179.556.136 ; 1.940 ; 34.315.865 ; 4.938 ; 56.163.808 ; 11.632 ; 279.684.324 ; 1.304 ; 206.224.902 ; 65 ; 14.382.083 ; 1.369 ; 220.606.985 ; 13.001 ; 500.291.309 ;;;;
63;30.723.886;BANCO MODAL S.A.; 64 ; 8.122.405 ; 271 ; 32.064.954 ; 91 ; 66.805.653 ; 274 ; 80.472.565 ; 700 ; 187.465.577 ; 87 ; 176.081.689 ; 76 ; 134.996.478 ; 163 ; 311.078.167 ; 863 ; 498.543.744 ;;;;
64;62.144.175;BANCO PINE S.A.; 22 ; 45.426.753 ; 60 ; 37.377.033 ; 28 ; 33.343.745 ; 302 ; 138.838.128 ; 412 ; 254.985.659 ; 13 ; 146.114.735 ; 7 ; 96.123.836 ; 20 ; 242.238.571 ; 432 ; 497.224.231 ;;;;
65;61.024.352;BANCO INDUSVAL S.A.; 222 ; 74.715.718 ; 186 ; 26.581.354 ; 84 ; 6.815.793 ; 397 ; 27.112.461 ; 889 ; 135.225.325 ; 174 ; 149.800.728 ; 218 ; 198.809.311 ; 392 ; 348.610.039 ; 1.281 ; 483.835.364 ;;;;
66;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 3 ; 41.105 ; 225 ; 159.603.751 ; 92 ; 21.963.434 ; 1.204 ; 55.834.787 ; 1.524 ; 237.443.077 ; 181 ; 203.980.000 ; 9 ; 10.850.000 ; 190 ; 214.830.000 ; 1.714 ; 452.273.077 ;;;;
67;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 21 ; 108.000.000 ; 13 ; 39.037.216 ; 36 ; 65.972.422 ; 70 ; 8.553.258 ; 140 ; 221.562.897 ; 26 ; 45.479.726 ; 85 ; 170.205.500 ; 111 ; 215.685.226 ; 251 ; 437.248.123 ;;;;
68;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 2.951 ; 140.583.282 ; 1.188 ; 53.903.863 ; 631 ; 25.878.325 ; 1.533 ; 18.572.922 ; 6.303 ; 238.938.392 ; 109 ; 47.517.894 ; 361 ; 140.249.956 ; 470 ; 187.767.850 ; 6.773 ; 426.706.242 ;;;;
69;60.889.128;BANCO SOFISA S.A.; 454 ; 71.411.607 ; 395 ; 30.635.848 ; 131 ; 43.760.966 ; 511 ; 61.042.093 ; 1.491 ; 206.850.514 ; 59 ; 49.541.183 ; 42 ; 152.605.546 ; 101 ; 202.146.729 ; 1.592 ; 408.997.243 ;;;;
70;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 78 ; 1.853.921 ; 2.423 ; 76.036.907 ; 1.041 ; 13.748.092 ; 3.319 ; 88.220.617 ; 6.861 ; 179.859.537 ; 4.874 ; 174.520.020 ; 714 ; 25.868.204 ; 5.588 ; 200.388.224 ; 12.449 ; 380.247.761 ;;;;
71;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 28 ; 1.779.727 ; 1.317 ; 37.935.142 ; 2.313 ; 11.852.281 ; 8.335 ; 85.854.557 ; 11.993 ; 137.421.707 ; 5.693 ; 171.065.896 ; 2.185 ; 61.090.634 ; 7.878 ; 232.156.530 ; 19.871 ; 369.578.236 ;;;;
72;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 168 ; 102.325.271 ; 195 ; 30.543.341 ; 91 ; 11.646.486 ; 200 ; 25.170.408 ; 654 ; 169.685.506 ; 60 ; 68.572.164 ; 80 ; 125.376.039 ; 140 ; 193.948.203 ; 794 ; 363.633.709 ;;;;
73;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 153 ; 98.181.378 ; 172 ; 88.559.008 ; 325 ; 186.740.385 ; 145 ; 82.791.847 ; 76 ; 92.405.723 ; 221 ; 175.197.570 ; 546 ; 361.937.955 ;;;;
74;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;;;; 620 ; 2.107.975 ; 7.594 ; 147.631.663 ; 8.214 ; 149.739.638 ; 1.843 ; 158.349.851 ; 97 ; 12.181.086 ; 1.940 ; 170.530.936 ; 10.154 ; 320.270.575 ;;;;
75;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 230 ; 371.860 ; 675 ; 15.009.953 ; 905 ; 15.381.813 ; 1.730 ; 154.718.986 ; 783 ; 140.087.447 ; 2.513 ; 294.806.433 ; 3.418 ; 310.188.246 ;;;;
76;61.186.680;BANCO BMG S.A.; 9 ; 7.105.000 ; 1 ; 1.630.000 ; 3 ; 4.320.788 ; 60 ; 125.263.926 ; 73 ; 138.319.714 ; 15 ; 143.016.201 ; 12 ; 14.131.611 ; 27 ; 157.147.812 ; 100 ; 295.467.526 ;;;;
77;10.690.848;BANCO DA CHINA BRASIL S.A.; 63 ; 48.270.145 ; 94 ; 19.800.495 ; 63 ; 62.377.586 ; 177 ; 7.995.771 ; 397 ; 138.443.997 ; 49 ; 25.810.858 ; 98 ; 121.261.862 ; 147 ; 147.072.720 ; 544 ; 285.516.717 ;;;;
78;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 53 ; 26.418.074 ; 96 ; 25.722.224 ; 65 ; 47.891.914 ; 249 ; 49.486.331 ; 463 ; 149.518.543 ; 48 ; 66.507.124 ; 29 ; 62.664.375 ; 77 ; 129.171.499 ; 540 ; 278.690.042 ;;;;
79;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 1.481 ; 78.076.009 ; 1.447 ; 44.627.631 ; 619 ; 9.050.234 ; 1.257 ; 61.396.908 ; 4.804 ; 193.150.781 ; 122 ; 44.879.236 ; 52 ; 30.797.130 ; 174 ; 75.676.366 ; 4.978 ; 268.827.147 ;;;;
80;59.285.411;BANCO PAN S.A.; 48 ; 50.404.582 ;;; 32 ; 928.706 ; 123 ; 57.585.912 ; 203 ; 108.919.200 ; 5 ; 57.023.313 ; 47 ; 94.830.000 ; 52 ; 151.853.313 ; 255 ; 260.772.513 ;;;;
81;02.318.507;BANCO KEB DO BRASIL S.A.; 3 ; 1.486.697 ; 70 ; 15.766.324 ; 174 ; 64.026.618 ; 1.760 ; 86.963.741 ; 2.007 ; 168.243.380 ; 53 ; 55.706.768 ; 25 ; 18.432.500 ; 78 ; 74.139.268 ; 2.085 ; 242.382.648 ;;;;
82;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 24 ; 1.098.399 ; 41 ; 4.684.917 ; 159 ; 42.682.370 ; 288 ; 26.397.059 ; 512 ; 74.862.745 ; 149 ; 73.261.831 ; 76 ; 79.532.314 ; 225 ; 152.794.144 ; 737 ; 227.656.889 ;;;;
83;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO;;; 95 ; 26.041.054 ; 257 ; 79.397.114 ; 285 ; 24.172.694 ; 637 ; 129.610.861 ; 87 ; 33.621.472 ; 70 ; 61.615.341 ; 157 ; 95.236.812 ; 794 ; 224.847.674 ;;;;
84;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 56 ; 781.129 ; 2.376 ; 58.403.192 ; 3.005 ; 11.975.765 ; 5.420 ; 45.370.936 ; 10.857 ; 116.531.021 ; 2.290 ; 99.258.661 ; 134 ; 8.238.640 ; 2.424 ; 107.497.301 ; 13.281 ; 224.028.322 ;;;;
85;19.307.785;MSB BANK S.A. BANCO DE CÂMBIO;;; 18 ; 690.941 ; 156 ; 51.604.445 ; 958 ; 38.600.720 ; 1.132 ; 90.896.106 ; 528 ; 56.458.230 ; 758 ; 73.112.228 ; 1.286 ; 129.570.458 ; 2.418 ; 220.466.564 ;;;;
86;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 68 ; 21.118.428 ; 4 ; 916.332 ; 18 ; 36.941 ; 34 ; 1.166.301 ; 124 ; 23.238.002 ; 121 ; 85.129.576 ; 194 ; 110.350.000 ; 315 ; 195.479.576 ; 439 ; 218.717.578 ;;;;
87;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 311 ; 44.582.955 ; 688 ; 55.524.300 ; 36 ; 1.068.693 ; 269 ; 6.094.391 ; 1.304 ; 107.270.339 ; 267 ; 60.993.820 ; 121 ; 41.394.437 ; 388 ; 102.388.257 ; 1.692 ; 209.658.596 ;;;;
88;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 66 ; 63.749.863 ; 3 ; 49.207 ; 17 ; 37.175.250 ; 56 ; 2.151.731 ; 142 ; 103.126.050 ; 4 ; 5.544.100 ; 36 ; 99.200.250 ; 40 ; 104.744.350 ; 182 ; 207.870.400 ;;;;
89;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 151 ; 2.784.730 ; 2.800 ; 61.476.571 ; 768 ; 15.471.105 ; 3.206 ; 37.373.079 ; 6.925 ; 117.105.485 ; 1.723 ; 83.551.448 ; 47 ; 2.985.206 ; 1.770 ; 86.536.654 ; 8.695 ; 203.642.139 ;;;;
90;74.451.022;TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA; 116 ; 2.611.386 ; 2.127 ; 43.271.694 ; 787 ; 9.938.127 ; 7.205 ; 57.400.821 ; 10.235 ; 113.222.028 ; 2.278 ; 89.195.904 ; 28 ; 938.257 ; 2.306 ; 90.134.160 ; 12.541 ; 203.356.188 ;;;;
91;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 8 ; 194.149 ; 267 ; 4.107.427 ; 1.924 ; 9.418.136 ; 7.888 ; 69.362.076 ; 10.087 ; 83.081.787 ; 3.554 ; 74.239.747 ; 165 ; 10.428.277 ; 3.719 ; 84.668.023 ; 13.806 ; 167.749.810 ;;;;
92;92.894.922;BANCO ORIGINAL S.A.; 37 ; 39.436.141 ; 314 ; 65.729.566 ; 87 ; 469.484 ; 584 ; 9.269.576 ; 1.022 ; 114.904.766 ; 62 ; 46.750.330 ; 10 ; 1.390 ; 72 ; 46.751.720 ; 1.094 ; 161.656.486 ;;;;
93;65.982.589;GRACO CORRETORA DE CAMBIO S.A.; 8 ; 67.570 ; 734 ; 25.496.997 ; 757 ; 2.623.006 ; 2.557 ; 23.307.371 ; 4.056 ; 51.494.944 ; 2.066 ; 73.411.226 ; 181 ; 27.370.780 ; 2.247 ; 100.782.006 ; 6.303 ; 152.276.950 ;;;;
94;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 48 ; 1.087.922 ; 2.228 ; 8.519.309 ; 4.039 ; 72.481.012 ; 6.315 ; 82.088.243 ; 2.712 ; 65.358.186 ; 21 ; 372.610 ; 2.733 ; 65.730.796 ; 9.048 ; 147.819.039 ;;;;
95;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;;; 2 ; 57.634 ; 682 ; 5.112.420 ; 1.867 ; 22.275.260 ; 2.551 ; 27.445.314 ; 850 ; 66.844.912 ; 200 ; 49.655.015 ; 1.050 ; 116.499.928 ; 3.601 ; 143.945.242 ;;;;
96;15.219.389;MACRO CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;;; 1.161 ; 54.850.997 ; 5 ; 74.238 ; 325 ; 9.060.971 ; 1.491 ; 63.986.205 ; 1.056 ; 65.911.818 ; 25 ; 2.012.477 ; 1.081 ; 67.924.296 ; 2.572 ; 131.910.501 ;;;;
97;69.251.239;PIONEER CORRETORA DE CAMBIO LTDA; 79 ; 1.109.028 ; 1.196 ; 25.198.583 ; 502 ; 8.405.004 ; 2.812 ; 30.154.466 ; 4.589 ; 64.867.081 ; 2.664 ; 55.877.318 ; 378 ; 9.856.501 ; 3.042 ; 65.733.819 ; 7.631 ; 130.600.900 ;;;;
98;61.033.106;BPN BRASIL BANCO MÚLTIPLO S.A.; 28 ; 19.757.444 ; 13 ; 569.305 ; 154 ; 36.325.111 ; 80 ; 4.007.761 ; 275 ; 60.659.620 ; 24 ; 1.436.714 ; 63 ; 52.984.758 ; 87 ; 54.421.472 ; 362 ; 115.081.092 ;;;;
99;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 32 ; 388.343 ; 366 ; 7.188.337 ; 339 ; 1.812.056 ; 5.562 ; 46.247.535 ; 6.299 ; 55.636.271 ; 2.818 ; 54.086.090 ; 68 ; 2.804.738 ; 2.886 ; 56.890.828 ; 9.185 ; 112.527.099 ;;;;
100;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 67 ; 871.000 ; 1.262 ; 25.427.005 ; 396 ; 5.143.641 ; 2.322 ; 26.730.024 ; 4.047 ; 58.171.671 ; 3.929 ; 49.720.509 ; 147 ; 3.576.826 ; 4.076 ; 53.297.335 ; 8.123 ; 111.469.006 ;;;;
101;43.653.450;MOEDA SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 19.861 ; 1.078 ; 44.889.498 ; 55 ; 1.239.799 ; 431 ; 8.510.032 ; 1.565 ; 54.659.190 ; 784 ; 52.520.175 ; 8 ; 380.933 ; 792 ; 52.901.108 ; 2.357 ; 107.560.299 ;;;;
102;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 85 ; 1.968.215 ; 932 ; 24.030.302 ; 611 ; 3.104.298 ; 3.579 ; 29.457.634 ; 5.207 ; 58.560.449 ; 3.547 ; 48.363.162 ; 19 ; 102.916 ; 3.566 ; 48.466.078 ; 8.773 ; 107.026.527 ;;;;
103;19.878.228;TITUR CORRETORA DE CÂMBIO LTDA.;;;;; 26 ; 35.391 ; 294 ; 51.670.042 ; 320 ; 51.705.433 ; 1.275 ; 51.734.818 ; 1 ; 100.000 ; 1.276 ; 51.834.818 ; 1.596 ; 103.540.251 ;;;;
104;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 4 ; 42.189 ; 203 ; 4.724.959 ; 2.695 ; 3.598.863 ; 7.863 ; 37.754.537 ; 10.765 ; 46.120.549 ; 1.731 ; 46.631.103 ; 91 ; 7.842.807 ; 1.822 ; 54.473.910 ; 12.587 ; 100.594.459 ;;;;
105;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 3 ; 49.882 ; 591 ; 17.448.036 ; 678 ; 4.011.641 ; 8.967 ; 23.786.991 ; 10.239 ; 45.296.550 ; 1.278 ; 39.954.378 ; 137 ; 2.800.507 ; 1.415 ; 42.754.885 ; 11.654 ; 88.051.436 ;;;;
106;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;; 36 ; 1.736.540 ; 367 ; 640.328 ; 2.846 ; 38.809.837 ; 3.249 ; 41.186.705 ; 1.384 ; 43.261.022 ; 34 ; 3.355.659 ; 1.418 ; 46.616.681 ; 4.667 ; 87.803.386 ;;;;
107;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 98 ; 1.712.285 ; 699 ; 16.276.079 ; 1.035 ; 10.857.514 ; 2.667 ; 24.305.854 ; 4.499 ; 53.151.732 ; 1.173 ; 30.862.551 ; 24 ; 2.821.071 ; 1.197 ; 33.683.622 ; 5.696 ; 86.835.354 ;;;;
108;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 10 ; 182.025 ; 742 ; 19.399.230 ; 69 ; 263.197 ; 3.751 ; 21.011.610 ; 4.572 ; 40.856.062 ; 1.746 ; 40.465.208 ; 41 ; 469.466 ; 1.787 ; 40.934.674 ; 6.359 ; 81.790.736 ;;;;
109;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 130 ; 2.147.968 ; 1.465 ; 1.780.525 ; 8.498 ; 19.136.177 ; 10.093 ; 23.064.670 ; 1.102 ; 37.965.555 ; 248 ; 18.294.095 ; 1.350 ; 56.259.651 ; 11.443 ; 79.324.320 ;;;;
110;33.042.151;BANCO DE LA NACION ARGENTINA; 25 ; 12.645.414 ; 40 ; 2.741.952 ; 1.523 ; 1.927.372 ; 500 ; 1.048.257 ; 2.088 ; 18.362.995 ; 49 ; 25.355.899 ; 44 ; 35.492.410 ; 93 ; 60.848.309 ; 2.181 ; 79.211.304 ;;;;
111;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 8 ; 151.216 ; 574 ; 3.616.538 ; 1.403 ; 22.638.852 ; 1.985 ; 26.406.606 ; 1.641 ; 33.984.857 ; 187 ; 14.847.660 ; 1.828 ; 48.832.517 ; 3.813 ; 75.239.123 ;;;;
112;35.602.606;MIDAS SOCIEDADE CORRETORA DE CÂMBIO S.A.;;; 11 ; 20.894 ; 502 ; 580.504 ; 17.568 ; 36.576.061 ; 18.081 ; 37.177.459 ; 1.512 ; 35.969.169 ;;; 1.512 ; 35.969.169 ; 19.593 ; 73.146.628 ;;;;
113;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 24 ; 1.615.578 ; 124 ; 2.562.912 ; 244 ; 5.063.109 ; 3.328 ; 28.532.027 ; 3.720 ; 37.773.626 ; 701 ; 28.411.666 ; 64 ; 4.285.624 ; 765 ; 32.697.291 ; 4.485 ; 70.470.917 ;;;;
114;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 85 ; 2.810.120 ; 234 ; 5.619.453 ; 1.997 ; 23.176.110 ; 2.316 ; 31.605.683 ; 46 ; 25.778.689 ; 12 ; 6.067.479 ; 58 ; 31.846.168 ; 2.374 ; 63.451.852 ;;;;
115;07.679.404;BANCO TOPÁZIO S.A.; 25 ; 2.320.155 ; 27 ; 729.200 ; 156 ; 1.432.472 ; 287 ; 24.833.002 ; 495 ; 29.314.829 ; 152 ; 24.560.435 ; 29 ; 2.747.037 ; 181 ; 27.307.472 ; 676 ; 56.622.301 ;;;;
116;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 175 ; 3.169.637 ; 99 ; 306.621 ; 461 ; 24.759.997 ; 735 ; 28.236.254 ; 1.377 ; 27.879.441 ; 9 ; 283.819 ; 1.386 ; 28.163.260 ; 2.121 ; 56.399.514 ;;;;
117;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 2 ; 6.974 ; 1.405 ; 2.763.995 ; 3.752 ; 27.964.238 ; 5.159 ; 30.735.207 ; 1.074 ; 24.406.997 ; 44 ; 148.354 ; 1.118 ; 24.555.351 ; 6.277 ; 55.290.558 ;;;;
118;04.902.979;BANCO DA AMAZONIA S.A.; 155 ; 15.768.023 ; 142 ; 10.055.831 ; 84 ; 996.319 ; 302 ; 3.366.826 ; 683 ; 30.186.999 ; 34 ; 10.094.941 ; 59 ; 13.378.744 ; 93 ; 23.473.686 ; 776 ; 53.660.685 ;;;;
119;15.230.501;CATEDRAL CORRETORA DE CÂMBIO E TÍTULOS MOBILIÁRIOS LTDA.;;; 175 ; 9.964.883 ;;; 68 ; 16.234.131 ; 243 ; 26.199.014 ; 152 ; 26.191.318 ;;; 152 ; 26.191.318 ; 395 ; 52.390.332 ;;;;
120;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 1 ; 65.730 ; 181 ; 6.173.058 ; 29 ; 1.023.728 ; 798 ; 17.332.651 ; 1.009 ; 24.595.167 ; 625 ; 23.273.051 ; 5 ; 857.350 ; 630 ; 24.130.400 ; 1.639 ; 48.725.567 ;;;;
121;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;;;;; 1.124 ; 2.231.971 ; 3.249 ; 23.473.712 ; 4.373 ; 25.705.682 ; 1.812 ; 21.255.728 ; 7 ; 35.970 ; 1.819 ; 21.291.697 ; 6.192 ; 46.997.380 ;;;;
122;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 98 ; 3.636.479 ; 318 ; 6.676.394 ; 705 ; 1.150.219 ; 5.377 ; 11.916.656 ; 6.498 ; 23.379.748 ; 1.138 ; 16.761.200 ; 73 ; 2.929.786 ; 1.211 ; 19.690.986 ; 7.709 ; 43.070.734 ;;;;
123;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 72 ; 11.831.566 ; 72 ; 2.425.469 ; 26 ; 7.214.899 ; 70 ; 5.550.874 ; 240 ; 27.022.808 ; 6 ; 1.417.499 ; 27 ; 14.247.374 ; 33 ; 15.664.873 ; 273 ; 42.687.681 ;;;;
124;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 3 ; 157.202 ; 188 ; 4.672.983 ; 155 ; 4.038.400 ; 2.203 ; 13.443.756 ; 2.549 ; 22.312.341 ; 428 ; 17.025.740 ; 51 ; 3.136.480 ; 479 ; 20.162.220 ; 3.028 ; 42.474.561 ;;;;
125;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;;;; 874 ; 2.733.697 ; 2.063 ; 17.442.007 ; 2.937 ; 20.175.704 ; 1.486 ; 16.518.412 ; 63 ; 1.822.489 ; 1.549 ; 18.340.901 ; 4.486 ; 38.516.604 ;;;;
126;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 30 ; 530.423 ; 56 ; 1.377.354 ; 628 ; 3.240.614 ; 1.969 ; 16.539.384 ; 2.683 ; 21.687.774 ; 1.342 ; 14.927.743 ; 67 ; 781.684 ; 1.409 ; 15.709.427 ; 4.092 ; 37.397.202 ;;;;
127;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 188 ; 799.195 ; 1.092 ; 17.338.998 ; 1.280 ; 18.138.193 ; 1.206 ; 17.162.278 ; 24 ; 634.364 ; 1.230 ; 17.796.642 ; 2.510 ; 35.934.835 ;;;;
128;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 49.971 ; 6 ; 23.082 ; 687 ; 824.023 ; 5.115 ; 10.627.219 ; 5.809 ; 11.524.296 ; 1.021 ; 14.777.792 ; 53 ; 4.952.237 ; 1.074 ; 19.730.029 ; 6.883 ; 31.254.325 ;;;;
129;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 1 ; 7.581 ; 1.014 ; 7.264.697 ; 1.587 ; 15.404.104 ; 2.602 ; 22.676.381 ; 502 ; 7.954.753 ; 14 ; 35.271 ; 516 ; 7.990.023 ; 3.118 ; 30.666.405 ;;;;
130;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 17.967 ;;; 1.881 ; 13.511.658 ; 25 ; 182.973 ; 1.907 ; 13.712.598 ; 23 ; 185.760 ; 136 ; 13.532.316 ; 159 ; 13.718.076 ; 2.066 ; 27.430.674 ;;;;
131;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 46 ; 8.458.726 ; 1 ; 292.375 ; 31 ; 3.856.285 ; 388 ; 1.243.266 ; 466 ; 13.850.652 ; 26 ; 1.076.693 ; 48 ; 12.009.936 ; 74 ; 13.086.629 ; 540 ; 26.937.281 ;;;;
132;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 5 ; 32.469 ; 455 ; 984.641 ; 1.764 ; 13.026.624 ; 2.224 ; 14.043.734 ; 471 ; 12.387.012 ; 40 ; 212.656 ; 511 ; 12.599.668 ; 2.735 ; 26.643.402 ;;;;
133;09.516.419;BANCO ORIGINAL DO AGRONEGÓCIO S.A.;;;;; 2 ; 2 ; 11 ; 1.139 ; 13 ; 1.141 ; 31 ; 12.983.210 ; 21 ; 12.981.820 ; 52 ; 25.965.030 ; 65 ; 25.966.171 ;;;;
134;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 5 ; 11.034 ; 1.894 ; 1.025.313 ; 9.752 ; 12.055.557 ; 11.651 ; 13.091.903 ; 396 ; 11.628.871 ; 27 ; 655.350 ; 423 ; 12.284.221 ; 12.074 ; 25.376.124 ;;;;
135;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 4.574 ; 1.544.059 ; 11.817 ; 12.443.392 ; 16.391 ; 13.987.450 ; 316 ; 10.826.762 ; 1 ; 1.625 ; 317 ; 10.828.387 ; 16.708 ; 24.815.837 ;;;;
136;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 11 ; 126.373 ; 101 ; 1.034.282 ; 189 ; 1.694.963 ; 1.577 ; 10.557.092 ; 1.878 ; 13.412.711 ; 857 ; 10.196.630 ; 76 ; 445.380 ; 933 ; 10.642.011 ; 2.811 ; 24.054.721 ;;;;
137;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 966 ; 813.633 ; 4.743 ; 11.619.519 ; 5.709 ; 12.433.152 ; 168 ; 10.832.465 ;;; 168 ; 10.832.465 ; 5.877 ; 23.265.617 ;;;;
138;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 531 ; 1.208.876 ; 1.247 ; 11.095.292 ; 1.778 ; 12.304.168 ; 905 ; 9.902.168 ;;; 905 ; 9.902.168 ; 2.683 ; 22.206.336 ;;;;
139;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 29 ; 876.371 ; 354 ; 7.983.460 ; 56 ; 294.166 ; 665 ; 1.639.516 ; 1.104 ; 10.793.513 ; 660 ; 9.515.291 ; 56 ; 1.061.848 ; 716 ; 10.577.139 ; 1.820 ; 21.370.652 ;;;;
140;14.388.334;PARANÁ BANCO S.A.; 19 ; 6.476.708 ; 8 ; 2.578.971 ; 1 ; 100 ; 25 ; 86.527 ; 53 ; 9.142.306 ; 5 ; 1.950.000 ; 10 ; 6.270.000 ; 15 ; 8.220.000 ; 68 ; 17.362.306 ;;;;
141;61.973.863;ESCRITORIO LEROSA S.A. CORRETORES DE VALORES;;; 80 ; 3.769.981 ; 31 ; 755.945 ; 348 ; 2.931.799 ; 459 ; 7.457.726 ; 295 ; 6.831.786 ; 16 ; 966.268 ; 311 ; 7.798.055 ; 770 ; 15.255.780 ;;;;
142;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 110 ; 626.906 ; 15 ; 115.972 ; 388 ; 2.746.751 ; 2.188 ; 5.483.452 ; 2.701 ; 8.973.081 ; 350 ; 4.054.906 ; 38 ; 1.810.011 ; 388 ; 5.864.918 ; 3.089 ; 14.837.999 ;;;;
143;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 371 ; 2.004.549 ; 850 ; 7.330.330 ; 1.221 ; 9.334.879 ; 804 ; 5.337.823 ;;; 804 ; 5.337.823 ; 2.025 ; 14.672.702 ;;;;
