Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Jun/2018;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) 
64;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 30 ; 73.730.145 ; 165 ; 23.007.976 ; 127 ; 76.412.583 ; 213 ; 189.349.673 ; 535 ; 362.500.376 ; 112 ; 166.371.909 ; 62 ; 93.751.505 ; 174 ; 260.123.415 ; 709 ; 622.623.790 
65;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 123 ; 1.548.504 ; 1.544 ; 29.656.548 ; 3.191 ; 36.082.774 ; 11.595 ; 137.184.760 ; 16.453 ; 204.472.586 ; 13.040 ; 265.453.050 ; 2.055 ; 136.280.526 ; 15.095 ; 401.733.577 ; 31.548 ; 606.206.162 
66;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 321 ; 5.769.187 ; 2.825 ; 59.278.536 ; 12.427 ; 28.073.428 ; 11.093 ; 124.393.875 ; 26.666 ; 217.515.025 ; 12.138 ; 265.067.719 ; 3.830 ; 114.608.499 ; 15.968 ; 379.676.218 ; 42.634 ; 597.191.243 
67;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 947 ; 20.767.820 ; 5.873 ; 164.091.737 ; 2.419 ; 31.819.134 ; 5.191 ; 70.625.276 ; 14.430 ; 287.303.967 ; 2.802 ; 195.773.283 ; 136 ; 13.439.100 ; 2.938 ; 209.212.383 ; 17.368 ; 496.516.350 
68;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 148 ; 25.223.202 ; 130 ; 2.433.391 ; 42 ; 5.664.312 ; 249 ; 191.605.246 ; 569 ; 224.926.152 ; 39 ; 213.645.394 ; 20 ; 55.095.394 ; 59 ; 268.740.788 ; 628 ; 493.666.940 
69;60.889.128;BANCO SOFISA S.A.; 652 ; 111.174.399 ; 609 ; 36.485.033 ; 80 ; 34.563.822 ; 596 ; 34.147.823 ; 1.937 ; 216.371.077 ; 79 ; 75.807.853 ; 63 ; 160.373.438 ; 142 ; 236.181.292 ; 2.079 ; 452.552.369 
70;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 11 ; 15.550.839 ; 51 ; 17.008.393 ; 58 ; 49.852.019 ; 457 ; 93.228.232 ; 577 ; 175.639.484 ; 71 ; 139.787.173 ; 70 ; 126.759.233 ; 141 ; 266.546.406 ; 718 ; 442.185.890 
71;07.679.404;BANCO TOPÁZIO S.A.; 3 ; 43.300 ; 9 ; 137.491 ; 261 ; 15.914.267 ; 717 ; 205.575.222 ; 990 ; 221.670.281 ; 253 ; 197.077.152 ; 53 ; 7.305.830 ; 306 ; 204.382.982 ; 1.296 ; 426.053.263 
72;61.186.680;BANCO BMG S.A.; 10 ; 15.656.676 ; 17 ; 24.529.003 ; 10 ; 5.122.427 ; 101 ; 117.762.174 ; 138 ; 163.070.280 ; 17 ; 187.497.010 ; 9 ; 54.663.100 ; 26 ; 242.160.110 ; 164 ; 405.230.390 
73;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 80 ; 111.340.535 ; 59 ; 33.716.630 ; 9 ; 16.407.213 ; 407 ; 67.340.966 ; 555 ; 228.805.343 ; 39 ; 69.715.502 ; 25 ; 103.110.183 ; 64 ; 172.825.685 ; 619 ; 401.631.028 
74;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 423 ; 8.407.370 ; 6.405 ; 146.516.059 ; 1.617 ; 34.524.272 ; 5.620 ; 51.240.806 ; 14.065 ; 240.688.506 ; 2.282 ; 157.178.272 ; 25 ; 2.341.535 ; 2.307 ; 159.519.808 ; 16.372 ; 400.208.314 
75;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 247 ; 5.611.663 ; 5.574 ; 131.048.322 ; 2.410 ; 18.800.492 ; 5.696 ; 50.007.894 ; 13.927 ; 205.468.371 ; 7.827 ; 175.591.250 ; 1.031 ; 19.049.168 ; 8.858 ; 194.640.418 ; 22.785 ; 400.108.789 
76;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 116 ; 1.846.914 ; 1.962 ; 39.966.377 ; 2.201 ; 21.201.256 ; 24.604 ; 135.432.597 ; 28.883 ; 198.447.143 ; 11.398 ; 154.396.845 ; 69 ; 2.266.143 ; 11.467 ; 156.662.988 ; 40.350 ; 355.110.131 
77;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 26 ; 6.581.640 ; 13 ; 3.852.684 ; 7.170 ; 161.228.599 ; 637 ; 4.795.605 ; 7.846 ; 176.458.527 ; 57 ; 6.406.082 ; 254 ; 165.565.753 ; 311 ; 171.971.834 ; 8.157 ; 348.430.362 
78;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 71 ; 61.305.507 ; 90 ; 21.100.715 ; 115 ; 89.645.222 ; 282 ; 54.951.176 ; 558 ; 227.002.620 ; 30 ; 16.319.355 ; 43 ; 98.068.027 ; 73 ; 114.387.383 ; 631 ; 341.390.003 
79;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 8 ; 6.131.238 ; 83 ; 16.689.107 ; 233 ; 84.944.583 ; 287 ; 76.985.388 ; 611 ; 184.750.315 ; 79 ; 76.318.848 ; 68 ; 73.719.163 ; 147 ; 150.038.011 ; 758 ; 334.788.326 
80;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 255 ; 69.091.783 ; 222 ; 29.096.178 ; 128 ; 22.297.999 ; 238 ; 31.680.817 ; 843 ; 152.166.777 ; 120 ; 58.810.041 ; 151 ; 89.400.306 ; 271 ; 148.210.348 ; 1.114 ; 300.377.125 
81;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 2.713 ; 90.475.384 ; 1.448 ; 52.232.050 ; 468 ; 5.537.340 ; 2.393 ; 17.349.498 ; 7.022 ; 165.594.272 ; 188 ; 49.826.324 ; 246 ; 74.339.074 ; 434 ; 124.165.398 ; 7.456 ; 289.759.670 
82;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 2.308 ; 25.769.293 ; 2.772 ; 56.818.434 ; 5.080 ; 82.587.727 ; 3.572 ; 114.512.269 ; 362 ; 83.438.577 ; 3.934 ; 197.950.846 ; 9.014 ; 280.538.573 
83;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 117 ; 1.793.470 ; 4.169 ; 93.094.464 ; 1.076 ; 8.440.325 ; 5.272 ; 42.455.422 ; 10.634 ; 145.783.681 ; 2.952 ; 126.533.380 ; 39 ; 1.215.599 ; 2.991 ; 127.748.979 ; 13.625 ; 273.532.660 
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 965 ; 60.075.547 ; 1.254 ; 28.830.580 ; 2.243 ; 10.479.297 ; 6.470 ; 42.554.099 ; 10.932 ; 141.939.524 ; 3.251 ; 57.868.073 ; 521 ; 56.995.539 ; 3.772 ; 114.863.612 ; 14.704 ; 256.803.135 
85;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 38 ; 26.318.145 ; 73 ; 13.812.344 ; 32 ; 17.823.753 ; 54 ; 17.182.048 ; 197 ; 75.136.289 ; 63 ; 73.746.575 ; 65 ; 95.805.885 ; 128 ; 169.552.460 ; 325 ; 244.688.749 
86;62.144.175;BANCO PINE S.A.; 50 ; 32.046.626 ; 19 ; 16.711.869 ; 7 ; 30.095.058 ; 181 ; 40.245.510 ; 257 ; 119.099.063 ; 18 ; 53.642.045 ; 17 ; 62.022.264 ; 35 ; 115.664.310 ; 292 ; 234.763.373 
87;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 110 ; 2.735.251 ; 381 ; 6.223.877 ; 1.920 ; 5.533.175 ; 8.410 ; 105.905.139 ; 10.821 ; 120.397.442 ; 6.125 ; 107.038.938 ; 106 ; 3.475.186 ; 6.231 ; 110.514.124 ; 17.052 ; 230.911.567 
88;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 32 ; 677.250 ; 397 ; 9.329.881 ; 905 ; 6.142.270 ; 3.445 ; 83.667.169 ; 4.779 ; 99.816.570 ; 12.603 ; 105.068.272 ; 246 ; 18.746.013 ; 12.849 ; 123.814.286 ; 17.628 ; 223.630.855 
89;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 94 ; 1.162.264 ; 4.000 ; 16.392.940 ; 10.048 ; 91.932.163 ; 14.142 ; 109.487.367 ; 9.139 ; 90.202.701 ; 153 ; 13.597.242 ; 9.292 ; 103.799.943 ; 23.434 ; 213.287.310 
90;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 6 ; 6.104 ; 6 ; 6.104 ; 112 ; 104.013.715 ; 237 ; 103.896.337 ; 349 ; 207.910.052 ; 355 ; 207.916.156 
91;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 169 ; 1.981.451 ; 2.099 ; 42.768.149 ; 843 ; 10.689.635 ; 5.424 ; 57.403.309 ; 8.535 ; 112.842.544 ; 7.247 ; 90.646.480 ; 133 ; 3.155.519 ; 7.380 ; 93.801.999 ; 15.915 ; 206.644.543 
92;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 12 ; 551.966 ; 167 ; 2.184.887 ; 2.097 ; 10.961.209 ; 9.582 ; 83.494.948 ; 11.858 ; 97.193.010 ; 4.753 ; 88.453.614 ; 271 ; 13.942.104 ; 5.024 ; 102.395.718 ; 16.882 ; 199.588.727 
93;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 2 ; 64.611 ; 919 ; 17.595.240 ; 47 ; 166.104 ; 4.212 ; 80.704.275 ; 5.180 ; 98.530.230 ; 4.180 ; 98.456.251 ; 27 ; 408.357 ; 4.207 ; 98.864.609 ; 9.387 ; 197.394.839 
94;28.650.236;BONSUCESSO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 1.748 ; 8.303.626 ; 4.286 ; 97.190.012 ; 6.034 ; 105.493.639 ; 6.174 ; 90.493.737 ; 62 ; 531.393 ; 6.236 ; 91.025.129 ; 12.270 ; 196.518.768 
95;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 96 ; 2.358.307 ; 155 ; 4.824.387 ; 842 ; 6.429.979 ; 2.486 ; 35.286.252 ; 3.579 ; 48.898.925 ; 2.100 ; 84.118.295 ; 395 ; 52.790.559 ; 2.495 ; 136.908.854 ; 6.074 ; 185.807.778 
96;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 34 ; 410.952 ; 1.203 ; 8.994.469 ; 3.352 ; 50.778.060 ; 4.589 ; 60.183.481 ; 5.210 ; 83.734.046 ; 404 ; 41.556.674 ; 5.614 ; 125.290.720 ; 10.203 ; 185.474.201 
97;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 199 ; 4.012.948 ; 1.160 ; 21.530.477 ; 818 ; 6.650.314 ; 3.360 ; 27.903.519 ; 5.537 ; 60.097.259 ; 2.428 ; 75.131.638 ; 353 ; 36.444.607 ; 2.781 ; 111.576.245 ; 8.318 ; 171.673.503 
98;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 55.560 ; 311 ; 4.327.885 ; 1.053 ; 3.547.262 ; 3.687 ; 20.977.872 ; 5.054 ; 28.908.580 ; 1.645 ; 76.910.064 ; 288 ; 55.202.775 ; 1.933 ; 132.112.839 ; 6.987 ; 161.021.419 
99;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 28 ; 3.949.095 ; 26 ; 5.079.356 ; 34 ; 1.431.573 ; 52 ; 1.242.258 ; 140 ; 11.702.281 ; 80 ; 72.900.000 ; 87 ; 71.900.000 ; 167 ; 144.800.000 ; 307 ; 156.502.281 
100;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 202 ; 6.050.840 ; 2.827 ; 70.195.166 ; 3.029 ; 76.246.006 ; 2.828 ; 70.387.333 ; 206 ; 6.239.466 ; 3.034 ; 76.626.798 ; 6.063 ; 152.872.804 
101;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 52 ; 1.519.257 ; 2.185 ; 13.206.731 ; 4.242 ; 73.649.844 ; 6.479 ; 88.375.833 ; 3.319 ; 62.179.207 ; 11 ; 187.521 ; 3.330 ; 62.366.729 ; 9.809 ; 150.742.561 
102;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 5 ; 49.061 ; 133 ; 3.272.906 ; 6.511 ; 9.372.813 ; 12.994 ; 59.585.308 ; 19.643 ; 72.280.089 ; 4.138 ; 58.053.249 ; 73 ; 4.596.211 ; 4.211 ; 62.649.460 ; 23.854 ; 134.929.549 
103;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 54 ; 909.158 ; 312 ; 2.375.238 ; 1.603 ; 63.274.293 ; 1.969 ; 66.558.689 ; 3.865 ; 63.866.960 ; 80 ; 2.345.118 ; 3.945 ; 66.212.078 ; 5.914 ; 132.770.767 
104;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 31 ; 498.957 ; 156 ; 3.433.612 ; 2.746 ; 7.865.709 ; 6.174 ; 26.820.414 ; 9.107 ; 38.618.693 ; 2.444 ; 56.243.567 ; 571 ; 34.425.903 ; 3.015 ; 90.669.470 ; 12.122 ; 129.288.162 
105;61.024.352;BANCO INDUSVAL S.A.; 134 ; 24.781.553 ; 145 ; 4.761.520 ; 134 ; 22.506.059 ; 403 ; 19.657.812 ; 816 ; 71.706.944 ; 142 ; 17.026.778 ; 76 ; 36.760.982 ; 218 ; 53.787.760 ; 1.034 ; 125.494.704 
106;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 160 ; 144.960 ; 488 ; 61.724.913 ; 648 ; 61.869.873 ; 2.588 ; 61.582.587 ; 2 ; 3.932 ; 2.590 ; 61.586.519 ; 3.238 ; 123.456.392 
107;00.416.968;BANCO INTER S.A.; 27 ; 401.753 ; 476 ; 12.346.306 ; 1.135 ; 7.707.931 ; 1.302 ; 34.755.648 ; 2.940 ; 55.211.638 ; 629 ; 47.079.266 ; 304 ; 8.736.464 ; 933 ; 55.815.730 ; 3.873 ; 111.027.367 
108;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.;;; 18 ; 473.567 ; 323 ; 1.284.286 ; 1.238 ; 30.382.316 ; 1.579 ; 32.140.169 ; 1.472 ; 53.349.894 ; 237 ; 23.780.763 ; 1.709 ; 77.130.657 ; 3.288 ; 109.270.826 
109;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 11 ; 131.114 ; 994 ; 27.370.585 ; 536 ; 6.933.236 ; 2.177 ; 16.648.023 ; 3.718 ; 51.082.958 ; 2.258 ; 44.074.028 ; 389 ; 7.056.189 ; 2.647 ; 51.130.217 ; 6.365 ; 102.213.174 
110;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 6 ; 32.119 ; 663 ; 1.809.302 ; 2.098 ; 49.002.360 ; 2.767 ; 50.843.780 ; 3.334 ; 47.423.394 ; 55 ; 196.880 ; 3.389 ; 47.620.273 ; 6.156 ; 98.464.053 
111;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 126 ; 1.554.512 ; 461 ; 13.380.019 ; 1.691 ; 9.193.580 ; 3.343 ; 29.230.461 ; 5.621 ; 53.358.573 ; 2.764 ; 36.528.020 ; 346 ; 4.617.856 ; 3.110 ; 41.145.877 ; 8.731 ; 94.504.449 
112;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 36 ; 2.252.598 ; 8 ; 162.826 ; 3.779 ; 40.539.291 ; 88 ; 1.255.290 ; 3.911 ; 44.210.005 ; 11 ; 404.456 ; 189 ; 41.778.412 ; 200 ; 42.182.867 ; 4.111 ; 86.392.872 
113;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 31 ; 107.860 ; 1.213 ; 4.244.973 ; 4.719 ; 40.312.238 ; 5.963 ; 44.665.071 ; 2.498 ; 36.358.229 ; 35 ; 750.773 ; 2.533 ; 37.109.002 ; 8.496 ; 81.774.073 
114;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 18 ; 435.268 ; 368 ; 8.584.069 ; 898 ; 1.688.261 ; 11.148 ; 25.693.338 ; 12.432 ; 36.400.937 ; 6.305 ; 34.083.779 ; 85 ; 2.058.275 ; 6.390 ; 36.142.054 ; 18.822 ; 72.542.991 
115;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 1 ; 924 ; 1 ; 34.793 ; 247 ; 19.125.759 ; 353 ; 12.253.369 ; 602 ; 31.414.845 ; 96 ; 14.851.178 ; 52 ; 22.016.243 ; 148 ; 36.867.420 ; 750 ; 68.282.265 
116;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 2.268 ; 2.124.178 ; 13.407 ; 32.493.053 ; 15.675 ; 34.617.231 ; 668 ; 30.205.761 ;;; 668 ; 30.205.761 ; 16.343 ; 64.822.992 
117;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 18 ; 196.695 ; 249 ; 11.569.576 ; 2.454 ; 30.142.674 ; 2.721 ; 41.908.945 ; 56 ; 22.017.119 ; 9 ; 20.871 ; 65 ; 22.037.990 ; 2.786 ; 63.946.935 
118;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 3 ; 146.061 ; 89 ; 1.299.822 ; 242 ; 1.223.155 ; 3.533 ; 26.402.238 ; 3.867 ; 29.071.276 ; 2.235 ; 30.350.616 ; 218 ; 4.030.956 ; 2.453 ; 34.381.572 ; 6.320 ; 63.452.848 
119;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 37 ; 782.442 ; 77 ; 991.402 ; 269 ; 6.879.945 ; 2.116 ; 27.641.169 ; 2.499 ; 36.294.958 ; 850 ; 23.935.869 ; 110 ; 2.965.242 ; 960 ; 26.901.112 ; 3.459 ; 63.196.070 
120;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 1 ; 867 ; 1.519 ; 6.961.730 ; 3.366 ; 30.818.924 ; 4.886 ; 37.781.521 ; 886 ; 24.123.692 ; 3 ; 11.324 ; 889 ; 24.135.016 ; 5.775 ; 61.916.536 
121;33.042.151;BANCO DE LA NACION ARGENTINA; 20 ; 9.891.273 ; 18 ; 4.308.897 ; 2.181 ; 2.460.177 ; 434 ; 2.666.006 ; 2.653 ; 19.326.353 ; 19 ; 18.471.094 ; 38 ; 24.088.407 ; 57 ; 42.559.501 ; 2.710 ; 61.885.854 
122;04.902.979;BANCO DA AMAZONIA S.A.; 184 ; 14.894.553 ; 107 ; 4.476.030 ; 72 ; 1.095.331 ; 386 ; 10.973.634 ; 749 ; 31.439.548 ; 70 ; 13.233.588 ; 61 ; 12.477.094 ; 131 ; 25.710.682 ; 880 ; 57.150.229 
123;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.; 1 ; 4.723 ; 43 ; 811.210 ; 100 ; 1.330.682 ; 3.498 ; 26.109.548 ; 3.642 ; 28.256.162 ; 3.055 ; 26.131.104 ; 23 ; 550.100 ; 3.078 ; 26.681.204 ; 6.720 ; 54.937.367 
124;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 3 ; 11.016 ; 440 ; 9.963.560 ; 181 ; 2.495.230 ; 3.951 ; 14.387.962 ; 4.575 ; 26.857.769 ; 3.207 ; 24.303.575 ; 113 ; 2.444.246 ; 3.320 ; 26.747.821 ; 7.895 ; 53.605.590 
125;59.285.411;BANCO PAN S.A.; 28 ; 3.100.856 ;;; 50 ; 308.569 ; 170 ; 22.397.040 ; 248 ; 25.806.464 ; 3 ; 19.713.660 ; 3 ; 4.000.000 ; 6 ; 23.713.660 ; 254 ; 49.520.124 
126;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.; 6 ; 158.037 ; 3 ; 43.688 ; 5.447 ; 3.859.140 ; 6.458 ; 8.174.338 ; 11.914 ; 12.235.203 ; 547 ; 20.620.086 ; 326 ; 16.476.040 ; 873 ; 37.096.126 ; 12.787 ; 49.331.329 
127;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 28 ; 894.628 ; 675 ; 12.259.450 ; 255 ; 4.029.134 ; 1.241 ; 6.721.810 ; 2.199 ; 23.905.022 ; 2.388 ; 19.085.649 ; 168 ; 5.015.436 ; 2.556 ; 24.101.084 ; 4.755 ; 48.006.107 
128;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 61 ; 223.273 ; 233 ; 2.870.848 ; 975 ; 2.970.054 ; 2.939 ; 19.764.481 ; 4.208 ; 25.828.656 ; 1.717 ; 19.666.780 ; 17 ; 223.034 ; 1.734 ; 19.889.814 ; 5.942 ; 45.718.469 
129;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 16 ; 437.856 ; 166 ; 2.852.767 ; 538 ; 9.283.223 ; 1.816 ; 12.062.822 ; 2.536 ; 24.636.668 ; 650 ; 12.156.681 ; 128 ; 6.988.278 ; 778 ; 19.144.959 ; 3.314 ; 43.781.626 
130;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 21 ; 80.103 ; 81 ; 1.501.386 ; 386 ; 8.174.539 ; 968 ; 11.231.255 ; 1.456 ; 20.987.284 ; 851 ; 11.808.612 ; 208 ; 7.206.506 ; 1.059 ; 19.015.117 ; 2.515 ; 40.002.401 
131;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 323 ; 12.801.478 ; 20 ; 489.052 ; 136 ; 4.046.111 ; 1.145 ; 3.193.937 ; 1.624 ; 20.530.579 ; 107 ; 3.170.880 ; 224 ; 16.210.318 ; 331 ; 19.381.198 ; 1.955 ; 39.911.776 
132;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 679 ; 2.529.257 ; 2.423 ; 18.314.933 ; 3.102 ; 20.844.190 ; 775 ; 15.765.305 ;;; 775 ; 15.765.305 ; 3.877 ; 36.609.495 
133;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 3 ; 14.662 ; 1.125 ; 8.885.606 ; 2.184 ; 17.563.093 ; 3.312 ; 26.463.361 ; 1.171 ; 8.812.083 ; 31 ; 270.430 ; 1.202 ; 9.082.513 ; 4.514 ; 35.545.874 
134;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 207 ; 776.775 ; 2.250 ; 16.700.288 ; 2.457 ; 17.477.062 ; 2.979 ; 16.211.354 ; 33 ; 302.707 ; 3.012 ; 16.514.061 ; 5.469 ; 33.991.123 
135;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 982 ; 3.092.223 ; 2.395 ; 15.873.733 ; 3.377 ; 18.965.956 ; 1.177 ; 12.796.206 ; 1 ; 15.000 ; 1.178 ; 12.811.206 ; 4.555 ; 31.777.161 
136;33.923.798;BANCO MÁXIMA S.A.;;; 25 ; 1.728.334 ; 31 ; 5.718.746 ; 97 ; 2.571.399 ; 153 ; 10.018.479 ; 15 ; 10.990.470 ; 11 ; 9.685.700 ; 26 ; 20.676.169 ; 179 ; 30.694.648 
137;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 112 ; 1.108.234 ; 74 ; 982.737 ; 689 ; 6.098.925 ; 4.099 ; 9.967.395 ; 4.974 ; 18.157.291 ; 699 ; 7.081.014 ; 80 ; 3.298.083 ; 779 ; 10.379.097 ; 5.753 ; 28.536.388 
138;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 130 ; 3.713.710 ; 50 ; 156.581 ; 1.693 ; 10.340.708 ; 1.873 ; 14.211.000 ; 848 ; 14.004.144 ; 8 ; 125.187 ; 856 ; 14.129.331 ; 2.729 ; 28.340.330 
139;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 669 ; 2.672.712 ; 1.763 ; 13.508.878 ; 2.432 ; 16.181.590 ; 1.395 ; 10.856.620 ; 4 ; 30.778 ; 1.399 ; 10.887.399 ; 3.831 ; 27.068.989 
140;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 22 ; 213.267 ; 516 ; 1.079.083 ; 6.668 ; 13.062.218 ; 7.206 ; 14.354.567 ; 2.363 ; 12.201.205 ; 2 ; 6.055 ; 2.365 ; 12.207.259 ; 9.571 ; 26.561.827 
141;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 727 ; 3.225.526 ; 1.679 ; 13.089.640 ; 2.406 ; 16.315.166 ; 798 ; 10.048.279 ; 6 ; 115.975 ; 804 ; 10.164.253 ; 3.210 ; 26.479.419 
142;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 7 ; 146.370 ; 139 ; 1.988.003 ; 158 ; 2.613.762 ; 1.201 ; 8.908.064 ; 1.505 ; 13.656.199 ; 594 ; 9.632.071 ; 25 ; 1.505.491 ; 619 ; 11.137.562 ; 2.124 ; 24.793.761 
143;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 22 ; 715.907 ; 244 ; 6.230.467 ; 219 ; 3.620.058 ; 408 ; 2.764.659 ; 893 ; 13.331.092 ; 385 ; 7.971.501 ; 123 ; 3.316.330 ; 508 ; 11.287.831 ; 1.401 ; 24.618.923 
144;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 1.841 ; 10.840.836 ; 1.749 ; 10.596.392 ; 3.590 ; 21.437.228 ; 97 ; 421.723 ; 13 ; 910.397 ; 110 ; 1.332.120 ; 3.700 ; 22.769.348 
145;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 8 ; 99.367 ; 2.548 ; 1.243.724 ; 10.687 ; 11.173.581 ; 13.243 ; 12.516.672 ; 884 ; 10.014.424 ; 10 ; 209.976 ; 894 ; 10.224.400 ; 14.137 ; 22.741.072 
146;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA; 1 ; 3.195 ; 105 ; 2.337.810 ; 49 ; 865.464 ; 476 ; 5.250.531 ; 631 ; 8.456.999 ; 962 ; 7.540.592 ; 33 ; 819.811 ; 995 ; 8.360.402 ; 1.626 ; 16.817.402 
