Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Jul/2020;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
18;59.588.111;BANCO VOTORANTIM S.A.; 656 ; 1.581.555.356 ; 3.754 ; 771.445.757 ; 2.012 ; 2.653.804.757 ; 4.281 ; 3.771.516.762 ; 10.703 ; 8.778.322.632 ; 1.894 ; 5.314.858.805 ; 2.812 ; 4.945.692.962 ; 4.706 ; 10.260.551.767 ; 15.409 ; 19.038.874.399 ;;;;
19;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 589 ; 1.611.489.708 ; 2.140 ; 1.115.812.917 ; 2.027 ; 3.207.429.365 ; 3.283 ; 4.551.749.839 ; 8.039 ; 10.486.481.829 ; 803 ; 4.192.156.508 ; 928 ; 3.211.497.138 ; 1.731 ; 7.403.653.646 ; 9.770 ; 17.890.135.476 ;;;;
20;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; 15 ; 1.693.784 ;;; 1.432 ; 4.019.995.588 ; 2.483 ; 5.331.560.227 ; 3.930 ; 9.353.249.598 ; 113 ; 4.768.910.786 ; 131 ; 3.700.096.604 ; 244 ; 8.469.007.390 ; 4.174 ; 17.822.256.988 ;;;;
21;28.195.667;BANCO ABC BRASIL S.A.; 874 ; 1.131.755.009 ; 2.980 ; 707.039.252 ; 762 ; 1.535.803.740 ; 2.581 ; 1.217.406.423 ; 7.197 ; 4.592.004.424 ; 1.438 ; 4.848.072.274 ; 2.440 ; 5.564.183.342 ; 3.878 ; 10.412.255.616 ; 11.075 ; 15.004.260.040 ;;;;
22;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 775 ; 3.825.730.135 ; 311 ; 232.489.840 ; 551 ; 958.896.855 ; 1.555 ; 822.362.816 ; 3.192 ; 5.839.479.646 ; 188 ; 2.255.217.223 ; 263 ; 5.766.938.306 ; 451 ; 8.022.155.529 ; 3.643 ; 13.861.635.175 ;;;;
23;53.518.684;BANCO HSBC S.A.; 119 ; 771.793.218 ; 460 ; 241.551.006 ; 208 ; 2.075.402.021 ; 614 ; 1.900.274.837 ; 1.401 ; 4.989.021.082 ; 650 ; 2.793.328.760 ; 769 ; 3.472.099.008 ; 1.419 ; 6.265.427.769 ; 2.820 ; 11.254.448.851 ;;;;
24;58.160.789;BANCO SAFRA S.A.; 1.195 ; 672.500.099 ; 4.469 ; 742.752.160 ; 5.416 ; 1.304.353.453 ; 9.505 ; 2.095.933.231 ; 20.585 ; 4.815.538.943 ; 971 ; 2.737.908.591 ; 912 ; 1.845.857.864 ; 1.883 ; 4.583.766.455 ; 22.468 ; 9.399.305.398 ;;;;
25;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 986 ; 651.431.791 ; 4.033 ; 554.579.715 ; 2.595 ; 1.125.012.733 ; 3.622 ; 1.054.581.979 ; 11.236 ; 3.385.606.218 ; 521 ; 1.573.700.540 ; 567 ; 1.725.173.260 ; 1.088 ; 3.298.873.800 ; 12.324 ; 6.684.480.018 ;;;;
26;68.900.810;BANCO RENDIMENTO S.A.; 222 ; 15.117.040 ; 953 ; 156.960.349 ; 677.383 ; 1.896.458.882 ; 41.781 ; 475.131.021 ; 720.339 ; 2.543.667.291 ; 7.571 ; 915.402.339 ; 42.642 ; 2.242.689.402 ; 50.213 ; 3.158.091.741 ; 770.552 ; 5.701.759.032 ;;;;
27;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 93 ; 274.097.234 ; 105 ; 239.412.564 ; 128 ; 1.830.570.652 ; 734 ; 679.565.711 ; 1.060 ; 3.023.646.161 ; 65 ; 674.280.877 ; 131 ; 1.883.608.760 ; 196 ; 2.557.889.637 ; 1.256 ; 5.581.535.798 ;;;;
28;62.232.889;BANCO DAYCOVAL S.A.; 3.753 ; 520.228.112 ; 3.925 ; 279.779.832 ; 21.427 ; 1.078.092.830 ; 9.948 ; 396.072.123 ; 39.053 ; 2.274.172.896 ; 2.021 ; 984.170.010 ; 3.963 ; 2.052.652.896 ; 5.984 ; 3.036.822.906 ; 45.037 ; 5.310.995.802 ;;;;
29;78.632.767;BANCO OURINVEST S.A.; 2.218 ; 236.940.182 ; 11.415 ; 700.889.628 ; 11.476 ; 694.016.424 ; 10.989 ; 641.997.802 ; 36.098 ; 2.273.844.035 ; 7.505 ; 1.698.790.860 ; 24.084 ; 1.311.325.184 ; 31.589 ; 3.010.116.044 ; 67.687 ; 5.283.960.080 ;;;;
30;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 2.946 ; 395.779.894 ; 9.813 ; 332.293.216 ; 9.419 ; 581.120.168 ; 17.952 ; 1.165.245.005 ; 40.130 ; 2.474.438.283 ; 7.415 ; 1.512.316.624 ; 29.038 ; 996.058.491 ; 36.453 ; 2.508.375.115 ; 76.583 ; 4.982.813.398 ;;;;
31;58.616.418;BANCO FIBRA S.A.; 504 ; 372.906.981 ; 4.336 ; 709.690.775 ; 390 ; 931.937.387 ; 1.182 ; 919.571.163 ; 6.412 ; 2.934.106.305 ; 296 ; 1.058.004.079 ; 231 ; 745.557.930 ; 527 ; 1.803.562.009 ; 6.939 ; 4.737.668.315 ;;;;
32;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 534 ; 29.585.039 ; 3.950 ; 155.789.733 ; 1.652 ; 966.551.668 ; 608.568 ; 746.777.335 ; 614.704 ; 1.898.703.776 ; 1.789 ; 1.352.279.477 ; 2.202 ; 1.439.767.293 ; 3.991 ; 2.792.046.771 ; 618.695 ; 4.690.750.547 ;;;;
33;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 388 ; 467.821.549 ; 1.146 ; 215.640.610 ; 580 ; 633.347.738 ; 992 ; 289.654.951 ; 3.106 ; 1.606.464.848 ; 497 ; 884.947.319 ; 550 ; 1.608.349.930 ; 1.047 ; 2.493.297.249 ; 4.153 ; 4.099.762.097 ;;;;
34;13.059.145;BEXS BANCO DE CÂMBIO S/A; 106 ; 423.259.980 ; 89 ; 3.333.822 ; 98.965 ; 327.350.983 ; 160.320 ; 1.226.051.725 ; 259.480 ; 1.979.996.510 ; 800 ; 1.022.552.537 ; 325 ; 547.829.638 ; 1.125 ; 1.570.382.175 ; 260.605 ; 3.550.378.684 ;;;;
35;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 127 ; 297.045.169 ;;; 146 ; 74.558.859 ; 3 ; 78.986 ; 276 ; 371.683.013 ; 34 ; 814.657.161 ; 82 ; 2.041.251.305 ; 116 ; 2.855.908.465 ; 392 ; 3.227.591.479 ;;;;
36;10.690.848;BANCO DA CHINA BRASIL S.A.; 137 ; 327.415.782 ; 168 ; 161.125.049 ; 178 ; 1.135.540.669 ; 375 ; 422.789.922 ; 858 ; 2.046.871.421 ; 163 ; 108.981.252 ; 274 ; 1.018.046.243 ; 437 ; 1.127.027.495 ; 1.295 ; 3.173.898.916 ;;;;
37;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 414 ; 453.823.547 ; 1.421 ; 158.970.329 ; 98 ; 438.143.817 ; 1.326 ; 656.845.314 ; 3.259 ; 1.707.783.008 ; 207 ; 666.821.611 ; 191 ; 721.105.214 ; 398 ; 1.387.926.825 ; 3.657 ; 3.095.709.833 ;;;;
38;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 165 ; 564.050.516 ; 124 ; 906.451.166 ; 289 ; 1.470.501.682 ; 39 ; 853.791.890 ; 47 ; 512.157.240 ; 86 ; 1.365.949.130 ; 375 ; 2.836.450.812 ;;;;
39;62.144.175;BANCO PINE S.A.; 115 ; 79.269.871 ; 1.139 ; 128.738.157 ; 57 ; 43.340.733 ; 224 ; 64.964.411 ; 1.535 ; 316.313.172 ; 334 ; 1.288.518.897 ; 702 ; 1.195.271.970 ; 1.036 ; 2.483.790.867 ; 2.571 ; 2.800.104.039 ;;;;
40;00.360.305;CAIXA ECONOMICA FEDERAL; 745 ; 230.683.354 ; 357 ; 47.997.810 ; 60.879 ; 523.790.795 ; 4.964 ; 415.464.424 ; 66.945 ; 1.217.936.384 ; 1.284 ; 675.606.489 ; 1.331 ; 844.760.399 ; 2.615 ; 1.520.366.888 ; 69.560 ; 2.738.303.272 ;;;;
41;71.027.866;BANCO BS2 S.A.; 1.285 ; 309.090.303 ; 4.649 ; 243.149.655 ; 22.491 ; 550.767.362 ; 48.591 ; 366.368.339 ; 77.016 ; 1.469.375.658 ; 798 ; 442.343.568 ; 5.246 ; 683.423.116 ; 6.044 ; 1.125.766.684 ; 83.060 ; 2.595.142.342 ;;;;
42;07.656.500;BANCO KDB DO BRASIL S.A.;;; 1 ; 5.068.046 ; 970 ; 368.951.513 ; 2.496 ; 955.304.686 ; 3.467 ; 1.329.324.245 ; 301 ; 935.316.371 ; 129 ; 244.150.000 ; 430 ; 1.179.466.371 ; 3.897 ; 2.508.790.617 ;;;;
43;00.997.185;BANCO B3 S.A.;;;;; 1.256 ; 575.783.462 ; 1.056 ; 779.375.087 ; 2.312 ; 1.355.158.549 ; 495 ; 445.812.851 ; 212 ; 242.192.976 ; 707 ; 688.005.827 ; 3.019 ; 2.043.164.376 ;;;;
44;33.923.798;BANCO MÁXIMA S.A.; 976 ; 369.106.936 ; 1.791 ; 141.169.226 ; 34.727 ; 390.151.205 ; 177.133 ; 473.056.590 ; 214.627 ; 1.373.483.957 ; 409 ; 255.084.806 ; 404 ; 399.645.349 ; 813 ; 654.730.154 ; 215.440 ; 2.028.214.111 ;;;;
45;30.723.886;BANCO MODAL S.A.; 125 ; 123.271.903 ; 525 ; 44.123.354 ; 1.147 ; 729.427.462 ; 797 ; 532.076.430 ; 2.594 ; 1.428.899.149 ; 53 ; 158.858.733 ; 70 ; 439.092.827 ; 123 ; 597.951.560 ; 2.717 ; 2.026.850.709 ;;;;
46;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 22 ; 61.495.689 ; 9 ; 3.622.914 ; 44 ; 22.698.286 ; 1.619 ; 557.540.334 ; 1.694 ; 645.357.222 ; 102 ; 608.025.569 ; 19 ; 135.909.488 ; 121 ; 743.935.057 ; 1.815 ; 1.389.292.279 ;;;;
47;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 90 ; 147.810.933 ; 522 ; 111.829.151 ; 95 ; 65.365.134 ; 285 ; 76.717.101 ; 992 ; 401.722.319 ; 184 ; 443.932.475 ; 182 ; 476.619.372 ; 366 ; 920.551.847 ; 1.358 ; 1.322.274.167 ;;;;
48;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 1.265 ; 22.483.676 ; 4.185 ; 104.450.349 ; 54.928 ; 188.210.828 ; 17.293 ; 191.444.770 ; 77.671 ; 506.589.623 ; 5.892 ; 447.298.190 ; 2.492 ; 362.004.941 ; 8.384 ; 809.303.131 ; 86.055 ; 1.315.892.754 ;;;;
49;07.679.404;BANCO TOPÁZIO S.A.; 56 ; 43.438.407 ; 156 ; 12.165.726 ; 2.722 ; 36.856.721 ; 1.793 ; 391.079.679 ; 4.727 ; 483.540.533 ; 1.393 ; 552.085.657 ; 2.298 ; 229.599.117 ; 3.691 ; 781.684.774 ; 8.418 ; 1.265.225.307 ;;;;
50;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 4.401 ; 322.785.503 ; 6.257 ; 266.087.127 ; 2.842 ; 44.399.745 ; 4.818 ; 202.659.672 ; 18.318 ; 835.932.048 ; 195 ; 243.881.754 ; 139 ; 126.865.790 ; 334 ; 370.747.544 ; 18.652 ; 1.206.679.591 ;;;;
51;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 1.265 ; 28.787.707 ; 11.088 ; 177.812.898 ; 11.819 ; 109.185.546 ; 23.802 ; 173.482.169 ; 47.974 ; 489.268.321 ; 3.448 ; 405.849.766 ; 1.366 ; 192.571.558 ; 4.814 ; 598.421.324 ; 52.788 ; 1.087.689.644 ;;;;
52;03.609.817;BANCO CARGILL S.A.; 85 ; 166.304.862 ; 3 ; 243.723 ; 23 ; 47.784.587 ; 120 ; 49.812.005 ; 231 ; 264.145.176 ; 11 ; 413.000.000 ; 11 ; 371.500.000 ; 22 ; 784.500.000 ; 253 ; 1.048.645.176 ;;;;
53;15.114.366;BANCO BOCOM BBM S.A.; 104 ; 74.724.552 ; 59 ; 3.950.487 ; 144 ; 278.910.161 ; 1.128 ; 343.788.907 ; 1.435 ; 701.374.107 ; 24 ; 94.492.372 ; 35 ; 234.512.483 ; 59 ; 329.004.855 ; 1.494 ; 1.030.378.962 ;;;;
54;45.246.410;PLURAL S.A. BANCO MÚLTIPLO; 80 ; 6.442.274 ; 301 ; 27.560.463 ; 1.394 ; 148.397.367 ; 2.340 ; 428.537.627 ; 4.115 ; 610.937.730 ; 281 ; 354.843.228 ; 96 ; 53.576.328 ; 377 ; 408.419.556 ; 4.492 ; 1.019.357.285 ;;;;
55;59.285.411;BANCO PAN S.A.;;;;; 48 ; 629.850 ; 149 ; 480.517.527 ; 197 ; 481.147.377 ; 17 ; 479.855.660 ;;; 17 ; 479.855.660 ; 214 ; 961.003.037 ;;;;
56;92.894.922;BANCO ORIGINAL S.A.; 141 ; 226.539.543 ; 77 ; 43.151.644 ; 340 ; 4.178.400 ; 821 ; 68.008.040 ; 1.379 ; 341.877.626 ; 32 ; 31.940.882 ; 52 ; 519.939.774 ; 84 ; 551.880.655 ; 1.463 ; 893.758.282 ;;;;
57;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 113 ; 13.320.080 ; 180 ; 10.801.339 ; 19.053 ; 393.440.712 ; 1.378 ; 41.333.226 ; 20.724 ; 458.895.358 ; 435 ; 36.711.453 ; 799 ; 391.336.020 ; 1.234 ; 428.047.473 ; 21.958 ; 886.942.831 ;;;;
58;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 43 ; 218.995.072 ; 74 ; 66.448.843 ; 17 ; 46.571.396 ; 698 ; 79.639.418 ; 832 ; 411.654.729 ; 48 ; 163.940.000 ; 57 ; 279.100.000 ; 105 ; 443.040.000 ; 937 ; 854.694.729 ;;;;
59;33.264.668;BANCO XP S.A.; 2 ; 2.646.202 ; 2 ; 12.336 ; 98 ; 327.500.763 ; 182 ; 103.438.843 ; 284 ; 433.598.144 ; 70 ; 97.211.060 ; 22 ; 322.548.770 ; 92 ; 419.759.830 ; 376 ; 853.357.974 ;;;;
60;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 10 ; 72.807.540 ; 86 ; 59.492.308 ; 297 ; 219.489.059 ; 463 ; 242.944.335 ; 856 ; 594.733.243 ; 164 ; 126.259.654 ; 56 ; 116.138.553 ; 220 ; 242.398.208 ; 1.076 ; 837.131.450 ;;;;
61;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 44 ; 129.349.438 ; 86 ; 6.508.848 ; 96 ; 81.541.606 ; 311 ; 31.804.631 ; 537 ; 249.204.522 ; 56 ; 203.534.294 ; 78 ; 364.365.207 ; 134 ; 567.899.501 ; 671 ; 817.104.023 ;;;;
62;61.186.680;BANCO BMG S.A.; 34 ; 27.146.850 ; 10 ; 6.520.526 ; 9 ; 6.743.222 ; 250 ; 29.195.101 ; 303 ; 69.605.700 ; 20 ; 372.115.770 ; 14 ; 217.977.277 ; 34 ; 590.093.047 ; 337 ; 659.698.747 ;;;;
63;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 226 ; 249.664.266 ; 378 ; 25.458.510 ; 364 ; 22.535.782 ; 436 ; 35.565.754 ; 1.404 ; 333.224.311 ; 314 ; 50.070.769 ; 230 ; 262.889.881 ; 544 ; 312.960.650 ; 1.948 ; 646.184.961 ;;;;
64;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 14.862 ; 224.188.586 ; 60.157 ; 248.688.249 ; 75.019 ; 472.876.835 ; 610 ; 73.447.700 ; 1.015 ; 50.657.858 ; 1.625 ; 124.105.558 ; 76.644 ; 596.982.393 ;;;;
65;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 3.727 ; 160.120.915 ; 3.891 ; 113.197.964 ; 2.539 ; 56.870.010 ; 1.742 ; 91.375.658 ; 11.899 ; 421.564.547 ; 83 ; 71.997.147 ; 72 ; 84.910.538 ; 155 ; 156.907.684 ; 12.054 ; 578.472.231 ;;;;
66;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 2 ; 350.000 ; 5 ; 1.298.905 ; 335 ; 10.115.022 ; 397 ; 157.717.630 ; 739 ; 169.481.557 ; 163 ; 252.541.697 ; 128 ; 97.950.202 ; 291 ; 350.491.899 ; 1.030 ; 519.973.455 ;;;;
67;59.118.133;BANCO LUSO BRASILEIRO S.A.; 481 ; 40.612.493 ; 1.384 ; 157.777.860 ; 281 ; 39.441.372 ; 586 ; 24.839.102 ; 2.732 ; 262.670.827 ; 1.271 ; 178.239.474 ; 721 ; 74.072.350 ; 1.992 ; 252.311.825 ; 4.724 ; 514.982.652 ;;;;
68;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 578 ; 9.626.955 ; 6.086 ; 133.315.406 ; 3.801 ; 59.200.003 ; 7.703 ; 78.507.038 ; 18.168 ; 280.649.401 ; 3.416 ; 179.184.484 ; 329 ; 36.247.016 ; 3.745 ; 215.431.500 ; 21.913 ; 496.080.901 ;;;;
69;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 79 ; 42.161.572 ; 75 ; 9.690.569 ; 107 ; 194.699.116 ; 279 ; 74.989.765 ; 540 ; 321.541.021 ; 38 ; 2.584.017 ; 65 ; 154.663.814 ; 103 ; 157.247.831 ; 643 ; 478.788.852 ;;;;
70;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 74 ; 139.287.444 ; 13 ; 1.934.636 ; 30 ; 69.958.554 ; 183 ; 68.013.800 ; 300 ; 279.194.434 ; 18 ; 13.764.548 ; 147 ; 153.313.093 ; 165 ; 167.077.641 ; 465 ; 446.272.074 ;;;;
71;31.872.495;BANCO C6 S.A.; 36 ; 5.887.916 ; 292 ; 25.266.696 ; 1.238 ; 26.747.443 ; 17.803 ; 86.553.792 ; 19.369 ; 144.455.847 ; 83 ; 178.950.370 ; 156 ; 102.233.496 ; 239 ; 281.183.866 ; 19.608 ; 425.639.714 ;;;;
72;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 1.119 ; 23.679.895 ; 5.502 ; 140.459.106 ; 3.095 ; 46.807.834 ; 3.497 ; 38.347.850 ; 13.213 ; 249.294.686 ; 1.952 ; 136.096.054 ; 325 ; 27.789.857 ; 2.277 ; 163.885.911 ; 15.490 ; 413.180.597 ;;;;
73;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 31 ; 1.087.446 ; 374 ; 9.073.478 ; 1.376 ; 52.645.560 ; 5.893 ; 143.230.146 ; 7.674 ; 206.036.630 ; 1.324 ; 151.676.644 ; 524 ; 53.198.315 ; 1.848 ; 204.874.958 ; 9.522 ; 410.911.588 ;;;;
74;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 809 ; 13.535.858 ; 7.778 ; 136.003.428 ; 2.166 ; 30.670.415 ; 6.120 ; 48.964.696 ; 16.873 ; 229.174.397 ; 2.306 ; 153.449.715 ; 192 ; 12.744.008 ; 2.498 ; 166.193.723 ; 19.371 ; 395.368.120 ;;;;
75;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 91 ; 8.390.599 ; 83 ; 2.094.362 ; 28 ; 2.879.965 ; 102 ; 75.350.521 ; 304 ; 88.715.447 ; 25 ; 179.750.000 ; 18 ; 111.250.000 ; 43 ; 291.000.000 ; 347 ; 379.715.447 ;;;;
76;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 121 ; 118.165.241 ; 160 ; 16.346.521 ; 104 ; 5.589.325 ; 172 ; 13.953.606 ; 557 ; 154.054.694 ; 75 ; 40.604.264 ; 96 ; 134.081.747 ; 171 ; 174.686.012 ; 728 ; 328.740.706 ;;;;
