Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado em NOVEMBRO / 2015;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;;;;
;;; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ;;;;
70;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 84 ; 21.130.015 ; 67 ; 3.426.245 ; 151 ; 24.556.260 ; 16 ; 9.263.276 ; 21 ; 28.519.796 ; 37 ; 37.783.073 ; 188 ; 62.339.333 ;;;;
71;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 13 ; 675.629 ; 169 ; 2.675.146 ; 592 ; 3.233.721 ; 1.280 ; 11.401.837 ; 2.054 ; 17.986.333 ; 1.361 ; 26.964.107 ; 499 ; 16.806.620 ; 1.860 ; 43.770.727 ; 3.914 ; 61.757.060 ;;;;
72;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;; 37 ; 16.454.691 ; 23 ; 7.350.998 ; 476 ; 9.540.992 ; 536 ; 33.346.681 ; 45 ; 22.990.000 ; 4 ; 4.450.000 ; 49 ; 27.440.000 ; 585 ; 60.786.681 ;;;;
73;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 5 ; 100.498 ; 793 ; 3.008.467 ; 1.374 ; 10.908.553 ; 2.172 ; 14.017.518 ; 1.198 ; 26.742.957 ; 71 ; 18.728.986 ; 1.269 ; 45.471.943 ; 3.441 ; 59.489.461 ;;;;
74;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 341 ; 17.635.595 ; 293 ; 6.905.915 ; 156 ; 2.159.435 ; 238 ; 9.546.795 ; 1.028 ; 36.247.740 ; 20 ; 10.021.101 ; 16 ; 13.090.740 ; 36 ; 23.111.841 ; 1.064 ; 59.359.581 ;;;;
75;65.982.589;GRACO CORRETORA DE CAMBIO S.A.;;; 82 ; 2.509.124 ; 107 ; 346.766 ; 464 ; 3.855.418 ; 653 ; 6.711.307 ; 474 ; 27.473.096 ; 75 ; 21.447.606 ; 549 ; 48.920.702 ; 1.202 ; 55.632.010 ;;;;
76;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 57 ; 1.635.515 ; 489 ; 15.584.000 ; 271 ; 4.944.173 ; 625 ; 7.451.169 ; 1.442 ; 29.614.857 ; 212 ; 18.667.840 ; 23 ; 2.299.878 ; 235 ; 20.967.718 ; 1.677 ; 50.582.575 ;;;;
77;61.024.352;BANCO INDUSVAL S.A.; 55 ; 10.646.912 ; 74 ; 4.321.055 ; 14 ; 779.185 ; 111 ; 8.525.210 ; 254 ; 24.272.363 ; 25 ; 11.925.400 ; 28 ; 10.928.262 ; 53 ; 22.853.662 ; 307 ; 47.126.025 ;;;;
78;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 24 ; 4.799.858 ; 27 ; 1.097.478 ; 54 ; 4.596.175 ; 50 ; 14.887.635 ; 155 ; 25.381.146 ; 11 ; 11.597.902 ; 7 ; 4.782.095 ; 18 ; 16.379.997 ; 173 ; 41.761.143 ;;;;
79;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 2 ; 3.604.236 ;;; 18 ; 6.110.072 ; 69 ; 1.892.695 ; 89 ; 11.607.004 ; 7 ; 4.566.754 ; 11 ; 24.567.628 ; 18 ; 29.134.381 ; 107 ; 40.741.385 ;;;;
80;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;;; 51 ; 1.468.908 ; 20 ; 119.034 ; 340 ; 8.248.527 ; 411 ; 9.836.469 ; 443 ; 19.910.692 ; 46 ; 10.312.214 ; 489 ; 30.222.906 ; 900 ; 40.059.376 ;;;;
81;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 11 ; 1.105.123 ; 43 ; 9.601.107 ; 242 ; 10.014.267 ; 296 ; 20.720.497 ; 11 ; 8.645.669 ; 5 ; 7.310.000 ; 16 ; 15.955.669 ; 312 ; 36.676.165 ;;;;
82;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 35 ; 582.075 ; 571 ; 10.315.990 ; 234 ; 5.407.340 ; 657 ; 6.397.584 ; 1.497 ; 22.702.988 ; 375 ; 11.921.794 ; 14 ; 1.164.768 ; 389 ; 13.086.562 ; 1.886 ; 35.789.550 ;;;;
83;74.451.022;TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA; 50 ; 535.963 ; 466 ; 9.099.629 ; 184 ; 2.528.595 ; 1.362 ; 8.425.506 ; 2.062 ; 20.589.694 ; 449 ; 14.500.622 ; 6 ; 432.297 ; 455 ; 14.932.920 ; 2.517 ; 35.522.613 ;;;;
84;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 49 ; 8.213.091 ; 121 ; 6.859.956 ; 56 ; 144.966 ; 61 ; 512.918 ; 287 ; 15.730.931 ; 51 ; 12.000.094 ; 19 ; 7.700.228 ; 70 ; 19.700.323 ; 357 ; 35.431.253 ;;;;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 20 ; 686.146 ; 394 ; 9.942.256 ; 1.167 ; 1.868.675 ; 798 ; 6.595.139 ; 2.379 ; 19.092.215 ; 455 ; 15.032.448 ; 42 ; 1.038.731 ; 497 ; 16.071.179 ; 2.876 ; 35.163.394 ;;;;
86;61.033.106;BPN BRASIL BANCO MÚLTIPLO S.A.; 7 ; 1.462.919 ; 13 ; 583.298 ; 41 ; 15.087.370 ; 23 ; 5.408.099 ; 84 ; 22.541.687 ; 7 ; 360.958 ; 15 ; 10.930.747 ; 22 ; 11.291.704 ; 106 ; 33.833.391 ;;;;
87;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;; 3 ; 9.490 ; 140 ; 687.110 ; 401 ; 15.222.035 ; 544 ; 15.918.635 ; 538 ; 15.046.559 ; 7 ; 31.000 ; 545 ; 15.077.559 ; 1.089 ; 30.996.194 ;;;;
88;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 1 ; 12.000 ; 159 ; 4.716.142 ; 12 ; 75.675 ; 465 ; 8.823.506 ; 637 ; 13.627.322 ; 492 ; 14.488.026 ; 9 ; 1.055.626 ; 501 ; 15.543.652 ; 1.138 ; 29.170.974 ;;;;
89;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;;;;; 147 ; 1.702.114 ; 301 ; 3.670.750 ; 448 ; 5.372.864 ; 185 ; 11.801.857 ; 59 ; 9.834.069 ; 244 ; 21.635.926 ; 692 ; 27.008.790 ;;;;
90;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.;;; 40 ; 428.461 ; 435 ; 1.712.625 ; 1.118 ; 10.126.892 ; 1.593 ; 12.267.978 ; 691 ; 11.370.544 ; 46 ; 2.503.869 ; 737 ; 13.874.413 ; 2.330 ; 26.142.391 ;;;;
91;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 8 ; 197.499 ; 104 ; 2.992.470 ; 52 ; 1.171.377 ; 358 ; 5.939.462 ; 522 ; 10.300.808 ; 548 ; 11.474.005 ; 34 ; 3.938.782 ; 582 ; 15.412.787 ; 1.104 ; 25.713.594 ;;;;
92;34.266.668;KRAUS - SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 15 ; 48.838 ; 122 ; 12.073.928 ; 137 ; 12.122.766 ; 323 ; 11.947.774 ; 1 ; 50.000 ; 324 ; 11.997.774 ; 461 ; 24.120.540 ;;;;
93;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 24 ; 3.698.434 ; 2 ; 287.041 ; 3 ; 6.169 ; 6 ; 69.703 ; 35 ; 4.061.347 ; 15 ; 11.265.000 ; 17 ; 8.550.000 ; 32 ; 19.815.000 ; 67 ; 23.876.347 ;;;;
94;59.285.411;BANCO PAN S.A.; 3 ; 3.546.539 ;;; 4 ; 288.600 ; 21 ; 372.779 ; 28 ; 4.207.918 ; 1 ; 300.000 ; 11 ; 17.150.000 ; 12 ; 17.450.000 ; 40 ; 21.657.918 ;;;;
95;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 4 ; 22.468 ; 293 ; 1.888.122 ; 397 ; 10.700.805 ; 694 ; 12.611.395 ; 449 ; 8.946.666 ; 4 ; 52.395 ; 453 ; 8.999.060 ; 1.147 ; 21.610.455 ;;;;
96;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 2 ; 20.000 ; 80 ; 10.622.041 ; 82 ; 10.642.041 ; 546 ; 10.622.246 ; 3 ; 20.080 ; 549 ; 10.642.326 ; 631 ; 21.284.368 ;;;;
97;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 1 ; 4.089 ; 133 ; 1.030.193 ; 270 ; 5.838.378 ; 404 ; 6.872.660 ; 600 ; 9.453.021 ; 72 ; 4.385.421 ; 672 ; 13.838.442 ; 1.076 ; 20.711.102 ;;;;
98;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 14 ; 363.664 ; 210 ; 5.388.812 ; 146 ; 818.386 ; 605 ; 4.613.324 ; 975 ; 11.184.186 ; 706 ; 8.942.357 ; 4 ; 195.563 ; 710 ; 9.137.921 ; 1.685 ; 20.322.107 ;;;;
99;33.884.941;BANIF - BANCO INTERNACIONAL DO FUNCHAL (BRASIL), S.A.; 3 ; 42.367 ; 5 ; 88.757 ; 16 ; 9.953.251 ; 26 ; 9.425.607 ; 50 ; 19.509.982 ; 1 ; 374.640 ; 1 ; 375.515 ; 2 ; 750.155 ; 52 ; 20.260.137 ;;;;
100;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 19 ; 168.865 ; 268 ; 4.755.795 ; 73 ; 704.920 ; 385 ; 4.604.650 ; 745 ; 10.234.230 ; 936 ; 9.103.710 ; 33 ; 616.982 ; 969 ; 9.720.692 ; 1.714 ; 19.954.922 ;;;;
101;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 2 ; 18.145 ; 35 ; 700.819 ; 425 ; 804.762 ; 851 ; 4.284.061 ; 1.313 ; 5.807.787 ; 361 ; 7.573.740 ; 32 ; 3.656.317 ; 393 ; 11.230.057 ; 1.706 ; 17.037.844 ;;;;
102;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 2 ; 4.694 ; 174 ; 4.720.775 ; 161 ; 681.098 ; 1.182 ; 2.987.180 ; 1.519 ; 8.393.746 ; 209 ; 7.384.168 ; 27 ; 426.440 ; 236 ; 7.810.608 ; 1.755 ; 16.204.354 ;;;;
103;07.679.404;BANCO TOPÁZIO S.A.; 3 ; 1.125.023 ; 68 ; 4.768.680 ; 53 ; 660.733 ; 52 ; 724.676 ; 176 ; 7.279.111 ; 11 ; 6.282.000 ; 6 ; 2.629.439 ; 17 ; 8.911.439 ; 193 ; 16.190.550 ;;;;
104;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 18 ; 842.158 ; 7 ; 1.302.233 ; 11 ; 445.211 ; 45 ; 4.352.575 ; 81 ; 6.942.178 ; 5 ; 6.580.892 ; 1 ; 1.334.736 ; 6 ; 7.915.628 ; 87 ; 14.857.806 ;;;;
105;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 22 ; 355.741 ; 155 ; 3.149.596 ; 175 ; 1.402.660 ; 355 ; 3.259.705 ; 707 ; 8.167.702 ; 305 ; 4.948.306 ; 2 ; 195.640 ; 307 ; 5.143.946 ; 1.014 ; 13.311.648 ;;;;
106;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 5 ; 414.030 ; 30 ; 350.439 ; 49 ; 913.413 ; 546 ; 5.079.698 ; 630 ; 6.757.580 ; 148 ; 5.073.807 ; 18 ; 1.051.630 ; 166 ; 6.125.437 ; 796 ; 12.883.017 ;;;;
107;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 38 ; 95.881 ; 245 ; 6.231.238 ; 283 ; 6.327.119 ; 572 ; 6.221.065 ; 3 ; 56.958 ; 575 ; 6.278.023 ; 858 ; 12.605.142 ;;;;
108;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 7 ; 150.277 ; 78 ; 1.852.805 ; 27 ; 36.728 ; 438 ; 3.555.572 ; 550 ; 5.595.382 ; 295 ; 5.555.109 ; 12 ; 294.305 ; 307 ; 5.849.414 ; 857 ; 11.444.796 ;;;;
109;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 29 ; 4.198.678 ; 16 ; 199.869 ; 1 ; 47.354 ; 17 ; 980.401 ; 63 ; 5.426.302 ; 6 ; 805.014 ; 13 ; 4.794.306 ; 19 ; 5.599.320 ; 82 ; 11.025.622 ;;;;
110;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 15 ; 567.613 ; 107 ; 2.790.054 ; 181 ; 561.649 ; 1.152 ; 2.088.722 ; 1.455 ; 6.008.037 ; 281 ; 4.219.583 ; 21 ; 528.895 ; 302 ; 4.748.478 ; 1.757 ; 10.756.515 ;;;;
111;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 27 ; 503.653 ; 40 ; 151.494 ; 78 ; 4.430.175 ; 145 ; 5.085.322 ; 204 ; 4.915.275 ; 5 ; 126.229 ; 209 ; 5.041.504 ; 354 ; 10.126.826 ;;;;
112;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;; 10 ; 520.882 ; 43 ; 246.135 ; 339 ; 3.821.363 ; 392 ; 4.588.380 ; 450 ; 4.556.967 ; 7 ; 463.900 ; 457 ; 5.020.867 ; 849 ; 9.609.247 ;;;;
113;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;;;; 201 ; 1.242.078 ; 323 ; 2.409.429 ; 524 ; 3.651.507 ; 287 ; 3.117.287 ; 26 ; 1.879.601 ; 313 ; 4.996.888 ; 837 ; 8.648.395 ;;;;
114;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 129 ; 560.257 ; 226 ; 4.262.441 ; 355 ; 4.822.698 ; 234 ; 3.703.562 ; 2 ; 3.203 ; 236 ; 3.706.765 ; 591 ; 8.529.463 ;;;;
115;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.;;; 34 ; 725.794 ; 54 ; 1.434.164 ; 269 ; 2.076.738 ; 357 ; 4.236.695 ; 99 ; 2.493.308 ; 32 ; 1.120.846 ; 131 ; 3.614.153 ; 488 ; 7.850.849 ;;;;
116;04.902.979;BANCO DA AMAZONIA S.A.; 36 ; 2.717.504 ; 13 ; 700.909 ; 20 ; 302.898 ; 63 ; 291.854 ; 132 ; 4.013.165 ; 4 ; 340.792 ; 21 ; 2.652.452 ; 25 ; 2.993.244 ; 157 ; 7.006.409 ;;;;
117;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;;; 3 ; 29.108 ; 220 ; 602.923 ; 473 ; 3.197.990 ; 696 ; 3.830.021 ; 283 ; 2.627.952 ; 1 ; 14.060 ; 284 ; 2.642.012 ; 980 ; 6.472.033 ;;;;
118;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 216 ; 565.511 ; 599 ; 3.109.832 ; 815 ; 3.675.342 ; 193 ; 2.734.397 ; 17 ; 38.201 ; 210 ; 2.772.599 ; 1.025 ; 6.447.941 ;;;;
119;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 11.872 ; 21 ; 343.236 ; 372 ; 399.531 ; 1.598 ; 2.695.404 ; 1.994 ; 3.450.043 ; 224 ; 2.706.569 ; 3 ; 20.606 ; 227 ; 2.727.176 ; 2.221 ; 6.177.219 ;;;;
120;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 93 ; 229.106 ; 180 ; 2.786.702 ; 273 ; 3.015.808 ; 139 ; 2.589.902 ; 7 ; 23.679 ; 146 ; 2.613.582 ; 419 ; 5.629.389 ;;;;
121;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 6 ; 21.306 ; 21 ; 528.930 ; 104 ; 565.923 ; 277 ; 1.829.682 ; 408 ; 2.945.841 ; 201 ; 2.160.015 ; 36 ; 421.969 ; 237 ; 2.581.983 ; 645 ; 5.527.824 ;;;;
122;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 84.430 ; 225 ; 2.572.723 ; 7 ; 23.893 ; 233 ; 2.681.046 ; 7 ; 105.830 ; 28 ; 2.570.205 ; 35 ; 2.676.035 ; 268 ; 5.357.081 ;;;;
123;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 4 ; 196.053 ; 49 ; 804.295 ; 401 ; 2.419.784 ; 454 ; 3.420.131 ; 5 ; 1.621.930 ;;; 5 ; 1.621.930 ; 459 ; 5.042.061 ;;;;
124;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 7 ; 112.991 ; 9 ; 155.055 ; 33 ; 195.586 ; 236 ; 2.056.874 ; 285 ; 2.520.507 ; 121 ; 2.030.374 ; 14 ; 125.155 ; 135 ; 2.155.529 ; 420 ; 4.676.036 ;;;;
125;43.653.450;MOEDA SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 2 ; 8.985 ; 56 ; 937.067 ; 9 ; 263.416 ; 95 ; 1.273.631 ; 162 ; 2.483.098 ; 94 ; 2.016.373 ; 4 ; 75.609 ; 98 ; 2.091.982 ; 260 ; 4.575.080 ;;;;
126;06.917.793;PREVIBANK S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;;;;; 15 ; 49.987 ;;; 15 ; 49.987 ; 3 ; 8.050 ; 35 ; 4.419.691 ; 38 ; 4.427.742 ; 53 ; 4.477.728 ;;;;
127;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S/A;;;;; 2 ; 333 ; 6 ; 2.172.137 ; 8 ; 2.172.470 ; 1 ; 2.200.000 ;;; 1 ; 2.200.000 ; 9 ; 4.372.470 ;;;;
128;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 2 ; 608.029 ; 1 ; 7.950 ; 3 ; 966.744 ; 9 ; 45.434 ; 15 ; 1.628.157 ; 1 ; 318.450 ; 3 ; 2.319.080 ; 4 ; 2.637.530 ; 19 ; 4.265.687 ;;;;
129;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 158 ; 1.696.244 ; 199 ; 2.109.351 ; 357 ; 3.805.595 ; 173 ; 433.000 ;;; 173 ; 433.000 ; 530 ; 4.238.595 ;;;;
130;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 1.193 ; 369.526 ; 2.453 ; 1.815.033 ; 3.646 ; 2.184.559 ; 52 ; 1.546.917 ;;; 52 ; 1.546.917 ; 3.698 ; 3.731.476 ;;;;
131;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 141 ; 1.401.787 ; 190 ; 1.688.273 ; 331 ; 3.090.060 ; 52 ; 399.436 ; 11 ; 139.870 ; 63 ; 539.306 ; 394 ; 3.629.366 ;;;;
132;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 3 ; 119.187 ; 9 ; 638.800 ; 30 ; 348.423 ; 54 ; 905.437 ; 96 ; 2.011.846 ; 31 ; 1.245.186 ; 4 ; 170.077 ; 35 ; 1.415.263 ; 131 ; 3.427.109 ;;;;
133;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 307 ; 409.647 ; 1.350 ; 1.679.458 ; 1.657 ; 2.089.105 ; 22 ; 1.145.597 ;;; 22 ; 1.145.597 ; 1.679 ; 3.234.702 ;;;;
134;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 48.780 ; 5 ; 59.246 ; 90 ; 46.469 ; 719 ; 1.330.702 ; 815 ; 1.485.196 ; 200 ; 1.326.980 ;;; 200 ; 1.326.980 ; 1.015 ; 2.812.176 ;;;;
135;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 4 ; 61.200 ; 50 ; 985.322 ; 20 ; 22.985 ; 139 ; 286.576 ; 213 ; 1.356.083 ; 130 ; 1.275.197 ; 14 ; 87.426 ; 144 ; 1.362.623 ; 357 ; 2.718.706 ;;;;
136;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 23 ; 889.250 ; 11 ; 180.522 ; 70 ; 296.535 ; 104 ; 1.366.307 ; 85 ; 1.186.379 ; 9 ; 140.412 ; 94 ; 1.326.791 ; 198 ; 2.693.098 ;;;;
137;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;;;; 399 ; 180.291 ; 1.191 ; 1.106.666 ; 1.590 ; 1.286.956 ; 65 ; 1.104.931 ; 10 ; 160.070 ; 75 ; 1.265.001 ; 1.665 ; 2.551.958 ;;;;
138;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 18 ; 92.424 ; 6 ; 58.972 ; 94 ; 436.072 ; 375 ; 835.090 ; 493 ; 1.422.558 ; 63 ; 588.753 ; 11 ; 257.245 ; 74 ; 845.999 ; 567 ; 2.268.557 ;;;;
139;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;;;; 4 ; 14.521 ; 187 ; 1.032.467 ; 191 ; 1.046.988 ; 126 ; 1.018.560 ; 1 ; 1.724 ; 127 ; 1.020.284 ; 318 ; 2.067.272 ;;;;
140;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 114 ; 457.928 ; 184 ; 889.377 ; 298 ; 1.347.306 ; 51 ; 434.337 ;;; 51 ; 434.337 ; 349 ; 1.781.642 ;;;;
141;33.042.151;BANCO DE LA NACION ARGENTINA;;; 9 ; 628.919 ; 339 ; 319.549 ; 87 ; 115.493 ; 435 ; 1.063.960 ; 2 ; 205.932 ; 2 ; 505.953 ; 4 ; 711.885 ; 439 ; 1.775.845 ;;;;
142;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 13 ; 804.865 ;;; 10 ; 7.576 ; 71 ; 186.861 ; 94 ; 999.303 ; 9 ; 111.052 ; 5 ; 623.000 ; 14 ; 734.052 ; 108 ; 1.733.355 ;;;;
143;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 220 ; 827.417 ; 238 ; 784.300 ; 458 ; 1.611.717 ; 10 ; 15.826 ; 2 ; 67.449 ; 12 ; 83.275 ; 470 ; 1.694.992 ;;;;
144;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;;;; 98 ; 590.657 ; 113 ; 768.886 ; 211 ; 1.359.543 ; 31 ; 240.584 ; 5 ; 62.814 ; 36 ; 303.398 ; 247 ; 1.662.941 ;;;;
145;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 14 ; 432.648 ; 129 ; 287.813 ; 143 ; 720.461 ; 33 ; 293.709 ; 6 ; 456.278 ; 39 ; 749.987 ; 182 ; 1.470.448 ;;;;
146;14.388.334;PARANÁ BANCO S.A.; 10 ; 1.014.950 ;;;;; 5 ; 15.736 ; 15 ; 1.030.686 ;;; 1 ; 400.000 ; 1 ; 400.000 ; 16 ; 1.430.686 ;;;;
147;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 275 ; 120.035 ; 848 ; 647.414 ; 1.123 ; 767.448 ; 55 ; 556.888 ; 1 ; 20.000 ; 56 ; 576.888 ; 1.179 ; 1.344.336 ;;;;
148;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;;;; 104 ; 93.553 ; 483 ; 622.106 ; 587 ; 715.659 ; 54 ; 544.143 ;;; 54 ; 544.143 ; 641 ; 1.259.802 ;;;;
149;17.902.616;POLO CORRETORA DE CÂMBIO LTDA.;;;;; 109 ; 321.696 ; 158 ; 639.101 ; 267 ; 960.798 ; 56 ; 293.815 ;;; 56 ; 293.815 ; 323 ; 1.254.613 ;;;;
150;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 6 ; 126.878 ; 11 ; 324.364 ;;; 29 ; 138.255 ; 46 ; 589.496 ; 18 ; 468.404 ; 6 ; 126.828 ; 24 ; 595.232 ; 70 ; 1.184.727 ;;;;
151;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 44 ; 43.742 ; 321 ; 521.088 ; 365 ; 564.829 ; 52 ; 475.907 ;;; 52 ; 475.907 ; 417 ; 1.040.736 ;;;;
152;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 10 ; 12.913 ; 92 ; 471.452 ; 102 ; 484.365 ; 87 ; 456.090 ; 3 ; 2.734 ; 90 ; 458.824 ; 192 ; 943.189 ;;;;
153;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 1 ; 16.265 ; 6 ; 24.852 ; 4 ; 34.555 ; 32 ; 370.818 ; 43 ; 446.490 ; 37 ; 420.257 ; 4 ; 43.260 ; 41 ; 463.518 ; 84 ; 910.007 ;;;;
154;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;; 2 ; 553.811 ; 11 ; 284.042 ; 13 ; 837.853 ;;;;; -   ; -   ; 13 ; 837.853 ;;;;
155;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 91 ; 50.238 ; 399 ; 406.173 ; 490 ; 456.410 ; 90 ; 360.203 ;;; 90 ; 360.203 ; 580 ; 816.613 ;;;;
156;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 1 ; 30.900 ; 98 ; 183.063 ; 120 ; 377.283 ; 219 ; 591.245 ; 59 ; 225.119 ;;; 59 ; 225.119 ; 278 ; 816.364 ;;;;
157;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 69 ; 28.999 ; 89 ; 166.512 ; 158 ; 195.512 ; 33 ; 351.757 ; 12 ; 219.000 ; 45 ; 570.757 ; 203 ; 766.269 ;;;;
158;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 834 ; 281.812 ; 601 ; 380.634 ; 1.435 ; 662.446 ; 11 ; 68.018 ;;; 11 ; 68.018 ; 1.446 ; 730.464 ;;;;
