Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em FEVEREIRO / 2020;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;
64;59.118.133;BANCO LUSO BRASILEIRO S.A.; 45 ; 3.278.542 ; 159 ; 24.108.832 ; 36 ; 4.830.890 ; 95 ; 1.611.802 ; 335 ; 33.830.066 ; 151 ; 26.070.306 ; 83 ; 8.389.859 ; 234 ; 34.460.164 ; 569 ; 68.290.230 ;;;;
65;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 33 ; 610.954 ; 176 ; 2.136.798 ; 1.336 ; 10.831.446 ; 3.057 ; 31.582.567 ; 4.602 ; 45.161.766 ; 654 ; 22.260.159 ; 1 ; 30.000 ; 655 ; 22.290.159 ; 5.257 ; 67.451.925 ;;;;
66;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 482 ; 17.832.970 ; 411 ; 12.079.932 ; 329 ; 7.368.903 ; 207 ; 11.096.498 ; 1.429 ; 48.378.304 ; 17 ; 5.767.830 ; 14 ; 7.745.707 ; 31 ; 13.513.538 ; 1.460 ; 61.891.842 ;;;;
67;61.186.680;BANCO BMG S.A.; 1 ; 1.387.283 ;;;;; 34 ; 9.569.152 ; 35 ; 10.956.435 ; 2 ; 22.000.000 ; 1 ; 20.000.000 ; 3 ; 42.000.000 ; 38 ; 52.956.435 ;;;;
68;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 167 ; 3.040.194 ; 651 ; 16.916.298 ; 421 ; 4.198.121 ; 560 ; 5.051.965 ; 1.799 ; 29.206.577 ; 248 ; 16.612.556 ; 19 ; 1.885.850 ; 267 ; 18.498.406 ; 2.066 ; 47.704.984 ;;;;
69;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 105 ; 1.977.349 ; 986 ; 15.632.972 ; 290 ; 3.711.119 ; 898 ; 7.129.055 ; 2.279 ; 28.450.495 ; 284 ; 17.329.453 ; 3 ; 227.666 ; 287 ; 17.557.119 ; 2.566 ; 46.007.614 ;;;;
70;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 4 ; 84.778 ; 54 ; 14.284.851 ; 51 ; 1.010.333 ; 160 ; 2.895.912 ; 269 ; 18.275.875 ; 59 ; 20.151.232 ; 10 ; 4.050.000 ; 69 ; 24.201.232 ; 338 ; 42.477.106 ;;;;
71;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 3 ; 4.000.000 ; 1 ; 162.525 ; 5 ; 15.220.135 ; 34 ; 16.002.233 ; 43 ; 35.384.893 ; 2 ; 492.775 ; 4 ; 4.184.000 ; 6 ; 4.676.775 ; 49 ; 40.061.668 ;;;;
72;15.114.366;BANCO BOCOM BBM S.A.; 14 ; 5.925.486 ; 6 ; 439.149 ; 18 ; 4.971.263 ; 134 ; 21.344.715 ; 172 ; 32.680.613 ; 3 ; 1.763.392 ; 3 ; 1.763.363 ; 6 ; 3.526.754 ; 178 ; 36.207.367 ;;;;
73;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;;; 3 ; 248.703 ; 10 ; 16.246.024 ; 38 ; 16.682.396 ; 51 ; 33.177.123 ; 1 ; 757.960 ; 1 ; 756.350 ; 2 ; 1.514.310 ; 53 ; 34.691.433 ;;;;
74;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 289 ; 3.482.282 ; 340 ; 5.710.647 ; 629 ; 9.192.930 ; 387 ; 13.702.642 ; 112 ; 11.453.089 ; 499 ; 25.155.731 ; 1.128 ; 34.348.661 ;;;;
75;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 9 ; 2.640.753 ; 29 ; 12.648.614 ; 37 ; 13.496.362 ; 75 ; 28.785.729 ; 10 ; 4.149.331 ; 5 ; 691.533 ; 15 ; 4.840.864 ; 90 ; 33.626.593 ;;;;
76;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 28 ; 659.890 ; 506 ; 12.920.626 ; 144 ; 1.135.497 ; 561 ; 3.226.159 ; 1.239 ; 17.942.172 ; 505 ; 14.594.499 ; 23 ; 242.825 ; 528 ; 14.837.324 ; 1.767 ; 32.779.496 ;;;;
77;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 2 ; 6.481 ; 5 ; 62.867 ; 458 ; 2.849.036 ; 870 ; 6.248.296 ; 1.335 ; 9.166.680 ; 881 ; 13.418.146 ; 106 ; 9.922.042 ; 987 ; 23.340.188 ; 2.322 ; 32.506.869 ;;;;
78;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 42 ; 528.243 ; 343 ; 6.829.234 ; 366 ; 4.804.362 ; 857 ; 7.005.810 ; 1.608 ; 19.167.649 ; 466 ; 10.691.696 ; 139 ; 2.187.753 ; 605 ; 12.879.449 ; 2.213 ; 32.047.098 ;;;;
79;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 101 ; 6.240.691 ; 220 ; 4.963.612 ; 484 ; 2.467.496 ; 1.108 ; 5.770.849 ; 1.913 ; 19.442.647 ; 587 ; 6.440.440 ; 95 ; 4.422.571 ; 682 ; 10.863.011 ; 2.595 ; 30.305.658 ;;;;
80;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 12 ; 262.433 ; 398 ; 8.235.764 ; 207 ; 2.148.620 ; 557 ; 4.656.123 ; 1.174 ; 15.302.940 ; 718 ; 12.527.493 ; 123 ; 2.075.206 ; 841 ; 14.602.699 ; 2.015 ; 29.905.639 ;;;;
81;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 15 ; 1.345.539 ; 19 ; 5.137.042 ; 16 ; 3.659.734 ; 25 ; 477.419 ; 75 ; 10.619.735 ; 9 ; 9.753.775 ; 11 ; 9.048.050 ; 20 ; 18.801.825 ; 95 ; 29.421.560 ;;;;
82;02.038.232;BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB; 8 ; 112.285 ; 6 ; 152.628 ; 12 ; 2.257.356 ; 15 ; 12.535.231 ; 41 ; 15.057.501 ; 4 ; 14.000.000 ;;; 4 ; 14.000.000 ; 45 ; 29.057.501 ;;;;
83;92.894.922;BANCO ORIGINAL S.A.; 11 ; 12.903.612 ; 11 ; 9.784.689 ; 51 ; 1.432.058 ; 124 ; 3.045.537 ; 197 ; 27.165.897 ; 4 ; 53.541 ; 4 ; 53.554 ; 8 ; 107.095 ; 205 ; 27.272.992 ;;;;
84;33.264.668;BANCO XP S.A.;;;;; 2 ; 200.315 ; 8 ; 11.694.130 ; 10 ; 11.894.446 ; 6 ; 11.310.000 ;;; 6 ; 11.310.000 ; 16 ; 23.204.446 ;;;;
85;60.889.128;BANCO SOFISA S.A.; 62 ; 8.425.135 ; 32 ; 3.465.510 ; 13 ; 1.317.343 ; 42 ; 1.707.243 ; 149 ; 14.915.232 ; 5 ; 725.645 ; 7 ; 5.726.511 ; 12 ; 6.452.157 ; 161 ; 21.367.388 ;;;;
86;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 42 ; 1.015.491 ; 282 ; 5.214.595 ; 459 ; 1.464.350 ; 1.134 ; 4.649.718 ; 1.917 ; 12.344.154 ; 600 ; 7.978.633 ; 33 ; 583.126 ; 633 ; 8.561.759 ; 2.550 ; 20.905.913 ;;;;
87;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 13 ; 244.361 ; 44 ; 436.456 ; 515 ; 3.173.745 ; 1.056 ; 9.729.106 ; 1.628 ; 13.583.668 ; 1.063 ; 6.785.656 ; 5 ; 14.705 ; 1.068 ; 6.800.361 ; 2.696 ; 20.384.029 ;;;;
88;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 3 ; 31.244 ; 24 ; 452.435 ; 1.405 ; 2.380.082 ; 1.694 ; 6.575.086 ; 3.126 ; 9.438.847 ; 566 ; 7.598.974 ; 39 ; 2.962.957 ; 605 ; 10.561.931 ; 3.731 ; 20.000.778 ;;;;
89;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 1.360 ; 443.605 ; 990 ; 774.564 ; 2.350 ; 1.218.170 ; 55 ; 8.841.126 ; 37 ; 8.497.252 ; 92 ; 17.338.378 ; 2.442 ; 18.556.548 ;;;;
90;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 415 ; 1.717.680 ; 865 ; 9.099.583 ; 1.280 ; 10.817.263 ; 1.007 ; 7.320.707 ; 10 ; 77.580 ; 1.017 ; 7.398.287 ; 2.297 ; 18.215.550 ;;;;
91;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 16 ; 283.260 ; 101 ; 1.865.907 ; 243 ; 3.160.237 ; 581 ; 5.419.563 ; 941 ; 10.728.967 ; 603 ; 5.630.382 ; 40 ; 1.787.175 ; 643 ; 7.417.557 ; 1.584 ; 18.146.524 ;;;;
92;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 1 ; 300.000 ;;; 38 ; 1.459.861 ; 49 ; 271.335 ; 88 ; 2.031.196 ; 11 ; 7.300.790 ; 9 ; 8.750.000 ; 20 ; 16.050.790 ; 108 ; 18.081.986 ;;;;
93;31.872.495;BANCO C6 S.A.;;; 5 ; 410.251 ; 76 ; 5.937.914 ; 4.900 ; 6.474.388 ; 4.981 ; 12.822.553 ; 1 ; 143.374 ; 1 ; 2.000.000 ; 2 ; 2.143.374 ; 4.983 ; 14.965.927 ;;;;
94;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 97 ; 1.573.766 ; 413 ; 5.721.609 ; 510 ; 7.295.376 ; 393 ; 5.722.049 ; 89 ; 1.575.184 ; 482 ; 7.297.233 ; 992 ; 14.592.609 ;;;;
95;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 250 ; 5.971.722 ; 70 ; 2.461.505 ; 48 ; 136.470 ; 148 ; 568.439 ; 516 ; 9.138.136 ; 4 ; 1.055.194 ; 28 ; 4.274.894 ; 32 ; 5.330.088 ; 548 ; 14.468.224 ;;;;
96;00.416.968;BANCO INTER S.A.; 14 ; 48.040 ; 21 ; 256.033 ; 1.579 ; 4.153.329 ; 507 ; 3.602.580 ; 2.121 ; 8.059.982 ; 104 ; 2.871.648 ; 97 ; 3.483.880 ; 201 ; 6.355.528 ; 2.322 ; 14.415.510 ;;;;
97;61.024.352;BANCO INDUSVAL S.A.; 5 ; 1.407.364 ; 26 ; 2.257.411 ; 19 ; 3.709.337 ; 53 ; 834.090 ; 103 ; 8.208.201 ; 10 ; 2.136.239 ; 6 ; 3.801.475 ; 16 ; 5.937.714 ; 119 ; 14.145.915 ;;;;
98;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 8 ; 215.685 ; 25 ; 398.196 ; 159 ; 247.684 ; 339 ; 1.065.793 ; 531 ; 1.927.358 ; 165 ; 5.868.047 ; 46 ; 4.863.770 ; 211 ; 10.731.817 ; 742 ; 12.659.175 ;;;;
99;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.;;; 28 ; 532.216 ; 83 ; 467.922 ; 179 ; 2.378.148 ; 290 ; 3.378.286 ; 276 ; 5.378.281 ; 37 ; 2.969.452 ; 313 ; 8.347.733 ; 603 ; 11.726.019 ;;;;
100;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 180 ; 1.130.826 ; 368 ; 2.610.172 ; 548 ; 3.740.997 ; 342 ; 4.682.855 ; 58 ; 3.214.105 ; 400 ; 7.896.959 ; 948 ; 11.637.957 ;;;;
101;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 3 ; 41.792 ; 125 ; 2.522.184 ; 116 ; 988.617 ; 376 ; 1.905.700 ; 620 ; 5.458.293 ; 237 ; 4.586.375 ; 29 ; 1.185.663 ; 266 ; 5.772.037 ; 886 ; 11.230.331 ;;;;
102;33.042.953;CITIBANK N.A.;;;;; 1 ; 80.870 ; 5 ; 827.928 ; 6 ; 908.798 ;;; 1 ; 10.000.000 ; 1 ; 10.000.000 ; 7 ; 10.908.798 ;;;;
103;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 1 ; 8.145 ; 4 ; 32.598 ; 494 ; 1.716.401 ; 809 ; 2.841.970 ; 1.308 ; 4.599.114 ; 188 ; 3.665.276 ; 45 ; 2.558.778 ; 233 ; 6.224.054 ; 1.541 ; 10.823.168 ;;;;
104;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 11.181 ; 10 ; 137.740 ; 124 ; 439.401 ; 621 ; 4.420.248 ; 756 ; 5.008.570 ; 876 ; 4.290.627 ; 10 ; 194.421 ; 886 ; 4.485.048 ; 1.642 ; 9.493.618 ;;;;
105;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 17 ; 222.907 ; 49 ; 730.708 ; 375 ; 2.337.687 ; 483 ; 3.080.079 ; 924 ; 6.371.381 ; 324 ; 2.174.569 ; 79 ; 892.907 ; 403 ; 3.067.476 ; 1.327 ; 9.438.857 ;;;;
106;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.; 1 ; 5.746 ; 9 ; 180.462 ; 426 ; 3.134.300 ; 574 ; 4.374.650 ; 1.010 ; 7.695.158 ; 384 ; 1.467.971 ; 3 ; 224.059 ; 387 ; 1.692.030 ; 1.397 ; 9.387.188 ;;;;
107;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 6 ; 116.998 ; 64 ; 2.118.189 ; 84 ; 905.635 ; 246 ; 1.468.908 ; 400 ; 4.609.730 ; 218 ; 3.493.709 ; 60 ; 937.635 ; 278 ; 4.431.345 ; 678 ; 9.041.075 ;;;;
108;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 4 ; 88.290 ; 25 ; 520.914 ; 60 ; 480.672 ; 456 ; 2.695.682 ; 545 ; 3.785.558 ; 548 ; 3.718.224 ; 49 ; 1.162.306 ; 597 ; 4.880.530 ; 1.142 ; 8.666.088 ;;;;
109;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 7 ; 113.393 ; 8 ; 222.463 ; 290 ; 1.826.770 ; 512 ; 3.440.439 ; 817 ; 5.603.064 ; 137 ; 1.786.921 ; 12 ; 242.836 ; 149 ; 2.029.757 ; 966 ; 7.632.821 ;;;;
110;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 1 ; 29.985 ; 12 ; 371.433 ; 123 ; 984.690 ; 372 ; 3.028.489 ; 508 ; 4.414.596 ; 200 ; 2.645.270 ; 3 ; 305.000 ; 203 ; 2.950.270 ; 711 ; 7.364.866 ;;;;
111;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS; 3 ; 9.350 ; 2 ; 13.005 ; 167 ; 825.932 ; 512 ; 3.635.137 ; 684 ; 4.483.424 ; 283 ; 2.782.701 ; 2 ; 790 ; 285 ; 2.783.491 ; 969 ; 7.266.915 ;;;;
112;00.000.208;BRB - BANCO DE BRASILIA S.A.;;;;; 31 ; 1.324.012 ; 360 ; 1.754.429 ; 391 ; 3.078.441 ; 14 ; 1.391.086 ; 8 ; 1.310.660 ; 22 ; 2.701.747 ; 413 ; 5.780.187 ;;;;
113;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 7 ; 52.527 ; 42 ; 390.317 ; 182 ; 957.490 ; 393 ; 1.996.104 ; 624 ; 3.396.438 ; 215 ; 1.721.357 ; 9 ; 344.784 ; 224 ; 2.066.141 ; 848 ; 5.462.578 ;;;;
114;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 7 ; 135.628 ; 27 ; 417.505 ; 67 ; 568.420 ; 397 ; 1.340.579 ; 498 ; 2.462.132 ; 252 ; 2.030.223 ; 127 ; 948.486 ; 379 ; 2.978.709 ; 877 ; 5.440.841 ;;;;
115;04.902.979;BANCO DA AMAZONIA S.A.; 31 ; 1.172.116 ; 14 ; 542.655 ; 11 ; 209.576 ; 75 ; 1.288.834 ; 131 ; 3.213.181 ; 9 ; 1.090.427 ; 6 ; 699.199 ; 15 ; 1.789.626 ; 146 ; 5.002.807 ;;;;
116;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 4 ; 152.230 ; 26 ; 474.137 ; 333 ; 1.025.752 ; 417 ; 1.067.827 ; 780 ; 2.719.946 ; 130 ; 1.301.363 ; 31 ; 926.313 ; 161 ; 2.227.677 ; 941 ; 4.947.623 ;;;;
117;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 36 ; 1.608.419 ; 12 ; 135.384 ; 8 ; 307.147 ; 37 ; 194.770 ; 93 ; 2.245.720 ; 28 ; 327.569 ; 39 ; 1.915.206 ; 67 ; 2.242.775 ; 160 ; 4.488.495 ;;;;
118;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 31 ; 1.729.901 ; 5 ; 453.861 ; 12 ; 24.480 ; 139 ; 448.059 ; 187 ; 2.656.300 ; 4 ; 300.228 ; 12 ; 1.340.308 ; 16 ; 1.640.536 ; 203 ; 4.296.836 ;;;;
119;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 7 ; 32.532 ; 64 ; 328.016 ; 179 ; 1.306.627 ; 250 ; 1.667.175 ; 122 ; 1.790.806 ; 13 ; 703.070 ; 135 ; 2.493.876 ; 385 ; 4.161.051 ;;;;
120;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 11 ; 75.519 ; 27 ; 374.120 ; 180 ; 1.594.062 ; 356 ; 640.520 ; 574 ; 2.684.221 ; 58 ; 351.611 ; 23 ; 992.116 ; 81 ; 1.343.727 ; 655 ; 4.027.948 ;;;;
121;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 291 ; 1.969.333 ; 250 ; 1.224.314 ; 541 ; 3.193.647 ; 6 ; 13.120 ; 21 ; 725.507 ; 27 ; 738.627 ; 568 ; 3.932.274 ;;;;
122;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 1.983 ; 71 ; 236.967 ; 220 ; 1.914.411 ; 292 ; 2.153.361 ; 634 ; 1.709.985 ;;; 634 ; 1.709.985 ; 926 ; 3.863.346 ;;;;
123;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 8 ; 113.950 ; 73 ; 397.139 ; 198 ; 941.170 ; 279 ; 1.452.258 ; 253 ; 1.311.096 ; 38 ; 649.765 ; 291 ; 1.960.861 ; 570 ; 3.413.118 ;;;;
124;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 1 ; 25.000 ; 20 ; 388.358 ; 316 ; 1.431.669 ; 337 ; 1.845.027 ; 236 ; 1.230.619 ; 6 ; 162.308 ; 242 ; 1.392.927 ; 579 ; 3.237.954 ;;;;
125;61.033.106;BANCO CREFISA S.A.;;;;; 13 ; 234.891 ; 7 ; 1.619.589 ; 20 ; 1.854.480 ; 1 ; 1.375.000 ;;; 1 ; 1.375.000 ; 21 ; 3.229.480 ;;;;
126;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 8 ; 64.467 ; 19 ; 201.078 ; 43 ; 1.166.814 ; 25 ; 149.157 ; 95 ; 1.581.516 ; 41 ; 350.236 ; 32 ; 1.229.531 ; 73 ; 1.579.766 ; 168 ; 3.161.283 ;;;;
127;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 184 ; 698.726 ; 283 ; 1.555.904 ; 467 ; 2.254.630 ; 97 ; 844.211 ;;; 97 ; 844.211 ; 564 ; 3.098.841 ;;;;
128;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 360 ; 1.133.193 ; 303 ; 1.465.835 ; 663 ; 2.599.028 ; 49 ; 359.514 ; 1 ; 20.000 ; 50 ; 379.514 ; 713 ; 2.978.543 ;;;;
129;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 128 ; 1.037.798 ; 211 ; 1.227.299 ; 339 ; 2.265.097 ; 77 ; 404.564 ; 7 ; 219.189 ; 84 ; 623.753 ; 423 ; 2.888.850 ;;;;
130;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 20 ; 464.310 ; 19 ; 773.065 ; 35 ; 160.299 ; 74 ; 1.397.674 ; 34 ; 607.749 ; 14 ; 771.339 ; 48 ; 1.379.088 ; 122 ; 2.776.763 ;;;;
131;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 36 ; 203.266 ; 249 ; 1.183.763 ; 285 ; 1.387.029 ; 323 ; 1.088.049 ; 6 ; 110.034 ; 329 ; 1.198.083 ; 614 ; 2.585.112 ;;;;
132;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 3 ; 10.177 ; 3 ; 14.984 ; 94 ; 88.162 ; 340 ; 1.182.069 ; 440 ; 1.295.391 ; 299 ; 1.153.071 ; 6 ; 53.930 ; 305 ; 1.207.001 ; 745 ; 2.502.392 ;;;;
133;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 1 ; 960 ; 38 ; 796.391 ; 20 ; 332.751 ; 22 ; 112.765 ; 81 ; 1.242.867 ; 40 ; 812.270 ; 12 ; 237.587 ; 52 ; 1.049.857 ; 133 ; 2.292.725 ;;;;
134;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 6 ; 100.594 ; 39 ; 593.964 ; 11 ; 144.657 ; 63 ; 215.697 ; 119 ; 1.054.912 ; 89 ; 809.465 ; 15 ; 245.175 ; 104 ; 1.054.640 ; 223 ; 2.109.553 ;;;;
135;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;;;; 460 ; 170.134 ; 913 ; 809.362 ; 1.373 ; 979.497 ; 93 ; 884.171 ; 13 ; 232.719 ; 106 ; 1.116.891 ; 1.479 ; 2.096.387 ;;;;
136;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 3 ; 128.834 ; 12 ; 163.726 ; 61 ; 130.515 ; 163 ; 598.330 ; 239 ; 1.021.404 ; 148 ; 743.920 ; 10 ; 240.897 ; 158 ; 984.817 ; 397 ; 2.006.221 ;;;;
137;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 104 ; 697.976 ; 201 ; 945.729 ; 305 ; 1.643.705 ; 72 ; 308.903 ; 2 ; 45.000 ; 74 ; 353.903 ; 379 ; 1.997.608 ;;;;
138;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 414 ; 496.276 ; 427 ; 960.012 ; 841 ; 1.456.288 ; 43 ; 439.853 ;;; 43 ; 439.853 ; 884 ; 1.896.141 ;;;;
139;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 2 ; 70.930 ; 45 ; 480.924 ; 40 ; 414.259 ; 87 ; 966.113 ; 35 ; 435.369 ; 34 ; 480.924 ; 69 ; 916.292 ; 156 ; 1.882.405 ;;;;
140;33.042.151;BANCO DE LA NACION ARGENTINA; 2 ; 568.030 ; 3 ; 51.626 ; 370 ; 251.952 ; 41 ; 180.132 ; 416 ; 1.051.740 ;;; 5 ; 765.000 ; 5 ; 765.000 ; 421 ; 1.816.740 ;;;;
141;59.285.411;BANCO PAN S.A.;;;;; 5 ; 108.072 ; 18 ; 588.963 ; 23 ; 697.035 ; 2 ; 700.000 ;;; 2 ; 700.000 ; 25 ; 1.397.035 ;;;;
142;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 172 ; 236.327 ; 271 ; 448.768 ; 443 ; 685.096 ; 110 ; 400.141 ; 21 ; 195.500 ; 131 ; 595.641 ; 574 ; 1.280.736 ;;;;
143;58.497.702;BANCO SMARTBANK S.A.;;;;;;; 11 ; 631.836 ; 11 ; 631.836 ; 5 ; 594.000 ;;; 5 ; 594.000 ; 16 ; 1.225.836 ;;;;
144;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;;;; 35 ; 15.949 ; 94 ; 380.165 ; 129 ; 396.113 ; 82 ; 387.138 ; 2 ; 10.519 ; 84 ; 397.657 ; 213 ; 793.770 ;;;;
145;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 2 ; 1.987 ; 18 ; 58.991 ; 190 ; 349.994 ; 210 ; 410.972 ; 72 ; 281.818 ; 1 ; 35.000 ; 73 ; 316.818 ; 283 ; 727.790 ;;;;
146;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 96 ; 87.181 ; 240 ; 337.047 ; 336 ; 424.228 ; 46 ; 280.828 ; 1 ; 10.974 ; 47 ; 291.802 ; 383 ; 716.030 ;;;;
147;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 87 ; 116.350 ; 158 ; 317.462 ; 245 ; 433.812 ; 18 ; 189.779 ;;; 18 ; 189.779 ; 263 ; 623.591 ;;;;
148;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 26 ; 29.138 ; 117 ; 298.773 ; 143 ; 327.911 ; 94 ; 286.888 ; 3 ; 2.994 ; 97 ; 289.882 ; 240 ; 617.793 ;;;;
149;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 65 ; 42.003 ; 99 ; 208.047 ; 164 ; 250.050 ; 16 ; 173.115 ;;; 16 ; 173.115 ; 180 ; 423.165 ;;;;
150;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 22 ; 23.014 ; 120 ; 188.386 ; 142 ; 211.401 ; 29 ; 177.994 ; 1 ; 5.259 ; 30 ; 183.254 ; 172 ; 394.654 ;;;;
151;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 2 ; 762 ; 34 ; 89.039 ; 36 ; 89.801 ; 16 ; 89.426 ;;; 16 ; 89.426 ; 52 ; 179.227 ;;;;
152;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 18 ; 44.802 ; 18 ; 44.802 ; 6 ; 52.632 ;;; 6 ; 52.632 ; 24 ; 97.434 ;;;;
