Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em MARÇO / 2019;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;60.498.557;BANCO MUFG BRASIL S.A.; 126 ; 43.342.902 ; 387 ; 46.201.264 ; 463 ; 143.126.233 ; 478 ; 231.269.263 ; 1.454 ; 463.939.662 ; 567 ; 3.773.491.586 ; 551 ; 3.681.398.399 ; 1.118 ; 7.454.889.985 ; 2.572 ; 7.918.829.647 ;;;;
11;30.306.294;BANCO BTG PACTUAL S.A.; 19 ; 101.916.267 ; 53 ; 8.071.952 ; 434 ; 666.637.229 ; 633 ; 436.693.073 ; 1.139 ; 1.213.318.521 ; 83 ; 3.492.162.558 ; 76 ; 3.186.297.755 ; 159 ; 6.678.460.313 ; 1.298 ; 7.891.778.834 ;;;;
12;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 401 ; 1.842.515.512 ; 206 ; 2.125.124.579 ; 607 ; 3.967.640.091 ; 44 ; 1.898.934.015 ; 45 ; 1.744.187.120 ; 89 ; 3.643.121.136 ; 696 ; 7.610.761.226 ;;;;
13;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 142 ; 425.691.307 ; 1.261 ; 172.377.895 ; 780 ; 1.009.015.971 ; 1.343 ; 985.376.160 ; 3.526 ; 2.592.461.333 ; 433 ; 1.964.742.143 ; 433 ; 1.834.495.032 ; 866 ; 3.799.237.174 ; 4.392 ; 6.391.698.507 ;;;;
14;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 591 ; 2.076.708.944 ; 460 ; 1.223.424.384 ; 1.051 ; 3.300.133.327 ; 23 ; 710.147.869 ; 83 ; 1.997.132.999 ; 106 ; 2.707.280.868 ; 1.157 ; 6.007.414.195 ;;;;
15;49.336.860;ING BANK N.V.; 18 ; 69.628.841 ; 12 ; 6.682.724 ; 29 ; 194.654.867 ; 33 ; 111.081.015 ; 92 ; 382.047.446 ; 63 ; 1.866.347.168 ; 70 ; 2.011.013.784 ; 133 ; 3.877.360.952 ; 225 ; 4.259.408.398 ;;;;
16;68.900.810;BANCO RENDIMENTO S.A.; 28 ; 1.748.220 ; 184 ; 68.448.376 ; 42.007 ; 156.899.984 ; 10.140 ; 111.156.729 ; 52.359 ; 338.253.310 ; 672 ; 1.871.744.589 ; 8.097 ; 1.833.440.597 ; 8.769 ; 3.705.185.186 ; 61.128 ; 4.043.438.496 ;;;;
17;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 14 ; 174.957.697 ; 3 ; 66.672 ; 37 ; 53.617.191 ; 59 ; 158.271.333 ; 113 ; 386.912.893 ; 92 ; 1.463.949.668 ; 94 ; 1.529.279.364 ; 186 ; 2.993.229.032 ; 299 ; 3.380.141.925 ;;;;
18;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 137 ; 762.530.806 ; 48 ; 44.390.349 ; 77 ; 164.027.909 ; 171 ; 167.012.259 ; 433 ; 1.137.961.322 ; 51 ; 665.848.628 ; 76 ; 1.435.133.888 ; 127 ; 2.100.982.516 ; 560 ; 3.238.943.839 ;;;;
19;58.160.789;BANCO SAFRA S.A.; 175 ; 104.469.184 ; 719 ; 149.547.968 ; 876 ; 1.169.676.602 ; 1.813 ; 1.018.332.857 ; 3.583 ; 2.442.026.611 ; 122 ; 156.334.356 ; 125 ; 262.758.192 ; 247 ; 419.092.549 ; 3.830 ; 2.861.119.159 ;;;;
20;59.588.111;BANCO VOTORANTIM S.A.; 95 ; 236.174.174 ; 609 ; 140.937.225 ; 509 ; 315.155.678 ; 845 ; 387.062.201 ; 2.058 ; 1.079.329.277 ; 326 ; 825.778.547 ; 646 ; 818.935.700 ; 972 ; 1.644.714.247 ; 3.030 ; 2.724.043.524 ;;;;
21;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 203 ; 593.631.568 ; 147 ; 454.972.378 ; 350 ; 1.048.603.947 ; 26 ; 409.017.380 ; 40 ; 1.002.018.582 ; 66 ; 1.411.035.962 ; 416 ; 2.459.639.909 ;;;;
22;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 73 ; 77.150.211 ; 444 ; 120.314.280 ; 296 ; 332.625.934 ; 608 ; 584.786.419 ; 1.421 ; 1.114.876.843 ; 48 ; 401.971.269 ; 53 ; 390.248.699 ; 101 ; 792.219.968 ; 1.522 ; 1.907.096.811 ;;;;
23;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 14 ; 27.862.609 ; 24 ; 48.001.307 ; 83 ; 335.048.785 ; 188 ; 301.166.619 ; 309 ; 712.079.320 ; 209 ; 545.188.197 ; 287 ; 627.600.119 ; 496 ; 1.172.788.317 ; 805 ; 1.884.867.637 ;;;;
24;62.232.889;BANCO DAYCOVAL S.A.; 485 ; 80.476.864 ; 538 ; 36.249.587 ; 652 ; 13.675.895 ; 2.382 ; 732.507.000 ; 4.057 ; 862.909.345 ; 432 ; 827.383.669 ; 1.121 ; 143.901.396 ; 1.553 ; 971.285.065 ; 5.610 ; 1.834.194.411 ;;;;
25;28.195.667;BANCO ABC BRASIL S.A.; 59 ; 53.328.762 ; 153 ; 47.344.178 ; 53 ; 52.591.157 ; 261 ; 124.141.706 ; 526 ; 277.405.803 ; 144 ; 596.850.669 ; 279 ; 662.011.531 ; 423 ; 1.258.862.199 ; 949 ; 1.536.268.003 ;;;;
26;61.820.817;BANCO PAULISTA S.A.; 169 ; 85.800.613 ; 370 ; 22.406.757 ; 115.906 ; 155.654.369 ; 1.069 ; 115.793.531 ; 117.514 ; 379.655.271 ; 1.782 ; 483.209.856 ; 8.698 ; 559.906.752 ; 10.480 ; 1.043.116.608 ; 127.994 ; 1.422.771.879 ;;;;
27;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 156 ; 54.745.259 ; 627 ; 143.225.505 ; 442 ; 257.427.912 ; 626 ; 124.227.577 ; 1.851 ; 579.626.253 ; 85 ; 222.590.133 ; 90 ; 262.177.986 ; 175 ; 484.768.119 ; 2.026 ; 1.064.394.372 ;;;;
28;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 11 ; 22.460.380 ; 7 ; 12.097.297 ; 13 ; 46.951.158 ; 128 ; 69.740.174 ; 159 ; 151.249.009 ; 25 ; 362.245.024 ; 37 ; 473.243.610 ; 62 ; 835.488.633 ; 221 ; 986.737.642 ;;;;
29;13.059.145;BEXS BANCO DE CÂMBIO S/A; 30 ; 130.566.779 ; 31 ; 4.476.359 ; 230 ; 223.756.489 ; 399 ; 336.397.503 ; 690 ; 695.197.131 ; 76 ; 125.508.391 ; 70 ; 137.855.940 ; 146 ; 263.364.331 ; 836 ; 958.561.462 ;;;;
30;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 67 ; 70.944.626 ;;; 89 ; 29.058.093 ; 50 ; 218.339.230 ; 206 ; 318.341.948 ; 22 ; 409.825.325 ; 7 ; 95.039.112 ; 29 ; 504.864.436 ; 235 ; 823.206.385 ;;;;
31;03.532.415;BANCO ABN AMRO S.A.; 4 ; 22.034.000 ;;; 52 ; 326.319.618 ; 69 ; 328.600.173 ; 125 ; 676.953.791 ; 5 ; 18.200.000 ; 8 ; 44.450.000 ; 13 ; 62.650.000 ; 138 ; 739.603.791 ;;;;
32;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 87 ; 3.453.244 ; 550 ; 20.187.475 ; 324 ; 99.687.820 ; 61.815 ; 117.817.601 ; 62.776 ; 241.146.140 ; 192 ; 224.827.777 ; 283 ; 182.146.344 ; 475 ; 406.974.122 ; 63.251 ; 648.120.262 ;;;;
33;78.632.767;BANCO OURINVEST S.A.; 196 ; 15.980.055 ; 1.276 ; 56.287.699 ; 674 ; 57.393.016 ; 1.705 ; 83.410.833 ; 3.851 ; 213.071.603 ; 422 ; 226.252.480 ; 6.819 ; 163.331.560 ; 7.241 ; 389.584.040 ; 11.092 ; 602.655.643 ;;;;
34;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 79 ; 54.636.321 ; 176 ; 35.018.327 ; 97 ; 96.000.676 ; 109 ; 66.872.130 ; 461 ; 252.527.454 ; 111 ; 142.465.206 ; 117 ; 193.356.684 ; 228 ; 335.821.890 ; 689 ; 588.349.343 ;;;;
35;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 162 ; 169.603.764 ; 277 ; 36.657.908 ; 439 ; 206.261.672 ; 9 ; 121.686.597 ; 68 ; 254.500.000 ; 77 ; 376.186.597 ; 516 ; 582.448.268 ;;;;
36;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 272 ; 10.535.972 ; 1.279 ; 39.876.976 ; 1.100 ; 70.809.852 ; 2.832 ; 100.677.229 ; 5.483 ; 221.900.029 ; 615 ; 199.888.534 ; 4.905 ; 134.136.505 ; 5.520 ; 334.025.039 ; 11.003 ; 555.925.069 ;;;;
37;00.360.305;CAIXA ECONOMICA FEDERAL; 119 ; 26.289.133 ; 85 ; 2.484.781 ; 7.386 ; 103.234.258 ; 1.343 ; 70.572.535 ; 8.933 ; 202.580.707 ; 147 ; 128.017.851 ; 147 ; 180.519.315 ; 294 ; 308.537.166 ; 9.227 ; 511.117.873 ;;;;
38;03.609.817;BANCO CARGILL S.A.; 17 ; 27.601.232 ; 2 ; 863.550 ; 1 ; 2.500.000 ; 33 ; 10.587.129 ; 53 ; 41.551.911 ; 4 ; 135.000.000 ; 5 ; 199.250.000 ; 9 ; 334.250.000 ; 62 ; 375.801.911 ;;;;
39;00.997.185;BANCO B3 S.A.;;;;; 212 ; 117.200.533 ; 200 ; 147.910.139 ; 412 ; 265.110.671 ; 38 ; 51.615.000 ; 29 ; 20.881.505 ; 67 ; 72.496.505 ; 479 ; 337.607.177 ;;;;
40;58.616.418;BANCO FIBRA S.A.; 35 ; 83.230.143 ; 309 ; 33.233.082 ; 75 ; 27.309.628 ; 217 ; 21.541.308 ; 636 ; 165.314.162 ; 21 ; 34.308.532 ; 28 ; 126.526.506 ; 49 ; 160.835.038 ; 685 ; 326.149.199 ;;;;
41;71.027.866;BANCO BS2 S.A.; 70 ; 11.489.676 ; 373 ; 18.886.481 ; 773 ; 80.355.094 ; 1.091 ; 45.823.286 ; 2.307 ; 156.554.537 ; 102 ; 64.778.060 ; 1.969 ; 94.736.850 ; 2.071 ; 159.514.910 ; 4.378 ; 316.069.446 ;;;;
42;15.114.366;BANCO BOCOM BBM S.A.; 29 ; 31.727.330 ; 10 ; 575.012 ; 25 ; 112.646.319 ; 93 ; 105.162.499 ; 157 ; 250.111.160 ; 3 ; 10.141.263 ; 6 ; 40.141.613 ; 9 ; 50.282.876 ; 166 ; 300.394.036 ;;;;
43;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 864 ; 61.900.026 ; 955 ; 41.346.343 ; 429 ; 29.707.419 ; 1.124 ; 51.006.390 ; 3.372 ; 183.960.177 ; 23 ; 47.529.640 ; 26 ; 48.458.193 ; 49 ; 95.987.833 ; 3.421 ; 279.948.010 ;;;;
44;30.723.886;BANCO MODAL S.A.; 20 ; 4.220.209 ; 42 ; 4.546.620 ; 130 ; 97.097.532 ; 90 ; 59.275.027 ; 282 ; 165.139.388 ; 8 ; 37.181.553 ; 15 ; 73.000.000 ; 23 ; 110.181.553 ; 305 ; 275.320.941 ;;;;
45;33.923.798;BANCO MÁXIMA S.A.; 42 ; 57.359.839 ; 103 ; 3.836.971 ; 758 ; 18.582.646 ; 10.301 ; 89.820.448 ; 11.204 ; 169.599.904 ; 35 ; 62.575.696 ; 11 ; 36.899.740 ; 46 ; 99.475.436 ; 11.250 ; 269.075.340 ;;;;
46;10.690.848;BANCO DA CHINA BRASIL S.A.; 29 ; 75.711.580 ; 14 ; 1.176.327 ; 26 ; 20.362.253 ; 50 ; 36.717.633 ; 119 ; 133.967.793 ; 22 ; 37.801.777 ; 37 ; 96.011.385 ; 59 ; 133.813.162 ; 178 ; 267.780.955 ;;;;
47;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 22 ; 30.185.249 ; 29 ; 102.434.810 ; 51 ; 132.620.059 ; 23 ; 93.604.012 ; 15 ; 21.187.494 ; 38 ; 114.791.506 ; 89 ; 247.411.565 ;;;;
48;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 3 ; 45.755.339 ;;; 4 ; 1.292.944 ; 15 ; 981.783 ; 22 ; 48.030.066 ; 5 ; 66.459.494 ; 7 ; 111.641.120 ; 12 ; 178.100.614 ; 34 ; 226.130.681 ;;;;
49;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 3 ; 258.620 ; 38 ; 4.523.996 ; 153 ; 18.527.533 ; 452 ; 92.076.558 ; 646 ; 115.386.706 ; 60 ; 81.269.630 ; 8 ; 3.978.317 ; 68 ; 85.247.947 ; 714 ; 200.634.653 ;;;;
50;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 7 ; 1.356.125 ; 15 ; 1.377.109 ; 1.984 ; 92.842.171 ; 172 ; 8.879.178 ; 2.178 ; 104.454.583 ; 23 ; 5.085.824 ; 143 ; 89.015.171 ; 166 ; 94.100.995 ; 2.344 ; 198.555.578 ;;;;
51;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 54 ; 46.982.582 ; 159 ; 13.802.385 ; 7 ; 1.533.980 ; 161 ; 6.496.533 ; 381 ; 68.815.482 ; 23 ; 18.022.984 ; 24 ; 96.271.682 ; 47 ; 114.294.666 ; 428 ; 183.110.148 ;;;;
52;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 155 ; 3.095.958 ; 585 ; 13.672.969 ; 1.798 ; 18.301.475 ; 2.714 ; 39.897.713 ; 5.252 ; 74.968.114 ; 2.153 ; 65.883.490 ; 224 ; 33.476.906 ; 2.377 ; 99.360.396 ; 7.629 ; 174.328.511 ;;;;
53;62.144.175;BANCO PINE S.A.; 25 ; 26.116.822 ; 290 ; 26.275.486 ; 9 ; 17.658.489 ; 105 ; 48.223.099 ; 429 ; 118.273.897 ; 6 ; 46.132.500 ; 3 ; 6.133.800 ; 9 ; 52.266.300 ; 438 ; 170.540.197 ;;;;
54;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 3 ; 545.185 ; 20 ; 27.852.543 ; 8 ; 659.364 ; 18 ; 1.476.203 ; 49 ; 30.533.295 ; 13 ; 70.289.280 ; 11 ; 61.146.526 ; 24 ; 131.435.806 ; 73 ; 161.969.101 ;;;;
55;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 10 ; 721.551 ; 19 ; 496.605 ; 22 ; 2.834.407 ; 46 ; 36.956.732 ; 97 ; 41.009.296 ; 11 ; 70.000.000 ; 6 ; 38.000.000 ; 17 ; 108.000.000 ; 114 ; 149.009.296 ;;;;
56;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 210 ; 4.153.771 ; 1.467 ; 21.307.082 ; 1.738 ; 14.504.535 ; 3.731 ; 24.922.342 ; 7.146 ; 64.887.730 ; 589 ; 54.516.235 ; 219 ; 27.090.720 ; 808 ; 81.606.955 ; 7.954 ; 146.494.685 ;;;;
57;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;; 21 ; 131.842 ; 859 ; 35.501.718 ; 9.665 ; 55.599.490 ; 10.545 ; 91.233.050 ; 283 ; 29.752.698 ; 451 ; 11.117.720 ; 734 ; 40.870.418 ; 11.279 ; 132.103.468 ;;;;
58;07.679.404;BANCO TOPÁZIO S.A.; 9 ; 1.371.267 ; 4 ; 78.286 ; 49 ; 1.969.735 ; 219 ; 63.623.695 ; 281 ; 67.042.983 ; 158 ; 60.859.490 ; 2 ; 440.601 ; 160 ; 61.300.092 ; 441 ; 128.343.075 ;;;;
59;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 592 ; 30.209.472 ; 460 ; 14.135.516 ; 289 ; 13.322.035 ; 222 ; 11.291.371 ; 1.563 ; 68.958.393 ; 11 ; 14.525.078 ; 27 ; 32.699.763 ; 38 ; 47.224.841 ; 1.601 ; 116.183.234 ;;;;
60;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 1 ; 50.000.000 ; 14 ; 394.012 ; 13 ; 4.432.406 ; 9 ; 222.576 ; 37 ; 55.048.994 ; 5 ; 3.550.911 ; 7 ; 56.986.143 ; 12 ; 60.537.054 ; 49 ; 115.586.047 ;;;;
61;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 45 ; 30.934.224 ; 350 ; 16.499.918 ; 87 ; 1.576.070 ; 74 ; 3.918.612 ; 556 ; 52.928.824 ; 136 ; 21.167.860 ; 40 ; 33.168.824 ; 176 ; 54.336.684 ; 732 ; 107.265.508 ;;;;
62;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;;;;;; -   ; -   ; 1 ; 98.767.383 ;;; 1 ; 98.767.383 ; 1 ; 98.767.383 ;;;;
63;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 36 ; 422.404 ; 213 ; 2.723.717 ; 1.401 ; 9.620.356 ; 3.535 ; 45.542.473 ; 5.185 ; 58.308.950 ; 718 ; 37.994.007 ; 2 ; 9.497 ; 720 ; 38.003.504 ; 5.905 ; 96.312.454 ;;;;
64;59.118.133;BANCO LUSO BRASILEIRO S.A.; 34 ; 2.673.703 ; 231 ; 30.023.693 ; 65 ; 9.150.036 ; 107 ; 3.132.837 ; 437 ; 44.980.269 ; 209 ; 35.938.744 ; 72 ; 14.372.235 ; 281 ; 50.310.979 ; 718 ; 95.291.248 ;;;;
65;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 7 ; 8.940.462 ; 17 ; 3.895.110 ; 8 ; 5.012.244 ; 39 ; 9.153.014 ; 71 ; 27.000.830 ; 19 ; 32.653.597 ; 19 ; 33.461.477 ; 38 ; 66.115.074 ; 109 ; 93.115.904 ;;;;
66;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 820 ; 8.356.874 ; 3.152 ; 44.398.349 ; 3.972 ; 52.755.223 ; 2.529 ; 35.811.593 ; 9 ; 66.640 ; 2.538 ; 35.878.233 ; 6.510 ; 88.633.455 ;;;;
67;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 108 ; 128.962 ; 241 ; 590.548 ; 349 ; 719.509 ; 536 ; 43.961.206 ; 342 ; 43.497.445 ; 878 ; 87.458.651 ; 1.227 ; 88.178.160 ;;;;
68;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 102 ; 1.481.269 ; 977 ; 18.023.778 ; 538 ; 6.132.844 ; 1.763 ; 16.436.261 ; 3.380 ; 42.074.151 ; 978 ; 32.575.734 ; 38 ; 5.803.096 ; 1.016 ; 38.378.830 ; 4.396 ; 80.452.982 ;;;;
69;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.102 ; 1 ; 1.102 ; 33 ; 42.473.825 ; 50 ; 37.213.690 ; 83 ; 79.687.515 ; 84 ; 79.688.617 ;;;;
70;92.894.922;BANCO ORIGINAL S.A.; 18 ; 33.247.208 ; 23 ; 1.375.435 ; 56 ; 1.769.768 ; 196 ; 16.700.174 ; 293 ; 53.092.584 ; 3 ; 10.104.155 ; 5 ; 9.789.450 ; 8 ; 19.893.605 ; 301 ; 72.986.189 ;;;;
71;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 77 ; 1.352.197 ; 1.094 ; 18.043.396 ; 270 ; 3.590.983 ; 991 ; 7.955.708 ; 2.432 ; 30.942.284 ; 380 ; 21.685.760 ; 7 ; 682.966 ; 387 ; 22.368.726 ; 2.819 ; 53.311.010 ;;;;
72;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 2.814.134 ; 6 ; 1.526.089 ; 56 ; 14.057.792 ; 63 ; 11.505.367 ; 126 ; 29.903.382 ; 8 ; 9.470.768 ; 16 ; 13.258.315 ; 24 ; 22.729.083 ; 150 ; 52.632.465 ;;;;
73;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 137 ; 2.350.823 ; 714 ; 16.720.970 ; 527 ; 6.094.170 ; 711 ; 7.307.381 ; 2.089 ; 32.473.345 ; 320 ; 17.537.222 ; 23 ; 2.038.125 ; 343 ; 19.575.347 ; 2.432 ; 52.048.692 ;;;;
74;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 1 ; 3.430.000 ; 18 ; 6.272.174 ; 4 ; 6.914.000 ; 146 ; 8.061.649 ; 169 ; 24.677.823 ; 9 ; 13.880.000 ; 3 ; 9.000.000 ; 12 ; 22.880.000 ; 181 ; 47.557.823 ;;;;
75;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 10 ; 17.362.000 ; 2 ; 2.287.810 ; 3 ; 448.900 ; 13 ; 3.105.161 ; 28 ; 23.203.871 ; 6 ; 5.406.000 ; 25 ; 17.250.000 ; 31 ; 22.656.000 ; 59 ; 45.859.871 ;;;;
76;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 9 ; 2.475.108 ; 18 ; 5.771.348 ; 17 ; 15.788.745 ; 45 ; 3.696.794 ; 89 ; 27.731.995 ; 6 ; 4.542.700 ; 9 ; 13.542.728 ; 15 ; 18.085.428 ; 104 ; 45.817.423 ;;;;
77;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 36 ; 821.721 ; 579 ; 12.499.399 ; 303 ; 2.477.455 ; 829 ; 7.307.065 ; 1.747 ; 23.105.640 ; 1.014 ; 19.185.440 ; 139 ; 2.555.776 ; 1.153 ; 21.741.217 ; 2.900 ; 44.846.857 ;;;;
78;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 312 ; 2.787.048 ; 336 ; 7.715.778 ; 648 ; 10.502.827 ; 594 ; 19.353.900 ; 78 ; 14.414.186 ; 672 ; 33.768.086 ; 1.320 ; 44.270.913 ;;;;
79;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 1 ; 12.384 ; 44 ; 15.519.159 ; 48 ; 3.948.018 ; 131 ; 1.605.748 ; 224 ; 21.085.309 ; 32 ; 16.586.904 ; 11 ; 3.405.000 ; 43 ; 19.991.904 ; 267 ; 41.077.212 ;;;;
80;60.889.128;BANCO SOFISA S.A.; 84 ; 17.531.875 ; 69 ; 3.692.682 ; 16 ; 1.950.748 ; 65 ; 732.416 ; 234 ; 23.907.721 ; 4 ; 70.740 ; 10 ; 14.998.423 ; 14 ; 15.069.163 ; 248 ; 38.976.885 ;;;;
