Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em SETEMBRO / 2018;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) 
75;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.131 ; 1 ; 1.131 ; 42 ; 24.170.366 ; 84 ; 24.188.185 ; 126 ; 48.358.551 ; 127 ; 48.359.682 
76;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;; 37 ; 7.460.607 ; 59 ; 3.949.305 ; 117 ; 15.929.946 ; 213 ; 27.339.858 ; 19 ; 20.145.000 ; 5 ; 600.000 ; 24 ; 20.745.000 ; 237 ; 48.084.858 
77;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 379 ; 12.574.383 ; 170 ; 4.906.832 ; 80 ; 5.718.299 ; 241 ; 6.298.994 ; 870 ; 29.498.507 ; 22 ; 5.040.735 ; 44 ; 12.874.904 ; 66 ; 17.915.639 ; 936 ; 47.414.146 
78;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 9 ; 8.747.313 ; 17 ; 4.798.087 ; 7 ; 384.563 ; 53 ; 7.564.072 ; 86 ; 21.494.036 ; 15 ; 17.493.450 ; 14 ; 7.471.462 ; 29 ; 24.964.912 ; 115 ; 46.458.948 
79;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 7 ; 13.706.320 ; 19 ; 2.053.230 ; 14 ; 7.107.885 ; 49 ; 2.453.548 ; 89 ; 25.320.982 ; 5 ; 178.542 ; 8 ; 16.179.225 ; 13 ; 16.357.767 ; 102 ; 41.678.750 
80;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 21 ; 367.736 ; 639 ; 15.038.408 ; 189 ; 1.195.419 ; 736 ; 4.835.345 ; 1.585 ; 21.436.908 ; 426 ; 18.446.114 ; 5 ; 136.175 ; 431 ; 18.582.289 ; 2.016 ; 40.019.197 
81;60.889.128;BANCO SOFISA S.A.; 102 ; 16.472.210 ; 81 ; 5.439.521 ; 10 ; 485.225 ; 65 ; 1.184.703 ; 258 ; 23.581.658 ; 4 ; 2.311.240 ; 6 ; 12.025.212 ; 10 ; 14.336.452 ; 268 ; 37.918.110 
82;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 344 ; 2.909.822 ; 420 ; 5.872.486 ; 764 ; 8.782.308 ; 512 ; 15.614.445 ; 69 ; 12.638.032 ; 581 ; 28.252.478 ; 1.345 ; 37.034.785 
83;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 5 ; 77.899 ; 46 ; 825.906 ; 135 ; 1.812.215 ; 478 ; 11.024.641 ; 664 ; 13.740.662 ; 1.714 ; 15.217.896 ; 59 ; 5.149.665 ; 1.773 ; 20.367.561 ; 2.437 ; 34.108.223 
84;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 17 ; 195.568 ; 278 ; 5.386.290 ; 303 ; 2.549.823 ; 1.538 ; 9.907.091 ; 2.136 ; 18.038.772 ; 855 ; 12.977.681 ; 28 ; 2.177.368 ; 883 ; 15.155.049 ; 3.019 ; 33.193.821 
85;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 3 ; 64.444 ; 67 ; 1.759.133 ; 307 ; 1.682.183 ; 1.247 ; 12.304.292 ; 1.624 ; 15.810.052 ; 679 ; 14.862.959 ; 42 ; 2.490.072 ; 721 ; 17.353.031 ; 2.345 ; 33.163.083 
86;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 1 ; 11.420 ; 123 ; 2.932.531 ; 66 ; 257.846 ; 239 ; 6.824.627 ; 429 ; 10.026.424 ; 234 ; 14.614.635 ; 44 ; 3.740.188 ; 278 ; 18.354.823 ; 707 ; 28.381.248 
87;62.144.175;BANCO PINE S.A.; 16 ; 8.280.806 ; 5 ; 3.101.120 ; 3 ; 105.663 ; 26 ; 258.124 ; 50 ; 11.745.713 ; 2 ; 3.165.500 ; 3 ; 13.170.000 ; 5 ; 16.335.500 ; 55 ; 28.081.213 
88;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 37 ; 380.670 ; 383 ; 7.561.847 ; 126 ; 1.508.655 ; 744 ; 5.227.875 ; 1.290 ; 14.679.047 ; 1.200 ; 11.888.651 ; 26 ; 990.893 ; 1.226 ; 12.879.543 ; 2.516 ; 27.558.591 
89;28.650.236;BONSUCESSO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 372 ; 1.482.465 ; 756 ; 13.039.481 ; 1.128 ; 14.521.946 ; 1.161 ; 11.682.004 ; 3 ; 27.476 ; 1.164 ; 11.709.480 ; 2.292 ; 26.231.426 
90;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 17 ; 364.796 ; 59 ; 1.017.117 ; 385 ; 1.559.396 ; 1.186 ; 11.834.785 ; 1.647 ; 14.776.094 ; 995 ; 11.113.278 ; 9 ; 189.776 ; 1.004 ; 11.303.053 ; 2.651 ; 26.079.147 
91;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 17 ; 321.362 ; 540 ; 3.816.080 ; 1.400 ; 10.103.240 ; 1.957 ; 14.240.682 ; 1.195 ; 8.067.969 ; 68 ; 1.580.238 ; 1.263 ; 9.648.207 ; 3.220 ; 23.888.889 
92;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 1 ; 15.481 ; 157 ; 2.629.625 ; 7 ; 8.030 ; 482 ; 8.991.351 ; 647 ; 11.644.486 ; 523 ; 11.682.861 ; 6 ; 72.394 ; 529 ; 11.755.254 ; 1.176 ; 23.399.741 
93;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 7 ; 1.240.348 ; 37 ; 9.584.388 ; 42 ; 2.931.170 ; 86 ; 13.755.905 ; 8 ; 1.504.996 ; 8 ; 6.919.000 ; 16 ; 8.423.996 ; 102 ; 22.179.901 
94;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 18.690 ; 5 ; 26.625 ; 142 ; 269.101 ; 453 ; 1.929.949 ; 601 ; 2.244.365 ; 132 ; 10.509.801 ; 40 ; 8.811.488 ; 172 ; 19.321.289 ; 773 ; 21.565.654 
95;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 17 ; 290.267 ; 25 ; 483.287 ; 154 ; 1.239.655 ; 307 ; 2.883.897 ; 503 ; 4.897.105 ; 247 ; 8.688.604 ; 56 ; 6.843.216 ; 303 ; 15.531.821 ; 806 ; 20.428.926 
96;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 14 ; 263.315 ; 211 ; 4.155.953 ; 104 ; 782.305 ; 399 ; 2.433.468 ; 728 ; 7.635.041 ; 291 ; 8.970.137 ; 40 ; 3.426.001 ; 331 ; 12.396.137 ; 1.059 ; 20.031.179 
97;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 65 ; 1.288.924 ; 498 ; 8.657.502 ; 563 ; 9.946.426 ; 487 ; 8.759.008 ; 67 ; 1.318.754 ; 554 ; 10.077.761 ; 1.117 ; 20.024.188 
98;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 8 ; 253.143 ; 327 ; 2.200.345 ; 645 ; 9.822.365 ; 980 ; 12.275.853 ; 552 ; 7.676.045 ; 10 ; 21.832 ; 562 ; 7.697.877 ; 1.542 ; 19.973.731 
99;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 4 ; 12.223 ; 196 ; 1.473.415 ; 401 ; 4.397.463 ; 601 ; 5.883.102 ; 430 ; 7.839.538 ; 44 ; 4.903.525 ; 474 ; 12.743.063 ; 1.075 ; 18.626.165 
100;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 2 ; 19.724 ; 5 ; 39.022 ; 408 ; 1.156.085 ; 688 ; 3.048.113 ; 1.103 ; 4.262.944 ; 367 ; 7.973.229 ; 88 ; 6.072.497 ; 455 ; 14.045.726 ; 1.558 ; 18.308.670 
101;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 3 ; 20.501 ; 44 ; 783.364 ; 92 ; 718.542 ; 617 ; 3.176.849 ; 756 ; 4.699.256 ; 796 ; 8.135.864 ; 296 ; 4.909.248 ; 1.092 ; 13.045.112 ; 1.848 ; 17.744.368 
102;00.416.968;BANCO INTER S.A.; 1 ; 729 ; 78 ; 1.472.331 ; 290 ; 1.883.712 ; 303 ; 6.178.719 ; 672 ; 9.535.490 ; 98 ; 6.947.634 ; 33 ; 1.260.810 ; 131 ; 8.208.444 ; 803 ; 17.743.934 
103;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;; 1 ; 9.800 ; 54 ; 92.962 ; 90 ; 8.012.278 ; 145 ; 8.115.040 ; 408 ; 8.098.004 ; 4 ; 166.750 ; 412 ; 8.264.754 ; 557 ; 16.379.794 
104;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 2.613 ; 6 ; 176.214 ; 954 ; 1.183.905 ; 1.966 ; 6.343.479 ; 2.927 ; 7.706.211 ; 655 ; 6.730.937 ; 30 ; 1.398.622 ; 685 ; 8.129.559 ; 3.612 ; 15.835.770 
105;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 2 ; 4.101.445 ; 6 ; 189.090 ; 5 ; 2.416.578 ; 11 ; 142.509 ; 24 ; 6.849.621 ; 2 ; 2.418.225 ; 4 ; 5.914.346 ; 6 ; 8.332.571 ; 30 ; 15.182.192 
106;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.; 2 ; 45.000 ;;; 1.246 ; 721.517 ; 991 ; 1.125.190 ; 2.239 ; 1.891.707 ; 78 ; 6.596.057 ; 61 ; 6.235.354 ; 139 ; 12.831.411 ; 2.378 ; 14.723.118 
107;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 24 ; 278.254 ; 51 ; 1.608.410 ; 228 ; 1.436.080 ; 517 ; 3.679.090 ; 820 ; 7.001.833 ; 411 ; 4.327.714 ; 55 ; 706.899 ; 466 ; 5.034.613 ; 1.286 ; 12.036.446 
108;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 3 ; 26.378 ; 122 ; 3.658.083 ; 75 ; 500.695 ; 329 ; 1.911.396 ; 529 ; 6.096.553 ; 318 ; 5.481.798 ; 51 ; 399.084 ; 369 ; 5.880.882 ; 898 ; 11.977.435 
109;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 3 ; 648.235 ; 19 ; 1.372.263 ; 15 ; 1.039.143 ; 25 ; 2.760.093 ; 62 ; 5.819.733 ; 10 ; 3.855.481 ; 8 ; 1.674.171 ; 18 ; 5.529.652 ; 80 ; 11.349.385 
110;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 7 ; 158.731 ; 62 ; 913.822 ; 196 ; 628.047 ; 1.753 ; 3.701.734 ; 2.018 ; 5.402.334 ; 1.226 ; 4.697.063 ; 30 ; 875.600 ; 1.256 ; 5.572.664 ; 3.274 ; 10.974.997 
111;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 70 ; 212.721 ; 239 ; 5.352.769 ; 309 ; 5.565.490 ; 498 ; 5.132.592 ; 1 ; 5.834 ; 499 ; 5.138.426 ; 808 ; 10.703.916 
112;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 7 ; 303.654 ; 15 ; 127.241 ; 45 ; 617.035 ; 356 ; 4.310.987 ; 423 ; 5.358.917 ; 187 ; 3.985.693 ; 18 ; 468.383 ; 205 ; 4.454.076 ; 628 ; 9.812.994 
113;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 3 ; 3.093 ; 3 ; 3.093 ;;; 1 ; 9.705.882 ; 1 ; 9.705.882 ; 4 ; 9.708.975 
114;33.042.151;BANCO DE LA NACION ARGENTINA; 1 ; 229.424 ; 1 ; 426.000 ; 303 ; 1.518.519 ; 46 ; 286.059 ; 351 ; 2.460.002 ; 4 ; 2.969.875 ; 4 ; 4.012.742 ; 8 ; 6.982.617 ; 359 ; 9.442.619 
115;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 5 ; 15.778 ; 152 ; 654.017 ; 657 ; 4.605.497 ; 814 ; 5.275.291 ; 337 ; 3.919.826 ; 1 ; 9.877 ; 338 ; 3.929.703 ; 1.152 ; 9.204.994 
116;04.902.979;BANCO DA AMAZONIA S.A.; 39 ; 2.841.311 ; 5 ; 75.535 ; 18 ; 322.286 ; 47 ; 1.453.180 ; 109 ; 4.692.312 ; 9 ; 965.000 ; 14 ; 2.461.948 ; 23 ; 3.426.948 ; 132 ; 8.119.260 
117;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 3 ; 13.512 ; 299 ; 1.304.171 ; 568 ; 3.818.091 ; 870 ; 5.135.774 ; 135 ; 2.412.368 ; 4 ; 80.863 ; 139 ; 2.493.231 ; 1.009 ; 7.629.004 
118;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 43 ; 3.292.992 ; 2 ; 131.446 ; 19 ; 96.959 ; 129 ; 307.045 ; 193 ; 3.828.442 ; 13 ; 338.175 ; 30 ; 3.360.440 ; 43 ; 3.698.615 ; 236 ; 7.527.057 
119;61.024.352;BANCO INDUSVAL S.A.; 23 ; 2.192.643 ; 17 ; 738.021 ; 21 ; 504.752 ; 79 ; 1.534.751 ; 140 ; 4.970.167 ; 17 ; 974.002 ; 5 ; 1.045.676 ; 22 ; 2.019.678 ; 162 ; 6.989.845 
120;61.186.680;BANCO BMG S.A.;;; 1 ; 373.594 ; 1 ; 929.884 ; 21 ; 2.354.877 ; 23 ; 3.658.354 ; 1 ; 2.000.000 ; 1 ; 930.000 ; 2 ; 2.930.000 ; 25 ; 6.588.354 
121;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 21 ; 41.149 ; 66 ; 518.249 ; 182 ; 461.837 ; 440 ; 2.572.801 ; 709 ; 3.594.036 ; 322 ; 2.613.458 ; 5 ; 38.550 ; 327 ; 2.652.008 ; 1.036 ; 6.246.045 
122;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 6 ; 162.111 ; 51 ; 1.584.923 ; 77 ; 1.107.682 ; 146 ; 1.079.930 ; 280 ; 3.934.646 ; 120 ; 1.831.352 ; 23 ; 435.450 ; 143 ; 2.266.803 ; 423 ; 6.201.449 
123;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 2 ; 17.346 ; 50 ; 1.274.937 ; 12 ; 214.515 ; 382 ; 1.457.165 ; 446 ; 2.963.963 ; 378 ; 2.723.464 ; 8 ; 230.347 ; 386 ; 2.953.812 ; 832 ; 5.917.774 
124;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 6 ; 166.375 ; 52 ; 1.617.604 ; 29 ; 457.747 ; 63 ; 689.094 ; 150 ; 2.930.819 ; 86 ; 2.272.540 ; 22 ; 589.494 ; 108 ; 2.862.034 ; 258 ; 5.792.853 
125;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 1 ; 23.097 ;;; 225 ; 766.865 ; 412 ; 2.871.545 ; 638 ; 3.661.507 ; 426 ; 2.056.846 ; 7 ; 56.294 ; 433 ; 2.113.140 ; 1.071 ; 5.774.648 
126;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 7 ; 223.016 ; 103 ; 1.579.960 ; 23 ; 228.659 ; 126 ; 565.260 ; 259 ; 2.596.894 ; 227 ; 2.232.050 ; 20 ; 536.187 ; 247 ; 2.768.237 ; 506 ; 5.365.131 
127;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 1 ; 18.970 ; 3 ; 130.658 ; 132 ; 495.860 ; 332 ; 2.375.781 ; 468 ; 3.021.269 ; 143 ; 2.058.504 ; 1 ; 50.000 ; 144 ; 2.108.504 ; 612 ; 5.129.773 
128;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 7 ; 152.541 ; 16 ; 365.391 ; 432 ; 2.072.474 ; 455 ; 2.590.406 ; 380 ; 2.099.701 ; 12 ; 241.708 ; 392 ; 2.341.409 ; 847 ; 4.931.815 
129;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;;; 5 ; 648.480 ; 5 ; 1.762.375 ; 14 ; 272.274 ; 24 ; 2.683.129 ; 2 ; 535.000 ; 1 ; 1.620.000 ; 3 ; 2.155.000 ; 27 ; 4.838.129 
130;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 14 ; 94.235 ; 9 ; 121.004 ; 135 ; 1.122.079 ; 574 ; 1.241.974 ; 732 ; 2.579.292 ; 118 ; 936.828 ; 21 ; 809.809 ; 139 ; 1.746.637 ; 871 ; 4.325.929 
131;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 39 ; 109.199 ; 320 ; 2.083.863 ; 359 ; 2.193.062 ; 433 ; 1.984.714 ; 2 ; 7.522 ; 435 ; 1.992.236 ; 794 ; 4.185.298 
132;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 3 ; 756.029 ;;; 4 ; 12.757 ; 4 ; 1.652 ; 11 ; 770.438 ; 1 ; 2.500.000 ; 3 ; 800.000 ; 4 ; 3.300.000 ; 15 ; 4.070.438 
133;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 5 ; 32.651 ; 8 ; 150.440 ; 76 ; 701.905 ; 168 ; 1.061.185 ; 257 ; 1.946.181 ; 183 ; 1.273.910 ; 31 ; 802.339 ; 214 ; 2.076.249 ; 471 ; 4.022.431 
134;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 170 ; 1.134.075 ; 294 ; 1.902.375 ; 464 ; 3.036.450 ; 146 ; 740.563 ; 1 ; 20.000 ; 147 ; 760.563 ; 611 ; 3.797.013 
135;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 7 ; 65.922 ; 110 ; 177.885 ; 1.179 ; 1.665.720 ; 1.296 ; 1.909.527 ; 374 ; 1.601.864 ; 1 ; 50.000 ; 375 ; 1.651.864 ; 1.671 ; 3.561.391 
136;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 108.674 ; 1 ; 30 ; 425 ; 258.067 ; 1.445 ; 1.579.994 ; 1.874 ; 1.946.765 ; 124 ; 1.375.917 ; 4 ; 170.319 ; 128 ; 1.546.236 ; 2.002 ; 3.493.001 
137;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 514 ; 369.725 ; 967 ; 1.884.281 ; 1.481 ; 2.254.005 ; 109 ; 1.180.006 ;;; 109 ; 1.180.006 ; 1.590 ; 3.434.012 
138;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 33 ; 809.650 ; 44 ; 347.716 ; 77 ; 1.157.367 ; 19 ; 899.794 ; 11 ; 1.334.767 ; 30 ; 2.234.561 ; 107 ; 3.391.928 
139;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 116 ; 687.108 ; 241 ; 1.640.132 ; 357 ; 2.327.240 ; 104 ; 969.161 ;;; 104 ; 969.161 ; 461 ; 3.296.401 
140;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 19 ; 564.193 ; 10 ; 263.169 ; 46 ; 803.742 ; 75 ; 1.631.104 ; 59 ; 1.384.253 ; 9 ; 263.169 ; 68 ; 1.647.422 ; 143 ; 3.278.526 
141;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 142 ; 345.954 ; 323 ; 1.608.927 ; 465 ; 1.954.881 ; 139 ; 1.230.265 ;;; 139 ; 1.230.265 ; 604 ; 3.185.145 
142;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 18 ; 202.066 ; 5 ; 53.389 ; 106 ; 1.307.289 ; 129 ; 1.562.744 ; 245 ; 1.508.418 ; 3 ; 52.389 ; 248 ; 1.560.807 ; 377 ; 3.123.551 
143;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 117 ; 265.282 ; 255 ; 1.556.868 ; 372 ; 1.822.150 ; 224 ; 1.289.746 ;;; 224 ; 1.289.746 ; 596 ; 3.111.895 
144;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 9 ; 453.142 ; 108 ; 498.979 ; 169 ; 932.072 ; 286 ; 1.884.193 ; 61 ; 890.783 ; 2 ; 8.694 ; 63 ; 899.478 ; 349 ; 2.783.671 
145;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 259 ; 1.316.136 ; 235 ; 1.292.685 ; 494 ; 2.608.821 ; 12 ; 43.621 ; 2 ; 120.000 ; 14 ; 163.621 ; 508 ; 2.772.441 
146;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 16 ; 18.514 ; 195 ; 965.104 ; 211 ; 983.618 ; 226 ; 1.146.460 ; 7 ; 199.734 ; 233 ; 1.346.194 ; 444 ; 2.329.812 
147;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 7 ; 158.147 ; 80 ; 824.981 ; 87 ; 983.128 ; 72 ; 818.096 ; 3 ; 151.756 ; 75 ; 969.852 ; 162 ; 1.952.980 
148;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 1 ; 22.027 ; 74 ; 110.463 ; 186 ; 438.304 ; 261 ; 570.795 ; 123 ; 767.328 ; 31 ; 418.657 ; 154 ; 1.185.985 ; 415 ; 1.756.780 
149;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 21 ; 235.003 ; 11 ; 88.124 ; 249 ; 495.652 ; 281 ; 818.779 ; 116 ; 708.591 ; 3 ; 80.756 ; 119 ; 789.347 ; 400 ; 1.608.126 
150;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 63 ; 45.651 ; 416 ; 798.806 ; 479 ; 844.457 ; 88 ; 757.961 ;;; 88 ; 757.961 ; 567 ; 1.602.417 
151;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 17 ; 348.206 ; 14 ; 216.435 ; 2 ; 79.191 ; 43 ; 116.602 ; 76 ; 760.433 ; 29 ; 370.600 ; 17 ; 427.249 ; 46 ; 797.849 ; 122 ; 1.558.282 
152;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 1 ; 3.300 ; 57 ; 77.090 ; 158 ; 644.625 ; 216 ; 725.015 ; 112 ; 588.510 ; 6 ; 3.700 ; 118 ; 592.210 ; 334 ; 1.317.225 
153;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 85 ; 51.108 ; 253 ; 615.797 ; 338 ; 666.905 ; 71 ; 559.367 ;;; 71 ; 559.367 ; 409 ; 1.226.272 
154;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 2 ; 705.264 ; 2 ; 294 ; 4 ; 705.559 ;;;;; -   ; -   ; 4 ; 705.559 
155;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 55 ; 51.112 ; 157 ; 343.819 ; 212 ; 394.931 ; 45 ; 299.968 ;;; 45 ; 299.968 ; 257 ; 694.899 
156;61.033.106;BANCO CREFISA S.A.;;;;; 17 ; 264.755 ; 7 ; 86.362 ; 24 ; 351.117 ; 1 ; 60.000 ; 2 ; 260.000 ; 3 ; 320.000 ; 27 ; 671.117 
157;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;; 9 ; 18.735 ; 97 ; 248.316 ; 106 ; 267.051 ; 102 ; 216.508 ; 4 ; 19.458 ; 106 ; 235.966 ; 212 ; 503.018 
158;59.285.411;BANCO PAN S.A.;;;;; 9 ; 36.152 ; 33 ; 458.848 ; 42 ; 495.000 ;;;;; -   ; -   ; 42 ; 495.000 
159;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;;;; 6 ; 1.754 ; 114 ; 232.769 ; 120 ; 234.523 ; 119 ; 233.065 ;;; 119 ; 233.065 ; 239 ; 467.589 
160;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 11 ; 29.948 ; 77 ; 179.937 ; 88 ; 209.885 ; 15 ; 193.114 ;;; 15 ; 193.114 ; 103 ; 402.999 
161;21.148.439;SEALANDAIR CORRETORA DE CÂMBIO LTDA.;;;;; 26 ; 23.052 ; 143 ; 187.940 ; 169 ; 210.993 ; 14 ; 165.222 ;;; 14 ; 165.222 ; 183 ; 376.214 
162;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA;;;;; 4 ; 3.989 ; 106 ; 157.505 ; 110 ; 161.494 ; 60 ; 149.780 ; 4 ; 777 ; 64 ; 150.557 ; 174 ; 312.051 
163;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 43 ; 46.539 ; 95 ; 126.462 ; 138 ; 173.001 ; 38 ; 79.124 ;;; 38 ; 79.124 ; 176 ; 252.125 
164;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;;;; 185 ; 66.938 ; 133 ; 65.933 ; 318 ; 132.872 ; 2 ; 13.521 ;;; 2 ; 13.521 ; 320 ; 146.393 
165;14.652.687;CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;;;;; 58 ; 36.475 ; 52 ; 37.674 ; 110 ; 74.149 ;;;;; -   ; -   ; 110 ; 74.149 
166;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;; 11 ; 21.112 ; 11 ; 21.112 ; 9 ; 21.112 ;;; 9 ; 21.112 ; 20 ; 42.225 
167;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 1 ; 5.428 ; 2 ; 3.770 ; 3 ; 9.198 ; 2 ; 15.000 ; 1 ; 5.428 ; 3 ; 20.428 ; 6 ; 29.625 
168;33.042.953;CITIBANK N.A.;;;;; 1 ; 6.412 ; 2 ; 764 ; 3 ; 7.176 ;;;;; -   ; -   ; 3 ; 7.176 
