Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Jul/2018;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) 
60;59.118.133;BANCO LUSO BRASILEIRO S.A.; 502 ; 85.160.607 ; 2.185 ; 207.890.072 ; 353 ; 49.226.073 ; 1.121 ; 42.882.127 ; 4.161 ; 385.158.879 ; 1.966 ; 258.519.996 ; 682 ; 141.638.787 ; 2.648 ; 400.158.783 ; 6.809 ; 785.317.662 
61;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 3.829 ; 198.295.169 ; 2.798 ; 81.026.366 ; 1.783 ; 58.250.707 ; 1.635 ; 167.635.632 ; 10.045 ; 505.207.874 ; 125 ; 129.586.745 ; 109 ; 148.390.231 ; 234 ; 277.976.976 ; 10.279 ; 783.184.850 
62;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 56 ; 219.112.058 ; 21 ; 13.491.995 ; 63 ; 133.659.441 ; 105 ; 19.811.992 ; 245 ; 386.075.486 ; 24 ; 33.723.700 ; 211 ; 355.826.984 ; 235 ; 389.550.683 ; 480 ; 775.626.170 
63;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 345 ; 196.017.410 ; 453 ; 26.862.112 ; 401 ; 19.602.612 ; 475 ; 19.096.101 ; 1.674 ; 261.578.235 ; 277 ; 147.467.967 ; 270 ; 314.582.478 ; 547 ; 462.050.445 ; 2.221 ; 723.628.680 
64;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 154 ; 2.127.711 ; 1.911 ; 36.146.118 ; 3.745 ; 41.282.292 ; 13.610 ; 161.111.074 ; 19.420 ; 240.667.195 ; 15.304 ; 307.445.798 ; 2.320 ; 153.592.265 ; 17.624 ; 461.038.064 ; 37.044 ; 701.705.259 
65;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 36 ; 84.545.373 ; 191 ; 24.754.553 ; 147 ; 83.006.093 ; 261 ; 194.648.715 ; 635 ; 386.954.735 ; 127 ; 172.282.071 ; 72 ; 109.856.598 ; 199 ; 282.138.669 ; 834 ; 669.093.404 
66;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 321 ; 5.769.187 ; 2.818 ; 59.268.441 ; 12.685 ; 28.988.790 ; 11.493 ; 127.871.123 ; 27.317 ; 221.897.541 ; 12.460 ; 267.710.975 ; 3.847 ; 115.068.776 ; 16.307 ; 382.779.751 ; 43.624 ; 604.677.292 
67;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 178 ; 29.867.916 ; 149 ; 2.805.584 ; 49 ; 8.204.006 ; 310 ; 232.676.690 ; 686 ; 273.554.196 ; 45 ; 240.645.394 ; 20 ; 55.095.394 ; 65 ; 295.740.788 ; 751 ; 569.294.984 
68;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 1.088 ; 23.848.789 ; 6.811 ; 189.370.192 ; 2.849 ; 35.992.422 ; 6.026 ; 79.511.590 ; 16.774 ; 328.722.993 ; 3.199 ; 224.778.779 ; 152 ; 15.518.582 ; 3.351 ; 240.297.361 ; 20.125 ; 569.020.354 
69;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 12 ; 16.838.338 ; 70 ; 21.327.177 ; 69 ; 55.274.397 ; 530 ; 97.234.018 ; 681 ; 190.673.929 ; 86 ; 188.741.518 ; 86 ; 175.682.323 ; 172 ; 364.423.841 ; 853 ; 555.097.770 
70;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 286 ; 6.462.037 ; 6.664 ; 164.383.111 ; 2.844 ; 31.349.673 ; 6.765 ; 58.493.676 ; 16.559 ; 260.688.498 ; 9.379 ; 207.924.943 ; 1.184 ; 22.946.157 ; 10.563 ; 230.871.100 ; 27.122 ; 491.559.598 
71;60.889.128;BANCO SOFISA S.A.; 745 ; 122.797.177 ; 690 ; 39.685.699 ; 93 ; 34.843.340 ; 684 ; 35.957.825 ; 2.212 ; 233.284.042 ; 91 ; 83.502.353 ; 68 ; 160.551.423 ; 159 ; 244.053.776 ; 2.371 ; 477.337.818 
72;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 93 ; 127.219.790 ; 79 ; 55.164.090 ; 9 ; 16.407.213 ; 499 ; 73.570.062 ; 680 ; 272.361.154 ; 48 ; 83.965.502 ; 27 ; 113.110.183 ; 75 ; 197.075.685 ; 755 ; 469.436.839 
73;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 514 ; 10.105.021 ; 7.635 ; 172.370.526 ; 1.891 ; 39.278.543 ; 6.672 ; 58.770.053 ; 16.712 ; 280.524.143 ; 2.735 ; 184.359.653 ; 28 ; 2.640.947 ; 2.763 ; 187.000.600 ; 19.475 ; 467.524.743 
74;07.679.404;BANCO TOPÁZIO S.A.; 3 ; 43.300 ; 11 ; 149.186 ; 306 ; 18.260.334 ; 856 ; 223.574.780 ; 1.176 ; 242.027.599 ; 294 ; 213.230.209 ; 57 ; 7.758.630 ; 351 ; 220.988.838 ; 1.527 ; 463.016.438 
75;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 33 ; 7.802.998 ; 18 ; 4.888.817 ; 9.196 ; 207.929.341 ; 737 ; 6.022.115 ; 9.984 ; 226.643.271 ; 117 ; 8.629.370 ; 351 ; 213.447.548 ; 468 ; 222.076.919 ; 10.452 ; 448.720.189 
76;61.186.680;BANCO BMG S.A.; 12 ; 22.429.115 ; 17 ; 24.529.003 ; 13 ; 5.196.230 ; 121 ; 118.698.328 ; 163 ; 170.852.676 ; 19 ; 207.497.010 ; 10 ; 61.663.100 ; 29 ; 269.160.110 ; 192 ; 440.012.786 
77;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 132 ; 2.133.024 ; 2.269 ; 46.395.032 ; 2.628 ; 24.403.370 ; 29.189 ; 161.872.329 ; 34.218 ; 234.803.755 ; 13.056 ; 184.112.163 ; 82 ; 2.433.511 ; 13.138 ; 186.545.674 ; 47.356 ; 421.349.429 
78;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 8 ; 6.131.238 ; 94 ; 17.756.890 ; 275 ; 99.106.025 ; 346 ; 92.196.694 ; 723 ; 215.190.846 ; 95 ; 90.696.332 ; 77 ; 85.955.263 ; 172 ; 176.651.594 ; 895 ; 391.842.440 
79;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 82 ; 65.167.601 ; 105 ; 23.750.932 ; 129 ; 96.197.228 ; 327 ; 57.385.685 ; 643 ; 242.501.447 ; 36 ; 19.420.002 ; 50 ; 108.168.594 ; 86 ; 127.588.596 ; 729 ; 370.090.043 
80;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 3.179 ; 108.335.078 ; 1.679 ; 58.007.175 ; 548 ; 6.007.331 ; 2.704 ; 18.574.635 ; 8.110 ; 190.924.220 ; 204 ; 52.503.294 ; 290 ; 88.672.885 ; 494 ; 141.176.179 ; 8.604 ; 332.100.399 
81;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 2.693 ; 29.478.117 ; 3.267 ; 66.491.191 ; 5.960 ; 95.969.308 ; 4.388 ; 133.952.066 ; 444 ; 96.953.632 ; 4.832 ; 230.905.698 ; 10.792 ; 326.875.006 
82;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 135 ; 2.188.068 ; 4.970 ; 112.202.978 ; 1.265 ; 9.418.135 ; 6.183 ; 48.313.276 ; 12.553 ; 172.122.457 ; 3.476 ; 150.330.355 ; 48 ; 1.418.064 ; 3.524 ; 151.748.419 ; 16.077 ; 323.870.876 
83;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 281 ; 71.778.486 ; 257 ; 33.846.002 ; 139 ; 22.753.415 ; 263 ; 32.060.183 ; 940 ; 160.438.085 ; 131 ; 64.786.116 ; 160 ; 92.501.636 ; 291 ; 157.287.753 ; 1.231 ; 317.725.838 
84;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 7 ; 7.226 ; 7 ; 7.226 ; 167 ; 157.938.798 ; 357 ; 157.813.093 ; 524 ; 315.751.891 ; 531 ; 315.759.118 
85;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 1.155 ; 72.326.808 ; 1.497 ; 34.884.081 ; 2.696 ; 12.338.699 ; 7.939 ; 52.138.533 ; 13.287 ; 171.688.120 ; 4.181 ; 70.514.807 ; 620 ; 68.137.030 ; 4.801 ; 138.651.837 ; 18.088 ; 310.339.957 
86;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 42 ; 43.921.818 ; 87 ; 15.906.805 ; 37 ; 17.883.827 ; 60 ; 17.240.112 ; 226 ; 94.952.562 ; 69 ; 76.129.084 ; 72 ; 112.688.427 ; 141 ; 188.817.511 ; 367 ; 283.770.073 
87;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 133 ; 3.385.264 ; 452 ; 7.072.757 ; 2.329 ; 6.578.987 ; 10.097 ; 127.262.510 ; 13.011 ; 144.299.519 ; 7.421 ; 127.882.838 ; 130 ; 3.840.428 ; 7.551 ; 131.723.267 ; 20.562 ; 276.022.785 
88;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 36 ; 764.280 ; 450 ; 10.204.353 ; 1.026 ; 7.155.835 ; 4.063 ; 102.785.391 ; 5.575 ; 120.909.858 ; 15.099 ; 129.349.765 ; 300 ; 24.115.789 ; 15.399 ; 153.465.554 ; 20.974 ; 274.375.412 
89;62.144.175;BANCO PINE S.A.; 66 ; 35.139.179 ; 19 ; 16.711.869 ; 8 ; 30.095.208 ; 218 ; 45.801.620 ; 311 ; 127.747.877 ; 19 ; 53.819.185 ; 19 ; 77.201.105 ; 38 ; 131.020.290 ; 349 ; 258.768.167 
90;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 112 ; 1.406.922 ; 4.960 ; 19.304.212 ; 12.184 ; 107.974.247 ; 17.256 ; 128.685.381 ; 11.124 ; 106.445.861 ; 313 ; 16.427.513 ; 11.437 ; 122.873.374 ; 28.693 ; 251.558.755 
91;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 3 ; 73.326 ; 1.092 ; 21.036.067 ; 56 ; 183.487 ; 5.121 ; 100.743.408 ; 6.272 ; 122.036.287 ; 5.049 ; 122.026.595 ; 31 ; 532.054 ; 5.080 ; 122.558.649 ; 11.352 ; 244.594.936 
92;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 202 ; 2.340.541 ; 2.510 ; 50.522.351 ; 970 ; 11.767.543 ; 6.306 ; 66.104.141 ; 9.988 ; 130.734.576 ; 8.755 ; 105.801.670 ; 148 ; 3.292.656 ; 8.903 ; 109.094.326 ; 18.891 ; 239.828.902 
93;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 17 ; 769.325 ; 226 ; 3.604.478 ; 2.457 ; 12.524.997 ; 11.250 ; 99.146.558 ; 13.950 ; 116.045.358 ; 5.636 ; 106.519.066 ; 326 ; 16.748.348 ; 5.962 ; 123.267.415 ; 19.912 ; 239.312.773 
94;28.650.236;BONSUCESSO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 2.092 ; 9.670.304 ; 5.225 ; 115.901.422 ; 7.317 ; 125.571.726 ; 7.551 ; 107.764.529 ; 76 ; 557.084 ; 7.627 ; 108.321.612 ; 14.944 ; 233.893.338 
95;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 35 ; 415.600 ; 1.423 ; 10.281.091 ; 3.952 ; 60.618.382 ; 5.410 ; 71.315.073 ; 6.346 ; 100.892.160 ; 476 ; 50.174.215 ; 6.822 ; 151.066.375 ; 12.232 ; 222.381.448 
96;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 106 ; 2.566.996 ; 183 ; 5.287.187 ; 982 ; 7.282.654 ; 2.867 ; 41.470.678 ; 4.138 ; 56.607.516 ; 2.490 ; 96.812.462 ; 445 ; 59.897.797 ; 2.935 ; 156.710.259 ; 7.073 ; 213.317.775 
97;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 233 ; 4.455.231 ; 1.372 ; 26.198.486 ; 937 ; 7.511.999 ; 3.909 ; 32.287.986 ; 6.451 ; 70.453.701 ; 2.796 ; 87.907.850 ; 419 ; 41.488.988 ; 3.215 ; 129.396.839 ; 9.666 ; 199.850.540 
98;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 55.560 ; 367 ; 5.197.805 ; 1.250 ; 3.851.001 ; 4.466 ; 25.302.054 ; 6.086 ; 34.406.420 ; 1.957 ; 91.265.841 ; 333 ; 64.644.801 ; 2.290 ; 155.910.641 ; 8.376 ; 190.317.062 
99;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 226 ; 6.625.002 ; 3.484 ; 84.628.534 ; 3.710 ; 91.253.537 ; 3.499 ; 84.849.992 ; 230 ; 6.813.628 ; 3.729 ; 91.663.620 ; 7.439 ; 182.917.156 
100;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 32 ; 4.335.428 ; 27 ; 5.128.021 ; 39 ; 1.442.614 ; 59 ; 1.244.921 ; 157 ; 12.150.983 ; 84 ; 84.300.000 ; 92 ; 83.600.000 ; 176 ; 167.900.000 ; 333 ; 180.050.983 
101;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 58 ; 1.660.862 ; 2.565 ; 15.486.832 ; 5.068 ; 87.572.812 ; 7.691 ; 104.720.506 ; 4.066 ; 74.242.334 ; 12 ; 271.728 ; 4.078 ; 74.514.061 ; 11.769 ; 179.234.567 
102;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 5 ; 49.061 ; 157 ; 3.618.403 ; 7.687 ; 10.749.146 ; 15.726 ; 69.431.665 ; 23.575 ; 83.848.275 ; 4.989 ; 67.472.433 ; 93 ; 5.201.269 ; 5.082 ; 72.673.702 ; 28.657 ; 156.521.977 
103;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 190 ; 187.963 ; 604 ; 77.817.935 ; 794 ; 78.005.899 ; 3.246 ; 77.731.187 ; 3 ; 103.814 ; 3.249 ; 77.835.001 ; 4.043 ; 155.840.899 
104;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 37 ; 567.334 ; 170 ; 3.774.476 ; 3.269 ; 8.965.115 ; 7.219 ; 31.566.824 ; 10.695 ; 44.873.749 ; 2.941 ; 65.569.283 ; 667 ; 39.831.725 ; 3.608 ; 105.401.008 ; 14.303 ; 150.274.757 
105;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 2 ; 2.128 ; 175 ; 4.856.992 ; 376 ; 1.482.231 ; 1.550 ; 40.925.080 ; 2.103 ; 47.266.431 ; 1.848 ; 73.276.554 ; 279 ; 28.974.914 ; 2.127 ; 102.251.468 ; 4.230 ; 149.517.898 
106;61.024.352;BANCO INDUSVAL S.A.; 152 ; 27.711.919 ; 164 ; 5.252.412 ; 163 ; 23.485.684 ; 496 ; 20.932.599 ; 975 ; 77.382.614 ; 182 ; 18.130.689 ; 95 ; 40.197.004 ; 277 ; 58.327.693 ; 1.252 ; 135.710.307 
107;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 54 ; 909.158 ; 312 ; 2.375.238 ; 1.603 ; 63.274.293 ; 1.969 ; 66.558.689 ; 3.865 ; 63.866.960 ; 80 ; 2.345.118 ; 3.945 ; 66.212.078 ; 5.914 ; 132.770.767 
108;00.416.968;BANCO INTER S.A.; 30 ; 412.129 ; 600 ; 15.209.202 ; 1.412 ; 8.832.773 ; 1.569 ; 41.267.864 ; 3.611 ; 65.721.969 ; 753 ; 55.906.140 ; 357 ; 9.325.794 ; 1.110 ; 65.231.934 ; 4.721 ; 130.953.902 
109;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 6 ; 32.119 ; 766 ; 2.027.601 ; 2.396 ; 59.025.436 ; 3.168 ; 61.085.156 ; 3.998 ; 57.217.943 ; 61 ; 201.542 ; 4.059 ; 57.419.485 ; 7.227 ; 118.504.641 
110;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 12 ; 136.548 ; 1.146 ; 31.808.305 ; 612 ; 7.532.856 ; 2.550 ; 19.113.275 ; 4.320 ; 58.590.984 ; 2.657 ; 51.088.794 ; 448 ; 7.763.971 ; 3.105 ; 58.852.765 ; 7.425 ; 117.443.749 
111;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 151 ; 1.817.668 ; 547 ; 15.480.239 ; 1.976 ; 10.886.494 ; 3.990 ; 34.460.076 ; 6.664 ; 62.644.477 ; 3.304 ; 42.585.010 ; 412 ; 5.296.143 ; 3.716 ; 47.881.152 ; 10.380 ; 110.525.629 
112;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;;;;;; -   ; -   ; 1 ; 103.018.440 ;;; 1 ; 103.018.440 ; 1 ; 103.018.440 
113;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 33 ; 134.834 ; 1.411 ; 4.868.147 ; 5.601 ; 47.812.662 ; 7.045 ; 52.815.643 ; 3.009 ; 43.019.333 ; 37 ; 755.441 ; 3.046 ; 43.774.774 ; 10.091 ; 96.590.418 
114;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 1 ; 924 ; 2 ; 161.630 ; 288 ; 20.258.703 ; 416 ; 20.726.391 ; 707 ; 41.147.648 ; 115 ; 24.061.065 ; 60 ; 23.611.465 ; 175 ; 47.672.530 ; 882 ; 88.820.178 
115;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 36 ; 2.252.598 ; 8 ; 162.826 ; 3.779 ; 40.539.291 ; 88 ; 1.255.290 ; 3.911 ; 44.210.005 ; 11 ; 404.456 ; 189 ; 41.778.412 ; 200 ; 42.182.867 ; 4.111 ; 86.392.872 
116;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 22 ; 549.290 ; 444 ; 9.730.705 ; 1.104 ; 1.891.887 ; 13.883 ; 30.875.115 ; 15.453 ; 43.046.997 ; 8.028 ; 40.441.564 ; 109 ; 2.366.416 ; 8.137 ; 42.807.980 ; 23.590 ; 85.854.977 
117;33.042.151;BANCO DE LA NACION ARGENTINA; 20 ; 9.891.273 ; 19 ; 6.408.897 ; 2.566 ; 2.762.166 ; 512 ; 2.875.126 ; 3.117 ; 21.937.462 ; 22 ; 30.221.094 ; 40 ; 33.688.407 ; 62 ; 63.909.501 ; 3.179 ; 85.846.963 
118;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 23 ; 213.905 ; 286 ; 20.179.618 ; 2.893 ; 32.416.069 ; 3.202 ; 52.809.592 ; 73 ; 22.742.528 ; 17 ; 7.728.190 ; 90 ; 30.470.718 ; 3.292 ; 83.280.310 
119;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 4 ; 197.011 ; 111 ; 1.597.576 ; 314 ; 1.650.565 ; 4.294 ; 32.198.297 ; 4.723 ; 35.643.449 ; 2.891 ; 37.948.340 ; 361 ; 6.024.096 ; 3.252 ; 43.972.436 ; 7.975 ; 79.615.885 
120;33.923.798;BANCO MÁXIMA S.A.; 5 ; 15.416.676 ; 54 ; 4.757.428 ; 43 ; 6.327.711 ; 558 ; 8.133.810 ; 660 ; 34.635.625 ; 35 ; 26.749.409 ; 14 ; 14.695.118 ; 49 ; 41.444.526 ; 709 ; 76.080.151 
121;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 43 ; 942.713 ; 90 ; 1.153.601 ; 318 ; 7.991.423 ; 2.578 ; 32.858.729 ; 3.029 ; 42.946.466 ; 1.079 ; 28.481.143 ; 129 ; 3.409.391 ; 1.208 ; 31.890.534 ; 4.237 ; 74.837.000 
122;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 4 ; 10.598 ; 1.773 ; 8.332.470 ; 3.940 ; 36.531.674 ; 5.717 ; 44.874.741 ; 1.070 ; 28.418.996 ; 4 ; 61.324 ; 1.074 ; 28.480.320 ; 6.791 ; 73.355.061 
123;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 2.715 ; 2.502.187 ; 14.650 ; 35.109.119 ; 17.365 ; 37.611.307 ; 827 ; 32.739.418 ;;; 827 ; 32.739.418 ; 18.192 ; 70.350.724 
124;04.902.979;BANCO DA AMAZONIA S.A.; 232 ; 17.636.878 ; 119 ; 5.025.557 ; 84 ; 1.285.735 ; 471 ; 14.619.299 ; 906 ; 38.567.468 ; 85 ; 16.485.588 ; 74 ; 14.507.094 ; 159 ; 30.992.682 ; 1.065 ; 69.560.149 
125;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.; 8 ; 190.537 ; 4 ; 53.656 ; 6.599 ; 4.901.250 ; 7.601 ; 9.493.748 ; 14.212 ; 14.639.190 ; 648 ; 28.498.871 ; 401 ; 24.076.387 ; 1.049 ; 52.575.257 ; 15.261 ; 67.214.448 
126;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.; 1 ; 4.723 ; 53 ; 982.275 ; 140 ; 1.877.596 ; 4.054 ; 29.213.171 ; 4.248 ; 32.077.765 ; 3.510 ; 29.124.413 ; 41 ; 815.640 ; 3.551 ; 29.940.053 ; 7.799 ; 62.017.818 
127;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 5 ; 114.860 ; 501 ; 11.590.564 ; 198 ; 2.538.870 ; 4.607 ; 16.433.227 ; 5.311 ; 30.677.521 ; 3.839 ; 27.980.949 ; 121 ; 2.581.931 ; 3.960 ; 30.562.880 ; 9.271 ; 61.240.401 
128;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 69 ; 264.434 ; 291 ; 3.431.669 ; 1.157 ; 3.383.356 ; 3.520 ; 24.298.303 ; 5.037 ; 31.377.761 ; 2.169 ; 24.348.841 ; 23 ; 258.581 ; 2.192 ; 24.607.422 ; 7.229 ; 55.985.183 
129;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 31 ; 1.009.662 ; 789 ; 14.112.141 ; 304 ; 4.963.209 ; 1.451 ; 7.686.126 ; 2.575 ; 27.771.138 ; 2.753 ; 21.948.481 ; 206 ; 6.114.195 ; 2.959 ; 28.062.676 ; 5.534 ; 55.833.814 
130;59.285.411;BANCO PAN S.A.; 32 ; 3.680.447 ;;; 57 ; 340.440 ; 193 ; 22.794.150 ; 282 ; 26.815.038 ; 3 ; 19.713.660 ; 5 ; 5.750.000 ; 8 ; 25.463.660 ; 290 ; 52.278.698 
131;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 18 ; 474.306 ; 199 ; 3.383.869 ; 661 ; 10.423.985 ; 2.238 ; 13.966.345 ; 3.116 ; 28.248.506 ; 788 ; 14.350.902 ; 150 ; 7.913.215 ; 938 ; 22.264.117 ; 4.054 ; 50.512.623 
132;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 25 ; 102.526 ; 99 ; 2.006.476 ; 470 ; 9.392.770 ; 1.265 ; 14.138.111 ; 1.859 ; 25.639.883 ; 1.122 ; 15.132.686 ; 255 ; 8.349.228 ; 1.377 ; 23.481.914 ; 3.236 ; 49.121.797 
133;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 348 ; 15.210.851 ; 24 ; 594.301 ; 154 ; 4.089.123 ; 1.352 ; 3.652.326 ; 1.878 ; 23.546.601 ; 121 ; 3.808.777 ; 241 ; 18.550.291 ; 362 ; 22.359.068 ; 2.240 ; 45.905.669 
134;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 820 ; 2.907.897 ; 2.878 ; 21.826.967 ; 3.698 ; 24.734.864 ; 952 ; 19.003.818 ;;; 952 ; 19.003.818 ; 4.650 ; 43.738.682 
135;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 4 ; 17.562 ; 1.320 ; 10.176.755 ; 2.522 ; 20.171.493 ; 3.846 ; 30.365.810 ; 1.385 ; 10.249.873 ; 36 ; 372.233 ; 1.421 ; 10.622.106 ; 5.267 ; 40.987.916 
136;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 249 ; 838.081 ; 2.736 ; 19.825.095 ; 2.985 ; 20.663.176 ; 3.610 ; 19.301.880 ; 39 ; 326.256 ; 3.649 ; 19.628.136 ; 6.634 ; 40.291.313 
137;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 1.170 ; 3.474.797 ; 2.910 ; 19.211.471 ; 4.080 ; 22.686.268 ; 1.420 ; 15.806.766 ; 3 ; 68.472 ; 1.423 ; 15.875.238 ; 5.503 ; 38.561.506 
138;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 138 ; 1.285.059 ; 86 ; 1.150.711 ; 819 ; 7.677.486 ; 4.879 ; 12.114.195 ; 5.922 ; 22.227.451 ; 829 ; 8.539.205 ; 100 ; 4.216.857 ; 929 ; 12.756.063 ; 6.851 ; 34.983.514 
139;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 25 ; 222.324 ; 622 ; 1.389.069 ; 8.577 ; 15.996.608 ; 9.224 ; 17.608.001 ; 2.953 ; 14.781.744 ; 3 ; 6.310 ; 2.956 ; 14.788.054 ; 12.180 ; 32.396.056 
140;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 812 ; 2.973.332 ; 2.110 ; 16.142.659 ; 2.922 ; 19.115.990 ; 1.700 ; 13.144.115 ; 4 ; 30.778 ; 1.704 ; 13.174.894 ; 4.626 ; 32.290.884 
141;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 856 ; 3.668.549 ; 1.969 ; 15.348.091 ; 2.825 ; 19.016.640 ; 931 ; 11.935.703 ; 6 ; 115.975 ; 937 ; 12.051.677 ; 3.762 ; 31.068.318 
142;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 145 ; 3.867.843 ; 63 ; 175.860 ; 2.108 ; 11.274.786 ; 2.316 ; 15.318.489 ; 1.032 ; 15.133.372 ; 11 ; 140.047 ; 1.043 ; 15.273.419 ; 3.359 ; 30.591.909 
