Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em JUNHO / 2017;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;
68;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 10 ; 85.185 ; 512 ; 17.412.024 ; 123 ; 1.318.291 ; 605 ; 14.480.419 ; 1.250 ; 33.295.919 ; 802 ; 31.930.410 ; 12 ; 1.373.825 ; 814 ; 33.304.235 ; 2.064 ; 66.600.153 ;;;;
69;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 37 ; 746.484 ; 966 ; 19.172.120 ; 438 ; 3.379.813 ; 1.274 ; 9.438.970 ; 2.715 ; 32.737.387 ; 1.459 ; 28.488.445 ; 205 ; 4.022.405 ; 1.664 ; 32.510.850 ; 4.379 ; 65.248.237 ;;;;
70;62.144.175;BANCO PINE S.A.; 17 ; 13.829.881 ; 7 ; 4.248.215 ; 5 ; 8.098.317 ; 46 ; 12.826.227 ; 75 ; 39.002.640 ; 3 ; 2.525.141 ; 5 ; 22.528.200 ; 8 ; 25.053.341 ; 83 ; 64.055.981 ;;;;
71;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 8 ; 2.291.639 ; 7 ; 364.720 ; 10 ; 14.628.775 ; 40 ; 14.523.493 ; 65 ; 31.808.627 ; 14 ; 15.046.873 ; 20 ; 17.078.360 ; 34 ; 32.125.232 ; 99 ; 63.933.860 ;;;;
72;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 510 ; 21.542.254 ; 224 ; 7.564.473 ; 67 ; 1.038.565 ; 246 ; 1.260.373 ; 1.047 ; 31.405.664 ; 22 ; 7.988.308 ; 68 ; 21.532.527 ; 90 ; 29.520.835 ; 1.137 ; 60.926.499 ;;;;
73;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 3 ; 88.081 ; 59 ; 1.101.607 ; 172 ; 1.027.631 ; 573 ; 26.837.073 ; 807 ; 29.054.392 ; 2.558 ; 28.917.322 ; 37 ; 2.099.427 ; 2.595 ; 31.016.750 ; 3.402 ; 60.071.141 ;;;;
74;60.889.128;BANCO SOFISA S.A.; 136 ; 21.574.280 ; 227 ; 10.689.723 ; 13 ; 3.954.054 ; 97 ; 1.945.136 ; 473 ; 38.163.193 ; 15 ; 3.288.687 ; 17 ; 18.102.283 ; 32 ; 21.390.970 ; 505 ; 59.554.163 ;;;;
75;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 16 ; 411.894 ; 645 ; 19.522.144 ; 209 ; 961.208 ; 1.017 ; 7.720.153 ; 1.887 ; 28.615.399 ; 765 ; 26.044.601 ; 9 ; 176.310 ; 774 ; 26.220.912 ; 2.661 ; 54.836.311 ;;;;
76;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 1 ; 9.951 ; 34 ; 12.362.862 ; 49 ; 10.690.523 ; 103 ; 4.117.174 ; 187 ; 27.180.509 ; 36 ; 16.131.128 ; 12 ; 10.297.800 ; 48 ; 26.428.928 ; 235 ; 53.609.437 ;;;;
77;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 7 ; 1.931.517 ; 5 ; 859.320 ; 4 ; 115.852 ; 5 ; 22.162 ; 21 ; 2.928.850 ; 18 ; 23.900.000 ; 23 ; 26.650.000 ; 41 ; 50.550.000 ; 62 ; 53.478.850 ;;;;
78;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 77 ; 1.472.623 ; 929 ; 17.883.655 ; 232 ; 3.568.268 ; 789 ; 7.390.396 ; 2.027 ; 30.314.942 ; 398 ; 21.151.076 ; 11 ; 811.444 ; 409 ; 21.962.519 ; 2.436 ; 52.277.462 ;;;;
79;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 1 ; 2.480 ; 21 ; 365.757 ; 517 ; 2.718.723 ; 1.348 ; 13.363.661 ; 1.887 ; 16.450.621 ; 1.615 ; 23.273.831 ; 82 ; 12.334.984 ; 1.697 ; 35.608.815 ; 3.584 ; 52.059.436 ;;;;
80;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 27 ; 4.258.957 ; 13 ; 244.589 ; 8 ; 1.665.959 ; 38 ; 25.578.377 ; 86 ; 31.747.882 ; 4 ; 16.500.000 ; 2 ; 690.000 ; 6 ; 17.190.000 ; 92 ; 48.937.882 ;;;;
81;10.690.848;BANCO DA CHINA BRASIL S.A.; 9 ; 648.004 ; 10 ; 346.773 ; 29 ; 8.758.039 ; 26 ; 7.130.105 ; 74 ; 16.882.921 ; 14 ; 18.650.000 ; 12 ; 8.650.000 ; 26 ; 27.300.000 ; 100 ; 44.182.921 ;;;;
82;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 3 ; 89.625 ; 66 ; 1.068.329 ; 412 ; 3.428.785 ; 1.618 ; 14.883.191 ; 2.099 ; 19.469.930 ; 844 ; 17.524.639 ; 62 ; 5.085.769 ; 906 ; 22.610.408 ; 3.005 ; 42.080.338 ;;;;
83;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 5 ; 250.308 ; 182 ; 3.009.021 ; 11 ; 68.123 ; 587 ; 15.853.730 ; 785 ; 19.181.181 ; 606 ; 18.866.882 ; 6 ; 309.227 ; 612 ; 19.176.109 ; 1.397 ; 38.357.290 ;;;;
84;61.033.106;BANCO CREFISA S.A.;;;;; 17 ; 1.001.325 ; 11 ; 13.203.581 ; 28 ; 14.204.906 ; 2 ; 21.431.330 ; 4 ; 1.060.000 ; 6 ; 22.491.330 ; 34 ; 36.696.236 ;;;;
85;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 24 ; 381.408 ; 328 ; 5.495.329 ; 288 ; 3.133.433 ; 2.233 ; 11.939.543 ; 2.873 ; 20.949.713 ; 1.712 ; 14.518.316 ; 11 ; 224.047 ; 1.723 ; 14.742.363 ; 4.596 ; 35.692.076 ;;;;
86;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 4 ; 173.048 ; 341 ; 1.558.615 ; 748 ; 17.299.710 ; 1.093 ; 19.031.373 ; 754 ; 15.887.969 ;;; 754 ; 15.887.969 ; 1.847 ; 34.919.342 ;;;;
87;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 21 ; 119.657 ; 335 ; 5.811.316 ; 161 ; 2.800.745 ; 825 ; 10.828.868 ; 1.342 ; 19.560.587 ; 1.292 ; 14.240.939 ; 19 ; 520.217 ; 1.311 ; 14.761.155 ; 2.653 ; 34.321.742 ;;;;
88;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 162 ; 8.285.027 ; 209 ; 5.186.844 ; 408 ; 1.586.332 ; 1.046 ; 4.924.546 ; 1.825 ; 19.982.749 ; 412 ; 5.937.552 ; 54 ; 5.854.024 ; 466 ; 11.791.576 ; 2.291 ; 31.774.325 ;;;;
89;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;;;;; 5 ; 13.501.815 ; 3 ; 818.934 ; 8 ; 14.320.750 ; 1 ; 849.375 ; 2 ; 13.852.225 ; 3 ; 14.701.600 ; 11 ; 29.022.350 ;;;;
90;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;; 1 ; 7.445 ; 298 ; 1.109.375 ; 880 ; 14.466.423 ; 1.179 ; 15.583.243 ; 896 ; 13.364.986 ; 3 ; 10.474 ; 899 ; 13.375.460 ; 2.078 ; 28.958.703 ;;;;
91;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 7 ; 212.135 ; 41 ; 6.569.543 ; 388 ; 8.398.306 ; 436 ; 15.179.984 ; 10 ; 6.565.306 ; 2 ; 4.503.905 ; 12 ; 11.069.211 ; 448 ; 26.249.195 ;;;;
92;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 21 ; 702.179 ; 52 ; 755.109 ; 254 ; 716.420 ; 1.082 ; 11.105.421 ; 1.409 ; 13.279.129 ; 775 ; 11.342.784 ; 25 ; 812.342 ; 800 ; 12.155.127 ; 2.209 ; 25.434.256 ;;;;
93;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 24 ; 541.557 ; 170 ; 4.261.782 ; 146 ; 1.345.906 ; 606 ; 4.656.803 ; 946 ; 10.806.048 ; 526 ; 10.588.048 ; 42 ; 3.661.948 ; 568 ; 14.249.996 ; 1.514 ; 25.056.044 ;;;;
94;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 40 ; 11.421.599 ; 73 ; 11.664.618 ; 113 ; 23.086.217 ; 13 ; 1.092.232 ; 9 ; 752.238 ; 22 ; 1.844.470 ; 135 ; 24.930.687 ;;;;
95;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 5 ; 227.989 ;;; 1.357 ; 11.226.956 ; 21 ; 40.512 ; 1.383 ; 11.495.456 ; 5 ; 32.106 ; 65 ; 11.446.580 ; 70 ; 11.478.686 ; 1.453 ; 22.974.142 ;;;;
96;33.042.151;BANCO DE LA NACION ARGENTINA; 2 ; 508.201 ; 4 ; 15.949 ; 359 ; 570.823 ; 55 ; 432.825 ; 420 ; 1.527.797 ; 5 ; 10.360.000 ; 7 ; 10.961.276 ; 12 ; 21.321.276 ; 432 ; 22.849.073 ;;;;
97;61.024.352;BANCO INDUSVAL S.A.; 23 ; 3.964.517 ; 13 ; 284.119 ; 33 ; 4.476.315 ; 55 ; 1.794.998 ; 124 ; 10.519.949 ; 11 ; 1.189.784 ; 17 ; 8.439.777 ; 28 ; 9.629.561 ; 152 ; 20.149.510 ;;;;
98;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 1 ; 8.514 ; 197 ; 1.361.278 ; 466 ; 7.615.674 ; 664 ; 8.985.466 ; 681 ; 8.691.212 ; 36 ; 2.426.934 ; 717 ; 11.118.146 ; 1.381 ; 20.103.612 ;;;;
99;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 15 ; 317.882 ; 13 ; 141.345 ; 145 ; 9.423.992 ; 173 ; 9.883.219 ; 596 ; 9.700.329 ; 2 ; 100.448 ; 598 ; 9.800.777 ; 771 ; 19.683.996 ;;;;
100;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 320 ; 1.936.191 ; 434 ; 4.260.878 ; 754 ; 6.197.069 ; 359 ; 7.613.009 ; 44 ; 5.275.299 ; 403 ; 12.888.308 ; 1.157 ; 19.085.377 ;;;;
101;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;;; 174 ; 5.305.168 ; 100 ; 970.547 ; 433 ; 3.284.216 ; 707 ; 9.559.931 ; 450 ; 8.537.593 ; 51 ; 959.955 ; 501 ; 9.497.548 ; 1.208 ; 19.057.479 ;;;;
102;59.285.411;BANCO PAN S.A.; 8 ; 6.824.713 ;;; 30 ; 3.857.477 ; 41 ; 1.366.787 ; 79 ; 12.048.977 ;;; 6 ; 6.500.000 ; 6 ; 6.500.000 ; 85 ; 18.548.977 ;;;;
103;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 24 ; 471.205 ; 25 ; 607.319 ; 139 ; 814.193 ; 423 ; 5.236.407 ; 611 ; 7.129.124 ; 338 ; 7.913.833 ; 54 ; 3.355.417 ; 392 ; 11.269.250 ; 1.003 ; 18.398.374 ;;;;
104;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;; 2 ; 2.242.116 ; 6 ; 15.968.909 ; 8 ; 18.211.025 ;;;;; -   ; -   ; 8 ; 18.211.025 ;;;;
105;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 22 ; 447.801 ; 693 ; 1.143.354 ; 1.683 ; 7.787.801 ; 2.398 ; 9.378.955 ; 666 ; 7.755.303 ; 10 ; 640.807 ; 676 ; 8.396.110 ; 3.074 ; 17.775.065 ;;;;
106;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 6 ; 125.236 ; 77 ; 1.455.388 ; 904 ; 1.921.292 ; 2.034 ; 3.874.685 ; 3.021 ; 7.376.601 ; 419 ; 6.106.092 ; 61 ; 2.760.893 ; 480 ; 8.866.985 ; 3.501 ; 16.243.585 ;;;;
107;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 34 ; 1.817.239 ; 202 ; 5.405.731 ; 236 ; 7.222.969 ; 195 ; 5.407.846 ; 36 ; 1.819.389 ; 231 ; 7.227.235 ; 467 ; 14.450.204 ;;;;
108;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 13.623 ; 61 ; 971.562 ; 156 ; 335.088 ; 627 ; 3.614.191 ; 847 ; 4.934.464 ; 286 ; 6.053.172 ; 21 ; 1.822.893 ; 307 ; 7.876.065 ; 1.154 ; 12.810.529 ;;;;
109;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 8 ; 34.802 ; 186 ; 482.169 ; 710 ; 5.870.892 ; 904 ; 6.387.863 ; 456 ; 5.453.160 ;;; 456 ; 5.453.160 ; 1.360 ; 11.841.023 ;;;;
110;07.679.404;BANCO TOPÁZIO S.A.; 1 ; 4.036 ; 3 ; 13.632 ; 49 ; 2.045.703 ; 85 ; 4.715.530 ; 138 ; 6.778.901 ; 18 ; 3.777.182 ; 11 ; 967.743 ; 29 ; 4.744.925 ; 167 ; 11.523.825 ;;;;
111;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 5 ; 4.260.500 ; 3 ; 1.572.269 ; 9 ; 391.299 ; 39 ; 967.528 ; 56 ; 7.191.597 ; 2 ; 1.522.292 ; 1 ; 2.500.000 ; 3 ; 4.022.292 ; 59 ; 11.213.889 ;;;;
112;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 39 ; 4.480.534 ; 3 ; 89.985 ; 22 ; 303.925 ; 218 ; 676.796 ; 282 ; 5.551.240 ; 36 ; 682.452 ; 29 ; 4.666.740 ; 65 ; 5.349.192 ; 347 ; 10.900.432 ;;;;
113;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;;; 37 ; 812.551 ; 167 ; 471.420 ; 478 ; 4.457.950 ; 682 ; 5.741.921 ; 257 ; 4.790.219 ;;; 257 ; 4.790.219 ; 939 ; 10.532.139 ;;;;
114;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 2 ; 90.390 ; 21 ; 199.722 ; 884 ; 4.813.538 ; 907 ; 5.103.649 ; 868 ; 4.814.541 ; 2 ; 108.617 ; 870 ; 4.923.159 ; 1.777 ; 10.026.808 ;;;;
115;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 9 ; 9.875.904 ;;; 9 ; 9.875.904 ;;;;; -   ; -   ; 9 ; 9.875.904 ;;;;
116;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 4 ; 51.904 ; 98 ; 2.454.278 ; 34 ; 536.374 ; 629 ; 1.889.398 ; 765 ; 4.931.954 ; 473 ; 4.263.356 ; 25 ; 528.948 ; 498 ; 4.792.304 ; 1.263 ; 9.724.258 ;;;;
117;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 2 ; 47.945 ; 19 ; 231.624 ; 51 ; 1.306.242 ; 350 ; 4.097.333 ; 422 ; 5.683.145 ; 148 ; 3.422.534 ; 16 ; 502.503 ; 164 ; 3.925.037 ; 586 ; 9.608.182 ;;;;
118;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 57 ; 134.204 ; 175 ; 4.787.525 ; 232 ; 4.921.729 ; 326 ; 4.662.374 ;;; 326 ; 4.662.374 ; 558 ; 9.584.103 ;;;;
119;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 254 ; 875.397 ; 634 ; 4.684.986 ; 888 ; 5.560.384 ; 140 ; 3.955.394 ;;; 140 ; 3.955.394 ; 1.028 ; 9.515.778 ;;;;
120;04.902.979;BANCO DA AMAZONIA S.A.; 35 ; 3.715.458 ; 40 ; 1.199.992 ; 13 ; 230.761 ; 70 ; 442.029 ; 158 ; 5.588.240 ; 10 ; 812.950 ; 14 ; 3.096.159 ; 24 ; 3.909.109 ; 182 ; 9.497.349 ;;;;
121;00.416.968;BANCO INTERMEDIUM S/A; 1 ; 45.325 ; 27 ; 394.933 ; 33 ; 317.681 ; 56 ; 3.418.051 ; 117 ; 4.175.990 ; 49 ; 4.179.265 ; 39 ; 683.223 ; 88 ; 4.862.488 ; 205 ; 9.038.478 ;;;;
122;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 55 ; 2.977.095 ; 8 ; 34.360 ; 225 ; 1.227.086 ; 288 ; 4.238.541 ; 156 ; 4.207.764 ;;; 156 ; 4.207.764 ; 444 ; 8.446.305 ;;;;
123;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 9 ; 148.806 ; 48 ; 1.885.804 ; 65 ; 2.609.703 ; 229 ; 1.101.502 ; 351 ; 5.745.815 ; 81 ; 1.407.890 ; 27 ; 1.177.217 ; 108 ; 2.585.107 ; 459 ; 8.330.922 ;;;;
124;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 5 ; 1.661.315 ; 12 ; 1.469.675 ; 13 ; 251.614 ; 41 ; 960.765 ; 71 ; 4.343.368 ; 4 ; 2.302.838 ; 4 ; 802.520 ; 8 ; 3.105.358 ; 79 ; 7.448.726 ;;;;
125;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 18 ; 430.753 ; 35 ; 392.500 ; 170 ; 781.757 ; 420 ; 2.469.902 ; 643 ; 4.074.912 ; 303 ; 2.492.550 ; 53 ; 844.658 ; 356 ; 3.337.209 ; 999 ; 7.412.121 ;;;;
126;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 1 ; 18.728 ; 25 ; 264.918 ; 29 ; 861.974 ; 545 ; 2.388.784 ; 600 ; 3.534.404 ; 210 ; 2.423.298 ; 10 ; 651.393 ; 220 ; 3.074.691 ; 820 ; 6.609.095 ;;;;
127;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 344 ; 375.612 ; 1.638 ; 3.354.261 ; 1.982 ; 3.729.873 ; 58 ; 2.608.961 ;;; 58 ; 2.608.961 ; 2.040 ; 6.338.834 ;;;;
128;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 650 ; 284.326 ; 973 ; 1.016.396 ; 1.623 ; 1.300.722 ; 76 ; 2.861.725 ; 43 ; 2.117.310 ; 119 ; 4.979.035 ; 1.742 ; 6.279.757 ;;;;
129;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 2 ; 51.241 ; 95 ; 2.233.356 ; 21 ; 119.332 ; 146 ; 713.994 ; 264 ; 3.117.922 ; 239 ; 2.917.209 ; 16 ; 140.469 ; 255 ; 3.057.679 ; 519 ; 6.175.601 ;;;;
130;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 6 ; 25.427 ; 194 ; 1.054.211 ; 344 ; 2.853.051 ; 544 ; 3.932.689 ; 207 ; 1.814.049 ; 5 ; 87.250 ; 212 ; 1.901.299 ; 756 ; 5.833.988 ;;;;
131;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 2 ; 8.084 ; 90 ; 267.908 ; 317 ; 2.809.272 ; 409 ; 3.085.264 ; 305 ; 2.545.983 ; 5 ; 19.931 ; 310 ; 2.565.914 ; 719 ; 5.651.177 ;;;;
132;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 146 ; 453.599 ; 411 ; 2.747.704 ; 557 ; 3.201.303 ; 175 ; 2.287.129 ; 1 ; 13 ; 176 ; 2.287.141 ; 733 ; 5.488.444 ;;;;
133;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 117 ; 223.623 ; 329 ; 2.640.813 ; 446 ; 2.864.436 ; 293 ; 2.399.772 ;;; 293 ; 2.399.772 ; 739 ; 5.264.208 ;;;;
134;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 2 ; 13.760 ; 61 ; 1.376.152 ; 29 ; 724.202 ; 69 ; 444.247 ; 161 ; 2.558.362 ; 90 ; 1.785.704 ; 24 ; 701.770 ; 114 ; 2.487.475 ; 275 ; 5.045.837 ;;;;
135;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 111 ; 508.540 ; 251 ; 2.320.515 ; 362 ; 2.829.055 ; 143 ; 1.837.263 ;;; 143 ; 1.837.263 ; 505 ; 4.666.319 ;;;;
136;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 18 ; 225.411 ; 105 ; 313.359 ; 1.005 ; 2.080.019 ; 1.128 ; 2.618.788 ; 407 ; 2.013.410 ; 3 ; 26.844 ; 410 ; 2.040.253 ; 1.538 ; 4.659.042 ;;;;
137;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 28 ; 63.459 ; 305 ; 2.264.866 ; 333 ; 2.328.325 ; 430 ; 2.219.415 ; 4 ; 22.037 ; 434 ; 2.241.452 ; 767 ; 4.569.777 ;;;;
138;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 6 ; 55.898 ; 367 ; 168.406 ; 1.821 ; 1.910.860 ; 2.194 ; 2.135.163 ; 137 ; 1.833.694 ; 1 ; 7.245 ; 138 ; 1.840.939 ; 2.332 ; 3.976.102 ;;;;
139;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 15 ; 87.358 ; 50 ; 24.382 ; 979 ; 1.813.793 ; 1.044 ; 1.925.533 ; 605 ; 1.896.150 ; 2 ; 21.047 ; 607 ; 1.917.197 ; 1.651 ; 3.842.730 ;;;;
140;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 2 ; 28.324 ; 23 ; 799.419 ; 55 ; 647.618 ; 80 ; 289.327 ; 160 ; 1.764.688 ; 50 ; 1.042.213 ; 22 ; 626.666 ; 72 ; 1.668.879 ; 232 ; 3.433.568 ;;;;
141;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 144 ; 343.282 ; 315 ; 1.681.615 ; 459 ; 2.024.897 ; 192 ; 1.340.408 ;;; 192 ; 1.340.408 ; 651 ; 3.365.305 ;;;;
142;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 12 ; 59.460 ; 4 ; 20.423 ; 99 ; 651.669 ; 547 ; 1.104.480 ; 662 ; 1.836.032 ; 95 ; 661.759 ; 10 ; 286.246 ; 105 ; 948.005 ; 767 ; 2.784.037 ;;;;
143;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 241 ; 1.210.454 ; 262 ; 1.417.473 ; 503 ; 2.627.926 ; 28 ; 94.174 ; 1 ; 17 ; 29 ; 94.191 ; 532 ; 2.722.117 ;;;;
144;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.;;;;; 60 ; 243.225 ; 176 ; 1.158.557 ; 236 ; 1.401.783 ; 76 ; 1.110.342 ; 6 ; 195.060 ; 82 ; 1.305.402 ; 318 ; 2.707.185 ;;;;
145;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 11 ; 575.114 ; 7 ; 182.356 ; 89 ; 578.394 ; 107 ; 1.335.864 ; 96 ; 1.151.168 ; 6 ; 182.356 ; 102 ; 1.333.524 ; 209 ; 2.669.389 ;;;;
146;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 17 ; 11.257 ; 217 ; 1.173.104 ; 234 ; 1.184.362 ; 251 ; 1.153.629 ; 10 ; 5.030 ; 261 ; 1.158.659 ; 495 ; 2.343.021 ;;;;
147;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 69 ; 34.316 ; 471 ; 1.158.955 ; 540 ; 1.193.271 ; 102 ; 1.124.815 ;;; 102 ; 1.124.815 ; 642 ; 2.318.086 ;;;;
148;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 39 ; 13.938 ; 453 ; 1.005.333 ; 492 ; 1.019.270 ; 98 ; 993.096 ;;; 98 ; 993.096 ; 590 ; 2.012.367 ;;;;
149;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 14 ; 282.632 ; 20 ; 335.586 ; 6 ; 80.235 ; 39 ; 250.853 ; 79 ; 949.307 ; 24 ; 564.260 ; 17 ; 362.720 ; 41 ; 926.979 ; 120 ; 1.876.286 ;;;;
150;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 1 ; 604 ; 69 ; 140.638 ; 200 ; 654.989 ; 270 ; 796.231 ; 117 ; 769.406 ; 24 ; 255.804 ; 141 ; 1.025.209 ; 411 ; 1.821.440 ;;;;
151;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 2 ; 39.575 ; 51 ; 27.790 ; 589 ; 797.540 ; 642 ; 864.905 ; 127 ; 809.144 ; 1 ; 1.900 ; 128 ; 811.044 ; 770 ; 1.675.948 ;;;;
152;33.923.798;BANCO MÁXIMA S.A.; 19 ; 307.798 ; 15 ; 177.836 ; 11 ; 75.580 ; 35 ; 105.566 ; 80 ; 666.780 ; 1 ; 500.000 ; 12 ; 69.110 ; 13 ; 569.110 ; 93 ; 1.235.891 ;;;;
153;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 2 ; 223.420 ; 1 ; 223.759 ; 3 ; 67.950 ; 5 ; 26.165 ; 11 ; 541.294 ; 2 ; 225.581 ; 2 ; 225.233 ; 4 ; 450.814 ; 15 ; 992.108 ;;;;
154;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 5 ; 2.756 ; 134 ; 453.649 ; 139 ; 456.405 ; 63 ; 464.712 ; 1 ; 44.564 ; 64 ; 509.276 ; 203 ; 965.681 ;;;;
155;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;;;; 10 ; 47.367 ; 137 ; 441.158 ; 147 ; 488.525 ; 95 ; 405.002 ; 3 ; 28.617 ; 98 ; 433.618 ; 245 ; 922.143 ;;;;
