Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em SETEMBRO / 2017;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
32;13.059.145;BEXS BANCO DE CÂMBIO S/A; 60 ; 244.129.123 ; 66 ; 1.888.370 ; 152 ; 21.639.721 ; 435 ; 123.716.749 ; 713 ; 391.373.963 ; 196 ; 129.198.504 ; 187 ; 272.777.527 ; 383 ; 401.976.031 ; 1.096 ; 793.349.993 ;;;;
33;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 94 ; 70.339.739 ; 143 ; 41.515.173 ; 40 ; 153.933.163 ; 345 ; 102.192.722 ; 622 ; 367.980.798 ; 32 ; 110.059.436 ; 31 ; 165.510.769 ; 63 ; 275.570.204 ; 685 ; 643.551.002 ;;;;
34;03.532.415;BANCO ABN AMRO S.A.; 10 ; 22.500.000 ;;; 22 ; 293.324.904 ; 35 ; 242.122.536 ; 67 ; 557.947.440 ;;; 14 ; 74.023.877 ; 14 ; 74.023.877 ; 81 ; 631.971.317 ;;;;
35;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 21 ; 26.827.874 ; 19 ; 278.942.697 ; 40 ; 305.770.572 ; 15 ; 287.716.000 ; 10 ; 29.139.238 ; 25 ; 316.855.238 ; 65 ; 622.625.810 ;;;;
36;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 84 ; 6.803.683 ; 437 ; 19.619.581 ; 171 ; 26.610.777 ; 563 ; 91.382.806 ; 1.255 ; 144.416.846 ; 356 ; 279.567.946 ; 369 ; 197.420.634 ; 725 ; 476.988.579 ; 1.980 ; 621.405.425 ;;;;
37;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 176 ; 221.261.562 ; 302 ; 96.869.297 ; 478 ; 318.130.859 ; 13 ; 60.400.000 ; 82 ; 185.300.000 ; 95 ; 245.700.000 ; 573 ; 563.830.859 ;;;;
38;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 57 ; 52.381.824 ; 183 ; 27.282.763 ; 68 ; 122.263.109 ; 89 ; 66.742.786 ; 397 ; 268.670.482 ; 90 ; 87.688.568 ; 96 ; 167.646.259 ; 186 ; 255.334.827 ; 583 ; 524.005.309 ;;;;
39;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 135 ; 68.494.586 ; 550 ; 130.780.206 ; 355 ; 51.800.474 ; 524 ; 51.629.048 ; 1.564 ; 302.704.315 ; 84 ; 102.013.141 ; 65 ; 39.210.114 ; 149 ; 141.223.254 ; 1.713 ; 443.927.569 ;;;;
40;71.027.866;BANCO BONSUCESSO S.A.; 72 ; 7.840.488 ; 161 ; 11.116.845 ; 217 ; 30.157.070 ; 621 ; 57.775.415 ; 1.071 ; 106.889.818 ; 294 ; 186.045.708 ; 1.078 ; 147.589.316 ; 1.372 ; 333.635.025 ; 2.443 ; 440.524.842 ;;;;
41;15.114.366;BANCO BBM S/A; 25 ; 18.169.636 ; 3 ; 1.039.601 ; 10 ; 128.540.086 ; 64 ; 9.687.942 ; 102 ; 157.437.264 ; 10 ; 1.068.560 ; 21 ; 183.064.733 ; 31 ; 184.133.293 ; 133 ; 341.570.557 ;;;;
42;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;;; 14 ; 1.668.658 ; 10 ; 165.893.103 ; 20 ; 496.390 ; 44 ; 168.058.151 ; 8 ; 2.004.340 ; 6 ; 166.096.025 ; 14 ; 168.100.366 ; 58 ; 336.158.516 ;;;;
43;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 815 ; 79.775.619 ; 1.080 ; 41.120.928 ; 339 ; 34.973.300 ; 1.226 ; 28.397.696 ; 3.460 ; 184.267.543 ; 25 ; 29.031.809 ; 36 ; 73.949.350 ; 61 ; 102.981.159 ; 3.521 ; 287.248.702 ;;;;
44;30.723.886;BANCO MODAL S.A.; 6 ; 15.263.785 ; 59 ; 3.885.009 ; 111 ; 68.688.395 ; 111 ; 43.143.161 ; 287 ; 130.980.350 ; 8 ; 45.655.838 ; 14 ; 83.661.852 ; 22 ; 129.317.690 ; 309 ; 260.298.040 ;;;;
45;58.616.418;BANCO FIBRA S.A.; 97 ; 73.730.494 ; 455 ; 47.869.351 ; 53 ; 2.386.649 ; 288 ; 17.652.216 ; 893 ; 141.638.709 ; 22 ; 53.538.574 ; 10 ; 40.517.011 ; 32 ; 94.055.585 ; 925 ; 235.694.294 ;;;;
46;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 120 ; 2.413.186 ; 701 ; 16.714.939 ; 1.130 ; 11.520.047 ; 2.303 ; 51.810.485 ; 4.254 ; 82.458.656 ; 2.534 ; 97.270.962 ; 187 ; 47.931.227 ; 2.721 ; 145.202.189 ; 6.975 ; 227.660.845 ;;;;
47;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 15 ; 282.950 ; 47 ; 429.614 ; 552 ; 33.633.846 ; 1.522 ; 80.206.237 ; 2.136 ; 114.552.647 ; 673 ; 49.374.471 ; 284 ; 3.992.888 ; 957 ; 53.367.359 ; 3.093 ; 167.920.006 ;;;;
48;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 195 ; 5.888.778 ; 1.708 ; 32.731.107 ; 1.285 ; 15.267.652 ; 4.043 ; 40.436.699 ; 7.231 ; 94.324.237 ; 734 ; 59.949.632 ; 169 ; 8.181.733 ; 903 ; 68.131.365 ; 8.134 ; 162.455.602 ;;;;
49;59.118.133;BANCO LUSO BRASILEIRO S.A.; 152 ; 31.142.322 ; 200 ; 18.614.974 ; 60 ; 8.219.578 ; 213 ; 9.406.595 ; 625 ; 67.383.468 ; 239 ; 30.953.208 ; 169 ; 41.939.654 ; 408 ; 72.892.862 ; 1.033 ; 140.276.330 ;;;;
50;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 7 ; 11.657.485 ; 5 ; 838.420 ; 11 ; 2.747.185 ; 116 ; 8.663.153 ; 139 ; 23.906.243 ; 13 ; 79.977.015 ; 10 ; 34.967.610 ; 23 ; 114.944.625 ; 162 ; 138.850.868 ;;;;
51;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 89 ; 104.945 ; 259 ; 1.411.988 ; 348 ; 1.516.932 ; 547 ; 65.689.343 ; 330 ; 64.480.011 ; 877 ; 130.169.355 ; 1.225 ; 131.686.287 ;;;;
52;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 43 ; 796.179 ; 215 ; 2.347.025 ; 1.292 ; 7.992.160 ; 5.363 ; 62.451.008 ; 6.913 ; 73.586.372 ; 999 ; 54.455.827 ; 2 ; 104.082 ; 1.001 ; 54.559.909 ; 7.914 ; 128.146.281 ;;;;
53;03.609.817;BANCO CARGILL S.A.; 14 ; 29.075.608 ; 2 ; 4.247.082 ; 3 ; 285.540 ; 49 ; 12.502.904 ; 68 ; 46.111.134 ; 2 ; 55.250.000 ; 2 ; 24.000.000 ; 4 ; 79.250.000 ; 72 ; 125.361.134 ;;;;
54;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 48 ; 629.891 ; 528 ; 9.920.759 ; 604 ; 2.740.825 ; 2.012 ; 20.847.833 ; 3.192 ; 34.139.308 ; 2.262 ; 58.018.272 ; 929 ; 32.269.799 ; 3.191 ; 90.288.071 ; 6.383 ; 124.427.379 ;;;;
55;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 915 ; 7.421.464 ; 4.838 ; 61.173.276 ; 5.753 ; 68.594.740 ; 1.996 ; 50.679.639 ; 37 ; 125.645 ; 2.033 ; 50.805.283 ; 7.786 ; 119.400.024 ;;;;
56;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 100 ; 1.975.815 ; 1.229 ; 28.015.746 ; 648 ; 10.775.441 ; 2.480 ; 31.114.510 ; 4.457 ; 71.881.511 ; 1.362 ; 45.287.560 ;;; 1.362 ; 45.287.560 ; 5.819 ; 117.169.071 ;;;;
57;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 24 ; 407.545 ; 139 ; 314.095 ; 909 ; 56.298.912 ; 1.072 ; 57.020.552 ; 2.838 ; 54.003.046 ; 11 ; 87.022 ; 2.849 ; 54.090.068 ; 3.921 ; 111.110.620 ;;;;
58;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;;;;;; -   ; -   ; 1 ; 102.455.736 ;;; 1 ; 102.455.736 ; 1 ; 102.455.736 ;;;;
59;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 21 ; 7.184.863 ; 127 ; 2.887.236 ; 81 ; 31.020.750 ; 80 ; 9.160.676 ; 309 ; 50.253.525 ; 97 ; 11.775.551 ; 61 ; 38.418.525 ; 158 ; 50.194.076 ; 467 ; 100.447.601 ;;;;
60;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 47 ; 24.487.192 ; 57 ; 8.153.783 ; 19 ; 1.658.485 ; 47 ; 9.391.618 ; 170 ; 43.691.079 ; 29 ; 24.667.756 ; 28 ; 27.601.761 ; 57 ; 52.269.517 ; 227 ; 95.960.596 ;;;;
61;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 19 ; 285.695 ; 235 ; 3.902.599 ; 450 ; 5.129.545 ; 1.836 ; 25.580.047 ; 2.540 ; 34.897.887 ; 1.858 ; 41.630.628 ; 183 ; 18.672.193 ; 2.041 ; 60.302.822 ; 4.581 ; 95.200.708 ;;;;
62;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 498 ; 28.157.555 ; 397 ; 11.977.855 ; 241 ; 8.333.797 ; 180 ; 19.787.507 ; 1.316 ; 68.256.714 ; 14 ; 9.683.770 ; 15 ; 14.656.060 ; 29 ; 24.339.830 ; 1.345 ; 92.596.544 ;;;;
63;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 264 ; 13.543.134 ; 947 ; 27.400.360 ; 331 ; 6.523.240 ; 850 ; 10.692.499 ; 2.392 ; 58.159.233 ; 365 ; 23.302.726 ; 19 ; 5.578.164 ; 384 ; 28.880.890 ; 2.776 ; 87.040.123 ;;;;
64;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 3 ; 514.844 ; 10 ; 220.504 ; 13 ; 735.348 ; 4 ; 41.477.200 ; 3 ; 40.479.880 ; 7 ; 81.957.080 ; 20 ; 82.692.428 ;;;;
65;92.894.922;BANCO ORIGINAL S.A.; 17 ; 37.672.021 ; 36 ; 5.160.917 ; 53 ; 147.950 ; 194 ; 2.257.015 ; 300 ; 45.237.904 ; 12 ; 1.738.237 ; 5 ; 30.000.670 ; 17 ; 31.738.907 ; 317 ; 76.976.810 ;;;;
66;62.144.175;BANCO PINE S.A.; 27 ; 16.561.274 ; 13 ; 14.844.835 ; 4 ; 42.151 ; 30 ; 1.476.362 ; 74 ; 32.924.622 ; 4 ; 22.006.478 ; 4 ; 22.006.443 ; 8 ; 44.012.920 ; 82 ; 76.937.542 ;;;;
67;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 5 ; 76.260 ; 752 ; 21.660.178 ; 99 ; 496.833 ; 686 ; 16.283.532 ; 1.542 ; 38.516.803 ; 727 ; 37.007.986 ; 4 ; 266.171 ; 731 ; 37.274.157 ; 2.273 ; 75.790.960 ;;;;
68;10.690.848;BANCO DA CHINA BRASIL S.A.; 6 ; 587.084 ; 9 ; 337.237 ; 32 ; 7.211.694 ; 40 ; 10.144.799 ; 87 ; 18.280.814 ; 25 ; 49.454.597 ; 16 ; 8.045.366 ; 41 ; 57.499.963 ; 128 ; 75.780.777 ;;;;
69;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 29 ; 6.215.169 ; 19 ; 337.972 ; 7 ; 1.394.437 ; 41 ; 32.804.398 ; 96 ; 40.751.976 ; 7 ; 29.750.000 ;;; 7 ; 29.750.000 ; 103 ; 70.501.976 ;;;;
70;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 88 ; 23.077.679 ; 83 ; 5.790.298 ; 53 ; 694.164 ; 74 ; 2.516.043 ; 298 ; 32.078.185 ; 44 ; 10.531.996 ; 50 ; 26.028.129 ; 94 ; 36.560.125 ; 392 ; 68.638.309 ;;;;
71;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 35 ; 1.304.131 ; 1.011 ; 21.658.447 ; 393 ; 3.848.334 ; 937 ; 9.651.793 ; 2.376 ; 36.462.705 ; 1.365 ; 28.637.323 ; 149 ; 2.764.768 ; 1.514 ; 31.402.091 ; 3.890 ; 67.864.796 ;;;;
72;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 72 ; 13.950.425 ; 71 ; 25.921.977 ; 143 ; 39.872.402 ; 22 ; 18.347.000 ; 17 ; 6.412.000 ; 39 ; 24.759.000 ; 182 ; 64.631.402 ;;;;
73;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 54 ; 1.264.324 ; 1.033 ; 22.432.881 ; 231 ; 4.038.005 ; 925 ; 7.546.270 ; 2.243 ; 35.281.480 ; 372 ; 24.563.484 ;;; 372 ; 24.563.484 ; 2.615 ; 59.844.964 ;;;;
74;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 8 ; 159.218 ; 554 ; 3.011.225 ; 1.462 ; 17.045.993 ; 2.024 ; 20.216.435 ; 1.538 ; 26.169.049 ; 64 ; 13.412.299 ; 1.602 ; 39.581.348 ; 3.626 ; 59.797.784 ;;;;
75;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 24 ; 482.323 ; 341 ; 7.270.279 ; 303 ; 3.135.338 ; 3.228 ; 22.703.780 ; 3.896 ; 33.591.719 ; 1.943 ; 25.673.454 ; 9 ; 228.652 ; 1.952 ; 25.902.106 ; 5.848 ; 59.493.825 ;;;;
76;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 6 ; 750.267 ; 5 ; 540.608 ; 7 ; 248.661 ; 17 ; 57.293 ; 35 ; 1.596.829 ; 17 ; 25.210.000 ; 19 ; 30.700.000 ; 36 ; 55.910.000 ; 71 ; 57.506.829 ;;;;
77;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 37.683 ; 16 ; 2.602.007 ; 58 ; 23.261.479 ; 53 ; 7.936.987 ; 128 ; 33.838.157 ; 9 ; 4.448.065 ; 15 ; 17.164.000 ; 24 ; 21.612.065 ; 152 ; 55.450.222 ;;;;
78;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 2 ; 26.856 ; 54 ; 1.327.207 ; 179 ; 723.841 ; 654 ; 25.263.553 ; 889 ; 27.341.457 ; 2.317 ; 24.909.874 ; 24 ; 520.281 ; 2.341 ; 25.430.155 ; 3.230 ; 52.771.612 ;;;;
79;60.889.128;BANCO SOFISA S.A.; 108 ; 19.102.433 ; 157 ; 11.345.722 ; 18 ; 830.094 ; 95 ; 2.097.612 ; 378 ; 33.375.861 ; 19 ; 9.485.183 ; 8 ; 7.210.964 ; 27 ; 16.696.148 ; 405 ; 50.072.009 ;;;;
80;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 10 ; 8.173.599 ; 27 ; 4.216.616 ; 18 ; 16.006.634 ; 40 ; 1.297.428 ; 95 ; 29.694.276 ; 5 ; 186.029 ; 9 ; 19.936.139 ; 14 ; 20.122.168 ; 109 ; 49.816.444 ;;;;
