Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em NOVEMBRO / 2016;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
31;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 75 ; 17.675.581 ; 92 ; 9.168.694 ; 27 ; 113.066.593 ; 239 ; 15.492.454 ; 433 ; 155.403.322 ; 19 ; 99.269.601 ; 20 ; 185.910.780 ; 39 ; 285.180.381 ; 472 ; 440.583.703 ;;;;
32;71.027.866;BANCO BONSUCESSO S.A.; 36 ; 5.294.083 ; 50 ; 2.795.444 ; 120 ; 30.694.160 ; 265 ; 17.681.599 ; 471 ; 56.465.286 ; 128 ; 174.833.358 ; 394 ; 193.819.038 ; 522 ; 368.652.396 ; 993 ; 425.117.682 ;;;;
33;49.336.860;ING BANK N.V.; 13 ; 79.228.246 ;;; 20 ; 6.506.940 ; 56 ; 54.861.717 ; 89 ; 140.596.903 ; 21 ; 86.198.248 ; 23 ; 146.131.557 ; 44 ; 232.329.806 ; 133 ; 372.926.709 ;;;;
34;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 8 ; 9.591.601 ;;; 20 ; 3.697.966 ; 32 ; 18.709.736 ; 60 ; 31.999.304 ; 64 ; 165.373.907 ; 63 ; 155.453.434 ; 127 ; 320.827.341 ; 187 ; 352.826.644 ;;;;
35;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 142 ; 119.171.573 ; 168 ; 14.140.848 ; 310 ; 133.312.420 ; 7 ; 54.800.000 ; 68 ; 160.600.000 ; 75 ; 215.400.000 ; 385 ; 348.712.420 ;;;;
36;58.616.418;BANCO FIBRA S.A.; 184 ; 43.573.076 ; 349 ; 34.619.514 ; 101 ; 18.913.800 ; 421 ; 167.389.116 ; 1.055 ; 264.495.505 ; 14 ; 33.898.022 ; 7 ; 20.476.269 ; 21 ; 54.374.291 ; 1.076 ; 318.869.797 ;;;;
37;13.059.145;BEXS BANCO DE CÂMBIO S/A; 30 ; 47.290.554 ; 98 ; 3.780.233 ; 169 ; 19.331.105 ; 414 ; 82.310.458 ; 711 ; 152.712.350 ; 221 ; 81.857.831 ; 204 ; 63.151.760 ; 425 ; 145.009.591 ; 1.136 ; 297.721.941 ;;;;
38;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 49 ; 74.076.055 ; 44 ; 25.545.895 ; 9 ; 63.199.214 ; 93 ; 81.737.215 ; 195 ; 244.558.379 ;;;;; -   ; -   ; 195 ; 244.558.379 ;;;;
39;03.609.817;BANCO CARGILL S.A.; 22 ; 103.179.146 ;;; 5 ; 16.633.404 ; 25 ; 6.306.901 ; 52 ; 126.119.452 ;;; 5 ; 96.500.000 ; 5 ; 96.500.000 ; 57 ; 222.619.452 ;;;;
40;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 1.096 ; 65.891.425 ; 932 ; 35.774.175 ; 396 ; 11.963.579 ; 1.032 ; 26.038.293 ; 3.456 ; 139.667.472 ; 23 ; 16.703.131 ; 34 ; 41.700.501 ; 57 ; 58.403.632 ; 3.513 ; 198.071.104 ;;;;
41;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 30 ; 3.935.675 ; 196 ; 8.432.392 ; 96 ; 27.117.346 ; 389 ; 35.190.623 ; 711 ; 74.676.036 ; 344 ; 63.610.090 ; 1.180 ; 53.146.051 ; 1.524 ; 116.756.141 ; 2.235 ; 191.432.177 ;;;;
42;73.622.748;B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.; 125 ; 2.926.270 ; 583 ; 13.299.570 ; 1.271 ; 16.263.785 ; 1.863 ; 40.166.187 ; 3.842 ; 72.655.811 ; 2.441 ; 74.891.549 ; 203 ; 40.277.373 ; 2.644 ; 115.168.922 ; 6.486 ; 187.824.734 ;;;;
43;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 23 ; 9.553.704 ; 80 ; 4.239.214 ; 113 ; 70.365.716 ; 87 ; 42.728.704 ; 303 ; 126.887.337 ; 86 ; 13.648.624 ; 54 ; 46.760.966 ; 140 ; 60.409.589 ; 443 ; 187.296.927 ;;;;
44;62.144.175;BANCO PINE S.A.; 25 ; 27.629.254 ; 3 ; 2.540.612 ; 6 ; 5.187.950 ; 35 ; 76.953.459 ; 69 ; 112.311.276 ; 4 ; 70.000.000 ;;; 4 ; 70.000.000 ; 73 ; 182.311.276 ;;;;
45;30.723.886;BANCO MODAL S.A.; 15 ; 915.620 ; 57 ; 5.262.646 ; 126 ; 84.449.382 ; 111 ; 8.996.982 ; 309 ; 99.624.631 ; 3 ; 5.588.084 ; 12 ; 77.087.480 ; 15 ; 82.675.563 ; 324 ; 182.300.194 ;;;;
46;61.186.680;BANCO BMG S.A.; 13 ; 30.997.499 ; 5 ; 5.131.657 ; 2 ; 724.654 ; 17 ; 19.635.675 ; 37 ; 56.489.485 ; 5 ; 58.500.000 ; 6 ; 62.435.110 ; 11 ; 120.935.110 ; 48 ; 177.424.595 ;;;;
47;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 1 ; 13.000.000 ; 16 ; 31.269.319 ; 13 ; 47.308.536 ; 37 ; 10.782.945 ; 67 ; 102.360.799 ; 12 ; 32.595.863 ; 7 ; 40.519.527 ; 19 ; 73.115.390 ; 86 ; 175.476.189 ;;;;
48;59.118.133;BANCO LUSO BRASILEIRO S.A.; 166 ; 35.490.773 ; 138 ; 19.824.339 ; 70 ; 11.196.760 ; 173 ; 8.013.242 ; 547 ; 74.525.115 ; 196 ; 29.360.297 ; 198 ; 48.205.945 ; 394 ; 77.566.242 ; 941 ; 152.091.356 ;;;;
49;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;;;;; 4 ; 91.584.109 ; 2 ; 31.082 ; 6 ; 91.615.191 ;;; 2 ; 56.500.000 ; 2 ; 56.500.000 ; 8 ; 148.115.191 ;;;;
50;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 48 ; 688.633 ; 125 ; 24.280.155 ; 173 ; 24.968.788 ; 14 ; 71.984.500 ; 5 ; 47.064.200 ; 19 ; 119.048.700 ; 192 ; 144.017.488 ;;;;
51;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS; 34 ; 2.594.714 ;;; 87 ; 410.987 ; 146 ; 812.730 ; 267 ; 3.818.431 ; 290 ; 63.957.775 ; 165 ; 66.159.213 ; 455 ; 130.116.988 ; 722 ; 133.935.419 ;;;;
52;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 49 ; 38.984.831 ; 48 ; 28.601.403 ; 97 ; 67.586.234 ; 27 ; 24.609.171 ; 20 ; 35.053.720 ; 47 ; 59.662.891 ; 144 ; 127.249.125 ;;;;
53;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 132 ; 3.160.197 ; 1.398 ; 27.267.871 ; 1.249 ; 14.454.988 ; 2.763 ; 21.146.404 ; 5.542 ; 66.029.459 ; 614 ; 44.406.776 ; 262 ; 13.720.733 ; 876 ; 58.127.509 ; 6.418 ; 124.156.968 ;;;;
54;03.532.415;BANCO ABN AMRO S.A.; 14 ; 38.345.654 ; 5 ; 3.484.524 ; 6 ; 1.419.739 ; 22 ; 13.625.723 ; 47 ; 56.875.639 ; 8 ; 22.576.065 ; 18 ; 44.605.066 ; 26 ; 67.181.130 ; 73 ; 124.056.770 ;;;;
55;10.690.848;BANCO DA CHINA BRASIL S.A.; 4 ; 50.289.908 ; 5 ; 396.616 ; 14 ; 4.718.588 ; 37 ; 5.434.220 ; 60 ; 60.839.331 ; 15 ; 6.755.000 ; 7 ; 55.950.000 ; 22 ; 62.705.000 ; 82 ; 123.544.331 ;;;;
56;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 5 ; 37.262 ; 15 ; 83.510 ; 558 ; 24.010.669 ; 972 ; 56.453.355 ; 1.550 ; 80.584.797 ; 637 ; 39.508.552 ; 265 ; 3.260.363 ; 902 ; 42.768.914 ; 2.452 ; 123.353.711 ;;;;
57;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 2 ; 52.170.000 ; 2 ; 52.170.000 ; 1 ; 52.170.000 ;;; 1 ; 52.170.000 ; 3 ; 104.340.000 ;;;;
58;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 45 ; 1.004.329 ; 188 ; 2.087.085 ; 1.290 ; 8.625.497 ; 4.295 ; 46.505.990 ; 5.818 ; 58.222.902 ; 676 ; 39.243.056 ; 8 ; 149.687 ; 684 ; 39.392.743 ; 6.502 ; 97.615.646 ;;;;
59;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 917 ; 8.132.339 ; 3.209 ; 46.960.199 ; 4.126 ; 55.092.538 ; 2.245 ; 39.175.905 ; 46 ; 92.683 ; 2.291 ; 39.268.588 ; 6.417 ; 94.361.126 ;;;;
60;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 24 ; 348.518 ; 160 ; 2.772.599 ; 472 ; 4.159.655 ; 1.325 ; 19.157.730 ; 1.981 ; 26.438.502 ; 1.900 ; 41.016.345 ; 185 ; 23.731.600 ; 2.085 ; 64.747.945 ; 4.066 ; 91.186.446 ;;;;
61;60.889.128;BANCO SOFISA S.A.; 95 ; 22.036.137 ; 137 ; 7.350.877 ; 28 ; 13.786.765 ; 74 ; 1.420.605 ; 334 ; 44.594.385 ; 33 ; 16.765.864 ; 33 ; 29.725.480 ; 66 ; 46.491.344 ; 400 ; 91.085.729 ;;;;
62;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 87 ; 1.756.010 ; 1.029 ; 19.490.061 ; 607 ; 10.537.086 ; 2.264 ; 18.387.795 ; 3.987 ; 50.170.953 ; 830 ; 28.186.074 ; 21 ; 2.534.808 ; 851 ; 30.720.882 ; 4.838 ; 80.891.835 ;;;;
63;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 197 ; 8.441.477 ; 718 ; 21.119.387 ; 354 ; 12.349.800 ; 727 ; 7.109.601 ; 1.996 ; 49.020.266 ; 253 ; 18.934.289 ; 43 ; 11.614.420 ; 296 ; 30.548.709 ; 2.292 ; 79.568.975 ;;;;
64;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 6 ; 27.376 ; 15 ; 264.354 ; 60 ; 1.130.917 ; 250 ; 38.020.383 ; 331 ; 39.443.030 ; 2.088 ; 37.971.938 ; 16 ; 920.736 ; 2.104 ; 38.892.674 ; 2.435 ; 78.335.705 ;;;;
65;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 47 ; 1.168.759 ; 332 ; 5.941.251 ; 931 ; 4.105.739 ; 3.210 ; 16.784.941 ; 4.520 ; 28.000.690 ; 1.515 ; 32.936.173 ; 238 ; 15.521.372 ; 1.753 ; 48.457.545 ; 6.273 ; 76.458.235 ;;;;
66;15.114.366;BANCO BBM S/A; 23 ; 11.737.593 ; 1 ; 4.979 ; 8 ; 9.743.249 ; 33 ; 3.606.650 ; 65 ; 25.092.471 ; 6 ; 10.175.434 ; 11 ; 38.175.402 ; 17 ; 48.350.835 ; 82 ; 73.443.307 ;;;;
67;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 34 ; 911.551 ; 988 ; 22.302.960 ; 384 ; 3.596.481 ; 1.099 ; 9.932.592 ; 2.505 ; 36.743.583 ; 1.307 ; 31.298.787 ; 167 ; 3.614.687 ; 1.474 ; 34.913.474 ; 3.979 ; 71.657.057 ;;;;
68;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 547 ; 30.267.907 ; 275 ; 7.341.402 ; 223 ; 4.832.485 ; 157 ; 14.039.975 ; 1.202 ; 56.481.769 ; 16 ; 5.094.851 ; 21 ; 8.965.655 ; 37 ; 14.060.506 ; 1.239 ; 70.542.274 ;;;;
69;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 15 ; 5.304.547 ; 15 ; 5.649.932 ; 34 ; 24.563.103 ; 32 ; 4.491.464 ; 96 ; 40.009.047 ; 3 ; 2.061.874 ; 5 ; 22.061.869 ; 8 ; 24.123.743 ; 104 ; 64.132.790 ;;;;
70;92.894.922;BANCO ORIGINAL S.A.; 23 ; 21.529.607 ; 144 ; 18.065.653 ; 33 ; 193.231 ; 174 ; 2.821.579 ; 374 ; 42.610.070 ; 13 ; 11.444.565 ; 3 ; 10.000.320 ; 16 ; 21.444.885 ; 390 ; 64.054.955 ;;;;
71;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 551 ; 17.573.646 ; 264 ; 6.709.669 ; 96 ; 5.301.398 ; 294 ; 5.577.525 ; 1.205 ; 35.162.238 ; 23 ; 8.586.516 ; 47 ; 17.450.640 ; 70 ; 26.037.156 ; 1.275 ; 61.199.394 ;;;;
72;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 30 ; 1.078.444 ; 1.477 ; 2.992.537 ; 2.543 ; 12.037.200 ; 4.050 ; 16.108.181 ; 1.339 ; 23.722.347 ; 55 ; 13.482.901 ; 1.394 ; 37.205.248 ; 5.444 ; 53.313.430 ;;;;
73;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 4 ; 12.147 ; 387 ; 16.792.344 ; 109 ; 1.304.417 ; 681 ; 7.723.706 ; 1.181 ; 25.832.615 ; 690 ; 24.666.099 ; 16 ; 1.463.237 ; 706 ; 26.129.336 ; 1.887 ; 51.961.950 ;;;;
74;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 54 ; 20.943.167 ; 44 ; 1.872.509 ; 19 ; 727.241 ; 53 ; 1.028.650 ; 170 ; 24.571.567 ; 18 ; 3.859.547 ; 36 ; 22.660.827 ; 54 ; 26.520.374 ; 224 ; 51.091.941 ;;;;
75;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 5 ; 103.392 ; 164 ; 4.788.480 ; 218 ; 1.401.793 ; 821 ; 17.030.301 ; 1.208 ; 23.323.966 ; 1.609 ; 23.906.448 ; 34 ; 3.583.800 ; 1.643 ; 27.490.247 ; 2.851 ; 50.814.213 ;;;;
76;61.024.352;BANCO INDUSVAL S.A.; 36 ; 12.116.668 ; 9 ; 658.421 ; 51 ; 6.221.087 ; 63 ; 2.526.607 ; 159 ; 21.522.784 ; 14 ; 4.372.515 ; 23 ; 20.123.248 ; 37 ; 24.495.763 ; 196 ; 46.018.547 ;;;;
77;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 9 ; 6.220.221 ; 4 ; 166.655 ; 5 ; 192.140 ; 5 ; 194.908 ; 23 ; 6.773.924 ; 21 ; 20.150.000 ; 20 ; 18.850.000 ; 41 ; 39.000.000 ; 64 ; 45.773.924 ;;;;
78;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 30 ; 431.311 ; 512 ; 13.272.005 ; 321 ; 2.181.074 ; 725 ; 7.135.254 ; 1.588 ; 23.019.644 ; 536 ; 18.449.418 ; 44 ; 652.535 ; 580 ; 19.101.952 ; 2.168 ; 42.121.597 ;;;;
79;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 57 ; 877.151 ; 737 ; 13.829.941 ; 247 ; 6.269.526 ; 608 ; 4.767.795 ; 1.649 ; 25.744.414 ; 358 ; 13.649.328 ; 35 ; 2.178.900 ; 393 ; 15.828.229 ; 2.042 ; 41.572.642 ;;;;
80;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 11 ; 1.335.281 ; 48 ; 10.860.506 ; 56 ; 9.057.801 ; 115 ; 21.253.588 ; 11 ; 7.425.083 ; 16 ; 7.950.000 ; 27 ; 15.375.083 ; 142 ; 36.628.671 ;;;;
