Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em JUNHO / 2018;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) 
71;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 16 ; 324.697 ; 305 ; 6.306.243 ; 389 ; 3.244.951 ; 4.930 ; 29.029.449 ; 5.640 ; 38.905.339 ; 2.000 ; 32.346.525 ; 14 ; 593.442 ; 2.014 ; 32.939.966 ; 7.654 ; 71.845.305 
72;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 23 ; 2.670.062 ; 24 ; 441.829 ; 5 ; 1.038.515 ; 48 ; 31.105.483 ; 100 ; 35.255.889 ; 6 ; 34.750.000 ; 1 ; 1.000.000 ; 7 ; 35.750.000 ; 107 ; 71.005.889 
73;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.093 ; 1 ; 1.093 ; 38 ; 35.323.596 ; 84 ; 35.242.568 ; 122 ; 70.566.163 ; 123 ; 70.567.256 
74;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 64 ; 1.165.360 ; 1.086 ; 26.037.679 ; 282 ; 4.729.914 ; 924 ; 7.372.485 ; 2.356 ; 39.305.438 ; 440 ; 28.455.326 ; 9 ; 903.808 ; 449 ; 29.359.134 ; 2.805 ; 68.664.571 
75;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 2 ; 108.477 ; 9 ; 1.913.572 ; 41 ; 20.215.488 ; 56 ; 6.380.950 ; 108 ; 28.618.486 ; 16 ; 13.202.280 ; 15 ; 25.208.403 ; 31 ; 38.410.683 ; 139 ; 67.029.169 
76;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 50 ; 1.115.096 ; 915 ; 21.249.446 ; 435 ; 3.494.993 ; 1.044 ; 8.580.104 ; 2.444 ; 34.439.640 ; 1.357 ; 28.105.352 ; 176 ; 2.909.344 ; 1.533 ; 31.014.696 ; 3.977 ; 65.454.336 
77;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 9 ; 21.711.704 ; 16 ; 11.117.667 ;;; 64 ; 3.282.910 ; 89 ; 36.112.281 ; 7 ; 9.600.499 ; 6 ; 19.435.028 ; 13 ; 29.035.526 ; 102 ; 65.147.807 
78;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 12 ; 4.685.229 ; 11 ; 2.011.656 ; 19 ; 24.290.327 ; 65 ; 21.016.475 ; 107 ; 52.003.687 ; 8 ; 1.678.327 ; 7 ; 5.177.926 ; 15 ; 6.856.254 ; 122 ; 58.859.941 
79;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 40 ; 10.977.655 ; 31 ; 5.593.762 ; 23 ; 3.677.161 ; 35 ; 2.150.530 ; 129 ; 22.399.108 ; 23 ; 12.684.198 ; 29 ; 19.547.942 ; 52 ; 32.232.140 ; 181 ; 54.631.248 
80;61.186.680;BANCO BMG S.A.;;; 1 ; 14.097.218 ; 4 ; 1.244.952 ; 20 ; 3.002.610 ; 25 ; 18.344.780 ; 2 ; 24.000.000 ; 2 ; 7.163.100 ; 4 ; 31.163.100 ; 29 ; 49.507.880 
81;62.144.175;BANCO PINE S.A.; 3 ; 261.780 ; 1 ; 3.545.836 ; 1 ; 800.000 ; 36 ; 5.456.644 ; 41 ; 10.064.261 ; 6 ; 24.147.515 ; 5 ; 14.148.455 ; 11 ; 38.295.970 ; 52 ; 48.360.231 
82;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 4 ; 26.772 ; 44 ; 907.409 ; 146 ; 1.240.634 ; 622 ; 17.722.897 ; 816 ; 19.897.712 ; 2.307 ; 21.829.373 ; 51 ; 4.443.391 ; 2.358 ; 26.272.764 ; 3.174 ; 46.170.476 
83;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 19 ; 193.512 ; 700 ; 15.505.306 ; 167 ; 1.268.176 ; 931 ; 7.410.665 ; 1.817 ; 24.377.658 ; 524 ; 21.623.426 ; 8 ; 168.451 ; 532 ; 21.791.878 ; 2.349 ; 46.169.536 
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 148 ; 9.024.320 ; 190 ; 4.634.618 ; 335 ; 1.671.446 ; 1.132 ; 7.161.755 ; 1.805 ; 22.492.139 ; 760 ; 10.224.195 ; 104 ; 9.115.290 ; 864 ; 19.339.485 ; 2.669 ; 41.831.624 
85;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA;;; 159 ; 2.821.279 ; 6 ; 32.550 ; 823 ; 17.747.577 ; 988 ; 20.601.406 ; 820 ; 20.576.559 ; 5 ; 45.515 ; 825 ; 20.622.074 ; 1.813 ; 41.223.480 
86;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 480 ; 14.519.753 ; 216 ; 6.170.547 ; 71 ; 413.274 ; 258 ; 1.055.428 ; 1.025 ; 22.159.001 ; 27 ; 5.712.309 ; 48 ; 12.886.047 ; 75 ; 18.598.356 ; 1.100 ; 40.757.357 
87;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 358 ; 2.956.068 ; 435 ; 6.812.086 ; 793 ; 9.768.154 ; 510 ; 16.547.851 ; 52 ; 12.674.175 ; 562 ; 29.222.026 ; 1.355 ; 38.990.180 
88;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 6 ; 125.371 ; 206 ; 1.404.112 ; 594 ; 8.309.867 ; 806 ; 9.839.350 ; 954 ; 15.790.681 ; 65 ; 8.777.347 ; 1.019 ; 24.568.028 ; 1.825 ; 34.407.378 
89;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 10 ; 101.176 ; 580 ; 2.641.824 ; 1.666 ; 13.377.761 ; 2.256 ; 16.120.761 ; 1.586 ; 14.393.409 ; 22 ; 3.536.159 ; 1.608 ; 17.929.567 ; 3.864 ; 34.050.328 
90;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 19 ; 447.597 ; 63 ; 1.177.275 ; 311 ; 1.190.915 ; 1.420 ; 15.424.986 ; 1.813 ; 18.240.773 ; 1.036 ; 15.205.857 ; 12 ; 245.053 ; 1.048 ; 15.450.909 ; 2.861 ; 33.691.682 
91;28.650.236;BONSUCESSO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 289 ; 1.274.653 ; 850 ; 16.503.436 ; 1.139 ; 17.778.089 ; 1.341 ; 15.596.235 ; 11 ; 65.601 ; 1.352 ; 15.661.836 ; 2.491 ; 33.439.925 
92;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 5 ; 209.609 ; 52 ; 544.492 ; 405 ; 2.276.961 ; 1.601 ; 12.541.433 ; 2.063 ; 15.572.494 ; 823 ; 13.757.284 ; 55 ; 3.137.016 ; 878 ; 16.894.300 ; 2.941 ; 32.466.794 
93;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 23 ; 528.535 ; 24 ; 518.660 ; 128 ; 757.937 ; 409 ; 7.188.549 ; 584 ; 8.993.681 ; 395 ; 14.515.201 ; 66 ; 8.098.460 ; 461 ; 22.613.661 ; 1.045 ; 31.607.342 
94;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 37 ; 584.989 ; 292 ; 5.599.876 ; 148 ; 1.515.573 ; 857 ; 9.307.828 ; 1.334 ; 17.008.266 ; 1.293 ; 13.345.404 ; 28 ; 550.009 ; 1.321 ; 13.895.413 ; 2.655 ; 30.903.680 
95;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 37 ; 685.662 ; 593 ; 14.473.594 ; 630 ; 15.159.255 ; 603 ; 14.557.442 ; 38 ; 764.972 ; 641 ; 15.322.414 ; 1.271 ; 30.481.670 
96;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.;;; 9 ; 178.822 ; 61 ; 250.232 ; 300 ; 9.056.707 ; 370 ; 9.485.761 ; 269 ; 14.340.178 ; 45 ; 5.360.326 ; 314 ; 19.700.505 ; 684 ; 29.186.265 
97;00.416.968;BANCO INTER S.A.; 5 ; 146.686 ; 102 ; 1.922.277 ; 229 ; 766.924 ; 254 ; 11.849.733 ; 590 ; 14.685.619 ; 133 ; 13.527.540 ; 76 ; 602.683 ; 209 ; 14.130.223 ; 799 ; 28.815.842 
98;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 13 ; 213.068 ; 316 ; 2.229.071 ; 765 ; 14.237.337 ; 1.094 ; 16.679.477 ; 583 ; 12.032.225 ; 1 ; 2.008 ; 584 ; 12.034.233 ; 1.678 ; 28.713.710 
99;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 51 ; 473.343 ; 184 ; 1.450.903 ; 640 ; 3.640.722 ; 875 ; 5.564.967 ; 300 ; 12.520.389 ; 55 ; 9.870.292 ; 355 ; 22.390.680 ; 1.230 ; 27.955.648 
100;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 29 ; 30.251 ; 100 ; 13.972.747 ; 129 ; 14.002.998 ; 529 ; 13.940.326 ;;; 529 ; 13.940.326 ; 658 ; 27.943.324 
101;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 4 ; 2.501.657 ; 16 ; 4.062.933 ; 7 ; 5.394.706 ; 9 ; 23.583 ; 36 ; 11.982.879 ; 7 ; 6.165.165 ; 7 ; 9.413.361 ; 14 ; 15.578.526 ; 50 ; 27.561.405 
102;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 5 ; 437.849 ; 52 ; 8.332.093 ; 82 ; 4.817.568 ; 106 ; 1.399.462 ; 245 ; 14.986.972 ; 25 ; 7.650.968 ; 7 ; 3.170.000 ; 32 ; 10.820.968 ; 277 ; 25.807.940 
103;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 12 ; 193.459 ; 945 ; 1.174.056 ; 2.576 ; 10.620.422 ; 3.533 ; 11.987.936 ; 922 ; 10.377.849 ; 9 ; 730.147 ; 931 ; 11.107.996 ; 4.464 ; 23.095.932 
104;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 17 ; 325.332 ; 200 ; 3.467.915 ; 113 ; 773.912 ; 480 ; 2.917.875 ; 810 ; 7.485.035 ; 360 ; 9.959.142 ; 57 ; 4.694.290 ; 417 ; 14.653.432 ; 1.227 ; 22.138.466 
105;33.042.151;BANCO DE LA NACION ARGENTINA; 4 ; 2.534.174 ; 5 ; 594.339 ; 359 ; 342.462 ; 71 ; 1.696.679 ; 439 ; 5.167.653 ; 3 ; 7.200.000 ; 6 ; 8.226.000 ; 9 ; 15.426.000 ; 448 ; 20.593.653 
106;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 6 ; 61.544 ; 11 ; 300.845 ; 400 ; 1.185.774 ; 715 ; 3.221.439 ; 1.132 ; 4.769.602 ; 394 ; 8.164.934 ; 108 ; 6.039.534 ; 502 ; 14.204.468 ; 1.634 ; 18.974.070 
107;04.902.979;BANCO DA AMAZONIA S.A.; 34 ; 3.895.542 ; 6 ; 182.025 ; 17 ; 479.059 ; 100 ; 5.296.714 ; 157 ; 9.853.341 ; 20 ; 4.911.000 ; 15 ; 3.763.000 ; 35 ; 8.674.000 ; 192 ; 18.527.341 
108;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 3 ; 533.548 ; 1 ; 300.280 ; 4 ; 6.633 ; 4 ; 1.849 ; 12 ; 842.311 ; 8 ; 8.600.000 ; 9 ; 8.850.000 ; 17 ; 17.450.000 ; 29 ; 18.292.311 
109;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 5 ; 57.965 ; 34 ; 2.453.376 ; 416 ; 8.483.750 ; 455 ; 10.995.090 ; 11 ; 7.228.191 ; 1 ; 723 ; 12 ; 7.228.915 ; 467 ; 18.224.005 
110;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 3.550 ; 81 ; 219.203 ; 303 ; 8.606.165 ; 385 ; 8.828.917 ; 587 ; 8.403.042 ; 1 ; 140 ; 588 ; 8.403.182 ; 973 ; 17.232.100 
111;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 3 ; 17.623 ; 146 ; 4.220.311 ; 84 ; 1.123.882 ; 360 ; 2.480.051 ; 593 ; 7.841.867 ; 373 ; 6.745.267 ; 65 ; 1.114.793 ; 438 ; 7.860.059 ; 1.031 ; 15.701.926 
112;61.024.352;BANCO INDUSVAL S.A.; 19 ; 3.070.185 ; 15 ; 446.618 ; 20 ; 723.881 ; 79 ; 3.087.043 ; 133 ; 7.327.727 ; 43 ; 2.972.585 ; 18 ; 3.316.807 ; 61 ; 6.289.391 ; 194 ; 13.617.119 
113;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 26 ; 286.940 ; 65 ; 1.515.025 ; 273 ; 1.348.728 ; 556 ; 4.557.441 ; 920 ; 7.708.134 ; 458 ; 5.190.816 ; 56 ; 715.933 ; 514 ; 5.906.748 ; 1.434 ; 13.614.883 
114;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 4 ; 11.733 ; 211 ; 659.871 ; 809 ; 6.414.939 ; 1.024 ; 7.086.543 ; 463 ; 5.743.378 ; 2 ; 16.980 ; 465 ; 5.760.358 ; 1.489 ; 12.846.901 
115;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;; 20 ; 450.312 ; 57 ; 169.671 ; 762 ; 4.078.790 ; 839 ; 4.698.774 ; 539 ; 5.557.033 ; 108 ; 1.190.218 ; 647 ; 6.747.251 ; 1.486 ; 11.446.024 
116;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 5 ; 96.567 ; 11 ; 123.624 ; 40 ; 1.050.325 ; 400 ; 5.114.406 ; 456 ; 6.384.922 ; 189 ; 4.325.161 ; 13 ; 226.365 ; 202 ; 4.551.526 ; 658 ; 10.936.448 
117;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 254 ; 1.124.411 ; 612 ; 4.985.823 ; 866 ; 6.110.234 ; 178 ; 3.811.695 ;;; 178 ; 3.811.695 ; 1.044 ; 9.921.929 
118;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 6 ; 21.733 ; 15 ; 382.019 ; 81 ; 1.091.160 ; 234 ; 3.218.923 ; 336 ; 4.713.836 ; 224 ; 3.658.952 ; 40 ; 1.138.112 ; 264 ; 4.797.063 ; 600 ; 9.510.899 
119;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 935 ; 462.494 ; 1.191 ; 1.176.246 ; 2.126 ; 1.638.740 ; 112 ; 4.281.627 ; 60 ; 3.581.185 ; 172 ; 7.862.812 ; 2.298 ; 9.501.552 
120;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 4 ; 12.072 ; 53 ; 585.950 ; 194 ; 297.919 ; 1.948 ; 3.575.109 ; 2.199 ; 4.471.051 ; 1.143 ; 4.044.574 ; 13 ; 174.574 ; 1.156 ; 4.219.149 ; 3.355 ; 8.690.199 
121;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 11 ; 100.179 ; 54 ; 579.996 ; 174 ; 732.225 ; 531 ; 3.541.011 ; 770 ; 4.953.411 ; 377 ; 3.415.527 ; 6 ; 107.456 ; 383 ; 3.522.983 ; 1.153 ; 8.476.394 
122;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 1 ; 24.353 ; 122 ; 2.365.128 ; 48 ; 469.453 ; 201 ; 1.094.123 ; 372 ; 3.953.056 ; 404 ; 3.541.863 ; 18 ; 564.786 ; 422 ; 4.106.648 ; 794 ; 8.059.705 
123;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.;;; 70 ; 1.323.046 ; 23 ; 390.549 ; 664 ; 2.180.325 ; 757 ; 3.893.920 ; 600 ; 3.499.483 ; 16 ; 388.836 ; 616 ; 3.888.320 ; 1.373 ; 7.782.239 
124;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 8 ; 183.069 ; 12 ; 75.516 ; 511 ; 3.585.569 ; 531 ; 3.844.155 ; 451 ; 3.778.239 ; 7 ; 85.116 ; 458 ; 3.863.355 ; 989 ; 7.707.510 
125;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 105 ; 362.368 ; 388 ; 3.345.536 ; 493 ; 3.707.903 ; 151 ; 2.891.370 ;;; 151 ; 2.891.370 ; 644 ; 6.599.274 
126;33.923.798;BANCO MÁXIMA S.A.;;; 13 ; 1.558.302 ; 5 ; 475.528 ; 25 ; 174.142 ; 43 ; 2.207.972 ; 5 ; 3.626.631 ; 3 ; 627.940 ; 8 ; 4.254.570 ; 51 ; 6.462.542 
127;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 5 ; 81.186 ; 104 ; 265.982 ; 1.531 ; 2.902.510 ; 1.640 ; 3.249.678 ; 500 ; 2.760.901 ;;; 500 ; 2.760.901 ; 2.140 ; 6.010.578 
128;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 30 ; 55.950 ; 407 ; 2.931.312 ; 437 ; 2.987.262 ; 708 ; 2.905.120 ; 3 ; 21.013 ; 711 ; 2.926.133 ; 1.148 ; 5.913.395 
129;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 110 ; 349.042 ; 315 ; 2.758.783 ; 425 ; 3.107.825 ; 174 ; 2.593.711 ; 5 ; 85.975 ; 179 ; 2.679.686 ; 604 ; 5.787.510 
130;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 3 ; 75.390 ; 30 ; 415.890 ; 97 ; 605.195 ; 337 ; 1.859.905 ; 467 ; 2.956.380 ; 141 ; 2.136.202 ; 21 ; 542.224 ; 162 ; 2.678.426 ; 629 ; 5.634.806 
131;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 154 ; 1.007.802 ; 371 ; 2.715.866 ; 525 ; 3.723.668 ; 226 ; 1.695.284 ; 1 ; 20.000 ; 227 ; 1.715.284 ; 752 ; 5.438.952 
132;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 399 ; 400.991 ; 1.516 ; 2.784.701 ; 1.915 ; 3.185.693 ; 96 ; 2.117.188 ;;; 96 ; 2.117.188 ; 2.011 ; 5.302.881 
133;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 17 ; 88.474 ; 12 ; 92.780 ; 135 ; 1.184.656 ; 839 ; 1.592.061 ; 1.003 ; 2.957.972 ; 148 ; 1.209.047 ; 20 ; 758.400 ; 168 ; 1.967.447 ; 1.171 ; 4.925.419 
134;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 23 ; 441.242 ; 4 ; 101.452 ; 124 ; 1.772.984 ; 151 ; 2.315.678 ; 287 ; 2.206.656 ; 3 ; 99.433 ; 290 ; 2.306.088 ; 441 ; 4.621.766 
135;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 5 ; 156.152 ; 42 ; 1.373.775 ; 36 ; 573.207 ; 64 ; 315.619 ; 147 ; 2.418.753 ; 67 ; 1.504.947 ; 19 ; 544.884 ; 86 ; 2.049.831 ; 233 ; 4.468.585 
136;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 160 ; 440.076 ; 372 ; 2.188.859 ; 532 ; 2.628.935 ; 175 ; 1.749.004 ;;; 175 ; 1.749.004 ; 707 ; 4.377.940 
137;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 29 ; 1.468.451 ; 3 ; 54.452 ; 12 ; 118.486 ; 229 ; 481.012 ; 273 ; 2.122.402 ; 13 ; 531.614 ; 22 ; 1.551.941 ; 35 ; 2.083.556 ; 308 ; 4.205.957 
138;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 106 ; 273.410 ; 293 ; 2.022.510 ; 399 ; 2.295.920 ; 223 ; 1.759.737 ;;; 223 ; 1.759.737 ; 622 ; 4.055.656 
139;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO; 2 ; 110.522 ; 20 ; 830.197 ; 7 ; 89.481 ; 90 ; 672.401 ; 119 ; 1.702.600 ; 79 ; 1.481.580 ; 7 ; 199.017 ; 86 ; 1.680.597 ; 205 ; 3.383.198 
140;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 2 ; 29.183 ; 340 ; 178.791 ; 1.603 ; 1.603.728 ; 1.945 ; 1.811.702 ; 146 ; 1.400.974 ;;; 146 ; 1.400.974 ; 2.091 ; 3.212.676 
141;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 302 ; 1.417.803 ; 300 ; 1.533.308 ; 602 ; 2.951.111 ; 26 ; 146.422 ;;; 26 ; 146.422 ; 628 ; 3.097.533 
142;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;;;; 58 ; 46.736 ; 748 ; 1.448.910 ; 806 ; 1.495.646 ; 155 ; 1.372.510 ;;; 155 ; 1.372.510 ; 961 ; 2.868.156 
143;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 75 ; 358.442 ; 203 ; 1.373.259 ; 278 ; 1.731.701 ; 116 ; 1.035.287 ;;; 116 ; 1.035.287 ; 394 ; 2.766.988 
144;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;;;; 105 ; 89.555 ; 346 ; 761.608 ; 451 ; 851.163 ; 201 ; 1.296.602 ; 36 ; 612.660 ; 237 ; 1.909.261 ; 688 ; 2.760.425 
145;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 34 ; 8.787 ; 64 ; 316.737 ; 98 ; 325.524 ; 22 ; 1.164.570 ; 15 ; 962.602 ; 37 ; 2.127.172 ; 135 ; 2.452.696 
146;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 1.281 ; 64 ; 48.562 ; 550 ; 1.225.640 ; 615 ; 1.275.483 ; 119 ; 1.168.949 ;;; 119 ; 1.168.949 ; 734 ; 2.444.431 
147;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 16 ; 179.510 ; 10 ; 13.959 ; 371 ; 932.987 ; 397 ; 1.126.456 ; 169 ; 1.079.851 ; 2 ; 1.616 ; 171 ; 1.081.467 ; 568 ; 2.207.923 
148;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 77 ; 58.132 ; 496 ; 1.100.792 ; 573 ; 1.158.923 ; 137 ; 1.033.562 ;;; 137 ; 1.033.562 ; 710 ; 2.192.485 
149;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 41 ; 19.012 ; 227 ; 1.072.974 ; 268 ; 1.091.986 ; 258 ; 1.069.897 ; 8 ; 10.200 ; 266 ; 1.080.097 ; 534 ; 2.172.083 
150;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 42.717 ;;; 3 ; 7.428 ; 144 ; 903.881 ; 148 ; 954.026 ; 144 ; 897.448 ; 3 ; 50.676 ; 147 ; 948.124 ; 295 ; 1.902.150 
151;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 2 ; 551.297 ; 1 ; 58 ; 3 ; 551.355 ;;; 1 ; 1.250.000 ; 1 ; 1.250.000 ; 4 ; 1.801.355 
152;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;; 3 ; 1.773 ; 121 ; 552.945 ; 124 ; 554.718 ; 129 ; 543.011 ;;; 129 ; 543.011 ; 253 ; 1.097.729 
153;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 9 ; 201.308 ; 19 ; 168.257 ; 4 ; 9.222 ; 46 ; 162.388 ; 78 ; 541.175 ; 32 ; 266.579 ; 13 ; 210.505 ; 45 ; 477.084 ; 123 ; 1.018.259 
154;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 79 ; 43.921 ; 333 ; 468.988 ; 412 ; 512.909 ; 54 ; 414.286 ;;; 54 ; 414.286 ; 466 ; 927.195 
155;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;; 1 ; 10.002 ; 5 ; 13.228 ; 140 ; 418.153 ; 146 ; 441.383 ; 170 ; 433.612 ;;; 170 ; 433.612 ; 316 ; 874.994 
156;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 4 ; 1.504 ; 104 ; 294.469 ; 108 ; 295.973 ; 27 ; 430.454 ; 1 ; 116.770 ; 28 ; 547.224 ; 136 ; 843.197 
157;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA;;;;; 9 ; 69.293 ; 133 ; 266.293 ; 142 ; 335.586 ; 49 ; 253.289 ; 3 ; 109.774 ; 52 ; 363.063 ; 194 ; 698.649 
158;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 36 ; 51.501 ; 125 ; 293.496 ; 161 ; 344.997 ; 54 ; 255.126 ; 1 ; 2.315 ; 55 ; 257.441 ; 216 ; 602.438 
159;61.033.106;BANCO CREFISA S.A.;;;;; 22 ; 268.242 ; 4 ; 20.366 ; 26 ; 288.607 ;;; 2 ; 250.000 ; 2 ; 250.000 ; 28 ; 538.607 
160;59.285.411;BANCO PAN S.A.;;;;; 7 ; 42.640 ; 24 ; 453.700 ; 31 ; 496.340 ;;;;; -   ; -   ; 31 ; 496.340 
161;21.148.439;SEALANDAIR CORRETORA DE CÂMBIO LTDA.;;;;;;; 126 ; 208.884 ; 126 ; 208.884 ; 20 ; 196.604 ;;; 20 ; 196.604 ; 146 ; 405.488 
162;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 17.153 ;;; 15 ; 31.120 ; 16 ; 48.274 ; 16 ; 48.274 ;;; 16 ; 48.274 ; 32 ; 96.547 
163;14.652.687;CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;;;;; 50 ; 30.880 ; 49 ; 31.857 ; 99 ; 62.736 ;;;;; -   ; -   ; 99 ; 62.736 
