Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em JUNHO / 2019;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 83 ; 191.519.109 ; 354 ; 318.223.803 ; 378 ; 2.379.180.370 ; 1.016 ; 1.785.333.609 ; 1.831 ; 4.674.256.891 ; 200 ; 1.691.310.027 ; 165 ; 2.267.590.520 ; 365 ; 3.958.900.547 ; 2.196 ; 8.633.157.438 ;;;;
11;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 262 ; 3.937.114.397 ; 279 ; 942.979.760 ; 541 ; 4.880.094.157 ; 20 ; 314.603.665 ; 82 ; 3.428.124.615 ; 102 ; 3.742.728.280 ; 643 ; 8.622.822.437 ;;;;
12;03.532.415;BANCO ABN AMRO S.A.; 2 ; 8.793.020 ;;; 122 ; 1.129.077.083 ; 106 ; 1.126.608.964 ; 230 ; 2.264.479.066 ; 41 ; 2.932.691.842 ; 45 ; 2.947.552.000 ; 86 ; 5.880.243.842 ; 316 ; 8.144.722.909 ;;;;
13;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.; 38 ; 53.207.576 ; 397 ; 107.977.620 ; 201 ; 2.441.593.230 ; 459 ; 1.991.418.848 ; 1.095 ; 4.594.197.273 ; 131 ; 1.416.159.159 ; 146 ; 1.227.347.140 ; 277 ; 2.643.506.300 ; 1.372 ; 7.237.703.573 ;;;;
14;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 7 ; 25.555.194 ; 3 ; 539.908 ; 27 ; 868.953 ; 56 ; 88.213.170 ; 93 ; 115.177.224 ; 75 ; 3.175.568.796 ; 70 ; 3.101.768.585 ; 145 ; 6.277.337.381 ; 238 ; 6.392.514.606 ;;;;
15;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 548 ; 1.518.685.006 ; 541 ; 2.071.080.154 ; 1.089 ; 3.589.765.160 ; 32 ; 1.323.674.251 ; 44 ; 1.275.608.068 ; 76 ; 2.599.282.318 ; 1.165 ; 6.189.047.478 ;;;;
16;60.498.557;BANCO MUFG BRASIL S.A.; 116 ; 29.961.485 ; 434 ; 62.063.454 ; 401 ; 577.578.194 ; 472 ; 260.157.194 ; 1.423 ; 929.760.327 ; 538 ; 1.900.796.439 ; 582 ; 2.240.703.105 ; 1.120 ; 4.141.499.544 ; 2.543 ; 5.071.259.871 ;;;;
17;49.336.860;ING BANK N.V.; 51 ; 283.856.664 ;;; 17 ; 51.148.454 ; 33 ; 44.363.898 ; 101 ; 379.369.015 ; 75 ; 2.052.432.675 ; 86 ; 2.375.446.412 ; 161 ; 4.427.879.087 ; 262 ; 4.807.248.103 ;;;;
18;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 89 ; 367.886.061 ; 441 ; 220.537.147 ; 238 ; 535.972.582 ; 661 ; 652.617.609 ; 1.429 ; 1.777.013.399 ; 61 ; 338.206.660 ; 66 ; 518.288.492 ; 127 ; 856.495.152 ; 1.556 ; 2.633.508.551 ;;;;
19;59.588.111;BANCO VOTORANTIM S.A.; 66 ; 131.737.271 ; 472 ; 94.947.026 ; 292 ; 276.306.229 ; 917 ; 394.466.530 ; 1.747 ; 897.457.055 ; 271 ; 862.148.403 ; 1.001 ; 754.325.863 ; 1.272 ; 1.616.474.267 ; 3.019 ; 2.513.931.322 ;;;;
20;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 192 ; 378.651.311 ; 223 ; 526.893.356 ; 415 ; 905.544.666 ; 16 ; 278.256.186 ; 34 ; 925.760.532 ; 50 ; 1.204.016.718 ; 465 ; 2.109.561.384 ;;;;
21;28.195.667;BANCO ABC BRASIL S.A.; 82 ; 183.362.251 ; 197 ; 23.743.959 ; 228 ; 84.611.123 ; 264 ; 170.056.665 ; 771 ; 461.773.998 ; 157 ; 743.604.838 ; 321 ; 814.477.393 ; 478 ; 1.558.082.231 ; 1.249 ; 2.019.856.228 ;;;;
22;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 98 ; 328.592.321 ; 42 ; 74.663.987 ; 85 ; 148.770.918 ; 206 ; 121.115.874 ; 431 ; 673.143.101 ; 72 ; 519.788.326 ; 82 ; 791.755.554 ; 154 ; 1.311.543.880 ; 585 ; 1.984.686.980 ;;;;
23;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 75 ; 41.053.241 ;;; 109 ; 53.553.517 ; 41 ; 1.180.631.704 ; 225 ; 1.275.238.463 ; 17 ; 392.932.773 ; 2 ; 5.110.495 ; 19 ; 398.043.268 ; 244 ; 1.673.281.731 ;;;;
24;00.360.305;CAIXA ECONOMICA FEDERAL; 129 ; 49.059.802 ; 100 ; 2.319.291 ; 7.834 ; 653.033.934 ; 1.618 ; 102.045.170 ; 9.681 ; 806.458.198 ; 132 ; 101.892.402 ; 142 ; 478.875.785 ; 274 ; 580.768.187 ; 9.955 ; 1.387.226.384 ;;;;
25;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 14 ; 29.194.152 ; 4 ; 3.226.995 ; 23 ; 270.422.201 ; 120 ; 221.857.086 ; 161 ; 524.700.434 ; 17 ; 237.117.073 ; 29 ; 452.115.833 ; 46 ; 689.232.906 ; 207 ; 1.213.933.340 ;;;;
26;68.900.810;BANCO RENDIMENTO S.A.; 32 ; 3.974.015 ; 227 ; 15.374.525 ; 26.340 ; 140.467.357 ; 9.907 ; 113.730.668 ; 36.506 ; 273.546.565 ; 755 ; 381.749.881 ; 11.399 ; 387.868.703 ; 12.154 ; 769.618.584 ; 48.660 ; 1.043.165.149 ;;;;
27;78.632.767;BANCO OURINVEST S.A.; 143 ; 8.163.575 ; 1.408 ; 88.072.840 ; 638 ; 55.592.613 ; 2.155 ; 114.396.728 ; 4.344 ; 266.225.757 ; 593 ; 399.499.188 ; 9.977 ; 284.414.252 ; 10.570 ; 683.913.440 ; 14.914 ; 950.139.197 ;;;;
28;61.820.817;BANCO PAULISTA S.A.; 147 ; 70.187.705 ; 267 ; 8.762.144 ; 93.833 ; 85.302.699 ; 1.172 ; 48.743.347 ; 95.419 ; 212.995.896 ; 1.542 ; 312.003.875 ; 10.564 ; 405.946.280 ; 12.106 ; 717.950.155 ; 107.525 ; 930.946.051 ;;;;
29;58.160.789;BANCO SAFRA S.A.; 115 ; 60.981.596 ; 884 ; 130.164.557 ; 876 ; 189.069.590 ; 2.212 ; 222.043.049 ; 4.087 ; 602.258.792 ; 191 ; 215.865.067 ; 178 ; 111.523.307 ; 369 ; 327.388.375 ; 4.456 ; 929.647.166 ;;;;
30;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 240 ; 6.206.824 ; 1.460 ; 64.539.856 ; 1.119 ; 79.477.242 ; 3.595 ; 143.088.968 ; 6.414 ; 293.312.889 ; 862 ; 379.592.206 ; 5.969 ; 254.941.204 ; 6.831 ; 634.533.411 ; 13.245 ; 927.846.300 ;;;;
31;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 58 ; 17.485.201 ; 641 ; 27.032.342 ; 360 ; 74.425.672 ; 85.111 ; 146.559.959 ; 86.170 ; 265.503.173 ; 230 ; 284.085.043 ; 320 ; 203.533.553 ; 550 ; 487.618.597 ; 86.720 ; 753.121.770 ;;;;
32;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 122 ; 165.011.291 ; 387 ; 334.641.512 ; 509 ; 499.652.803 ; 46 ; 204.250.000 ; 20 ; 35.000.000 ; 66 ; 239.250.000 ; 575 ; 738.902.803 ;;;;
33;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 15 ; 23.457.959 ; 39 ; 310.011.269 ; 54 ; 333.469.227 ; 34 ; 309.888.070 ; 10 ; 22.797.372 ; 44 ; 332.685.442 ; 98 ; 666.154.669 ;;;;
34;62.144.175;BANCO PINE S.A.; 21 ; 13.189.299 ; 264 ; 25.744.023 ; 29 ; 20.898.682 ; 70 ; 29.679.180 ; 384 ; 89.511.184 ; 37 ; 277.849.974 ; 216 ; 295.547.700 ; 253 ; 573.397.674 ; 637 ; 662.908.858 ;;;;
35;62.232.889;BANCO DAYCOVAL S.A.; 528 ; 69.389.474 ; 625 ; 32.402.331 ; 606 ; 7.434.189 ; 3.310 ; 87.484.111 ; 5.069 ; 196.710.105 ; 529 ; 262.576.509 ; 1.442 ; 171.557.029 ; 1.971 ; 434.133.538 ; 7.040 ; 630.843.643 ;;;;
36;33.923.798;BANCO MÁXIMA S.A.; 44 ; 93.333.972 ; 420 ; 17.096.120 ; 1.137 ; 11.740.666 ; 15.825 ; 217.227.213 ; 17.426 ; 339.397.971 ; 59 ; 195.582.007 ; 29 ; 80.480.334 ; 88 ; 276.062.341 ; 17.514 ; 615.460.312 ;;;;
37;71.027.866;BANCO BS2 S.A.; 70 ; 12.332.091 ; 510 ; 36.703.701 ; 758 ; 70.506.295 ; 1.309 ; 58.760.967 ; 2.647 ; 178.303.055 ; 129 ; 211.911.545 ; 3.885 ; 199.400.188 ; 4.014 ; 411.311.733 ; 6.661 ; 589.614.787 ;;;;
38;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 65 ; 60.032.771 ; 149 ; 35.960.068 ; 92 ; 56.000.230 ; 128 ; 53.563.748 ; 434 ; 205.556.817 ; 71 ; 139.959.299 ; 78 ; 197.178.414 ; 149 ; 337.137.713 ; 583 ; 542.694.529 ;;;;
39;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 165 ; 46.131.325 ; 545 ; 98.281.518 ; 326 ; 67.025.476 ; 478 ; 48.413.048 ; 1.514 ; 259.851.368 ; 85 ; 139.273.379 ; 82 ; 89.193.845 ; 167 ; 228.467.224 ; 1.681 ; 488.318.592 ;;;;
40;13.059.145;BEXS BANCO DE CÂMBIO S/A; 17 ; 76.825.104 ; 35 ; 862.790 ; 294 ; 9.975.252 ; 1.290 ; 146.288.981 ; 1.636 ; 233.952.127 ; 77 ; 140.466.746 ; 33 ; 79.839.714 ; 110 ; 220.306.460 ; 1.746 ; 454.258.587 ;;;;
41;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 6 ; 38.827.753 ; 4 ; 1.485.192 ; 11 ; 85.724.807 ; 34 ; 15.483.726 ; 55 ; 141.521.478 ; 17 ; 164.738.314 ; 18 ; 141.034.490 ; 35 ; 305.772.803 ; 90 ; 447.294.282 ;;;;
42;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 15 ; 59.684.797 ; 61 ; 63.368.753 ; 8 ; 599.544 ; 57 ; 36.109.055 ; 141 ; 159.762.149 ; 16 ; 151.879.940 ; 13 ; 110.862.902 ; 29 ; 262.742.842 ; 170 ; 422.504.992 ;;;;
43;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 28 ; 30.553.027 ; 164 ; 13.193.630 ; 10 ; 43.964.991 ; 180 ; 63.781.829 ; 382 ; 151.493.477 ; 29 ; 232.856.240 ; 14 ; 30.524.395 ; 43 ; 263.380.635 ; 425 ; 414.874.112 ;;;;
44;10.690.848;BANCO DA CHINA BRASIL S.A.; 10 ; 131.932.917 ; 20 ; 3.968.050 ; 7 ; 24.128.981 ; 72 ; 50.556.316 ; 109 ; 210.586.264 ; 35 ; 43.180.965 ; 23 ; 144.705.000 ; 58 ; 187.885.965 ; 167 ; 398.472.229 ;;;;
45;03.609.817;BANCO CARGILL S.A.; 3 ; 42.346.697 ; 4 ; 2.986.575 ; 5 ; 1.084.763 ; 12 ; 1.234.986 ; 24 ; 47.653.020 ; 4 ; 142.000.000 ; 5 ; 191.750.000 ; 9 ; 333.750.000 ; 33 ; 381.403.020 ;;;;
46;07.679.404;BANCO TOPÁZIO S.A.; 7 ; 1.473.424 ; 2 ; 91.725 ; 283 ; 2.191.478 ; 377 ; 166.986.315 ; 669 ; 170.742.940 ; 663 ; 164.834.265 ; 4 ; 1.316.467 ; 667 ; 166.150.732 ; 1.336 ; 336.893.673 ;;;;
47;58.616.418;BANCO FIBRA S.A.; 65 ; 39.624.122 ; 401 ; 46.686.022 ; 106 ; 76.689.072 ; 257 ; 47.569.137 ; 829 ; 210.568.353 ; 21 ; 52.003.854 ; 24 ; 70.004.211 ; 45 ; 122.008.065 ; 874 ; 332.576.418 ;;;;
48;00.997.185;BANCO B3 S.A.;;;;; 144 ; 59.353.696 ; 120 ; 103.144.534 ; 264 ; 162.498.230 ; 38 ; 62.556.949 ; 37 ; 18.791.108 ; 75 ; 81.348.056 ; 339 ; 243.846.287 ;;;;
49;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 146 ; 2.820.195 ; 648 ; 15.406.939 ; 1.667 ; 17.437.789 ; 3.119 ; 51.647.570 ; 5.580 ; 87.312.493 ; 3.050 ; 83.962.365 ; 240 ; 37.125.825 ; 3.290 ; 121.088.190 ; 8.870 ; 208.400.683 ;;;;
50;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 4 ; 140.647 ; 14 ; 264.525 ; 7 ; 395.755 ; 49 ; 58.459.132 ; 74 ; 59.260.059 ; 12 ; 106.000.000 ; 7 ; 40.000.000 ; 19 ; 146.000.000 ; 93 ; 205.260.059 ;;;;
51;33.042.953;CITIBANK N.A.;;;;; 1 ; 8.125 ; 2 ; 504 ; 3 ; 8.629 ;;; 1 ; 200.000.000 ; 1 ; 200.000.000 ; 4 ; 200.008.629 ;;;;
52;92.894.922;BANCO ORIGINAL S.A.; 9 ; 11.538.627 ; 4 ; 674.712 ; 47 ; 418.694 ; 133 ; 23.912.730 ; 193 ; 36.544.763 ; 11 ; 135.005.057 ; 4 ; 25.005.075 ; 15 ; 160.010.132 ; 208 ; 196.554.895 ;;;;
53;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 1 ; 5.071 ; 1 ; 1.441 ; 674 ; 34.238.318 ; 14.364 ; 69.041.320 ; 15.040 ; 103.286.150 ; 380 ; 57.586.962 ; 717 ; 23.658.588 ; 1.097 ; 81.245.550 ; 16.137 ; 184.531.700 ;;;;
54;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 684 ; 50.189.099 ; 1.190 ; 45.423.961 ; 410 ; 6.519.709 ; 1.161 ; 29.543.930 ; 3.445 ; 131.676.699 ; 24 ; 29.431.345 ; 15 ; 9.650.385 ; 39 ; 39.081.731 ; 3.484 ; 170.758.430 ;;;;
55;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 191 ; 3.647.273 ; 1.704 ; 28.251.054 ; 1.540 ; 12.364.196 ; 4.040 ; 31.327.055 ; 7.475 ; 75.589.578 ; 706 ; 63.930.240 ; 214 ; 20.247.566 ; 920 ; 84.177.806 ; 8.395 ; 159.767.384 ;;;;
56;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 9 ; 1.317.771 ; 35 ; 9.124.349 ; 157 ; 19.836.765 ; 455 ; 60.971.593 ; 656 ; 91.250.478 ; 54 ; 57.375.641 ; 13 ; 8.309.448 ; 67 ; 65.685.089 ; 723 ; 156.935.567 ;;;;
57;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 17 ; 5.268.768 ; 45 ; 18.553.084 ; 89 ; 51.260.903 ; 151 ; 75.082.755 ; 28 ; 52.828.395 ; 9 ; 14.827.608 ; 37 ; 67.656.003 ; 188 ; 142.738.758 ;;;;
58;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 10 ; 1.359.305 ; 27 ; 2.683.539 ; 2.005 ; 63.293.482 ; 130 ; 5.188.991 ; 2.172 ; 72.525.316 ; 38 ; 2.821.485 ; 140 ; 59.601.434 ; 178 ; 62.422.919 ; 2.350 ; 134.948.235 ;;;;
59;30.723.886;BANCO MODAL S.A.; 1 ; 48.840 ; 27 ; 2.213.182 ; 92 ; 56.137.469 ; 114 ; 20.508.484 ; 234 ; 78.907.975 ; 8 ; 6.827.536 ; 6 ; 46.250.000 ; 14 ; 53.077.536 ; 248 ; 131.985.511 ;;;;
60;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 46 ; 28.748.039 ; 53 ; 7.520.089 ; 60 ; 1.428.160 ; 87 ; 51.253.799 ; 246 ; 88.950.088 ; 42 ; 11.675.263 ; 33 ; 28.846.131 ; 75 ; 40.521.393 ; 321 ; 129.471.481 ;;;;
61;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 688 ; 7.076.846 ; 3.700 ; 62.593.497 ; 4.388 ; 69.670.344 ; 2.958 ; 55.549.148 ; 14 ; 119.856 ; 2.972 ; 55.669.003 ; 7.360 ; 125.339.347 ;;;;
62;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.095 ; 1 ; 1.095 ; 41 ; 60.073.383 ; 85 ; 62.883.072 ; 126 ; 122.956.455 ; 127 ; 122.957.549 ;;;;
63;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 27 ; 547.319 ; 273 ; 3.782.821 ; 1.181 ; 8.839.173 ; 4.438 ; 57.381.601 ; 5.919 ; 70.550.914 ; 930 ; 51.947.915 ; 6 ; 80.808 ; 936 ; 52.028.722 ; 6.855 ; 122.579.637 ;;;;
64;15.114.366;BANCO BOCOM BBM S.A.; 11 ; 5.397.634 ; 5 ; 1.567.468 ; 21 ; 21.436.874 ; 110 ; 17.933.048 ; 147 ; 46.335.025 ; 6 ; 30.423.100 ; 4 ; 45.423.316 ; 10 ; 75.846.416 ; 157 ; 122.181.441 ;;;;
65;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 123 ; 1.742.529 ; 1.200 ; 26.461.764 ; 573 ; 6.899.913 ; 2.475 ; 25.551.123 ; 4.371 ; 60.655.328 ; 1.767 ; 47.339.568 ; 31 ; 4.261.980 ; 1.798 ; 51.601.548 ; 6.169 ; 112.256.876 ;;;;
66;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 93 ; 98.803 ; 318 ; 1.069.584 ; 411 ; 1.168.388 ; 672 ; 51.605.877 ; 365 ; 50.637.874 ; 1.037 ; 102.243.751 ; 1.448 ; 103.412.138 ;;;;
67;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 20 ; 36.300.000 ; 3 ; 1.032 ; 5 ; 899.727 ; 24 ; 10.447.978 ; 52 ; 47.648.736 ; 9 ; 14.393.389 ; 39 ; 39.300.000 ; 48 ; 53.693.389 ; 100 ; 101.342.125 ;;;;
68;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 7 ; 1.270.226 ; 13 ; 2.184.365 ; 24 ; 39.489.040 ; 59 ; 34.610.449 ; 103 ; 77.554.079 ; 10 ; 7.401.769 ; 10 ; 11.652.412 ; 20 ; 19.054.180 ; 123 ; 96.608.260 ;;;;
69;59.118.133;BANCO LUSO BRASILEIRO S.A.; 31 ; 2.518.792 ; 242 ; 23.861.035 ; 39 ; 7.485.279 ; 165 ; 5.054.737 ; 477 ; 38.919.842 ; 212 ; 32.119.562 ; 66 ; 13.219.535 ; 278 ; 45.339.097 ; 755 ; 84.258.939 ;;;;
70;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;;;;;; -   ; -   ; 1 ; 82.976.362 ;;; 1 ; 82.976.362 ; 1 ; 82.976.362 ;;;;
71;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 4 ; 488.278 ; 19 ; 4.793.499 ; 14 ; 1.302.488 ; 64 ; 2.879.187 ; 101 ; 9.463.451 ; 17 ; 6.616.345 ; 6 ; 60.833.396 ; 23 ; 67.449.741 ; 124 ; 76.913.192 ;;;;
72;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;; 49 ; 20.707.982 ; 58 ; 21.450.115 ; 153 ; 13.334.344 ; 260 ; 55.492.441 ; 59 ; 13.026.803 ; 4 ; 410.000 ; 63 ; 13.436.803 ; 323 ; 68.929.244 ;;;;
73;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 78 ; 1.253.149 ; 1.314 ; 24.819.971 ; 262 ; 3.721.757 ; 1.392 ; 9.413.782 ; 3.046 ; 39.208.659 ; 490 ; 29.076.306 ; 1 ; 987 ; 491 ; 29.077.293 ; 3.537 ; 68.285.952 ;;;;
74;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 456 ; 16.838.424 ; 560 ; 17.978.488 ; 256 ; 3.163.383 ; 202 ; 9.728.721 ; 1.474 ; 47.709.015 ; 25 ; 11.980.488 ; 11 ; 3.947.779 ; 36 ; 15.928.267 ; 1.510 ; 63.637.282 ;;;;
75;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 316 ; 2.247.970 ; 383 ; 17.221.592 ; 699 ; 19.469.561 ; 1.051 ; 28.506.879 ; 105 ; 13.533.209 ; 1.156 ; 42.040.088 ; 1.855 ; 61.509.650 ;;;;
76;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 154 ; 2.779.531 ; 917 ; 19.637.767 ; 382 ; 4.192.892 ; 784 ; 8.206.331 ; 2.237 ; 34.816.521 ; 418 ; 22.228.863 ; 14 ; 1.424.665 ; 432 ; 23.653.528 ; 2.669 ; 58.470.049 ;;;;
77;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 35 ; 477.664 ; 704 ; 17.303.369 ; 133 ; 1.024.865 ; 793 ; 6.949.737 ; 1.665 ; 25.755.635 ; 686 ; 23.614.261 ; 247 ; 864.136 ; 933 ; 24.478.398 ; 2.598 ; 50.234.033 ;;;;
78;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 1 ; 1.669 ; 11 ; 6.414.064 ; 12 ; 6.415.734 ; 3 ; 25.224.833 ; 2 ; 18.237.409 ; 5 ; 43.462.242 ; 17 ; 49.877.976 ;;;;
79;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 492 ; 1.987.186 ; 1.451 ; 24.134.882 ; 1.943 ; 26.122.068 ; 1.643 ; 22.250.897 ; 18 ; 142.657 ; 1.661 ; 22.393.554 ; 3.604 ; 48.515.622 ;;;;
80;61.186.680;BANCO BMG S.A.; 3 ; 910.045 ; 3 ; 1.227.229 ; 2 ; 116.356 ; 26 ; 2.468.942 ; 34 ; 4.722.572 ; 4 ; 24.016.270 ; 2 ; 15.608.974 ; 6 ; 39.625.244 ; 40 ; 44.347.816 ;;;;
81;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 27 ; 783.291 ; 563 ; 12.708.512 ; 285 ; 2.218.467 ; 890 ; 6.887.718 ; 1.765 ; 22.597.987 ; 1.133 ; 19.111.124 ; 140 ; 2.607.863 ; 1.273 ; 21.718.987 ; 3.038 ; 44.316.974 ;;;;
