Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Fev/2018;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
37;71.027.866;BANCO BONSUCESSO S.A.; 121 ; 12.726.356 ; 347 ; 17.828.144 ; 832 ; 88.585.641 ; 1.911 ; 166.487.066 ; 3.211 ; 285.627.206 ; 1.232 ; 350.255.193 ; 4.618 ; 267.452.751 ; 5.850 ; 617.707.944 ; 9.061 ; 903.335.150 ;;;;
38;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 93 ; 6.303.491 ; 959 ; 39.316.016 ; 293 ; 50.766.063 ; 62.373 ; 201.061.171 ; 63.718 ; 297.446.741 ; 411 ; 388.335.438 ; 566 ; 202.519.132 ; 977 ; 590.854.570 ; 64.695 ; 888.301.312 ;;;;
39;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 135 ; 102.746.688 ; 452 ; 78.100.819 ; 127 ; 70.366.975 ; 206 ; 63.205.623 ; 920 ; 314.420.104 ; 172 ; 193.185.642 ; 176 ; 223.890.843 ; 348 ; 417.076.484 ; 1.268 ; 731.496.588 ;;;;
40;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 4 ; 473.156 ; 110 ; 29.922.262 ; 143 ; 308.489.988 ; 296 ; 296.202.199 ; 553 ; 635.087.605 ; 63 ; 34.233.531 ; 8 ; 17.066.000 ; 71 ; 51.299.531 ; 624 ; 686.387.136 ;;;;
41;15.114.366;BANCO BBM S/A; 62 ; 40.033.954 ; 12 ; 1.123.719 ; 30 ; 108.858.321 ; 179 ; 89.918.516 ; 283 ; 239.934.510 ; 15 ; 194.845.863 ; 19 ; 200.140.164 ; 34 ; 394.986.026 ; 317 ; 634.920.536 ;;;;
42;30.723.886;BANCO MODAL S.A.; 11 ; 12.282.868 ; 90 ; 12.829.551 ; 168 ; 245.605.949 ; 187 ; 29.451.611 ; 456 ; 300.169.978 ; 16 ; 36.990.180 ; 24 ; 230.240.200 ; 40 ; 267.230.380 ; 496 ; 567.400.358 ;;;;
43;10.690.848;BANCO DA CHINA BRASIL S.A.; 22 ; 25.915.153 ; 14 ; 5.211.721 ; 27 ; 161.531.224 ; 77 ; 40.915.215 ; 140 ; 233.573.313 ; 34 ; 74.309.253 ; 47 ; 215.647.397 ; 81 ; 289.956.650 ; 221 ; 523.529.962 ;;;;
44;58.616.418;BANCO FIBRA S.A.; 155 ; 59.927.482 ; 842 ; 102.121.732 ; 102 ; 67.886.819 ; 474 ; 33.847.019 ; 1.573 ; 263.783.052 ; 56 ; 116.276.031 ; 18 ; 102.609.184 ; 74 ; 218.885.215 ; 1.647 ; 482.668.267 ;;;;
45;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 223 ; 4.455.383 ; 1.323 ; 33.305.407 ; 2.631 ; 30.541.715 ; 5.435 ; 112.389.760 ; 9.612 ; 180.692.265 ; 5.327 ; 202.566.387 ; 337 ; 91.749.119 ; 5.664 ; 294.315.506 ; 15.276 ; 475.007.771 ;;;;
46;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 127 ; 99.979.982 ; 335 ; 23.234.167 ; 30 ; 39.434.819 ; 501 ; 64.871.787 ; 993 ; 227.520.755 ; 58 ; 44.847.886 ; 45 ; 166.339.769 ; 103 ; 211.187.655 ; 1.096 ; 438.708.409 ;;;;
47;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 1.425 ; 108.909.656 ; 2.073 ; 83.992.218 ; 757 ; 36.889.913 ; 2.420 ; 58.863.133 ; 6.675 ; 288.654.919 ; 78 ; 65.833.637 ; 58 ; 67.730.721 ; 136 ; 133.564.358 ; 6.811 ; 422.219.277 ;;;;
48;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 21 ; 142.989 ; 108 ; 3.184.666 ; 1.323 ; 70.832.071 ; 3.346 ; 189.688.263 ; 4.798 ; 263.847.989 ; 1.861 ; 131.192.722 ; 620 ; 8.843.900 ; 2.481 ; 140.036.622 ; 7.279 ; 403.884.611 ;;;;
49;03.609.817;BANCO CARGILL S.A.; 37 ; 56.791.764 ; 7 ; 5.441.290 ; 3 ; 242.504 ; 30 ; 36.375.293 ; 77 ; 98.850.851 ; 4 ; 165.000.000 ; 5 ; 99.500.000 ; 9 ; 264.500.000 ; 86 ; 363.350.851 ;;;;
50;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 105 ; 54.660.114 ; 174 ; 13.086.686 ; 111 ; 2.788.811 ; 140 ; 7.050.096 ; 530 ; 77.585.707 ; 123 ; 122.934.378 ; 95 ; 159.790.412 ; 218 ; 282.724.790 ; 748 ; 360.310.497 ;;;;
51;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 380 ; 8.695.404 ; 3.213 ; 66.109.236 ; 3.013 ; 26.728.154 ; 8.365 ; 82.898.707 ; 14.971 ; 184.431.501 ; 1.143 ; 127.856.283 ; 162 ; 14.708.064 ; 1.305 ; 142.564.347 ; 16.276 ; 326.995.848 ;;;;
52;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 182 ; 71.993.664 ; 191 ; 111.624.657 ; 373 ; 183.618.320 ; 56 ; 61.603.000 ; 30 ; 21.879.000 ; 86 ; 83.482.000 ; 459 ; 267.100.320 ;;;;
53;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 72 ; 1.632.250 ; 423 ; 5.359.702 ; 2.769 ; 17.834.413 ; 10.946 ; 127.906.909 ; 14.210 ; 152.733.275 ; 2.242 ; 113.752.878 ; 9 ; 185.901 ; 2.251 ; 113.938.779 ; 16.461 ; 266.672.054 ;;;;
54;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 1.857 ; 19.659.128 ; 8.489 ; 126.804.665 ; 10.346 ; 146.463.794 ; 4.296 ; 109.876.921 ; 142 ; 3.928.560 ; 4.438 ; 113.805.481 ; 14.784 ; 260.269.274 ;;;;
55;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 221 ; 297.795 ; 536 ; 3.431.087 ; 757 ; 3.728.882 ; 1.257 ; 129.249.843 ; 663 ; 126.112.980 ; 1.920 ; 255.362.823 ; 2.677 ; 259.091.704 ;;;;
56;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 5 ; 5.824.141 ; 175 ; 7.658.248 ; 169 ; 73.016.468 ; 266 ; 41.965.718 ; 615 ; 128.464.575 ; 253 ; 50.310.031 ; 107 ; 79.529.732 ; 360 ; 129.839.763 ; 975 ; 258.304.338 ;;;;
57;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 4 ; 40.000.000 ; 11 ; 976.148 ; 23 ; 74.757.549 ; 42 ; 10.621.683 ; 80 ; 126.355.380 ; 9 ; 11.201.700 ; 23 ; 119.006.984 ; 32 ; 130.208.683 ; 112 ; 256.564.063 ;;;;
58;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 86 ; 1.265.679 ; 910 ; 20.540.158 ; 3.181 ; 11.482.965 ; 3.861 ; 45.797.784 ; 8.038 ; 79.086.585 ; 4.307 ; 113.496.295 ; 1.587 ; 60.037.382 ; 5.894 ; 173.533.677 ; 13.932 ; 252.620.262 ;;;;
59;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 14 ; 60.990.263 ; 60 ; 5.595.839 ; 62 ; 1.870.263 ; 59 ; 45.532.837 ; 195 ; 113.989.202 ; 40 ; 65.941.178 ; 20 ; 67.057.896 ; 60 ; 132.999.074 ; 255 ; 246.988.276 ;;;;
60;59.118.133;BANCO LUSO BRASILEIRO S.A.; 179 ; 37.549.563 ; 704 ; 66.166.837 ; 93 ; 9.845.500 ; 270 ; 8.598.298 ; 1.246 ; 122.160.198 ; 539 ; 75.893.420 ; 234 ; 48.856.201 ; 773 ; 124.749.621 ; 2.019 ; 246.909.819 ;;;;
61;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 161 ; 3.214.810 ; 2.387 ; 55.129.227 ; 1.239 ; 15.634.441 ; 4.567 ; 58.093.554 ; 8.354 ; 132.072.031 ; 2.492 ; 99.829.113 ; 28 ; 5.341.511 ; 2.520 ; 105.170.624 ; 10.874 ; 237.242.655 ;;;;
62;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 28 ; 393.793 ; 502 ; 9.543.119 ; 1.049 ; 12.261.365 ; 3.875 ; 48.541.782 ; 5.454 ; 70.740.058 ; 4.045 ; 94.421.113 ; 706 ; 48.900.190 ; 4.751 ; 143.321.303 ; 10.205 ; 214.061.362 ;;;;
63;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 51 ; 12.609.708 ; 36 ; 669.547 ; 15 ; 4.227.243 ; 84 ; 72.817.604 ; 186 ; 90.324.103 ; 15 ; 77.895.394 ; 10 ; 22.095.394 ; 25 ; 99.990.788 ; 211 ; 190.314.891 ;;;;
64;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 15 ; 4.466.744 ; 40 ; 3.446.041 ; 55 ; 7.912.785 ; 7 ; 90.107.958 ; 7 ; 90.113.820 ; 14 ; 180.221.778 ; 69 ; 188.134.563 ;;;;
65;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 946 ; 44.574.986 ; 714 ; 20.192.083 ; 444 ; 15.171.355 ; 427 ; 43.456.734 ; 2.531 ; 123.395.158 ; 35 ; 28.875.293 ; 26 ; 25.281.358 ; 61 ; 54.156.651 ; 2.592 ; 177.551.809 ;;;;
66;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 308 ; 6.682.003 ; 1.927 ; 57.925.940 ; 711 ; 7.974.702 ; 1.695 ; 23.144.496 ; 4.641 ; 95.727.141 ; 950 ; 69.593.271 ; 37 ; 3.094.698 ; 987 ; 72.687.969 ; 5.628 ; 168.415.110 ;;;;
67;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 124 ; 2.460.915 ; 2.055 ; 48.253.320 ; 476 ; 10.643.611 ; 1.869 ; 20.829.510 ; 4.524 ; 82.187.356 ; 792 ; 56.203.697 ; 3 ; 223.422 ; 795 ; 56.427.119 ; 5.319 ; 138.614.475 ;;;;
68;60.889.128;BANCO SOFISA S.A.; 202 ; 40.782.703 ; 261 ; 17.616.683 ; 31 ; 2.168.072 ; 212 ; 27.750.347 ; 706 ; 88.317.806 ; 24 ; 28.557.559 ; 18 ; 18.243.319 ; 42 ; 46.800.878 ; 748 ; 135.118.684 ;;;;
69;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 72 ; 1.578.271 ; 1.853 ; 44.075.408 ; 814 ; 6.255.625 ; 1.875 ; 17.049.962 ; 4.614 ; 68.959.266 ; 2.567 ; 59.275.194 ; 313 ; 6.007.241 ; 2.880 ; 65.282.435 ; 7.494 ; 134.241.701 ;;;;
70;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 819 ; 32.586.703 ; 611 ; 29.020.354 ; 152 ; 1.235.068 ; 898 ; 9.650.851 ; 2.480 ; 72.492.975 ; 89 ; 24.978.664 ; 49 ; 19.271.279 ; 138 ; 44.249.943 ; 2.618 ; 116.742.918 ;;;;
71;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 36 ; 500.765 ; 652 ; 14.548.908 ; 709 ; 6.664.231 ; 7.606 ; 42.440.822 ; 9.003 ; 64.154.726 ; 3.707 ; 49.926.330 ; 18 ; 243.620 ; 3.725 ; 50.169.950 ; 12.728 ; 114.324.676 ;;;;
72;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 806 ; 11.268.476 ; 919 ; 23.948.085 ; 1.725 ; 35.216.561 ; 1.222 ; 45.068.082 ; 151 ; 32.333.722 ; 1.373 ; 77.401.804 ; 3.098 ; 112.618.365 ;;;;
73;92.894.922;BANCO ORIGINAL S.A.; 27 ; 54.767.570 ; 62 ; 8.051.291 ; 101 ; 449.889 ; 389 ; 6.211.871 ; 579 ; 69.480.621 ; 20 ; 4.432.825 ; 10 ; 36.000.701 ; 30 ; 40.433.526 ; 609 ; 109.914.147 ;;;;
74;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 14 ; 19.763.396 ; 14 ; 5.466.484 ; 1 ; 4.253 ; 89 ; 25.860.884 ; 118 ; 51.095.017 ; 9 ; 30.104.448 ; 5 ; 21.910.805 ; 14 ; 52.015.253 ; 132 ; 103.110.270 ;;;;
75;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 20 ; 10.965.392 ; 28 ; 4.483.168 ; 36 ; 34.610.161 ; 94 ; 20.324.379 ; 178 ; 70.383.099 ; 13 ; 1.719.811 ; 16 ; 26.218.529 ; 29 ; 27.938.339 ; 207 ; 98.321.438 ;;;;
76;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 29 ; 522.011 ; 184 ; 1.248.377 ; 917 ; 47.003.834 ; 1.130 ; 48.774.222 ; 2.624 ; 47.105.935 ; 26 ; 844.282 ; 2.650 ; 47.950.218 ; 3.780 ; 96.724.440 ;;;;
77;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 36 ; 998.749 ; 122 ; 2.089.105 ; 628 ; 1.302.203 ; 2.984 ; 41.861.036 ; 3.770 ; 46.251.094 ; 2.098 ; 43.121.668 ; 44 ; 1.779.316 ; 2.142 ; 44.900.983 ; 5.912 ; 91.152.077 ;;;;
