Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em AGOSTO / 2021;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
11;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 192 ; 140.804.257 ; 1.144 ; 294.063.505 ; 1.043 ; 1.896.626.521 ; 2.102 ; 1.313.019.081 ; 4.481 ; 3.644.513.363 ; 714 ; 1.950.387.881 ; 726 ; 2.317.635.288 ; 1.440 ; 4.268.023.170 ; 5.921 ; 7.912.536.533 ;
12;03.532.415;BANCO ABN AMRO S.A.;;;;; 228 ; 3.700.037.503 ; 258 ; 3.519.176.579 ; 486 ; 7.219.214.082 ; 7 ; 144.000.000 ; 11 ; 241.500.000 ; 18 ; 385.500.000 ; 504 ; 7.604.714.082 ;
13;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.; 115 ; 160.678.234 ; 591 ; 271.299.321 ; 159 ; 692.164.092 ; 338 ; 624.993.753 ; 1.203 ; 1.749.135.400 ; 412 ; 1.623.944.068 ; 449 ; 1.438.615.727 ; 861 ; 3.062.559.795 ; 2.064 ; 4.811.695.195 ;
14;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 429 ; 1.248.560.228 ; 297 ; 1.369.996.172 ; 726 ; 2.618.556.399 ; 29 ; 1.105.327.195 ; 22 ; 810.327.597 ; 51 ; 1.915.654.793 ; 777 ; 4.534.211.192 ;
15;60.498.557;BANCO MUFG BRASIL S.A.; 151 ; 50.021.099 ; 445 ; 57.279.581 ; 267 ; 109.537.910 ; 355 ; 76.986.254 ; 1.218 ; 293.824.844 ; 643 ; 1.517.607.590 ; 677 ; 1.568.122.510 ; 1.320 ; 3.085.730.099 ; 2.538 ; 3.379.554.943 ;
16;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 250 ; 1.278.101.860 ; 327 ; 1.028.443.115 ; 577 ; 2.306.544.975 ; 50 ; 346.867.880 ; 59 ; 528.867.174 ; 109 ; 875.735.054 ; 686 ; 3.182.280.029 ;
17;09.274.232;STATE STREET BRASIL S.A. – BANCO COMERCIAL;;;;; 101 ; 1.302.791.257 ; 72 ; 644.449.596 ; 173 ; 1.947.240.854 ; 10 ; 16.524.140 ; 58 ; 674.524.386 ; 68 ; 691.048.526 ; 241 ; 2.638.289.379 ;
18;28.195.667;BANCO ABC BRASIL S.A.; 179 ; 331.114.569 ; 570 ; 82.125.129 ; 67 ; 244.426.066 ; 403 ; 149.991.911 ; 1.219 ; 807.657.675 ; 175 ; 632.563.252 ; 233 ; 902.744.778 ; 408 ; 1.535.308.030 ; 1.627 ; 2.342.965.705 ;
19;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 229 ; 897.649.276 ; 192 ; 978.096.854 ; 421 ; 1.875.746.130 ; 21 ; 319.921.189 ; 11 ; 49.923.464 ; 32 ; 369.844.653 ; 453 ; 2.245.590.783 ;
20;59.588.111;BANCO VOTORANTIM S.A.; 231 ; 166.812.809 ; 769 ; 148.104.243 ; 228 ; 276.761.509 ; 588 ; 355.029.324 ; 1.816 ; 946.707.885 ; 251 ; 441.666.326 ; 440 ; 460.413.679 ; 691 ; 902.080.005 ; 2.507 ; 1.848.787.890 ;
21;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 685 ; 87.179.185 ; 2.306 ; 87.648.565 ; 2.126 ; 228.850.174 ; 5.684 ; 562.783.684 ; 10.801 ; 966.461.608 ; 1.586 ; 515.394.390 ; 4.589 ; 210.397.752 ; 6.175 ; 725.792.141 ; 16.976 ; 1.692.253.749 ;
22;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 5 ; 21.114.376 ; 4 ; 4.248.067 ; 20 ; 28.539.438 ; 99 ; 4.259.603 ; 128 ; 58.161.484 ; 82 ; 732.976.959 ; 83 ; 772.315.516 ; 165 ; 1.505.292.475 ; 293 ; 1.563.453.959 ;
23;31.872.495;BANCO C6 S.A.; 43 ; 78.353.621 ; 244 ; 18.711.417 ; 1.442 ; 236.467.233 ; 8.792 ; 269.162.419 ; 10.521 ; 602.694.691 ; 103 ; 337.842.704 ; 145 ; 357.607.237 ; 248 ; 695.449.941 ; 10.769 ; 1.298.144.632 ;
24;68.900.810;BANCO RENDIMENTO S.A.; 73 ; 6.898.105 ; 206 ; 56.648.972 ; 309.752 ; 495.249.974 ; 3.011 ; 89.890.342 ; 313.042 ; 648.687.393 ; 1.414 ; 144.065.432 ; 7.295 ; 499.165.807 ; 8.709 ; 643.231.239 ; 321.751 ; 1.291.918.632 ;
25;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 107 ; 363.114.397 ; 30 ; 14.157.578 ; 80 ; 72.351.911 ; 186 ; 45.984.074 ; 403 ; 495.607.960 ; 87 ; 177.492.100 ; 95 ; 417.543.576 ; 182 ; 595.035.676 ; 585 ; 1.090.643.636 ;
26;58.160.789;BANCO SAFRA S.A.; 304 ; 164.379.166 ; 1.140 ; 171.063.643 ; 956 ; 154.383.854 ; 1.442 ; 206.400.478 ; 3.842 ; 696.227.141 ; 203 ; 231.859.029 ; 194 ; 157.653.020 ; 397 ; 389.512.048 ; 4.239 ; 1.085.739.190 ;
27;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 72 ; 3.769.774 ; 758 ; 34.830.341 ; 168 ; 11.174.484 ; 17.498 ; 23.654.216 ; 18.496 ; 73.428.815 ; 374 ; 460.679.648 ; 464 ; 419.462.412 ; 838 ; 880.142.060 ; 19.334 ; 953.570.875 ;
28;58.616.418;BANCO FIBRA S.A.; 113 ; 119.542.362 ; 811 ; 122.652.034 ; 30 ; 34.046.981 ; 198 ; 198.604.294 ; 1.152 ; 474.845.671 ; 68 ; 310.769.534 ; 56 ; 155.271.172 ; 124 ; 466.040.706 ; 1.276 ; 940.886.377 ;
29;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 140 ; 84.726.296 ; 738 ; 129.537.238 ; 361 ; 205.969.221 ; 409 ; 53.038.989 ; 1.648 ; 473.271.744 ; 62 ; 135.526.140 ; 77 ; 300.513.389 ; 139 ; 436.039.530 ; 1.787 ; 909.311.274 ;
30;78.632.767;BANCO OURINVEST S.A.; 1.091 ; 117.348.927 ; 2.442 ; 156.247.221 ; 8.900 ; 87.480.632 ; 10.025 ; 154.808.025 ; 22.458 ; 515.884.805 ; 479 ; 225.838.715 ; 3.571 ; 113.045.727 ; 4.050 ; 338.884.442 ; 26.508 ; 854.769.246 ;
31;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 10 ; 60.529.339 ; 12 ; 18.639.009 ; 30 ; 85.916.923 ; 116 ; 171.980.975 ; 168 ; 337.066.246 ; 23 ; 391.459.776 ; 16 ; 120.961.446 ; 39 ; 512.421.222 ; 207 ; 849.487.467 ;
32;33.264.668;BANCO XP S.A.; 244 ; 237.904.717 ; 2.235 ; 232.148.877 ; 750 ; 71.614.183 ; 2.280 ; 187.724.547 ; 5.509 ; 729.392.323 ; 21 ; 65.032.645 ; 21 ; 53.317.612 ; 42 ; 118.350.257 ; 5.551 ; 847.742.580 ;
33;53.518.684;BANCO HSBC S.A.; 19 ; 164.255.848 ; 183 ; 77.257.305 ; 53 ; 78.062.385 ; 157 ; 128.561.364 ; 412 ; 448.136.902 ; 137 ; 202.621.271 ; 145 ; 160.712.767 ; 282 ; 363.334.038 ; 694 ; 811.470.940 ;
34;62.232.889;BANCO DAYCOVAL S.A.; 617 ; 103.187.708 ; 1.280 ; 114.379.910 ; 78.014 ; 142.837.682 ; 1.755 ; 60.722.486 ; 81.666 ; 421.127.785 ; 263 ; 72.064.051 ; 686 ; 167.490.201 ; 949 ; 239.554.252 ; 82.615 ; 660.682.037 ;
35;71.027.866;BANCO BS2 S.A.; 440 ; 116.166.744 ; 1.259 ; 79.565.695 ; 8.707 ; 184.159.041 ; 17.162 ; 151.222.313 ; 27.568 ; 531.113.793 ; 23 ; 41.482.676 ; 23 ; 87.125.159 ; 46 ; 128.607.835 ; 27.614 ; 659.721.629 ;
36;07.679.404;BANCO TOPÁZIO S.A.; 51 ; 41.915.958 ; 19 ; 1.071.993 ; 242 ; 14.936.349 ; 399 ; 222.670.671 ; 711 ; 280.594.971 ; 412 ; 243.765.200 ; 1.241 ; 76.817.906 ; 1.653 ; 320.583.106 ; 2.364 ; 601.178.077 ;
37;33.923.798;BANCO MASTER S/A; 125 ; 15.746.769 ; 331 ; 16.767.210 ; 17.854 ; 106.861.285 ; 44.857 ; 201.511.780 ; 63.167 ; 340.887.044 ; 98 ; 154.038.154 ; 71 ; 75.507.196 ; 169 ; 229.545.350 ; 63.336 ; 570.432.394 ;
38;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 50 ; 36.177.995 ; 222 ; 62.339.567 ; 70 ; 30.600.870 ; 107 ; 16.276.133 ; 449 ; 145.394.565 ; 91 ; 199.465.610 ; 89 ; 167.967.984 ; 180 ; 367.433.594 ; 629 ; 512.828.159 ;
39;49.336.860;ING BANK N.V.;;;;; 3 ; 597.100 ; 20 ; 4.310.067 ; 23 ; 4.907.166 ; 17 ; 255.074.587 ; 15 ; 249.686.970 ; 32 ; 504.761.557 ; 55 ; 509.668.723 ;
40;10.690.848;BANCO DA CHINA BRASIL S.A.; 28 ; 211.884.888 ; 15 ; 2.762.679 ; 22 ; 16.356.026 ; 42 ; 32.655.322 ; 107 ; 263.658.915 ; 24 ; 18.267.437 ; 34 ; 210.977.280 ; 58 ; 229.244.717 ; 165 ; 492.903.632 ;
41;00.360.305;CAIXA ECONOMICA FEDERAL; 132 ; 51.518.604 ; 74 ; 6.459.444 ; 8.838 ; 35.806.989 ; 580 ; 53.622.529 ; 9.624 ; 147.407.566 ; 196 ; 84.687.108 ; 223 ; 111.892.525 ; 419 ; 196.579.633 ; 10.043 ; 343.987.199 ;
42;13.059.145;BEXS BANCO DE CÂMBIO S/A; 30 ; 53.553.502 ; 32 ; 1.054.522 ; 7.733 ; 28.958.240 ; 57.690 ; 85.302.547 ; 65.485 ; 168.868.811 ; 122 ; 69.774.793 ; 41 ; 64.915.894 ; 163 ; 134.690.688 ; 65.648 ; 303.559.499 ;
43;36.588.217;TRANSFERWISE BRASIL CORRETORA DE CÂMBIO LTDA.;;;;; 178 ; 141.858 ; 82.818 ; 81.886.130 ; 82.996 ; 82.027.988 ; 1.196 ; 147.837.824 ; 1.174 ; 66.093.310 ; 2.370 ; 213.931.134 ; 85.366 ; 295.959.121 ;
44;30.723.886;BANCO MODAL S.A.; 13 ; 1.537.593 ; 3 ; 128.037 ; 120 ; 63.884.640 ; 142 ; 110.191.930 ; 278 ; 175.742.200 ; 6 ; 87.501.866 ; 9 ; 28.917.437 ; 15 ; 116.419.302 ; 293 ; 292.161.502 ;
45;00.997.185;BANCO B3 S.A.;;;;; 120 ; 99.281.038 ; 128 ; 127.789.871 ; 248 ; 227.070.909 ; 51 ; 43.152.200 ; 33 ; 14.639.488 ; 84 ; 57.791.688 ; 332 ; 284.862.597 ;
46;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 71 ; 58.734.148 ; 321 ; 34.352.559 ; 20 ; 6.992.494 ; 246 ; 36.656.522 ; 658 ; 136.735.723 ; 29 ; 62.308.494 ; 18 ; 76.896.306 ; 47 ; 139.204.800 ; 705 ; 275.940.523 ;
47;45.246.410;BANCO GENIAL S.A.; 32 ; 2.850.328 ; 34 ; 11.920.041 ; 249 ; 61.737.165 ; 411 ; 103.330.946 ; 726 ; 179.838.480 ; 25 ; 62.416.858 ; 10 ; 11.651.555 ; 35 ; 74.068.412 ; 761 ; 253.906.893 ;
48;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 1 ; 25.671.852 ; 15 ; 1.904.946 ; 6 ; 2.971.401 ; 137 ; 69.260.532 ; 159 ; 99.808.730 ; 8 ; 92.000.000 ; 3 ; 60.000.000 ; 11 ; 152.000.000 ; 170 ; 251.808.730 ;
49;61.024.352;BANCO VOITER S.A.; 78 ; 25.865.268 ; 89 ; 9.866.778 ; 53 ; 90.514.949 ; 348 ; 21.298.490 ; 568 ; 147.545.486 ; 29 ; 12.539.398 ; 11 ; 80.084.343 ; 40 ; 92.623.742 ; 608 ; 240.169.228 ;
50;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 18 ; 1.298.701 ; 117 ; 3.948.046 ; 172 ; 20.905.736 ; 830 ; 89.530.418 ; 1.137 ; 115.682.901 ; 164 ; 86.382.523 ; 73 ; 15.163.309 ; 237 ; 101.545.832 ; 1.374 ; 217.228.733 ;
51;15.114.366;BANCO BOCOM BBM S.A.; 26 ; 12.365.215 ; 121 ; 13.250.224 ; 29 ; 45.205.113 ; 179 ; 49.166.949 ; 355 ; 119.987.501 ; 8 ; 60.798.076 ; 4 ; 30.797.440 ; 12 ; 91.595.517 ; 367 ; 211.583.018 ;
52;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 264 ; 7.709.448 ; 1.769 ; 39.100.826 ; 1.636 ; 18.480.531 ; 3.452 ; 33.813.629 ; 7.121 ; 99.104.434 ; 601 ; 70.138.565 ; 209 ; 23.720.149 ; 810 ; 93.858.714 ; 7.931 ; 192.963.147 ;
53;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 19 ; 22.479.888 ;;; 25 ; 6.041.687 ; 2 ; 43.358 ; 46 ; 28.564.933 ; 2 ; 162.394.098 ; 1 ; 584.950 ; 3 ; 162.979.048 ; 49 ; 191.543.980 ;
54;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 196 ; 4.417.615 ; 905 ; 30.391.600 ; 9.643 ; 32.038.718 ; 2.988 ; 41.244.041 ; 13.732 ; 108.091.974 ; 1.054 ; 55.260.057 ; 197 ; 20.027.243 ; 1.251 ; 75.287.300 ; 14.983 ; 183.379.274 ;
55;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 791 ; 57.736.077 ; 485 ; 24.633.241 ; 394 ; 17.388.259 ; 409 ; 16.487.480 ; 2.079 ; 116.245.057 ; 8 ; 9.968.950 ; 19 ; 47.965.601 ; 27 ; 57.934.551 ; 2.106 ; 174.179.608 ;
56;03.609.817;BANCO CARGILL S.A.; 8 ; 10.080.910 ;;; 14 ; 21.334.182 ; 23 ; 39.500.075 ; 45 ; 70.915.167 ; 2 ; 70.000.000 ; 1 ; 30.000.000 ; 3 ; 100.000.000 ; 48 ; 170.915.167 ;
57;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 18 ; 4.833.341 ; 33 ; 1.843.627 ; 3.604 ; 70.151.641 ; 166 ; 5.010.240 ; 3.821 ; 81.838.848 ; 52 ; 3.484.634 ; 199 ; 71.615.817 ; 251 ; 75.100.451 ; 4.072 ; 156.939.300 ;
58;62.144.175;BANCO PINE S.A.; 37 ; 16.668.815 ; 279 ; 26.296.660 ; 3 ; 1.354.230 ; 36 ; 6.556.438 ; 355 ; 50.876.143 ; 7 ; 36.292.475 ; 12 ; 42.720.000 ; 19 ; 79.012.475 ; 374 ; 129.888.618 ;
59;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 17 ; 6.012.375 ; 17 ; 2.941.737 ; 18 ; 51.596.565 ; 34 ; 2.137.797 ; 86 ; 62.688.474 ; 11 ; 6.331.707 ; 12 ; 58.789.661 ; 23 ; 65.121.369 ; 109 ; 127.809.843 ;
60;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 42 ; 43.204.843 ; 43 ; 2.744.851 ; 39 ; 2.869.389 ; 68 ; 3.859.456 ; 192 ; 52.678.539 ; 34 ; 10.969.072 ; 47 ; 53.445.860 ; 81 ; 64.414.932 ; 273 ; 117.093.471 ;
61;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 967 ; 42.984.309 ; 781 ; 27.249.956 ; 524 ; 11.888.301 ; 381 ; 10.789.106 ; 2.653 ; 92.911.673 ; 13 ; 2.940.106 ; 9 ; 20.327.540 ; 22 ; 23.267.646 ; 2.675 ; 116.179.319 ;
62;92.894.922;BANCO ORIGINAL S.A.; 3 ; 13.088.117 ; 4 ; 2.914.767 ; 63 ; 21.275.072 ; 128 ; 26.895.436 ; 198 ; 64.173.392 ; 7 ; 50.067.056 ; 4 ; 67.339 ; 11 ; 50.134.395 ; 209 ; 114.307.787 ;
63;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 122 ; 2.285.551 ; 1.056 ; 27.886.483 ; 562 ; 14.251.191 ; 1.179 ; 16.917.552 ; 2.919 ; 61.340.777 ; 582 ; 38.520.309 ; 70 ; 10.603.901 ; 652 ; 49.124.210 ; 3.571 ; 110.464.986 ;
64;59.118.133;BANCO LUSO BRASILEIRO S.A.; 68 ; 6.898.421 ; 209 ; 30.059.117 ; 59 ; 14.274.301 ; 220 ; 4.133.215 ; 556 ; 55.365.054 ; 220 ; 32.929.216 ; 107 ; 19.916.691 ; 327 ; 52.845.907 ; 883 ; 108.210.961 ;
65;60.889.128;BANCO SOFISA S.A.; 121 ; 28.346.544 ; 125 ; 12.642.751 ; 15 ; 21.259.397 ; 70 ; 2.352.977 ; 331 ; 64.601.670 ; 10 ; 1.866.407 ; 15 ; 33.871.044 ; 25 ; 35.737.451 ; 356 ; 100.339.121 ;
66;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 129 ; 3.337.581 ; 1.380 ; 33.969.289 ; 360 ; 6.637.441 ; 1.101 ; 11.814.196 ; 2.970 ; 55.758.506 ; 554 ; 40.076.763 ; 48 ; 4.308.801 ; 602 ; 44.385.563 ; 3.572 ; 100.144.070 ;
67;07.656.500;BANCO KDB DO BRASIL S.A.;;; 1 ; 630.164 ; 71 ; 18.455.871 ; 333 ; 34.139.287 ; 405 ; 53.225.323 ; 73 ; 28.311.647 ; 14 ; 11.920.000 ; 87 ; 40.231.647 ; 492 ; 93.456.970 ;
68;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 6.552 ; 41.777.412 ; 10.569 ; 41.197.318 ; 17.121 ; 82.974.731 ; 28 ; 3.830.087 ; 115 ; 6.421.718 ; 143 ; 10.251.805 ; 17.264 ; 93.226.536 ;
69;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 6 ; 48.959.733 ; 24 ; 2.861.165 ; 3 ; 294.958 ; 53 ; 4.322.047 ; 86 ; 56.437.903 ;;; 4 ; 33.000.000 ; 4 ; 33.000.000 ; 90 ; 89.437.903 ;
70;61.186.680;BANCO BMG S.A.; 6 ; 3.704.308 ; 1 ; 1.123.882 ; 26 ; 1.293.205 ; 35 ; 5.901.475 ; 68 ; 12.022.871 ; 2 ; 25.000.000 ; 5 ; 52.056.822 ; 7 ; 77.056.822 ; 75 ; 89.079.693 ;
71;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 83 ; 1.744.378 ; 767 ; 16.881.611 ; 1.244 ; 8.762.658 ; 1.327 ; 15.297.416 ; 3.421 ; 42.686.063 ; 1.848 ; 32.937.480 ; 329 ; 11.466.031 ; 2.177 ; 44.403.512 ; 5.598 ; 87.089.574 ;
72;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 14 ; 6.156.006 ; 20 ; 1.281.883 ; 7 ; 347.298 ; 27 ; 18.131.637 ; 68 ; 25.916.824 ; 24 ; 38.624.092 ; 22 ; 19.824.591 ; 46 ; 58.448.682 ; 114 ; 84.365.506 ;
73;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 225 ; 4.252.607 ; 978 ; 29.484.157 ; 488 ; 7.192.585 ; 585 ; 5.735.384 ; 2.276 ; 46.664.732 ; 397 ; 30.540.863 ; 76 ; 6.606.869 ; 473 ; 37.147.733 ; 2.749 ; 83.812.465 ;
74;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 5 ; 190.307 ; 74 ; 33.770.610 ; 74 ; 25.644.304 ; 143 ; 4.629.967 ; 296 ; 64.235.188 ; 89 ; 15.622.517 ; 18 ; 3.058.000 ; 107 ; 18.680.517 ; 403 ; 82.915.704 ;
75;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 5 ; 1.128.062 ; 18 ; 1.910.770 ; 15 ; 681.615 ; 47 ; 6.183.405 ; 85 ; 9.903.852 ; 12 ; 57.764.328 ; 5 ; 1.513.995 ; 17 ; 59.278.322 ; 102 ; 69.182.175 ;
76;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 35 ; 687.902 ; 639 ; 20.507.217 ; 264 ; 6.493.029 ; 574 ; 9.231.608 ; 1.512 ; 36.919.757 ; 846 ; 26.702.328 ; 156 ; 4.102.187 ; 1.002 ; 30.804.515 ; 2.514 ; 67.724.272 ;
77;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 56 ; 1.412.952 ; 277 ; 4.560.592 ; 1.376 ; 10.775.881 ; 2.288 ; 19.862.003 ; 3.997 ; 36.611.428 ; 730 ; 15.741.898 ; 56 ; 3.545.487 ; 786 ; 19.287.385 ; 4.783 ; 55.898.814 ;
78;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 4.608.000 ; 30 ; 9.499.521 ; 34 ; 6.360.000 ; 77 ; 9.891.909 ; 142 ; 30.359.430 ; 52 ; 15.147.434 ; 4 ; 6.747.000 ; 56 ; 21.894.434 ; 198 ; 52.253.864 ;
79;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 11 ; 5.399.872 ; 37 ; 6.224.933 ; 12 ; 16.877.317 ; 76 ; 12.403.694 ; 136 ; 40.905.816 ; 3 ; 3.564.864 ; 4 ; 7.566.191 ; 7 ; 11.131.055 ; 143 ; 52.036.871 ;
80;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 721 ; 8.123.500 ; 2.588 ; 21.539.647 ; 3.309 ; 29.663.147 ; 1.352 ; 15.821.593 ; 656 ; 2.663.802 ; 2.008 ; 18.485.394 ; 5.317 ; 48.148.541 ;
81;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 50 ; 1.039.936 ; 324 ; 7.766.280 ; 6.960 ; 5.453.297 ; 1.950 ; 7.762.692 ; 9.284 ; 22.022.204 ; 559 ; 13.143.185 ; 174 ; 4.092.843 ; 733 ; 17.236.027 ; 10.017 ; 39.258.232 ;
82;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 7 ; 11.121.377 ; 6 ; 8.117.917 ; 13 ; 19.239.294 ; 6 ; 8.117.917 ; 6 ; 10.879.314 ; 12 ; 18.997.231 ; 25 ; 38.236.525 ;
